t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000004,0.926469,0,0.001002,0,0.000033,0,0.000457,1.339942,0,1,0.100000,0.493789,0,0,0,1,1,1,stable,0.493788,-0.000000,0.165478,0.165478,0.100000,0.000457,1.339942
0.100000,0.000482,0.928852,0,0.001471,0,0.000025,2.177449,0.000677,1.348769,0,1,0.100000,0.469054,2.177449,0,0,1,1,1,stable,0.469099,0.000045,0.117617,0.117617,0.120927,0.000677,1.348769
0.200000,0.001090,0.926365,-0.000000,0.002094,0,0.000024,3.194078,0.000977,1.356829,0,1,0.100000,0.445377,3.194078,21.774486,0,1,1,1,stable,0.445647,0.000270,0.296176,0.296176,0.141753,0.000977,1.356829
0.300000,0.001474,0.916137,-0.000002,0.002938,0,0.000023,0.631226,0.001394,1.363293,0.000000,0.993307,0.100000,0.422962,0.631226,10.166291,0,1,1,1,stable,0.423387,0.000425,0.321871,0.321871,0.162379,0.001394,1.363293
0.400000,0.001229,0.899078,-0.000013,0.003968,0,0.000024,2.517841,0.001922,1.367475,0.000047,0.993307,0.100000,0.401540,2.517841,-25.628518,0,1,1,1,stable,0.402252,0.000712,0.582806,0.582806,0.182707,0.001922,1.367475
0.500000,0.000464,0.880554,-0.000021,0.005307,0,0.000052,1.099093,0.002629,1.368921,0.000298,0.993307,0.100000,0.381896,1.099093,18.866153,0,1,1,1,stable,0.382197,0.000301,0.507644,0.507644,0.202643,0.002629,1.368921
0.600000,-0.000239,0.868472,-0.000043,0.006493,0,0.000048,1.567824,0.003325,1.367475,0.000414,0.993307,0.100000,0.363240,1.567824,-14.187481,0,1,1,1,stable,0.363111,-0.000129,0.670521,0.670521,0.222096,0.003325,1.367475
0.700000,-0.000571,0.869010,-0.000028,0.007734,0,0.000047,1.436039,0.004133,1.363293,0.000423,0.993307,0.100000,0.345597,1.436039,4.687311,0,1,1,1,stable,0.344945,-0.000651,0.841613,0.841613,0.240981,0.004133,1.363293
0.800000,-0.001422,0.882722,0.000005,0.008817,0,0.000046,0.738629,0.005009,1.356829,0.000608,0.993307,0.100000,0.329207,0.738629,-1.317857,0,1,1,1,stable,0.327645,-0.001562,0.890982,0.890982,0.259218,0.005009,1.356829
0.900000,-0.003700,0.904370,0.000088,0.010005,3,0.000046,1.084641,0.006028,1.348769,0.000381,0.993307,0.100000,0.315069,1.084641,-6.974094,0,1,1,1,stable,0.311137,-0.003932,1,1,0.276734,0.006028,1.348769
1,-0.005315,0.926469,0.000156,0.010997,0,0.000047,31.160525,0.006927,1.339942,0.001015,0.993307,0.534046,0.296048,2.855959,3.460119,0,4.455767,1,1,transitoire,0.295262,-0.000786,0.140143,0.140143,0.293459,0.006927,1.339942
1.100000,-0.006594,0.943205,0.000154,0.016187,0,0.000048,2.903077,0.010219,1.331227,0.000901,0.993307,0.546746,0.281784,12.290815,300.758838,0,4.875681,1,1,transitoire,0.280435,-0.001349,0.187339,0.187339,0.309334,0.010219,1.331227
1.200000,-0.003970,0.952136,0.000017,0.018307,3,0.000049,2.151592,0.012225,1.323459,0.000938,0.993307,0.486813,0.267532,12.419227,-282.574476,0,5.685683,1,1,transitoire,0.266304,-0.001228,0.253291,0.253291,0.324303,0.012225,1.323459
1.300000,-0.002067,0.953688,0.000052,0.021165,3,0.000047,2.726614,0.014933,1.317357,0.007781,0.993306,0.313280,0.253902,12.419227,-7.514855,0,5.363578,1,1,transitoire,0.252890,-0.001013,0.395355,0.395355,0.338318,0.014933,1.317357
1.400000,-0.002942,0.949772,0.000124,0.024666,3,0.000047,1.514905,0.018240,1.313469,0.004830,0.993306,0.226836,0.241659,12.419227,5.750223,0,4.973114,1,1,chronique,0.240163,-0.001496,0.448618,0.448618,0.351335,0.018240,1.313469
