t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status
15.600000,-0.005221,0.934548,0.000184,0.006046,0,0.000016,0.575909,0.004747,1.313468,15.765661,0.679244,0.005854,1.615522,-0.083940,0,16.164081,1,chronique
15.700000,-0.008051,0.927558,0.000239,0.004809,0,0.000016,0.566527,0.003751,1.317357,15.665560,0.675003,0.005446,1.615522,-0.094559,0,16.180540,1,chronique
15.800000,-0.002456,0.923592,0.000191,0.003841,0,0.000016,0.552146,0.002975,1.323459,15.567214,0.682999,0.002520,1.615522,-0.093820,0,16.316552,1,chronique
15.900000,0.006539,0.923588,0.000014,0.003084,0,0.000016,0.533211,0.002373,1.331227,15.470424,0.680754,0.002472,1.615522,-0.143805,0,16.454871,1,chronique
16,0.005863,0.926469,-0.000069,0.002493,0,0.000017,0.510110,0.001905,1.339942,15.374088,0.647727,0.001228,1.615522,-0.189355,0,16.571634,1,chronique
16.100000,0.002173,0.928852,-0.000026,0.002032,0,0.000015,0.483236,0.001542,1.348769,15.280096,0.630444,0.001974,1.612982,-0.231003,0,16.690065,1,chronique
16.200000,0.000940,0.926365,-0.000025,0.001671,0,0.000015,0.453029,0.001260,1.356829,15.185822,0.640924,0.001474,1.612982,-0.268741,0,16.837226,1,chronique
16.300000,0.001855,0.916137,-0.000047,0.001389,0,0.000015,0.420012,0.001040,1.363293,15.092364,0.642376,0.001275,1.612982,-0.302077,0,16.987005,1,chronique
16.400000,-0.000391,0.899078,-0.000038,0.001167,0,0.000016,0.384813,0.000868,1.367475,15.000539,0.651471,0.000766,1.612982,-0.330168,0,17.325084,1,chronique
16.500000,-0.001816,0.880554,0.000006,0.000992,0,0.000016,0.348155,0.000733,1.368921,14.909643,0.665336,0.000613,1.612982,-0.351986,0,17.676893,1,chronique
16.600000,-0.002429,0.868472,0.000012,0.000854,0,0.000015,0.316629,0.000627,1.367475,14.819676,0.660906,0.000235,1.610551,-0.366585,0,17.698180,1,stable
16.700000,-0.002146,0.869010,0.000015,0.000745,0,0.000017,0.290446,0.000544,1.363293,14.730952,0.674009,0.000499,1.610551,-0.315258,0,17.719518,1,stable
16.800000,-0.001546,0.882722,0.000013,0.000659,0,0.000015,0.263400,0.000478,1.356829,14.643316,0.668925,0.000408,1.610551,-0.261833,0,18.405908,1,stable
16.900000,-0.000969,0.904370,0.000013,0.000591,0,0.000015,0.235168,0.000426,1.348769,14.556674,0.721891,0.000307,1.610551,-0.270454,0,19.147618,1,stable
17,-0.000437,0.926469,0.000015,0.000538,0,0.000015,0.205557,0.000386,1.339942,14.471045,0.785641,0.000243,1.610551,-0.282320,0,19.333641,1,stable
17.100000,0.000039,0.943205,0.000015,0.000497,0,0.000015,0.174539,0.000354,1.331227,14.386419,0.742380,0.000227,1.608119,-0.296109,0,19.523315,1,stable
17.200000,0.000409,0.952136,0.000013,0.000466,0,0.000015,0.142257,0.000331,1.323459,14.302777,0.744316,0.000185,1.608119,-0.310181,0,19.742075,1,stable
17.300000,0.000634,0.953688,0.000011,0.000444,0,0.000015,0.109009,0.000313,1.317356,14.220102,0.723049,0.000170,1.608119,-0.322827,0,19.965794,1,stable
17.400000,0.000664,0.949772,0.000007,0.000430,0,0.000015,0.075224,0.000301,1.313467,14.138378,0.723062,0.000147,1.608119,-0.332476,0,20.366207,1,stable
17.500000,0.000537,0.942661,0.000001,0.000422,0,0.000016,0.041421,0.000295,1.312132,14.057589,0.730758,0.000146,1.608119,-0.337848,0,20.783009,1,stable
17.600000,0.000604,0.934548,-0.000006,0.000422,4,0.000016,0.014426,0.000293,1.313467,13.977718,0.751777,0.000132,1.605669,-0.338032,0,21.679387,1,stable
17.700000,0.000877,0.927558,-0.000013,0.000428,0,0.000016,0.031165,0.000296,1.317356,13.898748,0.764619,0.000305,1.605669,-0.269945,0,22.656572,1,stable
17.800000,0.000563,0.923592,-0.000015,0.000440,0,0.000016,0.056811,0.000303,1.323459,13.820667,0.766935,0.000323,1.605669,0.167383,0,23.493037,1,stable
17.900000,0.000038,0.923588,-0.000007,0.000461,0,0.000016,0.083302,0.000316,1.331227,13.743462,0.765528,0.000350,1.605669,0.256465,0,24.393633,1,stable
18,-0.000970,0.926469,-0.000001,0.000489,0,0.000017,0.108482,0.000334,1.339942,13.667110,0.752382,0.000295,1.605669,0.264907,0,24.806920,1,stable
18.100000,-0.000736,0.928852,0.000003,0.000527,0,0.000016,0.131505,0.000359,1.348769,13.591612,0.735939,0.000262,1.603335,0.251802,0,25.234452,1,stable
18.200000,-0.000966,0.926365,-0.000000,0.000576,0,0.000016,0.151701,0.000391,1.356829,13.516962,0.746616,0.000225,1.603335,0.230225,0,26.572911,1,stable
18.300000,-0.001242,0.916137,0.000013,0.000639,0,0.000015,0.169174,0.000432,1.363293,13.443074,0.758931,0.000456,1.603335,0.201961,0,28.061309,1,stable
18.400000,-0.000849,0.899078,0.000017,0.000718,0,0.000015,0.184201,0.000484,1.367475,13.370012,0.759966,0.000337,1.603335,0.174737,0,28.852267,1,stable
18.500000,0.001014,0.880554,0.000008,0.000817,0,0.000015,0.197203,0.000549,1.368921,13.297753,0.759705,0.000481,1.603335,0.150269,0,29.689108,1,stable
18.600000,0.002361,0.868472,-0.000004,0.000941,0,0.000015,0.214510,0.000631,1.367475,13.226347,0.764804,0.000202,1.600855,0.130021,0,31.095954,1,stable
18.700000,0.002923,0.869010,-0.000002,0.001097,0,0.000015,0.236092,0.000733,1.363293,13.155582,0.792112,0.000180,1.600855,0.173066,0,32.642762,1,stable
18.800000,0.003165,0.882722,-0.000005,0.001292,0,0.000017,0.255521,0.000862,1.356829,13.085624,0.800521,0.000313,1.600855,0.215822,0,33.799335,1,stable
18.900000,0.003349,0.904370,-0.000016,0.001536,0,0.000017,0.272251,0.001023,1.348769,13.016392,0.842923,0.000387,1.600855,0.194286,0,35.040876,1,stable
19,0.003475,0.926469,-0.000029,0.001841,0,0.000015,0.285863,0.001225,1.339942,12.947885,0.913250,0.000431,1.600855,0.167297,0,35.231479,1,stable
19.100000,0.003255,0.943205,-0.000041,0.002224,0,0.000015,0.296090,0.001479,1.331227,12.880095,0.838395,0.000505,1.598394,0.136127,0,35.424167,1,stable
19.200000,0.002209,0.952136,-0.000051,0.002703,0,0.000015,0.302810,0.001796,1.323459,12.813015,0.864562,0.000650,1.598394,0.102272,0,36.322821,1,stable
19.300000,0.000024,0.953688,-0.000059,0.003300,0,0.000015,0.306023,0.002191,1.317356,12.746652,0.803408,0.000907,1.598394,0.067197,0,37.268257,1,stable
19.400000,-0.003006,0.949772,-0.000063,0.004041,0,0.000015,0.305816,0.002682,1.313467,12.681003,0.804055,0.001336,1.598394,0.032132,0,37.545264,1,stable
19.500000,-0.005913,0.942661,-0.000054,0.004952,0,0.000015,0.302315,0.003287,1.312132,12.616008,0.773765,0.001929,1.598394,-0.002075,0,37.826420,1,stable
19.600000,-0.008053,0.934548,-0.000016,0.006062,0,0.000015,0.301250,0.004023,1.313467,12.551631,0.890052,0.001660,1.595981,-0.035003,0,38.429765,1,stable
19.700000,-0.010736,0.927558,0.000067,0.007397,0,0.000015,0.302187,0.004908,1.317357,12.487934,0.928430,0.001756,1.595981,-0.010656,0,37.826420,1,stable
19.800000,-0.019930,0.923592,0.000178,0.008971,0,0.000015,0.298612,0.005950,1.323459,12.424854,0.865552,0.004936,1.595981,0.009374,0,37.545264,1,stable
19.900000,-0.016311,0.923588,0.000225,0.010788,0,0.000016,0.289741,0.007149,1.331228,12.363637,0.514852,0.004569,1.595981,-0.035749,0,37.268257,1,stable
20,0.005760,0.926469,0.000089,0.012829,0,0.000017,0.275057,0.008488,1.339943,12.303941,0.429355,0.009152,1.595981,-0.088715,0,36.322821,1,stable
20.100000,0.018721,0.928852,0.000069,0.015049,0,0.000017,0.254458,0.009934,1.348769,12.255706,0.687766,0.008590,1.593451,-0.146843,0,37.268257,1,stable
20.200000,0.022252,0.926365,0.000150,0.017380,0,0.000016,0.228393,0.011434,1.356828,12.189438,0.877273,0.005741,1.593451,-0.205982,0,36.322821,1,stable
20.300000,0.049282,0.916137,-0.000170,0.019730,0,0.000016,0.197892,0.012922,1.363291,12.132154,0.821574,0.011003,1.593451,-0.260652,0,35.424167,1,stable
20.400000,0.044937,0.899078,-0.000583,0.021998,0,0.000015,0.164506,0.014326,1.367472,12.080111,0.827182,0.008999,1.593451,-0.305006,0,35.231479,1,stable
20.500000,0.007928,0.880554,-0.000341,0.024091,0,0.000015,0.130209,0.015584,1.368919,12.027157,0.768799,0.014475,1.593451,-0.333866,0,35.040876,1,stable
20.600000,-0.027441,0.868472,-0.000136,0.025929,0,0.000015,0.102534,0.016646,1.367474,12.008696,0.720471,0.009992,1.590800,-0.342969,0,35.231479,1,stable
20.700000,-0.045412,0.869010,-0.000149,0.027462,0,0.000015,0.083259,0.017483,1.363293,11.939688,0.758788,0.007479,1.590800,-0.276748,0,35.040876,1,stable
20.800000,-0.054045,0.882722,-0.000120,0.028667,0,0.000015,0.068682,0.018089,1.356831,11.887973,0.729064,0.005242,1.590800,-0.192746,0,35.037106,1,stable
20.900000,-0.059856,0.904370,0.000074,0.029544,0,0.000015,0.056275,0.018473,1.348772,11.834741,0.698821,0.005548,1.590800,-0.145777,0,35.033336,1,stable
21,-0.063660,0.926469,0.000336,0.030115,0,0.000015,0.050134,0.018654,1.339946,11.778743,0.664772,0.006775,1.590800,-0.124065,0,33.795827,1,stable
21.100000,-0.063100,0.943205,0.000573,0.030411,0,0.000015,0.045269,0.018660,1.331231,11.723206,0.640960,0.008411,1.588267,-0.061414,0,32.642762,1,stable
21.200000,-0.054550,0.952136,0.000743,0.030469,3,0.000015,0.038874,0.018518,1.323463,11.668662,0.625624,0.010000,1.588267,-0.048644,0,31.095954,1,stable
21.300000,-0.035908,0.953688,0.000836,0.030325,3,0.000015,0.033086,0.018256,1.317360,11.616292,0.603597,0.010783,1.588267,-0.063958,0,29.689108,1,stable
21.400000,-0.010065,0.949772,0.000850,0.030013,3,0.000015,0.036109,0.017899,1.313470,11.566203,0.572148,0.012110,1.588267,-0.057874,0,28.852267,1,stable
21.500000,0.012487,0.942661,0.000775,0.029566,3,0.000016,0.036993,0.017467,1.312133,11.514836,0.561983,0.013388,1.588267,0.030225,0,28.061309,1,stable
21.600000,0.020724,0.934548,0.000572,0.029009,0,0.000016,0.042125,0.016977,1.313467,11.460677,0.571532,0.012106,1.585843,0.008843,0,28.044663,1,stable
21.700000,0.028737,0.927558,0.000182,0.028363,0,0.000016,0.051739,0.016445,1.317356,11.413659,0.566900,0.004852,1.585843,0.051321,0,28.028038,1,stable
21.800000,0.058308,0.923592,-0.000357,0.027647,0,0.000017,0.059929,0.015882,1.323457,11.359612,0.554160,0.010033,1.585843,0.096135,0,27.125088,1,stable
21.900000,0.069751,0.923588,-0.000704,0.026875,0,0.000016,0.066423,0.015296,1.331225,11.317581,0.568655,0.011429,1.585843,0.081902,0,26.278501,1,stable
22,0.027426,0.926469,-0.000583,0.026058,0,0.000017,0.071016,0.014695,1.339941,11.261947,0.560587,0.017726,1.585843,0.064941,0,25.745896,1,stable
22.100000,-0.004710,0.928852,-0.000458,0.025207,0,0.000015,0.073615,0.014086,1.348768,11.296612,0.520579,0.013466,1.583466,0.045934,0,25.234452,1,stable
22.200000,-0.019260,0.926365,-0.000501,0.024329,0,0.000015,0.074262,0.013471,1.356829,11.211034,0.526208,0.010541,1.583466,0.025984,0,25.745896,1,stable
22.300000,-0.048051,0.916137,-0.000061,0.023429,0,0.000015,0.073161,0.012855,1.363294,11.166573,0.536683,0.005262,1.583466,0.006470,0,25.234452,1,stable
22.400000,-0.056515,0.899078,0.000453,0.022512,0,0.000015,0.070679,0.012241,1.367475,11.112626,0.553361,0.006602,1.583466,-0.011006,0,24.806920,1,stable
22.500000,-0.037156,0.880554,0.000461,0.021583,0,0.000015,0.067323,0.011631,1.368922,11.067651,0.528729,0.011568,1.583466,-0.024818,0,24.393633,1,stable
22.600000,-0.016682,0.868472,0.000391,0.020644,0,0.000015,0.069508,0.011027,1.367475,11.044725,0.487617,0.009417,1.581129,-0.033566,0,23.493037,1,stable
22.700000,-0.002562,0.869010,0.000410,0.019699,0,0.000015,0.077297,0.010430,1.363293,10.990561,0.467713,0.007147,1.581129,0.021853,0,22.656572,1,stable
22.800000,0.008089,0.882722,0.000343,0.018748,0,0.000015,0.084364,0.009840,1.356829,10.942266,0.464573,0.005220,1.581129,0.077884,0,23.493037,1,stable
22.900000,0.017204,0.904370,0.000192,0.017794,0,0.000015,0.090288,0.009260,1.348769,10.894919,0.468044,0.002795,1.581129,0.070671,0,24.393633,1,stable
23,0.024875,0.926469,0.000029,0.016838,0,0.000015,0.094804,0.008688,1.339942,10.847682,0.468871,0.000716,1.581129,0.059247,0,23.493037,1,stable
23.100000,0.030429,0.943205,-0.000110,0.015882,0,0.000015,0.097832,0.008127,1.331227,10.800832,0.465964,0.001988,1.578790,0.045161,0,22.656572,1,stable
23.200000,0.032808,0.952136,-0.000221,0.014926,0,0.000016,0.099488,0.007575,1.323459,10.754456,0.461359,0.003298,1.578790,0.030281,0,22.624302,1,stable
23.300000,0.030886,0.953688,-0.000303,0.013970,0,0.000016,0.100070,0.007034,1.317356,10.708678,0.455377,0.004433,1.578790,0.016556,0,22.592124,1,stable
23.400000,0.024329,0.949772,-0.000351,0.013016,0,0.000016,0.100033,0.006503,1.313467,10.663615,0.447446,0.005091,1.578790,0.005817,0,21.649839,1,stable
23.500000,0.014715,0.942661,-0.000358,0.012064,0,0.000016,0.099959,0.005981,1.312132,10.619096,0.438395,0.005153,1.578790,-0.000363,0,20.783009,1,stable
23.600000,0.005132,0.934548,-0.000318,0.011115,0,0.000016,0.106108,0.005470,1.313467,10.574511,0.432421,0.005152,1.576332,-0.000748,0,20.366207,1,stable
23.700000,-0.003529,0.927558,-0.000224,0.010170,0,0.000016,0.118658,0.004970,1.317356,10.529820,0.431466,0.003788,1.576332,0.061497,0,20.783009,1,stable
23.800000,-0.013147,0.923592,-0.000078,0.009232,0,0.000017,0.131736,0.004480,1.323459,10.485587,0.433469,0.001523,1.576332,0.125501,0,21.649839,1,stable
23.900000,-0.019228,0.923588,0.000076,0.008302,0,0.000017,0.145167,0.004002,1.331227,10.441705,0.436420,0.001561,1.576332,0.130779,0,21.458515,1,stable
24,-0.015311,0.926469,0.000164,0.007385,0,0.000016,0.158897,0.003537,1.339942,10.398445,0.435502,0.003151,1.576332,0.134305,0,21.115361,1,stable
24.100000,-0.008061,0.928852,0.000184,0.006488,0,0.000015,0.173013,0.003088,1.348769,10.358222,0.430876,0.003365,1.573965,0.137307,0,20.783009,1,stable
24.200000,-0.001417,0.926365,0.000178,0.005618,0,0.000015,0.187730,0.002658,1.356829,10.315649,0.426663,0.003076,1.573965,0.141154,0,21.115361,1,stable
24.300000,0.005215,0.916137,0.000104,0.004786,0,0.000015,0.203369,0.002252,1.363293,10.273051,0.424988,0.001523,1.573965,0.147170,0,21.458515,1,stable
24.400000,0.008134,0.899078,0.000001,0.004002,0,0.000015,0.220295,0.001873,1.367475,10.230945,0.427296,0.000241,1.573965,0.156386,0,22.010733,1,stable
24.500000,0.007372,0.880554,-0.000055,0.003280,0,0.000015,0.238844,0.001527,1.368921,10.189519,0.431488,0.001169,1.573965,0.169266,0,22.592124,1,stable
24.600000,0.005371,0.868472,-0.000076,0.002631,0,0.000015,0.265043,0.001219,1.367475,10.148580,0.437933,0.001309,1.571615,0.185490,0,22.624302,1,stable
24.700000,0.003390,0.869010,-0.000076,0.002063,0,0.000015,0.298346,0.000951,1.363293,10.107539,0.444202,0.001106,1.571615,0.261989,0,22.656572,1,transitoire
24.800000,0.001807,0.882722,-0.000060,0.001582,0,0.000015,0.331640,0.000726,1.356829,10.066771,0.450832,0.000790,1.571615,0.333029,0,23.493037,1,transitoire
24.900000,0.000686,0.904370,-0.000040,0.001185,0,0.000015,0.363625,0.000542,1.348769,10.026344,0.452441,0.000482,1.571615,0.332940,0,24.393633,1,transitoire
25,-0.000030,0.926469,-0.000022,0.000870,0,0.000015,0.393179,0.000396,1.339942,9.986247,0.443121,0.000248,1.571615,0.319852,0,24.806920,1,transitoire
25.100000,-0.000429,0.943205,-0.000009,0.000625,0,0.000016,0.419493,0.000284,1.331227,9.946468,0.447178,0.000089,1.569236,0.295537,0.100000,25.234452,1,transitoire
25.200000,-0.000587,0.952136,-0.000000,0.000441,0,0.000016,0.442151,0.000200,1.323459,9.907002,0.458150,0.000021,1.569236,0.263139,0.200000,25.745896,1,transitoire
25.300000,-0.000575,0.953688,0.000004,0.000306,0,0.000016,0.461141,0.000138,1.317356,9.867847,0.480182,0.000075,1.569236,0.226585,0.300000,26.278501,1,transitoire
25.400000,-0.000460,0.949772,0.000006,0.000210,0,0.000016,0.476805,0.000095,1.313467,9.828998,0.491322,0.000094,1.569236,0.189900,0.400000,27.125088,1,transitoire
25.500000,-0.000306,0.942661,0.000006,0.000142,0,0.000016,0.489757,0.000064,1.312132,9.790454,0.467366,0.000088,1.569236,0.156634,0.500000,28.028038,1,transitoire
25.600000,-0.000162,0.934548,0.000005,0.000094,0,0.000016,0.506391,0.000042,1.313467,9.752210,0.462159,0.000067,1.566740,0.129524,0.600000,28.044663,1,transitoire
25.700000,-0.000054,0.927558,0.000003,0.000062,0,0.000016,0.527058,0.000028,1.317356,9.714263,0.469385,0.000042,1.566740,0.166343,0.700000,28.061309,1,transitoire
25.800000,0.000011,0.923592,0.000002,0.000041,0,0.000016,0.546067,0.000018,1.323459,9.676611,0.471495,0.000020,1.566740,0.206668,0.800000,28.852267,1,transitoire
25.900000,0.000037,0.923588,0.000001,0.000026,0,0.000015,0.563415,0.000012,1.331227,9.639250,0.478818,0.000004,1.566740,0.190090,0.900000,29.689108,1,transitoire
26,0.000036,0.926469,-0.000000,0.000017,0,0.000016,0.579210,0.000008,1.339942,9.602176,0.493198,0.000005,1.566740,0.173480,1,31.095954,1,transitoire
26.100000,0.000023,0.928852,-0.000000,0.000011,0,0.000015,0.593704,0.000005,1.348769,9.565386,0.503964,0.000007,1.564325,0.157949,1.100000,32.642762,1,transitoire
26.200000,0.000010,0.926365,-0.000000,0.000007,0,0.000015,0.607324,0.000003,1.356829,9.528877,0.512135,0.000006,1.564325,0.144936,1.200000,33.631823,1,transitoire
26.300000,0.000001,0.916137,-0.000000,0.000004,0,0.000015,0.620699,0.000002,1.363293,9.492645,0.508565,0.000003,1.564325,0.136200,1.300000,34.682693,1,transitoire
26.400000,-0.000002,0.899078,-0.000000,0.000003,0,0.000015,0.634674,0.000001,1.367475,9.456688,0.498088,0.000001,1.564325,0.133756,1.400000,34.779568,1,transitoire
26.500000,-0.000003,0.880554,-0.000000,0.000002,0,0.000015,0.650301,0.000001,1.368921,9.421003,0.494623,0.000000,1.564325,0.139750,1.500000,34.876986,1,transitoire
26.600000,-0.000002,0.868472,0.000000,0.000001,0,0.000015,0.674629,0.000000,1.367475,9.385585,0.501556,0.000000,1.561954,0.156272,1.600000,34.937447,1,transitoire
26.700000,-0.000001,0.869010,0.000000,0.000001,0,0.000015,0.708466,0.000000,1.363293,9.350433,0.524173,0.000000,1.561954,0.243277,1.700000,34.998118,1,transitoire
26.800000,-0.000001,0.882722,0.000000,0.000000,0,0.000015,0.746380,0.000000,1.356829,9.315544,0.580169,0.000000,1.561954,0.338373,1.800000,35.015718,1,transitoire
26.900000,-0.000000,0.904370,0.000000,0.000000,0,0.000016,0.789032,0.000000,1.348769,9.280913,0.653760,0.000000,1.561954,0.379140,1.900000,35.033336,1,transitoire
27,-0.000000,0.926469,0.000000,0.000000,0,0.000016,0.837486,0.000000,1.339942,9.246540,0.576393,0.000000,1.561954,0.426513,2,35.037106,1,transitoire
27.100000,-0.000000,0.943205,0.000000,0.000000,0,0.000016,0.893325,0.000000,1.331227,9.212420,0.514761,0.000000,1.559534,0.484539,2.100000,35.040876,1,transitoire
27.200000,-0.000000,0.952136,0.000000,0.000000,0,0.000016,0.958773,0.000000,1.323459,9.178550,0.523746,0.000000,1.559534,0.558393,2.200000,35.231479,1,transitoire
27.300000,0.000000,0.953688,0.000000,0.000000,0,0.000016,1.036841,0.000000,1.317356,9.144929,0.581141,0.000000,1.559534,0.654476,2.300000,35.424167,1,transitoire
27.400000,0.000000,0.949772,0.000000,0.000000,0,0.000016,1.131539,0.000000,1.313467,9.111554,0.639849,0.000000,1.559534,0.780683,2.400000,35.504243,1,transitoire
27.500000,0.000000,0.942661,-0.000000,0.000000,0,0.000016,1.248185,0.000000,1.312132,9.078421,0.600890,0.000000,1.559534,0.946985,2.500000,35.584683,1,transitoire
27.600000,0.000000,0.934548,-0.000000,0.000000,0,0.000016,1.399481,0.000000,1.313467,9.045528,0.534028,0.000000,1.557190,1.166461,2.600000,36.407017,1,transitoire
27.700000,0.000000,0.927558,-0.000000,0.000000,0,0.000015,1.594542,0.000000,1.317356,9.012873,0.497222,0.000000,1.557190,1.512960,2.700000,37.268257,1,transitoire
27.800000,0.000000,0.923592,-0.000000,0.000000,0,0.000015,1.840188,0.000000,1.323459,8.980452,0.490603,0.000000,1.560159,1.950605,2.800000,37.545264,1,transitoire
27.900000,-0.000000,0.923588,-0.000000,0.000000,0,0.000015,2.154735,0.000000,1.331227,8.948264,0.511652,0.000000,1.567505,2.456466,2.900000,37.826420,1,transitoire
28,-0.000000,0.926469,-0.000000,0.000000,0,0.000016,2.565824,0.000000,1.339942,8.916306,0.551664,0.000000,1.580333,3.145469,3,38.047355,1,transitoire
28.100000,-0.000000,0.928852,0.000000,0.000000,0,0.000015,3.116343,0.000000,1.348769,8.884575,0.599488,0.000000,1.597623,4.110890,3.100000,38.270886,1,transitoire
28.200000,-0.000000,0.926365,0.000000,0.000000,0,0.000015,3.875052,0.000000,1.356829,8.853070,0.642556,0.000000,1.627054,5.505187,3.200000,38.657826,1,transitoire
28.300000,-0.000000,0.916137,0.000000,0.000000,0,0.000015,4.956588,0.000000,1.363293,8.821787,0.667215,0.000000,1.669785,7.587090,3.300000,39.052670,1,transitoire
28.400000,-0.000000,0.899078,0.000000,0.000000,0,0.000015,6.561174,0.000000,1.367475,8.790724,0.670426,0.000000,1.731299,10.815360,3.400000,40.525681,1,transitoire
28.500000,0.000000,0.880554,0.000000,0.000000,0,0.000015,9.058408,0.000000,1.368921,8.759880,0.680116,0.000000,1.820855,16.045856,3.500000,42.114167,1,transitoire
28.600000,0.000000,0.868472,0.000000,0.000000,0,0.000015,13.182836,0.000000,1.367475,8.729251,0.656885,0.000000,1.945640,24.972349,3.600000,42.622647,1,transitoire
28.700000,0.000000,0.869010,-0.000000,0.000000,0,0.000017,20.488634,0.000000,1.363293,8.698835,0.621182,0.000000,2.147752,41.244271,3.700000,43.143555,1,transitoire
28.800000,0.000000,0.882722,-0.000000,0.000000,0,0.000017,34.617504,0.000000,1.356829,8.668631,0.660209,0.000000,2.475818,73.057984,3.800000,43.996314,1,transitoire
28.900000,0.000000,0.904370,-0.000000,0.000000,0,0.000017,65.188769,0.000000,1.348769,8.638636,0.758490,0.000000,3.047306,141.288704,3.900000,44.883463,1,transitoire
29,0.000000,0.926469,-0.000000,0.000000,0,0.000017,141.514256,0.000000,1.339942,8.608847,0.806363,0.000000,4.145803,305.712645,4,46.079648,1,transitoire
29.100000,0.000000,0.943205,-0.000000,0.000000,0,0.000016,370.822535,0.000000,1.331227,8.579264,0.810253,0.000000,6.474082,763.254871,4.100000,47.341338,1,transitoire
29.200000,0.000000,0.952136,-0.000000,0.000000,0,0.000016,1249.751284,0.000000,1.323459,8.549883,0.690560,0.000000,12.734144,2293.082791,4.200000,47.527327,1,transitoire
29.300000,0.000000,0.953688,-0.000000,0.000000,0,0.000016,5920.854408,0.000000,1.317356,8.520702,0.637413,0.000000,33.891257,8789.287485,4.300000,47.714785,1,transitoire
29.400000,-0.000000,0.949772,-0.000000,0.000000,0,0.000015,44791.053443,0.000000,1.313467,8.491720,0.746052,0.000000,134.219605,46711.031248,4.400000,47.916502,1,transitoire
29.500000,-0.000000,0.942661,-0.000000,0.000000,0,0.000015,652755.321364,0.000000,1.312132,8.462935,0.811780,0.000000,893.364881,388701.990348,4.500000,48.119932,1,transitoire
29.600000,-0.000000,0.934548,0.000000,0.000000,0,0.000015,24364224.555062,0.000000,1.313467,8.434344,0.850140,0.000000,11757.730823,6079642.679206,4.600000,48.546253,1,transitoire
29.700000,-0.000000,0.927558,0.000000,0.000000,0,0.000015,3640421357.461918,0.000000,1.317356,8.405945,0.873206,0.000000,417828.115203,237114692.336983,4.700000,48.980196,1,transitoire
29.800000,-0.000000,0.923592,0.000000,0.000000,0,0.000015,4503694926328.487305,0.000000,1.323459,8.377737,0.874919,0.000000,61091517.381204,36160571329.068550,4.800000,49.368440,1,transitoire
29.900000,-0.000000,0.923588,0.000000,0.000000,0,0.000015,158658412220739232,0.000000,1.331227,8.349718,0.829901,0.000000,75122673622.830902,45000545049710.250000,4.900000,49.762888,1,transitoire
30,0.000000,0.926469,0.000000,0.000000,0,0.000015,1453883779692644676927488,0.000000,1.339942,8.321886,0.610111,0.000000,2644381993019277,1586539085258128896,5,50.126221,1,transitoire
30.100000,0.000000,0.928852,0.000000,0.000000,0,0.000017,236489651433498350925789866628218880,0.000000,1.348769,8.294238,0.624037,0.000000,23834162923861708898304,14538836210342324066058240,5.100000,50.494899,1,transitoire
30.200000,0.000000,0.926365,-0.000000,0,0,0.000015,4249951596149203008091631972389910923272951141006049280,0.000000,1.356829,8.266774,0.721131,0.000000,3876879531720528869441285323227136,2364896514320444449661787451242315776,5.200000,50.681306,1,transitoire
30.300000,0.000000,0.916137,-0.000000,0,0,0.000015,4331389291100998129314477011550247576579423937070891465350575110854495540654451504017571840,0.000000,1.363293,8.239491,0.796432,0.000000,69671337641790210981179023127191149857000276587708416,42499515961492030080916319723899109232729511410060492800,5.300000,50.869094,1,transitoire
30.400000,0,0.899078,-0.000000,0,0,0.000015,0.008396,0,1.367475,8.212387,0.853281,0.000000,71006381821327832392542033702842322293769242434216201636947471077552523218577233532682240,43313892911009979483893375782436922272497598609960354446162240707911142290019764916533067776,5.400000,51.681839,1,chronique
30.500000,0,0.880554,-0.000000,0,0,0.000015,0.002901,0,1.368921,8.185461,0.896612,0,71006381821327832392542033702842322293769242434216201636947471077552523218577233532682240,-43313892911009979483893375782436922272497598609960354446162240707911142290019764916533067776,5.500000,52.520976,1,chronique
30.600000,0,0.868472,0,0,0,0.000015,0.002905,0,1.367475,8.158711,0.918712,0,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,-0.054944,5.600000,53.264611,1,chronique
30.700000,0,0.869010,0,0,0,0.000016,0.008423,0,1.363293,8.132136,0.919188,0,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.000033,5.700000,54.029606,1,chronique
30.800000,0,0.882722,0,0,0,0.000016,0.013086,0,1.356829,8.105733,0.702641,0,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.055185,5.800000,54.062556,1,chronique
30.900000,0,0.904370,0,0,0,0.000017,0.016422,0,1.348769,8.079501,0.779585,0,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.046627,5.900000,54.095546,1,chronique
31,0,0.926469,0,0,0,0.000017,0.018110,0,1.339942,8.053438,0.873678,0,69861117598403199737749263542541790912488129742760608782391230015219766292995878873464832,0.033362,6,54.339827,1,chronique
31.100000,0,0.943205,0,0,0,0.000017,0.018006,0,1.331227,8.027542,0.926813,0,68752210969857117202229433962501445024988318159542186420765972395930563653424515716743168,0.016880,6.100000,54.586325,1,chronique
