t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status
2.100000,-0.001248,0.928852,-0.000000,0.017794,0,0.000016,1.386569,0.009260,1.348769,0.132805,0.419097,0.000000,1.551098,-0.011912,0,4.897827,1,stable
2.200000,-0.029618,0.926365,-0.000000,0.018748,0,0.000016,1.382441,0.009840,1.356829,0.199027,0.444654,0.000000,1.551098,-0.026094,0,5.012309,1,stable
2.300000,-0.044762,0.916137,-0.000000,0.019699,0,0.000016,1.376877,0.010430,1.363293,0.186070,0.623385,0.000000,1.551098,-0.041279,0,4.897827,1,stable
2.400000,-0.041237,0.899078,0.000000,0.020644,0,0.000016,1.370138,0.011027,1.367475,0.216813,0.591634,0.000000,1.551098,-0.055640,0,4.774589,1,stable
2.500000,-0.030027,0.880554,0.000000,0.021583,0,0.000016,1.362636,0.011631,1.368921,0.322948,0.479124,0.000000,1.551098,-0.067395,0,4.003719,1,stable
2.600000,-0.024209,0.868472,0.000000,0.022512,0,0.000016,1.360699,0.012241,1.367475,0.329337,0.379878,0.000000,1.541288,-0.075018,0,3.788211,1,stable
2.700000,-0.021132,0.869010,0.000000,0.023429,0,0.000016,1.364306,0.012855,1.363293,0.308574,0.353222,0.000000,1.541288,-0.019364,0,3.594718,1,stable
2.800000,-0.007964,0.882722,0.000000,0.024329,0,0.000017,1.367041,0.013471,1.356829,0.298926,0.354695,0.000000,1.541288,0.036062,0,3.150850,1,stable
2.900000,0.017436,0.904370,0.000000,0.025207,0,0.000016,1.368387,0.014086,1.348769,0.298374,0.361597,0.000000,1.541288,0.027352,0,3.594718,1,stable
3,0.042566,0.926469,-0.000000,0.026058,0,0.000016,1.367967,0.014695,1.339942,0.323524,0.406297,0.000000,1.541288,0.013460,0,3.150850,1,stable
3.100000,0.055338,0.943205,-0.000000,0.026875,0,0.000016,1.365573,0.015296,1.331227,0.305448,0.471604,0.000000,1.532759,-0.004195,0,2.804550,1,stable
3.200000,0.054326,0.952136,-0.000000,0.027647,0,0.000016,1.361164,0.015882,1.323459,0.322313,0.491834,0.000000,1.532759,-0.023940,0,3.367672,1,stable
3.300000,0.047076,0.953688,-0.000000,0.028363,0,0.000016,1.354846,0.016445,1.317356,0.362524,0.482909,0.000000,1.532759,-0.044094,0,3.273699,1,stable
3.400000,0.042026,0.949772,-0.000000,0.029009,0,0.000016,1.346838,0.016977,1.313467,0.362695,0.454593,0.000000,1.532759,-0.063180,0,3.222923,1,stable
3.500000,0.039131,0.942661,-0.000000,0.029566,0,0.000016,1.337424,0.017467,1.312132,0.348580,0.449889,0.000000,1.532759,-0.080081,0,3.173699,1,stable
3.600000,0.027943,0.934548,-0.000000,0.030013,3,0.000016,1.332504,0.017899,1.313467,0.339733,0.447378,0.000000,1.525062,-0.094134,0,3.058476,1,stable
3.700000,-0.000931,0.927558,-0.000000,0.030325,3,0.000016,1.331804,0.018256,1.317356,0.336265,0.445844,0.000000,1.525062,-0.049209,0,2.951326,1,stable
3.800000,-0.042727,0.923592,-0.000000,0.030469,3,0.000016,1.328912,0.018518,1.323459,0.381543,0.444685,0.000000,1.525062,-0.006997,0,3.058476,1,stable
3.900000,-0.077534,0.923588,0.000000,0.030411,3,0.000016,1.334815,0.018660,1.331227,0.407487,0.493398,0.000000,1.525062,-0.028920,0,2.951326,1,stable
4,-0.078398,0.926469,0.000000,0.030115,0,0.000017,1.341437,0.018654,1.339942,0.387594,0.512117,0.000000,1.525062,0.059034,0,4.084786,1,stable
4.100000,-0.036013,0.928852,0.000000,0.029544,0,0.000016,1.346678,0.018473,1.348769,0.556571,0.472086,0.000000,1.517924,0.066216,0,4.080643,1,stable
4.200000,0.015922,0.926365,0.000000,0.028667,0,0.000016,1.353484,0.018089,1.356829,0.911209,0.409531,0.000000,1.517924,0.052413,0,3.886440,1,stable
4.300000,0.037391,0.916137,0.000000,0.027462,0,0.000016,1.367222,0.017483,1.363293,0.877545,0.453212,0.000000,1.517924,0.068059,0,4.080643,1,stable
4.400000,0.030953,0.899078,0.000000,0.025929,0,0.000016,1.383910,0.016646,1.367475,0.915854,0.485973,0.000000,1.517924,0.137382,0,3.886440,1,stable
4.500000,0.024482,0.880554,-0.000000,0.024091,0,0.000016,1.406477,0.015584,1.368921,1.040924,0.483969,0.000000,1.517924,0.166873,0,3.709882,1,stable
4.600000,0.032735,0.868472,-0.000000,0.021998,0,0.000016,1.438728,0.014326,1.367475,0.987450,0.475413,0.000000,1.511158,0.225678,0,3.699808,1,stable
4.700000,0.042759,0.869010,-0.000000,0.019730,0,0.000016,1.478909,0.012922,1.363293,0.981203,0.480712,0.000000,1.511158,0.322508,0,3.689788,1,stable
4.800000,0.037305,0.882722,-0.000000,0.017380,0,0.000016,1.519332,0.011434,1.356829,0.955508,0.474592,0.000000,1.514022,0.401808,0,3.449419,1,stable
4.900000,0.017613,0.904370,-0.000000,0.015049,0,0.000016,1.557603,0.009934,1.348769,0.954639,0.463778,0.000000,1.519874,0.404233,0,3.238452,1,stable
5,-0.002864,0.926469,-0.000000,0.012829,0,0.000016,1.591621,0.008488,1.339942,0.968805,0.451682,0.000000,1.528516,0.382708,0,3.449419,1,stable
5.100000,-0.014450,0.943205,-0.000000,0.010788,0,0.000016,1.619750,0.007149,1.331227,0.944330,0.452803,0.000000,1.534253,0.340184,0,3.689788,1,transitoire
5.200000,-0.016608,0.952136,-0.000000,0.008971,0,0.000016,1.641014,0.005950,1.323459,0.932400,0.452469,0.000000,1.547056,0.281290,0,3.699808,1,transitoire
5.300000,-0.013575,0.953688,-0.000000,0.007397,0,0.000016,1.655133,0.004908,1.317356,0.929599,0.447479,0.000000,1.561550,0.212638,0,3.709882,1,transitoire
5.400000,-0.009503,0.949772,0.000000,0.006062,0,0.000016,1.662420,0.004023,1.313467,0.917682,0.441820,0.000000,1.576359,0.141184,0,3.886440,1,transitoire
5.500000,-0.006699,0.942661,0.000000,0.004952,0,0.000016,1.663614,0.003287,1.312132,0.900901,0.437865,0.000000,1.590296,0.072873,0,4.080643,1,transitoire
5.600000,-0.005546,0.934548,0.000000,0.004041,0,0.000016,1.665295,0.002682,1.313467,0.884698,0.435341,0.000000,1.596406,0.011943,0,4.130319,1,transitoire
5.700000,-0.004396,0.927558,0.000000,0.003300,0,0.000017,1.667999,0.002191,1.317356,0.869541,0.434053,0.000000,1.608570,0.016808,0,4.181220,1,transitoire
5.800000,-0.000975,0.923592,0.000000,0.002703,0,0.000018,1.666182,0.001796,1.323459,0.854462,0.433926,0.000000,1.619928,0.027040,0,4.311939,1,transitoire
5.900000,0.003310,0.923588,-0.000000,0.002224,0,0.000018,1.659926,0.001479,1.331227,0.840374,0.433991,0.000000,1.629348,-0.018170,0,4.451096,1,transitoire
6,0.004606,0.926469,-0.000000,0.001841,0,0.000018,1.649356,0.001225,1.339942,0.826432,0.431348,0.000000,1.637875,-0.062558,0,4.473564,1,chronique
6.100000,0.003347,0.928852,-0.000000,0.001536,0,0.000017,1.634665,0.001023,1.348769,0.813358,0.426297,0.000000,1.638758,-0.105707,0,4.496260,1,chronique
6.200000,0.001301,0.926365,-0.000000,0.001292,0,0.000018,1.616151,0.000862,1.356829,0.801104,0.422382,0.000000,1.643541,-0.146905,0,4.565998,1,chronique
6.300000,-0.000485,0.916137,-0.000000,0.001097,0,0.000016,1.594234,0.000733,1.363293,0.788450,0.419931,0.000000,1.645625,-0.185139,0,4.637934,1,chronique
6.400000,-0.000652,0.899078,-0.000000,0.000941,0,0.000016,1.569464,0.000631,1.367475,0.776099,0.417408,0.000000,1.645826,-0.219171,0,4.678878,1,chronique
6.500000,-0.000527,0.880554,-0.000000,0.000817,0,0.000016,1.542506,0.000549,1.368921,0.764413,0.413977,0.000000,1.645826,-0.247699,0,4.720551,1,chronique
6.600000,-0.001188,0.868472,0.000000,0.000718,0,0.000016,1.519911,0.000484,1.367475,0.752800,0.412167,0.000000,1.641954,-0.269577,0,4.814407,1,chronique
6.700000,-0.001829,0.869010,0.000000,0.000639,0,0.000016,1.501856,0.000432,1.363293,0.741565,0.418598,0.000000,1.641954,-0.225953,0,4.912072,1,chronique
6.800000,-0.001803,0.882722,0.000000,0.000576,0,0.000016,1.482114,0.000391,1.356829,0.730644,0.437353,0.000000,1.641954,-0.180548,0,4.917949,1,chronique
6.900000,-0.001237,0.904370,0.000000,0.000527,0,0.000016,1.460341,0.000359,1.348769,0.720088,0.462122,0.000000,1.641954,-0.197426,0,4.923841,1,chronique
7,-0.000508,0.926469,0.000000,0.000489,0,0.000016,1.436335,0.000334,1.339942,0.709841,0.480126,0.000000,1.641954,-0.217724,0,5.162455,1,chronique
7.100000,0.000106,0.943205,0.000000,0.000461,0,0.000016,1.410057,0.000316,1.331227,0.699846,0.477346,0.000000,1.638428,-0.240068,0,5.425373,1,chronique
7.200000,0.000466,0.952136,0.000000,0.000440,0,0.000016,1.382272,0.000303,1.323459,0.690123,0.478123,0.000000,1.638428,-0.262776,0,5.594905,1,chronique
7.300000,0.000539,0.953688,0.000000,0.000428,0,0.000016,1.353882,0.000296,1.317356,0.680674,0.490010,0.000000,1.638428,-0.277849,0,5.775375,1,stable
7.400000,0.000419,0.949772,0.000000,0.000422,0,0.000016,1.327072,0.000293,1.313467,0.671485,0.491948,0.000000,1.638428,-0.283897,0,6.024472,1,stable
7.500000,0.000379,0.942661,-0.000000,0.000422,4,0.000016,1.309811,0.000295,1.312132,0.662536,0.490781,0.000000,1.638428,-0.268108,0,6.296024,1,stable
7.600000,0.000659,0.934548,-0.000000,0.000430,0,0.000016,1.336031,0.000301,1.313467,0.653818,0.501001,0.000000,1.634306,-0.172602,0,6.634920,1,stable
7.700000,0.000943,0.927558,-0.000000,0.000444,0,0.000016,1.368124,0.000313,1.317356,0.645336,0.518741,0.000000,1.634306,0.262197,0,7.012374,1,stable
7.800000,0.000744,0.923592,-0.000000,0.000466,0,0.000016,1.399236,0.000331,1.323459,0.637060,0.529459,0.000000,1.634306,0.320926,0,7.581112,1,stable
7.900000,0.000265,0.923588,-0.000000,0.000497,0,0.000016,1.428841,0.000354,1.331227,0.629007,0.528036,0.000000,1.634306,0.311126,0,8.250248,1,stable
8,-0.000855,0.926469,-0.000000,0.000538,0,0.000017,1.456501,0.000386,1.339942,0.621152,0.537059,0.000001,1.634306,0.296042,0,8.976940,1,stable
8.100000,-0.001796,0.928852,0.000000,0.000591,0,0.000016,1.481904,0.000426,1.348769,0.613520,0.558236,0.000001,1.630492,0.276605,0,9.844013,1,stable
8.200000,-0.001040,0.926365,0.000000,0.000659,0,0.000016,1.504880,0.000478,1.356829,0.606027,0.576936,0.000001,1.630492,0.254034,0,10.093787,1,stable
8.300000,-0.000628,0.916137,0.000000,0.000745,0,0.000016,1.525406,0.000544,1.363293,0.598929,0.589520,0.000002,1.630492,0.229753,0,10.356565,1,stable
8.400000,-0.000423,0.899078,0.000000,0.000854,0,0.000016,1.543599,0.000627,1.367475,0.591706,0.608141,0.000003,1.630492,0.205259,0,10.598641,1,stable
8.500000,0.000245,0.880554,0.000000,0.000992,0,0.000016,1.559678,0.000733,1.368921,0.584743,0.635025,0.000006,1.630492,0.181932,0,10.852305,1,stable
8.600000,0.001177,0.868472,0.000000,0.001167,0,0.000016,1.579709,0.000868,1.367475,0.577951,0.647869,0.000005,1.626558,0.160787,0,11.261653,1,stable
8.700000,0.002846,0.869010,-0.000000,0.001389,0,0.000016,1.603325,0.001040,1.363293,0.571314,0.628494,0.000010,1.627671,0.200314,0,11.703094,1,stable
8.800000,0.004810,0.882722,-0.000000,0.001671,0,0.000016,1.623658,0.001260,1.356829,0.564871,0.635479,0.000009,1.629552,0.236160,0,12.805084,1,chronique
8.900000,0.005959,0.904370,-0.000001,0.002032,0,0.000018,1.639597,0.001542,1.348769,0.558531,0.718483,0.000005,1.632395,0.203327,0,14.136179,1,chronique
9,0.005587,0.926469,-0.000001,0.002493,0,0.000018,1.650001,0.001905,1.339942,0.552344,0.802649,0.000024,1.635722,0.159388,0,13.628439,1,chronique
9.100000,0.003558,0.943205,-0.000001,0.003084,0,0.000017,1.653692,0.002373,1.331227,0.546460,0.749243,0.000053,1.636473,0.104044,0,14.032257,1,chronique
9.200000,0.000264,0.952136,-0.000002,0.003841,0,0.000017,1.649426,0.002975,1.323459,0.540784,0.578225,0.000085,1.639876,0.036912,0,14.084026,1,chronique
9.300000,-0.003175,0.953688,-0.000004,0.004809,0,0.000018,1.635861,0.003751,1.317356,0.535137,0.633916,0.000086,1.642918,-0.042666,0,14.136179,1,chronique
9.400000,-0.005069,0.949772,-0.000005,0.006046,0,0.000017,1.611551,0.004747,1.313467,0.529428,0.655624,0.000272,1.645109,-0.135650,0,15.140750,1,chronique
9.500000,-0.004269,0.942661,-0.000004,0.007615,0,0.000016,1.574991,0.006019,1.312132,0.523976,0.650443,0.000691,1.645542,-0.243093,0,15.467239,1,chronique
9.600000,-0.001265,0.934548,0.000005,0.009591,0,0.000016,1.530342,0.007630,1.313467,0.519118,0.696518,0.000718,1.643431,-0.365599,0,15.872240,1,chronique
9.700000,-0.005169,0.927558,0.000022,0.012050,0,0.000016,1.475941,0.009645,1.317357,0.514252,0.762165,0.001198,1.643431,-0.446490,0,16.299022,1,chronique
9.800000,-0.036831,0.923592,0.000048,0.015063,0,0.000016,1.404716,0.012126,1.323460,0.510589,0.855565,0.002721,1.643431,-0.544009,0,15.872240,1,chronique
9.900000,-0.052475,0.923588,0.000072,0.018683,0,0.000016,1.316342,0.015119,1.331228,0.555633,0.914820,0.002889,1.643431,-0.712255,0,15.467239,1,chronique
10,0.007459,0.926469,0.000037,0.022926,0,0.000016,1.212013,0.018638,1.339943,0.527897,0.778052,0.008309,1.643431,-0.883744,0,15.315694,1,chronique
10.100000,0.059633,0.928852,0.000034,0.027755,0,0.000018,1.094582,0.022656,1.348771,0.864296,0.835403,0.010003,1.641088,-1.043288,0,15.167089,1,chronique
10.200000,0.076408,0.926365,0.000166,0.033070,0,0.000017,0.968346,0.027085,1.356823,0.727393,0.897785,0.012553,1.641088,-1.174304,0,14.633500,1,stable
10.300000,0.021142,0.916137,-0.000104,0.038710,0,0.000016,0.838636,0.031792,1.363284,0.770758,0.815285,0.013721,1.641088,-1.262363,0,14.136179,1,stable
10.400000,0.018378,0.899078,-0.000507,0.044470,0,0.000019,0.710920,0.036603,1.367452,1.145655,0.753722,0.020839,1.641088,-1.297096,0,14.084026,1,stable
10.500000,0.062952,0.880554,-0.000916,0.050136,0,0.000018,0.590275,0.041339,1.368896,0.992546,0.784886,0.026602,1.641088,-1.277170,0,14.032257,1,stable
10.600000,0.024314,0.868472,-0.000446,0.055514,0,0.000018,0.486314,0.045836,1.367476,1.127741,0.864469,0.019859,1.638840,-1.206444,0,13.579959,1,stable
10.700000,-0.080705,0.869010,0.000685,0.060459,0,0.000017,0.401109,0.049974,1.363303,1.206254,0.818638,0.032089,1.638840,-1.039611,0,13.155909,1,stable
10.800000,-0.165938,0.882722,0.000972,0.064882,0,0.000017,0.328720,0.053679,1.356836,1.513953,0.866718,0.019080,1.638840,-0.852050,0,12.751417,1,stable
10.900000,-0.190922,0.904370,0.000472,0.068749,0,0.000016,0.268090,0.056923,1.348782,1.372583,0.822776,0.013618,1.638840,-0.723895,0,24.770767,1,stable
11,-0.163740,0.926469,-0.000039,0.072069,0,0.000016,0.217684,0.059714,1.339969,1.553258,0.785951,0.028110,1.638840,-0.606300,0,27.425341,1,stable
11.100000,-0.100552,0.943205,-0.000159,0.074881,0,0.000016,0.175766,0.062085,1.331272,1.767941,0.731293,0.034248,1.636675,-0.504059,0,26.428461,1,stable
11.200000,-0.014178,0.952136,0.000128,0.077239,0,0.000017,0.140693,0.064079,1.323521,1.876993,0.680349,0.033249,1.636675,-0.419174,0,26.005214,1,stable
11.300000,0.072235,0.953688,0.000660,0.079201,0,0.000017,0.111082,0.065745,1.317434,1.913459,0.669942,0.029991,1.636675,-0.350737,0,25.595311,1,stable
11.400000,0.107991,0.949772,0.001232,0.080826,0,0.000017,0.085879,0.067131,1.313555,1.888721,0.698182,0.044955,1.636675,-0.296109,0,25.406875,1,stable
11.500000,0.030571,0.942661,0.001617,0.082167,0,0.000017,0.064361,0.068280,1.312215,1.990120,0.676654,0.063034,1.636675,-0.252031,0,25.221193,1,stable
11.600000,-0.105699,0.934548,0.001503,0.083269,0,0.000018,0.051489,0.069230,1.313498,2.791480,0.650769,0.055185,1.634301,-0.215172,0,24.581252,1,stable
11.700000,-0.039098,0.927558,0.000496,0.084172,0,0.000016,0.046617,0.070011,1.317280,3.036820,0.731757,0.025346,1.634301,-0.128721,0,23.972981,1,stable
11.800000,0.205219,0.923592,-0.001175,0.084907,0,0.000017,0.043308,0.070651,1.323352,4.176048,0.715743,0.073575,1.634301,-0.048722,0,21.861411,1,stable
11.900000,0.262204,0.923588,-0.001702,0.085501,0,0.000017,0.040340,0.071171,1.331157,6.341645,0.840024,0.057444,1.634301,-0.033089,0,21.596215,1,stable
12,0.124254,0.926469,-0.001034,0.085974,0,0.000017,0.036682,0.071586,1.339804,5.715017,0.789024,0.094397,1.634301,-0.029681,0,25.355047,1,stable
12.100000,-0.192676,0.928852,-0.001397,0.086341,0,0.000017,0.032776,0.071910,1.348743,8.017468,0.732121,0.082195,1.631929,-0.036575,0,23.452902,1,stable
12.200000,-0.108823,0.926365,-0.000670,0.086615,0,0.000017,0.027136,0.072152,1.356785,10.553503,0.803369,0.070773,1.631929,-0.039066,0,22.190504,1,stable
12.300000,0.000386,0.916137,-0.000853,0.086805,0,0.000017,0.020911,0.072321,1.363376,13.681065,0.751559,0.053861,1.631929,-0.056397,0,21.057067,1,stable
12.400000,-0.048263,0.899078,0.001297,0.086917,0,0.000017,0.013218,0.072420,1.367588,11.548476,0.751517,0.049924,1.631929,-0.062253,0,22.190504,1,stable
12.500000,-0.119556,0.880554,0.002165,0.086954,0,0.000017,0.004954,0.072453,1.369008,11.778296,0.757924,0.075853,1.631929,-0.076928,0,21.057067,1,stable
12.600000,-0.131369,0.868472,0.000981,0.086917,0,0.000017,0.004674,0.072420,1.367605,11.474256,0.754510,0.049524,1.629643,-0.082640,0,20.148859,1,stable
12.700000,-0.068570,0.869010,0.000182,0.086805,0,0.000017,0.012528,0.072321,1.363366,11.391434,0.728647,0.064112,1.629643,-0.002801,0,19.315754,1,stable
12.800000,0.022111,0.882722,-0.000335,0.086615,0,0.000017,0.019512,0.072152,1.356831,11.648208,0.721745,0.037223,1.629643,0.078540,0,18.895828,1,stable
12.900000,0.095641,0.904370,-0.000117,0.086341,0,0.000017,0.025307,0.071910,1.348729,11.605916,0.721681,0.013108,1.629643,0.069841,0,18.493772,1,stable
13,0.128381,0.926469,0.000347,0.085974,0,0.000017,0.029797,0.071586,1.339871,11.490256,0.719090,0.018905,1.629643,0.057952,0,18.317814,1,stable
13.100000,0.117551,0.943205,0.000508,0.085501,0,0.000018,0.032927,0.071171,1.331128,11.488062,0.715205,0.031138,1.627414,0.044901,0,18.145172,1,stable
13.200000,0.070871,0.952136,0.000245,0.084907,0,0.000018,0.034842,0.070651,1.323335,11.532638,0.705144,0.040164,1.627414,0.031293,0,17.265842,1,stable
13.300000,0.011631,0.953688,-0.000325,0.084172,0,0.000017,0.035910,0.070011,1.317216,11.544448,0.699454,0.044404,1.627414,0.019154,0,16.467799,1,stable
13.400000,-0.008467,0.949772,-0.001068,0.083269,0,0.000017,0.036676,0.069230,1.313325,11.468398,0.698976,0.042522,1.627414,0.010678,0,17.265842,1,stable
13.500000,0.056261,0.942661,-0.001802,0.082167,0,0.000017,0.037833,0.068280,1.312019,11.416067,0.698616,0.061430,1.627414,0.007661,0,18.145172,1,stable
13.600000,0.134112,0.934548,-0.002147,0.080826,0,0.000017,0.046103,0.067131,1.313417,11.717113,0.701828,0.065530,1.624995,0.011567,0,17.265842,1,stable
13.700000,0.087475,0.927558,-0.001664,0.079201,0,0.000017,0.061376,0.065745,1.317343,11.585935,0.699165,0.052483,1.624995,0.082703,0,16.467799,1,stable
13.800000,-0.064750,0.923592,-0.000610,0.077239,0,0.000017,0.078294,0.064079,1.323448,11.976552,0.685469,0.067491,1.624995,0.152733,0,16.448093,1,stable
13.900000,-0.282416,0.923588,0.000536,0.074881,0,0.000016,0.097313,0.062085,1.331319,12.579337,0.692298,0.043466,1.624995,0.169179,0,16.428434,1,stable
14,-0.127541,0.926469,0.001963,0.072069,0,0.000017,0.118057,0.059714,1.340014,12.820133,0.700799,0.062510,1.624995,0.190190,0,17.343015,1,stable
14.100000,0.062150,0.928852,0.000894,0.068749,0,0.000017,0.141821,0.056923,1.348846,16.993226,0.666364,0.062842,1.622671,0.207436,0,17.004916,1,stable
14.200000,0.042787,0.926365,0.000688,0.064882,0,0.000017,0.168818,0.053679,1.356866,15.536795,0.675064,0.059595,1.622671,0.237637,0,16.854795,1,stable
14.300000,-0.068867,0.916137,0.000930,0.060459,0,0.000016,0.199981,0.049974,1.363300,16.212578,0.672285,0.048817,1.622671,0.269975,0,16.707301,1,stable
14.400000,-0.017175,0.899078,0.000399,0.055514,0,0.000016,0.235634,0.045836,1.367451,16.499336,0.669542,0.024011,1.622671,0.311632,0,16.448167,1,stable
14.500000,0.116185,0.880554,-0.000744,0.050136,0,0.000016,0.275827,0.041339,1.368874,16.501204,0.665737,0.047542,1.622671,0.356529,0,16.443671,1,stable
14.600000,0.133212,0.868472,-0.000952,0.044470,0,0.000016,0.325633,0.036603,1.367454,16.687828,0.683330,0.025367,1.620353,0.401931,0,16.319378,1,stable
14.700000,0.076954,0.869010,-0.000090,0.038710,0,0.000016,0.383009,0.031792,1.363276,16.533081,0.661220,0.031257,1.620353,0.498056,0,16.196950,1,stable
14.800000,0.023685,0.882722,-0.000117,0.033070,0,0.000016,0.438665,0.027085,1.356813,16.688958,0.649096,0.020991,1.620353,0.573762,0,16.115191,1,stable
14.900000,-0.005667,0.904370,-0.000534,0.027755,0,0.000016,0.489105,0.022656,1.348758,16.500746,0.653999,0.012557,1.620353,0.556560,0,16.034253,1,stable
15,-0.017472,0.926469,-0.000755,0.022926,0,0.000016,0.531309,0.018638,1.339936,16.400886,0.654546,0.011674,1.620353,0.504402,0,16.115191,1,stable
15.100000,-0.020269,0.943205,-0.000725,0.018683,0,0.000017,0.563217,0.015119,1.331225,16.311206,0.658745,0.009911,1.617877,0.422040,0,16.164263,1,stable
15.200000,-0.018711,0.952136,-0.000549,0.015063,0,0.000017,0.583966,0.012126,1.323458,16.210103,0.674807,0.007302,1.617877,0.319074,0,16.098996,1,stable
15.300000,-0.014734,0.953688,-0.000326,0.012050,0,0.000017,0.593798,0.009645,1.317357,16.105766,0.681554,0.007386,1.617877,0.207496,0,16.034253,1,stable
15.400000,-0.010054,0.949772,-0.000113,0.009591,0,0.000016,0.593759,0.007630,1.313468,16.001681,0.680832,0.006435,1.617877,0.098315,0,16.098996,1,transitoire
15.500000,-0.006286,0.942661,0.000061,0.007615,0,0.000017,0.585365,0.006019,1.312133,15.898470,0.681842,0.005057,1.617877,-0.000393,0,16.164263,1,transitoire
15.600000,-0.005222,0.934548,0.000184,0.006046,0,0.000017,0.575909,0.004747,1.313468,15.796546,0.679311,0.005854,1.615522,-0.083940,0,16.180590,1,chronique
15.700000,-0.008051,0.927558,0.000239,0.004809,0,0.000017,0.566527,0.003751,1.317357,15.696248,0.675084,0.005446,1.615522,-0.094559,0,16.196950,1,chronique
15.800000,-0.002456,0.923592,0.000191,0.003841,0,0.000017,0.552146,0.002975,1.323459,15.597708,0.683083,0.002520,1.615522,-0.093820,0,16.319378,1,chronique
15.900000,0.006539,0.923588,0.000014,0.003084,0,0.000017,0.533211,0.002373,1.331227,15.500726,0.680814,0.002472,1.615522,-0.143805,0,16.443671,1,chronique
16,0.005863,0.926469,-0.000069,0.002493,0,0.000018,0.510110,0.001905,1.339942,15.404201,0.647841,0.001228,1.615522,-0.189355,0,16.574437,1,chronique
