t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000029,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.000419,0.992025,0,0.001482,0,0.000026,2.887317,0.000682,1.348022,0,1,0.100000,0.469025,2.887317,0,0,1,1,1,stable,0.469099,0.000074,0.223947,0.223947,0.120927,0.000682,1.348022
0.200000,0.000994,0.992393,-0.000000,0.002128,0,0.000026,1.073758,0.000994,1.349188,0,1,0.100000,0.445423,1.073758,28.873168,0,1,1,1,stable,0.445650,0.000227,0.274028,0.274028,0.141753,0.000994,1.349188
0.300000,0.001469,0.991886,-0.000004,0.002977,0,0.000024,1.530377,0.001415,1.349444,0.000000,0.993307,0.100000,0.422891,1.530377,-18.135588,0,1,1,1,stable,0.423386,0.000494,0.372213,0.372213,0.162379,0.001415,1.349444
0.400000,0.001570,0.990695,-0.000012,0.004085,0,0.000023,2.175180,0.001981,1.348763,0.000025,0.993307,0.100000,0.401311,2.175180,4.566185,0,1,1,1,stable,0.402256,0.000945,0.598289,0.598289,0.182707,0.001981,1.348763
0.500000,0.001340,0.989342,-0.000029,0.005560,0,0.000049,0.926121,0.002756,1.347216,0.000143,0.993307,0.100000,0.381224,0.926121,6.448033,0,1,1,1,stable,0.382220,0.000997,0.669670,0.669670,0.202643,0.002756,1.347216
0.600000,0.000976,0.988433,-0.000065,0.007081,0,0.000045,0.685688,0.003614,1.344959,0.000201,0.993307,0.100000,0.362453,0.685688,-12.490586,0,1,1,1,stable,0.363190,0.000736,0.704645,0.704645,0.222096,0.003614,1.344959
0.700000,0.000486,0.988383,-0.000077,0.008455,0,0.000044,1.128860,0.004507,1.342217,0.000189,0.993307,0.100000,0.344844,1.128860,-2.404337,0,1,1,1,stable,0.345090,0.000246,0.814087,0.814087,0.240981,0.004507,1.342217
0.800000,-0.000738,0.989247,-0.000041,0.009624,0,0.000044,1.145831,0.005452,1.339265,0.000171,0.993307,0.100000,0.328876,1.145831,4.431729,0,1,1,1,stable,0.327855,-0.001021,0.938451,0.938451,0.259218,0.005452,1.339265
0.900000,-0.003214,0.990726,0.000046,0.010518,3,0.000044,0.784363,0.006383,1.336391,0.000268,0.993307,0.100000,0.314903,0.784363,0.169709,0,1,1,1,stable,0.311380,-0.003523,1,1,0.276734,0.006383,1.336391
1,-0.005454,0.992322,0.000149,0.011386,3,0.000045,28.709036,0.007275,1.333875,0.000852,0.993307,0.567104,0.296389,2.531248,-3.614686,0,3.263454,1,1,transitoire,0.295526,-0.000864,0.150359,0.150359,0.293459,0.007275,1.333875
1.100000,-0.007543,0.993534,0.000162,0.016440,0,0.000048,2.113786,0.010530,1.331956,0.000753,0.993307,0.577585,0.281755,11.257178,279.246735,0,5.489654,1,1,transitoire,0.280680,-0.001076,0.135189,0.135189,0.309334,0.010530,1.331956
1.200000,-0.004891,0.994015,0.000018,0.019095,0,0.000047,3.756776,0.012863,1.330819,0.000774,0.993307,0.523619,0.268318,11.257178,-265.952501,0,6.463528,1,1,transitoire,0.266559,-0.001759,0.313750,0.313750,0.324303,0.012863,1.330819
1.300000,-0.001268,0.993658,0.000035,0.021369,3,0.000046,1.994039,0.015335,1.330571,0.010488,0.993305,0.347234,0.253703,11.784376,16.429897,0,5.627351,1,1,chronique,0.253088,-0.000614,0.411446,0.411446,0.338318,0.015335,1.330571
1.400000,-0.001201,0.992598,0.000153,0.025995,3,0.000047,2.418167,0.019361,1.331234,0.008806,0.993305,0.297107,0.240932,11.784376,-17.627369,0,5.784056,1,1,transitoire,0.240384,-0.000548,0.567646,0.567646,0.351335,0.019361,1.331234
1.500000,-0.006633,0.991176,0.000290,0.030747,0,0.000047,1.470436,0.023438,1.332746,0.010802,0.993305,0.331471,0.231563,11.784376,4.241285,0,5.949739,1,1,chronique,0.228321,-0.003242,0.644321,0.644321,0.363320,0.023438,1.332746
1.600000,-0.004636,0.989847,0.000310,0.034615,0,0.000045,1.490483,0.026409,1.334960,0.023010,0.993303,0.553682,0.216262,9.442824,-9.477309,0,5.784056,1,1,chronique,0.216642,0.000380,0.599918,0.599918,0.374240,0.026409,1.334960
1.700000,0.006671,0.989051,-0.000184,0.042815,0,0.000045,2.209402,0.033328,1.337666,0.024110,0.993303,0.509079,0.191607,9.442824,0.200465,0,5.627351,1,1,transitoire,0.205841,0.014234,0.781408,0.781408,0.384069,0.033328,1.337666
1.800000,0.015063,0.989055,-0.000597,0.057780,1,0.000046,2.484981,0.046899,1.340594,0.054736,0.993297,0.690274,0.158419,9.442824,7.189186,0,5.369445,1,1,transitoire,0.196700,0.038281,0.983451,0.983451,0.392784,0.046899,1.340594
1.900000,0.006596,0.989824,-0.001031,0.079738,3,0.000045,1.606281,0.068330,1.343440,0.040919,0.993299,0.757255,0.150202,9.459527,2.755792,0,10.253427,1,1,chronique,0.189962,0.039760,0.978072,0.978072,0.400369,0.068330,1.343440
2,0.000050,0.990999,-0.001342,0.094308,3,0.000047,45.357437,0.076582,1.345975,0.117626,0.993285,0.652688,0.181515,9.459527,-8.787001,0,9.912440,0.732136,1,transitoire,0.183681,0.002166,0.100000,0.100000,0.406809,0.076582,1.345975
2.100000,-0.010153,0.992025,-0.000781,0.057665,3,0.000047,5.733641,0.053048,1.348018,0.082709,0.993291,0.681556,0.176486,16.639109,437.511565,0,10.253427,0.729649,0.987245,transitoire,0.174672,-0.001814,0.223849,0.223849,0.412092,0.053048,1.348018
2.200000,-0.016158,0.992393,0.000033,0.058655,4,0.000046,3.172340,0.056198,1.349190,0.082127,0.993292,0.722871,0.173182,17.288841,-396.237962,0,9.912440,0.732111,0.975536,transitoire,0.165792,-0.007390,0.462447,0.462447,0.416209,0.056198,1.349190
2.300000,-0.017559,0.991886,0.000078,0.060072,4,0.000047,2.505035,0.059273,1.349454,0.080951,0.993292,0.665631,0.163572,17.345846,-25.613014,0,10.290789,0.731918,0.964952,transitoire,0.156904,-0.006668,0.348939,0.348939,0.419154,0.059273,1.349454
2.400000,-0.001926,0.990695,0.000167,0.071675,3,0.000046,2.622299,0.069183,1.348759,0.084832,0.993291,0.586293,0.143881,17.345846,-6.673049,0,7.340478,0.733291,0.955242,transitoire,0.148520,0.004639,0.471146,0.471146,0.420923,0.069183,1.348759
2.500000,-0.000537,0.989342,-0.000153,0.098098,1,0.000046,2.436224,0.091420,1.347235,0.158306,0.993277,0.591796,0.107927,17.345846,1.172643,0,9.117049,0.732873,0.946364,transitoire,0.141469,0.033542,0.606206,0.606206,0.421513,0.091420,1.347235
2.600000,-0.001145,0.988433,0.000124,0.143912,1,0.000046,2.281589,0.131050,1.345079,0.131136,0.993282,0.603425,0.097179,14.936091,-1.860749,0,10.044736,0.731154,0.938153,transitoire,0.137109,0.039930,0.715131,0.715131,0.420923,0.131050,1.345079
2.700000,-0.051602,0.988383,0.000770,0.158944,4,0.000045,1.534249,0.144156,1.342349,0.116778,0.993285,0.630296,0.166751,14.936091,-1.546351,0,11.182599,0.730053,0.930486,chronique,0.133484,-0.033267,0.826189,0.826189,0.419154,0.144156,1.342349
2.800000,-0.031017,0.989247,0.000255,0.091365,4,0.000043,5.222884,0.075533,1.339210,0.609935,0.993190,0.879032,0.155053,14.936091,-7.473406,0,29.519515,0.703013,0.923328,transitoire,0.124118,-0.030935,0.900047,0.900047,0.416209,0.075533,1.339210
2.900000,-0.011582,0.990726,-0.002496,0.079936,1,0.000044,4.162961,0.076657,1.336408,0.822692,0.993149,0.794377,0.121998,15.325352,36.886358,0,26.793224,0.710377,0.915731,transitoire,0.115410,-0.006588,1,1,0.412092,0.076657,1.336408
3,-0.031714,0.992322,0.000407,0.117055,4,0.000107,46.584031,0.109096,1.333920,0.481505,0.993215,0.767150,0.105047,15.490456,-10.599231,0,20.079166,0.714543,0.908886,transitoire,0.109106,0.004060,0.100000,0.100000,0.406809,0.109096,1.333920
3.100000,-0.047883,0.993534,0.000576,0.129788,2,0.000109,3.164879,0.128383,1.331985,0.638127,0.993185,0.817790,0.102429,19.932395,424.210698,0,16.055781,0.720307,0.902617,transitoire,0.103980,0.001550,0.158442,0.158442,0.400369,0.128383,1.331985
3.200000,-0.056465,0.994015,0.000361,0.129171,4,0.000109,1.049128,0.127578,1.330822,0.511489,0.993209,0.803324,0.100621,19.932395,-434.191523,0,13.147345,0.722320,0.896920,chronique,0.098906,-0.001716,0.181488,0.181488,0.392784,0.127578,1.330822
3.300000,-0.057473,0.993658,0.000160,0.130983,1,0.000109,2.598264,0.129118,1.330505,0.499926,0.993212,0.754239,0.091165,19.932395,-21.157505,0,12.180110,0.723877,0.891629,transitoire,0.093822,0.002657,0.306962,0.306962,0.384069,0.129118,1.330505
3.400000,-0.054124,0.992598,-0.000589,0.144119,1,0.000109,2.558640,0.138555,1.331087,0.501537,0.993211,0.708900,0.065184,19.932395,15.491363,0,12.064848,0.726951,0.886695,transitoire,0.089346,0.024161,0.456962,0.456962,0.374240,0.138555,1.331087
3.500000,0.001836,0.991176,-0.001358,0.172005,4,0.000108,2.126322,0.161384,1.332592,0.492947,0.993213,0.676146,0.072253,19.932395,-0.396241,0,11.749580,0.731011,0.882131,transitoire,0.086833,0.014580,0.628007,0.628007,0.363320,0.161384,1.332592
