event_type,t_start,t_end,metric,value,severity,scale
fractal_pattern,100,200,A_mean(t),0.664737,medium,10/100
fractal_pattern,200,300,A_mean(t),0.708000,medium,10/100
fractal_pattern,100,200,entropy_S,0.648475,medium,10/100
fractal_pattern,300,400,effort(t),0.819857,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.676746,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.846321,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.879837,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.910085,high,10/100
fractal_pattern,350,450,mean_high_effort,0.656142,medium,10/100
fractal_pattern,300,400,d_effort_dt,0.655068,medium,10/100
