t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000034,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.165478,0.165478,0.100000,0.000457,1.346064
0.100000,0.000939,0.992025,0,0.002069,0,0.000026,2.296830,0.000967,1.348022,0,1,0.100000,0.444354,2.296830,0,0,1,1,1,stable,0.444409,0.000055,0.117617,0.117617,0.120927,0.000967,1.348022
0.200000,0.002755,0.992393,-0.000000,0.003761,0,0.000025,3.451075,0.001831,1.349188,0,1,0.100000,0.399523,3.451075,22.968303,0,1,1,1,stable,0.399977,0.000454,0.296176,0.296176,0.141753,0.001831,1.349188
0.300000,0.004298,0.991886,-0.000003,0.006303,0,0.000031,1.110201,0.003252,1.349444,0.000000,0.993307,0.100000,0.359144,1.110201,11.542447,0,1,1,1,stable,0.360053,0.000909,0.321871,0.321871,0.162379,0.003252,1.349444
0.400000,0.003404,0.990695,-0.000022,0.009724,0,0.000026,3.309699,0.005389,1.348763,0.000529,0.993307,0.100000,0.322366,3.309699,-23.408740,0,1,1,1,stable,0.324195,0.001829,0.582806,0.582806,0.182707,0.005389,1.348763
0.500000,0.001406,0.989342,-0.000053,0.014701,0,0.000054,2.403551,0.008704,1.347216,0.005510,0.993306,0.100000,0.290779,2.403551,21.994982,0,1,1,1,stable,0.292071,0.001292,0.507644,0.507644,0.202643,0.008704,1.347216
0.600000,0.001112,0.988433,-0.000164,0.019125,0,0.000049,2.737259,0.012485,1.344958,0.005341,0.993306,0.100000,0.261846,2.737259,-9.061478,0,1,1,1,stable,0.263073,0.001227,0.670521,0.670521,0.222096,0.012485,1.344958
0.700000,0.001882,0.988383,-0.000163,0.024577,3,0.000047,2.528435,0.017845,1.342217,0.006564,0.993306,0.100000,0.235061,2.528435,3.337071,0,1,1,1,stable,0.236965,0.001903,0.841613,0.841613,0.240981,0.017845,1.342217
0.800000,0.003645,0.989247,-0.000047,0.032651,3,0.000047,1.833035,0.025824,1.339264,0.006858,0.993306,0.100000,0.210825,1.833035,-2.088231,0,1,1,1,stable,0.213576,0.002751,0.890982,0.890982,0.259218,0.025824,1.339264
0.900000,-0.001998,0.990726,0.000307,0.042493,3,0.000047,1.944109,0.035751,1.336397,0.007106,0.993306,0.100000,0.195695,1.944109,-6.954008,0,1,1,1,stable,0.192663,-0.003032,1,1,0.276734,0.035751,1.336397
1,-0.009618,0.992322,0.000590,0.047105,1,0.000048,32.738732,0.043237,1.333898,0.025832,0.993302,0.774418,0.173272,3.380387,1.110741,0,2.215474,1,1,transitoire,0.172907,-0.000365,0.140143,0.140143,0.293459,0.043237,1.333898
1.100000,-0.042285,0.993534,0.000105,0.060973,0,0.000049,2.498655,0.057369,1.331959,0.022251,0.993303,0.767421,0.160157,13.166502,307.946232,0,4.813774,1,1,transitoire,0.155557,-0.004600,0.187339,0.187339,0.309334,0.057369,1.331959
1.200000,-0.033597,0.994015,-0.000092,0.071940,1,0.000048,2.148376,0.068990,1.330820,0.250559,0.993259,0.844664,0.144301,13.166502,-302.400767,0,17.794167,1,1,transitoire,0.139257,-0.005045,0.253291,0.253291,0.324303,0.068990,1.330820
1.300000,-0.047449,0.993658,-0.000130,0.086771,3,0.000048,2.696764,0.084118,1.330583,0.555528,0.993201,0.653814,0.125252,13.166502,-3.502794,0,15.350093,1,1,transitoire,0.124515,-0.000737,0.395355,0.395355,0.338318,0.084118,1.330583
1.400000,-0.041378,0.992598,0.000260,0.108532,4,0.000047,1.754938,0.103646,1.331322,0.205983,0.993268,0.586915,0.112518,13.166502,5.483879,0,15.407698,1,1,chronique,0.111944,-0.000574,0.448618,0.448618,0.351335,0.103646,1.331322
