t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
0,0.009837,0.926469,0,0.134846,2,0.000043,0,0.129746,1.320000,0,0.100000,0.493788,0,0,0,1,stable
0.100000,0.396443,0.928852,0,0.118696,2,0.000046,1.405760,0.114424,1.320000,0,0.172781,0.000000,1.405760,0,0,1,stable
0.200000,0.329734,0.926365,0.000000,0.100774,2,0.000044,1.575305,0.097257,1.320000,0,0.170604,0.000000,1.575305,14.057600,0,1,stable
0.300000,0.071514,0.916137,0.000000,0.111405,1,0.000044,1.274421,0.107583,1.320000,0.000000,0.100000,0.000000,1.274421,1.695448,0,1,stable
0.400000,-0.029924,0.899078,0.000000,0.127091,1,0.000044,1.384030,0.122762,1.320000,43.016551,0.100000,0.000000,1.384030,-3.008837,0,1,stable
0.500000,0.056839,0.880554,0.000000,0.142690,2,0.000044,1.330148,0.137836,1.320000,198.946688,0.100000,0.000000,1.330148,1.096089,0,1,stable
0.600000,0.009935,0.868472,-0.000000,0.157489,2,0.000044,1.270001,0.152117,1.320000,276.506261,0.100000,0.000000,1.270001,-0.538817,0,1,stable
0.700000,-0.024107,0.869010,0.000000,0.171101,2,0.000044,1.212788,0.165230,1.320000,183.366258,0.100000,0.000000,1.212788,-0.601477,0,1,stable
0.800000,0.206722,0.882722,0.000000,0.183297,2,0.000044,1.160834,0.176952,1.320000,171.785686,0.166743,0.000000,1.160834,-0.572127,0,1,stable
0.900000,0.357746,0.904370,0.000000,0.193987,2,0.000044,1.115318,0.187196,1.320000,227.531000,0.171511,0.000000,1.115318,-0.519535,0,1,stable
1,0.208199,0.926469,0.000000,0.203195,2,0.000045,1.076529,0.195989,1.320000,175.476611,0.666836,0.000000,1.490532,-0.455161,0,6.177430,stable
1.100000,0.001527,0.943205,0.000000,0.211016,2,0.000046,1.044148,0.203427,1.320000,175.466852,0.659716,0.000000,1.455032,-0.387893,0,5.543602,stable
1.200000,-0.015831,0.952136,0.000000,0.217588,2,0.000045,1.017517,0.209651,1.320000,159.577347,0.591874,0.000000,1.455032,-0.323806,0,6.177430,stable
1.300000,-0.052938,0.953688,0.000000,0.223064,2,0.000044,0.995836,0.214813,1.320000,172.952267,0.573895,0.000000,1.455032,-0.266313,0,6.974906,stable
1.400000,-0.360660,0.949772,0.000000,0.227596,2,0.000044,0.978295,0.219067,1.320000,151.869274,0.423219,0.000000,1.455032,-0.216814,0,7.222703,stable
1.500000,-0.682111,0.942661,-0.000000,0.231327,2,0.000044,0.964145,0.222555,1.320000,146.605966,0.527558,0.000000,1.455032,-0.175412,0,6.974906,stable
1.600000,-0.495967,0.934548,-0.000000,0.234384,2,0.000044,0.952733,0.225401,1.320000,135.458173,0.633095,0.000000,1.423811,-0.141495,0,10.628743,stable
1.700000,0.143599,0.927558,-0.000000,0.236875,2,0.000045,0.943503,0.227712,1.320000,224.375417,0.570943,0.000000,1.423811,-0.114125,0,9.538193,stable
1.800000,0.422742,0.923592,-0.000000,0.238891,2,0.000044,0.936000,0.229576,1.320000,311.984501,0.626619,0.000000,1.423811,-0.092292,0,6.341905,stable
1.900000,-0.087682,0.923588,0.000000,0.240507,2,0.000044,0.929848,0.231067,1.320000,257.885751,0.643833,0.000000,1.423811,-0.075036,0,4.750120,stable
2,-0.765768,0.926469,0.000000,0.241784,2,0.000046,0.924745,0.232242,1.320000,422.994738,0.643028,0.000000,1.423811,-0.061517,0,5.898548,stable
2.100000,-0.711163,0.928852,-0.000000,0.242770,2,0.000045,0.920446,0.233148,1.320000,390.818595,0.723478,0.000000,1.393933,-0.051027,0,5.332691,stable
2.200000,-0.247681,0.926365,-0.000000,0.243502,2,0.000045,0.916748,0.233818,1.320000,477.921572,0.569902,0.000000,1.393933,-0.042996,0,4.371806,stable
2.300000,-0.157751,0.916137,-0.000000,0.244006,2,0.000045,0.913486,0.234280,1.320000,516.942070,0.598061,0.000000,1.393933,-0.036974,0,3.704331,stable
2.400000,-0.198774,0.899078,-0.000000,0.244301,2,0.000045,0.910518,0.234550,1.320000,464.650482,0.606791,0.000000,1.393933,-0.032619,0,4.202046,stable
2.500000,0.115571,0.880554,-0.000000,0.244399,2,0.000044,0.907719,0.234639,1.320000,445.520951,0.602839,0.000000,1.393933,-0.029682,0,3.852463,stable
2.600000,0.123928,0.868472,-0.000000,0.244301,2,0.000046,0.907719,0.234550,1.320000,444.063965,0.653179,0.000000,1.373277,-0.027995,0,4.295731,stable
2.700000,-0.283349,0.869010,0.000000,0.244006,2,0.000044,0.910525,0.234280,1.320000,415.778295,0.697697,0.000000,1.373277,0.000007,0,4.854268,stable
2.800000,-0.273068,0.882722,0.000000,0.243502,2,0.000045,0.913506,0.233818,1.320000,436.708740,0.682359,0.000000,1.373277,0.028054,0,4.295731,stable
2.900000,0.239533,0.904370,-0.000000,0.242770,2,0.000044,0.916789,0.233148,1.320000,419.695329,0.633127,0.000000,1.373277,0.029810,0,3.852463,stable
3,0.442059,0.926469,-0.000000,0.241784,2,0.000044,0.920521,0.232242,1.320000,469.871878,0.702633,0.000000,1.373277,0.032837,0,3.776945,stable
3.100000,0.188987,0.943205,0.000000,0.240507,2,0.000044,0.924873,0.231067,1.320000,425.298947,0.721405,0.000000,1.350350,0.037316,0,3.704331,stable
3.200000,0.101742,0.952136,0.000000,0.238891,2,0.000045,0.930055,0.229576,1.320000,450.072992,0.671511,0.000000,1.350350,0.043518,0,3.776945,stable
3.300000,0.519410,0.953688,0.000000,0.236875,2,0.000045,0.936325,0.227712,1.320000,420.315322,0.669165,0.000000,1.350350,0.051816,0,3.852463,stable
3.400000,0.839692,0.949772,0.000000,0.234384,2,0.000045,0.944008,0.225401,1.320000,455.106994,0.735335,0.000000,1.350350,0.062706,0,3.776945,stable
3.500000,0.448584,0.942661,0.000000,0.231327,2,0.000046,0.953508,0.222555,1.320000,422.046138,0.738526,0.000000,1.350350,0.076828,0,4.061932,stable
3.600000,-0.368260,0.934548,0.000000,0.227596,2,0.000044,0.965328,0.219067,1.320000,477.567799,0.661106,0.000001,1.326661,0.094996,0,4.047473,stable
3.700000,-0.714227,0.927558,0.000000,0.223064,2,0.000044,0.980094,0.214813,1.320000,502.679953,0.629488,0.000000,1.326661,0.118210,0,4.033116,stable
3.800000,-0.320854,0.923592,-0.000000,0.217588,2,0.000044,0.998563,0.209651,1.320000,486.667184,0.604194,0.000001,1.326661,0.147658,0,3.750863,stable
3.900000,0.090319,0.923588,-0.000000,0.211016,2,0.000044,1.021630,0.203427,1.320000,580.450589,0.646619,0.000001,1.326661,0.184684,0,3.505531,stable
