t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
5.100000,-0.000056,0.943205,-0.000000,0.010788,0,0.000020,1.619750,0.007149,1.331227,0.000525,0.562055,0.000000,1.534253,0.340184,0,8.509930,transitoire
5.200000,-0.000058,0.952136,-0.000000,0.008971,0,0.000019,1.641014,0.005950,1.323459,0.000515,0.562152,0.000000,1.547056,0.281290,0,8.874373,transitoire
5.300000,-0.000069,0.953688,-0.000000,0.007397,0,0.000018,1.655133,0.004908,1.317356,0.000505,0.562048,0.000000,1.561550,0.212638,0,9.271428,transitoire
5.400000,-0.000073,0.949772,0.000000,0.006062,0,0.000018,1.662420,0.004023,1.313467,0.000496,0.561694,0.000000,1.576359,0.141184,0,9.816067,transitoire
5.500000,-0.000046,0.942661,0.000000,0.004952,0,0.000018,1.663614,0.003287,1.312132,0.000487,0.561403,0.000000,1.590296,0.072873,0,10.428688,transitoire
5.600000,-0.000017,0.934548,0.000000,0.004041,0,0.000018,1.665295,0.002682,1.313467,0.000478,0.561782,0.000000,1.596406,0.011943,0,10.601556,transitoire
5.700000,-0.000006,0.927558,0.000000,0.003300,0,0.000018,1.667999,0.002191,1.317356,0.000470,0.562277,0.000000,1.608570,0.016808,0,10.780251,transitoire
5.800000,-0.000002,0.923592,0.000000,0.002703,0,0.000018,1.666182,0.001796,1.323459,0.000462,0.562227,0.000000,1.619928,0.027040,0,11.307479,transitoire
5.900000,-0.000004,0.923588,-0.000000,0.002224,0,0.000018,1.659926,0.001479,1.331227,0.000454,0.561176,0.000000,1.629348,-0.018170,0,11.888928,transitoire
6,-0.000006,0.926469,-0.000000,0.001841,0,0.000019,1.649356,0.001225,1.339942,0.000446,0.559946,0.000000,1.637875,-0.062558,0,11.991304,chronique
6.100000,-0.000004,0.928852,-0.000000,0.001536,0,0.000019,1.634665,0.001023,1.348769,0.000439,0.559504,0.000000,1.638758,-0.105707,0,12.095459,chronique
6.200000,-0.000001,0.926365,-0.000000,0.001292,0,0.000018,1.616151,0.000862,1.356829,0.000432,0.558107,0.000000,1.643541,-0.146905,0,12.541998,chronique
6.300000,-0.000000,0.916137,-0.000000,0.001097,0,0.000018,1.594234,0.000733,1.363293,0.000425,0.553843,0.000000,1.645625,-0.185139,0,13.022772,chronique
6.400000,-0.000000,0.899078,-0.000000,0.000941,0,0.000018,1.569464,0.000631,1.367475,0.000418,0.548810,0.000000,1.645826,-0.219171,0,14.679262,chronique
6.500000,-0.000001,0.880554,-0.000000,0.000817,0,0.000018,1.542506,0.000549,1.368921,0.000412,0.546384,0.000000,1.645826,-0.247699,0,16.818576,chronique
6.600000,-0.000001,0.868472,0.000000,0.000718,0,0.000018,1.519911,0.000484,1.367475,0.000406,0.546317,0.000000,1.641954,-0.269577,0,17.567693,chronique
6.700000,-0.000001,0.869010,0.000000,0.000639,0,0.000018,1.501856,0.000432,1.363293,0.000400,0.545425,0.000000,1.641954,-0.225953,0,18.386654,chronique
6.800000,-0.000001,0.882722,0.000000,0.000576,0,0.000018,1.482114,0.000391,1.356829,0.000394,0.545812,0.000000,1.641954,-0.180548,0,20.788922,chronique
6.900000,-0.000000,0.904370,0.000000,0.000527,0,0.000018,1.460341,0.000359,1.348769,0.000388,0.547720,0.000000,1.641954,-0.197426,0,23.913257,chronique
7,-0.000000,0.926469,0.000000,0.000489,0,0.000018,1.436335,0.000334,1.339942,0.000382,0.538333,0.000000,1.641954,-0.217724,0,24.631105,chronique
7.100000,-0.000000,0.943205,0.000000,0.000461,0,0.000026,1.410057,0.000316,1.331227,0.000377,0.531202,0.000000,1.638428,-0.240068,0,25.393384,chronique
7.200000,-0.000000,0.952136,0.000000,0.000440,0,0.000019,1.382272,0.000303,1.323459,0.000372,0.531174,0.000000,1.638428,-0.262776,0,26.941844,chronique
7.300000,-0.000000,0.953688,0.000000,0.000428,0,0.000018,1.353882,0.000296,1.317356,0.000367,0.533004,0.000000,1.638428,-0.277849,0,28.691416,stable
7.400000,-0.000000,0.949772,0.000000,0.000422,0,0.000018,1.327072,0.000293,1.313467,0.000362,0.534521,0.000000,1.638428,-0.283897,0,28.789204,stable
7.500000,-0.000000,0.942661,-0.000000,0.000422,4,0.000018,1.309811,0.000295,1.312132,0.000357,0.529988,0.000000,1.638428,-0.268108,0,28.887662,stable
7.600000,-0.000000,0.934548,-0.000000,0.000430,0,0.000018,1.336031,0.000301,1.313467,0.000352,0.529576,0.000000,1.634306,-0.172602,0,29.581602,stable
7.700000,-0.000000,0.927558,-0.000000,0.000444,0,0.000017,1.368124,0.000313,1.317356,0.000348,0.536119,0.000000,1.634306,0.262197,0,30.309702,stable
7.800000,-0.000000,0.923592,-0.000000,0.000466,0,0.000018,1.399236,0.000331,1.323459,0.000343,0.539272,0.000000,1.634306,0.320926,0,30.688815,stable
7.900000,-0.000000,0.923588,-0.000000,0.000497,0,0.000017,1.428841,0.000354,1.331227,0.000339,0.541039,0.000000,1.634306,0.311126,0,31.077532,stable
8,-0.000000,0.926469,-0.000000,0.000538,0,0.000019,1.456501,0.000386,1.339942,0.000335,0.546299,0.000001,1.634306,0.296042,0,32.582068,stable
8.100000,-0.000001,0.928852,0.000000,0.000591,0,0.000018,1.481904,0.000426,1.348769,0.000331,0.556239,0.000001,1.630492,0.276605,0,34.239692,stable
8.200000,-0.000001,0.926365,0.000000,0.000659,0,0.000019,1.504880,0.000478,1.356829,0.000326,0.567681,0.000001,1.630492,0.254034,0,34.515798,stable
8.300000,-0.000001,0.916137,0.000000,0.000745,0,0.000018,1.525406,0.000544,1.363293,0.000323,0.592698,0.000002,1.630492,0.229753,0,34.796393,stable
8.400000,-0.000000,0.899078,0.000000,0.000854,0,0.000018,1.543599,0.000627,1.367475,0.000319,0.619964,0.000003,1.630492,0.205259,0,36.242127,stable
8.500000,-0.000000,0.880554,0.000000,0.000992,0,0.000017,1.559678,0.000733,1.368921,0.000315,0.629872,0.000006,1.630492,0.181932,0,37.813203,stable
8.600000,-0.000001,0.868472,0.000000,0.001167,0,0.000018,1.579709,0.000868,1.367475,0.000311,0.628411,0.000005,1.626558,0.160787,0,37.843009,stable
8.700000,-0.000002,0.869010,-0.000000,0.001389,0,0.000018,1.603325,0.001040,1.363293,0.000308,0.630842,0.000010,1.627671,0.200314,0,37.872861,stable
8.800000,-0.000005,0.882722,-0.000000,0.001671,0,0.000017,1.623658,0.001260,1.356829,0.000304,0.645612,0.000009,1.629552,0.236160,0,47.729089,chronique
8.900000,-0.000008,0.904370,-0.000001,0.002032,0,0.000017,1.639597,0.001542,1.348769,0.000301,0.719892,0.000005,1.632395,0.203327,0,64.520143,chronique
9,-0.000008,0.926469,-0.000001,0.002493,0,0.000018,1.650001,0.001905,1.339942,0.000297,0.781999,0.000024,1.635722,0.159388,0,67.117631,chronique
9.100000,-0.000010,0.943205,-0.000001,0.003084,0,0.000017,1.653692,0.002373,1.331227,0.000294,0.664832,0.000053,1.636473,0.104044,0,69.933034,chronique
9.200000,-0.000014,0.952136,-0.000002,0.003841,0,0.000017,1.649426,0.002975,1.323459,0.000291,0.625188,0.000085,1.639876,0.036912,0,82.818721,chronique
9.300000,-0.000014,0.953688,-0.000004,0.004809,0,0.000018,1.635861,0.003751,1.317356,0.000288,0.647093,0.000086,1.642918,-0.042666,0,101.525570,chronique
9.400000,-0.000005,0.949772,-0.000005,0.006046,0,0.000019,1.611551,0.004747,1.313467,0.000285,0.729647,0.000272,1.645109,-0.135650,0,112.886907,chronique
9.500000,-0.000034,0.942661,-0.000004,0.007615,0,0.000018,1.574991,0.006019,1.312132,0.000282,0.849150,0.000691,1.645542,-0.243093,0,127.111462,chronique
9.600000,-0.000129,0.934548,0.000005,0.009591,0,0.000017,1.530342,0.007630,1.313467,0.000279,0.862392,0.000718,1.643431,-0.365599,0,112.886907,chronique
9.700000,-0.000166,0.927558,0.000022,0.012050,0,0.000018,1.475941,0.009645,1.317357,0.000276,0.808579,0.001198,1.643431,-0.446490,0,101.525570,chronique
9.800000,-0.000236,0.923592,0.000048,0.015063,0,0.000018,1.404716,0.012126,1.323460,0.000273,0.723684,0.002721,1.643431,-0.544009,0,82.818721,chronique
9.900000,-0.000172,0.923588,0.000072,0.018683,0,0.000018,1.316342,0.015119,1.331228,0.000271,0.709522,0.002889,1.643431,-0.712255,0,69.933034,chronique
10,-0.000161,0.926469,0.000037,0.022926,0,0.000018,1.212013,0.018638,1.339943,0.000269,0.641336,0.008309,1.643431,-0.883744,0,67.117631,chronique
10.100000,-0.000751,0.928852,0.000034,0.027755,0,0.000018,1.094582,0.022656,1.348771,0.000266,0.555829,0.010003,1.641088,-1.043288,0,64.520143,chronique
10.200000,-0.000860,0.926365,0.000166,0.033070,0,0.000018,0.968346,0.027085,1.356823,0.000283,0.860427,0.012553,1.641088,-1.174304,0,57.252757,stable
10.300000,-0.001046,0.916137,-0.000104,0.038710,0,0.000018,0.838636,0.031792,1.363284,0.000272,0.807444,0.013721,1.641088,-1.262363,0,51.456794,stable
10.400000,0.000341,0.899078,-0.000507,0.044470,0,0.000018,0.710920,0.036603,1.367452,0.000265,0.762377,0.020839,1.641088,-1.297096,0,43.632006,stable
10.500000,-0.001397,0.880554,-0.000916,0.050136,0,0.000018,0.590275,0.041339,1.368896,0.000395,0.871123,0.026602,1.641088,-1.277170,0,37.872861,stable
10.600000,0.000493,0.868472,-0.000446,0.055514,0,0.000018,0.486314,0.045836,1.367476,0.000634,0.867654,0.019859,1.638840,-1.206444,0,37.843009,stable
10.700000,-0.000408,0.869010,0.000685,0.060459,0,0.000018,0.401109,0.049974,1.363303,0.000685,0.888801,0.032089,1.638840,-1.039611,0,37.813203,stable
10.800000,-0.001826,0.882722,0.000972,0.064882,0,0.000017,0.328720,0.053679,1.356836,0.000492,0.853865,0.019080,1.638840,-0.852050,0,36.242127,stable
10.900000,0.000732,0.904370,0.000472,0.068749,0,0.000018,0.268090,0.056923,1.348782,0.000412,0.880500,0.013618,1.638840,-0.723895,0,36.250050,stable
11,0.003067,0.926469,-0.000039,0.072069,0,0.000017,0.217684,0.059714,1.339969,0.000984,0.870749,0.028110,1.638840,-0.606300,0,35.957733,stable
11.100000,0.002920,0.943205,-0.000159,0.074881,0,0.000018,0.175766,0.062085,1.331272,0.000678,0.934029,0.034248,1.636675,-0.504059,0,59.911721,stable
11.200000,0.002217,0.952136,0.000128,0.077239,0,0.000018,0.140693,0.064079,1.323521,0.000899,0.900788,0.033249,1.636675,-0.419174,0,57.011254,stable
11.300000,0.003551,0.953688,0.000660,0.079201,0,0.000018,0.111082,0.065745,1.317434,0.000867,0.858774,0.029991,1.636675,-0.350737,0,54.378656,stable
11.400000,0.005751,0.949772,0.001232,0.080826,0,0.000024,0.085879,0.067131,1.313555,0.000952,0.807314,0.044955,1.636675,-0.296109,0,62.189258,stable
11.500000,0.001308,0.942661,0.001617,0.082167,0,0.000019,0.064361,0.068280,1.312215,0.000982,0.792110,0.063034,1.636675,-0.252031,0,99.463065,stable
11.600000,-0.006772,0.934548,0.001503,0.083269,0,0.000020,0.051489,0.069230,1.313498,0.002684,0.751593,0.055185,1.634301,-0.215172,0,97.073761,stable
11.700000,0.001285,0.927558,0.000496,0.084172,0,0.000019,0.046617,0.070011,1.317280,0.003557,0.900973,0.025346,1.634301,-0.128721,0,111.624569,stable
11.800000,-0.000939,0.923592,-0.001175,0.084907,0,0.000019,0.043308,0.070651,1.323352,0.012061,0.919525,0.073575,1.634301,-0.048722,0,111.244120,stable
11.900000,0.000066,0.923588,-0.001702,0.085501,0,0.000019,0.040340,0.071171,1.331157,0.006363,0.922796,0.057444,1.634301,-0.033089,0,110.866255,stable
12,0.004681,0.926469,-0.001034,0.085974,0,0.000018,0.036682,0.071586,1.339804,0.004321,0.923597,0.094397,1.634301,-0.029681,0,106.921282,stable
12.100000,-0.007782,0.928852,-0.001397,0.086341,0,0.000018,0.032776,0.071910,1.348743,0.004809,0.929943,0.082195,1.631929,-0.036575,0,103.247411,stable
12.200000,-0.001229,0.926365,-0.000670,0.086615,0,0.000018,0.027136,0.072152,1.356785,0.014759,0.929850,0.070773,1.631929,-0.039066,0,115.629516,stable
12.300000,-0.006839,0.916137,-0.000853,0.086805,0,0.000018,0.020911,0.072321,1.363376,0.014327,0.923082,0.053861,1.631929,-0.056397,0,112.759674,stable
12.400000,0.005593,0.899078,0.001297,0.086917,0,0.000018,0.013218,0.072420,1.367588,0.008257,0.909273,0.049924,1.631929,-0.062253,0,109.374764,stable
12.500000,0.000383,0.880554,0.002165,0.086954,0,0.000018,0.004954,0.072453,1.369008,0.015139,0.913512,0.075853,1.631929,-0.076928,0,106.187154,stable
12.600000,0.006086,0.868472,0.000981,0.086917,0,0.000018,0.004674,0.072420,1.367605,0.013691,0.912647,0.049524,1.629643,-0.082640,0,92.313500,stable
12.700000,0.002199,0.869010,0.000182,0.086805,0,0.000019,0.012528,0.072321,1.363366,0.008634,0.906851,0.064112,1.629643,-0.002801,0,81.646193,stable
12.800000,-0.002671,0.882722,-0.000335,0.086615,0,0.000018,0.019512,0.072152,1.356831,0.008448,0.904469,0.037223,1.629643,0.078540,0,78.009585,stable
12.900000,-0.000710,0.904370,-0.000117,0.086341,0,0.000018,0.025307,0.071910,1.348729,0.007357,0.902044,0.013108,1.629643,0.069841,0,74.683121,stable
13,0.002930,0.926469,0.000347,0.085974,0,0.000018,0.029797,0.071586,1.339871,0.008425,0.903246,0.018905,1.629643,0.057952,0,66.860018,stable
13.100000,0.004502,0.943205,0.000508,0.085501,0,0.000018,0.032927,0.071171,1.331128,0.008235,0.902833,0.031138,1.627414,0.044901,0,60.520463,stable
13.200000,0.004271,0.952136,0.000245,0.084907,0,0.000018,0.034842,0.070651,1.323335,0.008058,0.879374,0.040164,1.627414,0.031293,0,59.143500,stable
13.300000,0.004132,0.953688,-0.000325,0.084172,0,0.000017,0.035910,0.070011,1.317216,0.008186,0.874660,0.044404,1.627414,0.019154,0,57.827800,stable
13.400000,0.005985,0.949772,-0.001068,0.083269,0,0.000017,0.036676,0.069230,1.313325,0.008073,0.867545,0.042522,1.627414,0.010678,0,55.692917,stable
13.500000,0.006505,0.942661,-0.001802,0.082167,0,0.000018,0.037833,0.068280,1.312019,0.008149,0.887805,0.061430,1.627414,0.007661,0,53.710053,stable
13.600000,-0.000335,0.934548,-0.002147,0.080826,0,0.000018,0.046103,0.067131,1.313417,0.008012,0.900692,0.065530,1.624995,0.011567,0,53.247553,stable
13.700000,-0.003524,0.927558,-0.001664,0.079201,0,0.000018,0.061376,0.065745,1.317343,0.010337,0.900765,0.052483,1.624995,0.082703,0,52.792951,stable
13.800000,-0.001222,0.923592,-0.000610,0.077239,0,0.000018,0.078294,0.064079,1.323448,0.009089,0.900267,0.067491,1.624995,0.152733,0,50.500821,stable
13.900000,-0.004557,0.923588,0.000536,0.074881,0,0.000019,0.097313,0.062085,1.331319,0.010417,0.896647,0.043466,1.624995,0.169179,0,48.399445,stable
14,0.004542,0.926469,0.001963,0.072069,0,0.000019,0.118057,0.059714,1.340014,0.009922,0.894969,0.062510,1.624995,0.190190,0,48.133193,stable
14.100000,-0.002076,0.928852,0.000894,0.068749,0,0.000018,0.141821,0.056923,1.348846,0.013653,0.884297,0.062842,1.622671,0.207436,0,47.869855,stable
14.200000,0.001812,0.926365,0.000688,0.064882,0,0.000018,0.168818,0.053679,1.356866,0.015219,0.885832,0.059595,1.622671,0.237637,0,47.421680,stable
14.300000,-0.005758,0.916137,0.000930,0.060459,0,0.000018,0.199981,0.049974,1.363300,0.011618,0.883428,0.048817,1.622671,0.269975,0,46.981818,stable
14.400000,0.001458,0.899078,0.000399,0.055514,0,0.000018,0.235634,0.045836,1.367451,0.012579,0.870842,0.024011,1.622671,0.311632,0,46.642848,stable
14.500000,0.000013,0.880554,-0.000744,0.050136,0,0.000017,0.275827,0.041339,1.368874,0.014769,0.873409,0.047542,1.622671,0.356529,0,46.308733,stable
14.600000,0.002161,0.868472,-0.000952,0.044470,0,0.000017,0.325633,0.036603,1.367454,0.011264,0.873550,0.025367,1.620353,0.401931,0,46.642848,stable
14.700000,0.001808,0.869010,-0.000090,0.038710,0,0.000018,0.383009,0.031792,1.363276,0.010120,0.874055,0.031257,1.620353,0.498056,0,46.308733,stable
14.800000,0.000450,0.882722,-0.000117,0.033070,0,0.000018,0.438665,0.027085,1.356813,0.010009,0.859487,0.020991,1.620353,0.573762,0,45.764779,stable
14.900000,0.000221,0.904370,-0.000534,0.027755,0,0.000018,0.489105,0.022656,1.348758,0.009954,0.859305,0.012557,1.620353,0.556560,0,45.233454,stable
15,0.000266,0.926469,-0.000755,0.022926,0,0.000018,0.531309,0.018638,1.339936,0.009863,0.858097,0.011674,1.620353,0.504402,0,43.106126,stable
15.100000,0.000231,0.943205,-0.000725,0.018683,0,0.000018,0.563217,0.015119,1.331225,0.009793,0.858931,0.009911,1.617877,0.422040,0,41.169906,stable
15.200000,0.000159,0.952136,-0.000549,0.015063,0,0.000026,0.583966,0.012126,1.323458,0.009726,0.861419,0.007302,1.617877,0.319074,0,39.406779,stable
15.300000,0.000097,0.953688,-0.000326,0.012050,0,0.000018,0.593798,0.009645,1.317357,0.009663,0.860456,0.007386,1.617877,0.207496,0,41.169906,stable
15.400000,0.000071,0.949772,-0.000113,0.009591,0,0.000018,0.593759,0.007630,1.313468,0.009600,0.862401,0.006435,1.617877,0.098315,0,43.106126,transitoire
15.500000,0.000082,0.942661,0.000061,0.007615,0,0.000018,0.585365,0.006019,1.312133,0.009538,0.863799,0.005057,1.617877,-0.000393,0,45.233454,transitoire
15.600000,0.000059,0.934548,0.000184,0.006046,0,0.000017,0.575909,0.004747,1.313468,0.009477,0.859821,0.005854,1.615522,-0.083940,0,45.764779,chronique
15.700000,0.000004,0.927558,0.000239,0.004809,0,0.000018,0.566527,0.003751,1.317357,0.009416,0.860533,0.005446,1.615522,-0.094559,0,46.308733,chronique
15.800000,-0.000002,0.923592,0.000191,0.003841,0,0.000018,0.552146,0.002975,1.323459,0.009357,0.861428,0.002520,1.615522,-0.093820,0,46.642848,chronique
15.900000,-0.000008,0.923588,0.000014,0.003084,0,0.000018,0.533211,0.002373,1.331227,0.009298,0.859504,0.002472,1.615522,-0.143805,0,46.981818,chronique
16,0.000002,0.926469,-0.000069,0.002493,0,0.000019,0.510110,0.001905,1.339942,0.009240,0.857669,0.001228,1.615522,-0.189355,0,47.421680,chronique
16.100000,0.000003,0.928852,-0.000026,0.002032,0,0.000018,0.483236,0.001542,1.348769,0.009183,0.861240,0.001974,1.612982,-0.231003,0,47.869855,chronique
16.200000,0.000004,0.926365,-0.000025,0.001671,0,0.000018,0.453029,0.001260,1.356829,0.009126,0.861045,0.001474,1.612982,-0.268741,0,48.133193,chronique
16.300000,-0.000001,0.916137,-0.000047,0.001389,0,0.000018,0.420012,0.001040,1.363293,0.009070,0.871638,0.001275,1.612982,-0.302077,0,48.399445,chronique
