t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000032,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.100000,0.100000,0.100000,0.000457,1.532226
0.100000,0.000877,1.000000,0,0.002075,0,0.000029,2.592976,0.000970,1.535085,0,1,0.100000,0.444328,2.592976,0,0,1,1,1,stable,0.444409,0.000082,0.187076,0.187076,0.120927,0.000970,1.535085
0.200000,0.002545,0.999999,0,0.003785,0,0.000029,2.420698,0.001844,1.537949,0,1,0.100000,0.399542,2.420698,25.929761,0,1,1,1,stable,0.399982,0.000440,0.309128,0.309128,0.141753,0.001844,1.537949
0.300000,0.003822,0.999999,-0.000004,0.006331,0,0.000027,2.610747,0.003269,1.540815,0,1,0.100000,0.358766,2.610747,-1.722776,0,1,1,1,stable,0.360055,0.001289,0.496809,0.496809,0.162379,0.003269,1.540815
0.400000,0.003633,0.999998,-0.000023,0.010085,0,0.000027,1.509226,0.005561,1.543679,0.000554,0.993307,0.100000,0.322689,1.509226,1.900485,0,1,1,1,stable,0.324258,0.001569,0.463942,0.463942,0.182707,0.005561,1.543679
0.500000,0.003733,0.999997,-0.000087,0.014459,0,0.000055,2.863826,0.008627,1.546540,0.002602,0.993307,0.100000,0.289571,2.863826,-11.015208,0,1,1,1,stable,0.292086,0.002515,0.630600,0.630600,0.202643,0.008627,1.546540
0.600000,0.004709,0.999996,-0.000146,0.020117,0,0.000052,2.415555,0.013083,1.549393,0.001635,0.993307,0.100000,0.259819,2.415555,13.546000,0,1,1,1,stable,0.263284,0.003465,0.733838,0.733838,0.222096,0.013083,1.549393
0.700000,0.003077,0.999994,-0.000195,0.026250,3,0.000051,1.862606,0.019050,1.552237,0.001955,0.993307,0.100000,0.234822,1.862606,-4.482708,0,1,1,1,stable,0.237516,0.002694,0.778558,0.778558,0.240981,0.019050,1.552237
0.800000,-0.004000,0.999992,-0.000022,0.032972,3,0.000051,2.148493,0.026140,1.555070,0.003445,0.993306,0.100000,0.217832,2.148493,-5.529493,0,1,1,1,stable,0.214201,-0.003631,0.923176,0.923176,0.259218,0.026140,1.555070
0.900000,-0.014843,0.999991,0.000299,0.034779,1,0.000049,1.537804,0.030976,1.557896,0.018354,0.993304,0.100000,0.202814,1.537804,2.858867,0,1,1,1,stable,0.192193,-0.010621,1,1,0.276734,0.030976,1.557896
1,-0.008493,0.999989,0.000288,0.043578,1,0.000050,43.232777,0.039518,1.560709,0.024124,0.993303,0.693657,0.171485,2.737286,-6.106888,0,4.030381,1,1,transitoire,0.171255,-0.000229,0.107147,0.107147,0.293459,0.039518,1.560709
1.100000,0.007100,0.999987,-0.000336,0.063466,3,0.000053,2.432321,0.059466,1.563460,0.136513,0.993281,0.509125,0.152485,16.235783,416.949727,0,3.976372,1,1,transitoire,0.154093,0.001608,0.125944,0.125944,0.309334,0.059466,1.563460
1.200000,0.001516,0.999985,-0.000098,0.078818,3,0.000052,4.306332,0.075770,1.566223,0.168497,0.993275,0.704139,0.131787,16.235783,-408.004559,0,3.929625,1,1,transitoire,0.138944,0.007156,0.354104,0.354104,0.324303,0.075770,1.566223
1.300000,-0.064451,0.999982,0.000120,0.100404,3,0.000052,1.152624,0.096939,1.569001,0.238086,0.993262,0.723260,0.140708,16.800978,18.740114,0,3.976372,1,1,chronique,0.126207,-0.014501,0.356939,0.356939,0.338318,0.096939,1.569001
