t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000030,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.117184,0.117184,0.100000,0.000457,1.346064
0.100000,0.000419,0.992025,0,0.001482,0,0.000025,3.116287,0.000682,1.348022,0,1,0.100000,0.469002,3.116287,0,0,1,1,1,stable,0.469099,0.000096,0.292420,0.292420,0.120927,0.000682,1.348022
0.200000,0.000996,0.992393,-0.000000,0.002133,0,0.000024,0.463107,0.000996,1.349188,0,1,0.100000,0.445393,0.463107,31.162872,0,1,1,1,stable,0.445652,0.000259,0.311218,0.311218,0.141753,0.000996,1.349188
0.300000,0.001473,0.991886,-0.000005,0.002986,0,0.000024,0.323781,0.001418,1.349444,0.000000,0.993307,0.100000,0.422966,0.323781,-26.531806,0,1,1,1,stable,0.423390,0.000424,0.318317,0.318317,0.162379,0.001418,1.349444
0.400000,0.001558,0.990695,-0.000014,0.004055,0,0.000024,2.446615,0.001968,1.348763,0.000026,0.993307,0.100000,0.401374,2.446615,-1.393257,0,1,1,1,stable,0.402255,0.000881,0.562277,0.562277,0.182707,0.001968,1.348763
0.500000,0.001330,0.989342,-0.000025,0.005526,0,0.000048,1.291910,0.002741,1.347216,0.000155,0.993307,0.100000,0.381200,1.291910,21.228336,0,1,1,1,stable,0.382213,0.001013,0.685641,0.685641,0.202643,0.002741,1.347216
0.600000,0.000978,0.988433,-0.000061,0.007098,0,0.000046,0.599231,0.003622,1.344959,0.000202,0.993307,0.100000,0.362488,0.599231,-11.547046,0,1,1,1,stable,0.363185,0.000697,0.665604,0.665604,0.222096,0.003622,1.344959
0.700000,0.000487,0.988383,-0.000078,0.008432,0,0.000048,0.954489,0.004496,1.342217,0.000189,0.993307,0.100000,0.344858,0.954489,-6.926789,0,1,1,1,stable,0.345082,0.000224,0.740688,0.740688,0.240981,0.004496,1.342217
0.800000,-0.000747,0.989247,-0.000038,0.009641,0,0.000047,1.281917,0.005455,1.339265,0.000168,0.993307,0.100000,0.328811,1.281917,3.552584,0,1,1,1,stable,0.327846,-0.000965,0.879988,0.879988,0.259218,0.005455,1.339265
0.900000,-0.003242,0.990726,0.000042,0.010596,3,0.000046,1.022966,0.006415,1.336391,0.000275,0.993307,0.100000,0.314873,1.022966,3.274277,0,1,1,1,stable,0.311375,-0.003498,0.984819,0.984819,0.276734,0.006415,1.336391
1,-0.005466,0.992322,0.000140,0.011403,3,0.000047,44.685315,0.007285,1.333875,0.000870,0.993307,0.570640,0.296099,2.781451,-2.589514,0,3.284505,1,1,transitoire,0.295524,-0.000575,0.100000,0.100000,0.293459,0.007285,1.333875
1.100000,-0.007681,0.993534,0.000161,0.016675,0,0.000048,4.850173,0.010658,1.331956,0.000773,0.993307,0.577500,0.283024,16.749405,436.623490,0,5.488981,1,1,transitoire,0.280701,-0.002323,0.287473,0.287473,0.309334,0.010658,1.331956
1.200000,-0.004425,0.994015,0.000012,0.017949,3,0.000048,0.976063,0.012255,1.330819,0.000717,0.993307,0.529536,0.268065,17.550592,-398.351420,0,6.605918,1,1,chronique,0.266478,-0.001587,0.307139,0.307139,0.324303,0.012255,1.330819
1.300000,-0.001343,0.993658,0.000076,0.021623,3,0.000046,2.714838,0.015469,1.330571,0.013144,0.993305,0.351517,0.253755,17.550592,-38.741098,0,5.776232,1,1,transitoire,0.253026,-0.000729,0.461879,0.461879,0.338318,0.015469,1.330571
1.400000,-0.001077,0.992598,0.000140,0.025936,3,0.000048,2.001617,0.019349,1.331234,0.008495,0.993306,0.306233,0.240792,17.550592,17.387749,0,5.748001,1,1,transitoire,0.240315,-0.000477,0.576824,0.576824,0.351335,0.019349,1.331234
1.500000,-0.006658,0.991176,0.000328,0.030881,0,0.000045,1.524373,0.023527,1.332746,0.010084,0.993305,0.339722,0.231593,17.550592,-7.132210,0,5.776232,1,1,chronique,0.228261,-0.003332,0.660123,0.660123,0.363320,0.023527,1.332746
1.600000,-0.004585,0.989847,0.000316,0.034683,0,0.000045,1.285155,0.026412,1.334960,0.023646,0.993303,0.567087,0.216093,13.841653,-4.772432,0,5.748001,1,1,chronique,0.216579,0.000486,0.679846,0.679846,0.374240,0.026412,1.334960
1.700000,0.006780,0.989051,-0.000190,0.043454,0,0.000044,2.178546,0.033511,1.337665,0.024696,0.993302,0.523953,0.189380,13.841653,-2.392187,0,5.720044,1,1,transitoire,0.205789,0.016409,0.873680,0.873680,0.384069,0.033511,1.337665
1.800000,0.014988,0.989055,-0.000676,0.059660,1,0.000045,1.785972,0.048164,1.340588,0.055147,0.993297,0.697825,0.163422,13.841653,8.933916,0,5.454889,1,1,chronique,0.196827,0.033405,0.831462,0.831462,0.392784,0.048164,1.340588
1.900000,0.006725,0.989824,-0.001169,0.076629,3,0.000046,2.181179,0.065580,1.343453,0.041170,0.993299,0.756885,0.150304,13.841653,-3.925746,0,10.172509,1,1,transitoire,0.189688,0.039384,1,1,0.400369,0.065580,1.343453
2,0.000106,0.990999,-0.001198,0.093952,3,0.000048,39.290279,0.076309,1.345976,0.115150,0.993285,0.652147,0.180861,13.841653,3.952069,0,9.889654,0.731963,1,transitoire,0.183390,0.002529,0.116661,0.116661,0.406809,0.076309,1.345976
2.100000,-0.010229,0.992025,-0.000783,0.058389,3,0.000049,4.417451,0.053573,1.348018,0.082301,0.993291,0.680820,0.175815,18.931378,371.091004,0,10.172509,0.729557,0.987236,transitoire,0.174425,-0.001390,0.169624,0.169624,0.412092,0.053573,1.348018
2.200000,-0.017532,0.992393,0.000037,0.059572,4,0.000048,1.652759,0.056923,1.349190,0.082087,0.993292,0.722106,0.169278,19.271901,-348.728278,0,9.889654,0.731957,0.975524,chronique,0.165591,-0.003686,0.215007,0.215007,0.416209,0.056923,1.349190
2.300000,-0.018575,0.991886,0.000056,0.064194,4,0.000047,3.233355,0.062650,1.349450,0.079236,0.993292,0.670923,0.166974,19.271901,-27.646924,0,11.254884,0.730657,0.964934,transitoire,0.157013,-0.009961,0.476727,0.476727,0.419154,0.062650,1.349450
2.400000,-0.000193,0.990695,0.000075,0.068482,1,0.000047,1.853028,0.066379,1.348762,0.088009,0.993290,0.588487,0.142383,19.295315,15.805963,0,7.740318,0.731950,0.955172,chronique,0.148357,0.005974,0.570113,0.570113,0.420923,0.066379,1.348762
2.500000,-0.000755,0.989342,-0.000182,0.100704,1,0.000045,1.685097,0.093503,1.347238,0.185366,0.993272,0.613646,0.107110,19.295315,-13.803269,0,11.924859,0.729815,0.946243,chronique,0.141422,0.034312,0.594369,0.594369,0.421513,0.093503,1.347238
2.600000,-0.001389,0.988433,0.000101,0.144441,1,0.000045,2.541862,0.131831,1.345073,0.159758,0.993277,0.624145,0.094823,16.598810,-1.679315,0,12.256441,0.728272,0.937919,transitoire,0.137127,0.042304,0.758152,0.758152,0.420923,0.131831,1.345073
2.700000,-0.053409,0.988383,0.000707,0.161487,4,0.000045,0.876665,0.146179,1.342361,0.129545,0.993282,0.649895,0.164820,16.598810,8.567647,0,12.606989,0.727372,0.930155,chronique,0.133693,-0.031127,0.756065,0.756065,0.419154,0.146179,1.342361
2.800000,-0.031103,0.989247,0.000278,0.089522,4,0.000047,5.761565,0.075772,1.339207,0.645211,0.993183,0.879843,0.155267,16.598810,-16.651969,0,35.240365,0.700611,0.922912,transitoire,0.124490,-0.030776,0.883960,0.883960,0.416209,0.075772,1.339207
2.900000,-0.012037,0.990726,-0.002357,0.079136,1,0.000047,3.968451,0.076199,1.336404,0.897938,0.993134,0.798363,0.122691,17.039690,48.849002,0,34.286985,0.708579,0.915247,transitoire,0.115776,-0.006915,1,1,0.412092,0.076199,1.336404
3,-0.030919,0.992322,0.000308,0.116569,4,0.000115,29.125017,0.108303,1.333922,0.506825,0.993210,0.770811,0.103069,17.162206,-17.931141,0,22.255372,0.712941,0.908358,transitoire,0.109428,0.006359,0.153663,0.153663,0.406809,0.108303,1.333922
3.100000,-0.047214,0.993534,0.000603,0.132362,2,0.000111,2.178631,0.130132,1.332001,0.652071,0.993182,0.821375,0.102279,18.871179,251.565659,0,16.474368,0.719143,0.902054,transitoire,0.104471,0.002192,0.192574,0.192574,0.400369,0.130132,1.332001
3.200000,-0.054684,0.994015,0.000547,0.128551,4,0.000111,2.395865,0.126702,1.330822,0.538649,0.993204,0.809640,0.101934,18.871179,-269.463855,0,13.932772,0.721813,0.896338,transitoire,0.099425,-0.002509,0.304059,0.304059,0.392784,0.126702,1.330822
