t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
2,0.192240,0.991674,-0.001220,0.180906,4,0.000020,1.542536,0.171641,1.339566,142.405509,0.717592,0.151220,1.879859,-4.753442,0,25.613269,1,stable,0.189078,0.037858,1,1,0.406809,0.171641,1.339566
2.100000,0.187717,0.992522,-0.002194,0.181287,1,0.000021,1.168962,0.169897,1.342996,93.618241,0.728306,0.158363,1.823935,7.595810,0,24.658823,1,stable,0.182687,0.037075,1,1,0.412092,0.169897,1.342996
2.200000,0.202479,0.992728,0.000400,0.193492,4,0.000020,1.040923,0.179829,1.345714,91.582086,0.731534,0.149623,1.823935,-3.735745,0,23.980943,1,stable,0.176552,0.039930,1,1,0.416209,0.179829,1.345714
2.300000,-0.062336,0.992063,0.000827,0.200422,4,0.000020,0.362248,0.184988,1.348003,87.100975,0.716519,0.184545,1.823935,-1.280392,0,23.339336,1,stable,0.170954,-0.013591,1,1,0.419154,0.184988,1.348003
2.400000,0.280159,0.990669,0.001992,0.185516,4,0.000021,1.651644,0.169284,1.348838,96.869934,0.727888,0.105448,1.823935,-6.786750,0,21.248589,1,stable,0.161307,0.055859,1,1,0.420923,0.169284,1.348838
2.500000,0.608675,0.989045,-0.002792,0.211387,4,0.000022,0.934088,0.201317,1.349593,134.748327,0.814095,0.106338,1.834216,12.893962,0,19.501625,1,stable,0.157761,0.121866,1,1,0.421513,0.201317,1.349593
2.600000,0.334580,0.987842,-0.000794,0.214460,4,0.000022,0.713950,0.206334,1.349547,103.752501,0.790306,0.100125,1.795220,-7.175554,0,13.174742,1,stable,0.159732,0.066917,1,1,0.420923,0.206334,1.349547
2.700000,-0.392743,0.987566,0.002093,0.207035,2,0.000022,0.402281,0.199012,1.348064,159.162968,0.717596,0.237102,1.795220,-2.201385,0,9.764405,1,stable,0.157159,-0.079943,1,1,0.419154,0.199012,1.348064
2.800000,-0.385088,0.988351,0.001528,0.147066,4,0.000022,2.217983,0.139983,1.345056,212.837863,0.772971,0.220712,1.795220,-3.116688,0,8.330616,1,transitoire,0.142833,-0.077879,1,1,0.416209,0.139983,1.345056
2.900000,-0.102822,0.989907,-0.004213,0.145384,4,0.000022,1.499454,0.143509,1.342798,228.780997,0.717663,0.150693,1.898177,18.157021,0,7.263984,1,stable,0.129391,-0.021301,1,1,0.412092,0.143509,1.342798
3,0.198238,0.991674,-0.000474,0.171802,4,0.000022,0.746172,0.164156,1.340364,229.044062,0.710078,0.150489,1.898177,-7.185292,0,7.130662,1,stable,0.121198,0.039032,1,1,0.406809,0.164156,1.340364
3.100000,-0.003677,0.993071,0.002927,0.172159,4,0.000023,0.247090,0.165996,1.337806,218.897180,0.729011,0.168187,1.855614,-7.532822,0,7.002145,1,stable,0.118296,-0.001335,1,1,0.400369,0.165996,1.337806
3.200000,-0.078608,0.993711,0.005682,0.161165,4,0.000023,0.871976,0.158321,1.334213,249.506685,0.731316,0.153568,1.855614,-4.990823,0,7.130662,1,stable,0.112273,-0.016525,1,1,0.392784,0.158321,1.334213
3.300000,0.080137,0.993500,0.000362,0.165931,1,0.000024,0.661715,0.159386,1.331483,221.741967,0.728637,0.157623,1.855614,6.248864,0,7.263984,1,stable,0.105323,0.015596,1,1,0.384069,0.159386,1.331483
3.400000,0.311193,0.992622,-0.004121,0.171253,4,0.000022,1.213106,0.164380,1.330088,223.023507,0.733152,0.126264,1.855614,-2.102610,0,7.426025,1,stable,0.101318,0.062094,1,1,0.374240,0.164380,1.330088
3.500000,0.114303,0.991442,-0.005436,0.180086,3,0.000022,0.309156,0.174346,1.330119,217.198696,0.772847,0.078453,1.855614,5.513906,0,7.263984,1,stable,0.101276,0.022823,1,1,0.363320,0.174346,1.330119
3.600000,-0.177683,0.990387,-0.001370,0.194838,3,0.000022,0.440094,0.189770,1.330821,231.504024,0.776523,0.163595,1.816480,-9.039497,0,7.130662,1,stable,0.098059,-0.036608,1,1,0.351335,0.189770,1.330821
3.700000,0.095187,0.989817,-0.000618,0.156648,4,0.000022,2.144031,0.144886,1.332437,222.573313,0.782010,0.116699,1.816480,1.309384,0,7.002145,1,transitoire,0.090194,0.018819,1,1,0.338318,0.144886,1.332437
3.800000,0.264146,0.989924,-0.000033,0.179513,4,0.000022,0.937105,0.169837,1.334971,248.018738,0.778659,0.120173,1.891667,17.039366,0,6.744338,1,stable,0.087207,0.052846,1,1,0.324303,0.169837,1.334971
3.900000,0.084005,0.990647,0.003196,0.174548,2,0.000022,0.463999,0.167501,1.337654,221.685246,0.760353,0.111678,1.891667,-12.069260,0,6.504841,1,stable,0.087122,0.016625,1,1,0.309334,0.167501,1.337654
4,0.024054,0.991674,0.004332,0.179077,3,0.000022,0.845463,0.167292,1.340149,230.822768,0.751537,0.155248,1.891667,-4.731057,0,6.744338,1,stable,0.084111,0.004095,1,1,0.293459,0.167292,1.340149
4.100000,0.298098,0.992522,-0.000523,0.150403,4,0.000022,1.563290,0.136483,1.342377,216.539377,0.760648,0.071211,1.852874,3.814634,0,7.002145,1,stable,0.080236,0.059654,1,1,0.276734,0.136483,1.342377
4.200000,0.501214,0.992728,-0.005677,0.181244,4,0.000022,1.089220,0.174005,1.345344,226.275368,0.771082,0.065175,1.855180,7.178272,0,6.744338,1,stable,0.081050,0.100386,1,1,0.259218,0.174005,1.345344
4.300000,0.027331,0.992063,-0.001838,0.173891,4,0.000022,0.385639,0.167167,1.348171,214.323356,0.747179,0.097576,1.855180,-4.740703,0,6.504841,1,stable,0.085119,0.005374,1,1,0.240981,0.167167,1.348171
4.400000,-0.269677,0.990669,0.003606,0.138577,1,0.000022,1.300327,0.135529,1.349154,264.894973,0.739894,0.150250,1.855180,-7.035803,0,6.744338,1,stable,0.081298,-0.054386,1,1,0.222096,0.135529,1.349154
4.500000,-0.149656,0.989045,0.001448,0.096989,4,0.000022,2.080365,0.095720,1.349292,231.948601,0.725957,0.125397,1.855180,9.146874,0,6.504841,1,transitoire,0.072833,-0.030192,1,1,0.202643,0.095720,1.349292
4.600000,0.111679,0.987842,-0.001995,0.116522,4,0.000022,1.823991,0.108050,1.348905,247.321696,0.715257,0.114565,1.877699,7.800388,0,6.449208,1,stable,0.066749,0.022311,1,1,0.182707,0.108050,1.348905
4.700000,0.054855,0.987566,-0.000894,0.109791,4,0.000022,1.374515,0.107241,1.347723,244.280946,0.722490,0.073503,1.903769,-2.563742,0,6.394518,1,stable,0.065217,0.010878,1,1,0.162379,0.107241,1.347723
4.800000,0.136486,0.988351,0.001594,0.123035,1,0.000022,0.607746,0.117906,1.345350,242.438541,0.719399,0.111456,1.903769,-4.494761,0,6.449208,1,stable,0.062836,0.027135,1,1,0.141753,0.117906,1.345350
4.900000,0.150631,0.989907,-0.001178,0.090977,4,0.000023,1.852175,0.086352,1.342670,231.848431,0.739999,0.057728,1.903769,-7.667694,0,6.394518,1,stable,0.061889,0.030089,1,1,0.120927,0.086352,1.342670
5,0.122677,0.991674,-0.002432,0.119493,4,0.000025,1.283909,0.114511,1.339869,226.660883,0.736014,0.083616,1.928962,12.444293,0,6.147970,1,stable,0.061229,0.024527,1,1,0.100000,0.114511,1.339869
5.100000,-0.098389,0.993071,-0.001191,0.097288,3,0.000022,1.654506,0.091105,1.337006,222.374143,0.730606,0.079886,1.899079,-5.682658,0.100000,5.919728,1,stable,0.060152,-0.019734,1,1,0.079073,0.091105,1.337006
5.200000,-0.295769,0.993711,0.000510,0.097196,4,0.000021,1.834322,0.087603,1.334408,222.897323,0.739332,0.114906,1.904012,3.705964,0.200000,6.050123,1,stable,0.055548,-0.059359,1,1,0.058247,0.087603,1.334408
5.300000,-0.068911,0.993500,0.000422,0.053342,4,0.000021,5.539136,0.046694,1.332294,217.110611,0.749004,0.061771,1.922720,1.798166,0.300000,5.919728,1,transitoire,0.047968,-0.013803,1,1,0.037621,0.046694,1.332294
5.400000,0.085335,0.992622,-0.000755,0.086487,4,0.000021,2.267905,0.080982,1.331049,230.606142,0.743844,0.058195,2.276129,37.048135,0.400000,6.050123,1,transitoire,0.044453,0.017071,1,1,0.017293,0.080982,1.331049
5.500000,0.200241,0.991442,0.001093,0.093395,3,0.000021,2.000906,0.078861,1.330664,218.287202,0.739849,0.045605,2.331892,-32.712304,0.500000,6.186392,1,transitoire,0.043611,0.040100,1,1,0.001000,0.078861,1.330664
5.600000,0.122461,0.990387,0.002818,0.099233,4,0.000021,3.602779,0.081560,1.331143,214.275236,0.723069,0.052854,2.304310,-2.669995,0.600000,6.050123,1,transitoire,0.044675,0.024505,1,1,0.001000,0.081560,1.331143
5.700000,0.093302,0.989817,0.002696,0.067642,2,0.000022,6.247288,0.053184,1.332432,215.084196,0.721502,0.055488,2.462367,16.018727,0.700000,5.919728,1,transitoire,0.044424,0.018668,1,1,0.001000,0.053184,1.332432
5.800000,0.100848,0.989924,-0.001215,0.051678,1,0.000021,7.191879,0.037202,1.334323,209.604220,0.725766,0.038956,2.831592,26.445096,0.800000,6.050123,1,transitoire,0.043713,0.020174,1,1,0.001000,0.037202,1.334323
5.900000,0.098913,0.990647,-0.002292,0.037735,2,0.000021,4.462661,0.027165,1.337019,206.106690,0.727358,0.036710,3.278916,9.445908,0.900000,6.035571,1,transitoire,0.043159,0.019786,1,1,0.001000,0.027165,1.337019
6,0.008103,0.991674,-0.000590,0.005666,0,0.000021,11.514767,0.004796,1.339941,202.599841,0.722822,0.040981,3.497944,-27.292177,1,6.094044,1,transitoire,0.042602,0.001621,1,1,0.001000,0.004796,1.339941
6.100000,0.022697,0.992522,-0.000434,0.009640,0,0.000021,3.270212,0.005826,1.342871,199.971107,0.723499,0.036063,4.114623,70.521055,1.100000,6.153662,1,transitoire,0.040603,0.004540,1,1,0.001000,0.005826,1.342871
6.200000,0.053013,0.992728,-0.000014,0.032391,0,0.000021,3.681871,0.015640,1.345525,196.770006,0.731928,0.043237,4.223703,-82.445551,1.200000,6.169984,1,transitoire,0.038940,0.010605,1,1,0.001000,0.015640,1.345525
6.300000,-0.000834,0.992063,-0.000177,0.000521,0,0.000021,7.693598,0.000329,1.347639,193.443151,0.722549,0.038018,4.353008,4.116594,1.300000,6.186392,1,transitoire,0.037851,-0.000167,1,1,0.001000,0.000329,1.347639
6.400000,-0.001237,0.990669,-0.000721,0.003351,0,0.000021,0.913205,0.002145,1.348999,190.747614,0.725232,0.036192,4.784795,40.117274,1.400000,6.288734,1,chronique,0.035945,-0.000247,1,1,0.001000,0.002145,1.348999
6.500000,0.001173,0.989045,-0.000012,0.004337,3,0.000021,0.362536,0.002867,1.349468,187.539826,0.723530,0.033893,4.784795,-67.803935,1.500000,6.394518,1,chronique,0.034128,0.000235,1,1,0.001000,0.002867,1.349468
6.600000,0.016191,0.987842,-0.000010,0.009906,3,0.000021,1.915084,0.005588,1.348999,184.625043,0.748112,0.029202,4.591621,-5.506691,1.600000,6.449208,1,chronique,0.032440,0.003238,1,1,0.001000,0.005588,1.348999
6.700000,-0.007847,0.987566,0.000098,0.043861,3,0.000021,3.705022,0.021491,1.347639,181.897186,0.746610,0.032650,4.591621,15.525486,1.700000,6.504841,1,transitoire,0.031080,-0.001570,1,1,0.001000,0.021491,1.347639
6.800000,-0.013817,0.988351,0.000288,0.003850,3,0.000023,9.484100,0.003006,1.345526,179.303676,0.783781,0.032163,4.707668,17.899376,1.800000,6.514275,1,transitoire,0.029399,-0.002764,1,1,0.001000,0.003006,1.345526
6.900000,-0.012611,0.989907,0.000052,0.004353,0,0.000022,0.611036,0.003036,1.342872,176.645885,0.765497,0.030228,5.231959,57.790781,1.900000,6.523736,1,chronique,0.027706,-0.002522,1,1,0.001000,0.003036,1.342872
7,-0.001847,0.991674,-0.000045,0.005324,4,0.000024,0.734343,0.004200,1.339942,174.122038,0.720996,0.026486,5.231959,-88.730642,2,6.754480,1,chronique,0.026116,-0.000369,1,1,0.001000,0.004200,1.339942
7.100000,0.031782,0.993071,0.000019,0.014090,3,0.000023,3.106997,0.011030,1.337025,171.683105,0.707258,0.018424,5.026097,1.233071,2.100000,7.002145,1,transitoire,0.024781,0.006356,1,1,0.001000,0.011030,1.337025
7.200000,0.116909,0.993711,0.000092,0.075744,4,0.000022,3.946332,0.051858,1.334412,169.352626,0.719218,0.032675,5.090295,23.726537,2.200000,7.066854,1,transitoire,0.024056,0.023403,1,1,0.001000,0.051858,1.334412
7.300000,-0.056212,0.993500,0.000491,0.047272,3,0.000022,5.959523,0.029376,1.332331,167.298016,0.712466,0.041958,5.205518,8.393350,2.300000,7.002145,1,transitoire,0.024746,-0.011277,1,1,0.001000,0.029376,1.332331
7.400000,0.024364,0.992622,0.001307,0.014001,4,0.000023,12.255143,0.008698,1.331000,168.953774,0.712113,0.022350,5.451626,20.131910,2.400000,7.066854,1,transitoire,0.022597,0.004873,1,1,0.001000,0.008698,1.331000
7.500000,0.077259,0.991442,-0.001555,0.030582,4,0.000022,3.254328,0.021723,1.330545,165.778043,0.717817,0.027075,6.110754,62.956204,2.500000,7.132770,1,transitoire,0.021861,0.015454,1,1,0.001000,0.021723,1.330545
7.600000,0.014499,0.990387,-0.000382,0.007758,0,0.000022,8.797888,0.006256,1.331003,161.753316,0.735987,0.019118,5.932227,-90.008148,2.600000,7.188784,1,transitoire,0.022018,0.002900,1,1,0.001000,0.006256,1.331003
7.700000,-0.057993,0.989817,0.000035,0.058597,4,0.000022,4.142242,0.036259,1.332331,160.331346,0.718997,0.034119,6.287908,55.435601,2.700000,7.245686,1,transitoire,0.021152,-0.011636,1,1,0.001000,0.036259,1.332331
7.800000,0.100313,0.989924,0.000120,0.043902,4,0.000022,7.140673,0.034114,1.334379,158.042437,0.712869,0.013880,6.343403,-46.556462,2.800000,7.254823,1,transitoire,0.019153,0.020064,1,1,0.001000,0.034114,1.334379
7.900000,0.133397,0.990647,-0.001405,0.096516,2,0.000022,4.297731,0.072980,1.337054,159.203811,0.766368,0.030896,6.585306,29.984307,2.900000,7.245686,1,transitoire,0.019818,0.026707,1,1,0.001000,0.072980,1.337054
8,0.014177,0.991674,0.000278,0.088043,4,0.000023,4.634657,0.055251,1.339954,155.353276,0.725061,0.043968,6.628741,-28.429416,3,7.188784,1,transitoire,0.020988,0.002831,1,1,0.001000,0.055251,1.339954
8.100000,-0.063769,0.992522,0.001303,0.022924,2,0.000022,25.338939,0.013192,1.342872,155.279559,0.735241,0.032929,6.511442,3.369261,3.100000,7.245686,1,transitoire,0.020168,-0.012761,1,1,0.001000,0.013192,1.342872
8.200000,-0.016267,0.992728,-0.000984,0.010154,4,0.000022,9.807104,0.007588,1.345522,152.541148,0.727823,0.021381,7.785387,207.042819,3.200000,7.254823,1,transitoire,0.018127,-0.003254,1,1,0.001000,0.007588,1.345522
8.300000,0.093815,0.992063,-0.000523,0.047347,4,0.000022,4.953769,0.032820,1.347642,151.753894,0.737683,0.034601,8.144333,-155.318358,3.300000,7.263984,1,transitoire,0.016957,0.018775,1,1,0.001000,0.032820,1.347642
8.400000,-0.019984,0.990669,0.000134,0.015805,4,0.000022,17.022504,0.010324,1.349011,150.350749,0.735229,0.021627,8.203594,-48.533342,3.400000,7.254823,1,transitoire,0.017628,-0.003998,1,1,0.001000,0.010324,1.349011
8.500000,-0.068457,0.989045,0.001875,0.036094,4,0.000028,5.389929,0.029180,1.349473,150.556185,0.779077,0.030120,8.961257,120.687345,3.500000,7.263984,1,transitoire,0.016424,-0.013696,1,1,0.001000,0.029180,1.349473
8.600000,0.003956,0.987842,0.000180,0.029515,2,0.000021,9.399910,0.019659,1.348993,147.239638,0.748469,0.013703,8.762849,-116.325753,3.600000,7.426025,1,transitoire,0.014494,0.000791,1,1,0.001000,0.019659,1.348993
8.700000,0.175217,0.987566,-0.000714,0.061161,4,0.000021,5.055460,0.053712,1.347633,146.453154,0.768593,0.036882,9.046304,40.099818,3.700000,7.595461,1,transitoire,0.013834,0.035059,1,1,0.001000,0.053712,1.347633
8.800000,0.025732,0.988351,-0.000157,0.039374,4,0.000021,17.862616,0.018615,1.345496,145.837315,0.764271,0.014825,9.079237,-43.444504,3.700000,7.426025,1,transitoire,0.015978,0.005146,1,1,0.001000,0.018615,1.345496
8.900000,0.100779,0.989907,-0.000582,0.066133,3,0.000020,3.315900,0.054946,1.342867,148.149896,0.760374,0.037769,9.814124,128.071557,3.700000,7.595461,1,transitoire,0.015596,0.020156,1,1,0.001000,0.054946,1.342867
9,0.006507,0.991674,-0.000014,0.020336,2,0.000020,24.017488,0.011841,1.339946,143.864762,0.765203,0.015145,9.814124,-145.467157,3.700000,7.426025,1,transitoire,0.016446,0.001301,1,1,0.001000,0.011841,1.339946
9.100000,0.182542,0.993071,-0.000589,0.100225,4,0.000021,4.379262,0.093729,1.337025,141.671698,0.766010,0.064633,10.561669,207.015880,3.700000,7.595461,1,transitoire,0.015729,0.036557,1,1,0.001000,0.093729,1.337025
9.200000,-0.023073,0.993711,-0.000057,0.020202,4,0.000020,22.547303,0.017018,1.334411,142.305740,0.780459,0.022517,10.561669,-196.382261,3.700000,7.426025,1,transitoire,0.017900,-0.004617,1,1,0.001000,0.017018,1.334411
9.300000,0.012463,0.993500,0.000722,0.112370,2,0.000020,4.201741,0.105559,1.332320,143.397050,0.785758,0.064189,11.487645,181.680410,3.700000,7.595461,1,transitoire,0.016632,0.002549,1,1,0.001000,0.105559,1.332320
9.400000,-0.102860,0.992622,-0.000220,0.061252,2,0.000020,4.964745,0.052993,1.330966,138.512192,0.781195,0.039790,11.487645,-183.455619,3.700000,7.668592,1,transitoire,0.016007,-0.020614,1,1,0.001000,0.052993,1.330966
9.500000,0.303927,0.991442,-0.000503,0.107722,2,0.000020,4.041688,0.095805,1.330507,136.080194,0.798143,0.073243,11.487645,7.630044,3.700000,7.595461,1,transitoire,0.013539,0.060913,1,1,0.001000,0.095805,1.330507
9.600000,0.229464,0.990387,-0.000868,0.084258,4,0.000020,5.437292,0.071444,1.331049,147.442752,0.831016,0.058347,11.161500,-9.230569,3.700000,7.426025,1,transitoire,0.017789,0.046007,1,1,0.017293,0.071444,1.331049
9.700000,0.063724,0.989817,0.000258,0.112558,2,0.000021,4.044626,0.098730,1.332470,142.334776,0.816123,0.044400,11.185127,13.956036,3.700000,7.263984,1,transitoire,0.020622,0.012744,1,1,0.037621,0.098730,1.332470
9.800000,-0.360597,0.989924,0.002225,0.131920,4,0.000021,1.540166,0.125184,1.334375,138.565685,0.814792,0.092979,11.185127,-13.926658,3.700000,7.426025,1,chronique,0.020622,-0.072357,1,1,0.058247,0.125184,1.334375
9.900000,-0.271534,0.990647,-0.000702,0.103891,4,0.000020,2.045610,0.091653,1.336925,143.362280,0.770340,0.070610,11.185127,-25.044602,3.700000,7.263984,1,transitoire,0.013737,-0.054444,1,1,0.079073,0.091653,1.336925
