t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000034,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.100000,0.100000,0.100000,0.000457,1.532226
0.100000,0.000888,1.000000,0,0.002098,0,0.000030,3.170206,0.000981,1.535085,0,1,0.100000,0.444304,3.170206,0,0,1,1,1,stable,0.444409,0.000105,0.237969,0.237969,0.120927,0.000981,1.535085
0.200000,0.002601,0.999999,0,0.003860,0,0.000028,1.934430,0.001884,1.537949,0,1,0.100000,0.399495,1.934430,31.702065,0,1,1,1,stable,0.399985,0.000490,0.337417,0.337417,0.141753,0.001884,1.537949
0.300000,0.003905,0.999999,-0.000005,0.006489,0,0.000028,0.940939,0.003362,1.540815,0,1,0.100000,0.359134,0.940939,-12.357765,0,1,1,1,stable,0.360066,0.000932,0.350925,0.350925,0.162379,0.003362,1.540815
0.400000,0.003492,0.999998,-0.000025,0.010058,0,0.000028,2.745265,0.005605,1.543680,0.000602,0.993307,0.100000,0.322495,2.745265,-9.934909,0,1,1,1,stable,0.324210,0.001715,0.518289,0.518289,0.182707,0.005605,1.543680
0.500000,0.003803,0.999997,-0.000063,0.015025,0,0.000054,2.271244,0.009000,1.546540,0.003290,0.993307,0.100000,0.289656,2.271244,18.043262,0,1,1,1,stable,0.292067,0.002411,0.584228,0.584228,0.202643,0.009000,1.546540
0.600000,0.004642,0.999996,-0.000164,0.020514,0,0.000051,2.227666,0.013501,1.549393,0.001978,0.993307,0.100000,0.260120,2.227666,-4.740211,0,1,1,1,stable,0.263250,0.003131,0.656693,0.656693,0.222096,0.013501,1.549393
0.700000,0.002861,0.999994,-0.000187,0.026721,3,0.000050,2.472729,0.019627,1.552237,0.001882,0.993307,0.100000,0.234664,2.472729,-0.435778,0,1,1,1,stable,0.237432,0.002768,0.801393,0.801393,0.240981,0.019627,1.552237
0.800000,-0.003985,0.999992,-0.000014,0.034327,3,0.000049,1.856978,0.027379,1.555070,0.003745,0.993306,0.100000,0.217620,1.856978,2.450630,0,1,1,1,stable,0.214136,-0.003484,0.877220,0.877220,0.259218,0.027379,1.555070
0.900000,-0.015335,0.999991,0.000322,0.036372,1,0.000048,1.416058,0.032617,1.557897,0.016735,0.993304,0.100000,0.202116,1.416058,-6.157514,0,1,1,1,stable,0.192159,-0.009957,0.919905,0.919905,0.276734,0.032617,1.557897
1,-0.009924,0.999989,0.000287,0.045827,1,0.000050,37.429187,0.041881,1.560709,0.025825,0.993302,0.699919,0.171616,2.957736,-4.409199,0,4.204036,1,1,transitoire,0.171332,-0.000284,0.112413,0.112413,0.293459,0.041881,1.560709
1.100000,0.007986,0.999987,-0.000330,0.065588,3,0.000053,3.565548,0.061820,1.563460,0.128875,0.993283,0.503033,0.151566,14.448220,360.131289,0,4.032142,1,1,transitoire,0.154153,0.002587,0.183923,0.183923,0.309334,0.061820,1.563460
1.200000,0.002255,0.999985,-0.000109,0.082721,3,0.000053,2.561987,0.079739,1.566231,0.206157,0.993268,0.726530,0.133396,14.721647,-338.636386,0,3.978987,1,1,transitoire,0.139156,0.005760,0.257563,0.257563,0.324303,0.079739,1.566231
1.300000,-0.066506,0.999982,0.000174,0.100658,4,0.000051,2.720969,0.097997,1.568986,0.275402,0.993255,0.734372,0.142914,14.721647,-10.035611,0,4.032142,1,1,transitoire,0.126173,-0.016741,0.400023,0.400023,0.338318,0.097997,1.568986
1.400000,-0.107795,0.999980,0.000685,0.092740,4,0.000053,1.437106,0.090816,1.571634,1.876963,0.992941,0.884900,0.141272,14.721647,1.589814,0,17.256615,1,1,chronique,0.110847,-0.030425,0.472677,0.472677,0.351335,0.090816,1.571634
1.500000,-0.050719,0.999978,0.000207,0.094862,3,0.000050,2.115821,0.094094,1.574255,1.197819,0.993076,0.808890,0.101486,14.721647,-12.838624,0,27.606115,1,1,transitoire,0.094839,-0.006647,0.612696,0.612696,0.363320,0.094094,1.574255
1.600000,-0.008545,0.999976,-0.000255,0.140972,4,0.000049,2.655573,0.134099,1.576928,4.591362,0.992376,0.637499,0.072239,11.727552,6.787150,0,27.326393,1,1,transitoire,0.084280,0.020742,0.796842,0.796842,0.374240,0.134099,1.576928
