t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),An_mean(t),fn_mean(t),spacing_gamma_bias,spacing_G_hint,spacing_planning_hint,best_pair_gamma,best_pair_G,best_pair_score,temporal_coherence,autocorr_tau,decorrelation_time,tau_S,tau_gamma,tau_A_mean,tau_f_mean
1,-0.008133,0.999989,0.000288,0.041576,1,0.000067,39.003143,0.037610,1.560705,0.025317,0.993302,0.672498,0.172029,2.547770,-6.082790,0,3.659814,1,1,transitoire,0.171811,-0.000218,0.107147,0.117809,adaptive,0.293459,0.037610,1.560705,0,0,0,0.107147,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.100000,0.006845,0.999987,-0.000320,0.061093,3,0.000069,2.448708,0.056977,1.563460,0.009342,0.993305,0.488606,0.152877,14.699561,376.065454,0,3.652209,1,1,transitoire,0.154594,0.001717,0.125944,0.138284,adaptive,0.309334,0.056977,1.563460,0,0,0,0.125944,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.200000,0.001867,0.999985,-0.000106,0.076270,3,0.000069,4.322853,0.073015,1.566222,0.033302,0.993301,0.697539,0.131320,14.729640,-365.544348,0,3.570826,1,1,transitoire,0.139413,0.008093,0.354104,0.387521,resonance,0.324303,0.073015,1.566222,0,0,0,0.354104,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.300000,-0.061571,0.999982,0.000129,0.098664,3,0.000068,1.247201,0.094682,1.569000,0.047232,0.993298,0.709944,0.141900,15.354355,18.741453,0,3.652209,1,1,chronique,0.126781,-0.015119,0.356939,0.386957,tanh,0.338318,0.094682,1.569000,0,0,0,0.356939,tanh,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.400000,-0.097937,0.999980,0.000984,0.087311,4,0.000070,2.551522,0.085091,1.571629,0.092370,0.993290,0.886389,0.145281,15.354355,-30.756521,0,15.719742,1,1,transitoire,0.111656,-0.033624,0.510554,0.555912,spiral_log,0.351335,0.085091,1.571629,0,0,0,0.510554,spiral_log,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.500000,-0.038134,0.999978,0.000148,0.084511,3,0.000068,1.439674,0.083231,1.574259,0.037819,0.993300,0.804959,0.098576,15.354355,13.043206,0,24.459289,1,1,chronique,0.095050,-0.003525,0.544723,0.593119,adaptive,0.363320,0.083231,1.574259,0,0,0,0.544723,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.600000,-0.007820,0.999976,-0.000310,0.137861,4,0.000067,2.870098,0.131786,1.576927,0.209493,0.993267,0.654547,0.070905,12.153646,-11.118479,0,24.325586,1,1,transitoire,0.084975,0.018652,0.703796,0.745021,resonance,0.374240,0.131786,1.576927,0,0,0,0.703796,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.700000,-0.114409,0.999974,0.000747,0.158531,3,0.000066,2.073490,0.156736,1.579438,0.202217,0.993269,0.680387,0.086014,12.233291,14.304247,0,24.193336,1,1,transitoire,0.079495,0.054312,0.817889,0.848162,resonance,0.384069,0.156736,1.579438,0,0,0,0.817889,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.800000,-0.142420,0.999972,0.000130,0.183407,4,0.000073,2.711649,0.160873,1.581863,1.940189,0.992928,0.799670,0.097138,12.233291,-7.966089,0,25.342474,1,1,transitoire,0.080333,0.125112,0.940764,0.940879,resonance,0.392784,0.160873,1.581863,0,0,0,0.940764,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.900000,-0.069359,0.999970,-0.002516,0.152100,4,0.000113,3.570674,0.146958,1.584255,0.319900,0.993246,0.707500,0.083414,12.233291,6.381597,0,28.593054,1,1,transitoire,0.092543,0.056511,1,0.943366,resonance,0.400369,0.146958,1.584255,1,1,1,1,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
2,-0.056890,0.999968,-0.004184,0.187012,2,0.000146,10.742548,0.168032,1.586574,1.375922,0.993041,0.617142,0.097878,12.441692,8.590245,0,24.086532,0.740672,1,transitoire,0.092432,-0.005446,0.350000,0.354267,resonance,0.406809,0.168032,1.586574,1,1,1,0.350000,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.400000,0.500000
2.100000,-0.083661,0.999967,-0.001585,0.143362,3,0.000113,4.266245,0.141180,1.589263,0.401630,0.993230,0.646202,0.097181,12.101863,71.718744,0,20.807139,0.747069,0.987651,transitoire,0.082308,-0.013845,0.459580,0.486041,tanh,0.412092,0.141180,1.589263,1,1,1,0.459580,tanh,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.200000,-0.154079,0.999965,-0.001227,0.144225,4,0.000070,2.982235,0.136509,1.591781,2.510653,0.992813,0.603776,0.077503,12.381093,-64.763027,0,19.423637,0.754099,0.976716,transitoire,0.071837,0.013264,0.361742,0.380999,spiral_log,0.416209,0.136509,1.591781,0,0,0,0.361742,spiral_log,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.300000,-0.091015,0.999964,0.000936,0.174951,4,0.000069,1.794597,0.165811,1.594274,3.283943,0.992654,0.603820,0.097511,12.381093,-12.840101,0,19.703497,0.758072,0.967037,chronique,0.066799,-0.030711,0.440974,0.453579,adaptive,0.419154,0.165811,1.594274,0,0,0,0.440974,adaptive,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.400000,-0.127020,0.999963,0.002656,0.152412,4,0.000069,2.059157,0.149238,1.596309,2.130365,0.992890,0.532013,0.104965,12.381093,-11.876379,0,19.317086,0.763547,0.958330,transitoire,0.055150,-0.049815,0.575351,0.607685,resonance,0.420923,0.149238,1.596309,0,0,0,0.575351,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.500000,-0.093110,0.999963,0.000601,0.165066,2,0.000070,2.277712,0.150598,1.598332,2.129411,0.992890,0.611791,0.049727,12.381093,2.645595,0,18.945541,0.768436,0.950538,transitoire,0.041575,0.035559,0.565463,0.597771,tanh,0.421513,0.150598,1.598332,0,0,0,0.565463,tanh,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.600000,0.600000
2.600000,-0.199922,0.999963,-0.001933,0.220320,4,0.000070,1.934089,0.209728,1.600665,1.040032,0.993107,0.563979,0.073632,10.814616,2.185548,0,13.931882,0.772655,0.943534,chronique,0.043171,0.086497,0.665414,0.666728,spiral_log,0.420923,0.209728,1.600665,0,0,0,0.665414,spiral_log,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.700000,-0.174781,0.999963,-0.000396,0.191394,2,0.000068,2.171243,0.184785,1.602838,3.786298,0.992548,0.636738,0.108036,10.814616,-3.436227,0,14.294260,0.773889,0.937206,transitoire,0.052849,0.015839,0.944197,0.923508,resonance,0.419154,0.184785,1.602838,0,0,0,0.944197,resonance,0,0.843638,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.800000,-0.015836,0.999963,0.000240,0.184011,4,0.000068,3.376394,0.153292,1.604814,4.616502,0.992371,0.604383,0.063930,10.814616,2.371537,0,7.671618,0.777366,0.931373,transitoire,0.050127,-0.013645,0.866368,0.870130,resonance,0.416209,0.153292,1.604814,0,0,0,0.866368,resonance,0,0.854613,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
2.900000,-0.214960,0.999963,-0.002704,0.177903,4,0.000070,3.941557,0.169626,1.606452,7.852425,0.991638,0.593116,0.172197,10.880309,12.051509,0,12.624466,0.775809,0.926062,transitoire,0.042907,-0.025613,1,0.990688,resonance,0.412092,0.169626,1.606452,0,0,0,1,resonance,0,0.843670,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3,-0.042345,0.999964,0.000239,0.073251,4,0.000159,35.614509,0.066952,1.608299,4.856722,0.992319,0.675354,0.040070,10.974503,5.651632,0,7.965931,0.778069,0.921054,transitoire,0.034472,-0.003348,0.146228,0.150373,adaptive,0.406809,0.066952,1.608299,0,0,0,0.146228,adaptive,0,0.843715,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.100000,-0.145446,0.999965,0.002553,0.203048,4,0.000133,5.008307,0.198572,1.610013,6.365389,0.991983,0.646722,0.050916,14.494504,316.729523,0,5.637001,0.778373,0.916441,transitoire,0.030483,-0.006307,0.222822,0.227069,adaptive,0.400369,0.198572,1.610013,0,0,0,0.222822,adaptive,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.200000,-0.132689,0.999967,-0.000112,0.192890,1,0.000134,0.289981,0.189125,1.611733,5.876150,0.992093,0.629514,0.025273,14.699880,-306.062017,0,5.342013,0.781867,0.912127,chronique,0.026414,0.026370,0.221279,0.225495,adaptive,0.392784,0.189125,1.611733,0,0,0,0.221279,adaptive,0,0.849207,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.300000,-0.147612,0.999968,0.000200,0.217959,2,0.000139,2.496266,0.210983,1.613444,3.810285,0.992543,0.645007,0.038018,14.699880,-47.183261,0,5.076364,0.784984,0.908180,transitoire,0.028039,0.032351,0.368568,0.368668,resonance,0.384069,0.210983,1.613444,0,0,0,0.368568,resonance,0,0.858079,0.600000,0.600000,0.600000,0.200000,0.700000,0.800000
3.400000,-0.276487,0.999970,0.000840,0.208848,4,0.000134,1.969522,0.202464,1.614714,4.183013,0.992464,0.656101,0.091028,14.699880,22.062852,0,4.332337,0.787935,0.904556,chronique,0.030470,0.015698,0.569010,0.568094,resonance,0.374240,0.202464,1.614714,0,0,0,0.569010,resonance,0,0.866649,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.500000,-0.024310,0.999972,-0.001826,0.156727,4,0.000134,1.865013,0.149588,1.615879,4.193438,0.992462,0.706627,0.022336,14.699880,-5.267446,0,4.860059,0.788192,0.901224,chronique,0.029963,0.028726,0.560630,0.563064,adaptive,0.363320,0.149588,1.615879,0,0,0,0.560630,adaptive,0,0.864847,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.600000,-0.092505,0.999975,-0.005205,0.209500,4,0.000135,2.292099,0.202844,1.617576,9.025693,0.991355,0.677056,0.087424,13.308729,-1.045090,0,5.572383,0.787031,0.898084,transitoire,0.031614,0.010209,0.697373,0.697803,resonance,0.351335,0.202844,1.617576,0,0,0,0.697373,resonance,0,0.855015,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.700000,-0.172183,0.999977,-0.000576,0.153213,2,0.000134,2.448206,0.146222,1.618997,5.034309,0.992280,0.667234,0.123222,13.308729,4.270862,0,4.860059,0.788738,0.895083,transitoire,0.030105,-0.070949,0.769266,0.776653,resonance,0.338318,0.146222,1.618997,0,0,0,0.769266,resonance,0,0.858140,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.800000,-0.065565,0.999979,0.002724,0.112550,4,0.000135,4.062682,0.106904,1.620158,4.802036,0.992330,0.667991,0.085442,13.308729,1.561067,0,4.668009,0.791394,0.892284,transitoire,0.015615,-0.061731,0.888375,0.936538,resonance,0.324303,0.106904,1.620158,0,0,0,0.888375,resonance,0,0.864968,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.900000,-0.130953,0.999982,0.000546,0.152641,4,0.000134,2.248444,0.144997,1.621280,10.687267,0.990939,0.646568,0.114335,13.370231,16.144767,0,4.490559,0.815883,0.889697,transitoire,0.004065,-0.028112,1,0.996029,resonance,0.309334,0.144997,1.621280,0,0,0,1,resonance,0,0.863884,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
4,-0.046540,0.999984,0.001593,0.139732,4,0.000133,33.803455,0.121372,1.622351,7.315646,0.991764,0.635769,0.015144,13.370231,-18.142388,0,4.349472,0.817448,0.887852,transitoire,-0.000890,0.001518,0.135717,0.139525,adaptive,0.293459,0.121372,1.622351,0,0,0,0.135717,adaptive,0,0.868315,0.600000,0.600000,0.600000,0.200000,0.900000,0.900000
4.100000,-0.201763,0.999987,0.003312,0.194854,4,0.000135,3.192646,0.188248,1.623145,11.298072,0.990781,0.638113,0.033339,15.640589,315.550111,0,4.490559,0.817280,0.886135,transitoire,-0.000555,0.015520,0.194704,0.194538,adaptive,0.276734,0.188248,1.623145,0,0,0,0.194704,adaptive,0,0.865147,0.100000,0.100000,0.100000,0.200000,0.900000,0.900000
4.200000,-0.185754,0.999989,-0.000035,0.183284,2,0.000135,1.305335,0.177372,1.623978,6.515869,0.991949,0.651032,0.030444,15.640589,-306.108089,0,4.349472,0.818952,0.884495,chronique,0.002011,0.032456,0.245014,0.242940,adaptive,0.259218,0.177372,1.623978,0,0,0,0.245014,adaptive,0,0.867321,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.300000,-0.030992,0.999991,-0.000283,0.181769,1,0.000130,1.060811,0.175569,1.624725,11.345570,0.990768,0.652200,0.024120,15.640589,-18.873112,0,4.216981,0.820594,0.882971,chronique,0.007062,0.001754,0.306442,0.301230,adaptive,0.240981,0.175569,1.624725,0,0,0,0.306442,adaptive,0,0.871133,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.400000,-0.148540,0.999993,0.000462,0.179962,4,0.000137,2.188371,0.173696,1.625144,13.005558,0.990324,0.638704,0.073195,15.640589,-2.445237,0,4.349472,0.819919,0.881554,transitoire,0.006639,-0.049662,0.515047,0.516962,adaptive,0.222096,0.173696,1.625144,0,0,0,0.515047,adaptive,0,0.865338,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.500000,-0.100123,0.999995,-0.000886,0.138825,4,0.000133,2.476030,0.135087,1.625452,12.603788,0.990434,0.657649,0.067360,15.640589,11.275604,0,4.216981,0.821322,0.880184,transitoire,-0.002060,-0.021139,0.631080,0.653685,resonance,0.202643,0.135087,1.625452,0,0,0,0.631080,resonance,0,0.869939,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.600000,-0.093461,0.999996,-0.002276,0.139180,1,0.000131,1.664565,0.135494,1.626295,12.669149,0.990416,0.653755,0.075861,14.433597,2.876591,0,4.098416,0.822125,0.878904,chronique,-0.005274,0.010003,0.730302,0.737333,resonance,0.182707,0.135494,1.626295,0,0,0,0.730302,resonance,0,0.871476,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.700000,-0.073318,0.999997,0.001556,0.141209,3,0.000131,1.560506,0.134125,1.626732,10.342464,0.991027,0.636294,0.070584,14.433597,-8.114649,0,3.986337,0.822793,0.877696,chronique,-0.003128,-0.022256,0.858971,0.851529,resonance,0.162379,0.134125,1.626732,0,0,0,0.858971,resonance,0,0.872677,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.800000,-0.059584,0.999997,0.002739,0.136235,4,0.000131,1.613975,0.126966,1.626750,10.502375,0.990986,0.625439,0.060279,14.433597,-1.040597,0,3.875721,0.823095,0.876552,chronique,-0.006417,0.027735,0.833643,0.838315,resonance,0.141753,0.126966,1.626750,0,0,0,0.833643,resonance,0,0.872154,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.900000,-0.110396,0.999997,-0.001443,0.129920,4,0.000178,2.631946,0.124406,1.626963,10.093435,0.991090,0.638210,0.101568,14.433597,0.534697,0,3.986337,0.823126,0.875461,transitoire,-0.001287,0.058228,1,0.954402,resonance,0.120927,0.124406,1.626963,1,1,1,1,resonance,0,0.871627,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5,-0.025984,0.999996,-0.001707,0.101112,4,0.000232,3.502080,0.094212,1.626841,10.682238,0.990940,0.613400,0.051912,14.433597,10.179707,0,3.875721,0.823964,0.874415,transitoire,0.008263,0.025932,1,0.947379,resonance,0.100000,0.094212,1.626841,1,1,1,1,resonance,0,0.872501,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5.100000,-0.060888,0.999994,-0.000701,0.131134,4,0.000231,1.803879,0.127978,1.626941,10.936087,0.990875,0.614976,0.085891,13.439823,8.701340,0,3.986337,0.823235,0.873425,chronique,0.011632,0.002845,1,0.967955,resonance,0.079073,0.127978,1.626941,1,1,1,1,resonance,0,0.871795,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.200000,-0.060648,0.999991,-0.001317,0.114689,4,0.000187,1.609490,0.107145,1.626866,11.098905,0.990833,0.627381,0.077753,13.439823,-16.982007,0,4.098416,0.823301,0.872460,chronique,0.010929,-0.019350,0.960000,0.943816,resonance,0.058247,0.107145,1.626866,0,0,0,0.960000,resonance,0,0.872988,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.300000,-0.046268,0.999988,-0.000490,0.106257,2,0.000180,2.132115,0.102313,1.626661,8.602734,0.991458,0.631760,0.064811,13.439823,-1.943896,0,4.216981,0.823367,0.871533,transitoire,0.006705,-0.051607,0.908000,0.921946,resonance,0.037621,0.102313,1.626661,0,0,0,0.908000,resonance,0,0.874230,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.400000,-0.088888,0.999984,0.002777,0.118532,2,0.000168,1.789789,0.112283,1.626363,7.895652,0.991628,0.637522,0.086712,13.439823,5.226251,0,4.349472,0.823154,0.870641,chronique,-0.002315,-0.089027,0.866400,0.903295,spiral_log,0.017293,0.112283,1.626363,0,0,0,0.866400,spiral_log,0,0.877421,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.500000,-0.010765,0.999978,0.001836,0.100670,4,0.000179,1.748660,0.095533,1.625699,7.568924,0.991705,0.660991,0.027890,13.439823,-3.423262,0,4.216981,0.823676,0.869777,chronique,-0.016488,-0.015069,0.813120,0.867443,resonance,0.001000,0.095533,1.625699,0,0,0,0.813120,resonance,0,0.876192,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.600000,-0.087536,0.999972,-0.001378,0.129437,4,0.000179,1.817848,0.125030,1.625422,9.012727,0.991358,0.664761,0.074361,12.601204,-0.411290,0,4.349472,0.822662,0.868954,chronique,-0.017278,0.057083,0.770496,0.769373,resonance,0.001000,0.125030,1.625422,0,0,0,0.770496,resonance,0,0.884691,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.700000,-0.046717,0.999964,0.001193,0.098452,4,0.000187,2.213897,0.096514,1.624892,5.034309,0.992280,0.666951,0.055115,12.601204,0.691885,0,4.216981,0.823164,0.868142,transitoire,-0.006314,0.028840,0.716397,0.675353,resonance,0.001000,0.096514,1.624892,0,0,0,0.716397,resonance,0,0.883124,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.800000,-0.049043,0.999955,0.002337,0.117298,4,0.000178,1.612347,0.113509,1.623873,8.322827,0.991526,0.667974,0.052936,12.601204,3.960489,0,4.349472,0.822993,0.867366,chronique,-0.001016,0.008270,0.673117,0.655715,resonance,0.001000,0.113509,1.623873,0,0,0,0.673117,resonance,0,0.887215,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.900000,-0.052220,0.999945,-0.001111,0.119984,4,0.000183,0.774070,0.115860,1.622931,4.258983,0.992448,0.686391,0.051783,12.601204,-6.015499,0,4.490559,0.822876,0.866614,chronique,0.000424,0.013431,0.618494,0.614219,resonance,0.001000,0.115860,1.622931,0,0,0,0.618494,resonance,0,0.891960,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6,-0.043405,0.999934,-0.002456,0.122339,1,0.000184,0.689499,0.117174,1.622038,4.006124,0.992502,0.687451,0.036767,12.601204,-8.382768,0,4.515587,0.822825,0.865885,chronique,0.002555,-0.008529,0.574795,0.569192,resonance,0.001000,0.117174,1.622038,0,0,0,0.574795,resonance,0,0.895905,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.100000,-0.105347,0.999921,-0.000633,0.121959,2,0.000179,1.014734,0.118458,1.621080,3.884710,0.992527,0.685448,0.064937,11.877469,-0.845713,0,4.540895,0.822618,0.865180,chronique,0.000919,-0.027295,0.539836,0.543871,spiral_log,0.001000,0.118458,1.621080,0,0,0,0.539836,spiral_log,0,0.900913,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.200000,-0.052875,0.999907,-0.000009,0.111703,4,0.000178,1.014027,0.108806,1.620052,4.116115,0.992478,0.674822,0.034918,11.877469,3.252348,0,4.515587,0.823283,0.864493,chronique,-0.003589,-0.011126,0.511869,0.523176,tanh,0.001000,0.108806,1.620052,0,0,0,0.511869,tanh,0,0.895652,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.300000,-0.052711,0.999891,-0.000227,0.127595,4,0.000182,0.879560,0.122652,1.618979,5.814509,0.992107,0.680101,0.030165,11.877469,-0.007067,0,4.540895,0.823248,0.863839,stable,-0.005031,0.010025,0.489495,0.492469,spiral_log,0.001000,0.122652,1.618979,0,0,0,0.489495,spiral_log,0,0.898900,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.400000,-0.047143,0.999875,0.000994,0.125800,4,0.000177,0.850675,0.121310,1.617751,4.006124,0.992502,0.677510,0.034086,11.877469,-1.344671,0,4.549858,0.823215,0.863205,stable,-0.002905,-0.000543,0.471596,0.466472,spiral_log,0.001000,0.121310,1.617751,0,0,0,0.471596,spiral_log,0,0.902157,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.500000,-0.095097,0.999856,0.001404,0.124885,4,0.000176,0.884890,0.121030,1.616282,3.571199,0.992594,0.690745,0.049773,11.877469,-0.288850,0,4.558856,0.823093,0.862589,stable,-0.002703,-0.002045,0.457277,0.456912,spiral_log,0.001000,0.121030,1.616282,0,0,0,0.457277,spiral_log,0,0.905748,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.600000,-0.058702,0.999837,-0.000885,0.117988,4,0.000250,0.583848,0.115062,1.614775,4.116115,0.992478,0.695078,0.039197,11.242095,0.342151,0,4.549858,0.823620,0.861991,stable,-0.002763,0.025114,0.445822,0.445836,adaptive,0.001000,0.115062,1.614775,0,0,0,0.445822,adaptive,0,0.902674,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.700000,-0.066550,0.999816,-0.001861,0.126784,4,0.000226,0.564607,0.122249,1.613392,5.814509,0.992107,0.691316,0.035045,11.242095,-3.010421,0,4.558856,0.823684,0.861418,stable,0.001576,0.024852,0.436657,0.427021,adaptive,0.001000,0.122249,1.613392,0,0,0,0.436657,adaptive,0,0.904434,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.800000,-0.037957,0.999793,0.000178,0.128143,4,0.000184,0.463985,0.122890,1.611852,4.006124,0.992502,0.681684,0.027950,11.242095,-0.192411,0,4.549858,0.823860,0.860863,stable,0.005440,-0.016766,0.429326,0.421498,adaptive,0.001000,0.122890,1.611852,0,0,0,0.429326,adaptive,0,0.905343,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.900000,-0.087030,0.999769,0.001217,0.127921,2,0.000180,0.480364,0.123967,1.610056,3.813775,0.992542,0.675070,0.043832,11.242095,-1.006219,0,4.558856,0.823590,0.860327,stable,0.002183,-0.041649,0.423461,0.430920,adaptive,0.001000,0.123967,1.610056,0,0,0,0.423461,adaptive,0,0.908486,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
7,-0.090983,0.999744,0.000060,0.121449,2,0.000180,0.324052,0.118283,1.608250,4.043842,0.992494,0.666919,0.041608,11.242095,0.163791,0,4.549858,0.824006,0.859802,stable,-0.004774,-0.025266,0.418768,0.433570,adaptive,0.001000,0.118283,1.608250,0,0,0,0.418768,adaptive,0,0.907322,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
