t,S_t,r_t,In_0,An_0,En_0,On_0,phi_0,fn_0,gamma_0,erreur_0,G_0,G_arch_0,In_1,An_1,En_1,On_1,phi_1,fn_1,gamma_1,erreur_1,G_1,G_arch_1,In_2,An_2,En_2,On_2,phi_2,fn_2,gamma_2,erreur_2,G_2,G_arch_2,In_3,An_3,En_3,On_3,phi_3,fn_3,gamma_3,erreur_3,G_3,G_arch_3,In_4,An_4,En_4,On_4,phi_4,fn_4,gamma_4,erreur_4,G_4,G_arch_4
288.000,-0.131452,1.676779,0.001000,0.072410,0.002089,-0.004691,0.076412,0.700000,0.100000,0.006780,-0.002034,tanh,0.001000,0.134619,0.003421,0.013191,0.094300,1.236816,0.100000,-0.009770,0.002931,tanh,0.001000,0.176690,-0.000486,0.018196,0.072705,1.236862,0.103986,-0.018683,0.005605,tanh,0.001000,0.108381,-0.000643,-0.008916,-0.078769,1.937011,0.100190,0.008273,-0.002482,tanh,0.001000,0.155977,0.005157,0.016093,-0.067120,2.823969,0.106965,-0.010936,0.003281,tanh
289.000,-0.122148,1.648902,0.001000,0.072375,0.001005,0.006788,0.040172,0.700000,0.100000,-0.005783,0.001735,tanh,0.001000,0.134220,0.001114,-0.009685,0.104091,1.227028,0.100464,0.010799,-0.003240,tanh,0.001000,0.176949,-0.001885,0.016360,0.089689,1.211628,0.103812,-0.018244,0.005473,tanh,0.001000,0.108437,-0.004255,-0.010714,-0.090726,1.898926,0.100059,0.006459,-0.001938,tanh,0.001000,0.155302,0.001116,0.016649,-0.086112,2.765571,0.107599,-0.015533,0.004660,tanh
290.000,-0.133769,1.618000,0.100000,0.083378,-0.002971,-0.000000,-0.000000,0.700000,0.100000,-0.002971,0.000891,tanh,0.100000,0.160153,0.001422,-0.016062,0.099872,1.216328,0.100292,0.017484,-0.005245,tanh,0.100000,0.202248,-0.001806,0.014914,0.095955,1.183986,0.101940,-0.016720,0.005016,tanh,0.100000,0.126591,-0.012866,-0.012548,-0.095955,1.857884,0.100000,-0.000317,0.000095,tanh,0.100000,0.178591,0.001873,-0.014263,-0.099872,2.703028,0.104890,0.016137,-0.004841,tanh
291.000,-0.109776,1.587098,0.293459,0.106915,0.001201,-0.010027,-0.040172,0.700000,0.100000,0.011229,-0.003369,tanh,0.293459,0.216691,0.001978,-0.016558,0.081851,1.205669,0.100578,0.018536,-0.005561,tanh,0.293459,0.252881,-0.000612,-0.017053,0.090514,1.156710,0.100436,0.016441,-0.004932,tanh,0.293459,0.165781,-0.018767,-0.000733,-0.093856,1.817897,0.100000,-0.018033,0.005410,tanh,0.293459,0.226657,0.002271,-0.003450,-0.107202,2.642590,0.104364,0.005720,-0.001716,tanh
292.000,-0.238955,1.559221,0.406809,0.121834,0.003653,0.007893,-0.076412,0.700000,0.100000,-0.004239,0.001272,tanh,0.406809,0.249138,0.001108,0.021737,0.052145,1.195755,0.100000,-0.020629,0.006189,tanh,0.406809,0.288038,-0.001728,-0.018404,0.073806,1.132183,0.100928,0.016676,-0.005003,tanh,0.406809,0.188527,-0.003721,-0.004267,-0.084391,1.782705,0.100000,0.000546,-0.000164,tanh,0.406809,0.257569,0.003832,0.026013,-0.107321,2.589816,0.104424,-0.022182,0.006654,tanh
293.000,-0.222161,1.537098,0.406809,0.121907,-0.004062,0.006091,-0.105172,0.700000,0.100000,-0.010153,0.003046,tanh,0.406809,0.251215,0.004937,0.014491,0.014522,1.188039,0.100000,-0.009554,0.002866,tanh,0.406809,0.289058,-0.001805,0.013054,0.047668,1.112853,0.101282,-0.014859,0.004458,tanh,0.406809,0.189883,-0.002974,0.018936,-0.068101,1.755101,0.100247,-0.021910,0.006573,tanh,0.406809,0.253101,0.011952,-0.025422,-0.099941,2.548881,0.107074,0.037374,-0.011212,tanh
294.000,-0.196191,1.522894,0.293459,0.106861,-0.000683,-0.010493,-0.123637,0.700000,0.100000,0.009809,-0.002943,tanh,0.293459,0.216733,-0.014885,-0.021403,-0.026085,1.182943,0.100680,0.006518,-0.001955,tanh,0.293459,0.252848,0.001452,-0.023959,0.015130,1.100961,0.103247,0.025411,-0.007623,tanh,0.293459,0.165113,0.002030,0.012001,-0.046089,1.738561,0.100000,-0.009972,0.002992,tanh,0.293459,0.226946,0.007622,-0.001469,-0.085314,2.523822,0.104393,0.009091,-0.002727,tanh
295.000,-0.043501,1.518000,0.100000,0.083375,0.003212,0.001081,-0.130000,0.700000,0.100000,0.002132,-0.000639,tanh,0.100000,0.159805,-0.001924,0.001254,-0.064238,1.181348,0.100000,-0.003179,0.000954,tanh,0.100000,0.202330,0.016331,0.002998,-0.019943,1.096542,0.102268,0.013333,-0.004000,tanh,0.100000,0.126587,-0.009719,-0.001122,-0.019943,1.732166,0.100000,-0.008597,0.002579,tanh,0.100000,0.177011,0.010437,-0.016637,-0.064238,2.514714,0.107428,0.027074,-0.008122,tanh
296.000,-0.069986,1.522894,0.001000,0.072385,-0.001062,0.006556,-0.123637,0.700000,0.100000,-0.007618,0.002285,tanh,0.001000,0.134717,-0.003579,0.010919,-0.094723,1.182991,0.100000,-0.014498,0.004349,tanh,0.001000,0.177585,0.004317,-0.016101,-0.053306,1.100800,0.102906,0.020418,-0.006125,tanh,0.001000,0.108509,-0.003272,-0.001783,0.008372,1.738260,0.100000,-0.001489,0.000447,tanh,0.001000,0.155900,0.005014,-0.002298,-0.038022,2.523593,0.104674,0.007312,-0.002194,tanh
297.000,-0.058726,1.537098,0.001000,0.072402,-0.002022,-0.004847,-0.105172,0.700000,0.100000,0.002825,-0.000848,tanh,0.001000,0.134705,0.000047,-0.012307,-0.113268,1.187996,0.100000,0.012354,-0.003706,tanh,0.001000,0.177602,0.001124,-0.006751,-0.080854,1.113041,0.102894,0.007875,-0.002362,tanh,0.001000,0.108531,-0.001853,0.008498,0.036661,1.755391,0.100000,-0.010351,0.003105,tanh,0.001000,0.155924,-0.003356,0.008261,-0.008402,2.549104,0.106887,-0.011617,0.003485,tanh
298.000,-0.109286,1.559221,0.001000,0.072420,0.002325,-0.003797,-0.076412,0.700000,0.100000,0.006122,-0.001837,tanh,0.001000,0.134625,-0.001689,0.012911,-0.117138,1.195686,0.100000,-0.014600,0.004380,tanh,0.001000,0.177254,-0.000944,0.011727,-0.099122,1.132233,0.103449,-0.012671,0.003801,tanh,0.001000,0.108443,0.002336,0.010678,0.062673,1.782778,0.100000,-0.008342,0.002503,tanh,0.001000,0.155992,0.001203,-0.015948,0.022572,2.589873,0.104871,0.017151,-0.005145,tanh
299.000,-0.090394,1.587098,0.001000,0.072373,0.000760,0.006967,-0.040172,0.700000,0.100000,-0.006207,0.001862,tanh,0.001000,0.134716,-0.000701,0.007664,-0.105532,1.205420,0.100000,-0.008365,0.002509,tanh,0.001000,0.177089,0.002842,-0.017118,-0.105723,1.156607,0.103611,0.019960,-0.005988,tanh,0.001000,0.108349,0.001761,-0.004425,0.084279,1.817905,0.100000,0.006186,-0.001856,tanh,0.001000,0.156118,0.006127,0.012953,0.052684,2.642597,0.105089,-0.006826,0.002048,tanh
300.000,-0.113392,1.618000,0.100000,0.083378,-0.002926,0.000000,-0.000000,0.700000,0.100000,-0.002926,0.000878,tanh,0.100000,0.160367,0.000535,-0.008669,-0.079715,1.216406,0.100000,0.009204,-0.002761,tanh,0.100000,0.201722,0.007882,0.019145,-0.099648,1.184030,0.101293,-0.011264,0.003379,tanh,0.100000,0.126534,-0.000709,0.010897,0.099648,1.857730,0.100000,-0.011607,0.003482,tanh,0.100000,0.176961,0.004895,-0.012705,0.079715,2.702904,0.107608,0.017600,-0.005280,tanh
301.000,-0.223926,1.648902,0.293459,0.106910,0.000906,-0.010292,0.040172,0.700000,0.100000,0.011198,-0.003359,tanh,0.293459,0.216171,-0.001651,0.019489,-0.042883,1.227013,0.100844,-0.021140,0.006342,tanh,0.293459,0.253652,-0.004698,-0.026026,-0.081416,1.211781,0.103188,0.021328,-0.006398,tanh,0.293459,0.165069,0.000532,-0.015703,0.107408,1.899279,0.100000,0.016235,-0.004870,tanh,0.293459,0.227362,0.005403,-0.006028,0.101615,2.765862,0.104742,0.011431,-0.003429,tanh
302.000,-0.130852,1.676779,0.406809,0.121877,0.003979,0.006390,0.076412,0.700000,0.100000,-0.002411,0.000723,tanh,0.406809,0.251575,0.000109,0.007605,0.000249,1.236593,0.100000,-0.007496,0.002249,tanh,0.406809,0.285851,-0.003790,0.011944,-0.053028,1.236563,0.103139,-0.015733,0.004720,tanh,0.406809,0.189451,-0.002476,-0.006206,0.106766,1.936855,0.100501,0.003730,-0.001119,tanh,0.406809,0.259315,-0.011124,-0.024901,0.116663,2.823838,0.105433,0.013777,-0.004133,tanh
303.000,-0.233169,1.698902,0.406809,0.121850,-0.003453,0.008157,0.105172,0.700000,0.100000,-0.011610,0.003483,tanh,0.406809,0.249071,-0.001410,0.022808,0.044058,1.244793,0.101388,-0.024218,0.007265,tanh,0.406809,0.287232,0.008403,0.011261,-0.017744,1.257645,0.100726,-0.002858,0.000857,tanh,0.406809,0.190318,0.007776,0.017157,0.097591,1.968006,0.100000,-0.009382,0.002814,tanh,0.406809,0.258336,-0.008337,0.022463,0.123610,2.871724,0.106490,-0.030800,0.009240,tanh
304.000,-0.149094,1.713106,0.293459,0.106893,-0.001655,-0.009681,0.123637,0.700000,0.100000,0.008026,-0.002408,tanh,0.293459,0.214796,-0.000248,-0.016363,0.082756,1.249511,0.101264,0.016116,-0.004835,tanh,0.293459,0.251702,0.004340,0.023177,0.020289,1.270299,0.103607,-0.018838,0.005651,tanh,0.293459,0.164355,0.004190,0.008291,0.080442,1.988171,0.100879,-0.004101,0.001230,tanh,0.293459,0.228261,-0.002451,-0.003517,0.121787,2.902973,0.106027,0.001066,-0.000320,tanh
305.000,-0.128608,1.718000,0.100000,0.083378,0.003253,-0.001081,0.130000,0.700000,0.100000,0.004334,-0.001300,tanh,0.100000,0.160338,0.002061,-0.011970,0.111168,1.251201,0.100000,0.014031,-0.004209,tanh,0.100000,0.200885,-0.000624,-0.017701,0.056536,1.274851,0.103766,0.017077,-0.005123,tanh,0.100000,0.126303,0.002520,-0.004082,0.056536,1.995224,0.100000,0.006602,-0.001980,tanh,0.100000,0.178554,0.002188,-0.018732,0.111168,2.913898,0.104994,0.020919,-0.006276,tanh
306.000,-0.121285,1.713106,0.001000,0.072375,-0.000432,0.007107,0.123637,0.700000,0.100000,-0.007538,0.002261,tanh,0.001000,0.134682,0.006980,0.009905,0.125426,1.249505,0.100000,-0.002925,0.000877,tanh,0.001000,0.176589,0.001528,-0.017483,0.086608,1.270216,0.104098,0.019011,-0.005703,tanh,0.001000,0.108524,-0.005107,0.009186,0.027666,1.988023,0.100000,-0.014294,0.004288,tanh,0.001000,0.155487,0.004929,0.016302,0.092387,2.902846,0.107546,-0.011373,0.003412,tanh
307.000,-0.043723,1.698902,0.001000,0.072416,-0.002394,-0.003618,0.105172,0.700000,0.100000,0.001224,-0.000367,tanh,0.001000,0.134710,0.013476,0.010387,0.123502,1.244692,0.100000,0.003089,-0.000927,tanh,0.001000,0.177122,0.001797,-0.001990,0.106802,1.257216,0.101359,0.003787,-0.001136,tanh,0.001000,0.108366,-0.002046,0.008265,-0.003930,1.967877,0.100252,-0.010311,0.003093,tanh,0.001000,0.156045,0.003720,-0.009493,0.066703,2.871615,0.106915,0.013213,-0.003964,tanh
308.000,-0.050351,1.676779,0.001000,0.072411,0.002089,-0.004691,0.076412,0.700000,0.100000,0.006780,-0.002034,tanh,0.001000,0.134680,0.006527,-0.003050,0.105489,1.236840,0.100000,0.009577,-0.002873,tanh,0.001000,0.177333,-0.000501,-0.001248,0.114551,1.236919,0.103442,0.000748,-0.000224,tanh,0.001000,0.108539,0.001407,-0.007508,-0.035748,1.937102,0.100000,0.008916,-0.002675,tanh,0.001000,0.155861,0.002210,-0.015128,0.035911,2.824045,0.104820,0.017338,-0.005201,tanh
309.000,-0.072053,1.648902,0.001000,0.072377,0.001005,0.006788,0.040172,0.700000,0.100000,-0.005783,0.001735,tanh,0.001000,0.134490,0.001156,0.012692,0.073609,1.227135,0.100000,-0.011536,0.003461,tanh,0.001000,0.177099,-0.000401,0.009423,0.108749,1.211633,0.101326,-0.009824,0.002947,tanh,0.001000,0.108530,-0.008154,-0.010819,-0.065216,1.898942,0.100000,0.002664,-0.000799,tanh,0.001000,0.155735,0.001652,-0.006556,0.002217,2.765584,0.104641,0.008208,-0.002462,tanh
310.000,-0.028507,1.618000,0.100000,0.083378,-0.002971,-0.000000,0.000000,0.700000,0.100000,-0.002971,0.000891,tanh,0.100000,0.159731,0.001064,0.003631,0.031931,1.216230,0.100000,-0.002567,0.000770,tanh,0.100000,0.201420,-0.004142,0.002248,0.089904,1.183880,0.103463,-0.006389,0.001917,tanh,0.100000,0.126554,0.000264,-0.007566,-0.089904,1.857782,0.100000,0.007830,-0.002349,tanh,0.100000,0.178471,-0.000847,-0.010419,-0.031931,2.702945,0.106822,0.009572,-0.002872,tanh
311.000,-0.213398,1.587098,0.293459,0.106922,0.001201,-0.010028,-0.040172,0.700000,0.100000,0.011229,-0.003369,tanh,0.293459,0.216124,0.003707,-0.008553,-0.014160,1.205587,0.100000,0.012260,-0.003678,tanh,0.293459,0.255307,-0.000331,-0.025804,0.060089,1.156683,0.101361,0.025473,-0.007642,tanh,0.293459,0.165306,0.002052,0.012513,-0.107726,1.817944,0.100000,-0.010461,0.003138,tanh,0.293459,0.226342,0.000694,-0.019339,-0.064023,2.642628,0.104208,0.020033,-0.006010,tanh
312.000,-0.124316,1.559221,0.406809,0.121840,0.003654,0.007893,-0.076412,0.700000,0.100000,-0.004239,0.001272,tanh,0.406809,0.249962,0.004315,-0.004445,-0.058668,1.195452,0.100000,0.008760,-0.002628,tanh,0.406809,0.286581,-0.005265,0.020196,0.022720,1.131783,0.103003,-0.025461,0.007638,tanh,0.406809,0.190431,-0.003335,0.016794,-0.117122,1.782662,0.100000,-0.020129,0.006039,tanh,0.406809,0.257449,0.005662,-0.000422,-0.091683,2.589782,0.104347,0.006084,-0.001825,tanh
313.000,-0.325932,1.537098,0.406809,0.121909,-0.004063,0.006091,-0.105172,0.700000,0.100000,-0.010153,0.003046,tanh,0.406809,0.251808,0.004464,-0.025312,-0.095779,1.187787,0.100815,0.029776,-0.008932,tanh,0.406809,0.287113,-0.005794,0.026934,-0.017846,1.112844,0.102877,-0.032729,0.009818,tanh,0.406809,0.190396,-0.002719,0.011975,-0.117194,1.755305,0.100000,-0.014694,0.004408,tanh,0.406809,0.257214,-0.001363,-0.023934,-0.112850,2.549038,0.106532,0.022572,-0.006771,tanh
314.000,-0.183301,1.522894,0.293459,0.106870,-0.000683,-0.010494,-0.123637,0.700000,0.100000,0.009810,-0.002943,tanh,0.293459,0.216677,-0.003083,0.009404,-0.120633,1.182955,0.100000,-0.012486,0.003746,tanh,0.293459,0.253393,0.001326,-0.018881,-0.056820,1.100756,0.103156,0.020207,-0.006062,tanh,0.293459,0.165897,0.003714,-0.016549,-0.107795,1.738148,0.100000,0.020263,-0.006079,tanh,0.293459,0.226242,-0.003167,0.018484,-0.125939,2.523508,0.106792,-0.021651,0.006495,tanh
315.000,-0.078814,1.518000,0.100000,0.083375,0.003212,0.001081,-0.130000,0.700000,0.100000,0.002132,-0.001172,tanh,0.100000,0.160124,-0.009877,0.009814,-0.129966,1.181351,0.100000,-0.019691,0.010830,tanh,0.100000,0.202309,0.018577,0.008745,-0.089550,1.096650,0.102331,0.009832,-0.005407,tanh,0.100000,0.126428,0.008426,-0.010061,-0.089550,1.732256,0.100000,0.018487,-0.010167,tanh,0.100000,0.179010,-0.012451,0.014236,-0.129966,2.514782,0.105550,-0.026687,0.014677,tanh
316.000,-0.107005,1.522894,0.001000,0.072387,-0.001062,0.006556,-0.123637,0.700000,0.100000,-0.007618,0.004190,tanh,0.001000,0.134576,-0.000959,-0.012549,-0.122547,1.183002,0.100095,0.011590,-0.006375,tanh,0.001000,0.177643,0.005451,-0.016009,-0.112078,1.100784,0.102755,0.021461,-0.011803,tanh,0.001000,0.108230,0.001066,0.010850,-0.063821,1.738140,0.100372,-0.009784,0.005381,tanh,0.001000,0.156174,-0.005751,0.009192,-0.124620,2.523502,0.106520,-0.014943,0.008218,tanh
317.000,-0.065401,1.537098,0.001000,0.072403,-0.002022,-0.004847,-0.105172,0.700000,0.100000,0.002825,-0.001554,tanh,0.001000,0.134272,0.000764,-0.008125,-0.099344,1.188073,0.100000,0.008889,-0.004889,tanh,0.001000,0.176932,0.002538,-0.016723,-0.121621,1.113019,0.101078,0.019261,-0.010593,tanh,0.001000,0.108492,-0.001052,0.004965,-0.032604,1.755298,0.100000,-0.006017,0.003309,tanh,0.001000,0.155090,0.003110,0.002704,-0.110296,2.549033,0.107644,0.000406,-0.000223,tanh
318.000,-0.047580,1.559221,0.001000,0.072421,0.002325,-0.003797,-0.076412,0.700000,0.100000,0.006122,-0.003367,tanh,0.001000,0.134463,-0.001700,0.013484,-0.063391,1.195795,0.100297,-0.015184,0.008351,tanh,0.001000,0.176954,0.003019,0.004383,-0.116910,1.132258,0.101105,-0.001364,0.000750,tanh,0.001000,0.108136,0.002932,-0.007905,0.001625,1.782611,0.100556,0.010837,-0.005960,tanh,0.001000,0.155507,0.000194,-0.002517,-0.088059,2.589742,0.107371,0.002712,-0.001491,tanh
319.000,-0.035223,1.587098,0.001000,0.072375,0.000760,0.006968,-0.040172,0.700000,0.100000,-0.006207,0.003414,tanh,0.001000,0.134578,0.000203,-0.003307,-0.019388,1.205463,0.100000,0.003510,-0.001931,tanh,0.001000,0.177615,0.005972,-0.007863,-0.098361,1.156567,0.102874,0.013836,-0.007610,tanh,0.001000,0.108538,0.000907,-0.008033,0.036109,1.817748,0.100000,0.008941,-0.004917,tanh,0.001000,0.156289,-0.008483,-0.006190,-0.059562,2.642472,0.106289,-0.002292,0.001261,tanh
320.000,-0.075020,1.618000,0.100000,0.083378,-0.002926,-0.000000,-0.000000,0.700000,0.100000,-0.002926,0.001609,tanh,0.100000,0.159776,-0.001369,0.015259,0.026921,1.216232,0.100702,-0.016628,0.009145,tanh,0.100000,0.202272,-0.014740,-0.015128,-0.068035,1.184003,0.102685,0.000388,-0.000213,tanh,0.100000,0.126585,-0.000747,-0.002218,0.068035,1.857866,0.100000,0.001470,-0.000809,tanh,0.100000,0.178419,-0.003668,-0.004727,-0.026921,2.703014,0.106873,0.001058,-0.000582,tanh
321.000,-0.139638,1.648902,0.293459,0.106917,0.000906,-0.010293,0.040172,0.700000,0.100000,0.011199,-0.006159,tanh,0.293459,0.216721,0.000368,-0.011147,0.069509,1.227112,0.100000,0.011515,-0.006333,tanh,0.293459,0.255387,-0.017597,-0.006630,-0.029409,1.211724,0.101476,-0.010967,0.006032,tanh,0.293459,0.165347,-0.000482,-0.009892,0.094767,1.899025,0.100000,0.009410,-0.005175,tanh,0.293459,0.228240,-0.001381,-0.023855,0.007454,2.765653,0.105896,0.022475,-0.012360,tanh
322.000,-0.254984,1.676779,0.406809,0.121881,0.003979,0.006390,0.076412,0.700000,0.100000,-0.002411,0.001326,tanh,0.406809,0.250631,-0.001206,0.024026,0.102865,1.236911,0.101153,-0.025232,0.013877,tanh,0.406809,0.283750,-0.016470,0.020368,0.013029,1.237176,0.100040,-0.036838,0.020258,tanh,0.406809,0.190353,0.001753,-0.016989,0.114061,1.937287,0.100000,0.018742,-0.010308,tanh,0.406809,0.257294,0.004376,0.015927,0.041038,2.824200,0.104463,-0.011551,0.006353,tanh
323.000,-0.174772,1.698902,0.406809,0.121855,-0.003453,0.008158,0.105172,0.700000,0.100000,-0.011611,0.006386,tanh,0.406809,0.250573,-0.000997,0.012272,0.122717,1.244771,0.101109,-0.013268,0.007297,tanh,0.406809,0.286308,0.001482,0.022691,0.054302,1.257387,0.100495,-0.021209,0.011664,tanh,0.406809,0.189464,0.000446,-0.016073,0.124266,1.967926,0.100532,0.016520,-0.009086,tanh,0.406809,0.258560,0.010565,-0.009539,0.071389,2.871656,0.106369,0.020105,-0.011057,tanh
324.000,-0.173548,1.713106,0.293459,0.106901,-0.001655,-0.009682,0.123637,0.700000,0.100000,0.008026,-0.004415,tanh,0.293459,0.215900,0.000575,-0.008053,0.126589,1.249752,0.100867,0.008628,-0.004746,tanh,0.293459,0.254774,0.002357,-0.023102,0.089536,1.270564,0.101109,0.025458,-0.014001,tanh,0.293459,0.165889,-0.000668,0.015608,0.124460,1.988195,0.100000,-0.016276,0.008951,tanh,0.293459,0.227886,0.004173,-0.012390,0.096332,2.902994,0.106338,0.016562,-0.009109,tanh
325.000,-0.073718,1.718000,0.100000,0.083378,0.003253,-0.001081,0.130000,0.700000,0.100000,0.004334,-0.002384,tanh,0.100000,0.160239,0.003007,-0.015603,0.114117,1.251368,0.100100,0.018610,-0.010235,tanh,0.100000,0.200821,-0.001392,0.012648,0.114534,1.274998,0.100758,-0.014040,0.007722,tanh,0.100000,0.126231,0.000514,0.005902,0.114534,1.995090,0.100000,-0.005388,0.002963,tanh,0.100000,0.177790,0.001810,-0.000301,0.114117,2.913783,0.107436,0.002111,-0.001161,tanh
326.000,-0.090109,1.713106,0.001000,0.072378,-0.000432,0.007107,0.123637,0.700000,0.100000,-0.007539,0.004146,tanh,0.001000,0.134699,0.007281,0.008374,0.087084,1.249630,0.100000,-0.001093,0.000601,tanh,0.001000,0.176691,0.000601,0.015089,0.126282,1.270369,0.100968,-0.014488,0.007968,tanh,0.001000,0.108113,-0.005402,0.006998,0.095217,1.988027,0.100000,-0.012399,0.006820,tanh,0.001000,0.155376,0.000955,0.013606,0.123551,2.902850,0.107696,-0.012651,0.006958,tanh
327.000,-0.043599,1.698902,0.001000,0.072417,-0.002394,-0.003618,0.105172,0.700000,0.100000,0.001224,-0.000673,tanh,0.001000,0.134586,0.013792,0.000020,0.049167,1.244625,0.100000,0.013772,-0.007575,tanh,0.001000,0.177637,0.000569,0.014254,0.123312,1.257256,0.102915,-0.013685,0.007526,tanh,0.001000,0.108323,-0.001012,-0.003240,0.068015,1.968005,0.100000,0.002228,-0.001225,tanh,0.001000,0.156225,-0.000803,0.007318,0.124075,2.871723,0.105485,-0.008121,0.004467,tanh
328.000,-0.129826,1.676779,0.001000,0.072412,0.002089,-0.004691,0.076412,0.700000,0.100000,0.006780,-0.003729,tanh,0.001000,0.134162,0.003667,-0.013110,0.005434,1.236925,0.100514,0.016777,-0.009227,tanh,0.001000,0.177279,0.001525,-0.017541,0.105882,1.237101,0.101523,0.019066,-0.010486,tanh,0.001000,0.108428,0.002026,0.008000,0.035096,1.937080,0.100000,-0.005974,0.003286,tanh,0.001000,0.155768,-0.002255,0.015915,0.115799,2.824027,0.107295,-0.018170,0.009993,tanh
329.000,-0.111699,1.648902,0.001000,0.072379,0.001005,0.006788,0.040172,0.700000,0.100000,-0.005784,0.003181,tanh,0.001000,0.134608,0.001865,-0.013166,-0.038340,1.227121,0.100000,0.015031,-0.008267,tanh,0.001000,0.177502,0.001278,-0.015182,0.075959,1.211692,0.101836,0.016460,-0.009053,tanh,0.001000,0.108186,0.005930,-0.010859,-0.000882,1.898910,0.100523,0.016790,-0.009234,tanh,0.001000,0.155887,-0.000875,-0.011082,0.099477,2.765558,0.107106,0.010207,-0.005614,tanh
330.000,-0.101057,1.618000,0.100000,0.083378,-0.002971,0.000000,0.000000,0.700000,0.100000,-0.002971,0.001634,tanh,0.100000,0.160045,-0.001282,0.012472,-0.076442,1.216275,0.100472,-0.013753,0.007564,tanh,0.100000,0.202029,-0.000268,-0.020808,0.036993,1.184072,0.102993,0.020540,-0.011296,tanh,0.100000,0.126376,0.002955,0.007108,-0.036993,1.857882,0.100000,-0.004153,0.002284,tanh,0.100000,0.178221,-0.002472,0.001299,0.076442,2.703026,0.107032,-0.003771,0.002074,tanh
331.000,-0.227395,1.587098,0.293459,0.106928,0.001201,-0.010029,-0.040172,0.700000,0.100000,0.011230,-0.006176,tanh,0.293459,0.215117,0.000806,-0.002018,-0.103980,1.205443,0.100000,0.002825,-0.001554,tanh,0.293459,0.255148,-0.002912,-0.026167,-0.006487,1.156373,0.102696,0.023255,-0.012790,tanh,0.293459,0.165078,-0.000426,-0.015263,-0.070278,1.817816,0.100500,0.014837,-0.008160,tanh,0.293459,0.226494,0.001280,-0.021608,0.048485,2.642526,0.104255,0.022888,-0.012588,tanh
332.000,-0.286429,1.559221,0.406809,0.121845,0.003654,0.007893,-0.076412,0.700000,0.100000,-0.004239,0.002332,tanh,0.406809,0.250754,0.002530,-0.006007,-0.117522,1.195723,0.100000,0.008537,-0.004695,tanh,0.406809,0.288569,-0.003930,-0.026956,-0.049399,1.131988,0.101022,0.023026,-0.012664,tanh,0.406809,0.190355,-0.008548,-0.018574,-0.097998,1.782532,0.100000,0.010026,-0.005514,tanh,0.406809,0.258824,0.003353,-0.026746,0.017718,2.589681,0.104843,0.030099,-0.016553,tanh
333.000,-0.229530,1.537098,0.406809,0.121912,-0.004063,0.006091,-0.105172,0.700000,0.100000,-0.010154,0.005585,tanh,0.406809,0.250618,-0.004320,-0.014718,-0.115535,1.188039,0.101285,0.010398,-0.005719,tanh,0.406809,0.289127,-0.001528,-0.028099,-0.086709,1.113269,0.101243,0.026571,-0.014613,tanh,0.406809,0.189485,-0.005503,-0.003350,-0.117854,1.755397,0.100000,-0.002153,0.001184,tanh,0.406809,0.258447,-0.013218,-0.022117,-0.013598,2.549109,0.106251,0.008900,-0.004895,tanh
334.000,-0.101438,1.522894,0.293459,0.106878,-0.000683,-0.010494,-0.123637,0.700000,0.100000,0.009811,-0.005396,tanh,0.293459,0.216885,0.016399,0.011236,-0.098560,1.182941,0.100105,0.005163,-0.002840,tanh,0.293459,0.253080,0.000648,-0.010772,-0.114026,1.100556,0.103282,0.011420,-0.006281,tanh,0.293459,0.165250,-0.002676,-0.005216,-0.128188,1.738237,0.100388,0.002540,-0.001397,tanh,0.293459,0.224916,-0.005422,-0.017245,-0.043226,2.523576,0.103668,0.011823,-0.006502,tanh
335.000,-0.086503,1.518000,0.100000,0.083375,0.003213,0.001081,-0.130000,0.700000,0.100000,0.002132,-0.001172,tanh,0.100000,0.158155,0.014720,-0.016078,-0.069115,1.181372,0.101667,0.030798,-0.016937,tanh,0.100000,0.202262,0.016814,0.012752,-0.128119,1.096759,0.101853,0.004062,-0.002234,tanh,0.100000,0.126306,-0.000209,0.010469,-0.128119,1.732433,0.100000,-0.010677,0.005873,tanh,0.100000,0.177646,-0.000656,0.001628,-0.069115,2.514916,0.104015,-0.002285,0.001257,tanh
336.000,-0.063382,1.522894,0.001000,0.072389,-0.001062,0.006556,-0.123637,0.700000,0.100000,-0.007618,0.004190,tanh,0.001000,0.134541,0.005199,0.001280,-0.031327,1.183005,0.100000,0.003920,-0.002156,tanh,0.001000,0.177664,0.005437,-0.015850,-0.127305,1.100752,0.102674,0.021286,-0.011707,tanh,0.001000,0.108531,-0.000184,0.000807,-0.117620,1.738186,0.100000,-0.000990,0.000545,tanh,0.001000,0.156130,0.001141,-0.010118,-0.089549,2.523537,0.105025,0.011259,-0.006193,tanh
337.000,-0.030813,1.537098,0.001000,0.072404,-0.002022,-0.004847,-0.105172,0.700000,0.100000,0.002825,-0.001554,tanh,0.001000,0.134717,0.000902,0.009800,0.009639,1.188038,0.100000,-0.008898,0.004894,tanh,0.001000,0.177553,0.001533,0.007931,-0.111647,1.113027,0.101844,-0.006398,0.003519,tanh,0.001000,0.108438,-0.002558,-0.002308,-0.097526,1.755340,0.100000,-0.000250,0.000137,tanh,0.001000,0.156112,-0.006960,0.001937,-0.103263,2.549065,0.106670,-0.008897,0.004893,tanh
