t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000031,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.117184,0.117184,0.100000,0.000457,1.346064
0.100000,0.000536,0.992025,0,0.001482,0,0.000026,3.116287,0.000682,1.348022,0,1,0.100000,0.469002,3.116287,0,0,1,1,1,stable,0.469099,0.000096,0.292420,0.292420,0.120927,0.000682,1.348022
0.200000,0.001277,0.992393,-0.000000,0.002133,0,0.000024,0.463107,0.000996,1.349188,0,1,0.100000,0.445393,0.463107,31.162872,0,1,1,1,stable,0.445652,0.000259,0.311218,0.311218,0.141753,0.000996,1.349188
0.300000,0.001894,0.991886,-0.000005,0.002986,0,0.000024,0.323781,0.001418,1.349444,0.000000,0.993307,0.100000,0.422966,0.323781,-26.531806,0,1,1,1,stable,0.423390,0.000424,0.318317,0.318317,0.162379,0.001418,1.349444
0.400000,0.002008,0.990695,-0.000014,0.004055,0,0.000023,2.446615,0.001968,1.348763,0.000042,0.993307,0.100000,0.401374,2.446615,-1.393257,0,1,1,1,stable,0.402255,0.000881,0.562277,0.562277,0.182707,0.001968,1.348763
0.500000,0.001719,0.989342,-0.000025,0.005526,0,0.000049,1.291910,0.002741,1.347216,0.000254,0.993307,0.100000,0.381200,1.291910,21.228336,0,1,1,1,stable,0.382213,0.001013,0.685641,0.685641,0.202643,0.002741,1.347216
0.600000,0.001263,0.988433,-0.000061,0.007098,0,0.000046,0.599231,0.003622,1.344959,0.000334,0.993307,0.100000,0.362488,0.599231,-11.547046,0,1,1,1,stable,0.363185,0.000697,0.665604,0.665604,0.222096,0.003622,1.344959
0.700000,0.000621,0.988383,-0.000078,0.008432,0,0.000048,0.954489,0.004496,1.342217,0.000314,0.993307,0.100000,0.344858,0.954489,-6.926789,0,1,1,1,stable,0.345082,0.000224,0.740688,0.740688,0.240981,0.004496,1.342217
0.800000,-0.000973,0.989247,-0.000038,0.009641,0,0.000046,1.281917,0.005455,1.339265,0.000281,0.993307,0.100000,0.328811,1.281917,3.552584,0,1,1,1,stable,0.327846,-0.000965,0.879988,0.879988,0.259218,0.005455,1.339265
0.900000,-0.004185,0.990726,0.000042,0.010596,3,0.000045,1.022966,0.006415,1.336391,0.000457,0.993307,0.100000,0.314873,1.022966,3.274277,0,1,1,1,stable,0.311375,-0.003498,0.984819,0.984819,0.276734,0.006415,1.336391
1,-0.007047,0.992322,0.000140,0.011403,3,0.000044,44.685315,0.007285,1.333875,0.001436,0.993307,0.570130,0.296099,2.781451,-2.589514,0,3.296222,1,1,transitoire,0.295524,-0.000575,0.100000,0.100000,0.293459,0.007285,1.333875
