t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000030,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.000939,0.992025,0,0.002069,0,0.000025,2.589521,0.000967,1.348022,0,1,0.100000,0.444321,2.589521,0,0,1,1,1,stable,0.444409,0.000088,0.187076,0.187076,0.120927,0.000967,1.348022
0.200000,0.002761,0.992393,-0.000000,0.003771,0,0.000024,2.413145,0.001836,1.349188,0,1,0.100000,0.399507,2.413145,25.895214,0,1,1,1,stable,0.399983,0.000475,0.309128,0.309128,0.141753,0.001836,1.349188
0.300000,0.004303,0.991886,-0.000005,0.006310,0,0.000023,2.599191,0.003255,1.349444,0.000000,0.993307,0.100000,0.358657,2.599191,-1.763768,0,1,1,1,stable,0.360061,0.001404,0.496809,0.496809,0.162379,0.003255,1.349444
0.400000,0.003576,0.990695,-0.000023,0.010045,0,0.000023,1.497511,0.005536,1.348763,0.000543,0.993307,0.100000,0.322763,1.497511,1.860468,0,1,1,1,stable,0.324282,0.001520,0.463942,0.463942,0.182707,0.005536,1.348763
0.500000,0.001244,0.989342,-0.000082,0.014296,0,0.000049,2.822269,0.008527,1.347216,0.004992,0.993306,0.100000,0.290589,2.822269,-11.016804,0,1,1,1,stable,0.292100,0.001511,0.630600,0.630600,0.202643,0.008527,1.347216
0.600000,0.001195,0.988433,-0.000135,0.019485,0,0.000047,2.333026,0.012618,1.344958,0.006133,0.993306,0.100000,0.261741,2.333026,13.247577,0,1,1,1,stable,0.263135,0.001393,0.733838,0.733838,0.222096,0.012618,1.344958
0.700000,0.001904,0.988383,-0.000198,0.024701,3,0.000046,1.773914,0.017905,1.342217,0.008046,0.993306,0.100000,0.235273,1.773914,-4.892429,0,1,1,1,stable,0.237047,0.001773,0.778558,0.778558,0.240981,0.017905,1.342217
0.800000,0.003520,0.989247,-0.000055,0.032345,3,0.000046,2.304268,0.025652,1.339264,0.007118,0.993306,0.100000,0.210883,2.304268,-5.591115,0,1,1,1,stable,0.213629,0.002746,0.923176,0.923176,0.259218,0.025652,1.339264
0.900000,-0.001945,0.990726,0.000284,0.042585,3,0.000044,1.829431,0.035768,1.336397,0.007238,0.993306,0.100000,0.195689,1.829431,5.303540,0,1,1,1,stable,0.192710,-0.002979,1,1,0.276734,0.035768,1.336397
1,-0.009646,0.992322,0.000603,0.047111,1,0.000045,43.755020,0.043238,1.333898,0.024490,0.993302,0.766217,0.173237,2.710730,-4.748378,0,2.235903,1,1,transitoire,0.172957,-0.000280,0.107147,0.107147,0.293459,0.043238,1.333898
1.100000,-0.042968,0.993534,0.000097,0.060898,0,0.000047,1.997145,0.057286,1.331958,0.022333,0.993303,0.768050,0.158775,16.392160,419.255899,0,4.960218,1,1,chronique,0.155616,-0.003159,0.125944,0.125944,0.309334,0.057286,1.331958
1.200000,-0.034809,0.994015,-0.000071,0.072515,1,0.000046,4.117920,0.069725,1.330820,0.262661,0.993257,0.846334,0.146753,16.392160,-417.578751,0,18.260357,1,1,transitoire,0.139543,-0.007209,0.354104,0.354104,0.324303,0.069725,1.330820
1.300000,-0.046008,0.993658,-0.000085,0.085900,3,0.000046,0.865376,0.082656,1.330588,0.560748,0.993200,0.655299,0.124663,16.898403,21.207744,0,15.559837,1,1,chronique,0.124423,-0.000240,0.356939,0.356939,0.338318,0.082656,1.330588
1.400000,-0.044233,0.992598,0.000371,0.108102,4,0.000046,2.687101,0.104008,1.331312,0.201395,0.993269,0.574283,0.113714,16.898403,-32.525439,0,14.649170,1,1,transitoire,0.111942,-0.001772,0.510554,0.510554,0.351335,0.104008,1.331312
