t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status
1.200000,-0.000380,0.952136,0.000000,0.009183,0,0.000017,1.436545,0.004456,1.323459,0.000002,0.684074,0.000000,1.498364,-0.129007,0,17.442951,1,stable
1.300000,-0.000319,0.953688,0.000000,0.010185,0,0.000017,1.423352,0.004977,1.317356,0.000003,0.603808,0.000000,1.498364,-0.131429,0,19.754265,1,stable
1.400000,-0.000147,0.949772,0.000000,0.011188,0,0.000017,1.410353,0.005506,1.313467,0.000009,0.437856,0.000000,1.498364,-0.131936,0,16.572177,1,stable
1.500000,-0.000007,0.942661,0.000000,0.012192,0,0.000017,1.397849,0.006043,1.312132,0.000015,0.315708,0.000000,1.498364,-0.129983,0,14.273026,1,stable
1.600000,-0.000126,0.934548,0.000000,0.013193,0,0.000017,1.391774,0.006589,1.313467,0.000012,0.328601,0.000000,1.492549,-0.125044,0,16.572177,1,stable
1.700000,-0.000575,0.927558,0.000000,0.014192,0,0.000017,1.391947,0.007143,1.317356,0.000033,0.431246,0.000000,1.492549,-0.060751,0,14.273026,1,stable
1.800000,-0.001095,0.923592,-0.000000,0.015189,0,0.000017,1.392118,0.007705,1.323459,0.000075,0.796030,0.000000,1.492549,0.001730,0,13.594593,1,stable
1.900000,-0.001147,0.923588,-0.000000,0.016185,0,0.000017,1.391721,0.008277,1.331227,0.000070,0.847614,0.000000,1.492549,0.001708,0,18.902819,1,stable
2,-0.000514,0.926469,-0.000000,0.017180,0,0.000018,1.390313,0.008859,1.339942,0.000117,0.721100,0.000000,1.492549,-0.003965,0,12.507322,1,stable
2.100000,-0.000005,0.928852,-0.000000,0.018176,0,0.000017,1.387599,0.009451,1.348769,0.000277,0.597275,0.000000,1.486557,-0.014086,0,9.139745,1,stable
2.200000,-0.000564,0.926365,-0.000000,0.019171,0,0.000017,1.383464,0.010053,1.356829,0.000215,0.589510,0.000000,1.486557,-0.027134,0,12.507322,1,stable
2.300000,-0.001654,0.916137,-0.000000,0.020166,0,0.000017,1.377980,0.010666,1.363293,0.000464,0.735377,0.000000,1.486557,-0.041349,0,9.139745,1,stable
2.400000,-0.002158,0.899078,0.000000,0.021162,0,0.000017,1.371400,0.011291,1.367475,0.000529,0.808124,0.000000,1.486557,-0.054847,0,12.779285,1,stable
2.500000,-0.001753,0.880554,0.000000,0.022157,0,0.000017,1.364141,0.011926,1.368921,0.000494,0.751937,0.000000,1.486557,-0.065791,0,16.182049,1,stable
2.600000,-0.000799,0.868472,0.000000,0.023153,0,0.000018,1.362533,0.012572,1.367475,0.000704,0.647840,0.000000,1.480412,-0.072599,0,15.405950,1,stable
2.700000,-0.000239,0.869010,0.000000,0.024148,0,0.000017,1.366568,0.013229,1.363293,0.000780,0.588978,0.000000,1.480412,-0.016071,0,14.700888,1,stable
2.800000,-0.000126,0.882722,0.000000,0.025141,0,0.000017,1.369849,0.013896,1.356829,0.000722,0.578349,0.000000,1.480412,0.040345,0,11.307540,1,stable
2.900000,-0.000380,0.904370,0.000000,0.026132,0,0.000017,1.371884,0.014573,1.348769,0.000748,0.590056,0.000000,1.480412,0.032809,0,14.700888,1,stable
3,-0.001373,0.926469,-0.000000,0.027120,0,0.000017,1.372333,0.015260,1.339942,0.000768,0.587521,0.000000,1.480412,0.020353,0,11.307540,1,stable
3.100000,-0.002534,0.943205,-0.000000,0.028104,0,0.000017,1.371035,0.015955,1.331227,0.000878,0.627966,0.000000,1.475217,0.004491,0,9.186952,1,stable
3.200000,-0.003557,0.952136,-0.000000,0.029082,0,0.000017,1.368011,0.016658,1.323459,0.000845,0.674357,0.000000,1.475217,-0.012984,0,10.699014,1,stable
3.300000,-0.004394,0.953688,-0.000000,0.030052,0,0.000017,1.363451,0.017367,1.317356,0.000818,0.734095,0.000000,1.475217,-0.030237,0,14.886047,1,stable
3.400000,-0.003966,0.949772,-0.000000,0.031011,0,0.000017,1.357681,0.018081,1.313467,0.000805,0.735061,0.000000,1.475217,-0.045598,0,15.739619,1,stable
3.500000,-0.002015,0.942661,-0.000000,0.031958,0,0.000017,1.351123,0.018798,1.312132,0.001078,0.674872,0.000000,1.475217,-0.057704,0,13.756319,1,stable
3.600000,-0.000535,0.934548,-0.000000,0.032888,0,0.000017,1.349850,0.019516,1.313467,0.001567,0.591013,0.000000,1.470410,-0.065584,0,13.462163,1,stable
3.700000,-0.000785,0.927558,-0.000000,0.033796,0,0.000017,1.353811,0.020232,1.317356,0.001351,0.585233,0.000000,1.470410,-0.012730,0,13.180325,1,stable
3.800000,-0.002584,0.923592,-0.000000,0.034678,0,0.000017,1.356866,0.020942,1.323459,0.001778,0.597771,0.000000,1.470410,0.039617,0,12.322532,1,stable
3.900000,-0.005553,0.923588,0.000000,0.035526,0,0.000017,1.358527,0.021641,1.331227,0.002272,0.679031,0.000000,1.470410,0.030548,0,11.569569,1,stable
4,-0.005956,0.926469,0.000000,0.036330,0,0.000018,1.358394,0.022324,1.339942,0.002550,0.750481,0.000000,1.470410,0.016615,0,14.609769,1,stable
4.100000,-0.002304,0.928852,0.000000,0.037079,0,0.000017,1.356175,0.022981,1.348769,0.002906,0.697349,0.000000,1.466647,-0.001337,0,15.655429,1,stable
4.200000,-0.000658,0.926365,0.000000,0.037757,3,0.000017,1.351713,0.023604,1.356829,0.005719,0.612089,0.000000,1.466647,-0.022187,0,13.315627,1,stable
4.300000,-0.002143,0.916137,0.000000,0.038347,3,0.000017,1.344989,0.024180,1.363293,0.004414,0.609150,0.000000,1.466647,-0.044617,0,11.584284,1,stable
4.400000,-0.005023,0.899078,0.000000,0.038822,3,0.000017,1.336111,0.024692,1.367475,0.005728,0.645161,0.000000,1.466647,-0.067240,0,11.348634,1,stable
4.500000,-0.007563,0.880554,-0.000000,0.039156,3,0.000017,1.325278,0.025120,1.368921,0.005973,0.720455,0.000000,1.466647,-0.088787,0,11.122380,1,stable
4.600000,-0.005915,0.868472,-0.000000,0.039312,3,0.000017,1.319761,0.025438,1.367475,0.005720,0.720463,0.000000,1.462808,-0.108323,0,13.760417,1,stable
4.700000,-0.004260,0.869010,-0.000000,0.039249,3,0.000017,1.328349,0.025618,1.363293,0.007684,0.649187,0.000000,1.462808,-0.055171,0,13.414777,1,stable
4.800000,-0.002993,0.882722,-0.000000,0.038921,0,0.000017,1.336319,0.025624,1.356829,0.006862,0.610238,0.000000,1.462808,0.085877,0,13.282550,1,stable
4.900000,-0.000728,0.904370,-0.000000,0.038280,0,0.000017,1.343124,0.025419,1.348769,0.006703,0.608174,0.000000,1.462808,0.079702,0,13.152905,1,stable
5,-0.000548,0.926469,-0.000000,0.037283,0,0.000017,1.354222,0.024966,1.339942,0.006617,0.598438,0.000000,1.462808,0.068052,0,12.265975,1,stable
5.100000,-0.001580,0.943205,-0.000000,0.035893,0,0.000017,1.369520,0.024232,1.331227,0.006771,0.596674,0.000000,1.459221,0.110978,0,13.152905,1,stable
5.200000,-0.001970,0.952136,-0.000000,0.034096,0,0.000017,1.388827,0.023199,1.323459,0.006850,0.595189,0.000000,1.459221,0.152981,0,12.265975,1,stable
5.300000,-0.002948,0.953688,-0.000000,0.031906,0,0.000017,1.414306,0.021866,1.317356,0.006614,0.584597,0.000000,1.459221,0.193064,0,11.491104,1,stable
5.400000,-0.004063,0.949772,0.000000,0.029373,0,0.000017,1.442665,0.020259,1.313467,0.006491,0.576604,0.000000,1.459221,0.254790,0,10.912124,1,stable
5.500000,-0.003085,0.942661,0.000000,0.026582,0,0.000017,1.473275,0.018435,1.312132,0.006368,0.579524,0.000000,1.460976,0.283591,0,10.388689,1,stable
5.600000,-0.001307,0.934548,0.000000,0.023648,0,0.000017,1.510381,0.016472,1.313467,0.006638,0.565564,0.000000,1.462001,0.306100,0,9.994702,1,transitoire
5.700000,-0.000650,0.927558,0.000000,0.020696,0,0.000017,1.551912,0.014463,1.317356,0.006580,0.560161,0.000000,1.468845,0.371057,0,9.629508,1,transitoire
5.800000,-0.000241,0.923592,0.000000,0.017846,0,0.000017,1.589648,0.012500,1.323459,0.006451,0.562710,0.000000,1.478459,0.415318,0,9.994702,1,transitoire
5.900000,-0.000371,0.923588,-0.000000,0.015197,0,0.000017,1.621340,0.010660,1.331227,0.006327,0.563245,0.000000,1.491200,0.377356,0,10.388689,1,transitoire
6,-0.000754,0.926469,-0.000000,0.012813,0,0.000018,1.645425,0.008995,1.339942,0.006271,0.562659,0.000000,1.506090,0.316925,0,10.912124,1,transitoire
6.100000,-0.000436,0.928852,-0.000000,0.010727,0,0.000017,1.661139,0.007533,1.348769,0.006177,0.559423,0.000000,1.516808,0.240846,0,10.388689,1,transitoire
6.200000,-0.000169,0.926365,-0.000000,0.008942,0,0.000017,1.668467,0.006280,1.356829,0.006098,0.558816,0.000000,1.533507,0.157142,0,10.912124,1,transitoire
6.300000,-0.000054,0.916137,-0.000000,0.007443,0,0.000017,1.667978,0.005227,1.363293,0.005985,0.558653,0.000000,1.550336,0.073274,0,11.491104,1,transitoire
6.400000,-0.000027,0.899078,-0.000000,0.006200,0,0.000017,1.660645,0.004355,1.367475,0.005892,0.556460,0.000000,1.566135,-0.004886,0,11.567266,1,transitoire
6.500000,-0.000088,0.880554,-0.000000,0.005181,0,0.000017,1.647666,0.003640,1.368921,0.005803,0.554966,0.000000,1.580549,-0.073335,0,11.644445,1,transitoire
6.600000,-0.000075,0.868472,0.000000,0.004351,0,0.000017,1.636139,0.003058,1.367475,0.005716,0.555687,0.000000,1.585343,-0.129784,0,12.352794,1,transitoire
6.700000,-0.000058,0.869010,0.000000,0.003701,0,0.000017,1.596393,0.002648,1.363293,0.005630,0.555522,0.000000,1.596845,-0.115271,0,13.152905,1,chronique
6.800000,-0.000048,0.882722,0.000000,0.003275,0,0.000017,1.513888,0.002412,1.356829,0.005547,0.555497,0.000000,1.604650,-0.397462,0,13.282550,1,chronique
6.900000,-0.000030,0.904370,0.000000,0.003252,0,0.000017,1.355170,0.002408,1.348769,0.005467,0.555678,0.000000,1.605744,-0.825046,0,13.414777,1,chronique
7,-0.000015,0.926469,0.000000,0.003293,3,0.000017,1.348128,0.002451,1.339942,0.005389,0.549252,0.000000,1.605744,-1.587181,0,13.602801,1,chronique
7.100000,-0.000014,0.943205,0.000000,0.003334,3,0.000017,1.347431,0.002492,1.331227,0.005313,0.543139,0.000000,1.598599,-0.070420,0,13.796170,1,chronique
7.200000,-0.000014,0.952136,0.000000,0.003375,3,0.000017,1.344964,0.002534,1.323459,0.005239,0.543250,0.000000,1.598599,-0.006976,0,13.958326,1,chronique
7.300000,-0.000011,0.953688,0.000000,0.003415,3,0.000017,1.340929,0.002575,1.317356,0.005167,0.538531,0.000000,1.598599,-0.024671,0,14.124339,1,chronique
7.400000,-0.000025,0.949772,0.000000,0.003455,3,0.000017,1.335667,0.002616,1.313467,0.005098,0.526798,0.000001,1.598599,-0.040341,0,14.411660,1,stable
7.500000,-0.000051,0.942661,-0.000000,0.003494,3,0.000017,1.329613,0.002657,1.312132,0.005030,0.519013,0.000000,1.598599,-0.052623,0,14.710912,1,stable
7.600000,-0.000050,0.934548,-0.000000,0.003532,3,0.000017,1.328856,0.002697,1.313467,0.004963,0.516069,0.000001,1.591632,-0.060540,0,15.926625,1,stable
7.700000,-0.000038,0.927558,-0.000000,0.003570,3,0.000017,1.333362,0.002736,1.317356,0.004899,0.515716,0.000002,1.591632,-0.007571,0,17.361372,1,stable
7.800000,-0.000028,0.923592,-0.000000,0.003607,3,0.000017,1.337011,0.002775,1.323459,0.004836,0.515608,0.000002,1.591632,0.045063,0,18.535897,1,stable
7.900000,-0.000005,0.923588,-0.000000,0.003644,3,0.000017,1.339339,0.002814,1.331227,0.004775,0.515624,0.000004,1.591632,0.036482,0,19.880870,1,stable
8,-0.000030,0.926469,0.000000,0.003680,3,0.000018,1.339974,0.002852,1.339942,0.004715,0.516302,0.000005,1.591632,0.023280,0,19.897559,1,stable
8.100000,-0.000051,0.928852,0.000000,0.003715,3,0.000017,1.338663,0.002889,1.348769,0.004657,0.519282,0.000004,1.584777,0.006354,0,19.914276,1,stable
8.200000,-0.000052,0.926365,-0.000000,0.003750,3,0.000017,1.335293,0.002926,1.356829,0.004600,0.526602,0.000010,1.584777,-0.013106,0,20.144451,1,stable
8.300000,-0.000042,0.916137,0.000000,0.003784,3,0.000017,1.329900,0.002962,1.363293,0.004545,0.549388,0.000010,1.584777,-0.033699,0,20.380009,1,stable
8.400000,-0.000002,0.899078,0.000001,0.003818,3,0.000017,1.322657,0.002998,1.367475,0.004491,0.569360,0.000019,1.584777,-0.053935,0,21.471630,1,stable
8.500000,-0.000024,0.880554,0.000001,0.003851,3,0.000017,1.313841,0.003033,1.368921,0.004438,0.559660,0.000025,1.584777,-0.072434,0,22.686810,1,stable
8.600000,-0.000034,0.868472,0.000000,0.003883,3,0.000017,1.309586,0.003067,1.367475,0.004387,0.550590,0.000016,1.578583,-0.088153,0,23.171929,1,stable
8.700000,-0.000042,0.869010,-0.000001,0.003914,3,0.000017,1.309595,0.003101,1.363293,0.004336,0.552139,0.000030,1.578583,-0.042555,0,23.678248,1,stable
8.800000,-0.000068,0.882722,-0.000002,0.003945,3,0.000017,1.307089,0.003134,1.356829,0.004287,0.562012,0.000023,1.578583,0.000095,0,26.984803,1,stable
8.900000,-0.000065,0.904370,-0.000002,0.003975,3,0.000017,1.301062,0.003167,1.348769,0.004239,0.612276,0.000030,1.578583,-0.025066,0,31.364741,1,stable
9,-0.000044,0.926469,-0.000002,0.004004,3,0.000017,1.290512,0.003198,1.339942,0.004192,0.661504,0.000071,1.578583,-0.060263,0,31.509694,1,stable
9.100000,-0.000036,0.943205,-0.000002,0.004033,3,0.000017,1.274434,0.003229,1.331227,0.004146,0.583877,0.000101,1.572478,-0.105507,0,31.655994,1,stable
9.200000,-0.000040,0.952136,-0.000003,0.004136,0,0.000017,1.299989,0.003330,1.323459,0.004100,0.563315,0.000104,1.572478,-0.160775,0,31.927082,1,stable
9.300000,-0.000032,0.953688,-0.000005,0.004705,0,0.000017,1.432968,0.003731,1.317356,0.004056,0.573205,0.000095,1.572478,0.255553,0,32.202852,1,stable
9.400000,-0.000009,0.949772,-0.000005,0.005613,0,0.000017,1.487221,0.004402,1.313467,0.004013,0.620441,0.000287,1.572478,1.329787,0,37.482778,1,stable
9.500000,-0.000065,0.942661,-0.000003,0.006828,0,0.000017,1.510564,0.005387,1.312132,0.003971,0.705676,0.000625,1.573774,0.542525,0,44.833623,1,stable
9.600000,-0.000231,0.934548,0.000004,0.008355,0,0.000017,1.474590,0.006630,1.313467,0.003930,0.691615,0.000600,1.570614,0.233438,0,47.949469,1,stable
9.700000,-0.000285,0.927558,0.000020,0.010262,0,0.000017,1.430037,0.008191,1.317357,0.003890,0.665790,0.001011,1.570680,-0.359742,0,44.833623,1,stable
9.800000,-0.000392,0.923592,0.000042,0.012626,0,0.000017,1.369989,0.010133,1.323459,0.003850,0.655178,0.002303,1.570680,-0.445530,0,37.876475,1,stable
9.900000,-0.000271,0.923588,0.000063,0.015521,0,0.000017,1.294158,0.012523,1.331228,0.003811,0.587017,0.002416,1.570680,-0.600481,0,32.788460,1,stable
10,-0.000263,0.926469,0.000032,0.019011,0,0.000018,1.203543,0.015414,1.339943,0.003776,0.592574,0.006888,1.570680,-0.758306,0,32.493018,1,stable
10.100000,-0.001245,0.928852,0.000028,0.023132,0,0.000018,1.100448,0.018838,1.348770,0.003737,0.602970,0.008298,1.566041,-0.906157,0,32.202852,1,stable
10.200000,-0.001478,0.926365,0.000137,0.027873,0,0.000017,0.988231,0.022787,1.356825,0.003755,0.602726,0.010577,1.566041,-1.030948,0,31.927082,1,stable
10.300000,-0.001851,0.916137,-0.000088,0.033164,0,0.000018,0.870957,0.027201,1.363286,0.003696,0.623074,0.011476,1.566041,-1.122174,0,31.655994,1,stable
10.400000,0.000578,0.899078,-0.000425,0.038864,0,0.000018,0.752835,0.031962,1.367458,0.003648,0.661672,0.017700,1.566041,-1.172737,0,31.509694,1,stable
10.500000,-0.002756,0.880554,-0.000785,0.044777,0,0.000017,0.638014,0.036903,1.368902,0.004031,0.814536,0.023538,1.566041,-1.181221,0,31.364741,1,stable
10.600000,0.000856,0.868472,-0.000393,0.050675,0,0.000017,0.535880,0.041834,1.367476,0.004853,0.799808,0.017349,1.561339,-1.148213,0,29.986758,1,stable
10.700000,-0.000848,0.869010,0.000609,0.056337,0,0.000017,0.448923,0.046568,1.363302,0.005114,0.859160,0.029313,1.561339,-1.021332,0,28.724760,1,stable
10.800000,-0.003924,0.882722,0.000887,0.061582,0,0.000017,0.372178,0.050955,1.356836,0.004363,0.846561,0.018065,1.561339,-0.869572,0,28.296571,1,stable
10.900000,0.001365,0.904370,0.000441,0.066289,0,0.000017,0.305702,0.054895,1.348781,0.004157,0.864822,0.012352,1.561339,-0.767456,0,27.880960,1,stable
11,0.006770,0.926469,-0.000036,0.070400,0,0.000017,0.248947,0.058339,1.339968,0.006603,0.844622,0.026666,1.561339,-0.664758,0,27.210023,1,stable
11.100000,0.006638,0.943205,-0.000154,0.073912,0,0.000017,0.200903,0.061287,1.331270,0.005425,0.930286,0.033197,1.556485,-0.567551,0,26.570619,1,stable
11.200000,0.005127,0.952136,0.000124,0.076861,0,0.000017,0.160364,0.063768,1.323520,0.006393,0.894335,0.032575,1.556485,-0.480434,0,25.041190,1,stable
11.300000,0.008519,0.953688,0.000650,0.079304,0,0.000017,0.126144,0.065830,1.317433,0.006257,0.849156,0.029755,1.556485,-0.405392,0,23.678248,1,stable
11.400000,0.013760,0.949772,0.001225,0.081310,0,0.000017,0.097220,0.067529,1.313555,0.006749,0.805247,0.044870,1.556485,-0.342198,0,26.099920,1,stable
11.500000,0.003112,0.942661,0.001620,0.082946,0,0.000017,0.072805,0.068921,1.312217,0.006824,0.796070,0.063365,1.556485,-0.289243,0,41.274230,1,stable
11.600000,-0.016165,0.934548,0.001514,0.084276,0,0.000017,0.057748,0.070058,1.313499,0.016711,0.749270,0.055777,1.551800,-0.244154,0,39.063446,1,stable
11.700000,0.003111,0.927558,0.000501,0.085353,0,0.000017,0.051277,0.070984,1.317278,0.021612,0.905633,0.025641,1.551800,-0.150571,0,43.558083,1,stable
11.800000,-0.002632,0.923592,-0.001193,0.086225,0,0.000017,0.046857,0.071737,1.323350,0.070244,0.926393,0.074476,1.551800,-0.064701,0,43.054625,1,stable
11.900000,-0.000301,0.923588,-0.001731,0.086928,0,0.000017,0.043161,0.072347,1.331155,0.038058,0.930338,0.058423,1.551800,-0.044201,0,42.562672,1,stable
12,0.010904,0.926469,-0.001051,0.087494,0,0.000018,0.039065,0.072840,1.339800,0.025929,0.928898,0.095893,1.551800,-0.036967,0,43.054625,1,stable
12.100000,-0.018454,0.928852,-0.001424,0.087947,0,0.000017,0.034985,0.073235,1.348743,0.028922,0.931635,0.083722,1.547434,-0.040957,0,42.562672,1,stable
12.200000,-0.002811,0.926365,-0.000681,0.088305,0,0.000017,0.029347,0.073548,1.356783,0.084301,0.931691,0.072055,1.547434,-0.040803,0,48.549661,1,stable
12.300000,-0.017497,0.916137,-0.000874,0.088585,0,0.000018,0.023322,0.073791,1.363378,0.081563,0.925817,0.054803,1.547434,-0.056372,0,48.508941,1,stable
12.400000,0.013875,0.899078,0.001321,0.088797,0,0.000017,0.015966,0.073973,1.367592,0.049531,0.911111,0.050895,1.547434,-0.060257,0,47.791025,1,stable
12.500000,0.002087,0.880554,0.002212,0.088951,0,0.000017,0.008196,0.074103,1.369011,0.094791,0.913346,0.077502,1.547434,-0.073556,0,47.094050,1,stable
12.600000,0.015506,0.868472,0.001011,0.089052,0,0.000018,0.006294,0.074185,1.367610,0.080580,0.911473,0.050585,1.543178,-0.077695,0,44.602542,1,stable
12.700000,0.005704,0.869010,0.000205,0.089107,0,0.000017,0.010516,0.074223,1.363370,0.049260,0.901079,0.065618,1.543178,-0.019023,0,42.361415,1,stable
12.800000,-0.006844,0.882722,-0.000328,0.089119,0,0.000017,0.014644,0.074221,1.356831,0.050277,0.897961,0.038169,1.543178,0.042218,0,38.860659,1,stable
12.900000,-0.001850,0.904370,-0.000119,0.089091,1,0.000017,0.018277,0.074180,1.348726,0.044222,0.894632,0.013637,1.543178,0.041280,0,35.894344,1,stable
13,0.007158,0.926469,0.000346,0.089023,1,0.000017,0.021024,0.074102,1.339867,0.051371,0.895739,0.019447,1.543178,0.036327,0,35.164173,1,stable
13.100000,0.011142,0.943205,0.000504,0.088917,3,0.000017,0.022106,0.073988,1.331121,0.049842,0.897341,0.031928,1.539228,0.027477,0,34.463116,1,stable
13.200000,0.010827,0.952136,0.000227,0.088771,3,0.000017,0.021459,0.073836,1.323326,0.048766,0.872682,0.041446,1.539228,0.010815,0,34.058048,1,stable
13.300000,0.010620,0.953688,-0.000370,0.088586,3,0.000017,0.019310,0.073647,1.317203,0.049478,0.867418,0.046155,1.539228,-0.006465,0,33.662391,1,stable
13.400000,0.015347,0.949772,-0.001151,0.088357,3,0.000017,0.016021,0.073417,1.313310,0.048830,0.862097,0.044652,1.539228,-0.021494,0,33.190572,1,stable
13.500000,0.017236,0.942661,-0.001926,0.088083,0,0.000017,0.012049,0.073146,1.312005,0.049286,0.884174,0.064671,1.539228,-0.032890,0,32.731797,1,stable
13.600000,-0.001011,0.934548,-0.002295,0.087758,0,0.000017,0.013858,0.072827,1.313410,0.048422,0.899281,0.070107,1.535433,-0.039717,0,32.409168,1,stable
13.700000,-0.010528,0.927558,-0.001774,0.087376,0,0.000017,0.020922,0.072458,1.317340,0.065496,0.899572,0.057478,1.535433,0.018082,0,32.092836,1,stable
13.800000,-0.004000,0.923592,-0.000639,0.086928,0,0.000017,0.027460,0.072030,1.323444,0.056285,0.899956,0.074468,1.535433,0.070648,0,32.013839,1,stable
13.900000,-0.013605,0.923588,0.000589,0.086403,0,0.000017,0.033497,0.071535,1.331345,0.067374,0.894193,0.049058,1.535433,0.065377,0,31.935229,1,stable
14,0.014960,0.926469,0.002219,0.085786,0,0.000018,0.037857,0.070962,1.340037,0.063361,0.887599,0.070547,1.535433,0.060373,0,30.070891,1,stable
14.100000,-0.007182,0.928852,0.001029,0.085060,0,0.000017,0.041471,0.070295,1.348880,0.100531,0.878470,0.075109,1.531799,0.043597,0,28.412222,1,stable
14.200000,0.006459,0.926365,0.000863,0.084201,0,0.000017,0.043855,0.069517,1.356885,0.121613,0.883255,0.072544,1.531799,0.036143,0,28.223908,1,stable
14.300000,-0.024007,0.916137,0.001190,0.083180,0,0.000017,0.045758,0.068604,1.363305,0.086259,0.877358,0.064884,1.531799,0.023835,0,28.038073,1,stable
14.400000,0.005288,0.899078,0.000528,0.081961,0,0.000017,0.047551,0.067528,1.367428,0.109009,0.858951,0.032985,1.531799,0.019029,0,34.637157,1,stable
14.500000,-0.001736,0.880554,-0.001054,0.080500,0,0.000018,0.050127,0.066253,1.368809,0.149082,0.863774,0.068248,1.531799,0.017936,0,32.975674,1,stable
14.600000,0.012546,0.868472,-0.001464,0.078745,0,0.000017,0.060317,0.064738,1.367421,0.093204,0.861590,0.036665,1.528347,0.025758,0,32.404049,1,stable
14.700000,0.013558,0.869010,-0.000169,0.076639,0,0.000018,0.078766,0.062936,1.363234,0.077565,0.857620,0.053811,1.528347,0.101903,0,31.851904,1,stable
14.800000,0.003870,0.882722,-0.000211,0.074116,0,0.000017,0.099523,0.060797,1.356756,0.072676,0.823140,0.039469,1.528347,0.184492,0,31.195648,1,stable
14.900000,0.001865,0.904370,-0.001056,0.071116,0,0.000017,0.122855,0.058269,1.348704,0.077081,0.819784,0.027208,1.528347,0.207561,0,30.565889,1,stable
15,0.003661,0.926469,-0.001685,0.067586,0,0.000017,0.149227,0.055312,1.339896,0.073828,0.816944,0.025742,1.528347,0.233322,0,30.311106,1,stable
15.100000,0.004782,0.943205,-0.001868,0.063497,0,0.000017,0.179070,0.051899,1.331203,0.073771,0.820054,0.026517,1.524960,0.263725,0,30.060535,1,stable
15.200000,0.004637,0.952136,-0.001666,0.058856,0,0.000017,0.212695,0.048038,1.323455,0.073000,0.825536,0.024069,1.524960,0.298425,0,29.158964,1,stable
15.300000,0.003499,0.953688,-0.001201,0.053723,0,0.000017,0.250063,0.043776,1.317368,0.072565,0.823132,0.026843,1.524960,0.336252,0,28.309897,1,stable
15.400000,0.002528,0.949772,-0.000573,0.048219,0,0.000017,0.290512,0.039213,1.313486,0.072156,0.826402,0.028432,1.524960,0.373684,0,28.183801,1,stable
15.500000,0.003876,0.942661,0.000147,0.042519,0,0.000017,0.332588,0.034492,1.312151,0.071673,0.823899,0.023315,1.524960,0.404483,0,28.058823,1,stable
15.600000,0.004112,0.934548,0.000863,0.036832,0,0.000017,0.379717,0.029789,1.313486,0.071400,0.819686,0.031653,1.521643,0.420761,0,25.717808,1,transitoire
15.700000,0.000027,0.927558,0.001366,0.031372,0,0.000017,0.428837,0.025280,1.317374,0.070843,0.820299,0.034303,1.521643,0.471290,0,23.737343,1,transitoire
15.800000,-0.000343,0.923592,0.001213,0.026322,0,0.000017,0.470956,0.021118,1.323462,0.071107,0.820897,0.017858,1.521643,0.491202,0,25.717808,1,transitoire
15.900000,-0.001000,0.923588,0.000095,0.021810,0,0.000017,0.503564,0.017409,1.331225,0.070401,0.821602,0.018337,1.521643,0.421191,0,28.058823,1,transitoire
16,0.000105,0.926469,-0.000544,0.017898,0,0.000018,0.525176,0.014205,1.339940,0.069779,0.818444,0.009698,1.521643,0.326084,0,25.873975,1,transitoire
