t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status
3.400000,-0.002058,0.949772,-0.000000,0.029009,0,0.000018,1.346838,0.016977,1.313467,0.000263,0.724756,0.000000,1.532759,-0.063180,0,13.598718,1,stable
3.500000,-0.001022,0.942661,-0.000000,0.029566,0,0.000017,1.337424,0.017467,1.312132,0.000340,0.668988,0.000000,1.532759,-0.080081,0,12.065220,1,stable
3.600000,-0.000270,0.934548,-0.000000,0.030013,3,0.000018,1.332504,0.017899,1.313467,0.000467,0.592890,0.000000,1.525062,-0.094134,0,11.620448,1,stable
3.700000,-0.000390,0.927558,-0.000000,0.030325,3,0.000017,1.331804,0.018256,1.317356,0.000408,0.589571,0.000000,1.525062,-0.049209,0,11.207302,1,stable
3.800000,-0.001204,0.923592,-0.000000,0.030469,3,0.000017,1.328912,0.018518,1.323459,0.000518,0.601423,0.000000,1.525062,-0.006997,0,11.089697,1,stable
3.900000,-0.002468,0.923588,0.000000,0.030411,3,0.000017,1.334815,0.018660,1.331227,0.000616,0.666941,0.000000,1.525062,-0.028920,0,10.974535,1,stable
4,-0.002489,0.926469,0.000000,0.030115,0,0.000018,1.341437,0.018654,1.339942,0.000652,0.722956,0.000000,1.525062,0.059034,0,11.148775,1,stable
4.100000,-0.000880,0.928852,0.000000,0.029544,0,0.000017,1.346678,0.018473,1.348769,0.000756,0.664309,0.000000,1.517924,0.066216,0,10.737434,1,stable
4.200000,-0.000241,0.926365,0.000000,0.028667,0,0.000017,1.353484,0.018089,1.356829,0.001221,0.591633,0.000000,1.517924,0.052413,0,9.910481,1,stable
4.300000,-0.000664,0.916137,0.000000,0.027462,0,0.000018,1.367222,0.017483,1.363293,0.001003,0.591437,0.000000,1.517924,0.068059,0,10.346606,1,stable
4.400000,-0.001322,0.899078,0.000000,0.025929,0,0.000018,1.383910,0.016646,1.367475,0.001151,0.611159,0.000000,1.517924,0.137382,0,9.740680,1,stable
4.500000,-0.001702,0.880554,-0.000000,0.024091,0,0.000018,1.406477,0.015584,1.368921,0.001119,0.647123,0.000000,1.517924,0.166873,0,9.201797,1,stable
4.600000,-0.001094,0.868472,-0.000000,0.021998,0,0.000017,1.438728,0.014326,1.367475,0.001089,0.628704,0.000000,1.511158,0.225678,0,8.804939,1,stable
4.700000,-0.000641,0.869010,-0.000000,0.019730,0,0.000017,1.478909,0.012922,1.363293,0.001199,0.583287,0.000000,1.511158,0.322508,0,8.440897,1,stable
4.800000,-0.000357,0.882722,-0.000000,0.017380,0,0.000017,1.519332,0.011434,1.356829,0.001124,0.565156,0.000000,1.514022,0.401808,0,8.025311,1,stable
4.900000,-0.000066,0.904370,-0.000000,0.015049,0,0.000017,1.557603,0.009934,1.348769,0.001103,0.565457,0.000000,1.519874,0.404233,0,7.648728,1,stable
5,-0.000036,0.926469,-0.000000,0.012829,0,0.000017,1.591621,0.008488,1.339942,0.001079,0.561760,0.000000,1.528516,0.382708,0,8.025311,1,stable
5.100000,-0.000080,0.943205,-0.000000,0.010788,0,0.000017,1.619750,0.007149,1.331227,0.001067,0.561712,0.000000,1.534253,0.340184,0,8.440897,1,transitoire
5.200000,-0.000083,0.952136,-0.000000,0.008971,0,0.000017,1.641014,0.005950,1.323459,0.001046,0.561822,0.000000,1.547056,0.281290,0,8.804939,1,transitoire
5.300000,-0.000098,0.953688,-0.000000,0.007397,0,0.000018,1.655133,0.004908,1.317356,0.001026,0.561726,0.000000,1.561550,0.212638,0,9.201797,1,transitoire
5.400000,-0.000105,0.949772,0.000000,0.006062,0,0.000018,1.662420,0.004023,1.313467,0.001007,0.561372,0.000000,1.576359,0.141184,0,9.740680,1,transitoire
5.500000,-0.000066,0.942661,0.000000,0.004952,0,0.000017,1.663614,0.003287,1.312132,0.000989,0.561067,0.000000,1.590296,0.072873,0,10.346606,1,transitoire
5.600000,-0.000025,0.934548,0.000000,0.004041,0,0.000017,1.665295,0.002682,1.313467,0.000971,0.561432,0.000000,1.596406,0.011943,0,10.538398,1,transitoire
5.700000,-0.000008,0.927558,0.000000,0.003300,0,0.000017,1.667999,0.002191,1.317356,0.000954,0.561918,0.000000,1.608570,0.016808,0,10.737434,1,transitoire
5.800000,-0.000002,0.923592,0.000000,0.002703,0,0.000017,1.666182,0.001796,1.323459,0.000938,0.561869,0.000000,1.619928,0.027040,0,11.241805,1,transitoire
5.900000,-0.000005,0.923588,-0.000000,0.002224,0,0.000017,1.659926,0.001479,1.331227,0.000922,0.560837,0.000000,1.629348,-0.018170,0,11.795895,1,transitoire
6,-0.000009,0.926469,-0.000000,0.001841,0,0.000018,1.649356,0.001225,1.339942,0.000907,0.559638,0.000000,1.637875,-0.062558,0,11.919676,1,chronique
6.100000,-0.000006,0.928852,-0.000000,0.001536,0,0.000017,1.634665,0.001023,1.348769,0.000892,0.559227,0.000000,1.638758,-0.105707,0,12.046083,1,chronique
6.200000,-0.000002,0.926365,-0.000000,0.001292,0,0.000018,1.616151,0.000862,1.356829,0.000877,0.557845,0.000000,1.643541,-0.146905,0,12.490149,1,chronique
6.300000,-0.000000,0.916137,-0.000000,0.001097,0,0.000018,1.594234,0.000733,1.363293,0.000863,0.553565,0.000000,1.645625,-0.185139,0,12.968210,1,chronique
6.400000,-0.000000,0.899078,-0.000000,0.000941,0,0.000017,1.569464,0.000631,1.367475,0.000850,0.548488,0.000000,1.645826,-0.219171,0,14.616477,1,chronique
6.500000,-0.000001,0.880554,-0.000000,0.000817,0,0.000018,1.542506,0.000549,1.368921,0.000837,0.546028,0.000000,1.645826,-0.247699,0,16.744745,1,chronique
6.600000,-0.000001,0.868472,0.000000,0.000718,0,0.000017,1.519911,0.000484,1.367475,0.000824,0.545960,0.000000,1.641954,-0.269577,0,17.486519,1,chronique
6.700000,-0.000001,0.869010,0.000000,0.000639,0,0.000017,1.501856,0.000432,1.363293,0.000812,0.545037,0.000000,1.641954,-0.225953,0,18.297058,1,chronique
6.800000,-0.000001,0.882722,0.000000,0.000576,0,0.000017,1.482114,0.000391,1.356829,0.000800,0.545314,0.000000,1.641954,-0.180548,0,20.686309,1,chronique
6.900000,-0.000000,0.904370,0.000000,0.000527,0,0.000017,1.460341,0.000359,1.348769,0.000788,0.547111,0.000000,1.641954,-0.197426,0,23.793260,1,chronique
7,-0.000000,0.926469,0.000000,0.000489,0,0.000017,1.436335,0.000334,1.339942,0.000777,0.537699,0.000000,1.641954,-0.217724,0,24.510558,1,chronique
7.100000,-0.000000,0.943205,0.000000,0.000461,0,0.000017,1.410057,0.000316,1.331227,0.000766,0.530620,0.000000,1.638428,-0.240068,0,25.272449,1,chronique
7.200000,-0.000000,0.952136,0.000000,0.000440,0,0.000017,1.382272,0.000303,1.323459,0.000755,0.530593,0.000000,1.638428,-0.262776,0,26.813303,1,chronique
7.300000,-0.000000,0.953688,0.000000,0.000428,0,0.000017,1.353882,0.000296,1.317356,0.000745,0.532566,0.000000,1.638428,-0.277849,0,28.554248,1,stable
7.400000,-0.000000,0.949772,0.000000,0.000422,0,0.000018,1.327072,0.000293,1.313467,0.000735,0.534445,0.000000,1.638428,-0.283897,0,28.651709,1,stable
7.500000,-0.000000,0.942661,-0.000000,0.000422,4,0.000018,1.309811,0.000295,1.312132,0.000725,0.530211,0.000000,1.638428,-0.268108,0,28.749838,1,stable
7.600000,-0.000000,0.934548,-0.000000,0.000430,0,0.000017,1.336031,0.000301,1.313467,0.000716,0.529772,0.000000,1.634306,-0.172602,0,29.436956,1,stable
7.700000,-0.000000,0.927558,-0.000000,0.000444,0,0.000017,1.368124,0.000313,1.317356,0.000706,0.536258,0.000000,1.634306,0.262197,0,30.157723,1,stable
7.800000,-0.000000,0.923592,-0.000000,0.000466,0,0.000017,1.399236,0.000331,1.323459,0.000697,0.539403,0.000000,1.634306,0.320926,0,30.532998,1,stable
7.900000,-0.000000,0.923588,-0.000000,0.000497,0,0.000017,1.428841,0.000354,1.331227,0.000689,0.541172,0.000000,1.634306,0.311126,0,30.917731,1,stable
8,-0.000000,0.926469,-0.000000,0.000538,0,0.000018,1.456501,0.000386,1.339942,0.000680,0.546476,0.000001,1.634306,0.296042,0,32.386512,1,stable
8.100000,-0.000001,0.928852,0.000000,0.000591,0,0.000017,1.481904,0.000426,1.348769,0.000672,0.556561,0.000001,1.630492,0.276605,0,34.001807,1,stable
8.200000,-0.000001,0.926365,0.000000,0.000659,0,0.000017,1.504880,0.000478,1.356829,0.000663,0.568198,0.000001,1.630492,0.254034,0,34.307725,1,stable
8.300000,-0.000001,0.916137,0.000000,0.000745,0,0.000017,1.525406,0.000544,1.363293,0.000655,0.593319,0.000002,1.630492,0.229753,0,34.619198,1,stable
8.400000,-0.000000,0.899078,0.000000,0.000854,0,0.000018,1.543599,0.000627,1.367475,0.000648,0.619972,0.000003,1.630492,0.205259,0,36.029241,1,stable
8.500000,-0.000001,0.880554,0.000000,0.000992,0,0.000018,1.559678,0.000733,1.368921,0.000640,0.628793,0.000006,1.630492,0.181932,0,37.559023,1,stable
8.600000,-0.000002,0.868472,0.000000,0.001167,0,0.000017,1.579709,0.000868,1.367475,0.000632,0.627004,0.000005,1.626558,0.160787,0,37.618074,1,stable
8.700000,-0.000003,0.869010,-0.000000,0.001389,0,0.000017,1.603325,0.001040,1.363293,0.000625,0.629461,0.000010,1.627671,0.200314,0,37.677311,1,stable
8.800000,-0.000007,0.882722,-0.000000,0.001671,0,0.000017,1.623658,0.001260,1.356829,0.000618,0.644292,0.000009,1.629552,0.236160,0,47.482214,1,chronique
8.900000,-0.000011,0.904370,-0.000001,0.002032,0,0.000017,1.639597,0.001542,1.348769,0.000611,0.718370,0.000005,1.632395,0.203327,0,64.185415,1,chronique
9,-0.000012,0.926469,-0.000001,0.002493,0,0.000017,1.650001,0.001905,1.339942,0.000604,0.780552,0.000024,1.635722,0.159388,0,66.759313,1,chronique
9.100000,-0.000014,0.943205,-0.000001,0.003084,0,0.000017,1.653692,0.002373,1.331227,0.000598,0.664411,0.000053,1.636473,0.104044,0,69.548266,1,chronique
9.200000,-0.000020,0.952136,-0.000002,0.003841,0,0.000017,1.649426,0.002975,1.323459,0.000591,0.625353,0.000085,1.639876,0.036912,0,82.367747,1,chronique
9.300000,-0.000019,0.953688,-0.000004,0.004809,0,0.000018,1.635861,0.003751,1.317356,0.000585,0.647190,0.000086,1.642918,-0.042666,0,100.981081,1,chronique
9.400000,-0.000007,0.949772,-0.000005,0.006046,0,0.000018,1.611551,0.004747,1.313467,0.000579,0.729755,0.000272,1.645109,-0.135650,0,112.247959,1,chronique
9.500000,-0.000049,0.942661,-0.000004,0.007615,0,0.000018,1.574991,0.006019,1.312132,0.000573,0.849243,0.000691,1.645542,-0.243093,0,126.344769,1,chronique
9.600000,-0.000184,0.934548,0.000005,0.009591,0,0.000018,1.530342,0.007630,1.313467,0.000567,0.862723,0.000718,1.643431,-0.365599,0,112.247959,1,chronique
9.700000,-0.000236,0.927558,0.000022,0.012050,0,0.000017,1.475941,0.009645,1.317357,0.000562,0.809133,0.001198,1.643431,-0.446490,0,100.981081,1,chronique
9.800000,-0.000337,0.923592,0.000048,0.015063,0,0.000018,1.404716,0.012126,1.323460,0.000556,0.724289,0.002721,1.643431,-0.544009,0,82.367747,1,chronique
9.900000,-0.000246,0.923588,0.000072,0.018683,0,0.000017,1.316342,0.015119,1.331228,0.000550,0.709263,0.002889,1.643431,-0.712255,0,69.548266,1,chronique
10,-0.000230,0.926469,0.000037,0.022926,0,0.000018,1.212013,0.018638,1.339943,0.000546,0.641227,0.008309,1.643431,-0.883744,0,66.759313,1,chronique
10.100000,-0.001076,0.928852,0.000034,0.027755,0,0.000018,1.094582,0.022656,1.348771,0.000540,0.555855,0.010003,1.641088,-1.043288,0,64.185415,1,chronique
10.200000,-0.001231,0.926365,0.000166,0.033070,0,0.000017,0.968346,0.027085,1.356823,0.000575,0.861008,0.012553,1.641088,-1.174304,0,56.937332,1,stable
10.300000,-0.001490,0.916137,-0.000104,0.038710,0,0.000018,0.838636,0.031792,1.363284,0.000554,0.807684,0.013721,1.641088,-1.262363,0,51.160120,1,stable
10.400000,0.000488,0.899078,-0.000507,0.044470,0,0.000018,0.710920,0.036603,1.367452,0.000538,0.761731,0.020839,1.641088,-1.297096,0,43.395576,1,stable
10.500000,-0.002012,0.880554,-0.000916,0.050136,0,0.000018,0.590275,0.041339,1.368896,0.000802,0.870881,0.026602,1.641088,-1.277170,0,37.677311,1,stable
10.600000,0.000705,0.868472,-0.000446,0.055514,0,0.000018,0.486314,0.045836,1.367476,0.001298,0.868060,0.019859,1.638840,-1.206444,0,37.618074,1,stable
10.700000,-0.000578,0.869010,0.000685,0.060459,0,0.000017,0.401109,0.049974,1.363303,0.001407,0.889033,0.032089,1.638840,-1.039611,0,37.559023,1,stable
10.800000,-0.002591,0.882722,0.000972,0.064882,0,0.000017,0.328720,0.053679,1.356836,0.001005,0.854428,0.019080,1.638840,-0.852050,0,36.029241,1,stable
10.900000,0.001047,0.904370,0.000472,0.068749,0,0.000017,0.268090,0.056923,1.348782,0.000839,0.879912,0.013618,1.638840,-0.723895,0,36.047773,1,stable
11,0.004401,0.926469,-0.000039,0.072069,0,0.000017,0.217684,0.059714,1.339969,0.001994,0.870020,0.028110,1.638840,-0.606300,0,35.723447,1,stable
11.100000,0.004194,0.943205,-0.000159,0.074881,0,0.000018,0.175766,0.062085,1.331272,0.001383,0.934125,0.034248,1.636675,-0.504059,0,60.131525,1,stable
11.200000,0.003187,0.952136,0.000128,0.077239,0,0.000017,0.140693,0.064079,1.323521,0.001834,0.900656,0.033249,1.636675,-0.419174,0,57.274909,1,stable
11.300000,0.005111,0.953688,0.000660,0.079201,0,0.000019,0.111082,0.065745,1.317434,0.001768,0.858367,0.029991,1.636675,-0.350737,0,54.677397,1,stable
11.400000,0.008216,0.949772,0.001232,0.080826,0,0.000018,0.085879,0.067131,1.313555,0.001944,0.806438,0.044955,1.636675,-0.296109,0,62.702918,1,stable
11.500000,0.001858,0.942661,0.001617,0.082167,0,0.000018,0.064361,0.068280,1.312215,0.001992,0.790920,0.063034,1.636675,-0.252031,0,99.567295,1,stable
11.600000,-0.009611,0.934548,0.001503,0.083269,0,0.000018,0.051489,0.069230,1.313498,0.005467,0.750673,0.055185,1.634301,-0.215172,0,97.187646,1,stable
11.700000,0.001843,0.927558,0.000496,0.084172,0,0.000018,0.046617,0.070011,1.317280,0.007181,0.899927,0.025346,1.634301,-0.128721,0,111.037098,1,stable
11.800000,-0.001392,0.923592,-0.001175,0.084907,0,0.000018,0.043308,0.070651,1.323352,0.024399,0.918600,0.073575,1.634301,-0.048722,0,110.658107,1,stable
11.900000,0.000001,0.923588,-0.001702,0.085501,0,0.000018,0.040340,0.071171,1.331157,0.012930,0.921928,0.057444,1.634301,-0.033089,0,110.281694,1,stable
12,0.006563,0.926469,-0.001034,0.085974,0,0.000018,0.036682,0.071586,1.339804,0.008756,0.921945,0.094397,1.634301,-0.029681,0,110.658107,1,stable
12.100000,-0.010993,0.928852,-0.001397,0.086341,0,0.000017,0.032776,0.071910,1.348743,0.009760,0.929515,0.082195,1.631929,-0.036575,0,110.281694,1,stable
12.200000,-0.001698,0.926365,-0.000670,0.086615,0,0.000017,0.027136,0.072152,1.356785,0.029503,0.929806,0.070773,1.631929,-0.039066,0,118.442030,1,stable
12.300000,-0.009865,0.916137,-0.000853,0.086805,0,0.000019,0.020911,0.072321,1.363376,0.028654,0.923181,0.053861,1.631929,-0.056397,0,111.635636,1,stable
12.400000,0.007975,0.899078,0.001297,0.086917,0,0.000018,0.013218,0.072420,1.367588,0.016759,0.908410,0.049924,1.631929,-0.062253,0,108.270144,1,stable
12.500000,0.000739,0.880554,0.002165,0.086954,0,0.000018,0.004954,0.072453,1.369008,0.031028,0.913140,0.075853,1.631929,-0.076928,0,105.101633,1,stable
12.600000,0.008744,0.868472,0.000981,0.086917,0,0.000018,0.004674,0.072420,1.367605,0.027515,0.911996,0.049524,1.629643,-0.082640,0,91.377343,1,stable
12.700000,0.003175,0.869010,0.000182,0.086805,0,0.000018,0.012528,0.072321,1.363366,0.017185,0.906074,0.064112,1.629643,-0.002801,0,80.823339,1,stable
12.800000,-0.003843,0.882722,-0.000335,0.086615,0,0.000017,0.019512,0.072152,1.356831,0.017025,0.903244,0.037223,1.629643,0.078540,0,77.242955,1,stable
12.900000,-0.001017,0.904370,-0.000117,0.086341,0,0.000017,0.025307,0.071910,1.348729,0.014871,0.901009,0.013108,1.629643,0.069841,0,73.966329,1,stable
13,0.004159,0.926469,0.000347,0.085974,0,0.000017,0.029797,0.071586,1.339871,0.017101,0.902181,0.018905,1.629643,0.057952,0,66.173696,1,stable
13.100000,0.006385,0.943205,0.000508,0.085501,0,0.000017,0.032927,0.071171,1.331128,0.016669,0.901998,0.031138,1.627414,0.044901,0,59.866531,1,stable
13.200000,0.006074,0.952136,0.000245,0.084907,0,0.000017,0.034842,0.070651,1.323335,0.016315,0.878428,0.040164,1.627414,0.031293,0,58.546952,1,stable
13.300000,0.005873,0.953688,-0.000325,0.084172,0,0.000018,0.035910,0.070011,1.317216,0.016568,0.873739,0.044404,1.627414,0.019154,0,57.284291,1,stable
13.400000,0.008473,0.949772,-0.001068,0.083269,0,0.000018,0.036676,0.069230,1.313325,0.016342,0.866971,0.042522,1.627414,0.010678,0,55.172563,1,stable
13.500000,0.009236,0.942661,-0.001802,0.082167,0,0.000018,0.037833,0.068280,1.312019,0.016487,0.886921,0.061430,1.627414,0.007661,0,53.210992,1,stable
13.600000,-0.000531,0.934548,-0.002147,0.080826,0,0.000018,0.046103,0.067131,1.313417,0.016212,0.900008,0.065530,1.624995,0.011567,0,52.652618,1,stable
13.700000,-0.005045,0.927558,-0.001664,0.079201,0,0.000018,0.061376,0.065745,1.317343,0.020956,0.900097,0.052483,1.624995,0.082703,0,52.105841,1,stable
13.800000,-0.001758,0.923592,-0.000610,0.077239,0,0.000017,0.078294,0.064079,1.323448,0.018406,0.899736,0.067491,1.624995,0.152733,0,49.836754,1,stable
13.900000,-0.006377,0.923588,0.000536,0.074881,0,0.000017,0.097313,0.062085,1.331319,0.021090,0.896008,0.043466,1.624995,0.169179,0,47.757047,1,stable
14,0.006536,0.926469,0.001963,0.072069,0,0.000018,0.118057,0.059714,1.340014,0.020055,0.893901,0.062510,1.624995,0.190190,0,47.593121,1,stable
14.100000,-0.003000,0.928852,0.000894,0.068749,0,0.000017,0.141821,0.056923,1.348846,0.027512,0.883440,0.062842,1.622671,0.207436,0,47.430317,1,stable
14.200000,0.002570,0.926365,0.000688,0.064882,0,0.000018,0.168818,0.053679,1.356866,0.030962,0.885150,0.059595,1.622671,0.237637,0,46.969801,1,stable
14.300000,-0.008154,0.916137,0.000930,0.060459,0,0.000018,0.199981,0.049974,1.363300,0.023642,0.882565,0.048817,1.622671,0.269975,0,46.518142,1,stable
14.400000,0.002095,0.899078,0.000399,0.055514,0,0.000018,0.235634,0.045836,1.367451,0.025443,0.870011,0.024011,1.622671,0.311632,0,46.107436,1,stable
14.500000,-0.000012,0.880554,-0.000744,0.050136,0,0.000018,0.275827,0.041339,1.368874,0.029837,0.872602,0.047542,1.622671,0.356529,0,45.703919,1,stable
14.600000,0.003067,0.868472,-0.000952,0.044470,0,0.000018,0.325633,0.036603,1.367454,0.022815,0.872676,0.025367,1.620353,0.401931,0,46.107436,1,stable
14.700000,0.002564,0.869010,-0.000090,0.038710,0,0.000018,0.383009,0.031792,1.363276,0.020491,0.873045,0.031257,1.620353,0.498056,0,45.703919,1,stable
14.800000,0.000639,0.882722,-0.000117,0.033070,0,0.000018,0.438665,0.027085,1.356813,0.020254,0.858522,0.020991,1.620353,0.573762,0,45.232105,1,stable
14.900000,0.000314,0.904370,-0.000534,0.027755,0,0.000017,0.489105,0.022656,1.348758,0.020140,0.858385,0.012557,1.620353,0.556560,0,44.769933,1,stable
15,0.000381,0.926469,-0.000755,0.022926,0,0.000018,0.531309,0.018638,1.339936,0.019955,0.857195,0.011674,1.620353,0.504402,0,42.608946,1,stable
15.100000,0.000330,0.943205,-0.000725,0.018683,0,0.000018,0.563217,0.015119,1.331225,0.019813,0.858032,0.009911,1.617877,0.422040,0,40.646968,1,stable
15.200000,0.000227,0.952136,-0.000549,0.015063,0,0.000018,0.583966,0.012126,1.323458,0.019678,0.860494,0.007302,1.617877,0.319074,0,38.893933,1,stable
15.300000,0.000139,0.953688,-0.000326,0.012050,0,0.000018,0.593798,0.009645,1.317357,0.019550,0.859566,0.007386,1.617877,0.207496,0,40.646968,1,stable
15.400000,0.000102,0.949772,-0.000113,0.009591,0,0.000017,0.593759,0.007630,1.313468,0.019423,0.861645,0.006435,1.617877,0.098315,0,42.608946,1,transitoire
15.500000,0.000118,0.942661,0.000061,0.007615,0,0.000018,0.585365,0.006019,1.312133,0.019297,0.863063,0.005057,1.617877,-0.000393,0,44.769933,1,transitoire
15.600000,0.000084,0.934548,0.000184,0.006046,0,0.000017,0.575909,0.004747,1.313468,0.019174,0.858877,0.005854,1.615522,-0.083940,0,45.232105,1,chronique
15.700000,0.000006,0.927558,0.000239,0.004809,0,0.000017,0.566527,0.003751,1.317357,0.019052,0.859608,0.005446,1.615522,-0.094559,0,45.703919,1,chronique
15.800000,-0.000002,0.923592,0.000191,0.003841,0,0.000017,0.552146,0.002975,1.323459,0.018931,0.860496,0.002520,1.615522,-0.093820,0,46.107436,1,chronique
15.900000,-0.000012,0.923588,0.000014,0.003084,0,0.000017,0.533211,0.002373,1.331227,0.018812,0.858746,0.002472,1.615522,-0.143805,0,46.518142,1,chronique
16,0.000003,0.926469,-0.000069,0.002493,0,0.000018,0.510110,0.001905,1.339942,0.018695,0.856955,0.001228,1.615522,-0.189355,0,46.969801,1,chronique
