t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
1.800000,0.034586,0.989924,-0.000000,0.013651,0,0.000027,0.403820,0.007948,1.334404,0.025181,0.546529,0.412073,0.336879,0.283484,0,5.148621,1,stable,0.412073,0.000000,0.000000,0.392784,0.007948,1.334404
1.900000,0.038158,0.990647,-0.000000,0.014798,0,0.000025,0.431103,0.008791,1.337025,0.023197,0.637689,0.407952,0.362429,0.280322,0,8.166743,1,stable,0.407952,0.000000,0.000000,0.400369,0.008791,1.337025
2,0.023815,0.991674,-0.000000,0.015974,0,0.000021,0.457256,0.009684,1.339942,0.048156,0.571318,0.403873,0.389537,0.272829,0,8.609740,1,stable,0.403873,0.000000,0.000000,0.406809,0.009684,1.339942
2.100000,-0.004161,0.992522,-0.000000,0.017177,0,0.000021,0.454234,0.010626,1.342872,0.155126,0.460096,0.399834,0.403081,0.261536,0,8.243251,1,stable,0.399834,-0.000000,0.000000,0.412092,0.010626,1.342872
2.200000,-0.029954,0.992728,-0.000000,0.018403,0,0.000021,0.436141,0.011616,1.345525,0.218048,0.506701,0.395836,0.424440,-0.030226,0,8.609740,1,stable,0.395836,-0.000000,0.000000,0.416209,0.011616,1.345525
2.300000,-0.037786,0.992063,-0.000000,0.019647,0,0.000020,0.417588,0.012653,1.347639,0.193782,0.643754,0.391877,0.436511,-0.180928,0,8.243251,1,stable,0.391877,-0.000000,0.000000,0.419154,0.012653,1.347639
2.400000,-0.026493,0.990669,0.000000,0.020907,0,0.000021,0.398700,0.013734,1.348999,0.268758,0.567126,0.387959,0.439264,-0.185535,0,5.786930,1,stable,0.387959,-0.000000,0.000000,0.420923,0.013734,1.348999
2.500000,-0.015191,0.989045,0.000000,0.022179,0,0.000021,0.379691,0.014857,1.349468,0.383785,0.464271,0.384079,0.439264,-0.188873,0,4.458413,1,stable,0.384079,-0.000000,0.000000,0.421513,0.014857,1.349468
2.600000,-0.023853,0.987842,0.000000,0.023457,3,0.000020,0.364309,0.016019,1.348999,0.344559,0.410939,0.380238,0.433357,-0.190091,0,4.377413,1,stable,0.380238,-0.000000,0.000000,0.420923,0.016019,1.348999
2.700000,-0.043162,0.987566,0.000000,0.024738,3,0.000023,0.352503,0.017215,1.347639,0.395470,0.449311,0.376436,0.433357,-0.153824,0,4.299303,1,stable,0.376436,-0.000000,0.000000,0.419154,0.017215,1.347639
2.800000,-0.040436,0.988351,0.000000,0.026017,3,0.000021,0.340418,0.018442,1.345525,0.411425,0.525084,0.372671,0.433357,-0.118058,0,4.826307,1,stable,0.372671,-0.000000,0.000000,0.416209,0.018442,1.345525
2.900000,-0.002039,0.989907,0.000000,0.027289,3,0.000021,0.327733,0.019694,1.342872,0.430787,0.511952,0.368945,0.433357,-0.120850,0,4.790095,1,stable,0.368945,-0.000000,0.000000,0.412092,0.019694,1.342872
3,0.046038,0.991674,-0.000000,0.028548,3,0.000024,0.314212,0.020966,1.339942,0.716879,0.508128,0.365255,0.433357,-0.126853,0,4.826307,1,stable,0.365255,0.000000,0.000000,0.406809,0.020966,1.339942
3.100000,0.068037,0.993071,-0.000000,0.029789,3,0.000020,0.299725,0.022251,1.337025,0.695668,0.616759,0.361603,0.428406,-0.135210,0,5.109302,1,stable,0.361603,0.000000,0.000000,0.400369,0.022251,1.337025
3.200000,0.058808,0.993711,0.000000,0.031007,3,0.000020,0.284254,0.023543,1.334404,0.734625,0.609467,0.357987,0.428406,-0.144871,0,6.006847,1,stable,0.357987,0.000000,0.000000,0.392784,0.023543,1.334404
3.300000,0.042490,0.993500,-0.000000,0.032194,3,0.000021,0.267893,0.024835,1.332330,0.950697,0.565505,0.354407,0.428406,-0.154704,0,4.987142,1,stable,0.354407,0.000000,0.000000,0.384069,0.024835,1.332330
3.400000,0.035785,0.992622,-0.000000,0.033345,3,0.000020,0.250833,0.026119,1.331003,0.916364,0.531082,0.350863,0.428406,-0.163608,0,4.959739,1,stable,0.350863,0.000000,0.000000,0.374240,0.026119,1.331003
3.500000,0.029926,0.991442,-0.000000,0.034455,3,0.000020,0.233341,0.027388,1.330546,0.884793,0.540091,0.347354,0.428406,-0.170605,0,4.932635,1,stable,0.347354,0.000000,0.000000,0.363320,0.027388,1.330546
3.600000,0.012806,0.990387,-0.000000,0.035516,1,0.000020,0.219169,0.028633,1.331003,0.856312,0.530656,0.343881,0.422317,-0.174922,0,4.694737,1,stable,0.343881,0.000000,0.000000,0.351335,0.028633,1.331003
3.700000,-0.013945,0.989817,-0.000000,0.036523,1,0.000021,0.208327,0.029847,1.332330,0.844533,0.522136,0.340442,0.422317,-0.141718,0,4.932635,1,stable,0.340442,-0.000000,0.000000,0.338318,0.029847,1.332330
3.800000,-0.049701,0.989924,0.000000,0.037471,1,0.000021,0.197087,0.031022,1.334404,0.840560,0.531667,0.337037,0.422317,-0.108423,0,4.905698,1,stable,0.337037,-0.000000,0.000000,0.324303,0.031022,1.334404
3.900000,-0.088181,0.990647,0.000000,0.038353,1,0.000021,0.185210,0.032149,1.337025,0.836716,0.551369,0.333667,0.422317,-0.112397,0,4.879054,1,stable,0.333667,-0.000000,0.000000,0.309334,0.032149,1.337025
4,-0.082351,0.991674,0.000000,0.039167,1,0.000021,0.172536,0.033224,1.339942,0.816598,0.538673,0.330330,0.422317,-0.118766,0,6.053092,1,stable,0.330330,-0.000000,0.000000,0.293459,0.033224,1.339942
4.100000,-0.002840,0.992522,0.000000,0.039908,1,0.000020,0.159001,0.034238,1.342872,1.047375,0.488199,0.327027,0.417147,-0.126745,0,5.804765,1,stable,0.327027,-0.000000,0.000000,0.276734,0.034238,1.342872
4.200000,0.066031,0.992728,-0.000000,0.040572,1,0.000020,0.150097,0.035186,1.345525,1.993044,0.477157,0.323757,0.417147,-0.135351,0,6.053092,1,stable,0.323757,0.000000,0.000000,0.259218,0.035186,1.345525
4.300000,0.034761,0.992063,0.000000,0.041160,1,0.000021,0.142170,0.036065,1.347639,1.648833,0.581871,0.320519,0.417147,-0.089036,0,5.804765,1,stable,0.320519,0.000000,0.000000,0.240981,0.036065,1.347639
4.400000,-0.032187,0.990669,0.000000,0.041669,4,0.000020,0.133121,0.036870,1.348999,2.805137,0.559594,0.317314,0.417147,-0.079266,0,5.700835,1,stable,0.317314,-0.000000,0.000000,0.222096,0.036870,1.348999
4.500000,-0.032085,0.989045,0.000000,0.042101,4,0.000020,0.123321,0.037600,1.349468,2.878921,0.618586,0.314141,0.417147,-0.090492,0,5.600561,1,stable,0.314141,-0.000000,0.000000,0.202643,0.037600,1.349468
4.600000,0.022477,0.987842,-0.000000,0.042457,4,0.000020,0.116673,0.038254,1.348999,2.899356,0.621350,0.310999,0.411863,-0.098004,0,4.777228,1,stable,0.310999,0.000000,0.000000,0.182707,0.038254,1.348999
4.700000,0.071987,0.987566,-0.000000,0.042740,4,0.000021,0.113276,0.038833,1.347639,3.330935,0.634069,0.307889,0.411863,-0.066482,0,4.164943,1,stable,0.307889,0.000000,0.000000,0.162379,0.038833,1.347639
4.800000,0.094471,0.988351,-0.000000,0.042955,4,0.000021,0.109417,0.039338,1.345525,3.121461,0.618410,0.304811,0.411863,-0.033969,0,4.040469,1,stable,0.304811,0.000000,0.000000,0.141753,0.039338,1.345525
4.900000,0.079317,0.989907,-0.000000,0.043107,4,0.000021,0.104907,0.039773,1.342872,3.125516,0.612763,0.301762,0.411863,-0.038593,0,4.203048,1,stable,0.301762,0.000000,0.000000,0.120927,0.039773,1.342872
5,0.015197,0.991674,-0.000000,0.043201,4,0.000021,0.101120,0.040143,1.339942,3.299621,0.605785,0.298745,0.411863,-0.045092,0,4.081568,1,stable,0.298745,0.000000,0.000000,0.100000,0.040143,1.339942
5.100000,-0.076767,0.993071,-0.000000,0.043245,4,0.000021,0.099921,0.040452,1.337025,3.639852,0.599516,0.295757,0.406467,-0.037873,0,4.203048,1,stable,0.295757,-0.000000,0.000000,0.079073,0.040452,1.337025
5.200000,-0.133402,0.993711,-0.000000,0.043247,2,0.000021,0.097309,0.040707,1.334404,3.709130,0.628623,0.292800,0.406467,-0.011988,0,4.081568,1,stable,0.292800,-0.000000,0.000001,0.058247,0.040707,1.334404
5.300000,-0.103526,0.993500,-0.000000,0.043214,2,0.000020,0.093464,0.040915,1.332330,3.638457,0.643643,0.289872,0.406467,-0.026127,0,5.601673,1,stable,0.289872,-0.000000,0.000001,0.037621,0.040915,1.332330
5.400000,-0.016698,0.992622,0.000000,0.043155,2,0.000021,0.088658,0.041083,1.331003,4.534372,0.624509,0.286973,0.406467,-0.038446,0,5.597127,1,stable,0.286973,-0.000000,0.000001,0.017293,0.041083,1.331003
5.500000,0.029922,0.991442,0.000000,0.043326,2,0.000021,0.082229,0.041454,1.330546,4.997740,0.615874,0.284103,0.406467,-0.048058,0,5.601673,1,stable,0.284103,0.000000,0.000001,0.001000,0.041454,1.330546
5.600000,-0.005683,0.990387,0.000000,0.044593,4,0.000020,0.165361,0.042854,1.331003,4.708523,0.614773,0.281262,0.401548,-0.064287,0,5.597127,1,stable,0.281262,-0.000000,0.000002,0.001000,0.042854,1.331003
5.700000,-0.030670,0.989817,0.000000,0.045869,4,0.000021,0.163805,0.044257,1.332330,5.420983,0.619609,0.278450,0.401548,0.831314,0,5.601673,1,stable,0.278450,-0.000000,0.000002,0.001000,0.044257,1.332330
5.800000,0.039270,0.989924,-0.000000,0.047150,4,0.000020,0.161915,0.045661,1.334404,5.043747,0.624992,0.275665,0.401548,-0.015558,0,5.597127,1,stable,0.275665,0.000000,0.000003,0.001000,0.045661,1.334404
5.900000,0.100023,0.990647,-0.000000,0.048437,4,0.000034,0.159434,0.047064,1.337025,5.710970,0.649483,0.272908,0.401548,-0.018899,0,5.592587,1,stable,0.272909,0.000000,0.000005,0.001000,0.047064,1.337025
6,0.050836,0.991674,-0.000000,0.049727,4,0.000021,0.156171,0.048464,1.339942,5.282418,0.671286,0.270179,0.401548,-0.024815,0,5.299363,1,stable,0.270179,0.000000,0.000006,0.001000,0.048464,1.339942
6.100000,0.009455,0.992522,0.000000,0.051020,4,0.000020,0.152034,0.049861,1.342872,6.169280,0.637175,0.267478,0.396845,-0.032624,0,5.035355,1,stable,0.267478,0.000000,0.000008,0.001000,0.049861,1.342872
6.200000,0.029585,0.992728,0.000000,0.052314,4,0.000021,0.147044,0.051252,1.345525,5.650897,0.633242,0.264803,0.396845,-0.041377,0,5.299363,1,stable,0.264803,0.000000,0.000011,0.001000,0.051252,1.345525
6.300000,0.000193,0.992063,-0.000000,0.053608,2,0.000021,0.141333,0.052637,1.347639,5.802442,0.647609,0.262155,0.396845,-0.049898,0,5.035355,1,stable,0.262155,-0.000000,0.000015,0.001000,0.052637,1.347639
6.400000,-0.032395,0.990669,-0.000000,0.054900,2,0.000021,0.135129,0.054014,1.348999,5.569310,0.646868,0.259533,0.396845,-0.057108,0,5.299363,1,stable,0.259533,-0.000000,0.000020,0.001000,0.054014,1.348999
6.500000,0.018212,0.989045,-0.000000,0.056190,2,0.000021,0.128777,0.055381,1.349468,5.423779,0.642350,0.256938,0.396845,-0.062037,0,5.035355,1,stable,0.256938,0.000000,0.000028,0.001000,0.055381,1.349468
6.600000,0.020977,0.987842,-0.000000,0.057477,2,0.000021,0.126178,0.056739,1.348999,5.824552,0.654594,0.254368,0.391909,-0.063523,0,5.299363,1,stable,0.254369,0.000000,0.000037,0.001000,0.056739,1.348999
6.700000,-0.121582,0.987566,0.000000,0.058759,2,0.000020,0.127419,0.058085,1.347639,5.452774,0.654664,0.251826,0.391909,-0.025986,0,5.592587,1,stable,0.251825,-0.000001,0.000050,0.001000,0.058085,1.347639
6.800000,-0.260862,0.988351,0.000000,0.060034,2,0.000021,0.128821,0.059418,1.345525,7.275434,0.733920,0.249310,0.391909,0.012404,0,5.299363,1,stable,0.249307,-0.000004,0.000068,0.001000,0.059418,1.345525
6.900000,-0.224545,0.989907,0.000000,0.061302,2,0.000021,0.130363,0.060738,1.342872,6.587780,0.793032,0.246818,0.391909,0.014023,0,9.846394,1,stable,0.246814,-0.000004,0.000091,0.001000,0.060738,1.342872
7,-0.036208,0.991674,0.000000,0.062563,2,0.000020,0.132186,0.062044,1.339942,8.584318,0.756886,0.244346,0.391909,0.015425,0,9.303570,1,stable,0.244345,-0.000001,0.000123,0.001000,0.062044,1.339942
7.100000,0.134100,0.993071,0.000000,0.063817,2,0.000021,0.134537,0.063337,1.337025,11.280730,0.728345,0.241897,0.387293,0.018224,0,8.817470,1,stable,0.241902,0.000004,0.000167,0.001000,0.063337,1.337025
7.200000,0.158546,0.993711,0.000000,0.065061,2,0.000021,0.137821,0.064614,1.334404,10.349210,0.759545,0.239476,0.387293,0.023507,0,8.767429,1,stable,0.239483,0.000007,0.000225,0.001000,0.064614,1.334404
7.300000,0.075982,0.993500,0.000000,0.066294,2,0.000020,0.142758,0.065875,1.332330,11.690043,0.726510,0.237084,0.387293,0.032847,0,8.717952,1,stable,0.237088,0.000005,0.000303,0.001000,0.065875,1.332330
7.400000,0.026006,0.992622,-0.000000,0.067514,2,0.000020,0.150550,0.067116,1.331003,12.928656,0.690637,0.234715,0.387293,0.049363,0,8.717408,1,stable,0.234717,0.000002,0.000410,0.001000,0.067116,1.331003
7.500000,0.061911,0.991442,-0.000001,0.068721,2,0.000020,0.162924,0.068341,1.330546,12.256675,0.683700,0.232363,0.387293,0.077926,0,8.717952,1,stable,0.232370,0.000007,0.000553,0.001000,0.068341,1.330546
7.600000,0.080400,0.990387,-0.000001,0.069919,2,0.000020,0.185305,0.069551,1.331003,12.645885,0.696622,0.230035,0.382725,0.123737,0,8.717408,1,stable,0.230047,0.000012,0.000746,0.001000,0.069551,1.331003
7.700000,0.045565,0.989817,-0.000000,0.071102,2,0.000020,0.219523,0.070742,1.332330,12.222967,0.707153,0.227737,0.382725,0.223811,0,8.716863,1,stable,0.227746,0.000009,0.001007,0.001000,0.070742,1.332330
7.800000,0.086867,0.989924,0.000000,0.072268,2,0.000020,0.264876,0.071910,1.334404,12.246412,0.708916,0.225446,0.382725,0.342178,0,8.712854,1,stable,0.225469,0.000024,0.001359,0.001000,0.071910,1.334404
7.900000,0.136551,0.990647,0.000000,0.073428,2,0.000020,0.326229,0.073068,1.337025,12.157112,0.726075,0.223164,0.382725,0.453534,0,8.708849,1,transitoire,0.223215,0.000050,0.001833,0.001000,0.073068,1.337025
8,-0.037488,0.991674,-0.000000,0.074583,2,0.000021,0.408030,0.074215,1.339942,11.908663,0.719771,0.221002,0.383476,0.613532,0,8.605998,1,transitoire,0.220983,-0.000019,0.002473,0.001000,0.074215,1.339942
8.100000,-0.214917,0.992522,0.000001,0.075688,2,0.000020,0.514611,0.075309,1.342872,14.779635,0.747462,0.218919,0.384921,0.818009,0,8.505548,1,transitoire,0.218773,-0.000146,0.003335,0.001000,0.075309,1.342872
8.200000,-0.120833,0.992728,-0.000003,0.076751,2,0.000021,0.659372,0.076359,1.345525,13.534080,0.743502,0.216694,0.396211,1.065811,0,8.313763,1,transitoire,0.216583,-0.000111,0.004496,0.001000,0.076359,1.345525
8.300000,-0.058052,0.992063,-0.000005,0.077858,2,0.000020,0.859907,0.077448,1.347639,17.406466,0.657819,0.214489,0.415808,1.447609,0,8.130435,1,transitoire,0.214416,-0.000074,0.006060,0.001000,0.077448,1.347639
8.400000,-0.175670,0.990669,0.000009,0.078944,2,0.000020,1.124319,0.078514,1.349000,15.147959,0.647734,0.212562,0.447112,2.005350,0,8.117540,1,transitoire,0.212270,-0.000292,0.008163,0.001000,0.078514,1.349000
8.500000,-0.162439,0.989045,0.000023,0.079914,2,0.000021,1.346956,0.079466,1.349469,16.680423,0.708891,0.210504,0.493224,2.644117,0,8.104685,1,transitoire,0.210143,-0.000362,0.010987,0.001000,0.079466,1.349469
8.600000,0.032139,0.987842,0.000009,0.080939,2,0.000020,1.345569,0.080466,1.348998,15.498990,0.698680,0.207942,0.540654,2.226366,0,8.078583,1,transitoire,0.208036,0.000094,0.014774,0.001000,0.080466,1.348998
8.700000,0.173397,0.987566,-0.000011,0.082151,4,0.000020,1.353570,0.081638,1.347638,17.899314,0.705239,0.205267,0.596105,-0.013864,0,8.104685,1,transitoire,0.205957,0.000690,0.019840,0.001000,0.081638,1.347638
8.800000,0.179981,0.988351,-0.000013,0.083344,2,0.000022,1.347852,0.082793,1.345524,16.582071,0.728075,0.202950,0.651720,0.080006,0,8.078583,1,transitoire,0.203908,0.000958,0.026597,0.001000,0.082793,1.345524
8.900000,0.142316,0.989907,-0.000018,0.084323,2,0.000021,1.328593,0.083753,1.342868,17.562014,0.711406,0.200879,0.706362,-0.057175,0,8.052648,1,transitoire,0.201885,0.001005,0.035571,0.001000,0.083753,1.342868
9,0.112516,0.991674,-0.000043,0.085212,2,0.000021,1.312359,0.084626,1.339937,17.473145,0.697570,0.198813,0.759295,-0.192596,0,7.789203,1,transitoire,0.199882,0.001069,0.047426,0.001000,0.084626,1.339937
9.100000,0.074672,0.993071,-0.000058,0.086219,4,0.000023,1.302310,0.085601,1.337022,17.212974,0.681972,0.196963,0.788404,-0.162335,0,7.542449,1,transitoire,0.197901,0.000937,0.062973,0.001000,0.085601,1.337022
9.200000,0.007614,0.993711,-0.000024,0.087315,4,0.000022,1.303840,0.086629,1.334407,17.028982,0.671707,0.195832,0.836963,-0.100489,0,7.523428,1,transitoire,0.195937,0.000105,0.083173,0.001000,0.086629,1.334407
9.300000,-0.057633,0.993500,0.000042,0.088174,2,0.000022,1.259534,0.087418,1.332336,16.901094,0.672413,0.195258,0.884602,0.015300,0,7.542449,1,chronique,0.193979,-0.001279,0.109097,0.001000,0.087418,1.332336
9.400000,-0.006577,0.992622,0.000062,0.088619,2,0.000022,1.240800,0.087855,1.331001,16.703067,0.661644,0.192241,0.929639,-0.443066,0,7.523428,1,chronique,0.192019,-0.000223,0.141851,0.001000,0.087855,1.331001
9.500000,0.185261,0.991442,-0.000036,0.089830,2,0.000022,1.255752,0.088983,1.330539,17.292481,0.666589,0.183322,0.973469,-0.187332,0,7.542449,1,chronique,0.190095,0.006773,0.182426,0.001000,0.088983,1.330539
9.600000,0.293166,0.990387,-0.000123,0.095681,1,0.000020,1.356814,0.094573,1.331014,18.817091,0.711255,0.174700,0.987583,0.149520,0,7.523428,1,chronique,0.188303,0.013603,0.231475,0.017293,0.094573,1.331014
9.700000,0.037636,0.989817,0.000065,0.102770,4,0.000021,1.330308,0.101240,1.332372,17.960559,0.715205,0.184453,1.034545,1.010615,0,8.433825,1,chronique,0.186641,0.002187,0.289050,0.037621,0.101240,1.332372
9.800000,-0.302353,0.989924,0.000341,0.103066,1,0.000027,1.047720,0.101556,1.334410,26.009408,0.723959,0.206495,1.079505,-0.265059,0,8.311399,1,chronique,0.184810,-0.021686,0.354344,0.058247,0.101556,1.334410
9.900000,-0.220938,0.990647,-0.000059,0.097458,4,0.000022,1.157695,0.096425,1.336983,25.280785,0.754393,0.201654,1.110084,-2.825883,0,8.449209,1,chronique,0.182611,-0.019044,0.425557,0.079073,0.096425,1.336983
10,-0.009989,0.991674,-0.000548,0.102076,4,0.000022,1.275431,0.100883,1.340000,31.287445,0.682257,0.181735,1.145257,1.099750,0,8.399492,1,chronique,0.180476,-0.001258,0.500000,0.100000,0.100883,1.340000
10.100000,-0.054869,0.992522,0.000675,0.111844,4,0.000021,1.163470,0.109648,1.343023,31.159001,0.675631,0.185417,1.151456,1.177360,0,8.449209,1,chronique,0.178651,-0.006766,0.574443,0.120927,0.109648,1.343023
10.200000,0.095174,0.992728,0.001655,0.109403,4,0.000021,1.379772,0.107764,1.345437,31.253949,0.676010,0.164635,1.185085,-1.119610,0,8.399492,1,chronique,0.176755,0.012120,0.645656,0.141753,0.107764,1.345437
10.300000,0.231877,0.992063,-0.000360,0.122549,1,0.000021,1.120315,0.120196,1.347439,29.694566,0.716125,0.142403,1.226283,2.163025,0,8.350358,1,chronique,0.175184,0.032781,0.710950,0.162379,0.120196,1.347439
10.400000,0.076210,0.990669,-0.001427,0.138111,4,0.000020,1.200705,0.133099,1.348732,28.669939,0.694458,0.162347,1.248233,-2.594570,0,8.205362,1,stable,0.173962,0.011616,0.768525,0.182707,0.133099,1.348732
10.500000,-0.020326,0.989045,-0.001685,0.132546,4,0.000021,0.978931,0.129771,1.349131,32.448245,0.672751,0.176129,1.264461,0.803901,0,8.065315,1,stable,0.172411,-0.003719,0.817574,0.202643,0.129771,1.349131
10.600000,0.198245,0.987842,-0.002562,0.130573,1,0.000020,1.288071,0.127048,1.348827,30.032285,0.669936,0.136817,1.251482,-2.217744,0,8.205362,1,stable,0.170626,0.033809,0.858149,0.222096,0.127048,1.348827
10.700000,0.354691,0.987566,-0.001439,0.152098,4,0.000020,1.152616,0.146492,1.347985,34.634144,0.722006,0.106490,1.265534,3.091407,0,8.065315,1,stable,0.169467,0.062977,0.890903,0.240981,0.146492,1.347985
10.800000,0.132110,0.988351,0.002157,0.172439,4,0.000020,0.698173,0.163621,1.346163,31.900937,0.720730,0.144710,1.270302,-1.354552,0,9.442779,1,stable,0.168791,0.024082,0.916827,0.259218,0.163621,1.346163
10.900000,-0.076070,0.989907,0.004008,0.166907,4,0.000021,0.720776,0.157812,1.343089,38.597166,0.692497,0.182592,1.270302,-4.544437,0,9.424178,1,stable,0.167493,-0.015099,0.937027,0.276734,0.157812,1.343089
11,0.119188,0.991674,0.001022,0.157059,4,0.000020,1.258646,0.142884,1.339804,35.599501,0.720657,0.143286,1.270302,0.226036,0,9.405434,1,stable,0.165574,0.022288,0.952574,0.293459,0.142884,1.339804
11.100000,0.369633,0.993071,-0.002995,0.174493,1,0.000020,0.662211,0.161472,1.336892,42.027259,0.729500,0.112881,1.269796,5.378701,0,9.386764,1,stable,0.164279,0.071220,0.964429,0.309334,0.161472,1.336892
11.200000,0.629905,0.993711,-0.003033,0.189430,4,0.000020,0.550834,0.179210,1.334267,40.097763,0.744454,0.051322,1.269796,-5.964349,0,9.734261,1,stable,0.163788,0.122575,0.973403,0.324303,0.179210,1.334267
11.300000,0.592813,0.993500,-0.002203,0.210073,4,0.000021,0.572436,0.200574,1.332827,39.766150,0.760926,0.065994,1.269796,-1.113775,0,16.507643,1,stable,0.164134,0.116209,0.980160,0.338318,0.200574,1.332827
11.400000,0.032371,0.992622,0.001580,0.209160,1,0.000021,0.207550,0.200268,1.331891,43.513968,0.740693,0.158601,1.269796,0.216025,0,16.270549,1,stable,0.164373,0.005772,0.985226,0.351335,0.200268,1.331891
11.500000,-0.155132,0.991442,0.003791,0.172198,4,0.000021,1.347203,0.161089,1.330603,61.448361,0.733299,0.194258,1.269796,-3.648861,0,16.507643,1,stable,0.162822,-0.031436,0.989013,0.363320,0.161089,1.330603
11.600000,-0.073027,0.990387,0.000107,0.158735,3,0.000021,0.638672,0.149475,1.330878,53.980713,0.718873,0.175622,1.273021,11.396527,0,16.270549,1,stable,0.160685,-0.014936,0.991837,0.374240,0.149475,1.330878
11.700000,0.188038,0.989817,-0.001488,0.165072,4,0.000021,1.032360,0.158811,1.332264,57.565218,0.711417,0.132999,1.273021,-7.085310,0,16.040169,1,stable,0.158837,0.037191,0.993940,0.384069,0.158811,1.332264
