t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),An_mean(t),fn_mean(t),spacing_gamma_bias,spacing_G_hint,spacing_planning_hint,best_pair_gamma,best_pair_G,best_pair_score,temporal_coherence,autocorr_tau,decorrelation_time,tau_S,tau_gamma,tau_A_mean,tau_f_mean
2.600000,-0.196286,0.999963,-0.002008,0.218454,4,0.000071,2.224640,0.208035,1.600671,0.982751,0.993118,0.554558,0.088244,11.845341,5.402963,0,14.481408,0.772551,0.943513,transitoire,0.042104,0.097821,0.758152,0.758519,resonance,0.420923,0.208035,1.600671,0,0,0,0.758152,resonance,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.700000,-0.151992,0.999963,-0.000377,0.175730,2,0.000068,1.390909,0.169346,1.602830,4.751278,0.992341,0.617396,0.082800,11.845341,-3.185539,0,13.935718,0.774300,0.937181,chronique,0.053721,0.006999,0.756065,0.734071,resonance,0.419154,0.169346,1.602830,0,0,0,0.756065,resonance,0,0.848017,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.800000,-0.014322,0.999963,0.000265,0.187735,4,0.000070,3.586396,0.164713,1.604683,3.633029,0.992581,0.560552,0.062155,11.845341,-8.337306,0,7.819420,0.778220,0.931364,transitoire,0.049482,-0.012674,0.883960,0.898408,resonance,0.416209,0.164713,1.604683,0,0,0,0.883960,resonance,0,0.860967,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
2.900000,-0.215788,0.999963,-0.001986,0.179880,4,0.000072,3.330426,0.171963,1.606460,6.457303,0.991962,0.553555,0.171009,11.845341,21.954866,0,13.704794,0.776538,0.926083,transitoire,0.042483,-0.027715,1,0.990569,resonance,0.412092,0.171963,1.606460,0,0,0,1,resonance,0,0.849353,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3,-0.041427,0.999964,0.000272,0.073273,4,0.000138,34.066585,0.067617,1.608304,4.187792,0.992463,0.656600,0.039736,11.845341,-2.559699,0,8.555875,0.778557,0.921098,transitoire,0.033750,-0.003511,0.153663,0.158012,adaptive,0.406809,0.067617,1.608304,0,0,0,0.153663,adaptive,0,0.847591,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.100000,-0.147422,0.999965,0.002527,0.202399,4,0.000138,4.271764,0.198092,1.610011,5.147371,0.992255,0.628132,0.049207,15.019805,307.361591,0,5.974258,0.778809,0.916500,transitoire,0.029807,-0.005388,0.192574,0.196198,adaptive,0.400369,0.198092,1.610011,0,0,0,0.192574,adaptive,0,0.843892,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.200000,-0.131236,0.999967,-0.000131,0.194892,1,0.000134,2.022257,0.191001,1.611734,5.256122,0.992231,0.620668,0.032369,15.095637,-297.948210,0,5.565346,0.782258,0.912197,transitoire,0.025955,0.036164,0.304059,0.309586,adaptive,0.392784,0.191001,1.611734,0,0,0,0.304059,adaptive,0,0.852568,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.300000,-0.149447,0.999968,0.000183,0.216045,2,0.000133,0.651138,0.208617,1.613480,3.485840,0.992611,0.636298,0.030518,15.095637,-22.495074,0,5.208824,0.785330,0.908260,chronique,0.029211,0.027111,0.304404,0.303016,adaptive,0.384069,0.208617,1.613480,0,0,0,0.304404,adaptive,0,0.860992,0.600000,0.600000,0.600000,0.200000,0.700000,0.800000
3.400000,-0.290733,0.999970,0.001135,0.212395,4,0.000147,2.355039,0.205563,1.614740,3.832047,0.992539,0.647189,0.089788,15.095637,-13.711183,0,4.388064,0.788250,0.904644,transitoire,0.030676,0.017420,0.542838,0.543579,spiral_log,0.374240,0.205563,1.614740,0,0,0,0.542838,spiral_log,0,0.869191,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.500000,-0.023766,0.999972,-0.001493,0.156844,4,0.000138,2.153617,0.150284,1.615895,3.607357,0.992586,0.713701,0.021224,15.095637,17.039001,0,5.107314,0.787821,0.901318,transitoire,0.030427,0.029163,0.577405,0.579622,adaptive,0.363320,0.150284,1.615895,0,0,0,0.577405,adaptive,0,0.863567,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.600000,-0.092389,0.999975,-0.005004,0.210846,4,0.000140,2.331010,0.204054,1.617567,9.695997,0.991190,0.683276,0.088358,13.676300,-2.014217,0,5.912080,0.786625,0.898166,transitoire,0.032103,0.010968,0.723836,0.724305,tanh,0.351335,0.204054,1.617567,0,0,0,0.723836,tanh,0,0.853719,0.400000,0.400000,0.400000,0.200000,0.800000,0.800000
3.700000,-0.174583,0.999977,-0.000613,0.153183,2,0.000134,2.839950,0.145420,1.618991,4.038064,0.992495,0.674208,0.135284,13.676300,1.773929,0,5.107314,0.788330,0.895151,transitoire,0.030667,-0.080374,0.858056,0.866302,resonance,0.338318,0.145420,1.618991,0,0,0,0.858056,resonance,0,0.856703,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.800000,-0.057231,0.999979,0.002856,0.105634,4,0.000134,4.609432,0.097290,1.620153,3.886822,0.992527,0.672283,0.082445,13.676300,5.089401,0,4.945965,0.791021,0.892340,transitoire,0.014596,-0.062716,1,1,resonance,0.324303,0.097290,1.620153,0,0,0,1,resonance,0,0.863168,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.900000,-0.131034,0.999982,0.000518,0.156115,4,0.000137,2.193884,0.148275,1.621273,10.497348,0.990987,0.651210,0.112768,13.784862,17.694826,0,5.079970,0.791340,0.889742,transitoire,0.002989,-0.027759,0.962054,0.988277,resonance,0.309334,0.148275,1.621273,0,0,0,0.962054,resonance,0,0.860789,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
4,-0.047896,0.999984,0.001464,0.139651,4,0.000137,35.475083,0.121888,1.622362,7.002745,0.991837,0.637898,0.016706,13.784862,-24.155481,0,4.933108,0.817018,0.887282,transitoire,-0.001801,0.001322,0.128976,0.132489,adaptive,0.293459,0.121888,1.622362,0,0,0,0.128976,adaptive,0,0.864919,0.100000,0.100000,0.100000,0.200000,0.900000,0.900000
4.100000,-0.202807,0.999987,0.003394,0.194409,4,0.000136,4.088361,0.187835,1.623143,12.059129,0.990580,0.641855,0.041394,16.194886,332.811991,0,5.079970,0.816889,0.885568,transitoire,-0.001407,0.019779,0.248459,0.248154,adaptive,0.276734,0.187835,1.623143,0,0,0,0.248459,adaptive,0,0.861929,0.100000,0.100000,0.100000,0.200000,0.900000,0.900000
4.200000,-0.171042,0.999989,-0.000028,0.177202,2,0.000138,1.722535,0.171975,1.623992,6.139434,0.992034,0.656636,0.040754,16.200801,-313.867223,0,4.933108,0.818594,0.883933,chronique,0.001934,0.042688,0.335502,0.331651,adaptive,0.259218,0.171975,1.623992,0,0,0,0.335502,adaptive,0,0.864735,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.300000,-0.028120,0.999991,-0.000358,0.175313,1,0.000138,0.818477,0.169691,1.624747,11.636401,0.990692,0.649357,0.024890,16.200801,-23.658264,0,4.794499,0.820230,0.882414,chronique,0.008647,0.001457,0.300552,0.293513,adaptive,0.240981,0.169691,1.624747,0,0,0,0.300552,adaptive,0,0.868868,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.400000,-0.149179,0.999993,0.000640,0.179501,1,0.000130,2.381618,0.173281,1.625152,13.064048,0.990308,0.635746,0.076340,16.200801,-9.040578,0,4.933108,0.819475,0.881000,transitoire,0.008018,-0.050668,0.527354,0.529890,resonance,0.222096,0.173281,1.625152,0,0,0,0.527354,resonance,0,0.862723,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.500000,-0.096678,0.999995,-0.000828,0.136204,4,0.000136,2.030399,0.132373,1.625449,12.731861,0.990399,0.650780,0.059939,16.200801,15.631408,0,4.794499,0.820898,0.879633,transitoire,-0.000982,-0.018913,0.565596,0.586688,tanh,0.202643,0.132373,1.625449,0,0,0,0.565596,tanh,0,0.866766,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.600000,-0.102065,0.999996,-0.002315,0.145549,4,0.000140,1.920286,0.141489,1.626283,13.055049,0.990311,0.646586,0.075813,14.984234,-3.512187,0,4.229336,0.821658,0.878356,chronique,-0.003944,0.007798,0.691067,0.697843,spiral_log,0.182707,0.141489,1.626283,0,0,0,0.691067,spiral_log,0,0.868094,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.700000,-0.074814,0.999997,0.001361,0.140246,3,0.000134,1.505980,0.133793,1.626728,9.837760,0.991154,0.635164,0.069890,14.984234,-1.101129,0,3.783363,0.822465,0.877150,chronique,-0.002288,-0.021355,0.840101,0.834246,resonance,0.162379,0.133793,1.626728,0,0,0,0.840101,resonance,0,0.869951,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.800000,-0.059843,0.999997,0.002705,0.136916,4,0.000131,1.952657,0.127449,1.626754,9.421113,0.991258,0.627541,0.065268,14.984234,-4.143060,0,3.834037,0.822800,0.876011,chronique,-0.005514,0.031124,0.921493,0.926760,resonance,0.141753,0.127449,1.626754,0,0,0,0.921493,resonance,0,0.869564,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.900000,-0.105126,0.999997,-0.001416,0.127565,2,0.000178,2.499024,0.121041,1.626978,8.881912,0.991390,0.639844,0.096984,14.984234,4.466764,0,3.886087,0.822839,0.874925,transitoire,0.000073,0.056485,1,0.951754,resonance,0.120927,0.121041,1.626978,1,1,1,1,resonance,0,0.868945,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5,-0.028970,0.999996,-0.001886,0.106468,4,0.000234,3.584082,0.097978,1.626820,10.501425,0.990986,0.612681,0.053308,14.984234,5.463677,0,3.834037,0.823619,0.873883,transitoire,0.009205,0.028095,1,0.948185,resonance,0.100000,0.097978,1.626820,1,1,1,1,resonance,0,0.869825,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5.100000,-0.060637,0.999994,-0.000636,0.129520,4,0.000233,1.958004,0.126618,1.626950,10.497348,0.990987,0.615273,0.086026,13.962116,10.850576,0,3.886087,0.822969,0.872897,chronique,0.012830,0.003214,1,0.966935,resonance,0.079073,0.126618,1.626950,1,1,1,1,resonance,0,0.869701,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.200000,-0.060430,0.999991,-0.001362,0.114277,4,0.000189,1.663021,0.106916,1.626867,9.737958,0.991179,0.628250,0.078165,13.962116,-16.260782,0,4.292761,0.823034,0.871937,chronique,0.012067,-0.019163,0.960000,0.944256,resonance,0.058247,0.106916,1.626867,0,0,0,0.960000,resonance,0,0.870768,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.300000,-0.046242,0.999988,-0.000483,0.106062,2,0.000172,2.127356,0.102025,1.626662,7.170130,0.991798,0.633424,0.065174,13.962116,-2.949825,0,4.794499,0.823099,0.871015,transitoire,0.007760,-0.051135,0.908000,0.922375,spiral_log,0.037621,0.102025,1.626662,0,0,0,0.908000,spiral_log,0,0.872142,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.400000,-0.089346,0.999984,0.002774,0.118066,2,0.000172,1.789645,0.111862,1.626363,6.803647,0.991883,0.637171,0.087507,13.962116,4.643350,0,4.794559,0.822889,0.870127,chronique,-0.001290,-0.088797,0.866400,0.903677,spiral_log,0.017293,0.111862,1.626363,0,0,0,0.866400,spiral_log,0,0.875152,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.500000,-0.010655,0.999978,0.001832,0.099824,4,0.000188,1.779416,0.094856,1.625699,6.324509,0.991992,0.660853,0.027171,13.962116,-3.377114,0,4.794499,0.823421,0.869268,chronique,-0.015528,-0.015132,0.813120,0.867960,resonance,0.001000,0.094856,1.625699,0,0,0,0.813120,resonance,0,0.873811,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.600000,-0.087732,0.999972,-0.001391,0.129870,4,0.000182,1.853851,0.125353,1.625421,8.844474,0.991400,0.664524,0.073844,13.097473,-0.102289,0,4.794559,0.822406,0.868450,chronique,-0.016424,0.057421,0.770496,0.769946,resonance,0.001000,0.125353,1.625421,0,0,0,0.770496,resonance,0,0.882500,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.700000,-0.046797,0.999964,0.001191,0.098955,4,0.000192,2.223762,0.096962,1.624895,4.038064,0.992495,0.667611,0.054825,13.097473,0.744356,0,4.794499,0.822915,0.867642,transitoire,-0.005491,0.029089,0.716397,0.675630,adaptive,0.001000,0.096962,1.624895,0,0,0,0.716397,adaptive,0,0.880890,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.800000,-0.048959,0.999955,0.002338,0.117682,4,0.000191,1.602740,0.113835,1.623873,7.581990,0.991702,0.669380,0.052530,13.097473,3.699110,0,4.794559,0.822748,0.866871,chronique,-0.000235,0.008534,0.673117,0.655968,adaptive,0.001000,0.113835,1.623873,0,0,0,0.673117,adaptive,0,0.885027,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.900000,-0.052128,0.999945,-0.001120,0.120336,4,0.000179,0.767949,0.116123,1.622930,3.979268,0.992507,0.687977,0.052074,13.097473,-6.210228,0,4.794618,0.822633,0.866123,chronique,0.001169,0.013413,0.618494,0.614444,tanh,0.001000,0.116123,1.622930,0,0,0,0.618494,tanh,0,0.889773,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6,-0.043538,0.999934,-0.002459,0.122181,1,0.000180,0.662217,0.117090,1.622039,3.937041,0.992516,0.688090,0.037389,13.097473,-8.347903,0,4.802812,0.822582,0.865398,chronique,0.003223,-0.008439,0.574795,0.569529,tanh,0.001000,0.117090,1.622039,0,0,0,0.574795,tanh,0,0.893739,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.100000,-0.105305,0.999921,-0.000636,0.121557,2,0.000181,1.015709,0.118066,1.621081,3.920841,0.992520,0.685457,0.065521,12.365673,-1.057322,0,4.811035,0.822380,0.864696,chronique,0.001535,-0.027115,0.539836,0.544063,spiral_log,0.001000,0.118066,1.621081,0,0,0,0.539836,spiral_log,0,0.898777,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.200000,-0.052996,0.999907,-0.000007,0.111253,4,0.000181,1.031224,0.108417,1.620052,3.843533,0.992536,0.677303,0.035398,12.365673,3.534922,0,4.802812,0.823049,0.864014,chronique,-0.003006,-0.011009,0.511869,0.523324,spiral_log,0.001000,0.108417,1.620052,0,0,0,0.511869,spiral_log,0,0.893498,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.300000,-0.052703,0.999891,-0.000230,0.127280,4,0.000183,0.885415,0.122385,1.618978,5.163653,0.992251,0.680741,0.029950,12.365673,0.155144,0,4.811035,0.823019,0.863363,stable,-0.004486,0.010053,0.489495,0.492637,spiral_log,0.001000,0.122385,1.618978,0,0,0,0.489495,spiral_log,0,0.896696,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.400000,-0.046968,0.999875,0.000991,0.125928,4,0.000175,0.861190,0.121401,1.617751,3.937041,0.992516,0.678476,0.033636,12.365673,-1.458090,0,4.834535,0.822988,0.862733,stable,-0.002411,-0.000493,0.471596,0.466667,spiral_log,0.001000,0.121401,1.617751,0,0,0,0.471596,spiral_log,0,0.899930,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.500000,-0.095331,0.999856,0.001403,0.125177,4,0.000178,0.878304,0.121284,1.616282,3.425129,0.992624,0.691728,0.049436,12.365673,-0.242248,0,4.858267,0.822864,0.862122,stable,-0.002250,-0.001897,0.457277,0.457043,resonance,0.001000,0.121284,1.616282,0,0,0,0.457277,resonance,0,0.903547,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.600000,-0.058654,0.999837,-0.000886,0.118224,4,0.000173,0.579030,0.115259,1.614775,3.843533,0.992536,0.694511,0.038754,11.721470,0.171146,0,4.834535,0.823397,0.861527,stable,-0.002332,0.025203,0.445822,0.445914,tanh,0.001000,0.115259,1.614775,0,0,0,0.445822,tanh,0,0.900446,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.700000,-0.066433,0.999816,-0.001863,0.127035,4,0.000173,0.564136,0.122462,1.613392,5.163653,0.992251,0.688596,0.035137,11.721470,-2.992750,0,4.858267,0.823462,0.860958,stable,0.001979,0.024891,0.436657,0.427143,tanh,0.001000,0.122462,1.613392,0,0,0,0.436657,tanh,0,0.902150,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.800000,-0.038159,0.999793,0.000175,0.128192,4,0.000177,0.457085,0.122943,1.611852,3.937041,0.992516,0.678554,0.028328,11.721470,-0.148930,0,4.834535,0.823639,0.860406,stable,0.005809,-0.016778,0.429326,0.421628,tanh,0.001000,0.122943,1.611852,0,0,0,0.429326,tanh,0,0.903027,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.900000,-0.086945,0.999769,0.001216,0.127677,2,0.000200,0.484126,0.123772,1.610056,3.485840,0.992611,0.674927,0.044094,11.721470,-1.070516,0,4.858267,0.823375,0.859873,stable,0.002513,-0.041581,0.423461,0.431046,spiral_log,0.001000,0.123772,1.610056,0,0,0,0.423461,spiral_log,0,0.906158,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
