event_type,t_start,t_end,metric,value,severity,scale
fractal_pattern,1300,1400,S(t),0.708454,medium,10/100
fractal_pattern,150,250,A_mean(t),0.646989,medium,10/100
fractal_pattern,400,500,A_mean(t),0.731712,medium,10/100
fractal_pattern,600,700,A_mean(t),0.662975,medium,10/100
fractal_pattern,700,800,A_mean(t),0.668710,medium,10/100
fractal_pattern,800,900,A_mean(t),0.665273,medium,10/100
fractal_pattern,900,1000,A_mean(t),0.667600,medium,10/100
fractal_pattern,1000,1100,A_mean(t),0.766890,medium,10/100
fractal_pattern,250,350,entropy_S,0.745152,medium,10/100
fractal_pattern,850,950,entropy_S,0.746005,medium,10/100
fractal_pattern,950,1050,entropy_S,0.820128,medium,10/100
fractal_pattern,1050,1150,entropy_S,0.688273,medium,10/100
fractal_pattern,350,450,effort(t),0.719517,medium,10/100
fractal_pattern,700,800,effort(t),0.667181,medium,10/100
fractal_pattern,1250,1350,effort(t),0.730440,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.664823,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.679413,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.760505,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.679305,medium,10/100
fractal_pattern,400,500,mean_high_effort,0.659578,medium,10/100
fractal_pattern,450,550,mean_high_effort,0.659537,medium,10/100
fractal_pattern,500,600,mean_high_effort,0.660522,medium,10/100
fractal_pattern,550,650,mean_high_effort,0.661244,medium,10/100
fractal_pattern,600,700,mean_high_effort,0.660292,medium,10/100
fractal_pattern,650,750,mean_high_effort,0.659117,medium,10/100
fractal_pattern,700,800,mean_high_effort,0.658674,medium,10/100
fractal_pattern,750,850,mean_high_effort,0.656316,medium,10/100
fractal_pattern,800,900,mean_high_effort,0.655315,medium,10/100
fractal_pattern,850,950,mean_high_effort,0.690356,medium,10/100
fractal_pattern,900,1000,mean_high_effort,0.649014,medium,10/100
fractal_pattern,1000,1100,mean_high_effort,0.856462,medium,10/100
fractal_pattern,1100,1200,mean_high_effort,0.884151,medium,10/100
fractal_pattern,1150,1250,mean_high_effort,0.818335,medium,10/100
fractal_pattern,1200,1300,mean_high_effort,0.914202,high,10/100
fractal_pattern,1250,1350,mean_high_effort,0.876080,medium,10/100
fractal_pattern,1300,1400,mean_high_effort,0.944919,high,10/100
fractal_pattern,1350,1450,mean_high_effort,0.664825,medium,10/100
fractal_pattern,1400,1500,mean_high_effort,0.944897,high,10/100
fractal_pattern,1450,1550,mean_high_effort,0.943653,high,10/100
fractal_pattern,1500,1600,mean_high_effort,0.682397,medium,10/100
fractal_pattern,1550,1650,mean_high_effort,0.957915,high,10/100
fractal_pattern,1650,1750,mean_high_effort,0.674075,medium,10/100
fractal_pattern,1750,1850,mean_high_effort,0.656607,medium,10/100
fractal_pattern,1800,1900,mean_high_effort,0.656321,medium,10/100
fractal_pattern,1850,1950,mean_high_effort,0.656523,medium,10/100
fractal_pattern,300,400,d_effort_dt,0.654962,medium,10/100
fractal_pattern,1400,1500,d_effort_dt,0.691902,medium,10/100
fractal_pattern,1750,1850,d_effort_dt,0.681044,medium,10/100
