t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000032,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.117184,0.117184,0.100000,0.000457,1.532226
0.100000,0.000877,1.000000,0,0.002075,0,0.000028,3.261990,0.000970,1.535085,0,1,0.100000,0.444282,3.261990,0,0,1,1,1,stable,0.444409,0.000128,0.292420,0.292420,0.120927,0.000970,1.535085
0.200000,0.002554,0.999999,0,0.003800,0,0.000028,0.751809,0.001851,1.537949,0,1,0.100000,0.399545,0.751809,32.619903,0,1,1,1,stable,0.399989,0.000444,0.311218,0.311218,0.141753,0.001851,1.537949
0.300000,0.003821,0.999999,-0.000006,0.006329,0,0.000029,0.829797,0.003269,1.540815,0,1,0.100000,0.359236,0.829797,-25.101809,0,1,1,1,stable,0.360062,0.000826,0.318317,0.318317,0.162379,0.003269,1.540815
0.400000,0.003446,0.999998,-0.000023,0.009755,0,0.000028,3.250261,0.005412,1.543680,0.000579,0.993307,0.100000,0.322373,3.250261,0.779876,0,1,1,1,stable,0.324189,0.001816,0.562277,0.562277,0.182707,0.005412,1.543680
0.500000,0.003865,0.999997,-0.000056,0.014796,0,0.000054,2.588897,0.008772,1.546540,0.003045,0.993307,0.100000,0.289237,2.588897,24.204641,0,1,1,1,stable,0.292064,0.002828,0.685641,0.685641,0.202643,0.008772,1.546540
0.600000,0.004786,0.999996,-0.000173,0.020460,0,0.000051,1.847859,0.013243,1.549393,0.001842,0.993307,0.100000,0.260122,1.847859,-6.613639,0,1,1,1,stable,0.263315,0.003193,0.665604,0.665604,0.222096,0.013243,1.549393
0.700000,0.002960,0.999994,-0.000217,0.025945,3,0.000052,2.008385,0.018877,1.552237,0.001722,0.993307,0.100000,0.234997,2.008385,-7.410383,0,1,1,1,stable,0.237501,0.002504,0.740688,0.740688,0.240981,0.018877,1.552237
0.800000,-0.003969,0.999992,-0.000023,0.032773,3,0.000050,2.172766,0.026017,1.555070,0.003984,0.993306,0.100000,0.217600,2.172766,1.605255,0,1,1,1,stable,0.214156,-0.003445,0.879988,0.879988,0.259218,0.026017,1.555070
0.900000,-0.015093,0.999991,0.000283,0.034991,1,0.000051,1.623725,0.031117,1.557896,0.017356,0.993304,0.100000,0.202789,1.623725,1.643819,0,1,1,1,stable,0.192183,-0.010606,0.984819,0.984819,0.276734,0.031117,1.557896
1,-0.008588,0.999989,0.000275,0.043512,1,0.000052,45.808723,0.039504,1.560708,0.025034,0.993302,0.697053,0.171475,3.256126,-5.490415,0,4.153559,1,1,transitoire,0.171248,-0.000226,0.100000,0.100000,0.293459,0.039504,1.560708
1.100000,0.007003,0.999987,-0.000332,0.063458,3,0.000053,4.947516,0.059458,1.563460,0.141200,0.993280,0.513852,0.150433,17.440325,441.849981,0,3.949558,1,1,transitoire,0.154087,0.003654,0.287473,0.287473,0.309334,0.059458,1.563460
1.200000,0.003208,0.999985,-0.000091,0.082085,1,0.000053,1.594518,0.078505,1.566242,0.169759,0.993275,0.702536,0.132144,18.006077,-408.612067,0,3.927115,1,1,chronique,0.139270,0.007126,0.307139,0.307139,0.324303,0.078505,1.566242
1.300000,-0.063505,0.999982,0.000276,0.099235,4,0.000052,2.597761,0.096063,1.568990,0.220605,0.993265,0.695526,0.145128,18.006077,-33.529982,0,3.949558,1,1,transitoire,0.126496,-0.018633,0.461879,0.461879,0.338318,0.096063,1.568990
