t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
2,0.118190,0.991674,-0.001600,0.122849,4,0.000022,1.808187,0.112059,1.339747,25.581760,0.686636,0.165098,1.575564,-1.871677,0,33.120294,1,stable,0.185344,0.020247,0.862949,0.862949,0.406809,0.112059,1.339747
2.100000,0.034516,0.992522,-0.001171,0.111536,1,0.000023,1.712883,0.103335,1.342857,22.764019,0.627708,0.171877,1.622088,3.956600,0,32.668860,1,stable,0.177715,0.005838,0.862000,0.862000,0.412092,0.103335,1.342857
2.200000,0.111911,0.992728,0.000601,0.118349,3,0.000022,2.585721,0.111630,1.345519,20.980426,0.621984,0.150178,1.683251,-0.953034,0,31.645221,1,transitoire,0.169302,0.019124,0.861045,0.861045,0.416209,0.111630,1.345519
2.300000,-0.035164,0.992063,-0.000142,0.154939,2,0.000022,1.240252,0.139229,1.347732,27.506147,0.669237,0.168996,1.917890,8.728375,0,30.683782,1,chronique,0.162384,-0.006612,0.860085,0.860085,0.419154,0.139229,1.347732
2.400000,0.258655,0.990669,0.001261,0.151941,4,0.000023,2.331662,0.127835,1.348922,27.427975,0.688686,0.109337,1.917890,-13.454688,0,19.649622,1,transitoire,0.153729,0.044393,0.859120,0.859120,0.420923,0.127835,1.348922
2.500000,0.538347,0.989045,-0.001841,0.185619,4,0.000022,1.545688,0.173370,1.349597,48.150953,0.787684,0.093068,2.064283,10.914093,0,14.452408,1,chronique,0.149634,0.092482,0.858149,0.858149,0.421513,0.173370,1.349597
2.600000,0.333181,0.987842,-0.000153,0.193827,4,0.000022,1.130158,0.185063,1.349286,32.655837,0.768341,0.095931,1.986852,-7.859738,0,20.373771,1,chronique,0.149634,0.057122,0.857172,0.857172,0.420923,0.185063,1.349286
2.700000,-0.346429,0.987566,0.001168,0.188584,2,0.000022,0.756154,0.175181,1.347905,71.381369,0.671378,0.207077,1.986852,-4.155294,0,18.452169,1,chronique,0.146774,-0.060303,0.856190,0.856190,0.419154,0.175181,1.347905
2.800000,-0.248368,0.988351,0.000898,0.108797,4,0.000022,4.359563,0.096081,1.345355,132.952215,0.810146,0.177386,1.986852,-3.740039,0,16.904775,1,transitoire,0.134557,-0.042829,0.855202,0.855202,0.416209,0.096081,1.345355
2.900000,-0.033140,0.989907,-0.003534,0.115507,4,0.000022,2.582518,0.112268,1.342892,158.120516,0.769634,0.130277,2.446830,36.034084,0,15.596829,1,transitoire,0.124364,-0.005913,0.854209,0.854209,0.412092,0.112268,1.342892
3,0.232020,0.991674,0.000297,0.154629,4,0.000023,1.120531,0.143870,1.340123,130.812841,0.765974,0.108069,2.591769,-17.770444,0,15.914059,1,chronique,0.117667,0.039333,0.853210,0.853210,0.406809,0.143870,1.340123
3.100000,0.053836,0.993071,0.001751,0.162914,3,0.000022,0.286265,0.152096,1.337509,128.566007,0.755077,0.138466,2.466214,-14.619875,0,15.596829,1,chronique,0.114966,0.008874,0.852205,0.852205,0.400369,0.152096,1.337509
3.200000,-0.002765,0.993711,0.004248,0.139610,4,0.000022,1.572159,0.135604,1.334262,153.409593,0.739811,0.126633,2.466214,-8.342661,0,15.451970,1,chronique,0.109936,-0.000797,0.851194,0.851194,0.392784,0.135604,1.334262
3.300000,0.109501,0.993500,0.000132,0.153998,1,0.000033,0.706082,0.146231,1.331856,132.967558,0.745202,0.130461,2.466214,12.858945,0,15.596829,1,chronique,0.104374,0.018370,0.850178,0.850178,0.384069,0.146231,1.331856
3.400000,0.330981,0.992622,-0.002873,0.158705,4,0.000021,1.307596,0.150268,1.330415,133.030366,0.761045,0.093586,2.466214,-8.660772,0,15.451970,1,chronique,0.100642,0.056145,0.849156,0.849156,0.374240,0.150268,1.330415
3.500000,0.124150,0.991442,-0.004524,0.178335,3,0.000020,0.609051,0.170814,1.330258,132.425124,0.808047,0.079114,2.466214,6.015140,0,15.309777,1,chronique,0.100152,0.021038,0.848129,0.848129,0.363320,0.170814,1.330258
3.600000,-0.175957,0.990387,-0.001266,0.185228,2,0.000021,0.542979,0.180600,1.330888,147.499229,0.804189,0.144277,2.357899,-6.985448,0,14.169870,1,stable,0.096846,-0.030637,0.847096,0.847096,0.351335,0.180600,1.330888
3.700000,0.111367,0.989817,-0.000488,0.148799,4,0.000020,2.548344,0.135818,1.332372,140.569459,0.812194,0.095404,2.357899,-0.660720,0,13.187946,1,transitoire,0.089525,0.018718,0.846056,0.846056,0.338318,0.135818,1.332372
3.800000,0.258789,0.989924,-0.000051,0.178439,4,0.000020,1.194919,0.168355,1.334827,171.489077,0.823530,0.101470,2.476480,20.053643,0,12.816817,1,chronique,0.086563,0.043747,0.845012,0.845012,0.324303,0.168355,1.334827
3.900000,0.098412,0.990647,0.002631,0.178133,2,0.000020,0.516611,0.169511,1.337500,144.389180,0.799664,0.102002,2.476480,-13.534248,0,12.466005,1,stable,0.085774,0.016498,0.843961,0.843961,0.309334,0.169511,1.337500
4,0.024470,0.991674,0.003542,0.179744,3,0.000022,0.755655,0.168122,1.340103,152.639811,0.786872,0.132644,2.476480,-6.783082,0,11.097505,1,stable,0.082820,0.003552,0.842905,0.842905,0.293459,0.168122,1.340103
4.100000,0.316013,0.992522,-0.000383,0.157989,4,0.000022,1.261348,0.144461,1.342480,142.326563,0.796016,0.064331,2.379060,2.390439,0,12.466005,1,stable,0.078967,0.053259,0.841842,0.841842,0.276734,0.144461,1.342480
4.200000,0.506282,0.992728,-0.004747,0.183734,4,0.000022,0.983623,0.176369,1.345365,156.099025,0.805613,0.056958,2.379060,5.056938,0,11.097505,1,stable,0.079327,0.085251,0.840774,0.840774,0.259218,0.176369,1.345365
4.300000,0.030232,0.992063,-0.001663,0.179571,4,0.000022,0.184900,0.173233,1.348105,144.088519,0.783534,0.090615,2.379060,-2.777257,0,9.999747,1,stable,0.082258,0.005003,0.839700,0.839700,0.240981,0.173233,1.348105
4.400000,-0.315059,0.990669,0.003014,0.151854,1,0.000022,0.877258,0.148493,1.349164,195.883975,0.785239,0.140846,2.379060,-7.987226,0,11.097505,1,stable,0.078549,-0.053324,0.838621,0.838621,0.222096,0.148493,1.349164
4.500000,-0.190472,0.989045,0.001212,0.120995,4,0.000022,1.206061,0.119777,1.349303,166.728454,0.768106,0.118749,2.379060,6.923582,0,9.999747,1,stable,0.070308,-0.032222,0.837535,0.837535,0.202643,0.119777,1.349303
4.600000,0.055077,0.987842,-0.001548,0.135428,4,0.000022,1.118252,0.130203,1.348904,187.778501,0.743663,0.109615,2.298370,3.288025,0,8.363646,1,stable,0.064186,0.009117,0.836443,0.836443,0.182707,0.130203,1.348904
4.700000,0.010732,0.987566,-0.000443,0.136084,1,0.000022,0.593684,0.132989,1.347703,183.120747,0.749304,0.073891,2.298370,-0.878084,0,9.774515,1,stable,0.061714,0.001614,0.835346,0.835346,0.162379,0.132989,1.347703
4.800000,0.055372,0.988351,0.001347,0.139269,1,0.000022,0.351510,0.136138,1.345318,181.655318,0.752644,0.106139,2.298370,-5.245684,0,9.885848,1,stable,0.058759,0.008921,0.834243,0.834243,0.141753,0.136138,1.345318
4.900000,0.128147,0.989907,-0.001075,0.124671,4,0.000022,0.620786,0.122429,1.342560,173.325274,0.758573,0.065344,2.298370,-2.421742,0,9.774515,1,stable,0.056543,0.021246,0.833134,0.833134,0.120927,0.122429,1.342560
5,0.086780,0.991674,-0.002331,0.137244,4,0.000022,0.583803,0.133903,1.339791,169.690256,0.750395,0.083459,2.298370,2.692765,0,9.748366,1,stable,0.055435,0.014376,0.832018,0.832018,0.100000,0.133903,1.339791
5.100000,-0.175542,0.993071,-0.001041,0.131694,3,0.000022,0.386485,0.128196,1.337000,167.211568,0.748079,0.086274,2.229944,-0.369829,0,9.722357,1,stable,0.053826,-0.029325,0.830897,0.830897,0.079073,0.128196,1.337000
5.200000,-0.411516,0.993711,0.000574,0.130498,1,0.000022,0.444549,0.125663,1.334366,170.725737,0.758281,0.117306,2.229944,-1.973185,0,8.265031,1,stable,0.048762,-0.068543,0.829770,0.829770,0.058247,0.125663,1.334366
5.300000,-0.277125,0.993500,0.000316,0.117706,4,0.000022,0.900996,0.114051,1.332309,165.410430,0.752930,0.088449,2.229944,0.580641,0,7.187645,1,stable,0.040779,-0.046099,0.828637,0.828637,0.037621,0.114051,1.332309
5.400000,0.035279,0.992622,-0.000334,0.122667,2,0.000022,0.271786,0.117910,1.331142,175.632764,0.736799,0.055974,2.229944,4.564472,0,6.659446,1,stable,0.035011,0.005811,0.827498,0.827498,0.017293,0.117910,1.331142
5.500000,0.241077,0.991442,0.001043,0.130302,4,0.000022,0.395112,0.124407,1.330894,176.857850,0.736796,0.047671,2.229944,-6.292100,0,7.187645,1,stable,0.033730,0.039890,0.826353,0.826353,0.001000,0.124407,1.330894
5.600000,0.122673,0.990387,0.003055,0.131097,1,0.000022,0.274266,0.126050,1.331306,171.514045,0.723858,0.063564,2.161826,1.233262,0,6.659446,1,stable,0.035271,0.020275,0.825202,0.825202,0.001000,0.126050,1.331306
5.700000,0.026685,0.989817,0.002711,0.128643,2,0.000022,0.167299,0.123966,1.332198,180.244407,0.723911,0.089869,2.161826,-1.208468,0,6.203563,1,stable,0.035147,0.004293,0.824045,0.824045,0.001000,0.123966,1.332198
5.800000,0.209347,0.989924,-0.001638,0.119789,4,0.000022,0.403082,0.115592,1.334073,173.206635,0.725176,0.035584,2.161826,-1.069663,0,6.659446,1,stable,0.033737,0.034501,0.822882,0.822882,0.001000,0.115592,1.334073
5.900000,0.309279,0.990647,-0.003996,0.130795,4,0.000022,0.436688,0.126160,1.336948,176.116880,0.733931,0.059109,2.161826,2.357831,0,6.203563,1,stable,0.034842,0.050877,0.821714,0.821714,0.001000,0.126160,1.336948
6,0.054159,0.991674,-0.001113,0.127960,1,0.000022,0.343932,0.123358,1.340179,169.598086,0.724028,0.071387,2.161826,0.336056,0,5.813938,1,stable,0.037215,0.008795,0.820538,0.820538,0.001000,0.123358,1.340179
6.100000,-0.068459,0.992522,0.002009,0.125408,1,0.000022,0.238891,0.120176,1.343004,178.308320,0.725323,0.065160,2.103768,-0.927560,0,6.203563,1,stable,0.036066,-0.011286,0.819357,0.819357,0.001000,0.120176,1.343004
6.200000,0.029651,0.992728,0.000461,0.125793,1,0.000022,0.230573,0.121599,1.345494,169.491719,0.722916,0.066911,2.103768,-1.050408,0,6.659446,1,stable,0.033350,0.004822,0.818170,0.818170,0.001000,0.121599,1.345494
6.300000,-0.021695,0.992063,-0.000564,0.125124,2,0.000022,0.419072,0.121298,1.347582,171.358240,0.722550,0.064190,2.103768,-0.083186,0,7.187645,1,stable,0.032072,-0.003654,0.816977,0.816977,0.001000,0.121298,1.347582
6.400000,-0.167885,0.990669,0.000166,0.123843,2,0.000022,0.195047,0.120003,1.348785,166.289898,0.726020,0.087243,2.103768,1.884991,0,7.510530,1,stable,0.030173,-0.027612,0.815778,0.815778,0.001000,0.120003,1.348785
6.500000,-0.027114,0.989045,-0.001387,0.116858,4,0.000022,0.425390,0.114417,1.349151,164.503540,0.726580,0.064666,2.103768,-2.240246,0,7.187645,1,stable,0.026431,-0.004519,0.814573,0.814573,0.001000,0.114417,1.349151
6.600000,0.041998,0.987842,-0.002823,0.125217,4,0.000020,0.364578,0.121515,1.348996,165.865766,0.732341,0.080832,2.047968,2.303429,0,7.510530,1,stable,0.024744,0.006817,0.813361,0.813361,0.001000,0.121515,1.348996
6.700000,-0.245536,0.987566,0.000363,0.123296,4,0.000020,0.208205,0.119765,1.347948,160.204217,0.731290,0.067056,2.047968,-0.608122,0,7.863790,1,stable,0.024058,-0.039995,0.812144,0.812144,0.001000,0.119765,1.347948
6.800000,-0.518240,0.988351,0.003400,0.126573,4,0.000020,0.326720,0.122093,1.345736,167.922545,0.803642,0.103921,2.047968,-1.563723,0,7.510530,1,stable,0.019619,-0.084302,0.810920,0.810920,0.001000,0.122093,1.345736
6.900000,-0.401434,0.989907,0.002130,0.120508,4,0.000020,0.414536,0.116095,1.342827,161.798958,0.809041,0.076929,2.047968,1.185148,0,7.187645,1,stable,0.011818,-0.065110,0.809690,0.809690,0.001000,0.116095,1.342827
7,-0.047096,0.991674,-0.000523,0.127471,4,0.000020,0.282107,0.122557,1.339923,169.664272,0.720598,0.032503,2.047968,0.878154,0,6.659446,1,stable,0.005960,-0.007613,0.808455,0.808455,0.001000,0.122557,1.339923
7.100000,0.273422,0.993071,-0.000210,0.133496,1,0.000029,0.248492,0.128481,1.337185,174.069547,0.704437,0.044132,1.998610,-1.324287,0,7.187645,1,stable,0.005046,0.044235,0.807213,0.807213,0.001000,0.128481,1.337185
7.200000,0.275351,0.993711,0.001583,0.130854,4,0.000026,0.161004,0.125939,1.334622,169.631737,0.687498,0.041279,1.998610,-0.336146,0,6.659446,1,stable,0.008372,0.044441,0.805965,0.805965,0.001000,0.125939,1.334622
7.300000,0.103019,0.993500,0.002197,0.132300,4,0.000022,0.202174,0.127159,1.332300,174.713538,0.688295,0.063779,1.998610,-0.874883,0,6.203563,1,stable,0.011549,0.016513,0.804711,0.804711,0.001000,0.127159,1.332300
7.400000,0.070491,0.992622,-0.000278,0.126464,4,0.000022,0.303435,0.122256,1.330687,175.865228,0.685036,0.061639,1.998610,0.411696,0,5.813938,1,stable,0.012308,0.011337,0.803450,0.803450,0.001000,0.122256,1.330687
7.500000,0.170089,0.991442,-0.003078,0.128909,4,0.000021,0.302232,0.124405,1.330269,171.945681,0.701262,0.081997,1.998610,1.012618,0,6.203563,1,stable,0.012609,0.027357,0.802184,0.802184,0.001000,0.124405,1.330269
7.600000,0.188064,0.990387,-0.002824,0.125839,1,0.000024,0.126002,0.121601,1.331005,171.299863,0.732479,0.075390,1.952531,-0.012034,0,5.813938,1,stable,0.014192,0.030170,0.800911,0.800911,0.001000,0.121601,1.331005
7.700000,0.075721,0.989817,-0.000096,0.125367,1,0.000022,0.185522,0.121331,1.332489,168.280629,0.718486,0.077120,1.952531,-1.762297,0,5.470362,1,stable,0.015923,0.012102,0.799633,0.799633,0.001000,0.121331,1.332489
7.800000,0.136661,0.989924,0.001242,0.125843,4,0.000021,0.222434,0.121777,1.334459,167.558460,0.725054,0.042485,1.952531,0.595199,0,5.813938,1,stable,0.016106,0.021833,0.798348,0.798348,0.001000,0.121777,1.334459
7.900000,0.262796,0.990647,-0.000244,0.131638,1,0.000021,0.228308,0.126814,1.337058,165.537202,0.743874,0.045500,1.952531,0.369119,0,5.470362,1,stable,0.017067,0.041978,0.797057,0.797057,0.001000,0.126814,1.337058
8,-0.048745,0.991674,-0.000350,0.130861,1,0.000021,0.158535,0.126053,1.339974,163.622087,0.717646,0.062781,1.952531,0.058737,0,5.345238,1,stable,0.019610,-0.007770,0.795760,0.795760,0.001000,0.126053,1.339974
8.100000,-0.368186,0.992522,0.000596,0.129672,4,0.000021,0.271729,0.124696,1.342664,171.633389,0.738978,0.083130,1.911399,-0.697725,0,5.470362,1,stable,0.018001,-0.058724,0.794456,0.794456,0.001000,0.124696,1.342664
8.200000,-0.207652,0.992728,-0.001343,0.123059,4,0.000020,0.415373,0.119487,1.345276,165.480998,0.701767,0.066606,1.911399,1.131932,0,5.345238,1,stable,0.012350,-0.033081,0.793147,0.793147,0.001000,0.119487,1.345276
8.300000,-0.092954,0.992063,-0.002090,0.126492,4,0.000021,0.305031,0.122594,1.347861,175.746592,0.670581,0.093693,1.911399,1.436446,0,5.225709,1,stable,0.009056,-0.014807,0.791831,0.791831,0.001000,0.122594,1.347861
8.400000,-0.305372,0.990669,0.002307,0.123307,4,0.000021,0.261090,0.119420,1.349458,167.445630,0.683204,0.064976,1.911399,-1.103423,0,5.345238,1,stable,0.007405,-0.048384,0.790510,0.790510,0.001000,0.119420,1.349458
8.500000,-0.267041,0.989045,0.004408,0.127977,2,0.000023,0.190189,0.123800,1.349569,170.977122,0.691323,0.045319,1.911399,-0.439413,0,5.225709,1,stable,0.003121,-0.042198,0.789182,0.789182,0.001000,0.123800,1.349569
8.600000,0.058178,0.987842,0.000785,0.131388,1,0.000025,0.170391,0.126631,1.348838,165.938806,0.616351,0.052928,1.874113,-0.709007,0,5.066319,1,stable,-0.000449,0.009170,0.787848,0.787848,0.001000,0.126631,1.348838
8.700000,0.256910,0.987566,-0.001260,0.131463,3,0.000023,0.100506,0.126290,1.347481,170.590361,0.639841,0.051883,1.874113,-0.197978,0,5.225709,1,stable,0.000315,0.040498,0.786507,0.786507,0.001000,0.126290,1.347481
8.800000,0.226318,0.988351,-0.000651,0.131188,3,0.000022,0.119508,0.126195,1.345389,165.577394,0.638593,0.057093,1.874113,-0.698848,0,5.066319,1,stable,0.003576,0.035580,0.785161,0.785161,0.001000,0.126195,1.345389
8.900000,0.160981,0.989907,-0.000650,0.131624,4,0.000021,0.100767,0.126581,1.342673,167.434196,0.639367,0.070518,1.874113,0.190014,0,4.916365,1,stable,0.006275,0.025184,0.783808,0.783808,0.001000,0.126581,1.342673
9,0.159830,0.991674,-0.001768,0.128275,4,0.000023,0.222124,0.123649,1.339766,165.060293,0.642050,0.045140,1.874113,-0.187409,0,4.874824,1,stable,0.007999,0.025044,0.782450,0.782450,0.001000,0.123649,1.339766
9.100000,0.148261,0.993071,-0.002021,0.132051,4,0.000023,0.221984,0.127354,1.337009,163.158245,0.639433,0.073118,1.838953,1.213571,0,4.833980,1,stable,0.009625,0.023211,0.781085,0.781085,0.001000,0.127354,1.337009
9.200000,0.062104,0.993711,-0.000495,0.127583,4,0.000025,0.191614,0.123304,1.334547,161.275960,0.661081,0.080244,1.838953,-0.001399,0,4.822213,1,stable,0.011022,0.009687,0.779714,0.779714,0.001000,0.123304,1.334547
9.300000,-0.033045,0.993500,0.001133,0.126357,3,0.000024,0.100046,0.121979,1.332461,159.840777,0.668096,0.056389,1.838953,-0.303704,0,4.833980,1,stable,0.011254,-0.005106,0.778337,0.778337,0.001000,0.121979,1.332461
9.400000,0.002698,0.992622,0.001022,0.129863,4,0.000021,0.168616,0.125449,1.331016,158.072989,0.665004,0.058260,1.838953,-0.915678,0,4.874824,1,stable,0.010278,0.000388,0.776953,0.776953,0.001000,0.125449,1.331016
9.500000,0.280210,0.991442,-0.000383,0.127471,4,0.000021,0.217236,0.123504,1.330477,157.237455,0.659523,0.063807,1.838953,0.685698,0,4.916365,1,stable,0.009796,0.043575,0.775564,0.775564,0.001000,0.123504,1.330477
9.600000,0.436067,0.990387,-0.001402,0.133508,4,0.000021,0.261866,0.128604,1.331072,160.191846,0.657053,0.079935,1.806751,0.486200,0,4.874824,1,stable,0.012831,0.067703,0.774168,0.774168,0.017293,0.128604,1.331072
9.700000,0.072051,0.989817,-0.000024,0.134868,4,0.000024,0.247097,0.130053,1.332536,156.652701,0.672150,0.033632,1.806751,0.446305,0,4.833980,1,stable,0.017667,0.011131,0.772767,0.772767,0.037621,0.130053,1.332536
9.800000,-0.402652,0.989924,0.001580,0.146024,4,0.000022,0.383915,0.140380,1.334401,171.668055,0.669646,0.080001,1.806751,-0.147693,0,4.874824,1,stable,0.017684,-0.062317,0.771359,0.771359,0.058247,0.140380,1.334401
9.900000,-0.311950,0.990647,-0.000196,0.142860,4,0.000024,0.228322,0.137680,1.336833,168.581712,0.661272,0.072968,1.806751,1.368179,0,4.833980,1,stable,0.011759,-0.048205,0.769945,0.769945,0.079073,0.137680,1.336833
10,-0.054222,0.991674,-0.001803,0.145592,4,0.000023,0.465121,0.141185,1.340138,178.048218,0.617516,0.088605,1.806751,-1.555926,0,4.822213,1,stable,0.007271,-0.008468,0.768525,0.768525,0.100000,0.141185,1.340138
10.100000,-0.142897,0.992522,0.001694,0.144751,1,0.000021,0.278407,0.141243,1.343262,176.316209,0.597565,0.079601,1.777432,2.367988,0,4.833980,1,stable,0.006222,-0.022111,0.767099,0.767099,0.120927,0.141243,1.343262
10.200000,0.043057,0.992728,0.003596,0.151888,1,0.000020,0.236208,0.147712,1.345384,175.511980,0.600620,0.063708,1.777432,-1.867135,0,4.822213,1,stable,0.004122,0.006602,0.765666,0.765666,0.141753,0.147712,1.345384
10.300000,0.247495,0.992063,-0.000511,0.161730,4,0.000020,0.402741,0.156625,1.347257,171.650400,0.652180,0.099311,1.777432,-0.421994,0,4.833980,1,stable,0.004450,0.038062,0.764228,0.764228,0.162379,0.156625,1.347257
10.400000,0.042234,0.990669,-0.002124,0.161452,4,0.000023,0.344098,0.155707,1.348643,168.845687,0.636050,0.042838,1.777432,1.665333,0,4.822213,1,stable,0.007307,0.006440,0.762783,0.762783,0.182707,0.155707,1.348643
10.500000,-0.059838,0.989045,-0.001237,0.177477,4,0.000024,0.454210,0.170796,1.348978,174.476374,0.635116,0.071004,1.777432,-0.586438,0,4.833980,1,stable,0.007463,-0.009298,0.761333,0.761333,0.202643,0.170796,1.348978
10.600000,0.211310,0.987842,-0.002708,0.173603,4,0.000021,0.281834,0.168103,1.348760,168.535133,0.618291,0.082951,1.748011,1.101129,0,4.874824,1,stable,0.006337,0.032162,0.759876,0.759876,0.222096,0.168103,1.348760
10.700000,0.340037,0.987566,-0.002024,0.175004,4,0.000021,0.446751,0.169377,1.348164,173.999697,0.631263,0.104109,1.748011,-1.723762,0,4.833980,1,stable,0.008622,0.051897,0.758413,0.758413,0.240981,0.169377,1.348164
10.800000,0.062158,0.988351,0.002602,0.172092,4,0.000020,0.337858,0.167715,1.346330,168.502605,0.615037,0.062997,1.748011,1.649170,0,4.822213,1,stable,0.012390,0.009554,0.756944,0.756944,0.259218,0.167715,1.346330
10.900000,-0.167802,0.989907,0.004428,0.188752,4,0.000020,0.439309,0.183011,1.343198,175.940682,0.649633,0.097537,1.748011,-1.088931,0,4.833980,1,stable,0.012543,-0.025452,0.755470,0.755470,0.276734,0.183011,1.343198
11,-0.035960,0.991674,0.001113,0.185243,4,0.000020,0.334241,0.179273,1.339675,170.758628,0.702560,0.110912,1.748011,1.014505,0,4.822213,1,stable,0.009857,-0.005385,0.753989,0.753989,0.293459,0.179273,1.339675
11.100000,0.292427,0.993071,-0.002975,0.186951,1,0.000020,0.250970,0.181155,1.336517,174.939111,0.698843,0.074245,1.720729,-1.050680,0,4.833980,1,stable,0.008928,0.044347,0.752502,0.752502,0.309334,0.181155,1.336517
11.200000,0.651423,0.993711,-0.003835,0.196958,4,0.000020,0.329677,0.190568,1.334207,176.331995,0.695212,0.112255,1.720729,-0.832704,0,4.822213,1,stable,0.012070,0.098432,0.751009,0.751009,0.324303,0.190568,1.334207
