event_type,t_start,t_end,metric,value,severity,scale
anomaly,419,422,S(t),4.864031,medium,
anomaly,506,508,S(t),3.686842,low,
anomaly,712,714,S(t),3.609431,low,
anomaly,822,824,S(t),4.000334,low,
anomaly,910,916,S(t),4.754742,medium,
anomaly,913,915,S(t),3.381290,low,
anomaly,1308,1312,S(t),5.180246,medium,
anomaly,1309,1312,S(t),4.350534,medium,
anomaly,1508,1510,S(t),4.906709,medium,
anomaly,1611,1613,S(t),4.689988,medium,
anomaly,1708,1716,S(t),5.118347,medium,
anomaly,1712,1714,S(t),3.523743,low,
anomaly,1905,1907,S(t),4.667605,medium,
anomaly,2214,2218,S(t),4.202728,low,
anomaly,2311,2314,S(t),4.701961,medium,
anomaly,2513,2516,S(t),4.480640,medium,
anomaly,2514,2516,S(t),3.632735,low,
anomaly,2704,2707,S(t),6.299921,medium,
anomaly,2705,2707,S(t),5.824397,medium,
anomaly,2709,2711,S(t),5.394128,medium,
anomaly,2803,2805,S(t),4.654136,medium,
anomaly,3111,3114,S(t),4.956659,medium,
anomaly,3118,3120,S(t),5.061292,medium,
anomaly,3808,3813,S(t),4.748570,medium,
anomaly,3809,3813,S(t),4.142470,low,
anomaly,3810,3813,S(t),3.751596,low,
anomaly,3918,3921,S(t),4.801378,medium,
anomaly,4009,4011,S(t),4.863187,medium,
anomaly,4107,4109,S(t),5.771637,medium,
anomaly,4310,4315,S(t),6.241605,medium,
anomaly,4703,4705,S(t),3.751495,low,
anomaly,5006,5008,S(t),4.929034,medium,
anomaly,5314,5316,S(t),4.761555,medium,
anomaly,5808,5810,S(t),4.508813,medium,
anomaly,7509,7514,S(t),5.702746,medium,
anomaly,8010,8012,S(t),3.979479,low,
anomaly,9517,9520,S(t),5.850040,medium,
anomaly,103,148,A_mean(t),10.107559,high,
anomaly,104,148,A_mean(t),10.554655,high,
anomaly,105,148,A_mean(t),9.712315,high,
anomaly,106,146,A_mean(t),7.971717,medium,
anomaly,107,139,A_mean(t),7.137703,medium,
anomaly,109,138,A_mean(t),6.171972,medium,
anomaly,202,251,A_mean(t),21.471665,high,
anomaly,203,250,A_mean(t),15.544233,high,
anomaly,204,248,A_mean(t),12.169014,high,
anomaly,205,246,A_mean(t),10.821138,high,
anomaly,206,245,A_mean(t),9.023869,high,
anomaly,207,245,A_mean(t),7.750102,medium,
anomaly,208,244,A_mean(t),6.625295,medium,
anomaly,209,241,A_mean(t),6.040600,medium,
anomaly,210,240,A_mean(t),5.413946,medium,
anomaly,211,218,A_mean(t),4.313741,medium,
anomaly,212,217,A_mean(t),3.893945,low,
anomaly,301,350,A_mean(t),20.584640,high,
anomaly,302,351,A_mean(t),17.676055,high,
anomaly,303,351,A_mean(t),15.185416,high,
anomaly,304,349,A_mean(t),12.143276,high,
anomaly,305,348,A_mean(t),10.356128,high,
anomaly,306,347,A_mean(t),9.079534,high,
anomaly,307,346,A_mean(t),7.870433,medium,
anomaly,308,345,A_mean(t),6.877309,medium,
anomaly,309,344,A_mean(t),6.080711,medium,
anomaly,310,343,A_mean(t),5.381656,medium,
anomaly,311,341,A_mean(t),4.809775,medium,
anomaly,312,339,A_mean(t),4.328423,medium,
anomaly,313,338,A_mean(t),3.914771,low,
anomaly,314,336,A_mean(t),3.558749,low,
anomaly,400,449,A_mean(t),19.574890,high,
anomaly,401,450,A_mean(t),19.505902,high,
anomaly,402,450,A_mean(t),17.218195,high,
anomaly,403,449,A_mean(t),14.267962,high,
anomaly,404,448,A_mean(t),11.804588,high,
anomaly,405,447,A_mean(t),9.917345,high,
anomaly,406,446,A_mean(t),8.444231,high,
anomaly,407,445,A_mean(t),7.299061,medium,
anomaly,408,444,A_mean(t),6.398557,medium,
anomaly,409,443,A_mean(t),5.656494,medium,
anomaly,410,441,A_mean(t),5.041858,medium,
anomaly,411,440,A_mean(t),4.536579,medium,
