t,S_t,r_t,In_0,An_0,En_0,On_0,phi_0,fn_0,gamma_0,erreur_0,G_0,G_arch_0,In_1,An_1,En_1,On_1,phi_1,fn_1,gamma_1,erreur_1,G_1,G_arch_1,In_2,An_2,En_2,On_2,phi_2,fn_2,gamma_2,erreur_2,G_2,G_arch_2,In_3,An_3,En_3,On_3,phi_3,fn_3,gamma_3,erreur_3,G_3,G_arch_3,In_4,An_4,En_4,On_4,phi_4,fn_4,gamma_4,erreur_4,G_4,G_arch_4
0.000,0.000000,1.618000,0.100000,0.002241,0.268941,0.000000,0.000000,0.700000,0.100000,0.268941,-0.146848,adaptive,0.100000,0.000001,0.500000,0.000000,0.000000,1.216300,0.100000,0.500000,-0.268271,adaptive,0.100000,0.000000,0.700000,0.000000,0.000000,1.183987,0.100000,0.700000,-0.367042,adaptive,0.100000,0.000042,0.400000,0.000000,0.000000,1.857845,0.100000,0.400000,-0.216518,adaptive,0.100000,0.000000,0.600000,0.000000,0.000000,2.702997,0.100000,0.600000,-0.318521,adaptive
1.000,-0.008165,1.648902,0.293459,0.047694,0.092926,-0.007577,0.040172,0.700000,0.165032,0.100504,-0.055677,adaptive,0.293459,0.065908,0.176006,0.011531,0.045797,1.227164,0.175795,0.164475,-0.090655,adaptive,0.293459,0.014367,0.244494,0.002162,0.043663,1.211723,0.153408,0.242332,-0.132635,adaptive,0.293459,0.034868,0.135762,-0.003256,0.036640,1.899004,0.165892,0.139018,-0.076784,adaptive,0.293459,0.026143,0.210258,-0.004314,0.034437,2.765636,0.166484,0.214572,-0.117747,adaptive
2.000,-0.058866,1.676779,0.406809,0.121209,0.076696,0.020793,0.076412,0.700000,0.327182,0.055903,-0.056292,resonance,0.406809,0.233810,0.109064,0.006821,0.085639,1.236872,0.368078,0.102243,-0.068905,tanh,0.406809,0.254284,0.139289,0.008745,0.082222,1.236148,0.374934,0.130544,-0.067573,spiral_log,0.406809,0.033106,0.042963,-0.007795,0.070282,1.936428,0.353618,0.050757,-0.030836,adaptive,0.406809,0.194112,0.089772,-0.056823,0.066347,2.823481,0.350212,0.146596,-0.145076,resonance
3.000,-0.044497,1.698902,0.406809,0.117811,0.006542,0.007887,0.105172,0.700000,0.100000,-0.001345,0.000679,adaptive,0.406809,0.050641,0.048440,-0.005354,0.114357,1.244490,0.105727,0.053794,-0.026887,adaptive,0.406809,0.085204,0.064685,-0.009184,0.111175,1.257089,0.111095,0.073868,-0.036777,adaptive,0.406809,0.040782,0.010878,-0.002094,0.098177,1.968115,0.106559,0.012972,-0.006535,adaptive,0.406809,0.054478,0.048335,-0.003979,0.093395,2.871817,0.100000,0.052313,-0.026154,adaptive
4.000,-0.046655,1.713106,0.293459,0.087482,-0.021358,-0.007923,0.123637,0.700000,0.100000,-0.013435,0.006606,adaptive,0.293459,0.138509,-0.005613,0.001816,0.128250,1.249748,0.107819,-0.007429,0.003647,adaptive,0.293459,0.244151,0.004147,0.016339,0.127150,1.270319,0.112389,-0.012192,0.005993,adaptive,0.293459,0.074008,-0.014458,-0.001337,0.118053,1.988460,0.105587,-0.013121,0.006451,adaptive,0.293459,0.054961,0.030649,-0.004029,0.113617,2.903221,0.100000,0.034678,-0.016839,adaptive
5.000,-0.029680,1.718000,0.100000,0.083370,0.021714,-0.010305,0.130000,0.700000,0.953512,0.032020,-0.047969,resonance,0.100000,0.080330,-0.002249,0.069976,0.125570,1.251374,0.883661,-0.072225,0.107650,resonance,0.100000,0.175696,0.015391,0.110238,0.128300,1.274327,1.000000,-0.094846,0.140716,resonance,0.100000,0.089689,-0.019836,-0.002991,0.128300,1.994854,1.000000,-0.016845,0.025258,resonance,0.100000,0.063211,0.029409,-0.030095,0.125570,2.913580,0.907620,0.059504,-0.088871,resonance
6.000,-0.043533,1.713106,0.001000,0.067348,-0.008362,0.034050,0.123637,0.700000,0.514893,-0.042412,0.047936,resonance,0.001000,0.128816,0.011254,-0.006234,0.106746,1.249479,0.556173,0.017488,-0.005313,spiral_log,0.001000,0.171340,0.016374,-0.079674,0.114520,1.269956,0.610020,0.096048,-0.107773,resonance,0.001000,0.093634,-0.011160,-0.017947,0.128104,1.987955,0.598503,0.006787,-0.012622,resonance,0.001000,0.127099,0.006535,0.027732,0.128433,2.902788,0.567308,-0.021197,0.023990,resonance
7.000,-0.091214,1.698902,0.001000,0.071920,-0.011116,-0.014228,0.105172,0.700000,0.395963,0.003112,-0.003120,resonance,0.001000,0.126416,0.001833,-0.053765,0.074321,1.244501,0.431346,0.055598,-0.105394,resonance,0.001000,0.147363,-0.005630,-0.060747,0.087457,1.257154,0.447961,0.055117,-0.039079,tanh,0.001000,0.104421,-0.001356,-0.043187,0.117511,1.967929,0.430061,0.041831,-0.007791,spiral_log,0.001000,0.142032,-0.006897,0.045297,0.122073,2.871659,0.462686,-0.052194,0.052187,resonance
8.000,-0.039975,1.676779,0.001000,0.071780,0.006648,-0.017651,0.076412,0.700000,0.379580,0.024299,-0.017032,tanh,0.001000,0.124981,-0.010176,-0.030616,0.032604,1.236735,0.413446,0.020440,-0.002570,spiral_log,0.001000,0.160039,-0.014516,-0.038630,0.050309,1.237072,0.427793,0.024114,-0.024644,resonance,0.001000,0.104935,0.005010,-0.003755,0.097422,1.937387,0.390529,0.008764,-0.018068,resonance,0.001000,0.147813,0.007271,-0.039268,0.107041,2.824285,0.412673,0.046539,-0.032613,tanh
9.000,-0.037528,1.648902,0.001000,0.070715,0.002940,0.024188,0.040172,0.700000,0.364708,-0.021248,0.022518,resonance,0.001000,0.134237,-0.014356,0.013431,-0.012909,1.226881,0.403566,-0.027788,0.061881,resonance,0.001000,0.162372,-0.016586,-0.038856,0.007448,1.211528,0.425493,0.022269,-0.015590,tanh,0.001000,0.108418,-0.008548,0.025773,0.069514,1.898845,0.402103,-0.034322,0.003336,spiral_log,0.001000,0.134681,-0.003982,-0.033993,0.084528,2.765505,0.440906,0.030011,-0.031789,resonance
10.000,-0.053296,1.618000,0.100000,0.083358,-0.030352,-0.000000,0.000000,0.700000,0.764042,-0.030352,0.060611,resonance,0.100000,0.132463,-0.027929,0.082774,-0.056263,1.216069,0.766375,-0.110702,0.186996,spiral_log,0.100000,0.139948,-0.024440,-0.105793,-0.036098,1.183791,0.869246,0.081353,-0.138547,spiral_log,0.100000,0.124786,0.014983,-0.050437,0.036098,1.857773,0.807123,0.065420,-0.111794,spiral_log,0.100000,0.147519,-0.018197,0.031886,0.056263,2.702938,0.906031,-0.050083,0.085808,spiral_log
11.000,-0.127700,1.587098,0.293459,0.101315,0.002368,-0.041642,-0.040172,0.700000,0.438240,0.044010,-0.048822,adaptive,0.293459,0.163339,-0.010249,0.070091,-0.091843,1.205326,0.429426,-0.080340,0.090929,tanh,0.293459,0.194386,-0.002429,-0.090228,-0.075240,1.156107,0.483184,0.087799,-0.099229,tanh,0.293459,0.155683,-0.016070,-0.003433,-0.000075,1.817506,0.471651,-0.012637,0.014405,tanh,0.293459,0.210011,-0.014590,0.044285,0.024376,2.642280,0.502209,-0.058875,0.065206,adaptive
12.000,-0.119218,1.559221,0.406809,0.117773,0.010988,0.028444,-0.076412,0.700000,0.372806,-0.017455,0.017938,tanh,0.406809,0.199752,0.002648,0.067782,-0.115104,1.195617,0.386021,-0.065134,0.058262,spiral_log,0.406809,0.288705,0.020805,-0.050417,-0.105425,1.132076,0.420688,0.071222,-0.068333,adaptive,0.406809,0.161134,0.004816,0.042203,-0.036042,1.782328,0.388368,-0.037387,0.036111,adaptive,0.406809,0.239136,-0.014619,0.046501,-0.008769,2.589522,0.439903,-0.061120,0.062586,tanh
13.000,-0.124452,1.537098,0.406809,0.119853,-0.015690,0.022168,-0.105172,0.700000,0.370217,-0.037858,0.033607,adaptive,0.406809,0.218407,0.013500,0.036970,-0.123170,1.188276,0.387205,-0.023470,0.020868,adaptive,0.406809,0.260260,0.019769,0.034701,-0.123174,1.112685,0.395671,-0.014932,0.014642,tanh,0.406809,0.161000,-0.003073,-0.062636,-0.068877,1.754766,0.409899,0.059562,-0.044774,spiral_log,0.406809,0.253607,-0.015193,0.077728,-0.040759,2.548624,0.431767,-0.092922,0.081756,adaptive
14.000,-0.128520,1.522894,0.293459,0.101395,-0.003506,-0.038035,-0.123637,0.700000,0.382032,0.034529,-0.032426,tanh,0.293459,0.214544,0.014117,-0.027016,-0.115192,1.183513,0.400966,0.041133,-0.026500,spiral_log,0.293459,0.214252,0.010534,0.049811,-0.126481,1.101275,0.387910,-0.039278,0.032063,adaptive,0.293459,0.142652,-0.001747,0.048783,-0.095931,1.738479,0.381916,-0.050530,0.041182,adaptive,0.293459,0.200813,-0.005626,0.073530,-0.069312,2.523760,0.406635,-0.079156,0.074006,tanh
15.000,-0.094459,1.518000,0.100000,0.083245,0.010863,0.004009,-0.130000,0.700000,0.371527,0.006854,-0.005135,adaptive,0.100000,0.150107,0.003102,-0.059422,-0.092447,1.181433,0.410919,0.062523,-0.046226,adaptive,0.100000,0.180530,0.008604,0.029267,-0.115044,1.096668,0.389694,-0.020663,0.018590,tanh,0.100000,0.117573,-0.008095,-0.010383,-0.115044,1.732251,0.410101,0.002287,-0.001256,spiral_log,0.100000,0.178300,0.005073,-0.072502,-0.092447,2.514779,0.421960,0.077575,-0.057058,adaptive
16.000,-0.071369,1.522894,0.001000,0.070989,-0.004423,0.023493,-0.123637,0.700000,0.365395,-0.027915,0.023994,tanh,0.001000,0.126542,-0.011388,-0.025399,-0.058134,1.182991,0.410075,0.014011,-0.006060,spiral_log,0.001000,0.177691,0.008991,-0.042716,-0.090295,1.100856,0.411376,0.051706,-0.034687,adaptive,0.001000,0.105580,0.000342,-0.041375,-0.124727,1.738294,0.406530,0.041717,-0.028078,adaptive,0.001000,0.149462,-0.002606,0.047107,-0.108625,2.523619,0.410376,-0.049713,0.042680,tanh
17.000,-0.081915,1.537098,0.001000,0.069788,-0.014477,-0.030208,-0.105172,0.700000,0.646562,0.015731,-0.000266,adaptive,0.001000,0.122919,-0.009403,0.073507,-0.016939,1.187887,0.641002,-0.082910,0.013260,adaptive,0.001000,0.149710,-0.018603,-0.059026,-0.055218,1.112741,0.720246,0.040423,0.000370,tanh,0.001000,0.097761,0.000875,-0.061375,-0.124270,1.755389,0.697662,0.062250,0.003249,adaptive,0.001000,0.154850,-0.010689,0.100478,-0.116854,2.549103,0.709251,-0.111167,0.022209,adaptive
18.000,-0.034190,1.559221,0.001000,0.072096,0.007139,-0.015349,-0.076412,0.700000,0.406039,0.022488,-0.002100,tanh,0.001000,0.131817,0.009338,-0.010655,0.025620,1.195926,0.420928,0.019993,0.000367,spiral_log,0.001000,0.145052,-0.000563,0.041375,-0.013989,1.132181,0.408654,-0.041938,0.004475,adaptive,0.001000,0.103046,-0.006644,0.019423,-0.113802,1.782669,0.443097,-0.026067,0.002403,adaptive,0.001000,0.131820,0.008628,-0.032306,-0.116749,2.589788,0.425825,0.040934,-0.003113,tanh
19.000,-0.041498,1.587098,0.001000,0.070645,0.001619,0.025003,-0.040172,0.700000,0.367640,-0.023384,0.002852,adaptive,0.001000,0.124208,-0.008590,-0.027792,0.063927,1.205251,0.417354,0.019202,-0.001704,adaptive,0.001000,0.160936,-0.014210,-0.008053,0.028521,1.156681,0.431118,-0.006157,0.001152,tanh,0.001000,0.101459,0.003491,-0.006109,-0.094264,1.817890,0.386401,0.009599,0.000082,spiral_log,0.001000,0.136574,-0.003635,0.056902,-0.108536,2.642585,0.446100,-0.060537,0.009083,adaptive
20.000,-0.097113,1.618000,0.100000,0.083370,-0.011488,-0.000000,-0.000000,0.700000,0.374032,-0.011488,0.002984,tanh,0.100000,0.141924,0.002311,0.045284,0.093026,1.216317,0.379650,-0.042973,0.001627,spiral_log,0.100000,0.200855,0.005582,-0.076697,0.067328,1.183700,0.416402,0.082279,-0.006601,adaptive,0.100000,0.122538,-0.005867,0.038358,-0.067328,1.857495,0.408003,-0.044225,0.007579,adaptive,0.100000,0.162765,-0.001353,0.017466,-0.093026,2.702713,0.437264,-0.018820,0.004981,tanh
21.000,-0.097483,1.648902,0.293459,0.102495,0.002637,-0.037701,0.040172,0.700000,0.382079,0.040337,-0.006320,adaptive,0.293459,0.177329,-0.000839,-0.070746,0.109270,1.227528,0.415824,0.069907,-0.009480,adaptive,0.293459,0.204987,0.006148,0.014385,0.097920,1.212156,0.385407,-0.008237,0.002691,tanh,0.293459,0.157396,-0.000081,-0.047218,-0.035250,1.898839,0.411549,0.047137,0.001956,spiral_log,0.293459,0.196934,-0.003630,0.033905,-0.071528,2.765499,0.439240,-0.037535,0.007599,adaptive
22.000,-0.240895,1.676779,0.406809,0.119450,0.013308,0.023081,0.076412,0.700000,0.368534,-0.009773,0.003875,tanh,0.406809,0.220583,-0.010981,0.084783,0.110788,1.236883,0.387711,-0.095764,0.008046,spiral_log,0.406809,0.258354,-0.014277,0.101772,0.116790,1.237040,0.396058,-0.116049,0.031514,adaptive,0.406809,0.170847,0.006040,-0.041070,-0.000680,1.936666,0.387384,0.047110,0.002334,spiral_log,0.406809,0.209870,-0.003501,0.059860,-0.045737,2.823680,0.435402,-0.063361,0.026684,tanh
23.000,-0.158757,1.698902,0.406809,0.121501,-0.004786,0.010342,0.105172,0.700000,0.127150,-0.015129,0.004073,adaptive,0.406809,0.251935,0.004409,-0.026265,0.097706,1.244353,0.138475,0.030674,-0.007770,adaptive,0.406809,0.274793,-0.007392,-0.016445,0.121836,1.257024,0.142340,0.009053,-0.002362,adaptive,0.406809,0.190301,-0.003320,0.025952,0.033562,1.967830,0.137018,-0.029272,0.008025,adaptive,0.406809,0.249144,-0.000965,0.009899,-0.017591,2.871574,0.147478,-0.010863,0.002909,adaptive
24.000,-0.125710,1.713106,0.293459,0.106697,-0.001571,-0.009663,0.123637,0.700000,0.100000,0.008093,-0.002439,adaptive,0.293459,0.215683,-0.005007,0.000721,0.072100,1.249733,0.104795,-0.005729,0.001752,adaptive,0.293459,0.252801,0.003137,-0.001803,0.112603,1.270537,0.104991,0.004939,-0.001494,adaptive,0.293459,0.165896,0.001014,-0.017067,0.064719,1.988293,0.103751,0.018081,-0.005393,adaptive,0.293459,0.224540,0.002786,-0.021762,0.010873,2.903078,0.108563,0.024548,-0.007272,adaptive
25.000,-0.114665,1.718000,0.100000,0.083377,0.003279,-0.001081,0.130000,0.700000,0.100000,0.004360,-0.001494,adaptive,0.100000,0.159010,-0.000405,0.015487,0.037680,1.251215,0.100000,-0.015893,0.005547,adaptive,0.100000,0.199610,-0.003357,-0.014046,0.090320,1.274703,0.104161,0.010689,-0.003641,adaptive,0.100000,0.125913,-0.000865,-0.008112,0.090320,1.995015,0.100876,0.007247,-0.002476,adaptive,0.100000,0.178620,0.000692,-0.015548,0.037680,2.913718,0.107075,0.016240,-0.005503,adaptive
26.000,-0.029364,1.713106,0.001000,0.072317,-0.000421,0.007101,0.123637,0.700000,0.100000,-0.007522,0.002906,adaptive,0.001000,0.134470,0.003025,0.001005,-0.000737,1.249547,0.100000,0.002020,-0.000774,adaptive,0.001000,0.177651,-0.005237,0.004105,0.057741,1.270264,0.102885,-0.009342,0.003615,adaptive,0.001000,0.108469,0.001050,-0.010474,0.108378,1.988112,0.100000,0.011524,-0.004383,adaptive,0.001000,0.154862,0.001482,0.001452,0.061057,2.902923,0.104572,0.000030,-0.000012,adaptive
27.000,-0.033842,1.698902,0.001000,0.072006,-0.021472,-0.019716,0.105172,0.700000,0.548058,-0.001756,0.001333,spiral_log,0.001000,0.133065,0.023385,-0.043964,-0.037903,1.244486,0.587339,0.067349,-0.053220,tanh,0.001000,0.169084,-0.042297,-0.034641,0.018806,1.257148,0.615453,-0.007656,0.006056,tanh,0.001000,0.106121,-0.011066,0.050870,0.117545,1.968206,0.567108,-0.061936,0.048950,tanh,0.001000,0.147949,0.009880,-0.029195,0.079548,2.871895,0.594880,0.039076,-0.029597,spiral_log
28.000,-0.079411,1.676779,0.001000,0.072334,0.001928,-0.008575,0.076412,0.700000,0.182986,0.010503,-0.005984,adaptive,0.001000,0.133706,0.009474,-0.018048,-0.068852,1.236831,0.196768,0.027523,-0.015658,adaptive,0.001000,0.173228,0.007357,-0.026323,-0.021839,1.237017,0.204857,0.033680,-0.019152,adaptive,0.001000,0.106236,-0.003630,0.020218,0.117214,1.937120,0.190557,-0.023848,0.013622,adaptive,0.001000,0.156305,-0.008821,0.017164,0.092104,2.824060,0.208355,-0.025985,0.014845,adaptive
29.000,-0.086764,1.648902,0.001000,0.072266,-0.000081,0.006901,0.040172,0.700000,0.101816,-0.006982,0.003620,adaptive,0.001000,0.134667,0.004940,-0.006495,-0.089576,1.227124,0.109851,0.011435,-0.005912,adaptive,0.001000,0.175374,-0.007740,0.014200,-0.059394,1.211700,0.111168,-0.021940,0.011399,adaptive,0.001000,0.108395,-0.004741,0.006209,0.107553,1.898994,0.109150,-0.010950,0.005680,adaptive,0.001000,0.154858,-0.002725,0.017502,0.098140,2.765627,0.115226,-0.020227,0.010506,adaptive
30.000,-0.048220,1.618000,0.100000,0.083379,-0.003341,0.000000,0.000000,0.700000,0.100000,-0.003341,0.001670,adaptive,0.100000,0.160226,0.004764,0.002587,-0.097548,1.216326,0.100297,0.002177,-0.001087,adaptive,0.100000,0.201950,0.010712,-0.000486,-0.089478,1.183931,0.103921,0.011198,-0.005578,adaptive,0.100000,0.126053,-0.001128,-0.012776,0.089478,1.857796,0.101361,0.011648,-0.005802,adaptive,0.100000,0.178611,-0.005207,0.011569,0.097548,2.702957,0.106350,-0.016777,0.008408,adaptive
31.000,-0.173722,1.587098,0.293459,0.106779,0.001070,-0.010015,-0.040172,0.700000,0.100000,0.011084,-0.005348,adaptive,0.293459,0.214308,0.003503,0.017115,-0.092039,1.205401,0.100000,-0.013612,0.006614,adaptive,0.293459,0.255088,-0.015948,-0.022559,-0.108647,1.156520,0.102682,0.006610,-0.003194,adaptive,0.293459,0.165182,0.005012,0.012639,0.064571,1.817776,0.100000,-0.007627,0.003700,adaptive,0.293459,0.226912,-0.007109,-0.010047,0.090677,2.642495,0.106509,0.002937,-0.001421,adaptive
32.000,-0.279196,1.559221,0.406809,0.121712,0.003601,0.007885,-0.076412,0.700000,0.100000,-0.004284,0.001285,tanh,0.406809,0.247398,-0.000735,0.024732,-0.074185,1.195804,0.100000,-0.025467,0.007640,tanh,0.406809,0.282637,-0.000478,0.027470,-0.114783,1.132136,0.100333,-0.027948,0.008384,tanh,0.406809,0.190431,-0.007004,0.004937,0.034933,1.782381,0.100000,-0.011941,0.003582,tanh,0.406809,0.254485,-0.004606,-0.018773,0.078279,2.589563,0.106682,0.014167,-0.004250,tanh
33.000,-0.280939,1.537098,0.406809,0.121849,-0.004072,0.006088,-0.105172,0.700000,0.100000,-0.010160,0.003048,tanh,0.406809,0.248884,-0.003704,0.023218,-0.046790,1.187843,0.100000,-0.026922,0.008076,tanh,0.406809,0.281857,0.002773,-0.027818,-0.107341,1.112756,0.102992,0.030591,-0.009177,tanh,0.406809,0.189391,-0.004785,-0.008549,0.003006,1.755309,0.100256,0.003765,-0.001129,tanh,0.406809,0.259341,-0.005653,0.019706,0.061433,2.549041,0.105408,-0.025360,0.007608,tanh
34.000,-0.203225,1.522894,0.293459,0.106677,-0.000689,-0.010475,-0.123637,0.700000,0.100000,0.009786,-0.002936,tanh,0.293459,0.214430,-0.001975,0.021194,-0.013907,1.183175,0.100000,-0.023170,0.006951,tanh,0.293459,0.253325,0.006297,0.013066,-0.087388,1.100838,0.100869,-0.006770,0.002031,tanh,0.293459,0.165897,-0.003665,0.008869,-0.028628,1.738068,0.100000,-0.012533,0.003760,tanh,0.293459,0.225864,0.000234,-0.022697,0.041446,2.523447,0.106517,0.022931,-0.006879,tanh
35.000,-0.073769,1.518000,0.100000,0.083372,0.003208,0.001081,-0.130000,0.700000,0.100000,0.002127,-0.000638,tanh,0.100000,0.158971,0.001211,0.012820,0.019748,1.181359,0.100000,-0.011609,0.003483,tanh,0.100000,0.199677,0.002101,0.014471,-0.057461,1.096606,0.100658,-0.012370,0.003711,tanh,0.100000,0.126569,0.001901,-0.008531,-0.057461,1.732196,0.100000,0.010431,-0.003129,tanh,0.100000,0.177014,-0.002278,0.002248,0.019748,2.514737,0.107067,-0.004526,0.001358,tanh
36.000,-0.074186,1.522894,0.001000,0.072345,-0.001062,0.006552,-0.123637,0.700000,0.100000,-0.007614,0.002284,tanh,0.001000,0.134717,0.002667,-0.007641,0.049464,1.183003,0.100000,0.010307,-0.003092,tanh,0.001000,0.177674,0.003087,-0.012961,-0.021248,1.100814,0.102572,0.016048,-0.004814,tanh,0.001000,0.108306,0.001331,-0.004124,-0.081261,1.738197,0.100000,0.005455,-0.001636,tanh,0.001000,0.156231,0.000374,-0.013588,-0.002217,2.523545,0.106203,0.013962,-0.004189,tanh
37.000,-0.087112,1.537098,0.001000,0.072375,-0.002021,-0.004845,-0.105172,0.700000,0.100000,0.002825,-0.000847,tanh,0.001000,0.134225,-0.002311,-0.002709,0.071196,1.188011,0.100301,0.000398,-0.000119,tanh,0.001000,0.177564,-0.002448,0.016660,0.016870,1.113052,0.102063,-0.019109,0.005733,tanh,0.001000,0.108183,-0.000584,-0.004325,-0.098242,1.755413,0.100166,0.003741,-0.001122,tanh,0.001000,0.156181,-0.001148,0.015289,-0.023082,2.549121,0.106327,-0.016437,0.004931,tanh
38.000,-0.039171,1.559221,0.001000,0.072408,0.002324,-0.003796,-0.076412,0.700000,0.100000,0.006120,-0.001836,tanh,0.001000,0.134101,0.001927,0.004232,0.082110,1.195680,0.100000,-0.002304,0.000691,tanh,0.001000,0.176529,-0.002727,0.003382,0.052344,1.132138,0.103638,-0.006109,0.001833,tanh,0.001000,0.108478,0.000943,-0.010705,-0.107198,1.782663,0.100000,0.011648,-0.003494,tanh,0.001000,0.156290,-0.000531,0.009314,-0.041649,2.589783,0.106146,-0.009845,0.002953,tanh
39.000,-0.046387,1.587098,0.001000,0.072324,0.000760,0.006963,-0.040172,0.700000,0.100000,-0.006203,0.001861,tanh,0.001000,0.134399,-0.002328,0.002071,0.080967,1.205429,0.100086,-0.004399,0.001320,tanh,0.001000,0.177287,-0.002646,0.012513,0.081007,1.156589,0.103204,-0.015159,0.004548,tanh,0.001000,0.108484,0.000149,-0.007531,-0.107588,1.817821,0.100000,0.007680,-0.002304,tanh,0.001000,0.156100,-0.000424,0.005098,-0.056943,2.642530,0.106496,-0.005522,0.001657,tanh
40.000,-0.110796,1.618000,0.100000,0.083378,-0.002924,-0.000000,-0.000000,0.700000,0.100000,-0.002924,0.000877,tanh,0.100000,0.160387,0.002239,-0.013846,0.068261,1.216373,0.100000,0.016085,-0.004825,tanh,0.100000,0.200473,0.000087,0.014125,0.099563,1.184030,0.100950,-0.014037,0.004211,tanh,0.100000,0.126545,-0.000865,0.012129,-0.099563,1.857796,0.100000,-0.012995,0.003898,tanh,0.100000,0.178502,-0.000886,0.011884,-0.068261,2.702957,0.106545,-0.012770,0.003831,tanh
41.000,-0.245360,1.648902,0.293459,0.106774,0.000905,-0.010279,0.040172,0.700000,0.100000,0.011184,-0.003355,tanh,0.293459,0.214340,0.000086,0.019298,0.046122,1.227178,0.100000,-0.019213,0.005764,tanh,0.293459,0.255780,0.002374,-0.024536,0.105972,1.211665,0.101919,0.026910,-0.008073,tanh,0.293459,0.165897,0.000603,-0.014012,-0.083935,1.898860,0.100000,0.014615,-0.004385,tanh,0.293459,0.225804,-0.001217,0.017116,-0.075185,2.765517,0.106681,-0.018334,0.005500,tanh
42.000,-0.097158,1.676779,0.406809,0.119237,0.032872,0.036392,0.076412,0.700000,0.582115,-0.003520,0.002808,spiral_log,0.406809,0.222231,-0.011993,-0.090414,0.017983,1.235542,0.667270,0.078421,-0.064716,resonance,0.406809,0.088204,-0.012935,-0.025025,0.099676,1.235984,0.642453,0.012091,-0.010280,resonance,0.406809,0.190496,0.002672,0.090425,-0.062097,1.937575,0.644607,-0.087753,0.072389,resonance,0.406809,0.211473,0.001878,-0.088709,-0.077580,2.824442,0.637887,0.090588,-0.071956,spiral_log
43.000,-0.057869,1.698902,0.406809,0.120675,-0.007599,0.018581,0.105172,0.700000,0.230003,-0.026181,0.007854,tanh,0.406809,0.238608,0.010385,0.000102,-0.011930,1.244224,0.244497,0.010283,-0.003085,tanh,0.406809,0.269805,-0.014772,0.026164,0.081644,1.256928,0.259700,-0.040937,0.012280,tanh,0.406809,0.177014,0.008617,-0.028742,-0.035896,1.967969,0.242156,0.037358,-0.011207,tanh,0.406809,0.259295,-0.004645,0.012527,-0.075571,2.871693,0.264605,-0.017172,0.005152,tanh
44.000,-0.125649,1.713106,0.293459,0.106572,-0.000759,-0.010475,0.123637,0.700000,0.108529,0.009716,-0.004476,adaptive,0.293459,0.214392,-0.004915,-0.004549,-0.039217,1.249484,0.117390,-0.000366,0.000169,adaptive,0.293459,0.249735,-0.006344,-0.016325,0.054236,1.270451,0.120170,0.009981,-0.004598,adaptive,0.293459,0.164042,0.002381,0.001058,-0.007476,1.988459,0.114445,0.001323,-0.000609,adaptive,0.293459,0.223327,0.001415,-0.026782,-0.069512,2.903221,0.120814,0.028197,-0.012977,adaptive
45.000,-0.117955,1.718000,0.100000,0.083376,0.003484,-0.001081,0.130000,0.700000,0.100000,0.004565,-0.001858,adaptive,0.100000,0.159020,-0.000496,0.015055,-0.059934,1.251372,0.100000,-0.015550,0.006328,adaptive,0.100000,0.199215,0.000546,0.014729,0.020900,1.274848,0.102325,-0.014184,0.005772,adaptive,0.100000,0.126356,0.000819,-0.012693,0.020900,1.994961,0.101876,0.013512,-0.005498,adaptive,0.100000,0.177413,-0.002591,0.011931,-0.059934,2.913672,0.109107,-0.014522,0.005910,adaptive
46.000,-0.018563,1.713106,0.001000,0.072334,-0.000350,0.007103,0.123637,0.700000,0.100000,-0.007452,0.002690,adaptive,0.001000,0.134451,0.002863,0.002436,-0.071159,1.249616,0.100000,0.000427,-0.000154,adaptive,0.001000,0.176993,0.004187,0.007224,-0.014263,1.270360,0.101738,-0.003037,0.001097,adaptive,0.001000,0.108294,0.001841,0.002597,0.047034,1.988130,0.100000,-0.000756,0.000273,adaptive,0.001000,0.155465,0.001937,-0.002817,-0.047503,2.902938,0.105025,0.004754,-0.001716,adaptive
47.000,-0.018103,1.698902,0.001000,0.072402,-0.002364,-0.003617,0.105172,0.700000,0.100000,0.001253,-0.000396,adaptive,0.001000,0.134600,0.003560,0.001089,-0.071401,1.244648,0.100000,0.002472,-0.000781,adaptive,0.001000,0.177025,-0.006193,0.009014,-0.046997,1.257256,0.101622,-0.015207,0.004801,adaptive,0.001000,0.108532,0.003524,-0.000244,0.068963,1.967928,0.100000,0.003767,-0.001190,adaptive,0.001000,0.155920,-0.004298,-0.003874,-0.032971,2.871658,0.106897,-0.000425,0.000134,adaptive
48.000,-0.051069,1.676779,0.001000,0.072393,0.002098,-0.004690,0.076412,0.700000,0.100000,0.006788,-0.001838,adaptive,0.001000,0.134182,0.002634,0.010184,-0.060798,1.236928,0.100000,-0.007550,0.002045,adaptive,0.001000,0.177692,0.014490,0.013803,-0.073413,1.236973,0.102449,0.000687,-0.000186,adaptive,0.001000,0.108499,-0.005723,-0.000662,0.085103,1.937015,0.100000,-0.005061,0.001371,adaptive,0.001000,0.155996,0.005481,-0.004942,-0.017130,2.823973,0.106715,0.010423,-0.002820,adaptive
