event_type,t_start,t_end,metric,value,severity,scale
fractal_pattern,150,250,A_mean(t),0.674276,medium,10/100
fractal_pattern,400,500,A_mean(t),0.674872,medium,10/100
fractal_pattern,500,600,A_mean(t),0.720676,medium,10/100
fractal_pattern,250,350,entropy_S,0.686142,medium,10/100
fractal_pattern,500,600,entropy_S,0.660783,medium,10/100
fractal_pattern,850,950,entropy_S,0.894925,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.673402,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.669851,medium,10/100
fractal_pattern,200,300,mean_high_effort,0.660487,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.667969,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.662598,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.661253,medium,10/100
fractal_pattern,400,500,mean_high_effort,0.665453,medium,10/100
fractal_pattern,500,600,mean_high_effort,0.775330,medium,10/100
fractal_pattern,550,650,mean_high_effort,0.820716,medium,10/100
fractal_pattern,600,700,mean_high_effort,0.923219,high,10/100
fractal_pattern,650,750,mean_high_effort,0.867470,medium,10/100
fractal_pattern,700,800,mean_high_effort,0.951538,high,10/100
fractal_pattern,750,850,mean_high_effort,0.818863,medium,10/100
fractal_pattern,850,950,mean_high_effort,0.660588,medium,10/100
fractal_pattern,500,600,mean_abs_error,0.657549,medium,10/100
