t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000029,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.001735,0.992025,0,0.003833,0,0.000026,3.484679,0.001877,1.348022,0,1,0.100000,0.394819,3.484679,0,0,1,1,1,stable,0.395031,0.000212,0.223947,0.223947,0.120927,0.001877,1.348022
0.200000,0.006817,0.992393,-0.000000,0.009445,0,0.000024,2.662411,0.005366,1.349188,0,1,0.100000,0.314845,2.662411,34.846793,0,1,1,1,stable,0.316093,0.001248,0.274028,0.274028,0.141753,0.005366,1.349188
0.300000,0.007587,0.991886,-0.000009,0.018554,0,0.000024,4.211281,0.012723,1.349443,0.000000,0.993307,0.100000,0.250288,4.211281,-8.222686,0,1,1,1,stable,0.253278,0.002990,0.372213,0.372213,0.162379,0.012723,1.349443
0.400000,-0.005108,0.990695,-0.000043,0.032196,3,0.000023,4.458376,0.026141,1.348760,0.022937,0.993303,0.100000,0.201449,4.458376,15.488701,0,1,1,1,stable,0.203590,0.002141,0.598289,0.598289,0.182707,0.026141,1.348760
0.500000,-0.006934,0.989342,-0.000182,0.048690,1,0.000048,2.611918,0.044658,1.347201,0.147773,0.993279,0.100000,0.161554,2.611918,2.470956,0,1,1,1,stable,0.163565,0.002011,0.669670,0.669670,0.202643,0.044658,1.347201
0.600000,-0.003096,0.988433,-0.000579,0.070825,4,0.000044,2.066365,0.069993,1.344950,0.141432,0.993280,0.100000,0.128210,2.066365,-18.464578,0,1,1,1,stable,0.131503,0.003293,0.704645,0.704645,0.222096,0.069993,1.344950
0.700000,-0.046529,0.988383,-0.000196,0.100855,2,0.000044,2.179226,0.099903,1.342233,0.141867,0.993280,0.100000,0.108624,2.179226,-5.455535,0,1,1,1,stable,0.106268,0.005266,0.814087,0.814087,0.240981,0.099903,1.342233
0.800000,-0.003366,0.989247,0.000378,0.127955,2,0.000043,2.123266,0.120904,1.339293,0.950885,0.993124,0.100000,0.066479,2.123266,1.128608,0,1,1,1,stable,0.086718,0.028347,0.938451,0.938451,0.259218,0.120904,1.339293
0.900000,-0.075169,0.990726,0.000494,0.167672,4,0.000045,1.608229,0.162051,1.336576,2.794060,0.992755,0.100000,0.117980,1.608229,-0.559595,0,1,1,1,stable,0.078548,0.045453,1,1,0.276734,0.162051,1.336576
1,-0.068311,0.992322,0.001338,0.143950,3,0.000044,29.367517,0.137009,1.333912,3.669488,0.992573,0.764106,0.076631,4.334829,-5.150372,0,12.606518,1,1,transitoire,0.077547,0.000916,0.150359,0.150359,0.293459,0.137009,1.333912
1.100000,-0.146746,0.993534,0.000749,0.158977,3,0.000047,1.312974,0.155923,1.331943,1.791851,0.992958,0.755725,0.070820,12.679058,277.592875,0,11.026073,1,1,chronique,0.062334,-0.008486,0.135189,0.135189,0.309334,0.155923,1.331943
1.200000,-0.102070,0.994015,-0.000193,0.168099,2,0.000047,3.185843,0.164962,1.330773,1.657835,0.992985,0.770763,0.065474,12.679058,-280.545421,0,21.342209,1,1,transitoire,0.047121,-0.018353,0.313750,0.313750,0.324303,0.164962,1.330773
1.300000,-0.192310,0.993658,-0.000453,0.174458,4,0.000046,1.517812,0.171536,1.330602,4.252201,0.992449,0.638182,0.060920,12.679058,18.728681,0,21.162210,1,1,chronique,0.031758,-0.005962,0.411446,0.411446,0.338318,0.171536,1.330602
1.400000,-0.147588,0.992598,0.000380,0.184407,4,0.000047,1.959048,0.179569,1.331559,3.837308,0.992537,0.666592,0.053368,12.679058,-16.680307,0,26.486747,1,1,chronique,0.023477,-0.015668,0.567646,0.567646,0.351335,0.179569,1.331559
1.500000,-0.140181,0.991176,0.002986,0.188620,1,0.000047,0.720300,0.183962,1.333124,3.926990,0.992518,0.577480,0.090673,12.679058,4.412358,0,25.347715,1,1,chronique,0.013711,-0.064375,0.644321,0.644321,0.363320,0.183962,1.333124
1.600000,-0.079482,0.989847,0.003398,0.177998,4,0.000045,2.145109,0.166818,1.334735,1.106415,0.993094,0.458637,0.062354,10.380463,-12.387474,0,7.107388,1,1,transitoire,-0.009863,-0.023773,0.599918,0.599918,0.374240,0.166818,1.334735
1.700000,-0.127023,0.989051,-0.001441,0.205047,4,0.000046,2.090616,0.195617,1.337286,1.586758,0.992999,0.368410,0.091022,10.380463,14.248084,0,4.133153,1,1,transitoire,-0.015583,0.053626,0.781408,0.781408,0.384069,0.195617,1.337286
