t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
1,-0.059695,0.991674,0.000176,0.032871,1,0.000022,1.030818,0.027607,1.339947,0.212299,0.669676,0.300598,1.357379,-1.155343,0,3.330649,1,stable,0.295788,-0.004809,0.399296,0.293459,0.027607,1.339947
1.100000,-0.077246,0.993071,0.000088,0.039080,1,0.000022,1.026536,0.034459,1.337032,0.182577,0.689755,0.286877,1.344288,-1.717535,0,6.970564,1,stable,0.280610,-0.006267,0.401012,0.309334,0.034459,1.337032
1.200000,-0.055705,0.993711,-0.000077,0.047829,3,0.000023,1.047706,0.043250,1.334410,0.281827,0.568581,0.270620,1.344288,-0.042817,0,7.862819,1,stable,0.266072,-0.004548,0.402753,0.324303,0.043250,1.334410
1.300000,0.002199,0.993500,-0.000082,0.058958,3,0.000022,1.039922,0.054202,1.332343,1.056294,0.398876,0.252292,1.344288,0.211696,0,6.968823,1,stable,0.252401,0.000108,0.404519,0.338318,0.054202,1.332343
1.400000,-0.016435,0.992622,0.000364,0.072233,3,0.000023,0.998061,0.067268,1.331044,1.692254,0.434878,0.241215,1.344288,-0.077835,0,7.862819,1,stable,0.239789,-0.001426,0.406310,0.351335,0.067268,1.331044
1.500000,-0.156361,0.991442,0.001029,0.080458,4,0.000022,0.649546,0.076888,1.330590,2.568843,0.495388,0.240652,1.344288,-0.418613,0,6.968823,1,stable,0.227685,-0.012967,0.408126,0.363320,0.076888,1.330590
1.600000,-0.088342,0.990387,0.000921,0.082859,1,0.000022,0.866183,0.080599,1.330976,8.361735,0.793607,0.222683,1.308859,-3.485150,0,13.401867,1,stable,0.215251,-0.007432,0.409967,0.374240,0.080599,1.330976
1.700000,0.192359,0.989817,-0.000369,0.098075,1,0.000022,0.804977,0.095441,1.332249,12.566465,0.698614,0.188054,1.308859,2.166365,0,12.764413,1,stable,0.203888,0.015833,0.411833,0.384069,0.095441,1.332249
1.800000,0.439257,0.989924,-0.001116,0.125263,4,0.000022,1.116070,0.121906,1.334307,29.043582,0.843426,0.158575,1.308859,-0.612052,0,14.643061,1,stable,0.194974,0.036399,0.413726,0.392784,0.121906,1.334307
1.900000,0.282103,0.990647,-0.001023,0.147785,3,0.000022,0.818298,0.144620,1.336962,22.709420,0.841752,0.164788,1.308859,3.110926,0,31.323291,1,stable,0.188170,0.023382,0.415643,0.400369,0.144620,1.336962
2,0.100070,0.991674,-0.000512,0.144173,4,0.000022,0.915057,0.141584,1.339836,65.216760,0.682937,0.172472,1.308859,-2.977716,0,28.843435,1,stable,0.180653,0.008181,0.417587,0.406809,0.141584,1.339836
2.100000,0.052131,0.992522,-0.000601,0.144608,1,0.000023,0.676990,0.142587,1.342855,50.933016,0.672840,0.168110,1.270301,0.967591,0,26.727432,1,stable,0.172282,0.004172,0.419557,0.412092,0.142587,1.342855
2.200000,0.065213,0.992728,-0.000007,0.158862,4,0.000022,0.875782,0.154866,1.345603,50.100597,0.676000,0.158750,1.270301,-2.380675,0,19.906244,1,stable,0.164006,0.005256,0.421553,0.416209,0.154866,1.345603
2.300000,-0.098424,0.992063,0.000510,0.172719,4,0.000023,0.488857,0.166518,1.347751,49.054904,0.692142,0.164887,1.270301,1.987923,0,15.858857,1,stable,0.156231,-0.008656,0.423575,0.419154,0.166518,1.347751
2.400000,0.195753,0.990669,0.000673,0.169767,4,0.000023,0.950071,0.163550,1.348946,49.810481,0.722680,0.131171,1.270301,-3.869249,0,11.004930,1,stable,0.147719,0.016548,0.425623,0.420923,0.163550,1.348946
2.500000,0.535882,0.989045,-0.000917,0.188568,1,0.000022,0.630898,0.182717,1.349504,75.930048,0.815909,0.095814,1.270301,4.612141,0,8.425985,1,stable,0.141672,0.045858,0.427698,0.421513,0.182717,1.349504
2.600000,0.322297,0.987842,-0.000321,0.204871,4,0.000022,0.578470,0.198647,1.349234,62.743416,0.791714,0.110601,1.239904,-3.191735,0,9.938824,1,stable,0.138298,0.027697,0.429799,0.420923,0.198647,1.349234
2.700000,-0.370950,0.987566,0.000947,0.199604,2,0.000022,0.236658,0.193559,1.347775,107.730530,0.685128,0.166128,1.239904,-0.524277,0,9.620017,1,stable,0.133624,-0.032504,0.431927,0.419154,0.193559,1.347775
2.800000,-0.469540,0.988351,0.000528,0.167925,4,0.000022,0.976766,0.164166,1.345308,169.202707,0.794829,0.165503,1.239904,-3.418121,0,9.287396,1,stable,0.124313,-0.041190,0.434082,0.416209,0.164166,1.345308
2.900000,-0.178146,0.989907,-0.001661,0.165813,1,0.000022,0.534681,0.163755,1.342775,161.857922,0.728868,0.130733,1.239904,7.401080,0,8.977008,1,stable,0.114765,-0.015968,0.436263,0.412092,0.163755,1.342775
3,0.109887,0.991674,-0.000589,0.182163,4,0.000022,0.556103,0.177833,1.340146,192.095377,0.697673,0.098485,1.239904,-4.420857,0,8.580452,1,stable,0.107735,0.009250,0.438471,0.406809,0.177833,1.340146
3.100000,-0.058734,0.993071,0.001515,0.190314,3,0.000023,0.243066,0.185529,1.337393,177.174091,0.706636,0.108619,1.212447,0.214223,0,8.217450,1,stable,0.103096,-0.005522,0.440706,0.400369,0.185529,1.337393
3.200000,-0.148117,0.993711,0.002623,0.183510,4,0.000022,0.527935,0.180659,1.334355,201.608917,0.713176,0.111399,1.212447,-3.130368,0,8.580452,1,stable,0.097495,-0.013654,0.442968,0.392784,0.180659,1.334355
3.300000,0.036439,0.993500,0.000283,0.184440,1,0.000022,0.414425,0.180432,1.331892,179.947983,0.720000,0.091436,1.212447,2.848690,0,8.217450,1,stable,0.091516,0.003008,0.445257,0.384069,0.180432,1.331892
3.400000,0.270371,0.992622,-0.002056,0.194813,4,0.000022,0.504034,0.189161,1.330489,184.815421,0.718650,0.064095,1.212447,-1.135104,0,8.580452,1,stable,0.087183,0.024104,0.447573,0.374240,0.189161,1.330489
3.500000,0.104898,0.991442,-0.002401,0.202194,4,0.000022,0.244724,0.195654,1.330257,178.021279,0.754870,0.075360,1.212447,0.896090,0,8.217450,1,stable,0.084774,0.009414,0.449916,0.363320,0.195654,1.330257
3.600000,-0.172067,0.990387,-0.000883,0.202061,2,0.000022,0.350375,0.196342,1.330910,191.262490,0.750638,0.098372,1.190881,-2.593093,0,7.523356,1,stable,0.081297,-0.015981,0.452285,0.351335,0.196342,1.330910
3.700000,-0.004841,0.989817,-0.000241,0.187604,4,0.000022,0.658841,0.181847,1.332391,185.579640,0.767287,0.080863,1.190881,1.056505,0,6.937384,1,stable,0.075939,-0.000665,0.454682,0.338318,0.181847,1.332391
3.800000,0.225840,0.989924,0.000014,0.193828,4,0.000022,0.379042,0.186921,1.334777,197.074378,0.760041,0.059158,1.190881,3.084659,0,7.523356,1,stable,0.072088,0.020647,0.457105,0.324303,0.186921,1.334777
3.900000,0.104989,0.990647,0.001645,0.198749,4,0.000022,0.285736,0.191082,1.337490,186.625088,0.750070,0.069994,1.190881,-2.797984,0,6.937384,1,stable,0.070154,0.009635,0.459556,0.309334,0.191082,1.337490
4,-0.010432,0.991674,0.002298,0.195674,3,0.000022,0.316078,0.187590,1.340012,191.588785,0.731050,0.083191,1.190881,-0.933066,0,6.472482,1,stable,0.067426,-0.001239,0.462033,0.293459,0.187590,1.340012
4.100000,0.324618,0.992522,-0.000186,0.184226,4,0.000022,0.343467,0.176805,1.342524,181.236469,0.741700,0.043630,1.173097,0.303418,0,6.937384,1,stable,0.063954,0.030234,0.464537,0.276734,0.176805,1.342524
4.200000,0.524400,0.992728,-0.002825,0.190343,4,0.000023,0.337968,0.183475,1.345427,198.625180,0.756982,0.035000,1.173097,0.273895,0,6.472482,1,stable,0.063203,0.049072,0.467067,0.259218,0.183475,1.345427
4.300000,0.033383,0.992063,-0.000965,0.186845,2,0.000022,0.154117,0.180416,1.347961,181.400063,0.720791,0.063754,1.173097,-0.054991,0,6.065976,1,stable,0.064012,0.003107,0.469624,0.240981,0.180416,1.347961
4.400000,-0.386982,0.990669,0.001744,0.174186,1,0.000022,0.369758,0.168991,1.349136,237.138397,0.718978,0.099804,1.173097,-1.838511,0,6.472482,1,stable,0.061063,-0.036904,0.472208,0.222096,0.168991,1.349136
4.500000,-0.257368,0.989045,0.000667,0.159737,4,0.000022,0.457520,0.155638,1.349361,208.349062,0.709902,0.085996,1.173097,2.156414,0,6.065976,1,stable,0.055024,-0.024694,0.474818,0.202643,0.155638,1.349361
4.600000,-0.021749,0.987842,-0.000774,0.160455,4,0.000023,0.363187,0.155572,1.348960,234.959860,0.678116,0.072678,1.158441,0.877618,0,5.738522,1,stable,0.050275,-0.002188,0.477454,0.182707,0.155572,1.348960
4.700000,-0.036289,0.987566,0.000100,0.158713,2,0.000023,0.186581,0.154154,1.347667,225.658835,0.690290,0.055602,1.158441,-0.943335,0,6.065976,1,stable,0.047585,-0.003659,0.480117,0.162379,0.154154,1.347667
4.800000,-0.012844,0.988351,0.000790,0.154747,4,0.000022,0.191091,0.150653,1.345373,221.781063,0.698515,0.070154,1.158441,-1.766061,0,6.472482,1,stable,0.044909,-0.001515,0.482805,0.141753,0.150653,1.345373
4.900000,0.089118,0.989907,-0.000617,0.147583,4,0.000022,0.274898,0.143843,1.342627,214.181267,0.705026,0.047880,1.158441,0.045102,0,6.937384,1,stable,0.042541,0.008546,0.485519,0.120927,0.143843,1.342627
5,0.055729,0.991674,-0.001427,0.148822,4,0.000022,0.231726,0.144479,1.339805,210.290698,0.697498,0.052642,1.158441,0.838076,0,6.472482,1,stable,0.041106,0.005375,0.488259,0.100000,0.144479,1.339805
5.100000,-0.206657,0.993071,-0.000589,0.145433,3,0.000022,0.175963,0.140773,1.336993,206.831635,0.694612,0.059891,1.143861,-0.431721,0,6.937384,1,stable,0.039485,-0.020405,0.491024,0.079073,0.140773,1.336993
5.200000,-0.443731,0.993711,0.000370,0.141663,1,0.000022,0.199792,0.136639,1.334373,210.050499,0.714124,0.079825,1.143861,-0.557632,0,6.472482,1,stable,0.035860,-0.043965,0.493815,0.058247,0.136639,1.334373
5.300000,-0.331877,0.993500,0.000207,0.135035,4,0.000022,0.293289,0.130336,1.332311,203.854662,0.724196,0.063614,1.143861,0.238287,0,6.065976,1,stable,0.030510,-0.033103,0.496630,0.037621,0.130336,1.332311
5.400000,0.022762,0.992622,-0.000193,0.132700,1,0.000022,0.131742,0.127810,1.331114,211.762612,0.709580,0.036329,1.143861,0.934975,0,6.039466,1,stable,0.026307,0.002256,0.499471,0.017293,0.127810,1.331114
5.500000,0.239451,0.991442,0.000646,0.133600,4,0.000023,0.150184,0.128318,1.330812,217.196660,0.709668,0.027175,1.143861,-1.615473,0,6.065976,1,stable,0.025174,0.024090,0.502335,0.001000,0.128318,1.330812
5.600000,0.120225,0.990387,0.002003,0.134323,1,0.000022,0.091697,0.129186,1.331216,209.643052,0.694224,0.042127,1.129936,0.184417,0,6.039466,1,stable,0.025864,0.012177,0.505224,0.001000,0.129186,1.331216
5.700000,0.026273,0.989817,0.001680,0.133142,2,0.000022,0.081136,0.128156,1.332232,218.724070,0.690152,0.060010,1.129936,-0.584864,0,6.013187,1,stable,0.025556,0.002628,0.508138,0.001000,0.128156,1.332232
5.800000,0.223062,0.989924,-0.001009,0.129996,4,0.000022,0.157367,0.125293,1.334140,210.663247,0.691291,0.025039,1.129936,-0.105615,0,6.039466,1,stable,0.024491,0.022852,0.511074,0.001000,0.125293,1.334140
5.900000,0.319001,0.990647,-0.002551,0.133647,4,0.000022,0.171701,0.128699,1.336964,213.502042,0.705281,0.035341,1.129936,0.762313,0,6.013187,1,stable,0.025115,0.032847,0.514035,0.001000,0.128699,1.336964
6,0.041722,0.991674,-0.000697,0.133149,1,0.000022,0.127729,0.128195,1.340115,205.948542,0.690168,0.047735,1.129936,0.143341,0,5.714791,1,stable,0.026517,0.004258,0.517018,0.001000,0.128195,1.340115
6.100000,-0.083744,0.992522,0.001259,0.131467,4,0.000024,0.135386,0.126455,1.342966,215.606661,0.688841,0.044171,1.116100,-0.439725,0,6.013187,1,stable,0.025535,-0.008757,0.520024,0.001000,0.126455,1.342966
6.200000,0.037531,0.992728,0.000316,0.131590,1,0.000022,0.103191,0.126837,1.345509,205.475260,0.688220,0.043051,1.116100,0.076571,0,6.039466,1,stable,0.023550,0.003922,0.523052,0.001000,0.126837,1.345509
6.300000,-0.037072,0.992063,-0.000338,0.131719,2,0.000022,0.188665,0.127085,1.347605,208.046830,0.689181,0.043098,1.116100,-0.321945,0,6.065976,1,stable,0.022690,-0.003970,0.526103,0.001000,0.127085,1.347605
6.400000,-0.186931,0.990669,0.000164,0.130552,2,0.000022,0.110108,0.126080,1.348831,202.071368,0.694093,0.060749,1.116100,0.854738,0,6.228059,1,stable,0.021234,-0.019930,0.529175,0.001000,0.126080,1.348831
6.500000,-0.048741,0.989045,-0.000905,0.127272,4,0.000022,0.197897,0.123464,1.349226,199.091770,0.691716,0.045771,1.116100,-0.785567,0,6.065976,1,stable,0.018560,-0.005270,0.532269,0.001000,0.123464,1.349226
6.600000,0.026403,0.987842,-0.001835,0.130507,4,0.000022,0.158491,0.126198,1.348992,200.242655,0.707593,0.053900,1.101740,0.877884,0,6.228059,1,stable,0.017206,0.002808,0.535383,0.001000,0.126198,1.348992
6.700000,-0.256265,0.987566,0.000223,0.130225,4,0.000022,0.098338,0.125845,1.347862,194.089920,0.704772,0.045131,1.101740,-0.394054,0,6.399042,1,stable,0.016573,-0.027677,0.538518,0.001000,0.125845,1.347862
6.800000,-0.536835,0.988351,0.002287,0.131399,1,0.000022,0.155976,0.126621,1.345677,201.186106,0.782524,0.071829,1.101740,-0.601533,0,6.228059,1,stable,0.013505,-0.058324,0.541673,0.001000,0.126621,1.345677
6.900000,-0.427862,0.989907,0.001481,0.128380,4,0.000022,0.219953,0.123621,1.342847,194.865968,0.781959,0.054812,1.101740,0.576377,0,6.076763,1,stable,0.008111,-0.046701,0.544847,0.001000,0.123621,1.342847
7,-0.047733,0.991674,-0.000270,0.131254,4,0.000022,0.144090,0.126248,1.339925,201.923754,0.691907,0.021148,1.101740,0.639776,0,6.050206,1,stable,0.003928,-0.005230,0.548041,0.001000,0.126248,1.339925
7.100000,0.274879,0.993071,-0.000178,0.134437,4,0.000022,0.159615,0.129354,1.337137,208.035262,0.678709,0.030579,1.086676,-0.758632,0,6.076763,1,stable,0.003308,0.030373,0.551253,0.001000,0.129354,1.337137
7.200000,0.278679,0.993711,0.001105,0.133057,4,0.000023,0.101911,0.128069,1.334554,202.225870,0.663419,0.029926,1.086676,0.155246,0,6.050206,1,stable,0.005600,0.030949,0.554483,0.001000,0.128069,1.334554
7.300000,0.107145,0.993500,0.001509,0.133493,4,0.000022,0.126103,0.128394,1.332312,207.145983,0.662593,0.046204,1.086676,-0.577041,0,6.023880,1,stable,0.007824,0.011916,0.557731,0.001000,0.128394,1.332312
7.400000,0.067668,0.992622,-0.000171,0.129864,4,0.000022,0.194761,0.125368,1.330786,207.980628,0.654874,0.045673,1.086676,0.241919,0,5.724953,1,stable,0.008396,0.007602,0.560997,0.001000,0.125368,1.330786
7.500000,0.175191,0.991442,-0.002157,0.131020,4,0.000022,0.198690,0.126355,1.330348,203.586313,0.668610,0.058481,1.086676,0.686582,0,6.023880,1,stable,0.008592,0.019831,0.564278,0.001000,0.126355,1.330348
7.600000,0.193439,0.990387,-0.002036,0.129148,2,0.000022,0.104999,0.124648,1.331003,202.894722,0.701334,0.054487,1.072895,0.039291,0,5.724953,1,stable,0.009766,0.022010,0.567576,0.001000,0.124648,1.331003
7.700000,0.074244,0.989817,-0.000080,0.128384,1,0.000022,0.149253,0.124089,1.332446,199.306946,0.691140,0.056964,1.072895,-0.936913,0,5.454292,1,stable,0.011059,0.008484,0.570890,0.001000,0.124089,1.332446
7.800000,0.137647,0.989924,0.000904,0.128198,4,0.000022,0.174999,0.123913,1.334446,198.345727,0.712472,0.031721,1.072895,0.442545,0,5.724953,1,stable,0.011192,0.015823,0.574219,0.001000,0.123913,1.334446
7.900000,0.264560,0.990647,-0.000159,0.132299,2,0.000022,0.188574,0.127455,1.337046,195.934888,0.725535,0.032692,1.072895,0.257459,0,5.454292,1,stable,0.011913,0.030625,0.577562,0.001000,0.127455,1.337046
8,-0.048184,0.991674,-0.000263,0.131834,1,0.000022,0.148684,0.126957,1.339964,193.563396,0.687422,0.045834,1.072895,0.135751,0,5.409066,1,stable,0.013794,-0.005599,0.580919,0.001000,0.126957,1.339964
8.100000,-0.373332,0.992522,0.000438,0.130634,4,0.000022,0.241825,0.125626,1.342733,201.297788,0.698046,0.061906,1.058809,-0.398900,0,5.454292,1,stable,0.012652,-0.043783,0.584289,0.001000,0.125626,1.342733
8.200000,-0.210111,0.992728,-0.000979,0.124365,4,0.000022,0.391242,0.120645,1.345359,194.863246,0.663631,0.048941,1.058809,0.931407,0,5.409066,1,stable,0.008477,-0.024795,0.587672,0.001000,0.120645,1.345359
8.300000,-0.095928,0.992063,-0.001542,0.127165,4,0.000022,0.303685,0.123193,1.347785,205.120039,0.653758,0.069277,1.058809,1.494166,0,5.364584,1,stable,0.006047,-0.011398,0.591067,0.001000,0.123193,1.347785
8.400000,-0.305190,0.990669,0.001731,0.123599,4,0.000022,0.268558,0.119674,1.349296,196.200205,0.661004,0.048774,1.058809,-0.875568,0,5.409066,1,stable,0.004823,-0.036360,0.594473,0.001000,0.119674,1.349296
8.500000,-0.266915,0.989045,0.003303,0.127590,2,0.000022,0.208148,0.123461,1.349534,199.268482,0.671137,0.033593,1.058809,-0.351272,0,5.364584,1,stable,0.001640,-0.031953,0.597890,0.001000,0.123461,1.349534
8.600000,0.059341,0.987842,0.000611,0.130925,1,0.000022,0.192078,0.126202,1.348896,193.950210,0.605655,0.039867,1.045447,-0.604091,0,5.238218,1,stable,-0.001027,0.007140,0.601318,0.001000,0.126202,1.348896
8.700000,0.258255,0.987566,-0.000951,0.130718,3,0.000022,0.143625,0.125499,1.347537,198.325997,0.637530,0.040688,1.045447,-0.160702,0,5.364584,1,stable,-0.000398,0.031303,0.604755,0.001000,0.125499,1.347537
8.800000,0.226290,0.988351,-0.000508,0.129874,1,0.000022,0.178314,0.124903,1.345440,192.980579,0.633033,0.044801,1.045447,-0.484534,0,5.238218,1,stable,0.002155,0.027559,0.608200,0.001000,0.124903,1.345440
8.900000,0.159957,0.989907,-0.000508,0.129914,4,0.000022,0.148101,0.124950,1.342752,194.581963,0.633018,0.055242,1.045447,0.346892,0,5.117669,1,stable,0.004276,0.019533,0.611655,0.001000,0.124950,1.342752
9,0.156126,0.991674,-0.001345,0.124652,4,0.000022,0.355929,0.120211,1.339838,191.888038,0.636652,0.034387,1.045447,-0.302130,0,5.115460,1,stable,0.005643,0.019231,0.615116,0.001000,0.120211,1.339838
9.100000,0.142225,0.993071,-0.001551,0.130181,4,0.000022,0.350681,0.125728,1.337013,189.687285,0.632220,0.056853,1.032791,2.078284,0,5.113253,1,stable,0.006916,0.017635,0.618585,0.001000,0.125728,1.337013
9.200000,0.056393,0.993711,-0.000379,0.122031,4,0.000022,0.365295,0.118324,1.334485,187.522290,0.656407,0.060923,1.032791,-0.052489,0,5.061288,1,stable,0.007997,0.007020,0.622060,0.001000,0.118324,1.334485
9.300000,-0.031691,0.993500,0.000890,0.119555,3,0.000022,0.210845,0.115715,1.332396,185.782883,0.671190,0.042723,1.032791,0.146149,0,5.113253,1,stable,0.008165,-0.003935,0.625540,0.001000,0.115715,1.332396
9.400000,-0.008157,0.992622,0.000727,0.125033,4,0.000022,0.312690,0.121202,1.331007,183.715970,0.668074,0.046170,1.032791,-1.544507,0,5.115460,1,stable,0.007439,-0.001055,0.629025,0.001000,0.121202,1.331007
9.500000,0.271304,0.991442,-0.000294,0.119117,4,0.000022,0.503476,0.115936,1.330507,182.407184,0.648712,0.050297,1.032791,1.018455,0,5.117669,1,transitoire,0.006981,0.034405,0.632515,0.001000,0.115936,1.330507
9.600000,0.411464,0.990387,-0.001075,0.126761,4,0.000022,0.614547,0.121983,1.331046,185.457810,0.639137,0.062843,1.015001,1.907861,0,5.115460,1,transitoire,0.009416,0.052481,0.636007,0.017293,0.121983,1.331046
9.700000,0.063177,0.989817,0.000062,0.122705,4,0.000031,0.611040,0.118322,1.332435,181.481093,0.650415,0.026447,1.015001,1.110712,0,5.113253,1,transitoire,0.013191,0.008079,0.639503,0.037621,0.118322,1.332435
9.800000,-0.394442,0.989924,0.001297,0.144128,4,0.000022,0.749087,0.138051,1.334398,194.608454,0.648263,0.064068,1.015001,-0.035073,0,5.115460,1,transitoire,0.013185,-0.050883,0.643001,0.058247,0.138051,1.334398
9.900000,-0.299429,0.990647,-0.000181,0.126277,4,0.000022,0.843128,0.120368,1.336927,191.680776,0.645382,0.054851,1.018606,1.380467,0,5.113253,1,transitoire,0.008409,-0.038828,0.646500,0.079073,0.120368,1.336927
10,0.018448,0.991674,-0.001545,0.126287,4,0.000022,1.655199,0.122420,1.340040,200.509002,0.609007,0.062768,1.023308,0.940411,0,5.061288,1,transitoire,0.004847,0.002404,0.650000,0.100000,0.122420,1.340040
10.100000,-0.061784,0.992522,0.001332,0.118940,4,0.000022,0.944607,0.117474,1.343032,201.333374,0.603311,0.055937,1.053398,8.120705,0.100000,5.113253,1,transitoire,0.004800,-0.008120,0.653500,0.120927,0.117474,1.343032
10.200000,0.086228,0.992728,0.002700,0.129864,1,0.000022,0.579579,0.126259,1.345448,200.244106,0.614887,0.049505,1.060047,-7.105913,0.200000,5.115460,1,stable,0.003903,0.011376,0.656999,0.141753,0.126259,1.345448
10.300000,0.193961,0.992063,-0.000250,0.138636,1,0.000022,1.345277,0.133584,1.347504,194.458475,0.679195,0.073072,1.060047,-3.650286,0.300000,5.117669,1,transitoire,0.004628,0.025742,0.660497,0.162379,0.133584,1.347504
10.400000,0.079348,0.990669,-0.001818,0.126697,4,0.000022,2.056957,0.117174,1.348834,191.518097,0.651791,0.029427,1.085141,7.656981,0.400000,5.115460,1,transitoire,0.006479,0.010542,0.663993,0.182707,0.117174,1.348834
10.500000,-0.054241,0.989045,-0.000639,0.171068,4,0.000022,1.434360,0.163029,1.349279,192.117614,0.645365,0.061390,1.143404,7.116804,0.500000,5.117669,1,transitoire,0.007008,-0.007391,0.667485,0.202643,0.163029,1.349279
10.600000,0.162897,0.987842,-0.001755,0.128767,4,0.000022,2.226163,0.120390,1.348861,189.666916,0.631563,0.056689,1.156630,-6.225970,0.600000,5.238218,1,transitoire,0.006060,0.021887,0.670975,0.222096,0.120390,1.348861
10.700000,0.313152,0.987566,-0.001695,0.133358,4,0.000022,2.879953,0.121707,1.347797,193.069559,0.637911,0.062454,1.219495,7.918030,0.700000,5.117669,1,transitoire,0.007527,0.042495,0.674460,0.240981,0.121707,1.347797
10.800000,-0.043592,0.988351,0.001882,0.123589,4,0.000022,3.253178,0.113311,1.345759,188.372619,0.623368,0.042268,1.311030,6.537898,0.800000,5.115460,1,transitoire,0.010589,-0.005901,0.677940,0.259218,0.113311,1.345759
10.900000,-0.228863,0.989907,0.002833,0.151955,4,0.000022,1.845585,0.145128,1.342925,199.165635,0.694083,0.070770,1.419093,3.732256,0.900000,5.117669,1,chronique,0.009582,-0.031355,0.681415,0.276734,0.145128,1.342925
11,0.135550,0.991674,0.000711,0.118972,4,0.000022,4.433980,0.095712,1.340024,190.574200,0.739866,0.046137,1.461390,-14.075936,1,5.115460,1,transitoire,0.006566,0.018636,0.684884,0.293459,0.095712,1.340024
11.100000,0.145140,0.993071,-0.002415,0.149985,4,0.000022,4.072259,0.133566,1.336852,204.593606,0.747914,0.032914,1.590633,25.883956,1.100000,5.113253,1,transitoire,0.007746,0.020042,0.688345,0.309334,0.133566,1.336852
11.200000,0.539704,0.993711,-0.001114,0.162133,1,0.000022,1.770434,0.149211,1.334460,194.841509,0.721249,0.081764,1.726618,-3.617213,1.200000,5.061288,1,chronique,0.008980,0.075077,0.691800,0.324303,0.149211,1.334460
11.300000,0.227635,0.993500,-0.000010,0.124707,4,0.000022,10.416915,0.073506,1.332304,194.520091,0.719678,0.036478,1.762286,-23.018247,1.300000,5.037143,1,transitoire,0.014604,0.031902,0.695245,0.338318,0.073506,1.332304
11.400000,-0.151627,0.992622,0.002100,0.170429,2,0.000022,6.156957,0.145679,1.331099,205.832897,0.698561,0.053059,2.172727,86.464808,1.400000,4.973496,1,transitoire,0.016455,-0.021239,0.698682,0.351335,0.145679,1.331099
11.500000,-0.061194,0.991442,0.000160,0.072796,4,0.000022,9.035425,0.061558,1.330518,197.969664,0.698649,0.031509,2.397027,-42.599579,1.500000,4.911437,1,transitoire,0.013914,-0.008601,0.702110,0.363320,0.061558,1.330518
11.600000,-0.006241,0.990387,0.000224,0.137910,4,0.000022,3.871401,0.120647,1.330993,202.037939,0.697366,0.051602,2.673627,28.784675,1.600000,4.973496,1,transitoire,0.012523,-0.000917,0.705527,0.374240,0.120647,1.330993
11.700000,0.017207,0.989817,-0.000493,0.056839,4,0.000022,10.445417,0.045981,1.332373,196.179358,0.695693,0.025253,2.792163,-51.640237,1.700000,5.037143,1,transitoire,0.011822,0.002438,0.708933,0.384069,0.045981,1.332373
