t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000033,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.165478,0.165478,0.100000,0.000457,1.532226
0.100000,0.000888,1.000000,0,0.002098,0,0.000029,2.305920,0.000981,1.535085,0,1,0.100000,0.444357,2.305920,0,0,1,1,1,stable,0.444409,0.000052,0.117617,0.117617,0.120927,0.000981,1.535085
0.200000,0.002590,0.999999,0,0.003844,0,0.000026,3.471382,0.001876,1.537949,0,1,0.100000,0.399548,3.471382,23.059195,0,1,1,1,stable,0.399977,0.000429,0.296176,0.296176,0.141753,0.001876,1.537949
0.300000,0.003888,0.999999,-0.000003,0.006465,0,0.000026,1.145793,0.003351,1.540815,0,1,0.100000,0.359197,1.145793,11.654620,0,1,1,1,stable,0.360049,0.000851,0.321871,0.321871,0.162379,0.003351,1.540815
0.400000,0.003463,0.999998,-0.000022,0.010013,0,0.000026,3.364938,0.005585,1.543680,0.000588,0.993307,0.100000,0.322265,3.364938,-23.255885,0,1,1,1,stable,0.324181,0.001916,0.582806,0.582806,0.182707,0.005585,1.543680
0.500000,0.003901,0.999997,-0.000058,0.015266,0,0.000055,2.509202,0.009104,1.546540,0.003278,0.993307,0.100000,0.289930,2.509202,22.191448,0,1,1,1,stable,0.292073,0.002144,0.507644,0.507644,0.202643,0.009104,1.546540
0.600000,0.004580,0.999996,-0.000184,0.020199,0,0.000051,2.816732,0.013361,1.549393,0.001981,0.993307,0.100000,0.260060,2.816732,-8.557363,0,1,1,1,stable,0.263213,0.003153,0.670521,0.670521,0.222096,0.013361,1.549393
0.700000,0.002894,0.999994,-0.000165,0.026784,3,0.000051,2.628294,0.019664,1.552237,0.001620,0.993307,0.100000,0.234475,2.628294,3.075306,0,1,1,1,stable,0.237402,0.002927,0.841613,0.841613,0.240981,0.019664,1.552237
0.800000,-0.004021,0.999992,-0.000010,0.034573,3,0.000050,1.713861,0.027523,1.555070,0.003293,0.993307,0.100000,0.217697,1.713861,-1.884379,0,1,1,1,stable,0.214135,-0.003562,0.890982,0.890982,0.259218,0.027523,1.555070
0.900000,-0.015223,0.999991,0.000339,0.036299,1,0.000050,1.773870,0.032568,1.557897,0.016969,0.993304,0.100000,0.202908,1.773870,-9.144330,0,1,1,1,stable,0.192145,-0.010763,1,1,0.276734,0.032568,1.557897
1,-0.008989,0.999989,0.000291,0.045761,1,0.000050,32.271103,0.041598,1.560712,0.024985,0.993302,0.696805,0.171427,3.418160,0.600087,0,4.141577,1,1,transitoire,0.171189,-0.000238,0.140143,0.140143,0.293459,0.041598,1.560712
1.100000,0.008295,0.999987,-0.000357,0.065887,3,0.000053,2.916486,0.062051,1.563460,0.137862,0.993281,0.508963,0.151338,13.035807,304.972328,0,3.915181,1,1,transitoire,0.154032,0.002694,0.187339,0.187339,0.309334,0.062051,1.563460
1.200000,0.002108,0.999985,-0.000140,0.082893,3,0.000053,2.427332,0.079892,1.566231,0.192839,0.993270,0.729413,0.133384,13.035807,-293.546173,0,3.908939,1,1,transitoire,0.139065,0.005681,0.253291,0.253291,0.324303,0.079892,1.566231
1.300000,-0.066301,0.999982,0.000173,0.100559,4,0.000051,2.725465,0.097908,1.568986,0.274085,0.993255,0.736836,0.142593,13.035807,-4.891538,0,3.915181,1,1,transitoire,0.126077,-0.016515,0.395355,0.395355,0.338318,0.097908,1.568986
1.400000,-0.108052,0.999980,0.000676,0.092963,4,0.000052,1.245426,0.091042,1.571634,1.839819,0.992948,0.885853,0.139723,13.035807,2.981335,0,17.024413,1,1,chronique,0.110798,-0.028926,0.448618,0.448618,0.351335,0.091042,1.571634
1.500000,-0.052591,0.999978,0.000204,0.096188,3,0.000050,2.178329,0.095481,1.574256,1.178993,0.993079,0.809448,0.101820,13.035807,-14.800389,0,27.701005,1,1,transitoire,0.095038,-0.006782,0.590854,0.590854,0.363320,0.095481,1.574256
1.600000,-0.008660,0.999976,-0.000245,0.140507,4,0.000049,2.384008,0.133826,1.576927,4.490688,0.992398,0.633981,0.072098,10.505977,9.329027,0,27.280342,1,1,transitoire,0.084436,0.018943,0.728168,0.728168,0.374240,0.133826,1.576927
1.700000,-0.123505,0.999974,0.000801,0.163640,1,0.000049,1.962368,0.161801,1.579419,3.049489,0.992702,0.653002,0.082134,10.505977,2.056786,0,26.872264,1,1,chronique,0.079058,0.054466,0.799675,0.799675,0.384069,0.161801,1.579419
