event_type,t_start,t_end,metric,value,severity,scale
fractal_pattern,100,200,A_mean(t),0.677008,medium,10/100
fractal_pattern,150,250,A_mean(t),0.759071,medium,10/100
fractal_pattern,200,300,A_mean(t),0.698998,medium,10/100
fractal_pattern,250,350,A_mean(t),0.791812,medium,10/100
fractal_pattern,200,300,entropy_S,0.769271,medium,10/100
fractal_pattern,250,350,entropy_S,0.793300,medium,10/100
fractal_pattern,100,200,effort(t),0.731483,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.676717,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.677869,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.730193,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.671648,medium,10/100
fractal_pattern,300,400,mean_abs_error,0.900999,high,10/100
