t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000076,0.990999,0,0.008972,0,0.000031,0,0.004295,1.346064,0,1,0.100000,0.493791,0,0,0,1,1,1,stable,0.493788,-0.000003,0.117184,0.117184,0.100000,0.004295,1.346064
0.100000,0.007632,0.992025,0,0.014176,0,0.000026,4.480903,0.007249,1.348022,0,1,0.100000,0.443310,4.480903,0,0,1,1,1,stable,0.444409,0.001099,0.292420,0.292420,0.120927,0.007249,1.348022
0.200000,0.017423,0.992393,-0.000000,0.021263,0,0.000024,2.249586,0.011858,1.349188,0,1,0.100000,0.397013,2.249586,44.809033,0,1,1,1,stable,0.400146,0.003132,0.311218,0.311218,0.141753,0.011858,1.349188
0.300000,0.016187,0.991886,-0.000040,0.029982,0,0.000023,1.905153,0.018486,1.349443,0.000000,0.993307,0.100000,0.356425,1.905153,-22.313171,0,1,1,1,stable,0.360638,0.004213,0.318317,0.318317,0.162379,0.018486,1.349443
0.400000,-0.003347,0.990695,-0.000110,0.039062,3,0.000023,3.698819,0.026613,1.348761,0.070269,0.993294,0.100000,0.321140,3.698819,-3.444331,0,1,1,1,stable,0.325256,0.004116,0.562277,0.562277,0.182707,0.026613,1.348761
0.500000,-0.011752,0.989342,-0.000243,0.047823,0,0.000048,2.139616,0.035335,1.347206,0.250280,0.993259,0.100000,0.291865,2.139616,17.936661,0,1,1,1,stable,0.293396,0.001532,0.685641,0.685641,0.202643,0.035335,1.347206
0.600000,-0.005928,0.988433,-0.000685,0.055638,3,0.000045,1.293353,0.045705,1.344946,0.305679,0.993249,0.100000,0.263499,1.293353,-15.592030,0,1,1,1,stable,0.264305,0.000805,0.665604,0.665604,0.222096,0.045705,1.344946
0.700000,-0.016325,0.988383,-0.000581,0.073400,3,0.000048,1.972636,0.064474,1.342210,0.496213,0.993212,0.100000,0.232978,1.972636,-8.462634,0,1,1,1,stable,0.238004,0.005026,0.740688,0.740688,0.240981,0.064474,1.342210
0.800000,0.006408,0.989247,0.000116,0.095308,3,0.000046,2.026324,0.084769,1.339248,0.326977,0.993245,0.100000,0.199449,2.026324,6.792827,0,1,1,1,stable,0.215017,0.015568,0.879988,0.879988,0.259218,0.084769,1.339248
0.900000,-0.000277,0.990726,0.000880,0.119326,1,0.000046,1.895550,0.113848,1.336475,0.683688,0.993176,0.100000,0.177093,1.895550,0.536884,0,1,1,1,stable,0.196034,0.018942,0.984819,0.984819,0.276734,0.113848,1.336475
