t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
9.900000,-0.045296,0.990647,-0.000119,0.148853,1,0.000129,0.118982,0.143464,1.336918,1.866519,0.992943,0.832339,0.038709,10.773261,0.827549,0,3.410453,0.705202,0.763451,stable,0.006953,-0.025172,0.400019,0.400019,0.079073,0.143464,1.336918,0,0
10,-0.079583,0.991674,-0.000948,0.152909,4,0.000135,0.161701,0.147662,1.340051,1.672921,0.992982,0.830525,0.047559,10.773261,-0.967239,0,3.342511,0.705240,0.762869,stable,0.004568,-0.006371,0.400015,0.400015,0.100000,0.147662,1.340051,0,0
10.100000,-0.076682,0.992522,0.000919,0.155612,1,0.000131,0.114636,0.150643,1.343098,1.683342,0.992980,0.806607,0.045096,10.365058,0.427196,0,3.277224,0.705422,0.759921,stable,0.003825,-0.013568,0.400012,0.400012,0.120927,0.150643,1.343098,0,0
10.200000,-0.048535,0.992728,0.001926,0.160626,1,0.000134,0.162581,0.155424,1.345453,1.659345,0.992984,0.805460,0.035187,10.365058,-0.470649,0,3.221447,0.705675,0.756975,stable,0.002536,0.002268,0.400010,0.400010,0.141753,0.155424,1.345453,0,0
10.300000,-0.092667,0.992063,-0.000289,0.167453,2,0.000131,0.202758,0.161746,1.347416,1.685167,0.992979,0.798696,0.051943,10.365058,0.479450,0,3.167537,0.705629,0.754032,stable,0.002592,0.020933,0.400008,0.400008,0.162379,0.161746,1.347416,0,0
10.400000,-0.026073,0.990669,-0.001133,0.171043,2,0.000130,0.130157,0.165004,1.348802,1.817460,0.992953,0.837816,0.025306,10.365058,0.401764,0,3.157812,0.705935,0.751089,stable,0.004156,0.003805,0.400006,0.400006,0.182707,0.165004,1.348802,0,0
10.500000,-0.060407,0.989045,-0.000686,0.178907,4,0.000138,0.443300,0.172476,1.349199,2.011428,0.992914,0.838444,0.037717,10.365058,-0.726007,0,3.167537,0.705940,0.748148,stable,0.004256,-0.004198,0.382821,0.382821,0.202643,0.172476,1.349199,0,0
10.600000,-0.083811,0.987842,-0.001501,0.181067,3,0.000132,0.123525,0.174970,1.348885,1.879746,0.992940,0.843870,0.042901,9.991218,3.131431,0,3.157812,0.706132,0.745207,stable,0.003704,0.016903,0.383355,0.383355,0.222096,0.174970,1.348885,0,0
10.700000,-0.133810,0.987566,-0.001004,0.184920,4,0.000133,0.117655,0.178646,1.347940,1.655325,0.992985,0.874550,0.055490,9.991218,-3.197750,0,3.148146,0.706448,0.742269,stable,0.004886,0.025948,0.383930,0.383930,0.240981,0.178646,1.347940,0,0
10.800000,-0.068313,0.988351,0.001373,0.186946,3,0.000123,0.131460,0.180970,1.345991,1.689964,0.992978,0.833419,0.034927,9.991218,-0.058702,0,3.356187,0.706806,0.739333,stable,0.006741,0.005477,0.384545,0.384545,0.259218,0.180970,1.345991,0,0
10.900000,-0.114106,0.989907,0.002352,0.194668,4,0.000125,0.212262,0.188232,1.343069,2.219581,0.992872,0.809986,0.051052,9.991218,0.138055,0,3.326464,0.707040,0.736401,stable,0.006847,-0.013109,0.385198,0.385198,0.276734,0.188232,1.343069,0,0
11,-0.138537,0.991674,0.000666,0.196732,1,0.000126,0.125435,0.190153,1.339787,2.057597,0.992905,0.806461,0.059666,9.991218,0.808013,0,3.278341,0.707475,0.733472,stable,0.005444,-0.004393,0.385889,0.385889,0.293459,0.190153,1.339787,0,0
11.100000,-0.110047,0.993071,-0.001488,0.199959,2,0.000128,0.104542,0.193310,1.336755,1.777845,0.992961,0.810122,0.039974,9.649512,-0.868270,0,3.345757,0.708013,0.730546,stable,0.004817,0.026013,0.386615,0.386615,0.309334,0.193310,1.336755,0,0
11.200000,-0.165404,0.993711,-0.002030,0.205397,4,0.000133,0.158194,0.198542,1.334333,1.878672,0.992941,0.779571,0.061472,9.649512,-0.208927,0,3.345296,0.708498,0.727626,stable,0.006680,0.054310,0.387375,0.387375,0.324303,0.198542,1.334333,0,0
11.300000,-0.114487,0.993500,-0.000747,0.206388,4,0.000121,0.133494,0.199587,1.332605,1.946123,0.992927,0.753962,0.043977,9.649512,0.536523,0,3.993502,0.709311,0.724711,stable,0.010740,0.046101,0.388166,0.388166,0.338318,0.199587,1.332605,0,0
11.400000,-0.064525,0.992622,0.001115,0.212935,1,0.000122,0.163157,0.205671,1.331354,2.041536,0.992908,0.715884,0.030811,9.649512,-0.247004,0,3.989309,0.709743,0.721805,stable,0.013932,0.003809,0.388986,0.388986,0.351335,0.205671,1.331354,0,0
11.500000,-0.130395,0.991442,0.001342,0.217055,3,0.000130,0.111784,0.209794,1.330653,1.838838,0.992949,0.720634,0.051669,9.649512,0.296635,0,3.985126,0.709712,0.718902,stable,0.013544,-0.028511,0.389834,0.389834,0.363320,0.209794,1.330653,0,0
11.600000,-0.086611,0.990387,-0.000050,0.215542,1,0.000126,0.111096,0.208327,1.330912,2.340773,0.992848,0.704697,0.050849,9.335825,-0.513729,0,3.961790,0.710230,0.715999,stable,0.010560,-0.014013,0.390708,0.390708,0.374240,0.208327,1.330912,0,0
11.700000,-0.075294,0.989817,-0.000951,0.220195,4,0.000128,0.129041,0.212508,1.332366,2.142935,0.992888,0.691709,0.050393,9.335825,-0.006888,0,3.938726,0.710414,0.713101,stable,0.008899,0.012755,0.391605,0.391605,0.384069,0.212508,1.332366,0,0
11.800000,-0.130768,0.989924,0.000166,0.220232,1,0.000128,0.207930,0.213280,1.334509,1.876578,0.992941,0.677931,0.074392,9.335825,0.179457,0,3.929848,0.710646,0.710206,stable,0.009486,0.005991,0.392522,0.392522,0.392784,0.213280,1.334509,0,0
11.900000,-0.185920,0.990647,0.000910,0.216999,2,0.000127,0.171811,0.210533,1.336712,2.065538,0.992903,0.680901,0.079571,9.335825,0.788891,0,3.921010,0.711012,0.707312,stable,0.009496,0.009321,0.393459,0.393459,0.400369,0.210533,1.336712,0,0
12,-0.143687,0.991674,-0.001163,0.215667,1,0.000128,0.118076,0.209600,1.339558,1.979173,0.992921,0.719184,0.063036,9.335825,-0.361198,0,4.342076,0.711863,0.704422,stable,0.009775,0.015142,0.394412,0.394412,0.406809,0.209600,1.339558,0,0
12.100000,-0.070702,0.992522,-0.001459,0.219914,1,0.000147,0.222278,0.213737,1.342810,2.336921,0.992848,0.692139,0.046702,9.047124,-0.537345,0,4.278697,0.712663,0.704599,stable,0.010511,-0.036191,0.395378,0.395378,0.412092,0.213737,1.342810,0,0
12.200000,-0.116993,0.992728,0.000405,0.227635,2,0.000138,0.226047,0.220062,1.345308,2.337095,0.992848,0.669836,0.051367,9.047124,1.042013,0,4.278463,0.712900,0.704783,stable,0.007058,-0.044309,0.396357,0.396357,0.416209,0.220062,1.345308,0,0
12.300000,-0.125251,0.992063,-0.000756,0.226635,1,0.000119,0.224174,0.219115,1.347657,2.687567,0.992777,0.627777,0.059825,9.047124,0.037691,0,4.278229,0.713458,0.704967,stable,0.003121,0.020858,0.397344,0.397344,0.419154,0.219115,1.347657,0,0
12.400000,-0.126302,0.990669,-0.000253,0.227589,1,0.000120,0.120585,0.220118,1.349664,2.349093,0.992846,0.629169,0.053707,9.047124,-0.018725,0,4.274099,0.713939,0.705153,stable,0.004652,0.038498,0.398338,0.398338,0.420923,0.220118,1.349664,0,0
12.500000,-0.192828,0.989045,0.002657,0.228971,4,0.000120,0.133584,0.221251,1.349939,2.313308,0.992853,0.606548,0.066301,9.047124,-1.035889,0,4.269978,0.714484,0.705340,stable,0.007534,0.013151,0.399336,0.399336,0.421513,0.221251,1.349939,0,0
12.600000,-0.154095,0.987842,0.001507,0.223847,4,0.000128,0.195564,0.216933,1.348740,2.437757,0.992828,0.658491,0.057996,8.779510,0.129990,0,4.418679,0.715309,0.705532,stable,0.008221,0.015039,0.400336,0.400336,0.420923,0.216933,1.348740,0,0
12.700000,-3.538780,1,-0.001915,1,0,0.001464,10.096380,1,1,2.583871,0.992798,0.641461,0.960083,8.779510,0.619801,0,4.408764,0.715860,0.705733,transitoire,0.009027,-0.951057,0.400336,1,0.419154,1,1,0,0
12.800000,-3.365004,1,-0.002034,1,0,0.000149,0,1,1,494.569146,0.000108,0.985262,0.882691,9.087480,99.008158,0,79.939377,0.736423,0.705941,stable,-0.068365,-0.951057,0.400336,1,0.416209,1,1,0,0
12.900000,-1.229661,1,0,1,0,0.000163,0,1,1,414.208249,0.001075,0.885565,0.445898,9.087480,-100.963803,0,78.992093,0.755754,0.706346,stable,-0.141887,-0.587785,0.400336,1,0.412092,1,1,0,0
13,-0.000000,1,0,1,0,0.000169,0,1,1,595.370048,0.000006,0.836538,0.182345,9.087480,0,0,78.556634,0.762557,0.706940,stable,-0.182345,0.000000,0.400336,1,0.406809,1,1,0,0
13.100000,-1.885528,1,0,1,0,0.000191,0,1,1,475.875095,0.000185,0.837104,0.761013,8.828283,0,0,78.992093,0.762320,0.707601,stable,-0.173228,0.587785,0.400336,1,0.400369,1,1,0,0
13.200000,-3.750300,1,0,1,0,0.000157,0,1,1,919.668829,0.000000,0.857639,1.068071,8.828283,0,0,78.556634,0.772543,0.708253,stable,-0.117014,0.951057,0.400336,1,0.392784,1,1,0,0
13.300000,-3.591523,1,0,1,0,0.000149,0,1,1,775.443486,0.000000,0.806702,0.985280,8.828283,0,0,82.795677,0.792708,0.709000,stable,-0.034223,0.951057,0.400336,1,0.384069,1,1,0,0
13.400000,-1.456092,1,0,1,0,0.000167,0,1,1,885.997441,0.000000,0.745941,0.543357,8.828283,0,0,82.465655,0.810935,0.709941,stable,0.044428,0.587785,0.400336,1,0.374240,1,1,0,0
13.500000,0.000000,1,0,1,0,0.000178,0,1,1,1130.335097,0.000000,0.715367,0.089759,8.828283,0,0,82.138253,0.817970,0.711057,stable,0.089759,0.000000,0.400336,1,0.363320,1,1,0,0
13.600000,-1.724926,1,0,1,0,0.000165,0,1,1,1028.112417,0.000000,0.715632,0.673056,8.574778,0,0,82.465655,0.817839,0.712237,stable,0.085271,-0.587785,0.400336,1,0.351335,1,1,0,0
13.700000,-3.590072,1,0,1,0,0.000156,0,1,1,1448.757016,0.000000,0.721942,0.984512,8.574778,0,0,82.138253,0.826098,0.713418,stable,0.033456,-0.951057,0.400336,1,0.338318,1,1,0,0
13.800000,-3.419581,1,0,1,0,0.000163,0,1,1,1320.062864,0.000000,0.691059,0.905899,8.574778,0,0,79.630112,0.842631,0.714674,stable,-0.045158,-0.951057,0.400336,1,0.324303,1,1,0,0
13.900000,-1.282826,1,0,1,0,0.000166,0,1,1,1411.136267,0.000000,0.642755,0.467945,8.574778,0,0,77.270608,0.857336,0.716094,stable,-0.119840,-0.587785,0.400336,1,0.309334,1,1,0,0
14,0.000000,1,0,1,0,0.000168,0,1,1,1638.099088,0.000000,0.626755,0.161400,8.574778,0,0,77.263468,0.862421,0.717658,stable,-0.161400,-0.000000,0.400336,1,0.293459,1,1,0,0
14.100000,-1.850881,1,0,1,0,0.000164,0,1,1,1532.132014,0.000000,0.626857,0.741115,8.338169,0,0,77.270608,0.862341,0.719270,stable,-0.153330,0.587785,0.400336,1,0.276734,1,1,0,0
14.200000,-3.716044,1,0,1,0,0.000167,0,1,1,1937.827081,0.000000,0.638994,1.049168,8.338169,0,0,77.263468,0.869528,0.720873,stable,-0.098112,0.951057,0.400336,1,0.259218,1,1,0,0
14.300000,-3.554569,1,0,1,0,0.000163,0,1,1,1798.904961,0.000000,0.617300,0.967322,8.338169,0,0,77.256330,0.883147,0.722548,stable,-0.016266,0.951057,0.400336,1,0.240981,1,1,0,0
14.400000,-1.418088,1,0,1,0,0.000166,0,1,1,1892.197132,0.000000,0.592863,0.526297,8.338169,0,0,76.953281,0.895126,0.724358,stable,0.061488,0.587785,0.400336,1,0.222096,1,1,0,0
14.500000,-0.000000,1,0,1,0,0.000158,0,1,1,2112.056921,0.000000,0.581378,0.105965,8.338169,0,0,76.652600,0.899497,0.726289,stable,0.105965,-0.000000,0.400336,1,0.202643,1,1,0,0
14.600000,-1.754435,1,0,1,0,0.000169,0,1,1,2008.873037,0.000000,0.581489,0.688452,8.115296,0,0,76.953281,0.899382,0.728259,stable,0.100667,-0.587785,0.400336,1,0.182707,1,1,0,0
14.700000,-3.619794,1,0,1,0,0.000157,0,1,1,2395.711591,0.000000,0.592139,0.999139,8.115296,0,0,76.652600,0.904600,0.730225,stable,0.048082,-0.951057,0.400336,1,0.162379,1,1,0,0
14.800000,-3.451306,1,0,1,0,0.000157,0,1,1,2266.389761,0.000000,0.569701,0.919794,8.115296,0,0,76.364369,0.914901,0.732242,stable,-0.031263,-0.951057,0.400336,1,0.141753,1,1,0,0
14.900000,-1.314126,1,0,1,0,0.000149,0,1,1,2346.903313,0.000000,0.528540,0.481145,8.115296,0,0,76.078297,0.923670,0.734363,stable,-0.106640,-0.587785,0.400336,1,0.120927,1,1,0,0
15,0.000000,1,0,1,0,0.000168,0,1,1,2553.671797,0.000000,0.517857,0.148860,8.115296,0,0,75.346405,0.926733,0.736568,stable,-0.148860,-0.000000,0.400336,1,0.100000,1,1,0,0
15.100000,-1.829668,1,0,1,0,0.000170,0,1,1,2448.870992,0.000000,0.518052,0.729202,7.906295,0,0,76.078297,0.926567,0.738803,stable,-0.141417,0.587785,0.400336,1,0.079073,1,1,0,0
15.200000,-3.694988,1,0,1,0,0.000153,0,1,1,2821.946747,0.000000,0.526746,1.037851,7.906295,0,0,75.346405,0.930575,0.741034,stable,-0.086794,0.951057,0.400336,1,0.058247,1,1,0,0
15.300000,-3.531909,1,0,1,0,0.000178,0,1,1,2687.772708,0.000000,0.544323,0.956570,7.906295,0,0,74.628460,0.938213,0.743302,stable,-0.005514,0.951057,0.400336,1,0.037621,1,1,0,0
15.400000,-1.394996,1,0,1,0,0.000189,0,1,1,2767.780933,0.000000,0.541743,0.516083,7.906295,0,0,73.921304,0.944632,0.745644,stable,0.071702,0.587785,0.400336,1,0.017293,1,1,0,0
15.500000,0.000000,1,0,1,0,0.000172,0,1,1,2967.434719,0.000000,0.541763,0.115669,7.906295,0,0,73.227424,0.947002,0.748046,stable,0.115669,0.000000,0.400336,1,0.001000,1,1,0,0
15.600000,-1.771818,1,0,1,0,0.000189,0,1,1,2864.697927,0.000000,0.541460,0.697671,7.710195,0,0,73.921304,0.946930,0.750471,stable,0.109886,-0.587785,0.400336,1,0.001000,1,1,0,0
15.700000,-3.637241,1,0,1,0,0.000168,0,1,1,3222.174510,0.000000,0.559358,1.007896,7.710195,0,0,73.227424,0.949734,0.752894,stable,0.056839,-0.951057,0.400336,1,0.001000,1,1,0,0
15.800000,-3.469965,1,0,1,0,0.000164,0,1,1,3094.231932,0.000000,0.551786,0.928113,7.710195,0,0,71.219286,0.955027,0.755343,stable,-0.022943,-0.951057,0.400336,1,0.001000,1,1,0,0
15.900000,-1.332673,1,0,1,0,0.000149,0,1,1,3165.492986,0.000000,0.528667,0.489049,7.710195,0,0,69.318347,0.959589,0.757840,stable,-0.098736,-0.587785,0.400336,1,0.001000,1,1,0,0
16,0.000000,1,0,1,0,0.000150,0,1,1,3354.905101,0.000000,0.531059,0.141351,7.710195,0,0,69.063796,0.961122,0.760381,stable,-0.141351,-0.000000,0.400336,1,0.001000,1,1,0,0
16.100000,-1.816799,1,0,1,0,0.000179,0,1,1,3251.753761,0.000000,0.529735,0.722069,7.522507,0,0,69.318347,0.960990,0.762936,stable,-0.134284,0.587785,0.400336,1,0.001000,1,1,0,0
16.200000,-3.682183,1,0,1,0,0.000207,0,1,1,3596.848747,0.000000,0.551702,1.031074,7.522507,0,0,69.063796,0.963005,0.765486,stable,-0.080018,0.951057,0.400336,1,0.001000,1,1,0,0
16.300000,-3.518147,1,0,1,0,0.000165,0,1,1,3466.998116,0.000000,0.531699,0.950133,7.522507,0,0,68.811108,0.966760,0.768056,stable,0.000924,0.951057,0.400336,1,0.001000,1,1,0,0
16.400000,-1.381050,1,0,1,0,0.000142,0,1,1,3536.521311,0.000000,0.497630,0.509967,7.522507,0,0,67.914863,0.969974,0.770661,stable,0.077818,0.587785,0.400336,1,0.001000,1,1,0,0
16.500000,0.000000,1,0,1,0,0.000181,0,1,1,3719.239258,0.000000,0.499353,0.121479,7.522507,0,0,67.041665,0.971151,0.773296,stable,0.121479,0.000000,0.400336,1,0.001000,1,1,0,0
16.600000,-1.782123,1,0,1,0,0.000168,0,1,1,3617.756226,0.000000,0.497655,0.703190,7.345226,0,0,67.914863,0.971116,0.775939,stable,0.115405,-0.587785,0.400336,1,0.001000,1,1,0,0
16.700000,-3.647564,1,0,1,0,0.000147,0,1,1,3949.717235,0.000000,0.515781,1.013139,7.345226,0,0,67.041665,0.972591,0.778580,stable,0.062083,-0.951057,0.400336,1,0.001000,1,1,0,0
16.800000,-3.481016,1,0,1,0,0.000196,0,1,1,3824.180543,0.000000,0.456508,0.933095,7.345226,0,0,66.841322,0.975328,0.781234,stable,-0.017962,-0.951057,0.400336,1,0.001000,1,1,0,0
16.900000,-1.343707,1,0,1,0,0.000172,0,1,1,3887.449059,0.000000,0.384134,0.493781,7.345226,0,0,66.642173,0.977589,0.783915,stable,-0.094004,-0.587785,0.400336,1,0.001000,1,1,0,0
17,-0.000000,1,0,1,0,0.000157,0,1,1,4061.892347,0.000000,0.384565,0.136856,7.345226,0,0,65.831218,0.978346,0.786615,stable,-0.136856,0.000000,0.400336,1,0.001000,1,1,0,0
17.100000,-1.809032,1,0,1,0,0.000147,0,1,1,3960.680685,0.000000,0.382222,0.717798,7.177434,0,0,66.642173,0.978309,0.789321,stable,-0.130013,0.587785,0.400336,1,0.001000,1,1,0,0
17.200000,-3.674445,1,0,1,0,0.000168,0,1,1,4281.596125,0.000000,0.391561,1.027017,7.177434,0,0,65.831218,0.979325,0.792026,stable,-0.075961,0.951057,0.400336,1,0.001000,1,1,0,0
17.300000,-3.509838,1,0,1,0,0.000161,0,1,1,4155.769133,0.000000,0.255897,0.946279,7.177434,0,0,65.039762,0.981172,0.794740,stable,0.004778,0.951057,0.400336,1,0.001000,1,1,0,0
17.400000,-1.372657,1,0,1,0,0.000149,0,1,1,4216.830656,0.000000,0.086890,0.506306,7.177434,0,0,64.421201,0.982717,0.797473,stable,0.081480,0.587785,0.400336,1,0.001000,1,1,0,0
17.500000,0.000000,1,0,1,0,0.000148,0,1,1,4385.156372,0.000000,0.067071,0.124957,7.177434,0,0,63.814294,0.983267,0.800221,stable,0.124957,0.000000,0.400336,1,0.001000,1,1,0,0
17.600000,-1.788257,1,0,1,0,0.000163,0,1,1,4285.397736,0.000000,0.066434,0.706495,7.016811,0,0,64.421201,0.983244,0.802972,stable,0.118710,-0.587785,0.400336,1,0.001000,1,1,0,0
17.700000,-3.653701,1,0,1,0,0.000238,0,1,1,4595.074291,0.000000,0.014412,1.016279,7.016811,0,0,63.814294,0.983951,0.805721,stable,0.065222,-0.951057,0.400336,1,0.001000,1,1,0,0
17.800000,-3.487591,1,0,1,0,0.000221,0,1,1,4472.458315,0.000000,0.013677,0.936077,7.016811,0,0,63.396610,0.984074,0.808474,stable,-0.014979,-0.951057,0.400336,1,0.001000,1,1,0,0
17.900000,-1.350289,1,0,1,0,0.000158,0,1,1,4528.856304,0.000000,0.013211,0.496614,7.016811,0,0,62.984357,0.984200,0.811230,stable,-0.091171,-0.587785,0.400336,1,0.001000,1,1,0,0
18,0.000000,1,0,1,0,0.000163,0,1,1,4690.317344,0.000000,0.013076,0.134164,7.016811,0,0,62.913611,0.984315,0.813989,stable,-0.134164,-0.000000,0.400336,1,0.001000,1,1,0,0
18.100000,-1.804361,1,0,1,0,0.000144,0,1,1,4591.221394,0.000000,0.013076,0.715241,6.864627,0,0,62.984357,0.984373,0.816749,stable,-0.127456,0.587785,0.400336,1,0.001000,1,1,0,0
18.200000,-3.669785,1,0,1,0,0.000149,0,1,1,4891.062108,0.000000,0.012498,1.024588,6.864627,0,0,62.913611,0.984390,0.819512,stable,-0.073531,0.951057,0.400336,1,0.001000,1,1,0,0
18.300000,-3.504838,1,0,1,0,0.000162,0,1,1,4769.038663,0.000000,0.012544,0.943971,6.864627,0,0,62.843023,0.984406,0.822278,stable,0.007086,0.951057,0.400336,1,0.001000,1,1,0,0
18.400000,-1.367616,1,0,1,0,0.000165,0,1,1,4823.142162,0.000000,0.012364,0.504113,6.864627,0,0,62.461039,0.984429,0.825046,stable,0.083672,0.587785,0.400336,1,0.001000,1,1,0,0
18.500000,0.000000,1,0,1,0,0.000157,0,1,1,4979.089307,0.000000,0.011791,0.127040,6.864627,0,0,62.083671,0.984471,0.827816,stable,0.127040,0.000000,0.400336,1,0.001000,1,1,0,0
18.600000,-1.791917,1,0,1,0,0.000151,0,1,1,4881.326504,0.000000,0.011791,0.708473,6.718850,0,0,62.461039,0.984575,0.830590,stable,0.120688,-0.587785,0.400336,1,0.001000,1,1,0,0
18.700000,-3.657360,1,0,1,0,0.000160,0,1,1,5171.416377,0.000000,0.011956,1.018158,6.718850,0,0,62.083671,0.984729,0.833363,stable,0.067102,-0.951057,0.400336,1,0.001000,1,1,0,0
18.800000,-3.491512,1,0,1,0,0.000163,0,1,1,5051.956317,0.000000,0.011603,0.937863,6.718850,0,0,61.383107,0.984891,0.836142,stable,-0.013194,-0.951057,0.400336,1,0.001000,1,1,0,0
18.900000,-1.354220,1,0,1,0,0.000152,0,1,1,5102.449145,0.000000,0.011411,0.498311,6.718850,0,0,60.698178,0.985042,0.838926,stable,-0.089474,-0.587785,0.400336,1,0.001000,1,1,0,0
19,0.000000,1,0,1,0,0.000166,0,1,1,5252.579630,0.000000,0.011433,0.132553,6.718850,0,0,60.103677,0.985167,0.841713,stable,-0.132553,-0.000000,0.400336,1,0.001000,1,1,0,0
19.100000,-1.801556,1,0,1,0,0.000171,0,1,1,5155.699377,0.000000,0.011433,0.713710,6.578722,0,0,60.698178,0.985237,0.844502,stable,-0.125925,0.587785,0.400336,1,0.001000,1,1,0,0
19.200000,-3.666986,1,0,1,0,0.000209,0,1,1,5437.018468,0.000000,0.011122,1.023133,6.578722,0,0,60.103677,0.985270,0.847298,stable,-0.072077,0.951057,0.400336,1,0.001000,1,1,0,0
19.300000,-3.501835,1,0,1,0,0.000147,0,1,1,5318.622093,0.000000,0.011187,0.942589,6.578722,0,0,59.520708,0.985296,0.850094,stable,0.008467,0.951057,0.400336,1,0.001000,1,1,0,0
19.400000,-1.364593,1,0,1,0,0.000151,0,1,1,5366.914227,0.000000,0.011117,0.502801,6.578722,0,0,58.812666,0.985324,0.852889,stable,0.084985,0.587785,0.400336,1,0.001000,1,1,0,0
19.500000,0.000000,1,0,1,0,0.000171,0,1,1,5512.103989,0.000000,0.010832,0.128287,6.578722,0,0,58.121271,0.985364,0.855683,stable,0.128287,0.000000,0.400336,1,0.001000,1,1,0,0
19.600000,-1.794103,1,0,1,0,0.000161,0,1,1,5416.485066,0.000000,0.010832,0.709658,6.445544,0,0,58.812666,0.985442,0.858479,stable,0.121873,-0.587785,0.400336,1,0.017293,1,1,0,0
19.700000,-3.659545,1,0,1,0,0.000147,0,1,1,5689.246906,0.000000,0.010958,1.019284,6.445544,0,0,58.121271,0.985556,0.861277,stable,0.068227,-0.951057,0.400336,1,0.037621,1,1,0,0
19.800000,-3.493854,1,0,1,0,0.000153,0,1,1,5573.020518,0.000000,0.010780,0.938932,6.445544,0,0,57.374218,0.985681,0.864077,stable,-0.012125,-0.951057,0.400336,1,0.058247,1,1,0,0
19.900000,-1.356571,1,0,1,0,0.000163,0,1,1,5618.425808,0.000000,0.010699,0.499326,6.445544,0,0,56.646125,0.985808,0.866879,stable,-0.088459,-0.587785,0.400336,1,0.079073,1,1,0,0
20,0.000000,1,0,1,0,0.000154,0,1,1,5758.603934,0.000000,0.010752,0.131588,6.445544,0,0,56.389999,0.985923,0.869685,stable,-0.131588,-0.000000,0.400336,1,0.100000,1,1,0,0
20.100000,-1.799873,1,0,1,0,0.000236,0,1,1,5663.985904,0.000000,0.010752,0.712794,6.317255,0,0,56.646125,0.986006,0.872492,stable,-0.125008,0.587785,0.400336,1,0.120927,1,1,0,0
20.200000,-3.665307,1,0,1,0,0.000235,0,1,1,5928.903343,0.000000,0.010581,1.022263,6.317255,0,0,56.389999,0.986065,0.875298,stable,-0.071206,0.951057,0.400336,1,0.141753,1,1,0,0
20.300000,-3.500033,1,0,1,0,0.000158,0,1,1,5813.979505,0.000000,0.010637,0.941762,6.317255,0,0,56.136179,0.986122,0.878102,stable,0.009295,0.951057,0.400336,1,0.162379,1,1,0,0
20.400000,-1.362781,1,0,1,0,0.000153,0,1,1,5857.354975,0.000000,0.010613,0.502015,6.317255,0,0,55.937811,0.986190,0.880907,stable,0.085770,0.587785,0.400336,1,0.182707,1,1,0,0
20.500000,0.000000,1,0,1,0,0.000154,0,1,1,5993.112439,0.000000,0.010466,0.129034,6.317255,0,0,55.740839,0.986285,0.883709,stable,0.129034,0.000000,0.400336,1,0.202643,1,1,0,0
20.600000,-1.795411,1,0,1,0,0.000164,0,1,1,5899.706723,0.000000,0.010466,0.710367,6.195015,0,0,55.937811,0.986429,0.886513,stable,0.122582,-0.587785,0.400336,1,0.222096,1,1,0,0
20.700000,-3.660851,1,0,1,0,0.000178,0,1,1,6157.042886,0.000000,0.010552,1.019958,6.195015,0,0,55.740839,0.986617,0.889316,stable,0.068901,-0.951057,0.400336,1,0.240981,1,1,0,0
20.800000,-3.495254,1,0,1,0,0.000144,0,1,1,6044.037895,0.000000,0.010458,0.939572,6.195015,0,0,55.470605,0.986819,0.892117,stable,-0.011484,-0.951057,0.400336,1,0.259218,1,1,0,0
20.900000,-1.357977,1,0,1,0,0.000145,0,1,1,6085.043659,0.000000,0.010423,0.499935,6.195015,0,0,55.202979,0.987007,0.894918,stable,-0.087851,-0.587785,0.400336,1,0.276734,1,1,0,0
21,-0.000000,1,0,1,0,0.000165,0,1,1,6216.425729,0.000000,0.010471,0.131010,6.195015,0,0,55.050506,0.987161,0.897717,stable,-0.131010,0.000000,0.400336,1,0.293459,1,1,0,0
21.100000,-1.798865,1,0,1,0,0.000153,0,1,1,6124.078268,0.000000,0.010471,0.712245,6.078420,0,0,55.202979,0.987267,0.900514,stable,-0.124459,0.587785,0.400336,1,0.309334,1,1,0,0
21.200000,-3.664301,1,0,1,0,0.000145,0,1,1,6374.372257,0.000000,0.010375,1.021741,6.078420,0,0,55.050506,0.987341,0.903307,stable,-0.070685,0.951057,0.400336,1,0.324303,1,1,0,0
21.300000,-3.498954,1,0,1,0,0.000142,0,1,1,6262.777133,0.000000,0.010415,0.941266,6.078420,0,0,54.898873,0.987403,0.906095,stable,0.009790,0.951057,0.400336,1,0.338318,1,1,0,0
21.400000,-1.361695,1,0,1,0,0.000178,0,1,1,6301.947938,0.000000,0.010408,0.501544,6.078420,0,0,54.433282,0.987471,0.908876,stable,0.086241,0.587785,0.400336,1,0.351335,1,1,0,0
21.500000,0.000000,1,0,1,0,0.000181,0,1,1,6429.370592,0.000000,0.010330,0.129481,6.078420,0,0,53.975522,0.987557,0.911653,stable,0.129481,0.000000,0.400336,1,0.363320,1,1,0,0
21.600000,-1.796193,1,0,1,0,0.000164,0,1,1,6338.196295,0.000000,0.010330,0.710792,5.966439,0,0,54.433282,0.987681,0.914432,stable,0.123007,-0.587785,0.400336,1,0.374240,1,1,0,0
21.700000,-3.661632,1,0,1,0,0.000148,0,1,1,6581.720307,0.000000,0.010386,1.020361,5.966439,0,0,53.975522,0.987841,0.917206,stable,0.069305,-0.951057,0.400336,1,0.384069,1,1,0,0
