t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status
10.300000,0.045275,0.916137,-0.000104,0.038710,0,0.000018,0.838636,0.031792,1.363284,3.027133,0.816322,0.013721,1.641088,-1.262363,0,14.061117,1,stable
10.400000,0.035783,0.899078,-0.000507,0.044470,0,0.000018,0.710920,0.036603,1.367452,4.526091,0.753395,0.020839,1.641088,-1.297096,0,13.962893,1,stable
10.500000,0.129878,0.880554,-0.000916,0.050136,0,0.000018,0.590275,0.041339,1.368896,3.899886,0.781745,0.026602,1.641088,-1.277170,0,13.866032,1,stable
10.600000,0.047219,0.868472,-0.000446,0.055514,0,0.000018,0.486314,0.045836,1.367476,4.557146,0.866221,0.019859,1.638840,-1.206444,0,13.421243,1,stable
10.700000,-0.160240,0.869010,0.000685,0.060459,0,0.000018,0.401109,0.049974,1.363303,4.903183,0.820868,0.032089,1.638840,-1.039611,0,13.004103,1,stable
10.800000,-0.326651,0.882722,0.000972,0.064882,0,0.000018,0.328720,0.053679,1.356836,5.962737,0.865535,0.019080,1.638840,-0.852050,0,12.714552,1,stable
10.900000,-0.383937,0.904370,0.000472,0.068749,0,0.000018,0.268090,0.056923,1.348782,5.437152,0.820159,0.013618,1.638840,-0.723895,0,24.623817,1,stable
11,-0.336221,0.926469,-0.000039,0.072069,0,0.000018,0.217684,0.059714,1.339969,6.037003,0.786820,0.028110,1.638840,-0.606300,0,27.561775,1,stable
11.100000,-0.209425,0.943205,-0.000159,0.074881,0,0.000018,0.175766,0.062085,1.331272,6.901643,0.733281,0.034248,1.636675,-0.504059,0,26.307049,1,stable
11.200000,-0.034667,0.952136,0.000128,0.077239,0,0.000019,0.140693,0.064079,1.323521,7.424155,0.679961,0.033249,1.636675,-0.419174,0,25.892107,1,stable
11.300000,0.134373,0.953688,0.000660,0.079201,0,0.000018,0.111082,0.065745,1.317434,7.582566,0.667456,0.029991,1.636675,-0.350737,0,25.490051,1,stable
11.400000,0.199575,0.949772,0.001232,0.080826,0,0.000019,0.085879,0.067131,1.313555,7.468205,0.693701,0.044955,1.636675,-0.296109,0,25.225983,1,stable
11.500000,0.057404,0.942661,0.001617,0.082167,0,0.000018,0.064361,0.068280,1.312215,7.921492,0.674247,0.063034,1.636675,-0.252031,0,24.967329,1,stable
11.600000,-0.192032,0.934548,0.001503,0.083269,0,0.000018,0.051489,0.069230,1.313498,10.677314,0.651080,0.055185,1.634301,-0.215172,0,24.641531,1,stable
11.700000,-0.081859,0.927558,0.000496,0.084172,0,0.000019,0.046617,0.070011,1.317280,11.491304,0.723244,0.025346,1.634301,-0.128721,0,24.324126,1,stable
11.800000,0.413041,0.923592,-0.001175,0.084907,0,0.000019,0.043308,0.070651,1.323352,14.979762,0.708791,0.073575,1.634301,-0.048722,0,22.205815,1,stable
11.900000,0.524162,0.923588,-0.001702,0.085501,0,0.000019,0.040340,0.071171,1.331157,24.975735,0.837606,0.057444,1.634301,-0.033089,0,21.975354,1,stable
12,0.235087,0.926469,-0.001034,0.085974,0,0.000019,0.036682,0.071586,1.339804,22.011371,0.786050,0.094397,1.634301,-0.029681,0,25.580722,1,stable
12.100000,-0.363070,0.928852,-0.001397,0.086341,0,0.000018,0.032776,0.071910,1.348743,31.643606,0.730240,0.082195,1.631929,-0.036575,0,23.626441,1,stable
12.200000,-0.214082,0.926365,-0.000670,0.086615,0,0.000019,0.027136,0.072152,1.356785,39.407163,0.796367,0.070773,1.631929,-0.039066,0,22.344672,1,stable
12.300000,0.020167,0.916137,-0.000853,0.086805,0,0.000018,0.020911,0.072321,1.363376,50.966528,0.746559,0.053861,1.631929,-0.056397,0,21.194822,1,stable
12.400000,-0.112483,0.899078,0.001297,0.086917,0,0.000019,0.013218,0.072420,1.367588,44.778449,0.749396,0.049924,1.631929,-0.062253,0,22.344672,1,stable
12.500000,-0.240083,0.880554,0.002165,0.086954,0,0.000019,0.004954,0.072453,1.369008,46.384402,0.758276,0.075853,1.631929,-0.076928,0,21.194822,1,stable
12.600000,-0.280051,0.868472,0.000981,0.086917,0,0.000019,0.004674,0.072420,1.367605,43.967241,0.751033,0.049524,1.629643,-0.082640,0,20.283901,1,stable
12.700000,-0.143373,0.869010,0.000182,0.086805,0,0.000019,0.012528,0.072321,1.363366,43.671926,0.724302,0.064112,1.629643,-0.002801,0,19.448054,1,stable
12.800000,0.051816,0.882722,-0.000335,0.086615,0,0.000019,0.019512,0.072152,1.356831,45.183864,0.715972,0.037223,1.629643,0.078540,0,18.823821,1,stable
12.900000,0.193308,0.904370,-0.000117,0.086341,0,0.000019,0.025307,0.071910,1.348729,44.973079,0.716569,0.013108,1.629643,0.069841,0,18.238415,1,stable
13,0.248377,0.926469,0.000347,0.085974,0,0.000019,0.029797,0.071586,1.339871,44.506727,0.713553,0.018905,1.629643,0.057952,0,17.392238,1,stable
13.100000,0.222220,0.943205,0.000508,0.085501,0,0.000018,0.032927,0.071171,1.331128,44.583946,0.708514,0.031138,1.627414,0.044901,0,16.621096,1,stable
13.200000,0.129525,0.952136,0.000245,0.084907,0,0.000018,0.034842,0.070651,1.323335,44.727581,0.699826,0.040164,1.627414,0.031293,0,16.415946,1,stable
13.300000,0.011448,0.953688,-0.000325,0.084172,0,0.000018,0.035910,0.070011,1.317216,44.737019,0.694546,0.044404,1.627414,0.019154,0,16.215798,1,stable
13.400000,-0.034059,0.949772,-0.001068,0.083269,0,0.000018,0.036676,0.069230,1.313325,44.448540,0.694196,0.042522,1.627414,0.010678,0,16.415946,1,stable
13.500000,0.093940,0.942661,-0.001802,0.082167,0,0.000018,0.037833,0.068280,1.312019,44.225310,0.693610,0.061430,1.627414,0.007661,0,16.215798,1,stable
13.600000,0.269136,0.934548,-0.002147,0.080826,0,0.000018,0.046103,0.067131,1.313417,45.480239,0.696489,0.065530,1.624995,0.011567,0,16.035636,1,stable
13.700000,0.184995,0.927558,-0.001664,0.079201,0,0.000018,0.061376,0.065745,1.317343,45.155011,0.695144,0.052483,1.624995,0.082703,0,15.859434,1,stable
13.800000,-0.126012,0.923592,-0.000610,0.077239,0,0.000018,0.078294,0.064079,1.323448,46.693692,0.680183,0.067491,1.624995,0.152733,0,15.750051,1,stable
13.900000,-0.551775,0.923588,0.000536,0.074881,0,0.000018,0.097313,0.062085,1.331319,49.494339,0.688060,0.043466,1.624995,0.169179,0,15.642166,1,stable
14,-0.268004,0.926469,0.001963,0.072069,0,0.000019,0.118057,0.059714,1.340014,50.139970,0.696805,0.062510,1.624995,0.190190,0,16.332259,1,stable
14.100000,0.130163,0.928852,0.000894,0.068749,0,0.000018,0.141821,0.056923,1.348846,65.379183,0.661825,0.062842,1.622671,0.207436,0,16.200505,1,stable
14.200000,0.080394,0.926365,0.000688,0.064882,0,0.000019,0.168818,0.053679,1.356866,61.547922,0.672169,0.059595,1.622671,0.237637,0,16.057324,1,stable
14.300000,-0.121266,0.916137,0.000930,0.060459,0,0.000018,0.199981,0.049974,1.363300,64.343832,0.669871,0.048817,1.622671,0.269975,0,15.916651,1,stable
14.400000,-0.038501,0.899078,0.000399,0.055514,0,0.000018,0.235634,0.045836,1.367451,64.381974,0.666524,0.024011,1.622671,0.311632,0,15.773986,1,stable
14.500000,0.232298,0.880554,-0.000744,0.050136,0,0.000019,0.275827,0.041339,1.368874,64.207213,0.662116,0.047542,1.622671,0.356529,0,15.633855,1,stable
14.600000,0.260240,0.868472,-0.000952,0.044470,0,0.000018,0.325633,0.036603,1.367454,65.642024,0.680742,0.025367,1.620353,0.401931,0,15.619391,1,stable
14.700000,0.148734,0.869010,-0.000090,0.038710,0,0.000018,0.383009,0.031792,1.363276,64.906359,0.659330,0.031257,1.620353,0.498056,0,15.604953,1,stable
14.800000,0.046084,0.882722,-0.000117,0.033070,0,0.000018,0.438665,0.027085,1.356813,65.372737,0.648400,0.020991,1.620353,0.573762,0,15.512028,1,stable
14.900000,-0.011964,0.904370,-0.000534,0.027755,0,0.000018,0.489105,0.022656,1.348758,64.638063,0.653576,0.012557,1.620353,0.556560,0,15.420204,1,stable
15,-0.035704,0.926469,-0.000755,0.022926,0,0.000018,0.531309,0.018638,1.339936,64.245776,0.654499,0.011674,1.620353,0.504402,0,15.512028,1,stable
15.100000,-0.041198,0.943205,-0.000725,0.018683,0,0.000018,0.563217,0.015119,1.331225,63.893591,0.658956,0.009911,1.617877,0.422040,0,15.454197,1,stable
15.200000,-0.037876,0.952136,-0.000549,0.015063,0,0.000018,0.583966,0.012126,1.323458,63.498458,0.675758,0.007302,1.617877,0.319074,0,15.437181,1,stable
15.300000,-0.029745,0.953688,-0.000326,0.012050,0,0.000018,0.593798,0.009645,1.317357,63.089944,0.681231,0.007386,1.617877,0.207496,0,15.420204,1,stable
15.400000,-0.020312,0.949772,-0.000113,0.009591,0,0.000018,0.593759,0.007630,1.313468,62.682242,0.680250,0.006435,1.617877,0.098315,0,15.437181,1,transitoire
15.500000,-0.012807,0.942661,0.000061,0.007615,0,0.000018,0.585365,0.006019,1.312133,62.277915,0.681704,0.005057,1.617877,-0.000393,0,15.454197,1,transitoire
15.600000,-0.010612,0.934548,0.000184,0.006046,0,0.000018,0.575909,0.004747,1.313468,61.878668,0.680861,0.005854,1.615522,-0.083940,0,15.529209,1,chronique
15.700000,-0.016114,0.927558,0.000239,0.004809,0,0.000018,0.566527,0.003751,1.317357,61.485779,0.676571,0.005446,1.615522,-0.094559,0,15.604953,1,chronique
15.800000,-0.004907,0.923592,0.000191,0.003841,0,0.000018,0.552146,0.002975,1.323459,61.099772,0.685012,0.002520,1.615522,-0.093820,0,15.619391,1,chronique
15.900000,0.013101,0.923588,0.000014,0.003084,0,0.000018,0.533211,0.002373,1.331227,60.719914,0.685786,0.002472,1.615522,-0.143805,0,15.633855,1,chronique
16,0.011720,0.926469,-0.000069,0.002493,0,0.000019,0.510110,0.001905,1.339942,60.341864,0.653476,0.001228,1.615522,-0.189355,0,15.773986,1,chronique
