t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000030,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.000419,0.992025,0,0.001482,0,0.000026,2.447273,0.000682,1.348022,0,1,0.100000,0.469037,2.447273,0,0,1,1,1,stable,0.469099,0.000062,0.187076,0.187076,0.120927,0.000682,1.348022
0.200000,0.000992,0.992393,-0.000000,0.002125,0,0.000024,2.133497,0.000992,1.349188,0,1,0.100000,0.445393,2.133497,24.472730,0,1,1,1,stable,0.445649,0.000256,0.309128,0.309128,0.141753,0.000992,1.349188
0.300000,0.001473,0.991886,-0.000003,0.002986,0,0.000023,2.102894,0.001419,1.349444,0.000000,0.993307,0.100000,0.422725,2.102894,-3.137762,0,1,1,1,stable,0.423387,0.000662,0.496809,0.496809,0.162379,0.001419,1.349444
0.400000,0.001599,0.990695,-0.000014,0.004151,0,0.000023,0.652984,0.002011,1.348763,0.000024,0.993307,0.100000,0.401525,0.652984,-0.306025,0,1,1,1,stable,0.402271,0.000746,0.463942,0.463942,0.182707,0.002011,1.348763
0.500000,0.001305,0.989342,-0.000039,0.005444,0,0.000050,1.673734,0.002704,1.347216,0.000133,0.993307,0.100000,0.381303,1.673734,-14.499101,0,1,1,1,stable,0.382218,0.000915,0.630600,0.630600,0.202643,0.002704,1.347216
0.600000,0.000968,0.988433,-0.000051,0.007029,0,0.000048,1.155192,0.003591,1.344959,0.000239,0.993307,0.100000,0.362420,1.155192,10.207501,0,1,1,1,stable,0.363181,0.000761,0.733838,0.733838,0.222096,0.003591,1.344959
0.700000,0.000486,0.988383,-0.000071,0.008480,0,0.000047,0.761107,0.004518,1.342217,0.000211,0.993307,0.100000,0.344849,0.761107,-5.185424,0,1,1,1,stable,0.345084,0.000235,0.778558,0.778558,0.240981,0.004518,1.342217
0.800000,-0.000743,0.989247,-0.000042,0.009635,0,0.000046,1.262275,0.005454,1.339265,0.000181,0.993307,0.100000,0.328858,1.262275,-3.940848,0,1,1,1,stable,0.327848,-0.001009,0.923176,0.923176,0.259218,0.005454,1.339265
0.900000,-0.003222,0.990726,0.000044,0.010541,3,0.000044,0.864096,0.006393,1.336391,0.000283,0.993307,0.100000,0.314906,0.864096,5.011675,0,1,1,1,stable,0.311374,-0.003532,1,1,0.276734,0.006393,1.336391
1,-0.005453,0.992322,0.000147,0.011383,3,0.000046,42.115087,0.007274,1.333875,0.000871,0.993307,0.567503,0.296135,2.290385,-3.981789,0,3.286229,1,1,transitoire,0.295520,-0.000615,0.107147,0.107147,0.293459,0.007274,1.333875
1.100000,-0.007664,0.993534,0.000162,0.016650,0,0.000048,2.336203,0.010643,1.331956,0.000772,0.993307,0.577056,0.281710,15.565285,412.509908,0,5.494538,1,1,transitoire,0.280694,-0.001016,0.125944,0.125944,0.309334,0.010643,1.331956
1.200000,-0.004911,0.994015,0.000013,0.019137,3,0.000047,4.096027,0.012885,1.330819,0.000725,0.993307,0.529663,0.268569,15.632854,-397.788831,0,6.673241,1,1,transitoire,0.266577,-0.001991,0.354104,0.354104,0.324303,0.012885,1.330819
1.300000,-0.001158,0.993658,0.000033,0.021108,3,0.000047,0.803083,0.015204,1.330571,0.011147,0.993305,0.351865,0.253577,16.219462,17.598238,0,5.874523,1,1,chronique,0.253087,-0.000490,0.356939,0.356939,0.338318,0.015204,1.330571
1.400000,-0.001334,0.992598,0.000173,0.026138,3,0.000047,2.591878,0.019417,1.331234,0.009275,0.993305,0.307986,0.240963,16.219462,-32.929444,0,6.224320,1,1,transitoire,0.240393,-0.000569,0.510554,0.510554,0.351335,0.019417,1.331234
1.500000,-0.006571,0.991176,0.000250,0.030674,0,0.000045,1.167944,0.023387,1.332746,0.011904,0.993305,0.344063,0.231036,16.267664,17.887956,0,5.874523,1,1,chronique,0.228328,-0.002709,0.544723,0.544723,0.363320,0.023387,1.332746
1.600000,-0.004952,0.989847,0.000278,0.034677,0,0.000045,2.141253,0.026623,1.334960,0.022425,0.993303,0.549899,0.216469,12.812566,-14.239347,0,5.809606,1,1,transitoire,0.216692,0.000223,0.703796,0.703796,0.374240,0.026623,1.334960
1.700000,0.006912,0.989051,-0.000153,0.043340,0,0.000045,1.795545,0.033321,1.337665,0.023089,0.993303,0.508014,0.190411,12.812566,9.733096,0,5.746108,1,1,chronique,0.205876,0.015464,0.817889,0.817889,0.384069,0.033321,1.337665
1.800000,0.015087,0.989055,-0.000710,0.058753,1,0.000044,2.164090,0.047603,1.340591,0.059820,0.993296,0.699495,0.159623,12.812566,-3.457080,0,5.460514,1,1,transitoire,0.196833,0.037209,0.940764,0.940764,0.392784,0.047603,1.340591
1.900000,0.006653,0.989824,-0.001091,0.079053,3,0.000044,1.792028,0.067718,1.343443,0.043191,0.993299,0.755647,0.149570,12.812566,3.685443,0,10.239857,1,1,chronique,0.190001,0.040432,1,1,0.400369,0.067718,1.343443
2,0.000109,0.990999,-0.001312,0.094843,3,0.000046,46.457901,0.076893,1.345973,0.119059,0.993284,0.651506,0.181586,12.812566,-3.720616,0,9.822081,0.732307,1,transitoire,0.183772,0.002187,0.100000,0.100000,0.406809,0.076893,1.345973
2.100000,-0.010141,0.992025,-0.000791,0.057622,3,0.000048,5.619625,0.053008,1.348019,0.084889,0.993291,0.680325,0.176459,19.541633,446.658734,0,10.239857,0.729908,0.987253,transitoire,0.174761,-0.001699,0.209580,0.209580,0.412092,0.053008,1.348019
2.200000,-0.016487,0.992393,0.000034,0.058760,4,0.000047,2.690647,0.056277,1.349190,0.084284,0.993291,0.722555,0.171756,20.176104,-408.382769,0,9.822081,0.732375,0.975555,transitoire,0.165885,-0.005871,0.361742,0.361742,0.416209,0.056277,1.349190
2.300000,-0.017890,0.991886,0.000073,0.061387,4,0.000047,1.613590,0.060429,1.349452,0.082498,0.993291,0.668133,0.165827,20.195857,-29.289778,0,10.312852,0.731979,0.964982,chronique,0.157116,-0.008711,0.440974,0.440974,0.419154,0.060429,1.349452
2.400000,-0.000539,0.990695,0.000128,0.069698,1,0.000047,2.428695,0.067380,1.348760,0.087256,0.993291,0.588142,0.142437,20.195857,-10.770568,0,7.422673,0.733277,0.955274,transitoire,0.148555,0.006118,0.575351,0.575351,0.420923,0.067380,1.348760
2.500000,-0.001028,0.989342,-0.000184,0.101219,1,0.000045,1.581296,0.093645,1.347239,0.175775,0.993274,0.609207,0.108588,20.195857,8.151050,0,11.190613,0.731530,0.946394,chronique,0.141623,0.033034,0.565463,0.565463,0.421513,0.093645,1.347239
2.600000,-0.001086,0.988433,0.000126,0.142441,1,0.000047,2.162604,0.130188,1.345064,0.150719,0.993278,0.621039,0.100981,17.261861,-8.473989,0,11.647180,0.730283,0.938130,transitoire,0.137214,0.036233,0.665414,0.665414,0.420923,0.130188,1.345064
