t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),An_mean(t),fn_mean(t),spacing_gamma_bias,spacing_G_hint,spacing_planning_hint,best_pair_gamma,best_pair_G,best_pair_score,temporal_coherence,autocorr_tau,decorrelation_time,tau_S,tau_gamma,tau_A_mean,tau_f_mean
0,0,1,0,0.001002,0,0.000037,0,0.000457,1.532226,0,1,0.100037,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.165478,0.165478,adaptive,0.100000,0.000457,1.532226,0,0,0,0.165478,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.100000,0.000868,1.000000,0,0.002057,0,0.000048,1.708872,0.000961,1.535085,0,1,0.100030,0.444336,1.708872,0,0,1,1,1,stable,0.444409,0.000073,0.117617,0.129048,adaptive,0.120927,0.000961,1.535085,0,0,0,0.117617,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.200000,0.002503,0.999999,0,0.003730,0,0.000045,3.301541,0.001814,1.537949,0,1,0.100029,0.399391,3.301541,17.088721,0,1,1,1,stable,0.399980,0.000589,0.296176,0.325007,adaptive,0.141753,0.001814,1.537949,0,0,0,0.296176,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.300000,0.003814,0.999999,-0.000004,0.006297,0,0.000045,0.871164,0.003238,1.540815,0.000000,0.993307,0.100034,0.358880,0.871164,15.926690,0,1,1,1,stable,0.360078,0.001198,0.321871,0.353269,adaptive,0.162379,0.003238,1.540815,0,0,0,0.321871,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.400000,0.003575,0.999998,-0.000032,0.009809,0,0.000044,2.946833,0.005394,1.543680,0.000640,0.993307,0.100002,0.321441,2.946833,-24.303774,0,1,1,1,stable,0.324264,0.002822,0.582806,0.639797,resonance,0.182707,0.005394,1.543680,0,0,0,0.582806,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.500000,0.004219,0.999997,-0.000078,0.015347,0,0.000073,1.891571,0.008929,1.546540,0.006382,0.993306,0.100001,0.289133,1.891571,20.756690,0,1,1,1,stable,0.292294,0.003161,0.507644,0.557376,tanh,0.202643,0.008929,1.546540,0,0,0,0.507644,tanh,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.600000,0.004853,0.999996,-0.000239,0.020023,0,0.000157,2.501385,0.012884,1.549393,0.002101,0.993307,0.100000,0.259424,2.501385,-10.552612,0,1,1,1,stable,0.263576,0.004152,0.670521,0.736448,spiral_log,0.222096,0.012884,1.549393,0,0,0,0.670521,spiral_log,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.700000,0.003163,0.999994,-0.000227,0.025905,3,0.000087,2.527923,0.018622,1.552236,0.001068,0.993307,0.100000,0.234272,2.527923,6.098132,0,1,1,1,stable,0.237890,0.003619,0.841613,0.915553,resonance,0.240981,0.018622,1.552236,0,0,0,0.841613,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.800000,-0.004115,0.999992,-0.000059,0.032794,3,0.000144,1.588076,0.025696,1.555070,0.004269,0.993306,0.100009,0.218667,1.588076,0.265383,0,1,1,1,stable,0.214687,-0.003981,0.890982,0.954191,resonance,0.259218,0.025696,1.555070,0,0,0,0.890982,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
0.900000,-0.013982,0.999991,0.000357,0.033006,1,0.000082,1.560468,0.029304,1.557896,0.037533,0.993300,0.100041,0.202687,1.560468,-9.398474,0,1,1,1,stable,0.192574,-0.010113,1,1,resonance,0.276734,0.029304,1.557896,0,0,0,1,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1,-0.008221,0.999989,0.000285,0.041875,1,0.000073,29.005337,0.037889,1.560706,0.026457,0.993302,0.670068,0.171968,3.124187,-0.276073,0,3.784800,1,1,transitoire,0.171680,-0.000287,0.140143,0.154088,adaptive,0.293459,0.037889,1.560706,0,0,0,0.140143,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.100000,0.007379,0.999987,-0.000318,0.061512,3,0.000073,2.961526,0.057378,1.563461,0.009287,0.993305,0.485879,0.151802,11.751237,274.448692,0,3.666111,1,1,transitoire,0.154466,0.002664,0.187339,0.205691,adaptive,0.309334,0.057378,1.563461,0,0,0,0.187339,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.200000,0.002529,0.999985,-0.000140,0.077969,3,0.000071,2.449038,0.074544,1.566229,0.036422,0.993300,0.711673,0.133298,11.756135,-260.438119,0,3.526807,1,1,transitoire,0.139450,0.006152,0.253291,0.277125,adaptive,0.324303,0.074544,1.566229,0,0,0,0.253291,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.300000,-0.059998,0.999982,0.000184,0.095723,4,0.000070,2.752110,0.092535,1.568980,0.047678,0.993298,0.710149,0.143061,11.756135,-5.124877,0,3.666111,1,1,transitoire,0.126500,-0.016561,0.395355,0.429148,tanh,0.338318,0.092535,1.568980,0,0,0,0.395355,tanh,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.400000,-0.096876,0.999980,0.000711,0.086852,4,0.000086,1.399366,0.084514,1.571632,0.088833,0.993290,0.884390,0.140537,11.756135,3.030719,0,15.133672,1,1,chronique,0.111171,-0.029366,0.448618,0.488666,spiral_log,0.351335,0.084514,1.571632,0,0,0,0.448618,spiral_log,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.500000,-0.044080,0.999978,0.000194,0.089065,3,0.000071,2.339054,0.088064,1.574259,0.045519,0.993298,0.806642,0.100504,11.756135,-13.527442,0,23.541312,1,1,transitoire,0.095302,-0.005201,0.590854,0.642285,adaptive,0.363320,0.088064,1.574259,0,0,0,0.590854,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.600000,-0.007302,0.999976,-0.000302,0.137239,4,0.000068,2.441853,0.129437,1.576933,0.218741,0.993265,0.639425,0.071131,9.553809,9.396889,0,23.247287,1,1,transitoire,0.084930,0.019384,0.728168,0.771084,resonance,0.374240,0.129437,1.576933,0,0,0,0.728168,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.700000,-0.115142,0.999974,0.000865,0.159032,1,0.000067,1.998610,0.157229,1.579434,0.216445,0.993266,0.661195,0.084320,9.553809,1.027985,0,22.960517,1,1,chronique,0.079574,0.053203,0.799675,0.828864,resonance,0.384069,0.157229,1.579434,0,0,0,0.799675,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.800000,-0.142978,0.999972,0.000104,0.184015,4,0.000067,2.447577,0.161837,1.581863,1.844660,0.992947,0.804281,0.089808,9.553809,-4.432428,0,25.382880,1,1,transitoire,0.080225,0.117269,0.874147,0.877462,resonance,0.392784,0.161837,1.581863,0,0,0,0.874147,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.900000,-0.073441,0.999970,-0.002465,0.159390,4,0.000110,3.164066,0.155683,1.584273,0.274896,0.993255,0.708216,0.075798,9.553809,4.489669,0,29.460809,1,1,transitoire,0.091176,0.063030,1,0.949711,resonance,0.400369,0.155683,1.584273,1,1,1,1,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
2,-0.058305,0.999968,-0.003902,0.195230,2,0.000110,10.154369,0.174360,1.586550,1.295241,0.993057,0.616858,0.098008,9.608118,7.164894,0,23.525276,0.741675,1,transitoire,0.092257,-0.005751,0.364380,0.367137,resonance,0.406809,0.174360,1.586550,1,1,1,0.364380,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.400000,0.500000
2.100000,-0.084653,0.999967,-0.001836,0.143566,3,0.000112,3.563681,0.141213,1.589256,0.328905,0.993244,0.638742,0.093578,9.717368,69.903026,0,19.580376,0.748060,0.987699,transitoire,0.082101,-0.011478,0.380102,0.401926,tanh,0.412092,0.141213,1.589256,1,1,1,0.380102,tanh,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.200000,-0.167141,0.999965,-0.001293,0.148305,4,0.000071,2.643153,0.141501,1.591775,2.648376,0.992785,0.599076,0.073148,9.837799,-65.906875,0,19.477836,0.754984,0.976806,transitoire,0.072034,0.010289,0.310194,0.326336,adaptive,0.416209,0.141501,1.591775,0,0,0,0.310194,adaptive,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.300000,-0.092561,0.999964,0.000787,0.176497,4,0.000070,1.307448,0.167342,1.594247,3.279552,0.992655,0.619217,0.086815,9.837799,-9.205287,0,22.651033,0.757973,0.967162,chronique,0.066495,-0.020320,0.289313,0.298144,adaptive,0.419154,0.167342,1.594247,0,0,0,0.289313,adaptive,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.400000,-0.137653,0.999963,0.002345,0.165534,4,0.000070,3.090484,0.162194,1.596297,1.931800,0.992930,0.542195,0.103203,9.837799,-13.357050,0,21.427823,0.763481,0.958445,transitoire,0.056558,-0.046646,0.515752,0.540701,resonance,0.420923,0.162194,1.596297,0,0,0,0.515752,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.500000,-0.090788,0.999963,0.000398,0.164574,4,0.000070,2.542551,0.152327,1.598336,3.240366,0.992663,0.624860,0.051808,9.837799,17.830360,0,20.329956,0.768330,0.950647,transitoire,0.043355,0.035373,0.593140,0.626758,tanh,0.421513,0.152327,1.598336,0,0,0,0.593140,tanh,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.600000,0.600000
2.600000,-0.197683,0.999963,-0.001801,0.219898,4,0.000069,1.906651,0.208809,1.600667,1.802129,0.992956,0.573922,0.078108,8.713246,-5.479325,0,15.055401,0.772466,0.943635,chronique,0.044743,0.091568,0.701812,0.703730,spiral_log,0.420923,0.208809,1.600667,0,0,0,0.701812,spiral_log,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.700000,-0.168957,0.999963,-0.000425,0.187184,2,0.000068,1.611610,0.180572,1.602837,3.443317,0.992620,0.625438,0.094106,8.713246,-6.359004,0,14.138308,0.774341,0.937295,chronique,0.055084,0.011875,0.837891,0.817915,resonance,0.419154,0.180572,1.602837,0,0,0,0.837891,resonance,0,0.845336,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.800000,-0.015580,0.999963,0.000198,0.187997,4,0.000067,3.631144,0.160111,1.604749,4.108527,0.992480,0.592840,0.066002,8.713246,-2.950407,0,6.809310,0.778060,0.931475,transitoire,0.051497,-0.014505,0.977213,0.972771,resonance,0.416209,0.160111,1.604749,0,0,0,0.977213,resonance,0,0.857215,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
2.900000,-0.211222,0.999963,-0.002367,0.177412,4,0.000067,3.497598,0.168795,1.606457,6.371753,0.991981,0.583033,0.165400,8.803356,20.195338,0,12.688586,0.776451,0.926185,transitoire,0.044000,-0.021925,0.913598,0.943437,resonance,0.412092,0.168795,1.606457,0,0,0,0.913598,resonance,0,0.845999,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3,-0.049463,0.999964,0.000273,0.078288,4,0.000146,34.380286,0.072848,1.608310,4.610515,0.992372,0.655297,0.041817,8.858945,-1.335457,0,7.080861,0.778927,0.921194,transitoire,0.036053,-0.003878,0.139670,0.143864,adaptive,0.406809,0.072848,1.608310,0,0,0,0.139670,adaptive,0,0.846797,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.100000,-0.145223,0.999965,0.002548,0.200487,4,0.000139,4.289152,0.196329,1.610013,5.568169,0.992162,0.627014,0.048169,12.504851,308.826874,0,4.791743,0.779618,0.916605,transitoire,0.031820,-0.004939,0.182616,0.186310,adaptive,0.400369,0.196329,1.610013,0,0,0,0.182616,adaptive,0,0.844813,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.200000,-0.132124,0.999967,-0.000110,0.194988,1,0.000139,2.299920,0.191124,1.611734,5.278628,0.992226,0.610588,0.034477,12.645938,-300.911334,0,4.516040,0.783038,0.912324,transitoire,0.027839,0.037995,0.317625,0.323641,adaptive,0.392784,0.191124,1.611734,0,0,0,0.317625,adaptive,0,0.853785,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.300000,-0.146096,0.999968,0.000165,0.214795,2,0.000133,1.927217,0.207521,1.613489,2.870325,0.992739,0.627393,0.047969,12.645938,-19.892318,0,4.270336,0.786083,0.908406,chronique,0.031203,0.040029,0.451415,0.449354,tanh,0.384069,0.207521,1.613489,0,0,0,0.451415,tanh,0,0.862288,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.400000,-0.249955,0.999970,0.001201,0.200475,2,0.000144,1.292727,0.195126,1.614696,3.541471,0.992600,0.638714,0.083612,12.645938,-3.727037,0,3.919951,0.788973,0.904808,chronique,0.034559,0.013364,0.559826,0.557704,spiral_log,0.374240,0.195126,1.614696,0,0,0,0.559826,spiral_log,0,0.870382,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.500000,-0.026295,0.999972,-0.002204,0.166886,4,0.000134,1.638489,0.157466,1.615849,4.068701,0.992488,0.674770,0.022294,12.645938,-6.344898,0,4.287017,0.790137,0.901499,chronique,0.033265,0.032547,0.593825,0.598419,adaptive,0.363320,0.157466,1.615849,0,0,0,0.593825,adaptive,0,0.872381,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.600000,-0.093575,0.999975,-0.004973,0.210722,4,0.000135,1.435552,0.203871,1.617563,7.314904,0.991764,0.647502,0.083523,11.477889,3.457618,0,4.638771,0.789083,0.898405,chronique,0.035205,0.009400,0.633398,0.633625,resonance,0.351335,0.203871,1.617563,0,0,0,0.633398,resonance,0,0.863028,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.700000,-0.185554,0.999977,-0.000699,0.157058,2,0.000136,2.828790,0.149931,1.619006,4.818729,0.992327,0.635975,0.132728,11.477889,-2.029368,0,4.287017,0.790770,0.895451,transitoire,0.033206,-0.073749,0.787640,0.797113,resonance,0.338318,0.149931,1.619006,0,0,0,0.787640,resonance,0,0.866173,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.800000,-0.060234,0.999979,0.002493,0.105560,4,0.000136,4.386886,0.099251,1.620137,4.505200,0.992395,0.648047,0.086244,11.477889,13.932377,0,4.225683,0.816763,0.892696,transitoire,0.017952,-0.062347,0.958800,0.988667,resonance,0.324303,0.099251,1.620137,0,0,0,0.958800,resonance,0,0.871405,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.900000,-0.129640,0.999982,0.000449,0.152681,4,0.000132,1.936859,0.144782,1.621299,9.831117,0.991156,0.626198,0.114559,11.613557,15.580964,0,4.166080,0.816996,0.890749,chronique,0.006069,-0.026618,1,0.996243,resonance,0.309334,0.144782,1.621299,0,0,0,1,resonance,0,0.869449,0.600000,0.600000,0.600000,0.200000,0.900000,0.900000
4,-0.044941,0.999984,0.001610,0.139099,4,0.000133,34.195114,0.121858,1.622345,6.457712,0.991962,0.624549,0.013825,11.613557,-24.500274,0,4.157891,0.818504,0.888905,transitoire,0.001156,0.001348,0.133710,0.137538,adaptive,0.293459,0.121858,1.622345,0,0,0,0.133710,adaptive,0,0.873410,0.600000,0.600000,0.600000,0.200000,0.900000,0.900000
4.100000,-0.201055,0.999987,0.003251,0.194984,4,0.000133,3.232001,0.188325,1.623144,10.534777,0.990978,0.625486,0.032338,14.122619,322.582553,0,4.166080,0.818280,0.887188,transitoire,0.001258,0.015612,0.194467,0.194530,adaptive,0.276734,0.188325,1.623144,0,0,0,0.194467,adaptive,0,0.870041,0.600000,0.600000,0.600000,0.200000,0.900000,0.900000
4.200000,-0.185292,0.999989,-0.000034,0.184037,2,0.000132,2.250480,0.177972,1.623980,5.465961,0.992185,0.635636,0.015089,14.122619,-309.631128,0,4.157891,0.819881,0.885547,transitoire,0.003659,0.018748,0.140867,0.139808,adaptive,0.259218,0.177972,1.623980,0,0,0,0.140867,adaptive,0,0.871497,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.300000,-0.034009,0.999991,-0.000284,0.187458,4,0.000134,2.947008,0.180731,1.624692,10.708713,0.990933,0.643610,0.024631,14.122619,-9.815216,0,4.149735,0.821467,0.884020,transitoire,0.006326,0.002179,0.323295,0.320711,adaptive,0.240981,0.180731,1.624692,0,0,0,0.323295,adaptive,0,0.874692,0.600000,0.600000,0.600000,0.200000,0.900000,1
4.400000,-0.147880,0.999993,0.000259,0.179839,4,0.000135,1.862191,0.173601,1.625129,12.541489,0.990451,0.635410,0.067898,14.122619,6.965284,0,4.157891,0.820872,0.882599,chronique,0.006046,-0.046128,0.477991,0.479457,resonance,0.222096,0.173601,1.625129,0,0,0,0.477991,resonance,0,0.869415,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.500000,-0.106819,0.999995,-0.000979,0.143459,2,0.000132,2.637835,0.139866,1.625467,10.164465,0.991072,0.651514,0.071787,14.122619,-10.848168,0,4.149735,0.822235,0.881227,transitoire,-0.002022,-0.021640,0.650060,0.671621,tanh,0.202643,0.139866,1.625467,0,0,0,0.650060,tanh,0,0.873248,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.600000,-0.090029,0.999996,-0.002121,0.135486,1,0.000136,1.272094,0.132130,1.626296,12.041319,0.990585,0.645637,0.065409,13.040511,7.756438,0,3.739731,0.823114,0.879944,chronique,-0.005321,0.009525,0.647398,0.653409,spiral_log,0.182707,0.132130,1.626296,0,0,0,0.647398,spiral_log,0,0.875103,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.700000,-0.079900,0.999997,0.001671,0.148783,2,0.000134,1.613723,0.141441,1.626726,10.918998,0.990879,0.624994,0.065468,13.040511,-13.657407,0,3.403461,0.823709,0.878735,chronique,-0.003248,-0.020271,0.750412,0.744247,resonance,0.162379,0.141441,1.626726,0,0,0,0.750412,resonance,0,0.875980,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.800000,-0.059753,0.999997,0.002380,0.138873,4,0.000134,2.109808,0.130704,1.626763,9.821525,0.991158,0.618125,0.064582,13.040511,3.416289,0,3.260110,0.824117,0.877589,transitoire,-0.006203,0.031214,0.917830,0.923237,resonance,0.141753,0.130704,1.626763,0,0,0,0.917830,resonance,0,0.875935,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.900000,-0.105954,0.999997,-0.001274,0.128281,2,0.000178,2.339935,0.121941,1.626972,9.151775,0.991324,0.631969,0.097200,13.040511,4.960846,0,3.403461,0.824139,0.876498,transitoire,-0.000532,0.056387,1,0.951867,resonance,0.120927,0.121941,1.626972,1,1,1,1,resonance,0,0.875300,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5,-0.029015,0.999996,-0.001890,0.106442,4,0.000234,3.534317,0.098325,1.626818,8.835864,0.991402,0.606290,0.054209,13.040511,2.301269,0,3.260110,0.824903,0.875450,transitoire,0.008644,0.027999,1,0.948631,resonance,0.100000,0.098325,1.626818,1,1,1,1,resonance,0,0.876040,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5.100000,-0.060809,0.999994,-0.000671,0.129703,4,0.000229,1.909515,0.126748,1.626947,10.809306,0.990907,0.607705,0.086347,12.176311,11.943826,0,3.403461,0.824244,0.874459,chronique,0.012310,0.002993,1,0.966532,resonance,0.079073,0.126748,1.626947,1,1,1,1,resonance,0,0.875582,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.200000,-0.061138,0.999991,-0.001379,0.114762,4,0.000190,1.646683,0.107295,1.626867,8.973750,0.991368,0.621092,0.079132,12.176311,-16.248020,0,3.723722,0.824299,0.873494,chronique,0.011563,-0.019146,0.960000,0.944167,resonance,0.058247,0.107295,1.626867,0,0,0,0.960000,resonance,0,0.876634,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.300000,-0.046257,0.999988,-0.000495,0.106022,2,0.000169,2.094878,0.102101,1.626664,6.547554,0.991941,0.623788,0.064936,12.176311,-2.628318,0,4.088345,0.824363,0.872565,transitoire,0.007309,-0.051364,0.908000,0.922023,spiral_log,0.037621,0.102101,1.626664,0,0,0,0.908000,spiral_log,0,0.877923,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.400000,-0.089579,0.999984,0.002787,0.118402,2,0.000170,1.755252,0.112282,1.626366,6.235401,0.992012,0.630446,0.087407,12.176311,4.481950,0,4.099401,0.824142,0.871673,chronique,-0.001732,-0.089140,0.866400,0.903434,spiral_log,0.017293,0.112282,1.626366,0,0,0,0.866400,spiral_log,0,0.881006,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.500000,-0.010733,0.999978,0.001838,0.100488,4,0.000180,1.740386,0.095526,1.625696,6.570501,0.991936,0.656243,0.027934,12.176311,-3.396268,0,4.088345,0.824657,0.870809,chronique,-0.015982,-0.015056,0.813120,0.867751,resonance,0.001000,0.095526,1.625696,0,0,0,0.813120,resonance,0,0.879704,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.600000,-0.087955,0.999972,-0.001399,0.129798,4,0.000180,1.826133,0.125288,1.625424,7.858738,0.991636,0.659899,0.074146,11.430952,-0.148660,0,4.099401,0.823638,0.869984,chronique,-0.016820,0.057326,0.770496,0.769622,resonance,0.001000,0.125288,1.625424,0,0,0,0.770496,resonance,0,0.888512,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.700000,-0.047354,0.999964,0.001191,0.099280,4,0.000180,2.200328,0.097254,1.624900,4.818729,0.992327,0.663808,0.055327,11.430952,0.857474,0,4.088345,0.824131,0.869171,transitoire,-0.005862,0.029071,0.716397,0.675646,tanh,0.001000,0.097254,1.624900,0,0,0,0.716397,tanh,0,0.886893,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.800000,-0.048988,0.999955,0.002334,0.117695,4,0.000180,1.582029,0.113878,1.623872,7.057975,0.991824,0.666318,0.052205,11.430952,3.741955,0,4.099401,0.823965,0.868395,chronique,-0.000573,0.008605,0.673117,0.655805,tanh,0.001000,0.113878,1.623872,0,0,0,0.673117,tanh,0,0.891024,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.900000,-0.052233,0.999945,-0.001132,0.120643,4,0.000191,0.768737,0.116445,1.622926,3.964132,0.992511,0.685379,0.051751,11.430952,-6.182991,0,4.110516,0.823839,0.867642,chronique,0.000877,0.013476,0.618494,0.614263,spiral_log,0.001000,0.116445,1.622926,0,0,0,0.618494,spiral_log,0,0.895901,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6,-0.043543,0.999934,-0.002464,0.122523,1,0.000187,0.662093,0.117457,1.622036,3.538174,0.992600,0.687747,0.037111,11.430952,-8.132918,0,4.130032,0.823780,0.866912,chronique,0.002970,-0.008461,0.574795,0.569416,spiral_log,0.001000,0.117457,1.622036,0,0,0,0.574795,spiral_log,0,0.899952,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.100000,-0.105958,0.999921,-0.000636,0.121849,2,0.000178,0.995427,0.118358,1.621079,3.448557,0.992619,0.684491,0.065812,10.795038,-1.066446,0,4.149735,0.823568,0.866205,chronique,0.001304,-0.027250,0.539836,0.543965,resonance,0.001000,0.118358,1.621079,0,0,0,0.539836,resonance,0,0.905040,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.200000,-0.053214,0.999907,-0.000009,0.111569,4,0.000179,1.014459,0.108702,1.620051,3.992002,0.992505,0.675049,0.035549,10.795038,3.333342,0,4.130032,0.824222,0.865517,chronique,-0.003236,-0.011102,0.511869,0.523279,adaptive,0.001000,0.108702,1.620051,0,0,0,0.511869,adaptive,0,0.899583,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.300000,-0.052741,0.999891,-0.000230,0.127410,4,0.000179,0.877667,0.122489,1.618979,4.367711,0.992424,0.681491,0.029828,10.795038,0.190318,0,4.149735,0.824185,0.864861,stable,-0.004708,0.010040,0.489495,0.492586,resonance,0.001000,0.122489,1.618979,0,0,0,0.489495,resonance,0,0.902837,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.400000,-0.046912,0.999875,0.000990,0.126069,4,0.000176,0.850997,0.121556,1.617753,3.538174,0.992600,0.679337,0.033556,10.795038,-1.367917,0,4.157891,0.824145,0.864226,stable,-0.002613,-0.000518,0.471596,0.466588,resonance,0.001000,0.121556,1.617753,0,0,0,0.471596,resonance,0,0.906164,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.500000,-0.095590,0.999856,0.001404,0.125375,4,0.000177,0.862699,0.121487,1.616281,2.801553,0.992753,0.696284,0.049430,10.795038,-0.266697,0,4.166080,0.824011,0.863609,stable,-0.002436,-0.001895,0.457277,0.456993,adaptive,0.001000,0.121487,1.616281,0,0,0,0.457277,adaptive,0,0.909860,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.600000,-0.059014,0.999837,-0.000887,0.118525,4,0.000169,0.565081,0.115540,1.614773,3.992002,0.992505,0.699457,0.039070,10.244713,0.117017,0,4.157891,0.824529,0.863009,stable,-0.002499,0.025273,0.445822,0.445856,adaptive,0.001000,0.115540,1.614773,0,0,0,0.445822,adaptive,0,0.906764,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.700000,-0.066605,0.999816,-0.001866,0.127120,4,0.000169,0.560238,0.122539,1.613394,4.367711,0.992424,0.695033,0.035255,10.244713,-2.976182,0,4.166080,0.824590,0.862435,stable,0.001840,0.024897,0.436657,0.427069,tanh,0.001000,0.122539,1.613394,0,0,0,0.436657,tanh,0,0.908504,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.800000,-0.038257,0.999793,0.000175,0.128310,4,0.000172,0.450645,0.123055,1.611854,3.538174,0.992600,0.684857,0.028482,10.244713,-0.048429,0,4.157891,0.824758,0.861878,stable,0.005684,-0.016806,0.429326,0.421589,tanh,0.001000,0.123055,1.611854,0,0,0,0.429326,tanh,0,0.909417,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.900000,-0.087174,0.999769,0.001215,0.127864,2,0.000171,0.475832,0.123924,1.610056,2.874173,0.992738,0.673461,0.044039,10.244713,-1.095928,0,4.166080,0.824488,0.861340,stable,0.002397,-0.041642,0.423461,0.431008,tanh,0.001000,0.123924,1.610056,0,0,0,0.423461,tanh,0,0.912614,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
7,-0.091315,0.999744,0.000058,0.121552,2,0.000174,0.317655,0.118385,1.608249,3.633290,0.992580,0.667504,0.041801,10.244713,0.251864,0,4.157891,0.824894,0.860814,stable,-0.004581,-0.025273,0.418768,0.433610,adaptive,0.001000,0.118385,1.608249,0,0,0,0.418768,adaptive,0,0.911467,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
7.100000,-0.039035,0.999717,-0.000251,0.123659,2,0.000175,0.322411,0.119795,1.606499,3.154829,0.992680,0.679494,0.021104,9.759167,-1.581765,0,4.149735,0.825328,0.860308,stable,-0.008212,-0.008734,0.415015,0.421707,adaptive,0.001000,0.119795,1.606499,0,0,0,0.415015,adaptive,0,0.910173,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
