t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0.002301,0.991674,0,0.156013,2,0.000027,0,0.150349,1.339942,0,1,0.100000,0.493701,0,0,0,1,1,1,stable,0.493788,0.000087,0.100000,0.100000,0.100000,0.150349,1.339942
0.100000,0.192136,0.992522,0,0.160680,1,0.000022,2.484672,0.154888,1.342864,0,1,0.166299,0.448609,2.484672,0,0,1,1,1,stable,0.469106,0.020497,0.187076,0.187076,0.120927,0.154888,1.342864
0.200000,0.166904,0.992728,-0.000086,0.165401,1,0.000021,2.128004,0.159477,1.345551,0,1,0.165536,0.414154,2.128004,24.846716,0,1,1,1,stable,0.447309,0.033155,0.309128,0.309128,0.141753,0.159477,1.345551
0.300000,0.004466,0.992063,0.000280,0.170149,1,0.000021,2.037075,0.164091,1.347607,0,1,0.100000,0.408431,2.037075,-3.566676,0,1,1,1,stable,0.427626,0.019195,0.496809,0.496809,0.162379,0.164091,1.347607
0.400000,0.010594,0.990669,-0.000391,0.174896,1,0.000020,0.495180,0.168702,1.348766,7.215716,0.991787,0.100000,0.396110,0.495180,-0.909291,0,1,1,1,stable,0.407797,0.011687,0.463942,0.463942,0.182707,0.168702,1.348766
0.500000,0.004798,0.989045,-0.002550,0.179613,1,0.000047,1.455796,0.173282,1.349357,80.176072,0.937571,0.100000,0.360930,1.455796,-15.418945,0,1,1,1,stable,0.388353,0.027422,0.630600,0.630600,0.202643,0.173282,1.349357
0.600000,-0.014418,0.987842,-0.001293,0.184272,1,0.000044,0.831592,0.177806,1.349180,51.758166,0.971285,0.100000,0.359354,0.831592,9.606152,0,1,1,1,stable,0.371154,0.011800,0.733838,0.733838,0.222096,0.177806,1.349180
0.700000,-0.098887,0.987566,0.001223,0.188846,1,0.000043,0.413691,0.182244,1.347909,44.887954,0.976281,0.100000,0.358808,0.413691,-6.242035,0,1,1,1,stable,0.353550,-0.005258,0.778558,0.778558,0.240981,0.182244,1.347909
0.800000,0.041041,0.988351,0.001368,0.193307,1,0.000042,0.907524,0.186572,1.345683,37.017604,0.980967,0.100000,0.306034,0.907524,-4.179010,0,1,1,1,stable,0.335448,0.029413,0.923176,0.923176,0.259218,0.186572,1.345683
0.900000,0.022985,0.989907,-0.000006,0.197630,1,0.000041,0.503638,0.190765,1.343100,71.128407,0.951096,0.100000,0.269135,0.503638,4.938328,0,1,1,1,stable,0.321055,0.051920,1,1,0.276734,0.190765,1.343100
1,-0.096986,0.991674,0.001092,0.201791,1,0.000042,41.779880,0.194800,1.340072,43.358866,0.977272,0.611065,0.310828,2.306338,-4.038864,0,10.273770,1,1,transitoire,0.309202,-0.001626,0.107147,0.107147,0.293459,0.194800,1.340072
