t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000030,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.001735,0.992025,0,0.003833,0,0.000025,3.044635,0.001877,1.348022,0,1,0.100000,0.394854,3.044635,0,0,1,1,1,stable,0.395031,0.000177,0.187076,0.187076,0.120927,0.001877,1.348022
0.200000,0.006809,0.992393,-0.000000,0.009430,0,0.000023,3.719037,0.005358,1.349188,0,1,0.100000,0.314676,3.719037,30.446354,0,1,1,1,stable,0.316082,0.001406,0.309128,0.309128,0.141753,0.005358,1.349188
0.300000,0.007622,0.991886,-0.000008,0.018648,0,0.000023,4.792747,0.012775,1.349443,0.000000,0.993307,0.100000,0.249307,4.792747,6.744020,0,1,1,1,stable,0.253320,0.004013,0.496809,0.496809,0.162379,0.012775,1.349443
0.400000,-0.004958,0.990695,-0.000049,0.032817,3,0.000023,2.947570,0.026514,1.348759,0.022565,0.993303,0.100000,0.202151,2.947570,10.737098,0,1,1,1,stable,0.203955,0.001804,0.463942,0.463942,0.182707,0.026514,1.348759
0.500000,-0.007877,0.989342,-0.000245,0.048325,1,0.000051,3.350332,0.044533,1.347204,0.146281,0.993279,0.100000,0.162375,3.350332,-18.451772,0,1,1,1,stable,0.163747,0.001372,0.630600,0.630600,0.202643,0.044533,1.347204
0.600000,-0.003639,0.988433,-0.000458,0.070400,4,0.000047,2.512663,0.069602,1.344951,0.130832,0.993282,0.100000,0.128220,2.512663,4.027624,0,1,1,1,stable,0.131442,0.003222,0.733838,0.733838,0.222096,0.069602,1.344951
0.700000,-0.045787,0.988383,-0.000181,0.100770,2,0.000048,1.810291,0.099801,1.342234,0.155695,0.993278,0.100000,0.106269,1.810291,-8.376691,0,1,1,1,stable,0.106196,0.005231,0.778558,0.778558,0.240981,0.099801,1.342234
0.800000,-0.003636,0.989247,0.000401,0.128351,2,0.000047,2.246803,0.121667,1.339289,0.897671,0.993134,0.100000,0.066638,2.246803,-7.023729,0,1,1,1,stable,0.086650,0.027671,0.923176,0.923176,0.259218,0.121667,1.339289
0.900000,-0.074293,0.990726,0.000444,0.167170,4,0.000044,1.652340,0.161662,1.336571,2.637798,0.992787,0.100000,0.117035,1.652340,4.365121,0,1,1,1,stable,0.078274,0.045103,1,1,0.276734,0.161662,1.336571
1,-0.068776,0.992322,0.001314,0.144866,3,0.000046,42.752450,0.137867,1.333912,3.535298,0.992601,0.764311,0.076560,4.255892,-5.944622,0,12.627924,1,1,transitoire,0.077214,0.000655,0.107147,0.107147,0.293459,0.137867,1.333912
1.100000,-0.146317,0.993534,0.000745,0.158286,3,0.000047,1.508422,0.155597,1.331946,1.694260,0.992978,0.755443,0.070023,17.088078,411.001096,0,10.911820,1,1,chronique,0.061983,-0.008040,0.125944,0.125944,0.309334,0.155597,1.331946
1.200000,-0.103036,0.994015,-0.000139,0.168879,2,0.000047,3.535563,0.165698,1.330777,1.578843,0.993000,0.770823,0.067835,17.088078,-412.440282,0,20.278622,1,1,transitoire,0.046985,-0.020850,0.354104,0.354104,0.324303,0.165698,1.330777
1.300000,-0.186155,0.993658,-0.000414,0.172518,3,0.000047,0.383316,0.169596,1.330603,4.123240,0.992477,0.636258,0.051325,17.088078,20.271415,0,19.196302,1,1,chronique,0.030841,-0.004855,0.356939,0.356939,0.338318,0.169596,1.330603
1.400000,-0.165213,0.992598,0.000424,0.190127,4,0.000047,2.189640,0.185115,1.331525,3.383523,0.992633,0.653991,0.052139,17.088078,-31.522478,0,24.021115,1,1,transitoire,0.023102,-0.016344,0.510554,0.510554,0.351335,0.185115,1.331525
1.500000,-0.140496,0.991176,0.002576,0.189582,2,0.000046,0.411371,0.184897,1.333092,2.427273,0.992830,0.587526,0.079298,17.088078,18.063244,0,23.632237,1,1,chronique,0.013193,-0.054728,0.544723,0.544723,0.363320,0.184897,1.333092
1.600000,-0.092045,0.989847,0.003139,0.185405,4,0.000045,2.677056,0.175507,1.334769,1.161466,0.993083,0.460609,0.076986,13.699950,-17.782688,0,6.937750,1,1,transitoire,-0.007156,-0.031902,0.703796,0.703796,0.374240,0.175507,1.334769
1.700000,-0.117347,0.989051,-0.001209,0.197610,4,0.000045,1.407702,0.187775,1.337193,1.409463,0.993034,0.366565,0.089175,13.699950,22.656849,0,4.065655,1,1,chronique,-0.016049,0.055037,0.817889,0.817889,0.384069,0.187775,1.337193
1.800000,-0.088655,0.989055,-0.003008,0.183595,1,0.000043,1.623240,0.175297,1.340349,2.498699,0.992815,0.338483,0.095356,13.699950,-12.693544,0,3.249812,1,1,chronique,0.004971,0.100327,0.940764,0.940764,0.392784,0.175297,1.340349
1.900000,-0.114998,0.989824,-0.001858,0.182337,1,0.000043,1.703392,0.176734,1.343499,1.740930,0.992968,0.309316,0.111181,13.699950,2.155379,0,2.706672,1,1,chronique,0.036443,0.053757,1,1,0.400369,0.176734,1.343499
2,-0.097812,0.990999,0.000179,0.161835,4,0.000046,46.091443,0.152067,1.345903,1.746056,0.992967,0.325838,0.044854,13.699950,0.801530,0,2.602303,0.811770,1,transitoire,0.046550,0.001696,0.100000,0.100000,0.406809,0.152067,1.345903
2.100000,-0.281496,0.992025,-0.002311,0.216843,4,0.000048,4.521492,0.206903,1.348042,1.492814,0.993018,0.325456,0.060019,20.178248,443.880507,0,2.505685,0.813880,0.991037,transitoire,0.037789,0.008277,0.209580,0.209580,0.412092,0.206903,1.348042
2.200000,-0.258958,0.992393,0.000050,0.212867,2,0.000047,2.230785,0.203799,1.349295,9.097625,0.991338,0.708021,0.070859,20.375434,-415.699513,0,3.455035,0.814094,0.982984,transitoire,0.032910,0.006489,0.361742,0.361742,0.416209,0.203799,1.349295
2.300000,-0.166661,0.991886,0.000655,0.210032,1,0.000046,1.124362,0.201214,1.349583,8.284558,0.991535,0.734860,0.056920,20.375434,-22.907070,0,3.175184,0.816657,0.975641,chronique,0.028427,-0.010334,0.440974,0.440974,0.419154,0.201214,1.349583
2.400000,-0.151438,0.990695,0.000715,0.214514,4,0.000046,1.922600,0.205386,1.348694,7.916068,0.991623,0.640134,0.068236,20.375434,-11.064225,0,3.115609,0.819401,0.969017,chronique,0.019398,0.028928,0.575351,0.575351,0.420923,0.205386,1.348694
2.500000,-0.193320,0.989342,-0.001275,0.214664,4,0.000044,0.635218,0.205488,1.347178,6.898025,0.991861,0.608674,0.075081,20.375434,7.982377,0,3.058229,0.821653,0.963032,chronique,0.024879,0.067242,0.565463,0.565463,0.421513,0.205488,1.347178
2.600000,-0.068292,0.988433,-0.000888,0.202882,4,0.000047,1.209029,0.195167,1.345218,7.516941,0.991717,0.592872,0.048798,17.568789,-12.873822,0,2.965335,0.824056,0.957594,chronique,0.041663,0.043117,0.665414,0.665414,0.420923,0.195167,1.345218
2.700000,-0.091658,0.988383,0.001691,0.214280,4,0.000046,2.146664,0.208690,1.342378,10.124430,0.991082,0.560399,0.107077,17.568789,5.738107,0,3.058229,0.823868,0.952649,transitoire,0.047283,-0.059794,0.944197,0.944197,0.419154,0.208690,1.342378
2.800000,-0.081801,0.989247,0.000875,0.164235,4,0.000046,2.217554,0.155218,1.338998,8.592299,0.991461,0.559260,0.100893,17.568789,9.376351,0,3.064670,0.824397,0.948049,transitoire,0.018477,-0.068756,0.866368,0.866368,0.416209,0.155218,1.338998
2.900000,-0.082685,0.990726,-0.003379,0.169650,1,0.000049,2.768822,0.162738,1.336332,6.518171,0.991948,0.554808,0.104615,17.568789,0.708903,0,3.071139,0.824684,0.943785,transitoire,-0.007468,-0.024743,1,1,0.412092,0.162738,1.336332
3,-0.160028,0.992322,-0.000695,0.158911,4,0.000116,30.381341,0.156469,1.334129,6.263684,0.992006,0.540731,0.029927,17.568789,5.512685,0,3.122295,0.825035,0.939815,transitoire,-0.013981,0.002054,0.146228,0.146228,0.406809,0.156469,1.334129
