t,S_t,r_t,In_0,An_0,En_0,On_0,phi_0,fn_0,gamma_0,erreur_0,G_0,G_arch_0,In_1,An_1,En_1,On_1,phi_1,fn_1,gamma_1,erreur_1,G_1,G_arch_1,In_2,An_2,En_2,On_2,phi_2,fn_2,gamma_2,erreur_2,G_2,G_arch_2,In_3,An_3,En_3,On_3,phi_3,fn_3,gamma_3,erreur_3,G_3,G_arch_3,In_4,An_4,En_4,On_4,phi_4,fn_4,gamma_4,erreur_4,G_4,G_arch_4
125.000,-0.063781,1.718000,0.100000,0.083373,0.016041,-0.006091,0.130000,0.700000,0.563539,0.022131,-0.024362,resonance,0.100000,0.139319,0.008097,0.014667,0.067500,1.251674,0.562049,-0.006569,0.007247,resonance,0.100000,0.139005,-0.018419,0.049630,0.020421,1.275075,0.550157,-0.068049,0.074351,resonance,0.100000,0.117197,-0.008029,0.059179,0.020421,1.994602,0.573234,-0.067207,0.123558,resonance,0.100000,0.152131,0.004324,0.093610,0.067500,2.913363,0.677834,-0.089285,0.097096,resonance
126.000,-0.045846,1.713106,0.001000,0.070404,-0.003520,0.037343,0.123637,0.700000,0.540191,-0.040863,0.083786,resonance,0.001000,0.129176,0.010213,0.023969,0.029580,1.249546,0.572936,-0.013756,0.016268,resonance,0.001000,0.163273,-0.039719,0.033249,0.053771,1.270225,0.582170,-0.072967,0.085536,resonance,0.001000,0.108219,0.020167,0.023309,-0.007924,1.987635,0.592446,-0.003141,0.003719,resonance,0.001000,0.143235,-0.030076,-0.095016,0.088155,2.902515,0.668176,0.064940,-0.132269,resonance
127.000,-0.064748,1.698902,0.001000,0.071817,-0.014345,-0.020430,0.105172,0.700000,0.569381,0.006084,-0.007688,resonance,0.001000,0.131188,-0.030324,0.015391,-0.011278,1.244364,0.579458,-0.045714,0.057545,resonance,0.001000,0.149899,-0.014845,-0.085961,0.081249,1.257167,0.647582,0.071116,-0.158776,resonance,0.001000,0.108529,0.046983,-0.016026,-0.036279,1.968237,0.599151,0.063009,-0.079019,resonance,0.001000,0.153352,-0.030411,-0.095516,0.102179,2.871921,0.622856,0.065105,-0.081612,resonance
128.000,-0.058799,1.676779,0.001000,0.071678,0.010436,-0.026377,0.076412,0.700000,0.568040,0.036813,-0.090274,resonance,0.001000,0.133672,0.058190,0.070107,-0.049599,1.236957,0.584273,-0.011917,0.016011,resonance,0.001000,0.176098,-0.008417,0.086074,0.099400,1.236988,0.604914,-0.094491,0.125440,resonance,0.001000,0.105264,0.024104,-0.030311,-0.062386,1.936927,0.575960,0.054416,-0.072786,resonance,0.001000,0.153298,-0.005251,0.014826,0.108812,2.823898,0.652458,-0.020077,0.049340,resonance
129.000,-0.086961,1.648902,0.001000,0.070564,0.004378,0.035803,0.040172,0.700000,0.540995,-0.031425,0.043938,resonance,0.001000,0.134213,0.093311,0.079460,-0.080355,1.227077,0.602847,0.013851,-0.019387,resonance,0.001000,0.175528,0.005048,0.097969,0.105848,1.211597,0.604722,-0.092920,0.237250,resonance,0.001000,0.102679,0.014573,-0.010243,-0.084108,1.899112,0.569891,0.024815,-0.034713,resonance,0.001000,0.134884,0.013009,-0.076114,0.107849,2.765724,0.588246,0.089123,-0.123490,resonance
130.000,-0.061260,1.618000,0.100000,0.083372,-0.017388,-0.000000,-0.000000,0.700000,0.560774,-0.017388,0.045179,resonance,0.100000,0.156954,0.113891,0.085702,-0.099634,1.216858,0.611535,0.028190,-0.039424,resonance,0.100000,0.178624,0.030791,-0.047476,0.099607,1.183905,0.574517,0.078267,-0.108702,resonance,0.100000,0.117692,0.006549,0.030722,-0.099607,1.857284,0.621413,-0.024173,0.033816,resonance,0.100000,0.176892,-0.006673,0.094529,0.099634,2.702542,0.649920,-0.101202,0.123542,spiral_log
131.000,-0.149337,1.587098,0.293459,0.101885,0.005357,-0.055529,-0.040172,0.700000,0.581119,0.060886,-0.084829,resonance,0.293459,0.206130,0.041566,-0.117505,-0.105143,1.204862,0.630410,0.159071,-0.157810,spiral_log,0.293459,0.143203,0.012722,0.011563,0.081213,1.156235,0.634984,0.001159,-0.001622,resonance,0.293459,0.163850,0.007824,0.061342,-0.107499,1.817748,0.597121,-0.053518,0.074644,resonance,0.293459,0.186263,-0.009645,0.112183,0.085004,2.642472,0.670899,-0.121828,0.144966,adaptive
132.000,-0.058058,1.559221,0.406809,0.117825,0.017522,0.041843,-0.076412,0.700000,0.548185,-0.024321,0.034023,resonance,0.406809,0.224442,-0.078934,-0.126251,-0.096497,1.194626,0.630817,0.047317,-0.066049,resonance,0.406809,0.187999,0.023150,0.035375,0.052687,1.132148,0.632425,-0.012225,0.017112,resonance,0.406809,0.188089,0.016730,0.038455,-0.106983,1.783798,0.595996,-0.021724,0.056426,resonance,0.406809,0.238841,0.022189,-0.019745,0.065214,2.590668,0.614875,0.041935,-0.058573,resonance
133.000,-0.067949,1.537098,0.406809,0.119643,-0.023175,0.032945,-0.105172,0.700000,0.551149,-0.056120,0.078244,resonance,0.406809,0.216476,-0.097732,0.000773,-0.075226,1.188067,0.573067,-0.098504,0.250947,resonance,0.406809,0.288332,0.004580,0.065618,0.017307,1.113218,0.611592,-0.061039,0.085039,resonance,0.406809,0.189460,0.019529,-0.052021,-0.097918,1.756319,0.606376,0.071550,-0.099502,resonance,0.406809,0.211987,0.052068,0.092853,0.041816,2.549817,0.592753,-0.040785,0.056975,resonance
134.000,-0.078673,1.522894,0.293459,0.100734,-0.005471,-0.056940,-0.123637,0.700000,0.575665,0.051468,-0.071806,resonance,0.293459,0.216057,-0.003996,-0.061559,-0.044538,1.183477,0.599371,0.057563,-0.080239,resonance,0.293459,0.235788,-0.042548,-0.020197,-0.020769,1.100945,0.587569,-0.022351,0.031270,resonance,0.293459,0.153558,0.027679,-0.005394,-0.080852,1.738834,0.616180,0.033073,-0.085791,resonance,0.293459,0.221061,0.088061,0.134469,0.016540,2.524030,0.617341,-0.046408,0.064788,resonance
135.000,-0.023921,1.518000,0.100000,0.083222,0.015866,0.006013,-0.130000,0.700000,0.557320,0.009854,-0.013794,resonance,0.100000,0.127789,-0.034234,0.040340,-0.008845,1.180772,0.550312,-0.074574,0.191636,resonance,0.100000,0.201102,-0.135387,-0.073640,-0.056999,1.095615,0.617479,-0.061747,0.086015,resonance,0.100000,0.097275,0.043136,-0.049517,-0.056999,1.732297,0.632144,0.092653,-0.128276,resonance,0.100000,0.162762,0.053396,0.000986,-0.008845,2.514813,0.601350,0.052411,-0.073111,resonance
136.000,-0.074211,1.522894,0.001000,0.070770,-0.006970,0.034843,-0.123637,0.700000,0.543615,-0.041814,0.058405,resonance,0.001000,0.124427,-0.022705,-0.052488,0.026862,1.182932,0.628858,0.029783,-0.041647,resonance,0.001000,0.164396,-0.056396,-0.095989,-0.086999,1.101161,0.584303,0.039593,-0.055317,resonance,0.001000,0.107286,0.009304,0.040327,-0.028147,1.738189,0.586199,-0.031023,0.080495,resonance,0.001000,0.131454,0.004999,0.083346,-0.032654,2.523539,0.672196,-0.078348,0.108813,resonance
137.000,-0.067248,1.537098,0.001000,0.071405,-0.012354,-0.027388,-0.105172,0.700000,0.572934,0.015034,-0.021042,resonance,0.001000,0.134543,-0.004061,-0.075528,0.057706,1.188326,0.603586,0.071467,-0.183824,resonance,0.001000,0.152071,-0.032437,-0.003070,-0.107072,1.113304,0.566687,-0.029367,0.041068,resonance,0.001000,0.108525,-0.004211,0.000201,0.003468,1.755467,0.599707,-0.004412,0.006176,resonance,0.001000,0.156313,0.000987,0.098481,-0.053406,2.549163,0.636791,-0.097493,0.134817,resonance
138.000,-0.065548,1.559221,0.001000,0.072015,0.011742,-0.021445,-0.076412,0.700000,0.567969,0.033187,-0.046395,resonance,0.001000,0.123045,-0.009772,-0.005107,0.079597,1.195484,0.626352,-0.004665,0.006530,resonance,0.001000,0.168447,-0.024525,0.107711,-0.114668,1.132478,0.641817,-0.132236,0.083307,adaptive,0.001000,0.103028,0.001651,0.032725,0.035341,1.783249,0.570283,-0.031074,0.080627,resonance,0.001000,0.152077,0.001924,0.033378,-0.069906,2.590240,0.616112,-0.031455,0.043979,resonance
139.000,-0.081146,1.587098,0.001000,0.070544,0.003064,0.036769,-0.040172,0.700000,0.541421,-0.033705,0.003000,resonance,0.001000,0.122199,0.007158,-0.043579,0.089778,1.205722,0.560731,0.050737,-0.000344,resonance,0.001000,0.145537,0.010754,-0.081645,-0.108699,1.156594,0.560997,0.092399,0.008018,resonance,0.001000,0.108499,0.006078,-0.059010,0.064895,1.817782,0.597579,0.065088,0.003186,resonance,0.001000,0.156280,0.092267,0.095444,-0.081315,2.642499,0.635348,-0.003177,0.000148,resonance
140.000,-0.078330,1.618000,0.100000,0.083368,-0.017270,-0.000000,-0.000000,0.700000,0.561365,-0.017270,0.003516,resonance,0.100000,0.160410,-0.007478,0.067820,0.087179,1.216873,0.601868,-0.075298,0.020682,resonance,0.100000,0.168821,0.014533,-0.084198,-0.089692,1.184590,0.565887,0.098731,-0.005614,resonance,0.100000,0.124384,0.001822,0.064768,0.089692,1.858288,0.585217,-0.062945,0.026052,resonance,0.100000,0.169387,0.043306,0.028285,-0.087179,2.703355,0.609089,0.015022,-0.002450,resonance
141.000,-0.097559,1.648902,0.293459,0.101820,0.003665,-0.056629,0.040172,0.700000,0.577724,0.060294,-0.015299,resonance,0.293459,0.171001,-0.017321,0.077085,0.072533,1.227768,0.630545,-0.094406,0.065230,resonance,0.293459,0.232726,0.023544,0.020727,-0.059742,1.213005,0.588320,0.002818,-0.000898,resonance,0.293459,0.165266,0.013822,-0.097274,0.107640,1.899023,0.598763,0.111096,0.013048,spiral_log,0.293459,0.182391,-0.011047,-0.042620,-0.087431,2.765651,0.665462,0.031573,-0.009048,resonance
142.000,-0.103533,1.676779,0.406809,0.119039,0.019336,0.034194,0.076412,0.700000,0.547862,-0.014858,0.007075,resonance,0.406809,0.214202,0.009122,-0.060197,0.048236,1.236441,0.568566,0.069319,-0.027201,resonance,0.406809,0.282897,0.015220,-0.101580,-0.022280,1.236624,0.627288,0.116800,-0.008247,adaptive,0.406809,0.175464,0.034857,-0.038685,0.117169,1.936049,0.577041,0.073542,-0.057183,resonance,0.406809,0.232470,-0.078860,-0.107425,-0.082366,2.823163,0.657623,0.028565,-0.012395,resonance
143.000,-0.112614,1.698902,0.406809,0.117930,-0.019827,0.043289,0.105172,0.700000,0.548304,-0.063116,0.041062,resonance,0.406809,0.162654,-0.007349,0.006856,0.017985,1.244810,0.627490,-0.014205,0.016040,resonance,0.406809,0.268791,0.002698,-0.119256,0.018326,1.257790,0.597554,0.121954,-0.029750,tanh,0.406809,0.161433,0.002187,0.074261,0.117371,1.967487,0.628444,-0.072074,0.047346,resonance,0.406809,0.222463,-0.041878,-0.073100,-0.072589,2.871283,0.667134,0.031222,-0.017972,resonance
144.000,-0.080063,1.713106,0.293459,0.101664,-0.010761,-0.053126,0.123637,0.700000,0.576982,0.042366,-0.030147,resonance,0.293459,0.190695,-0.000755,-0.064425,-0.013774,1.249387,0.627835,0.063670,-0.044255,resonance,0.293459,0.234341,-0.032852,-0.081885,0.057281,1.270132,0.640039,0.049033,-0.034642,resonance,0.293459,0.143757,-0.003138,0.051497,0.108087,1.988791,0.626428,-0.054635,0.076832,resonance,0.293459,0.196366,0.011245,0.066322,-0.058954,2.903505,0.599349,-0.055078,0.042756,resonance
145.000,-0.097639,1.718000,0.100000,0.083373,0.016055,-0.006043,0.130000,0.700000,0.559102,0.022098,-0.019218,resonance,0.100000,0.145999,0.016845,0.060926,-0.042479,1.250858,0.564604,-0.044081,0.072943,resonance,0.100000,0.185525,-0.028629,-0.118995,0.089936,1.274018,0.641518,0.090367,-0.074535,resonance,0.100000,0.126319,-0.020793,0.075949,0.089936,1.994859,0.605472,-0.096742,0.089250,resonance,0.100000,0.170885,-0.017088,0.024242,-0.042479,2.913584,0.613348,-0.041330,0.037281,resonance
146.000,-0.046102,1.713106,0.001000,0.070567,-0.003564,0.037393,0.123637,0.700000,0.539654,-0.040957,0.042418,resonance,0.001000,0.133090,0.035375,0.036775,-0.064105,1.249530,0.581713,-0.001400,0.001431,resonance,0.001000,0.177684,0.017803,0.014393,0.112342,1.270282,0.617052,0.003410,-0.003480,resonance,0.001000,0.105182,0.019230,0.058914,0.064271,1.987692,0.575348,-0.039685,0.075683,resonance,0.001000,0.151521,-0.059008,-0.098977,-0.024276,2.902563,0.658627,0.039969,-0.040141,resonance
147.000,-0.075261,1.698902,0.001000,0.071879,-0.014397,-0.020470,0.105172,0.700000,0.570010,0.006073,-0.007047,resonance,0.001000,0.134172,-0.025556,-0.019126,-0.075722,1.244717,0.592493,-0.006430,0.013885,resonance,0.001000,0.163455,0.055570,-0.078814,0.121729,1.257460,0.646134,0.134384,-0.084531,tanh,0.001000,0.108474,0.019734,0.050646,0.033083,1.968379,0.596629,-0.030912,0.036109,resonance,0.001000,0.127559,-0.036342,0.068782,-0.005465,2.872041,0.581155,-0.105125,0.053083,adaptive
148.000,-0.052208,1.676779,0.001000,0.071743,0.010442,-0.026422,0.076412,0.700000,0.568499,0.036864,-0.047775,resonance,0.001000,0.132012,0.000165,0.044691,-0.075897,1.237239,0.579232,-0.044526,0.058022,resonance,0.001000,0.165574,0.029612,0.068131,0.116851,1.237207,0.580919,-0.038519,0.050204,resonance,0.001000,0.108389,0.016991,-0.058572,-0.001153,1.937011,0.601769,0.075563,-0.179955,resonance,0.001000,0.155782,0.000019,-0.030607,0.012883,2.823969,0.630106,0.030626,-0.039731,resonance
149.000,-0.046553,1.648902,0.001000,0.070713,0.004364,0.035936,0.040172,0.700000,0.541846,-0.031571,0.044142,resonance,0.001000,0.131171,-0.015118,-0.081121,-0.064872,1.226682,0.621300,0.066003,-0.170040,resonance,0.001000,0.145431,0.018453,-0.031077,0.098142,1.211661,0.652525,0.049530,-0.069119,resonance,0.001000,0.104696,0.008233,-0.023594,-0.035680,1.898938,0.576135,0.031826,-0.044497,resonance,0.001000,0.136433,-0.003881,0.042487,0.029811,2.765581,0.675270,-0.046368,0.064732,resonance
150.000,-0.103551,1.618000,0.100000,0.083283,-0.024997,0.000000,0.000000,0.700000,0.900038,-0.024997,0.024492,tanh,0.100000,0.158484,-0.075374,0.034630,-0.044510,1.216475,0.979468,-0.110004,0.107388,resonance,0.100000,0.199628,0.031863,-0.190653,0.067682,1.184609,1.000000,0.222517,-0.214674,resonance,0.100000,0.126517,0.004199,-0.120066,-0.067682,1.858500,0.952821,0.124265,-0.121181,resonance,0.100000,0.163621,-0.019855,-0.035313,0.044510,2.703527,0.960594,0.015458,-0.015148,spiral_log
151.000,-0.081755,1.587098,0.293459,0.101009,0.007344,-0.058537,-0.040172,0.700000,0.617910,0.065881,-0.058321,resonance,0.293459,0.205862,0.066130,0.058562,-0.017996,1.205816,0.623992,0.007568,-0.007603,resonance,0.293459,0.253356,0.033062,-0.060466,0.028965,1.155983,0.668419,0.093529,-0.082648,resonance,0.293459,0.157133,0.007518,0.090600,-0.094516,1.816863,0.661064,-0.083082,0.073471,resonance,0.293459,0.212711,-0.026332,-0.075069,0.056343,2.641770,0.703108,0.048738,-0.043179,resonance
152.000,-0.187342,1.559221,0.406809,0.118110,0.018041,0.042247,-0.076412,0.700000,0.552143,-0.024207,0.028132,resonance,0.406809,0.229216,-0.040392,-0.113931,0.010631,1.196413,0.633747,0.073540,-0.067703,resonance,0.406809,0.205350,0.035096,0.108923,-0.013509,1.133587,0.561427,-0.073827,0.067966,resonance,0.406809,0.172003,0.010282,0.009609,-0.113933,1.783115,0.579524,0.000674,-0.000622,resonance,0.406809,0.250609,0.001732,-0.153096,0.064860,2.590136,0.629759,0.154828,-0.092074,spiral_log
153.000,-0.186767,1.537098,0.406809,0.119841,-0.023082,0.033066,-0.105172,0.700000,0.552256,-0.056147,0.054929,resonance,0.406809,0.248297,-0.128626,-0.140987,0.037078,1.188222,0.602055,0.012362,-0.012118,resonance,0.406809,0.287869,0.022292,0.166609,-0.054760,1.113148,0.612282,-0.144317,0.089338,spiral_log,0.406809,0.137749,0.013481,-0.057172,-0.124270,1.755788,0.624049,0.070653,-0.069034,resonance,0.406809,0.209567,0.004665,0.053378,0.069793,2.549409,0.592247,-0.048714,0.047682,resonance
154.000,-0.081610,1.522894,0.293459,0.101157,-0.005528,-0.057731,-0.123637,0.700000,0.581224,0.052203,-0.079025,resonance,0.293459,0.115002,-0.086045,0.059076,0.057423,1.183141,0.528007,-0.145121,0.115582,tanh,0.293459,0.250942,0.012109,0.087478,-0.089916,1.100142,0.635070,-0.075369,0.078032,resonance,0.293459,0.158908,-0.003363,-0.027175,-0.124594,1.737430,0.621573,0.023812,-0.024754,resonance,0.293459,0.212466,-0.014710,-0.041330,0.071046,2.522961,0.664227,0.026620,-0.040420,resonance
155.000,-0.037436,1.518000,0.100000,0.083231,0.015813,0.005985,-0.130000,0.700000,0.554736,0.009828,-0.010810,resonance,0.100000,0.160303,-0.071824,0.022689,0.068683,1.180819,0.599404,-0.094513,0.103131,resonance,0.100000,0.192900,-0.033591,-0.028261,-0.114790,1.096653,0.634902,-0.005329,0.009059,resonance,0.100000,0.119087,-0.023407,-0.000203,-0.114790,1.732379,0.570743,-0.023204,0.025512,resonance,0.100000,0.176857,-0.051992,-0.104837,0.068683,2.514876,0.648862,0.052845,-0.057982,resonance
156.000,-0.072933,1.522894,0.001000,0.070904,-0.006984,0.034877,-0.123637,0.700000,0.543109,-0.041861,0.078452,resonance,0.001000,0.128507,-0.024016,-0.025508,0.069242,1.182983,0.572007,0.001492,-0.001730,resonance,0.001000,0.175946,-0.004956,-0.085910,-0.126383,1.100445,0.605290,0.080954,-0.093292,resonance,0.001000,0.104910,-0.022187,0.045880,-0.095575,1.738077,0.619406,-0.068066,0.078590,resonance,0.001000,0.138235,-0.015009,-0.071219,0.062903,2.523454,0.590439,0.056210,-0.105080,resonance
157.000,-0.084172,1.537098,0.001000,0.071480,-0.012356,-0.027479,-0.105172,0.700000,0.574227,0.015123,-0.018445,resonance,0.001000,0.124214,-0.001394,-0.036273,0.059082,1.188391,0.563371,0.034879,-0.042495,resonance,0.001000,0.155658,-0.001262,-0.088514,-0.123244,1.113117,0.569824,0.087253,-0.177186,resonance,0.001000,0.108531,-0.004807,-0.033982,-0.068447,1.755404,0.598690,0.029175,-0.035560,resonance,0.001000,0.147514,0.001524,0.087691,0.054031,2.549115,0.605484,-0.086167,0.104279,resonance
158.000,-0.053433,1.559221,0.001000,0.072048,0.011759,-0.021472,-0.076412,0.700000,0.568403,0.033231,-0.042481,resonance,0.001000,0.129060,-0.003556,-0.011716,0.039780,1.196015,0.622223,0.008159,-0.018275,resonance,0.001000,0.152396,-0.011333,-0.031573,-0.105655,1.132640,0.566181,0.020240,-0.025894,resonance,0.001000,0.108483,0.010026,-0.063474,-0.035569,1.783071,0.595953,0.073500,-0.093488,resonance,0.001000,0.150692,0.048689,0.091938,0.042493,2.590101,0.610733,-0.043249,0.055237,resonance
159.000,-0.061608,1.587098,0.001000,0.070683,0.003093,0.036831,-0.040172,0.700000,0.541262,-0.033738,0.045144,resonance,0.001000,0.127964,0.009791,-0.070600,0.014270,1.205708,0.569828,0.080390,-0.106865,resonance,0.001000,0.156809,0.021902,-0.044799,-0.075600,1.156783,0.570602,0.066701,-0.088887,resonance,0.001000,0.103335,0.009549,-0.002121,0.000404,1.817574,0.570369,0.011670,-0.028232,resonance,0.001000,0.150786,0.018353,0.075102,0.028812,2.642334,0.661461,-0.056750,0.075741,resonance
160.000,-0.045733,1.618000,0.100000,0.083369,-0.017245,-0.000000,-0.000000,0.700000,0.561646,-0.017245,0.024134,resonance,0.100000,0.152706,0.005705,-0.047668,-0.013586,1.216209,0.575513,0.053373,-0.137938,resonance,0.100000,0.192086,0.009493,0.062610,-0.036546,1.183879,0.639612,-0.053116,0.074088,resonance,0.100000,0.122069,0.004611,0.060994,0.036546,1.858300,0.577991,-0.056383,0.078608,resonance,0.100000,0.150544,0.012136,-0.022234,0.013586,2.703365,0.586488,0.034370,-0.048043,resonance
161.000,-0.136335,1.648902,0.293459,0.102227,0.003724,-0.056873,0.040172,0.700000,0.577899,0.060597,-0.084429,resonance,0.293459,0.196194,0.010684,-0.001694,-0.039565,1.226762,0.575100,0.012378,-0.017326,resonance,0.293459,0.188176,0.014195,-0.050882,0.006967,1.210743,0.640692,0.065078,-0.090606,resonance,0.293459,0.139936,0.010755,-0.074562,0.069897,1.898446,0.628828,0.085317,-0.218455,resonance,0.293459,0.226259,-0.029594,0.138433,-0.002514,2.765175,0.653572,-0.168027,0.217579,tanh
162.000,-0.098994,1.676779,0.406809,0.119280,0.019394,0.034264,0.076412,0.700000,0.547878,-0.014870,0.020812,resonance,0.406809,0.208675,-0.005295,0.059500,-0.059702,1.237193,0.564398,-0.064795,0.166982,resonance,0.406809,0.270512,0.049563,0.045500,0.049854,1.237322,0.591512,0.004063,-0.005688,resonance,0.406809,0.181090,0.053826,-0.103105,0.097711,1.936835,0.581651,0.156931,-0.165166,spiral_log,0.406809,0.247597,-0.035225,0.041803,-0.018763,2.823821,0.619732,-0.077027,0.107007,resonance
163.000,-0.136639,1.698902,0.406809,0.118237,-0.019845,0.043444,0.105172,0.700000,0.548839,-0.063289,0.163167,resonance,0.406809,0.197045,-0.031807,-0.125029,-0.070878,1.243963,0.634795,0.093222,-0.129045,resonance,0.406809,0.193505,0.041694,0.018144,0.087084,1.257727,0.639509,0.023550,-0.032946,resonance,0.406809,0.183028,0.061477,0.028160,0.117683,1.969469,0.588452,0.033317,-0.046576,resonance,0.406809,0.223528,0.010526,0.131388,-0.034395,2.872967,0.605046,-0.120862,0.122473,spiral_log
164.000,-0.081014,1.713106,0.293459,0.101980,-0.010738,-0.053170,0.123637,0.700000,0.575667,0.042432,-0.059264,resonance,0.293459,0.185157,-0.013603,0.017204,-0.071281,1.250214,0.626840,-0.030808,0.043077,resonance,0.293459,0.240508,0.006695,0.039726,0.114274,1.270956,0.592320,-0.033030,0.085681,resonance,0.293459,0.140256,0.004909,0.068136,0.128147,1.988543,0.625666,-0.063227,0.088056,resonance,0.293459,0.226012,0.016691,0.105195,-0.048627,2.903292,0.630351,-0.088504,0.122650,resonance
165.000,-0.111024,1.718000,0.100000,0.083373,0.016131,-0.006056,0.130000,0.700000,0.560326,0.022187,-0.057627,resonance,0.100000,0.146784,0.012780,-0.000644,-0.060684,1.251581,0.565885,0.013423,-0.018788,resonance,0.100000,0.162409,-0.021244,0.075033,0.128211,1.274701,0.561220,-0.096277,0.133176,resonance,0.100000,0.125518,-0.016069,0.070571,0.128211,1.994938,0.612418,-0.086639,0.120116,resonance,0.100000,0.170425,0.025949,-0.104230,-0.060684,2.913651,0.612210,0.130179,-0.077117,spiral_log
166.000,-0.065514,1.713106,0.001000,0.070709,-0.003535,0.037473,0.123637,0.700000,0.539734,-0.041008,0.057284,resonance,0.001000,0.126513,0.010793,0.058379,-0.040492,1.249120,0.564087,-0.047586,0.066423,resonance,0.001000,0.177670,-0.100057,-0.107472,0.127228,1.269679,0.621648,0.007415,-0.019277,resonance,0.001000,0.107679,-0.020490,-0.013222,0.117838,1.987637,0.587067,-0.007269,0.010175,resonance,0.001000,0.154509,-0.050768,-0.094552,-0.069841,2.902516,0.652685,0.043783,-0.061143,resonance
167.000,-0.034223,1.698902,0.001000,0.071902,-0.014506,-0.020499,0.105172,0.700000,0.570642,0.005993,-0.015581,resonance,0.001000,0.134091,-0.038175,-0.042605,-0.013554,1.245000,0.610452,0.004431,-0.006203,resonance,0.001000,0.131934,-0.052108,0.025185,0.111412,1.257717,0.549853,-0.077293,0.107370,resonance,0.001000,0.107745,-0.019738,-0.060402,0.097852,1.968168,0.589938,0.040664,-0.056806,resonance,0.001000,0.154260,-0.017398,-0.051184,-0.075458,2.871862,0.625956,0.033787,-0.087634,resonance
168.000,-0.034330,1.676779,0.001000,0.071793,0.010418,-0.026483,0.076412,0.700000,0.569399,0.036900,-0.051568,resonance,0.001000,0.133463,-0.079480,-0.063701,0.016236,1.237183,0.588126,-0.015779,0.022083,resonance,0.001000,0.157533,-0.004154,-0.063502,0.082588,1.237274,0.570955,0.059348,-0.153163,resonance,0.001000,0.104737,-0.005268,0.017435,0.069872,1.937176,0.620088,-0.022703,0.031762,resonance,0.001000,0.153912,0.000907,0.036412,-0.077031,2.824108,0.621571,-0.035506,0.049625,resonance
169.000,-0.083300,1.648902,0.001000,0.070836,0.004370,0.035951,0.040172,0.700000,0.541142,-0.031582,0.081939,resonance,0.001000,0.116863,-0.065648,0.039499,0.044492,1.227148,0.552121,-0.105148,0.090040,tanh,0.001000,0.173243,0.012378,-0.095798,0.044114,1.211860,0.596709,0.108176,-0.003775,spiral_log,0.001000,0.104210,0.010676,-0.017553,0.036177,1.899093,0.572429,0.028229,-0.039479,resonance,0.001000,0.149532,-0.007548,0.056790,-0.074236,2.765709,0.609666,-0.064338,0.165825,resonance
170.000,-0.094696,1.618000,0.100000,0.083373,-0.017482,-0.000000,-0.000000,0.700000,0.562507,-0.017482,0.024465,resonance,0.100000,0.154908,-0.002741,-0.095561,0.066973,1.215980,0.623286,0.092820,-0.128502,resonance,0.100000,0.166295,0.005030,0.103856,0.000481,1.184080,0.648835,-0.098826,0.251732,resonance,0.100000,0.121938,0.010727,-0.017872,-0.000481,1.858584,0.578112,0.028599,-0.039995,resonance,0.100000,0.153203,-0.002144,-0.053306,-0.066973,2.703594,0.589916,0.051162,-0.071381,resonance
171.000,-0.239327,1.587098,0.293459,0.102582,0.005306,-0.055199,-0.040172,0.700000,0.573740,0.060505,-0.007647,resonance,0.293459,0.197410,0.032959,0.110812,0.080200,1.205883,0.572288,-0.077853,0.016651,resonance,0.293459,0.255410,0.023521,-0.144291,-0.043211,1.156837,0.611055,0.167811,0.029299,spiral_log,0.293459,0.148560,0.010514,-0.075641,-0.037102,1.817712,0.567457,0.086155,0.000229,resonance,0.293459,0.227129,-0.017939,-0.118736,-0.055400,2.642443,0.643306,0.100797,0.014525,spiral_log
172.000,-0.275252,1.559221,0.406809,0.118414,0.017687,0.041929,-0.076412,0.700000,0.546582,-0.024243,0.006799,resonance,0.406809,0.213402,-0.031346,-0.131998,0.081970,1.196010,0.625165,0.100652,0.001732,adaptive,0.406809,0.276154,0.055762,-0.153970,-0.081854,1.132672,0.594658,0.209732,0.060929,spiral_log,0.406809,0.174041,-0.013245,-0.003252,-0.070690,1.782070,0.618593,-0.009993,0.002636,resonance,0.406809,0.255644,-0.055069,0.129691,-0.039949,2.589321,0.647937,-0.184760,0.035324,spiral_log
173.000,-0.244702,1.537098,0.406809,0.119974,-0.023338,0.033018,-0.105172,0.700000,0.550849,-0.056355,0.044041,resonance,0.406809,0.246896,-0.116631,-0.100873,0.071701,1.188459,0.618871,-0.015758,0.006433,resonance,0.406809,0.289470,0.083833,-0.170464,-0.110936,1.113986,0.616809,0.254297,0.065225,spiral_log,0.406809,0.176451,0.010781,-0.097386,-0.098500,1.756298,0.617067,0.108167,-0.004821,adaptive,0.406809,0.207743,-0.002744,0.079210,-0.021335,2.549801,0.588523,-0.081954,0.065760,resonance
174.000,-0.103743,1.522894,0.293459,0.101549,-0.005501,-0.057660,-0.123637,0.700000,0.578274,0.052160,-0.025224,resonance,0.293459,0.216772,-0.134013,-0.124371,0.050546,1.182735,0.608444,-0.009642,0.005212,resonance,0.293459,0.197036,0.011014,-0.007468,-0.127069,1.100745,0.637924,0.018482,-0.017942,resonance,0.293459,0.158793,-0.043627,-0.051299,-0.118266,1.739116,0.618806,0.007672,-0.004029,resonance,0.293459,0.214444,0.041495,0.128542,-0.000535,2.524245,0.611291,-0.087047,0.052586,resonance
