t,S_t,r_t,In_0,An_0,En_0,On_0,phi_0,fn_0,gamma_0,erreur_0,G_0,G_arch_0,In_1,An_1,En_1,On_1,phi_1,fn_1,gamma_1,erreur_1,G_1,G_arch_1,In_2,An_2,En_2,On_2,phi_2,fn_2,gamma_2,erreur_2,G_2,G_arch_2,In_3,An_3,En_3,On_3,phi_3,fn_3,gamma_3,erreur_3,G_3,G_arch_3,In_4,An_4,En_4,On_4,phi_4,fn_4,gamma_4,erreur_4,G_4,G_arch_4
130.000,-0.059535,1.618000,0.100000,0.083375,-0.011464,-0.000000,-0.000000,0.700000,0.373018,-0.011464,0.005115,adaptive,0.100000,0.158404,0.076508,0.052779,-0.099634,1.216688,0.405215,0.023729,-0.010525,adaptive,0.100000,0.189038,0.018163,-0.033013,0.099607,1.183925,0.389992,0.051176,-0.022375,adaptive,0.100000,0.122484,0.002503,0.015288,-0.099607,1.857435,0.409400,-0.012785,0.005702,adaptive,0.100000,0.177819,-0.003929,0.058229,0.099634,2.702665,0.430161,-0.062157,0.027378,adaptive
131.000,-0.150243,1.587098,0.293459,0.104671,0.003906,-0.037434,-0.040172,0.700000,0.381321,0.041340,-0.016893,adaptive,0.293459,0.207290,0.024335,-0.071239,-0.105143,1.205047,0.414510,0.095574,-0.037467,adaptive,0.293459,0.196315,0.006359,-0.003252,0.081213,1.156437,0.424691,0.009611,-0.003999,adaptive,0.293459,0.165036,0.004166,0.044077,-0.107499,1.817819,0.397634,-0.039911,0.016439,adaptive,0.293459,0.204421,-0.006697,0.082580,0.085004,2.642529,0.440391,-0.089277,0.036411,adaptive
132.000,-0.099744,1.559221,0.406809,0.120009,0.012464,0.028556,-0.076412,0.700000,0.367300,-0.016092,0.006389,adaptive,0.406809,0.243818,-0.063270,-0.098941,-0.096497,1.194973,0.412581,0.035671,-0.013969,adaptive,0.406809,0.247621,0.014353,0.021542,0.052687,1.132261,0.420552,-0.007190,0.002866,adaptive,0.406809,0.190298,0.007882,0.035970,-0.106983,1.783625,0.399119,-0.028088,0.011098,adaptive,0.406809,0.234465,0.015769,-0.023176,0.065214,2.590533,0.405069,0.038946,-0.015217,adaptive
133.000,-0.035874,1.537098,0.406809,0.120931,-0.015490,0.022356,-0.105172,0.700000,0.370014,-0.037845,0.014903,adaptive,0.406809,0.202915,-0.074784,0.024735,-0.075226,1.188454,0.376876,-0.099518,0.038696,adaptive,0.406809,0.266532,0.023914,0.030710,0.017307,1.113116,0.393913,-0.006796,0.002709,adaptive,0.406809,0.186690,0.007657,0.008186,-0.097918,1.755627,0.407995,-0.000529,0.000212,adaptive,0.406809,0.227861,0.033301,0.034669,0.041816,2.549286,0.402556,-0.001368,0.000547,adaptive
134.000,-0.085138,1.522894,0.293459,0.104012,-0.003282,-0.038810,-0.123637,0.700000,0.380010,0.035528,-0.013915,adaptive,0.293459,0.216897,0.008333,-0.031519,-0.044538,1.183328,0.401754,0.039852,-0.015561,adaptive,0.293459,0.250308,-0.019481,-0.003879,-0.020769,1.100817,0.399979,-0.015602,0.006196,adaptive,0.293459,0.159491,0.009007,-0.018283,-0.080852,1.738563,0.407149,0.027290,-0.010747,adaptive,0.293459,0.225588,0.058166,0.088192,0.016540,2.523824,0.415476,-0.030026,0.011856,adaptive
135.000,-0.025583,1.518000,0.100000,0.083315,0.011111,0.004011,-0.130000,0.700000,0.371355,0.007100,-0.002830,adaptive,0.100000,0.146510,-0.010428,0.025578,-0.008845,1.180926,0.378320,-0.036006,0.014187,adaptive,0.100000,0.202056,-0.079681,-0.033455,-0.056999,1.095874,0.410172,-0.046226,0.018155,adaptive,0.100000,0.113940,0.022001,-0.037895,-0.056999,1.732306,0.415434,0.059896,-0.023034,adaptive,0.100000,0.172332,0.037386,0.000289,-0.008845,2.514820,0.408673,0.037097,-0.014513,adaptive
136.000,-0.094962,1.522894,0.001000,0.071693,-0.004427,0.023745,-0.123637,0.700000,0.365688,-0.028172,0.011131,adaptive,0.001000,0.129135,-0.011013,-0.034812,0.026862,1.182960,0.413218,0.023798,-0.009393,adaptive,0.001000,0.173878,-0.028293,-0.068883,-0.086999,1.101053,0.399501,0.040591,-0.015841,adaptive,0.001000,0.107931,0.004556,0.027324,-0.028147,1.738183,0.392453,-0.022768,0.009015,adaptive,0.001000,0.142861,0.003810,0.059633,-0.032654,2.523535,0.443151,-0.055824,0.021867,adaptive
137.000,-0.069757,1.537098,0.001000,0.071961,-0.008029,-0.018244,-0.105172,0.700000,0.378695,0.010214,-0.004064,adaptive,0.001000,0.134335,-0.000251,-0.051602,0.057706,1.188243,0.402641,0.051351,-0.019882,adaptive,0.001000,0.164741,-0.016240,0.000464,-0.107072,1.113255,0.387148,-0.016704,0.006630,adaptive,0.001000,0.108538,-0.002288,0.000752,0.003468,1.755450,0.398392,-0.003040,0.001214,adaptive,0.001000,0.156331,0.001069,0.065557,-0.053406,2.549150,0.424568,-0.064488,0.025209,adaptive
138.000,-0.067044,1.559221,0.001000,0.072237,0.008139,-0.014257,-0.076412,0.700000,0.376429,0.022396,-0.008847,adaptive,0.001000,0.128796,-0.006064,-0.001893,0.079597,1.195519,0.412698,-0.004171,0.001665,adaptive,0.001000,0.170385,-0.015936,0.072402,-0.114668,1.132354,0.425027,-0.088338,0.034390,adaptive,0.001000,0.106347,0.001181,0.017069,0.035341,1.783062,0.386707,-0.015888,0.006309,adaptive,0.001000,0.154640,-0.001593,0.030314,-0.069906,2.590094,0.415655,-0.031906,0.012590,adaptive
139.000,-0.096355,1.587098,0.001000,0.071561,0.002316,0.025111,-0.040172,0.700000,0.364500,-0.022796,0.009026,adaptive,0.001000,0.128718,0.005627,-0.028920,0.089778,1.205655,0.381046,0.034547,-0.013539,adaptive,0.001000,0.161006,0.005373,-0.061808,-0.108699,1.156578,0.383958,0.067182,-0.025681,adaptive,0.001000,0.108539,0.003859,-0.039310,0.064895,1.817777,0.398641,0.043168,-0.016816,adaptive,0.001000,0.156291,0.061630,0.063549,-0.081315,2.642496,0.422632,-0.001919,0.000767,adaptive
140.000,-0.096291,1.618000,0.100000,0.083373,-0.011338,-0.000000,-0.000000,0.700000,0.373325,-0.011338,0.004511,adaptive,0.100000,0.160394,-0.004463,0.051043,0.087179,1.216710,0.399478,-0.055506,0.021744,adaptive,0.100000,0.182862,0.008630,-0.066017,-0.089692,1.184437,0.385347,0.074648,-0.028351,adaptive,0.100000,0.124854,0.001553,0.040883,0.089692,1.858171,0.390616,-0.039331,0.015480,adaptive,0.100000,0.173295,0.028138,0.025087,-0.087179,2.703260,0.410078,0.003051,-0.001218,adaptive
141.000,-0.101891,1.648902,0.293459,0.104648,0.002795,-0.038311,0.040172,0.700000,0.380275,0.041106,-0.016036,adaptive,0.293459,0.193413,-0.011379,0.052895,0.072533,1.227678,0.416078,-0.064275,0.025127,adaptive,0.293459,0.238442,0.015599,-0.011922,-0.059742,1.212690,0.393507,0.027521,-0.010836,adaptive,0.293459,0.165674,0.007992,-0.065185,0.107640,1.898999,0.398760,0.073177,-0.027828,adaptive,0.293459,0.202405,-0.009032,-0.032679,-0.087431,2.765631,0.439316,0.023647,-0.009334,adaptive
142.000,-0.122832,1.676779,0.406809,0.120615,0.013678,0.023220,0.076412,0.700000,0.367175,-0.009542,0.006622,adaptive,0.406809,0.227379,0.009211,-0.055610,0.048236,1.236636,0.383722,0.064820,-0.044933,adaptive,0.406809,0.288823,0.011994,-0.077815,-0.022280,1.236739,0.412292,0.089809,-0.062201,adaptive,0.406809,0.180592,0.021718,-0.011677,0.117169,1.936300,0.387385,0.033395,-0.023167,adaptive,0.406809,0.246883,-0.053139,-0.059679,-0.082366,2.823373,0.433787,0.006540,-0.004539,adaptive
143.000,-0.129712,1.698902,0.406809,0.120157,-0.013204,0.029567,0.105172,0.700000,0.367556,-0.042771,0.028357,adaptive,0.406809,0.207897,-0.005419,0.010334,0.017985,1.244868,0.416870,-0.015754,0.010454,adaptive,0.406809,0.269560,-0.001936,-0.084655,0.018326,1.257701,0.395891,0.082720,-0.054641,adaptive,0.406809,0.176227,0.001360,0.051864,0.117371,1.967518,0.412979,-0.050505,0.033475,adaptive,0.406809,0.230082,-0.022389,-0.051865,-0.072589,2.871310,0.439339,0.029476,-0.019546,adaptive
144.000,-0.085983,1.713106,0.293459,0.104494,-0.006865,-0.035974,0.123637,0.700000,0.380120,0.029110,-0.018411,adaptive,0.293459,0.198261,-0.002696,-0.046746,-0.013774,1.249347,0.414653,0.044050,-0.027817,adaptive,0.293459,0.236436,-0.022705,-0.047734,0.057281,1.270220,0.422887,0.025029,-0.015836,adaptive,0.293459,0.157116,-0.000185,0.040226,0.108087,1.988722,0.411456,-0.040411,0.025556,adaptive,0.293459,0.214340,0.008270,0.045415,-0.058954,2.903445,0.408834,-0.037145,0.023495,adaptive
145.000,-0.093409,1.718000,0.100000,0.083374,0.011236,-0.004024,0.130000,0.700000,0.372359,0.015261,-0.009201,adaptive,0.100000,0.152747,0.011290,0.039498,-0.042479,1.250956,0.382626,-0.028208,0.016992,adaptive,0.100000,0.191975,-0.020072,-0.079227,0.089936,1.274297,0.424302,0.059154,-0.035425,adaptive,0.100000,0.126509,-0.010952,0.048169,0.089936,1.995051,0.397759,-0.059122,0.035531,adaptive,0.100000,0.171096,-0.006019,0.005784,-0.042479,2.913749,0.408307,-0.011804,0.007121,adaptive
146.000,-0.054936,1.713106,0.001000,0.071589,-0.002123,0.025558,0.123637,0.700000,0.363589,-0.027681,0.015831,adaptive,0.001000,0.133698,0.021795,0.024228,-0.064105,1.249543,0.389717,-0.002433,0.001396,adaptive,0.001000,0.177586,0.014880,0.008428,0.112342,1.270300,0.412330,0.006452,-0.003700,adaptive,0.001000,0.106945,0.014469,0.041284,0.064271,1.987834,0.388001,-0.026815,0.015338,adaptive,0.001000,0.153981,-0.037518,-0.065048,-0.024276,2.902685,0.434831,0.027530,-0.015729,adaptive
147.000,-0.084983,1.698902,0.001000,0.072178,-0.009402,-0.013588,0.105172,0.700000,0.376813,0.004186,-0.002276,adaptive,0.001000,0.134594,-0.021909,-0.015304,-0.075722,1.244665,0.396319,-0.006605,0.003589,adaptive,0.001000,0.168776,0.039580,-0.056580,0.121729,1.257391,0.426045,0.096160,-0.050873,adaptive,0.001000,0.108532,0.012080,0.036808,0.033083,1.968248,0.398053,-0.024728,0.013395,adaptive,0.001000,0.144487,-0.023774,0.051209,-0.005465,2.871930,0.400625,-0.074983,0.040382,adaptive
148.000,-0.050197,1.676779,0.001000,0.072114,0.007261,-0.017594,0.076412,0.700000,0.376595,0.024855,-0.012689,adaptive,0.001000,0.133651,-0.000540,0.026386,-0.075897,1.237138,0.390338,-0.026926,0.013761,adaptive,0.001000,0.170523,0.018989,0.044715,0.116851,1.237147,0.392661,-0.025726,0.013150,adaptive,0.001000,0.108436,0.010512,-0.039458,-0.001153,1.937038,0.400421,0.049970,-0.025295,adaptive,0.001000,0.155764,-0.001403,-0.019064,0.012883,2.823992,0.419521,0.017661,-0.009035,adaptive
149.000,-0.049976,1.648902,0.001000,0.071641,0.003201,0.024494,0.040172,0.700000,0.364548,-0.021293,0.010247,adaptive,0.001000,0.133070,-0.012534,-0.053064,-0.064872,1.226805,0.407865,0.040530,-0.019331,adaptive,0.001000,0.161925,0.009862,-0.024825,0.098142,1.211694,0.430217,0.034687,-0.016584,adaptive,0.001000,0.106656,0.005258,-0.015016,-0.035680,1.898970,0.387971,0.020275,-0.009747,adaptive,0.001000,0.146394,-0.004190,0.031383,0.029811,2.765608,0.443535,-0.035573,0.017064,adaptive
150.000,-0.103486,1.618000,0.100000,0.083133,-0.020563,0.000000,0.000000,0.700000,0.903166,-0.020563,0.039864,resonance,0.100000,0.153612,-0.058915,0.031794,-0.044510,1.216491,0.990988,-0.090709,0.173672,resonance,0.100000,0.201091,0.028506,-0.194377,0.067682,1.184664,0.997351,0.222883,0.086752,spiral_log,0.100000,0.126224,0.001718,-0.118736,-0.067682,1.858538,0.948080,0.120454,0.027251,resonance,0.100000,0.164728,-0.014252,-0.040080,0.044510,2.703557,0.962940,0.025827,0.001297,resonance
151.000,-0.080823,1.587098,0.293459,0.101527,0.010094,-0.049832,-0.040172,0.700000,0.523331,0.059926,0.004827,spiral_log,0.293459,0.210967,0.071285,0.048428,-0.017996,1.205785,0.534692,0.022857,0.000702,spiral_log,0.293459,0.253581,0.030552,-0.057127,0.028965,1.156030,0.566164,0.087679,0.010312,spiral_log,0.293459,0.158791,0.006873,0.074659,-0.094516,1.816928,0.559233,-0.067786,0.004748,spiral_log,0.293459,0.214811,-0.025426,-0.058737,0.056343,2.641822,0.595097,0.033311,0.001492,spiral_log
152.000,-0.241551,1.559221,0.406809,0.120053,0.013470,0.029691,-0.076412,0.700000,0.381758,-0.016220,0.001566,adaptive,0.406809,0.230515,-0.026956,-0.087984,0.010631,1.196223,0.432076,0.061028,-0.001637,adaptive,0.406809,0.252455,0.036128,0.098586,-0.013509,1.133485,0.401662,-0.062458,0.008470,adaptive,0.406809,0.178081,0.012021,0.018247,-0.113933,1.783284,0.401271,-0.006226,0.000550,adaptive,0.406809,0.246308,-0.004001,-0.104614,0.064860,2.590268,0.427773,0.100613,-0.005393,tanh
153.000,-0.216385,1.537098,0.406809,0.121030,-0.015326,0.022420,-0.105172,0.700000,0.370775,-0.037746,0.005529,adaptive,0.406809,0.251012,-0.103782,-0.098495,0.037078,1.188117,0.403711,-0.005286,0.000656,adaptive,0.406809,0.289603,0.017719,0.109952,-0.054760,1.113208,0.410505,-0.092232,0.017128,adaptive,0.406809,0.163322,0.009324,-0.049327,-0.124270,1.755881,0.414322,0.058651,-0.004257,adaptive,0.406809,0.226462,0.006743,0.044689,0.069793,2.549481,0.401995,-0.037946,0.005563,adaptive
154.000,-0.094612,1.522894,0.293459,0.104214,-0.003244,-0.039101,-0.123637,0.700000,0.382112,0.035857,-0.004809,adaptive,0.293459,0.158023,-0.069425,0.057064,0.057423,1.183212,0.366063,-0.126489,0.045487,tanh,0.293459,0.255800,0.003592,0.030113,-0.089916,1.100442,0.411425,-0.026521,0.004638,adaptive,0.293459,0.162813,-0.006978,-0.030002,-0.124594,1.737626,0.408138,0.023024,-0.003305,adaptive,0.293459,0.220077,-0.013058,-0.040995,0.071046,2.523110,0.435766,0.027936,-0.003910,adaptive
155.000,-0.047791,1.518000,0.100000,0.083320,0.011106,0.004004,-0.130000,0.700000,0.370720,0.007101,-0.001389,adaptive,0.100000,0.159788,-0.047124,0.022655,0.068683,1.180951,0.395973,-0.069779,0.016193,adaptive,0.100000,0.198290,-0.029631,-0.023260,-0.114790,1.096601,0.418983,-0.006371,0.001292,adaptive,0.100000,0.121911,-0.016553,0.000722,-0.114790,1.732360,0.384131,-0.017276,0.003584,adaptive,0.100000,0.178115,-0.034392,-0.070251,0.068683,2.514861,0.429099,0.035859,-0.006346,adaptive
156.000,-0.084659,1.522894,0.001000,0.071753,-0.004433,0.023754,-0.123637,0.700000,0.365531,-0.028187,0.007015,adaptive,0.001000,0.131814,-0.011769,-0.018169,0.069242,1.182994,0.386506,0.006401,-0.001514,adaptive,0.001000,0.176763,-0.004188,-0.061440,-0.126383,1.100541,0.404877,0.057252,-0.011857,adaptive,0.001000,0.106762,-0.014527,0.032060,-0.095575,1.738120,0.408176,-0.046587,0.011890,adaptive,0.001000,0.146067,-0.010036,-0.051990,0.062903,2.523487,0.400806,0.041953,-0.009074,adaptive
157.000,-0.092951,1.537098,0.001000,0.071998,-0.008032,-0.018269,-0.105172,0.700000,0.379018,0.010237,-0.002818,adaptive,0.001000,0.129290,0.000020,-0.020442,0.059082,1.188271,0.381621,0.020462,-0.005533,adaptive,0.001000,0.166873,-0.001260,-0.064648,-0.123244,1.113099,0.388725,0.063389,-0.015745,adaptive,0.001000,0.108405,-0.002988,-0.022365,-0.068447,1.755403,0.395612,0.019376,-0.005250,adaptive,0.001000,0.152554,-0.001140,0.061466,0.054031,2.549113,0.410496,-0.062607,0.018378,adaptive
158.000,-0.063660,1.559221,0.001000,0.072253,0.008144,-0.014259,-0.076412,0.700000,0.376386,0.022403,-0.006975,adaptive,0.001000,0.131097,-0.003262,-0.013509,0.039780,1.195907,0.410579,0.010248,-0.003240,adaptive,0.001000,0.168200,-0.005763,-0.031656,-0.105655,1.132511,0.390074,0.025893,-0.008024,adaptive,0.001000,0.108535,0.004872,-0.041346,-0.035569,1.782970,0.397694,0.046218,-0.013922,adaptive,0.001000,0.153506,0.032046,0.062705,0.042493,2.590023,0.411617,-0.030659,0.009880,adaptive
159.000,-0.069691,1.587098,0.001000,0.071628,0.002328,0.025129,-0.040172,0.700000,0.364420,-0.022801,0.008179,adaptive,0.001000,0.131513,0.006342,-0.048025,0.014270,1.205636,0.385272,0.054367,-0.018589,adaptive,0.001000,0.166868,0.011491,-0.035296,-0.075600,1.156732,0.388521,0.046787,-0.016129,adaptive,0.001000,0.105806,0.005569,0.002214,0.000404,1.817664,0.384879,0.003355,-0.001205,adaptive,0.001000,0.154304,0.011894,0.053459,0.028812,2.642406,0.434040,-0.041565,0.014894,adaptive
160.000,-0.051653,1.618000,0.100000,0.083374,-0.011325,-0.000000,-0.000000,0.700000,0.373335,-0.011325,0.004506,adaptive,0.100000,0.155424,0.004377,-0.031790,-0.013586,1.216194,0.386306,0.036168,-0.014159,adaptive,0.100000,0.195393,0.003806,0.044628,-0.036546,1.183843,0.422462,-0.040822,0.016059,adaptive,0.100000,0.124435,0.001224,0.045266,0.036546,1.858138,0.389265,-0.044041,0.017308,adaptive,0.100000,0.165910,0.009015,-0.008174,0.013586,2.703234,0.401763,0.017188,-0.006811,adaptive
161.000,-0.139994,1.648902,0.293459,0.104840,0.002813,-0.038326,0.040172,0.700000,0.379726,0.041139,-0.016049,adaptive,0.293459,0.200300,0.009642,-0.015880,-0.039565,1.226953,0.383804,0.025521,-0.010062,adaptive,0.293459,0.234411,0.006949,-0.023144,0.006967,1.210940,0.422250,0.030093,-0.011829,adaptive,0.293459,0.155128,0.007745,-0.056334,0.069897,1.898514,0.411810,0.064079,-0.024559,adaptive,0.293459,0.227821,-0.016061,0.093124,-0.002514,2.765231,0.428215,-0.109185,0.045811,tanh
162.000,-0.135871,1.676779,0.406809,0.120724,0.013705,0.023232,0.076412,0.700000,0.367029,-0.009527,0.003793,adaptive,0.406809,0.231386,-0.002325,0.063692,-0.059702,1.236930,0.384952,-0.066017,0.025798,adaptive,0.406809,0.287237,0.024518,0.060834,0.049854,1.237063,0.403934,-0.036316,0.014308,adaptive,0.406809,0.186003,0.033925,-0.066836,0.097711,1.937031,0.391099,0.100761,-0.028085,spiral_log,0.406809,0.249466,-0.018111,0.011122,-0.018763,2.823986,0.412474,-0.029233,0.011546,adaptive
163.000,-0.187046,1.698902,0.406809,0.120296,-0.013230,0.029518,0.105172,0.700000,0.366532,-0.042748,0.016807,adaptive,0.406809,0.227321,-0.012277,-0.074534,-0.070878,1.244573,0.413164,0.062257,-0.023896,adaptive,0.406809,0.287235,0.027068,0.063607,0.087084,1.258135,0.413634,-0.036539,0.014395,adaptive,0.406809,0.186540,0.033393,-0.010665,0.117683,1.969067,0.391891,0.044059,-0.017152,adaptive,0.406809,0.246224,0.015932,0.100417,-0.034395,2.872626,0.410292,-0.084484,0.032907,adaptive
164.000,-0.089566,1.713106,0.293459,0.104676,-0.006866,-0.035988,0.123637,0.700000,0.379603,0.029122,-0.011455,adaptive,0.293459,0.194742,-0.005008,-0.000892,-0.071281,1.250058,0.414680,-0.004116,0.001643,adaptive,0.293459,0.247016,0.005134,0.035457,0.114274,1.270873,0.398056,-0.030324,0.011972,adaptive,0.293459,0.156227,0.001019,0.048843,0.128147,1.988518,0.411397,-0.047824,0.018774,adaptive,0.293459,0.225726,0.012310,0.068279,-0.048627,2.903271,0.418194,-0.055969,0.021923,adaptive
165.000,-0.111530,1.718000,0.100000,0.083374,0.011260,-0.004027,0.130000,0.700000,0.372571,0.015286,-0.006064,adaptive,0.100000,0.154372,0.010410,0.001670,-0.060684,1.251547,0.384370,0.008740,-0.003480,adaptive,0.100000,0.178662,-0.011498,0.052058,0.128211,1.274798,0.382300,-0.063556,0.024850,adaptive,0.100000,0.126415,-0.010158,0.047127,0.128211,1.994958,0.402554,-0.057284,0.022431,adaptive,0.100000,0.176370,0.015494,-0.073259,-0.060684,2.913669,0.415526,0.088753,-0.033274,adaptive
166.000,-0.067266,1.713106,0.001000,0.071654,-0.002115,0.025581,0.123637,0.700000,0.363590,-0.027696,0.010945,adaptive,0.001000,0.131462,0.010521,0.035404,-0.040492,1.249293,0.383685,-0.024883,0.009844,adaptive,0.001000,0.177682,-0.061678,-0.064233,0.127228,1.269933,0.411325,0.002556,-0.001021,adaptive,0.001000,0.107963,-0.010564,-0.000956,0.117838,1.987817,0.392239,-0.009608,0.003826,adaptive,0.001000,0.155901,-0.032088,-0.058266,-0.069841,2.902670,0.429761,0.026178,-0.010316,adaptive
167.000,-0.033855,1.698902,0.001000,0.072194,-0.009434,-0.013599,0.105172,0.700000,0.377031,0.004165,-0.001663,adaptive,0.001000,0.134438,-0.028270,-0.032919,-0.013554,1.244899,0.402943,0.004649,-0.001855,adaptive,0.001000,0.153482,-0.031618,0.012337,0.111412,1.257583,0.377931,-0.043954,0.017275,adaptive,0.001000,0.108521,-0.010331,-0.039535,0.097852,1.968073,0.398317,0.029204,-0.011486,adaptive,0.001000,0.155916,-0.013024,-0.030015,-0.075458,2.871781,0.421683,0.016991,-0.006734,adaptive
168.000,-0.049723,1.676779,0.001000,0.072138,0.007256,-0.017610,0.076412,0.700000,0.376825,0.024866,-0.009807,adaptive,0.001000,0.134337,-0.054114,-0.045642,0.016236,1.237097,0.394606,-0.008472,0.003375,adaptive,0.001000,0.167391,-0.001208,-0.049531,0.082588,1.237198,0.388960,0.048322,-0.018752,adaptive,0.001000,0.106524,-0.003243,0.013130,0.069872,1.937144,0.409021,-0.016373,0.006500,adaptive,0.001000,0.154944,-0.001791,0.026268,-0.077031,2.824081,0.416470,-0.028059,0.011087,adaptive
169.000,-0.086242,1.648902,0.001000,0.071700,0.003204,0.024499,0.040172,0.700000,0.364317,-0.021294,0.008436,adaptive,0.001000,0.125673,-0.044148,0.028491,0.044492,1.227160,0.376327,-0.072639,0.028348,adaptive,0.001000,0.174442,0.008214,-0.066086,0.044114,1.211798,0.399069,0.074301,-0.028228,adaptive,0.001000,0.106990,0.005704,-0.013661,0.036177,1.899059,0.388233,0.019365,-0.007664,adaptive,0.001000,0.151549,-0.003801,0.040035,-0.074236,2.765680,0.408834,-0.043835,0.017229,adaptive
170.000,-0.106012,1.618000,0.100000,0.083376,-0.011489,-0.000000,-0.000000,0.700000,0.373508,-0.011489,0.004570,adaptive,0.100000,0.156190,-0.003345,-0.064208,0.066973,1.216081,0.411341,0.060863,-0.023388,adaptive,0.100000,0.185678,0.002119,0.075546,0.000481,1.184115,0.427449,-0.073427,0.028651,adaptive,0.100000,0.124345,0.006539,-0.020081,-0.000481,1.858423,0.389094,0.026620,-0.010488,adaptive,0.100000,0.165942,0.001368,-0.031505,-0.066973,2.703464,0.401953,0.032873,-0.012898,adaptive
171.000,-0.255126,1.587098,0.293459,0.105022,0.003893,-0.037338,-0.040172,0.700000,0.379076,0.041232,0.001429,adaptive,0.293459,0.205227,0.021944,0.076256,0.080200,1.205809,0.386213,-0.054313,0.003470,adaptive,0.293459,0.255031,0.017744,-0.097422,-0.043211,1.156792,0.405522,0.115166,0.011607,spiral_log,0.293459,0.157039,0.007999,-0.054884,-0.037102,1.817686,0.384446,0.062882,0.003603,adaptive,0.293459,0.226596,-0.011004,-0.080116,-0.055400,2.642423,0.428474,0.069112,0.004411,adaptive
172.000,-0.245766,1.559221,0.406809,0.120299,0.012535,0.028575,-0.076412,0.700000,0.366666,-0.016041,0.001001,adaptive,0.406809,0.231459,-0.027403,-0.093768,0.081970,1.195962,0.413133,0.066365,0.001042,adaptive,0.406809,0.281585,0.038223,-0.101848,-0.081854,1.132744,0.398410,0.140071,0.006522,tanh,0.406809,0.187659,-0.005966,-0.037146,-0.070690,1.782515,0.404856,0.031180,-0.000573,adaptive,0.406809,0.259437,-0.027306,0.055091,-0.039949,2.589668,0.423882,-0.082397,0.010165,adaptive
173.000,-0.107700,1.537098,0.406809,0.121085,-0.015535,0.022333,-0.105172,0.700000,0.369175,-0.037868,0.004455,adaptive,0.406809,0.251955,-0.081262,-0.002932,0.071701,1.187822,0.406495,-0.078330,0.011773,adaptive,0.406809,0.266977,0.045106,-0.043009,-0.110936,1.113181,0.419505,0.088115,-0.000871,adaptive,0.406809,0.182534,0.009667,-0.072765,-0.098500,1.756077,0.408828,0.082432,-0.001239,adaptive,0.406809,0.229545,0.000756,0.045784,-0.021335,2.549631,0.401137,-0.045029,0.005555,adaptive
174.000,-0.115528,1.522894,0.293459,0.104441,-0.003320,-0.039050,-0.123637,0.700000,0.380790,0.035731,-0.003566,adaptive,0.293459,0.216217,-0.100160,-0.073506,0.050546,1.182935,0.400709,-0.026654,0.003878,adaptive,0.293459,0.233499,0.016166,-0.028634,-0.127069,1.100961,0.421311,0.044800,-0.004143,adaptive,0.293459,0.163746,-0.017073,-0.026883,-0.118266,1.738995,0.405668,0.009810,-0.001181,adaptive,0.293459,0.217918,0.036900,0.085081,-0.000535,2.524153,0.408476,-0.048181,0.007712,adaptive
175.000,-0.083989,1.518000,0.100000,0.083324,0.011111,0.004016,-0.130000,0.700000,0.371763,0.007095,-0.001157,adaptive,0.100000,0.160401,-0.020659,-0.054167,0.021256,1.180885,0.402882,0.033508,-0.004836,adaptive,0.100000,0.188059,-0.017380,-0.071755,-0.128387,1.096259,0.428148,0.054375,-0.007016,adaptive,0.100000,0.126553,-0.034543,0.030385,-0.128387,1.732132,0.399239,-0.064928,0.013238,adaptive,0.100000,0.145416,0.044056,0.028952,0.021256,2.514688,0.444955,0.015104,-0.002379,adaptive
176.000,-0.097897,1.522894,0.001000,0.071803,-0.004448,0.023770,-0.123637,0.700000,0.365510,-0.028218,0.006198,adaptive,0.001000,0.130970,-0.013605,0.046271,-0.012181,1.182884,0.384239,-0.059876,0.013998,adaptive,0.001000,0.176639,-0.001985,-0.066344,-0.114765,1.100548,0.417379,0.064360,-0.010727,adaptive,0.001000,0.108493,-0.012552,-0.034740,-0.128058,1.737913,0.400125,0.022188,-0.004311,adaptive,0.001000,0.146731,0.007876,0.042165,0.042684,2.523329,0.441767,-0.034290,0.007622,adaptive
177.000,-0.084825,1.537098,0.001000,0.072029,-0.008044,-0.018274,-0.105172,0.700000,0.378955,0.010230,-0.002482,adaptive,0.001000,0.131377,-0.005264,0.050576,-0.045084,1.187884,0.384991,-0.055840,0.014809,adaptive,0.001000,0.171182,-0.009485,-0.010514,-0.087829,1.112943,0.425528,0.001030,-0.000255,adaptive,0.001000,0.106280,-0.003345,-0.040834,-0.117336,1.755675,0.385761,0.037490,-0.008530,adaptive,0.001000,0.150084,0.003738,0.060733,0.062320,2.549322,0.405465,-0.056996,0.015138,adaptive
178.000,-0.047569,1.559221,0.001000,0.072266,0.008146,-0.014240,-0.076412,0.700000,0.375831,0.022386,-0.006220,adaptive,0.001000,0.134371,0.002109,-0.049664,-0.072736,1.195650,0.401800,0.051773,-0.013638,adaptive,0.001000,0.176405,-0.004902,-0.009867,-0.050763,1.132188,0.416944,0.004965,-0.001419,adaptive,0.001000,0.108484,-0.002057,0.042086,-0.097131,1.782568,0.395710,-0.044144,0.013064,adaptive,0.001000,0.155984,-0.044679,-0.008085,0.078759,2.589709,0.428631,-0.036594,0.010773,adaptive
