t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000021,0,0.000457,1.339942,0,1,0.100000,0.493789,0,0,0,1,1,1,stable,0.493788,-0.000001,1,1,0.100000,0.000457,1.339942
0.100000,0.000471,0.992522,0,0.001655,0,0.000019,0.165102,0.000765,1.342872,0,1,0.100000,0.468729,0.165102,0,0,1,1,1,stable,0.469099,0.000369,1,1,0.120927,0.000765,1.342872
0.200000,0.001255,0.992728,-0.000000,0.002658,0,0.000020,0.253863,0.001253,1.345525,0,1,0.100000,0.444629,0.253863,1.651018,0,1,1,1,stable,0.445674,0.001045,1,1,0.141753,0.001253,1.345525
0.300000,0.002017,0.992063,-0.000020,0.004114,0,0.000018,0.375298,0.001988,1.347639,0.000000,0.993307,0.100000,0.421637,0.375298,0.887613,0,1,1,1,stable,0.423475,0.001838,1,1,0.162379,0.001988,1.347639
0.400000,0.002202,0.990669,-0.000055,0.006094,0,0.000020,0.525690,0.003029,1.348999,0.000047,0.993307,0.100000,0.400158,0.525690,1.214347,0,1,1,1,stable,0.402449,0.002291,1,1,0.182707,0.003029,1.348999
0.500000,0.001771,0.989045,-0.000108,0.008457,0,0.000040,0.659566,0.004345,1.349468,0.000396,0.993307,0.100000,0.380402,0.659566,1.503924,0,1,1,1,stable,0.382512,0.002110,1,1,0.202643,0.004345,1.349468
0.600000,0.001338,0.987842,-0.000165,0.010746,0,0.000037,0.721026,0.005784,1.348999,0.000656,0.993307,0.100000,0.362059,0.721026,1.338761,0,1,1,1,stable,0.363557,0.001498,1,1,0.222096,0.005784,1.348999
0.700000,0.001045,0.987566,-0.000177,0.012526,0,0.000037,0.747455,0.007268,1.347639,0.000550,0.993307,0.100000,0.344750,0.747455,0.614600,0,1,1,1,stable,0.345501,0.000750,1,1,0.240981,0.007268,1.347639
0.800000,-0.000175,0.988351,-0.000078,0.014102,3,0.000037,0.887749,0.009028,1.345526,0.000537,0.993307,0.100000,0.329054,0.887749,0.264289,0,1,1,1,stable,0.328286,-0.000768,1,1,0.259218,0.009028,1.345526
0.900000,-0.004169,0.989907,0.000116,0.015991,3,0.000037,0.946978,0.011111,1.342872,0.000577,0.993307,0.100000,0.316474,0.946978,1.402942,0,1,1,1,stable,0.311810,-0.004664,1,1,0.276734,0.011111,1.342872
1,-0.007787,0.991674,0.000260,0.017447,1,0.000040,0.706147,0.012905,1.339944,0.003721,0.993306,0.630643,0.303775,0.917364,0.592286,0,3.214826,1,1,stable,0.295842,-0.007933,1,1,0.293459,0.012905,1.339944
1.100000,-0.008086,0.993071,0.000171,0.019939,1,0.000038,0.894840,0.015676,1.337029,0.002708,0.993307,0.631270,0.288713,0.860728,-2.408310,0,5.817959,1,1,stable,0.280408,-0.008305,1,1,0.309334,0.015676,1.337029
1.200000,-0.005546,0.993711,0.000026,0.025130,3,0.000037,1.213836,0.020649,1.334409,0.008345,0.993306,0.466119,0.271387,0.909856,1.886931,0,5.201735,1,1,stable,0.265716,-0.005671,1,1,0.324303,0.020649,1.334409
1.300000,-0.000886,0.993500,0.000087,0.034319,3,0.000037,1.351628,0.028238,1.332338,0.012847,0.993305,0.321260,0.250127,1.018551,3.189954,0,4.566945,1,1,stable,0.251971,0.001845,1,1,0.338318,0.028238,1.332338
1.400000,-0.000222,0.992622,0.000568,0.050633,3,0.000037,1.492399,0.040196,1.331023,0.014709,0.993304,0.304564,0.236515,1.170814,1.377928,0,5.201735,1,1,stable,0.239522,0.003007,1,1,0.351335,0.040196,1.331023
1.500000,-0.021836,0.991442,0.001365,0.057084,0,0.000037,0.781216,0.047621,1.330571,0.016455,0.993304,0.350826,0.243557,1.352621,1.407709,0,6.041482,1,1,stable,0.227789,-0.015767,1,1,0.363320,0.047621,1.330571
1.600000,-0.010953,0.990387,0.001270,0.050152,3,0.000038,2.297287,0.043142,1.330987,0.182482,0.993272,0.848614,0.216013,1.251210,-7.111829,0,14.047211,1,1,transitoire,0.215124,-0.000889,1,1,0.374240,0.043142,1.330987
1.700000,0.008436,0.989817,-0.000703,0.067667,1,0.000037,1.387156,0.059627,1.332273,0.259924,0.993258,0.776640,0.173300,1.588788,15.160706,0,12.332969,1,1,stable,0.204296,0.030997,1,1,0.384069,0.059627,1.332273
1.800000,0.022859,0.989924,-0.001479,0.099383,1,0.000037,1.664382,0.089181,1.334254,0.219269,0.993265,0.757892,0.129035,1.632118,-9.101310,0,11.529579,1,1,stable,0.196589,0.071160,1,1,0.392784,0.089181,1.334254
1.900000,0.000966,0.990647,-0.002097,0.139348,1,0.000038,1.498856,0.127012,1.336812,0.194670,0.993270,0.775916,0.139182,1.710306,2.772260,0,11.331681,1,1,stable,0.192516,0.053334,1,1,0.400369,0.127012,1.336812
2,-0.010015,0.991674,-0.001998,0.127779,4,0.000037,2.026948,0.115271,1.339691,0.559019,0.993200,0.774464,0.162598,1.738231,-1.655261,0,12.069845,0.693953,1,transitoire,0.187205,0.024607,1,1,0.406809,0.115271,1.339691
2.100000,-0.005278,0.992522,-0.001480,0.115584,1,0.000037,2.032412,0.105143,1.342878,0.370701,0.993236,0.759757,0.169054,1.795974,5.280921,0,11.331681,0.694072,0.985426,transitoire,0.179836,0.010782,1,1,0.412092,0.105143,1.342878
2.200000,-0.012931,0.992728,0.000877,0.127657,3,0.000037,2.962212,0.116741,1.345500,0.413617,0.993228,0.733434,0.140932,1.903977,0.054641,0,10.835963,0.694128,0.972183,transitoire,0.171716,0.030784,1,1,0.416209,0.116741,1.345500
2.300000,-0.072156,0.992063,-0.000363,0.170278,2,0.000064,1.420380,0.147432,1.347752,0.362359,0.993238,0.798254,0.169885,2.196648,9.297996,0,10.381799,0.694281,0.960094,chronique,0.165621,-0.002454,1,1,0.419154,0.147432,1.347752
2.400000,0.005273,0.990669,0.001615,0.157812,4,0.000037,2.451119,0.127378,1.348910,0.960511,0.993122,0.878719,0.101025,2.196648,-15.418313,0,22.651331,0.695158,0.949018,transitoire,0.157141,0.056116,1,1,0.420923,0.127378,1.348910
2.500000,-0.021551,0.989045,-0.002428,0.194139,4,0.000037,1.667428,0.179692,1.349630,3.319980,0.992646,0.888686,0.101621,2.353996,10.307386,0,17.306888,0.695128,0.938864,chronique,0.153824,0.113029,1,1,0.421513,0.179692,1.349630
2.600000,-0.000269,0.987842,-0.000189,0.191392,4,0.000036,1.256729,0.182550,1.349285,1.863971,0.992944,0.914431,0.094955,2.239568,-7.836913,0,15.282942,0.695213,0.929489,chronique,0.155277,0.065014,1,1,0.420923,0.182550,1.349285
2.700000,-0.108723,0.987566,0.001296,0.189467,2,0.000036,0.939967,0.174022,1.347980,0.923460,0.993129,0.919656,0.223997,2.239568,-4.106992,0,17.306888,0.694982,0.920812,chronique,0.152773,-0.071225,1,1,0.419154,0.174022,1.347980
2.800000,-0.047433,0.988351,0.001303,0.103737,4,0.000034,5.232495,0.087478,1.345363,3.365907,0.992637,0.880996,0.183607,2.239568,-3.167615,0,23.027990,0.695918,0.912747,transitoire,0.139372,-0.044235,1,1,0.416209,0.087478,1.345363
2.900000,-0.027618,0.989907,-0.004257,0.113269,4,0.000034,3.105622,0.107975,1.342911,4.424273,0.992412,0.862910,0.130507,2.833745,42.925277,0,20.616949,0.696208,0.905270,transitoire,0.128825,-0.001682,1,1,0.412092,0.107975,1.342911
3,-0.063579,0.991674,0.000602,0.154634,4,0.000054,1.212325,0.141849,1.340139,1.971165,0.992922,0.847422,0.126060,3.013524,-21.268726,0,20.607567,0.696349,0.898301,chronique,0.122247,0.049347,1,1,0.406809,0.141849,1.340139
3.100000,-0.059834,0.993071,0.001911,0.153935,3,0.000053,0.547140,0.142992,1.337584,2.333939,0.992849,0.858452,0.151088,2.872585,-18.932975,0,20.598194,0.696868,0.891787,chronique,0.120127,0.014356,1,1,0.400369,0.142992,1.337584
3.200000,-0.045032,0.993711,0.004978,0.133583,4,0.000054,1.706850,0.128856,1.334231,1.969265,0.992923,0.812292,0.133796,2.872585,-6.651847,0,20.088722,0.697325,0.885696,chronique,0.115282,0.002488,1,1,0.392784,0.128856,1.334231
3.300000,-0.077178,0.993500,0.000137,0.151062,1,0.000057,0.721903,0.141682,1.331804,1.882975,0.992940,0.781665,0.146903,2.872585,11.597103,0,19.603844,0.697617,0.879987,chronique,0.109719,0.023769,1,1,0.384069,0.141682,1.331804
3.400000,-0.053727,0.992622,-0.003222,0.149234,4,0.000057,1.667158,0.140377,1.330386,2.026298,0.992911,0.794794,0.104657,2.872585,-9.849474,0,16.309311,0.698179,0.874624,chronique,0.106156,0.066092,1,1,0.374240,0.140377,1.330386
3.500000,0.001936,0.991442,-0.005317,0.172135,3,0.000057,0.745256,0.164898,1.330271,2.001492,0.992916,0.757435,0.081182,2.872585,9.452552,0,13.962788,0.698512,0.869582,chronique,0.106195,0.025013,1,1,0.363320,0.164898,1.330271
3.600000,-0.103881,0.990387,-0.001180,0.183105,2,0.000057,0.513729,0.178352,1.330868,2.123169,0.992892,0.753004,0.162846,2.726868,-9.219021,0,16.309311,0.698384,0.864830,chronique,0.102909,-0.036803,1,1,0.351335,0.178352,1.330868
3.700000,-0.037377,0.989817,-0.000619,0.142307,4,0.000058,3.089717,0.126258,1.332375,4.844366,0.992321,0.778028,0.103625,2.726868,-2.315273,0,13.962788,0.699068,0.860332,transitoire,0.094786,0.026353,1,1,0.338318,0.126258,1.332375
3.800000,-0.064327,0.989924,-0.000074,0.176760,4,0.000057,1.469584,0.166059,1.334875,4.417274,0.992414,0.759896,0.118589,2.899726,25.759884,0,13.699622,0.699176,0.856088,chronique,0.092179,0.052936,1,1,0.324303,0.166059,1.334875
3.900000,-0.055306,0.990647,0.002944,0.168410,2,0.000057,0.470535,0.160411,1.337530,2.618663,0.992791,0.751310,0.111993,2.899726,-16.201332,0,13.446193,0.699489,0.852065,stable,0.091853,0.016752,1,1,0.309334,0.160411,1.337530
4,-0.121697,0.991674,0.004133,0.176370,3,0.000057,0.991080,0.163345,1.340137,2.113804,0.992893,0.740872,0.152198,2.899726,-9.990483,0,13.160940,0.699737,0.848250,stable,0.088615,0.006197,1,1,0.293459,0.163345,1.340137
4.100000,-0.027943,0.992522,-0.000492,0.150591,4,0.000057,1.619570,0.135510,1.342418,2.625620,0.992790,0.731086,0.072307,2.767185,5.205445,0,14.425461,0.700474,0.844628,stable,0.084686,0.060638,1,1,0.276734,0.135510,1.342418
4.200000,-0.029963,0.992728,-0.005527,0.181547,4,0.000057,1.135436,0.174099,1.345338,4.419463,0.992413,0.713379,0.066214,2.767185,6.284905,0,13.191461,0.700512,0.841196,stable,0.085357,0.100456,1,1,0.259218,0.174099,1.345338
4.300000,-0.021628,0.992063,-0.001881,0.175845,4,0.000057,0.314154,0.169305,1.348190,2.919553,0.992729,0.716118,0.100894,2.767185,-4.841345,0,12.151945,0.700563,0.837924,stable,0.089216,0.005527,1,1,0.240981,0.169305,1.348190
