t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000076,0.990999,0,0.008972,0,0.000030,0,0.004295,1.346064,0,1,0.100000,0.493793,0,0,0,1,1,1,stable,0.493788,-0.000004,0.165478,0.165478,0.100000,0.004295,1.346064
0.100000,0.007631,0.992025,0,0.014176,0,0.000025,3.519133,0.007249,1.348022,0,1,0.100000,0.443967,3.519133,0,0,1,1,1,stable,0.444409,0.000442,0.117617,0.117617,0.120927,0.007249,1.348022
0.200000,0.017113,0.992393,-0.000000,0.020756,0,0.000024,4.895083,0.011604,1.349188,0,1,0.100000,0.397122,4.895083,35.191331,0,1,1,1,stable,0.400039,0.002918,0.296176,0.296176,0.141753,0.011604,1.349188
0.300000,0.016111,0.991886,-0.000016,0.029901,0,0.000023,2.254244,0.018443,1.349443,0.000000,0.993307,0.100000,0.356259,2.254244,13.759504,0,1,1,1,stable,0.360507,0.004248,0.321871,0.321871,0.162379,0.018443,1.349443
0.400000,-0.003409,0.990695,-0.000101,0.039189,3,0.000023,3.785480,0.026685,1.348761,0.061656,0.993295,0.100000,0.320854,3.785480,-26.408396,0,1,1,1,stable,0.325144,0.004290,0.582806,0.582806,0.182707,0.026685,1.348761
0.500000,-0.011575,0.989342,-0.000245,0.047929,0,0.000050,1.971982,0.035353,1.347206,0.244341,0.993261,0.100000,0.292125,1.971982,15.312361,0,1,1,1,stable,0.293324,0.001199,0.507644,0.507644,0.202643,0.035353,1.347206
0.600000,-0.007380,0.988433,-0.000712,0.056564,3,0.000047,2.443204,0.046766,1.344949,0.302200,0.993250,0.100000,0.263743,2.443204,-18.134981,0,1,1,1,stable,0.264185,0.000443,0.670521,0.670521,0.222096,0.046766,1.344949
0.700000,-0.015630,0.988383,-0.000430,0.073051,3,0.000046,2.378003,0.064087,1.342211,0.444405,0.993222,0.100000,0.232033,2.378003,4.712218,0,1,1,1,stable,0.237838,0.005805,0.841613,0.841613,0.240981,0.064087,1.342211
0.800000,0.007222,0.989247,0.000145,0.094698,3,0.000046,1.498533,0.083949,1.339246,0.289513,0.993252,0.100000,0.199170,1.498533,-0.652012,0,1,1,1,stable,0.214994,0.015824,0.890982,0.890982,0.259218,0.083949,1.339246
0.900000,-0.000490,0.990726,0.000981,0.119760,1,0.000045,1.949146,0.114347,1.336476,0.648805,0.993183,0.100000,0.176662,1.949146,-8.794698,0,1,1,1,stable,0.196055,0.019393,1,1,0.276734,0.114347,1.336476
1,-0.067503,0.992322,0.001520,0.154214,4,0.000045,32.512264,0.142834,1.333986,0.509768,0.993210,0.634184,0.177750,4.340282,4.506137,0,2.279969,1,1,transitoire,0.179587,0.001837,0.140143,0.140143,0.293459,0.142834,1.333986
1.100000,-0.168262,0.993534,0.000197,0.151217,4,0.000047,2.321021,0.147480,1.331955,2.107096,0.992895,0.847188,0.172296,13.730943,305.631178,0,8.845484,1,1,transitoire,0.161926,-0.010370,0.187339,0.187339,0.309334,0.147480,1.331955
1.200000,-0.113650,0.994015,-0.000228,0.158378,2,0.000047,1.725582,0.154588,1.330772,2.516674,0.992812,0.804956,0.156098,13.730943,-301.912436,0,17.521319,1,1,chronique,0.144055,-0.012043,0.253291,0.253291,0.324303,0.154588,1.330772
1.300000,-0.188611,0.993658,-0.000620,0.171159,4,0.000046,2.265669,0.167932,1.330599,10.131376,0.991080,0.616852,0.132433,13.730943,-5.954384,0,14.536466,1,1,transitoire,0.127701,-0.004732,0.395355,0.395355,0.338318,0.167932,1.330599
1.400000,-0.148004,0.992598,0.000344,0.171814,4,0.000046,1.314068,0.166363,1.331483,5.858686,0.992097,0.623646,0.124128,13.730943,5.400866,0,13.865998,1,1,chronique,0.114165,-0.009963,0.448618,0.448618,0.351335,0.166363,1.331483
1.500000,-0.207387,0.991176,0.002868,0.184644,2,0.000045,1.674153,0.179394,1.333011,5.336230,0.992213,0.519844,0.159154,13.730943,-9.516013,0,12.067490,1,1,chronique,0.101137,-0.058018,0.590854,0.590854,0.363320,0.179394,1.333011
1.600000,-0.135157,0.989847,0.002599,0.171860,4,0.000045,1.999862,0.164800,1.334768,4.186810,0.992463,0.540851,0.118142,11.177990,3.600854,0,13.067642,1,1,chronique,0.081636,-0.036141,0.728168,0.728168,0.374240,0.164800,1.334768
1.700000,-0.063075,0.989051,-0.001215,0.184488,4,0.000044,1.773151,0.173256,1.337209,5.794456,0.992112,0.455902,0.061641,11.177990,3.257090,0,12.872532,1,1,chronique,0.067625,0.045280,0.799675,0.799675,0.384069,0.173256,1.337209
1.800000,-0.012433,0.989055,-0.003329,0.171554,1,0.000044,2.138922,0.153151,1.340431,3.847350,0.992535,0.383635,0.018248,11.177990,-2.267108,0,12.484221,1,1,transitoire,0.068189,0.074203,0.874147,0.874147,0.392784,0.153151,1.340431
1.900000,-0.054673,0.989824,-0.001341,0.149524,1,0.000044,3.156262,0.140071,1.343565,3.678799,0.992571,0.374498,0.072663,11.177990,3.657706,0,12.872532,1,1,transitoire,0.073376,0.036334,1,1,0.400369,0.140071,1.343565
2,-0.090121,0.990999,0.000638,0.145880,2,0.000045,39.450586,0.135569,1.346003,6.282701,0.992002,0.394016,0.073201,11.177990,10.173404,0,12.484221,0.768901,1,transitoire,0.071917,-0.001284,0.114380,0.114380,0.406809,0.135569,1.346003
2.100000,-0.271330,0.992025,-0.002094,0.220716,2,0.000047,2.406520,0.211480,1.348034,5.154488,0.992253,0.463758,0.061232,16.832509,362.943235,0,12.118653,0.772716,0.988995,transitoire,0.064518,0.003286,0.130102,0.130102,0.412092,0.211480,1.348034
2.200000,-0.235571,0.992393,-0.000033,0.207537,4,0.000047,3.278731,0.200400,1.349277,9.884033,0.991143,0.740035,0.060929,16.832509,-370.440660,0,7.559410,0.775213,0.979164,transitoire,0.058598,-0.001404,0.310194,0.310194,0.416209,0.200400,1.349277
2.300000,-0.110187,0.991886,0.000495,0.193274,2,0.000047,0.891240,0.187673,1.349586,13.310525,0.990240,0.720590,0.061878,16.832509,8.722116,0,4.962773,0.780131,0.970297,chronique,0.052511,-0.009368,0.289313,0.289313,0.419154,0.187673,1.349586
2.400000,-0.146071,0.990695,0.000662,0.208031,4,0.000046,3.019848,0.201201,1.348726,14.112814,0.990016,0.644907,0.057562,16.832509,-23.874912,0,4.608659,0.783170,0.962373,transitoire,0.045744,0.013731,0.515752,0.515752,0.420923,0.201201,1.348726
2.500000,-0.106833,0.989342,-0.000651,0.167802,1,0.000045,2.147152,0.157463,1.347181,14.374959,0.989942,0.657596,0.050785,16.832509,21.286077,0,4.301715,0.786919,0.955205,transitoire,0.043391,0.045553,0.593140,0.593140,0.421513,0.157463,1.347181
2.600000,-0.024991,0.988433,-0.000980,0.144808,4,0.000047,2.720636,0.133144,1.345139,11.230428,0.990798,0.643884,0.035353,14.573546,-8.726953,0,4.155835,0.812975,0.948733,transitoire,0.046423,0.019571,0.701812,0.701812,0.420923,0.133144,1.345139
2.700000,-0.063319,0.988383,0.002167,0.175468,4,0.000046,1.911895,0.168019,1.342246,11.012370,0.990855,0.634133,0.090024,14.573546,5.734838,0,4.301715,0.787279,0.943705,chronique,0.044947,-0.045077,0.837891,0.837891,0.419154,0.168019,1.342246
2.800000,-0.200873,0.989247,0.000575,0.219157,1,0.000044,1.847950,0.209791,1.338970,12.104464,0.990568,0.636508,0.153845,14.573546,-8.087415,0,4.293425,0.811594,0.938118,chronique,0.033159,-0.120686,0.977213,0.977213,0.416209,0.209791,1.338970
2.900000,-0.162530,0.990726,-0.002025,0.191138,4,0.000044,1.511605,0.179551,1.335921,14.265164,0.989973,0.741530,0.114224,14.573546,-0.639442,0,4.285167,0.814216,0.933755,chronique,0.010316,-0.060264,0.913598,0.913598,0.412092,0.179551,1.335921
3,-0.138242,0.992322,-0.003483,0.146393,4,0.000109,29.527257,0.131729,1.334212,15.454019,0.989630,0.715866,0.023760,14.573546,-3.363459,0,4.148097,0.816448,0.929770,transitoire,-0.000467,-0.003635,0.139670,0.139670,0.406809,0.131729,1.334212
3.100000,-0.123919,0.993534,0.003077,0.160978,4,0.000108,2.395261,0.148140,1.331991,12.836083,0.990371,0.692437,0.024089,16.709791,280.156529,0,4.019524,0.818216,0.926115,transitoire,-0.001008,-0.007004,0.182616,0.182616,0.400369,0.148140,1.331991
3.200000,-0.162513,0.994015,0.000547,0.164051,4,0.000109,2.415086,0.150655,1.330821,12.395886,0.990490,0.673290,0.039357,16.709791,-271.319961,0,3.442749,0.819625,0.922743,transitoire,-0.002041,-0.017563,0.317625,0.317625,0.392784,0.150655,1.330821
3.300000,-0.124863,0.993658,0.000248,0.175679,4,0.000110,2.335813,0.157847,1.330455,12.568126,0.990443,0.701887,0.041801,16.709791,0.198246,0,3.010730,0.821427,0.919618,transitoire,-0.004678,-0.014035,0.451415,0.451415,0.384069,0.157847,1.330455
3.400000,-0.120571,0.992598,-0.001041,0.163342,4,0.000109,1.952581,0.146019,1.331086,12.394515,0.990490,0.692421,0.056484,16.709791,-0.792734,0,2.755272,0.822654,0.916730,chronique,-0.006481,-0.000861,0.559826,0.559826,0.374240,0.146019,1.331086
3.500000,-0.002434,0.991176,-0.001304,0.146948,4,0.000107,1.560629,0.128107,1.332700,11.627001,0.990694,0.711668,0.008158,16.709791,-3.832313,0,2.539774,0.823745,0.914042,chronique,-0.005972,0.000358,0.593825,0.593825,0.363320,0.128107,1.332700
3.600000,-0.080176,0.989847,-0.000329,0.132612,4,0.000108,2.742298,0.127048,1.334912,12.896320,0.990354,0.683878,0.065934,15.015600,-3.919522,0,2.755272,0.821709,0.911534,transitoire,-0.005317,-0.016090,0.633398,0.633398,0.351335,0.127048,1.334912
3.700000,-0.096362,0.989051,-0.000274,0.155988,4,0.000106,2.983242,0.135192,1.337725,14.945920,0.989778,0.715302,0.070089,15.015600,11.816687,0,3.010730,0.821997,0.909106,transitoire,-0.007389,-0.027877,0.787640,0.787640,0.338318,0.135192,1.337725
3.800000,-0.089349,0.989055,-0.000110,0.132246,4,0.000107,1.991049,0.120913,1.340806,11.991543,0.990598,0.704752,0.085044,15.015600,2.409444,0,2.909976,0.822579,0.906814,chronique,-0.011160,0.007818,0.958800,0.958800,0.324303,0.120913,1.340806
3.900000,-0.047820,0.989824,0.002363,0.121387,4,0.000106,2.440478,0.101522,1.343912,11.617194,0.990697,0.702723,0.074011,15.015600,-9.921933,0,3.010730,0.823008,0.904654,transitoire,-0.008779,-0.015580,1,1,0.309334,0.101522,1.343912
4,-0.098770,0.990999,0.004253,0.120857,1,0.000107,35.861714,0.111924,1.345954,11.624261,0.990695,0.683839,0.017255,15.015600,4.494292,0,3.023682,0.822528,0.902613,transitoire,-0.010422,-0.007447,0.133710,0.133710,0.293459,0.111924,1.345954
4.100000,-0.038964,0.992025,-0.000776,0.126715,2,0.000108,3.627729,0.119464,1.347987,11.976784,0.990602,0.706155,0.019213,17.331835,334.212358,0,3.010730,0.823160,0.900660,transitoire,-0.010585,0.008018,0.194467,0.194467,0.276734,0.119464,1.347987
4.200000,-0.048156,0.992393,-0.000445,0.107940,4,0.000108,2.721887,0.102723,1.349186,11.849040,0.990636,0.683459,0.016163,17.384220,-322.339851,0,3.023682,0.822522,0.898815,transitoire,-0.008229,0.007934,0.140867,0.140867,0.259218,0.102723,1.349186
4.300000,-0.013157,0.991886,-0.000018,0.110000,1,0.000109,3.352346,0.104075,1.349469,10.987751,0.990861,0.693084,0.017149,17.384220,-9.058421,0,3.036746,0.822148,0.897040,transitoire,-0.006123,-0.000652,0.323295,0.323295,0.240981,0.104075,1.349469
4.400000,-0.065460,0.990695,0.000360,0.121072,4,0.000108,2.137652,0.112859,1.348788,10.575608,0.990967,0.666168,0.035797,17.392399,6.304597,0,3.201074,0.820859,0.895338,transitoire,-0.005616,-0.027918,0.477991,0.477991,0.222096,0.112859,1.348788
4.500000,-0.062585,0.989342,0.000171,0.143955,4,0.000109,2.159469,0.132905,1.347179,10.925470,0.990877,0.689722,0.050803,17.392399,-12.146940,0,3.384203,0.820910,0.893683,transitoire,-0.009571,-0.030357,0.650060,0.650060,0.202643,0.132905,1.347179
4.600000,-0.064864,0.988433,-0.000591,0.137835,4,0.000112,1.408560,0.126046,1.344983,10.323850,0.991032,0.679379,0.046490,15.981032,0.218169,0,3.674605,0.820881,0.892101,chronique,-0.013526,-0.021860,0.647398,0.647398,0.182707,0.126046,1.344983
4.700000,-0.053971,0.988383,0.000632,0.126253,1,0.000108,1.474961,0.112708,1.342245,9.967500,0.991122,0.687010,0.052641,15.981032,-7.509092,0,4.019524,0.820880,0.890586,chronique,-0.015710,-0.011490,0.750412,0.750412,0.162379,0.112708,1.342245
4.800000,-0.097759,0.989247,0.000709,0.119350,1,0.000107,2.747363,0.100818,1.339255,9.791308,0.991166,0.676095,0.088805,15.981032,0.664011,0,4.081282,0.820666,0.889134,transitoire,-0.015998,-0.036103,0.917830,0.917830,0.141753,0.100818,1.339255
4.900000,-0.063632,0.990726,0.000022,0.127962,4,0.000107,1.163686,0.105118,1.336334,9.844532,0.991152,0.696761,0.063675,15.981032,12.724016,0,4.019524,0.821237,0.887736,chronique,-0.020240,-0.036129,0.981566,0.981566,0.120927,0.105118,1.336334
5,-0.072995,0.992322,-0.001554,0.123076,4,0.000130,0.763755,0.104976,1.333820,9.826590,0.991157,0.683005,0.061346,15.981032,-15.836772,0,4.081282,0.821274,0.886406,chronique,-0.024062,-0.008744,0.925253,0.925253,0.100000,0.104976,1.333820
5.100000,-0.029773,0.993534,-0.001047,0.101534,4,0.000130,2.646847,0.083733,1.332034,9.350929,0.991275,0.705552,0.031596,14.815144,-3.999307,0,4.019524,0.821491,0.885129,transitoire,-0.023070,-0.045124,0.880202,0.880202,0.079073,0.083733,1.332034
5.200000,-0.016724,0.994015,0.001435,0.105830,4,0.000127,2.027404,0.101740,1.330804,9.274556,0.991294,0.714606,0.042216,14.815144,18.830924,0,4.081282,0.820844,0.883905,transitoire,-0.028064,-0.054422,0.824162,0.824162,0.058247,0.101740,1.330804
5.300000,-0.051112,0.993658,-0.000244,0.103542,2,0.000129,1.909592,0.099656,1.330547,8.988361,0.991364,0.723871,0.074331,14.815144,-6.194437,0,4.144968,0.819905,0.882716,chronique,-0.034063,-0.046564,0.779330,0.779330,0.037621,0.099656,1.330547
5.400000,-0.029897,0.992598,-0.000178,0.099192,3,0.000131,1.795459,0.086376,1.331256,9.089685,0.991340,0.729965,0.062182,14.815144,-1.178114,0,4.163915,0.819763,0.881552,chronique,-0.038191,-0.005787,0.723464,0.723464,0.017293,0.086376,1.331256
5.500000,-0.013816,0.991176,0.000647,0.064992,4,0.000131,2.661593,0.058948,1.332828,8.893060,0.991388,0.726913,0.050160,14.815144,-1.141332,0,4.183036,0.819193,0.880429,transitoire,-0.035308,0.007028,0.678771,0.678771,0.001000,0.058948,1.332828
5.600000,-0.015105,0.989847,0.002342,0.055030,1,0.000131,2.053918,0.053531,1.334999,8.615672,0.991455,0.726466,0.039048,13.832203,8.661340,0,4.223162,0.818257,0.879335,transitoire,-0.030640,-0.001852,0.623017,0.623017,0.001000,0.053531,1.334999
5.700000,-0.033561,0.989051,0.000943,0.069680,4,0.000130,1.675014,0.063717,1.337653,8.479738,0.991488,0.727215,0.049067,13.832203,-6.076746,0,4.264065,0.817362,0.878264,chronique,-0.027876,-0.011368,0.578413,0.578413,0.001000,0.063717,1.337653
5.800000,-0.024521,0.989055,-0.000644,0.079844,4,0.000130,1.041478,0.071564,1.340552,8.377792,0.991512,0.726439,0.041066,13.832203,-3.789042,0,4.274590,0.816898,0.877214,chronique,-0.026928,0.012236,0.542731,0.542731,0.001000,0.071564,1.340552
5.900000,-0.015899,0.989824,-0.001559,0.058992,4,0.000130,2.339369,0.057272,1.343532,8.250808,0.991543,0.732401,0.036015,13.832203,-6.335365,0,4.285167,0.816256,0.876192,transitoire,-0.022255,0.009100,0.514185,0.514185,0.001000,0.057272,1.343532
6,-0.030278,0.990999,0.000236,0.067908,4,0.000131,1.539532,0.064314,1.346085,8.089082,0.991582,0.730089,0.037332,13.832203,12.978912,0,4.293425,0.815452,0.875193,chronique,-0.018557,-0.007506,0.491348,0.491348,0.001000,0.064314,1.346085
6.100000,-0.010785,0.992025,0.000630,0.084915,4,0.000124,1.086677,0.078172,1.348023,7.991072,0.991605,0.725667,0.020126,12.997667,-7.998371,0,4.301715,0.815007,0.874213,chronique,-0.017916,-0.007969,0.473078,0.473078,0.001000,0.078172,1.348023
6.200000,-0.028455,0.992393,0.000125,0.082610,2,0.000124,0.849952,0.078628,1.349179,7.888031,0.991629,0.697113,0.029219,12.997667,-4.528547,0,4.318493,0.814145,0.873258,chronique,-0.017414,0.004792,0.458463,0.458463,0.001000,0.078628,1.349179
6.300000,-0.021754,0.991886,-0.000043,0.071972,4,0.000135,1.723744,0.069380,1.349457,7.767190,0.991658,0.701898,0.018846,12.997667,-2.367254,0,4.335402,0.813705,0.872320,chronique,-0.014897,-0.006133,0.446770,0.446770,0.001000,0.069380,1.349457
6.400000,-0.032459,0.990695,0.000224,0.082172,4,0.000123,0.918343,0.078638,1.348729,7.605764,0.991696,0.715964,0.018035,12.997667,8.737925,0,4.627923,0.813134,0.871404,chronique,-0.014400,-0.013160,0.437416,0.437416,0.001000,0.078638,1.348729
6.500000,-0.026851,0.989342,-0.000615,0.090535,4,0.000122,0.829932,0.084624,1.347168,7.476539,0.991726,0.726209,0.017285,12.997667,-8.054012,0,4.962773,0.812796,0.870508,chronique,-0.015089,-0.007705,0.429933,0.429933,0.001000,0.084624,1.347168
6.600000,-0.037279,0.988433,-0.000831,0.085620,4,0.000124,0.621890,0.080815,1.344952,7.364497,0.991753,0.726939,0.020065,12.265503,-0.884108,0,4.994839,0.812336,0.869633,stable,-0.014827,-0.000555,0.423946,0.423946,0.001000,0.080815,1.344952
