t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
2.200000,0.046809,0.992728,-0.000036,0.157204,4,0.000023,0.840039,0.154034,1.345598,49.588872,0.672640,0.159918,1.573701,-2.058656,0,16.020304,1,stable,0.163161,0.003243,0.370104,0.416209,0.154034,1.345598
2.300000,-0.106299,0.992063,0.000485,0.170266,4,0.000023,0.503385,0.165129,1.347739,48.035170,0.689586,0.163508,1.573701,2.085806,0,15.018702,1,stable,0.155265,-0.008243,0.374958,0.419154,0.165129,1.347739
2.400000,0.185967,0.990669,0.000590,0.169224,4,0.000023,0.882743,0.163936,1.348953,48.105776,0.720437,0.132846,1.573701,-3.366543,0,12.125409,1,stable,0.146835,0.013990,0.379067,0.420923,0.163936,1.348953
2.500000,0.530401,0.989045,-0.000788,0.187079,1,0.000023,0.577550,0.181662,1.349497,74.121851,0.814066,0.100044,1.573701,3.793583,0,10.166814,1,stable,0.140625,0.040581,0.382426,0.421513,0.181662,1.349497
2.600000,0.317499,0.987842,-0.000294,0.203313,4,0.000023,0.546515,0.197379,1.349210,62.240676,0.793032,0.112435,1.530235,-3.051928,0,11.917072,1,stable,0.136877,0.024442,0.385033,0.420923,0.197379,1.349210
2.700000,-0.369383,0.987566,0.000867,0.198783,2,0.000023,0.211339,0.193035,1.347759,107.670602,0.683781,0.160994,1.530235,-0.310348,0,11.331292,1,stable,0.132011,-0.028984,0.386890,0.419154,0.193035,1.347759
2.800000,-0.479715,0.988351,0.000474,0.170869,4,0.000024,0.837692,0.167206,1.345329,167.575143,0.794665,0.160684,1.530235,-3.351767,0,10.164071,1,stable,0.123065,-0.037619,0.388003,0.416209,0.167206,1.345329
2.900000,-0.185757,0.989907,-0.001469,0.168948,1,0.000024,0.436609,0.166699,1.342778,158.788269,0.726536,0.128691,1.530235,6.263533,0,9.214860,1,stable,0.113869,-0.014822,0.388378,0.412092,0.166699,1.342778
3,0.098280,0.991674,-0.000564,0.183855,4,0.000024,0.488319,0.179713,1.340127,192.523044,0.692255,0.099712,1.530235,-4.010831,0,8.753380,1,stable,0.106976,0.007264,0.388027,0.406809,0.179713,1.340127
3.100000,-0.065490,0.993071,0.001379,0.191620,3,0.000023,0.219910,0.187038,1.337353,176.415730,0.701422,0.107601,1.488912,0.517101,0,8.335917,1,stable,0.102215,-0.005386,0.386964,0.400369,0.187038,1.337353
3.200000,-0.156371,0.993711,0.002339,0.185873,4,0.000024,0.473197,0.182888,1.334365,199.808012,0.709743,0.109202,1.488912,-2.684092,0,8.215718,1,stable,0.096668,-0.012534,0.385206,0.392784,0.182888,1.334365
3.300000,0.030723,0.993500,0.000264,0.186746,1,0.000023,0.381208,0.182761,1.331944,178.969609,0.717787,0.088683,1.488912,2.532870,0,8.098936,1,stable,0.090821,0.002138,0.382771,0.384069,0.182761,1.331944
3.400000,0.263579,0.992622,-0.001807,0.196513,4,0.000024,0.463796,0.190946,1.330555,184.086209,0.714854,0.066528,1.488912,-0.919886,0,8.215718,1,stable,0.086453,0.019925,0.379684,0.374240,0.190946,1.330555
3.500000,0.102789,0.991442,-0.002058,0.203315,4,0.000023,0.254755,0.196850,1.330298,177.025659,0.750298,0.076035,1.488912,0.825882,0,8.098936,1,stable,0.083742,0.007707,0.375968,0.363320,0.196850,1.330298
3.600000,-0.170772,0.990387,-0.000761,0.202158,2,0.000023,0.358181,0.196405,1.330926,189.852593,0.745448,0.093207,1.454611,-2.090410,0,7.166147,1,stable,0.080179,-0.013029,0.371653,0.351335,0.196405,1.330926
3.700000,-0.016155,0.989817,-0.000200,0.190511,4,0.000031,0.573958,0.184880,1.332381,184.465232,0.762746,0.076495,1.454611,1.034260,0,6.426034,1,stable,0.075116,-0.001379,0.366768,0.338318,0.184880,1.332381
3.800000,0.217810,0.989924,0.000016,0.195181,4,0.000025,0.358477,0.188531,1.334711,194.410170,0.754771,0.055515,1.454611,2.157764,0,7.166147,1,stable,0.071248,0.015734,0.361345,0.324303,0.188531,1.334711
3.900000,0.102382,0.990647,0.001334,0.199539,4,0.000022,0.301937,0.192026,1.337403,185.626344,0.747098,0.061690,1.454611,-2.154807,0,6.426034,1,stable,0.068959,0.007269,0.355421,0.309334,0.192026,1.337403
4,-0.015174,0.991674,0.001851,0.196301,3,0.000022,0.331420,0.188544,1.339993,189.863702,0.727923,0.067361,1.454611,-0.565401,0,6.125362,1,stable,0.066099,-0.001262,0.349032,0.293459,0.188544,1.339993
4.100000,0.325512,0.992522,-0.000136,0.187315,4,0.000021,0.344784,0.180175,1.342603,179.905677,0.738722,0.041491,1.424630,0.294833,0,6.426034,1,stable,0.062692,0.022338,0.342218,0.276734,0.180175,1.342603
4.200000,0.525047,0.992728,-0.002132,0.190230,4,0.000021,0.345479,0.183488,1.345455,197.780480,0.755403,0.028111,1.424630,0.133637,0,6.125362,1,stable,0.061364,0.035242,0.335018,0.259218,0.183488,1.345455
4.300000,0.035731,0.992063,-0.000706,0.186663,2,0.000021,0.257448,0.180316,1.347868,180.114956,0.720089,0.058825,1.424630,0.006951,0,5.851569,1,stable,0.061147,0.002322,0.327476,0.240981,0.180316,1.347868
4.400000,-0.392127,0.990669,0.001246,0.175943,4,0.000021,0.413047,0.170565,1.349095,235.784818,0.717836,0.083590,1.424630,-0.880303,0,6.125362,1,stable,0.058278,-0.025312,0.319636,0.222096,0.170565,1.349095
4.500000,-0.265351,0.989045,0.000462,0.165489,4,0.000021,0.434093,0.160817,1.349395,207.675107,0.707675,0.070464,1.424630,1.555987,0,5.851569,1,stable,0.053316,-0.016707,0.311543,0.202643,0.160817,1.349395
4.600000,-0.034900,0.987842,-0.000518,0.164599,4,0.000022,0.363017,0.159490,1.348978,234.445301,0.673550,0.052244,1.400225,0.210458,0,5.715551,1,stable,0.049299,-0.002196,0.303244,0.182707,0.159490,1.348978
4.700000,-0.045023,0.987566,0.000107,0.162370,2,0.000025,0.235086,0.157398,1.347655,224.786198,0.686490,0.049430,1.400225,-0.710755,0,5.851569,1,stable,0.046656,-0.002774,0.294786,0.162379,0.157398,1.347655
4.800000,-0.026303,0.988351,0.000497,0.157926,4,0.000021,0.290646,0.153329,1.345430,220.658136,0.695904,0.047532,1.400225,-1.279316,0,6.125362,1,stable,0.044099,-0.001687,0.286217,0.141753,0.153329,1.345430
4.900000,0.079167,0.989907,-0.000384,0.152745,4,0.000021,0.334487,0.148317,1.342723,213.423479,0.701968,0.038340,1.400225,0.555600,0,6.426034,1,stable,0.041757,0.004319,0.277586,0.120927,0.148317,1.342723
5,0.047899,0.991674,-0.000853,0.151344,1,0.000021,0.307976,0.146568,1.339859,209.638258,0.693896,0.038183,1.400225,0.438406,0,6.560069,1,stable,0.040019,0.002529,0.268941,0.100000,0.146568,1.339859
5.100000,-0.212925,0.993071,-0.000332,0.147946,1,0.000022,0.303079,0.142935,1.337006,206.098159,0.691299,0.049374,1.374761,-0.265109,0,6.699815,1,stable,0.038223,-0.011151,0.260334,0.079073,0.142935,1.337006
5.200000,-0.449123,0.993711,0.000212,0.143578,1,0.000023,0.339772,0.138483,1.334388,209.339038,0.711926,0.058101,1.374761,-0.048970,0,6.560069,1,stable,0.035409,-0.022691,0.251812,0.058247,0.138483,1.334388
5.300000,-0.343251,0.993500,0.000116,0.138424,4,0.000023,0.366409,0.133506,1.332319,203.156731,0.722073,0.048588,1.374761,0.366931,0,6.426034,1,stable,0.031803,-0.016785,0.243424,0.037621,0.133506,1.332319
5.400000,0.017920,0.992622,-0.000100,0.135232,1,0.000023,0.302346,0.130295,1.331058,210.588468,0.707205,0.028396,1.374761,0.266375,0,6.125362,1,stable,0.028855,0.000833,0.235220,0.017293,0.130295,1.331058
5.500000,0.236058,0.991442,0.000317,0.134005,3,0.000023,0.255933,0.128913,1.330674,217.047049,0.707274,0.016737,1.374761,-0.640630,0,6.426034,1,stable,0.027480,0.010742,0.227247,0.001000,0.128913,1.330674
5.600000,0.118715,0.990387,0.000965,0.134761,1,0.000023,0.205540,0.129619,1.331100,209.169239,0.692310,0.021751,1.351797,-0.464133,0,6.125362,1,stable,0.026975,0.005223,0.219553,0.001000,0.129619,1.331100
5.700000,0.027522,0.989817,0.000765,0.134354,4,0.000023,0.210463,0.129249,1.332288,218.240131,0.688151,0.027050,1.351797,-0.503926,0,5.851569,1,stable,0.026049,0.001151,0.212183,0.001000,0.129249,1.332288
5.800000,0.231628,0.989924,-0.000434,0.133655,4,0.000023,0.205945,0.128611,1.334289,210.170644,0.689419,0.017240,1.351797,0.049225,0,6.125362,1,stable,0.024839,0.009528,0.205184,0.001000,0.128611,1.334289
5.900000,0.324052,0.990647,-0.001075,0.134702,4,0.000024,0.218935,0.129573,1.336999,213.258283,0.704312,0.011475,1.351797,-0.045177,0,5.851569,1,stable,0.024368,0.012893,0.198598,0.001000,0.129573,1.336999
6,0.040373,0.991674,-0.000278,0.134672,1,0.000023,0.192025,0.129562,1.340010,205.543859,0.688273,0.023929,1.351797,0.129895,0,5.715551,1,stable,0.024193,0.001533,0.192468,0.001000,0.129562,1.340010
6.100000,-0.087758,0.992522,0.000484,0.133794,4,0.000023,0.192531,0.128792,1.342907,215.625973,0.686657,0.026582,1.324669,-0.269093,0,5.851569,1,stable,0.023107,-0.003298,0.186835,0.001000,0.128792,1.342907
6.200000,0.043732,0.992728,0.000119,0.133684,2,0.000023,0.166569,0.128748,1.345520,205.356242,0.686158,0.020095,1.324669,0.005056,0,5.946193,1,stable,0.021685,0.001590,0.181737,0.001000,0.128748,1.345520
6.300000,-0.042787,0.992063,-0.000121,0.134077,4,0.000023,0.182140,0.129113,1.347628,208.587817,0.687831,0.022271,1.324669,-0.259616,0,6.043928,1,stable,0.020729,-0.001541,0.177210,0.001000,0.129113,1.347628
6.400000,-0.197569,0.990669,0.000064,0.133815,2,0.000023,0.132464,0.128908,1.348939,202.491491,0.693021,0.027559,1.324669,0.155704,0,6.229127,1,stable,0.019568,-0.006899,0.173290,0.001000,0.128908,1.348939
6.500000,-0.062055,0.989045,-0.000307,0.133197,4,0.000023,0.129374,0.128422,1.349384,199.190110,0.691040,0.020839,1.324669,-0.496758,0,6.043928,1,stable,0.018032,-0.002143,0.170009,0.001000,0.128422,1.349384
6.600000,0.016059,0.987842,-0.000602,0.133830,4,0.000023,0.102841,0.128965,1.348996,200.494303,0.705020,0.019463,1.293103,-0.030901,0,6.229127,1,stable,0.016957,0.000525,0.167396,0.001000,0.128965,1.348996
6.700000,-0.261138,0.987566,0.000071,0.134096,4,0.000024,0.079564,0.129154,1.347711,194.337536,0.702248,0.024822,1.293103,-0.265329,0,6.426034,1,stable,0.016151,-0.008670,0.165478,0.001000,0.129154,1.347711
6.800000,-0.546739,0.988351,0.000727,0.134058,1,0.000023,0.060905,0.129059,1.345574,201.151724,0.779130,0.032659,1.293103,-0.232771,0,6.229127,1,stable,0.014642,-0.018017,0.164281,0.001000,0.129059,1.345574
6.900000,-0.445591,0.989907,0.000473,0.133574,4,0.000026,0.054556,0.128579,1.342866,195.148988,0.781624,0.027081,1.293103,-0.186591,0,6.230095,1,stable,0.012453,-0.014628,0.163826,0.001000,0.128579,1.342866
7,-0.046923,0.991674,-0.000066,0.134046,4,0.000024,0.036609,0.129001,1.339936,201.787291,0.691269,0.012187,1.293103,-0.063490,0,6.129350,1,stable,0.010647,-0.001540,0.164132,0.001000,0.129001,1.339936
7.100000,0.274927,0.993071,-0.000061,0.134813,4,0.000023,0.071287,0.129721,1.337059,209.703853,0.678236,0.007032,1.264691,-0.179469,0,6.230095,1,stable,0.009990,0.009104,0.165216,0.001000,0.129721,1.337059
7.200000,0.281968,0.993711,0.000340,0.134968,1,0.000024,0.073491,0.129871,1.334449,203.104187,0.662709,0.006710,1.264691,0.346779,0,6.129350,1,stable,0.010227,0.009436,0.167090,0.001000,0.129871,1.334449
7.300000,0.112323,0.993500,0.000454,0.134953,4,0.000023,0.090100,0.129856,1.332326,208.021845,0.661312,0.012848,1.264691,0.022045,0,6.031811,1,stable,0.010479,0.003804,0.169765,0.001000,0.129856,1.332326
7.400000,0.066026,0.992622,-0.000045,0.134429,4,0.000023,0.123518,0.129399,1.330935,208.985309,0.653167,0.015138,1.264691,0.166088,0,5.891603,1,stable,0.010263,0.002289,0.173247,0.001000,0.129399,1.330935
7.500000,0.185527,0.991442,-0.000665,0.134567,4,0.000023,0.139154,0.129488,1.330480,204.542485,0.666494,0.017183,1.264691,0.334184,0,6.031811,1,stable,0.009935,0.006608,0.177541,0.001000,0.129488,1.330480
7.600000,0.206104,0.990387,-0.000654,0.134559,4,0.000025,0.160622,0.129458,1.331002,204.330517,0.696982,0.016564,1.239096,0.156351,0,5.891603,1,stable,0.009972,0.007551,0.182647,0.001000,0.129458,1.331002
7.700000,0.076772,0.989817,-0.000028,0.134406,1,0.000022,0.177897,0.129344,1.332373,200.502607,0.688427,0.019143,1.239096,0.214686,0,5.757766,1,stable,0.010085,0.002901,0.188563,0.001000,0.129344,1.332373
7.800000,0.141170,0.989924,0.000297,0.134094,4,0.000022,0.201565,0.129087,1.334422,199.823175,0.709440,0.011918,1.239096,0.172748,0,5.891603,1,stable,0.009815,0.005520,0.195284,0.001000,0.129087,1.334422
7.900000,0.269585,0.990647,-0.000047,0.134624,1,0.000022,0.214631,0.129563,1.337031,197.317608,0.721066,0.012112,1.239096,0.236684,0,5.757766,1,stable,0.009771,0.010958,0.202800,0.001000,0.129563,1.337031
8,-0.043415,0.991674,-0.000100,0.134749,4,0.000022,0.217056,0.129668,1.339951,194.872512,0.682904,0.019407,1.239096,0.130656,0,5.658735,1,stable,0.010169,-0.001831,0.211101,0.001000,0.129668,1.339951
8.100000,-0.383240,0.992522,0.000164,0.134227,2,0.000022,0.245747,0.129171,1.342819,202.595154,0.692243,0.026657,1.216488,0.024251,0,5.757766,1,stable,0.009512,-0.016935,0.220172,0.001000,0.129171,1.342819
8.200000,-0.220895,0.992728,-0.000360,0.132765,4,0.000021,0.283329,0.127992,1.345457,196.505934,0.658474,0.021007,1.216488,0.286912,0,5.658735,1,stable,0.007667,-0.010209,0.229994,0.001000,0.127992,1.345457
8.300000,-0.118196,0.992063,-0.000592,0.133163,4,0.000022,0.288737,0.128382,1.347701,207.121533,0.648172,0.029939,1.216488,0.375813,0,5.563053,1,stable,0.006457,-0.005723,0.240548,0.001000,0.128382,1.347701
8.400000,-0.328054,0.990669,0.000714,0.132566,1,0.000022,0.263195,0.127774,1.349129,197.613120,0.655905,0.024666,1.216488,0.054084,0,5.449356,1,stable,0.005672,-0.016563,0.251810,0.001000,0.127774,1.349129
8.500000,-0.278526,0.989045,0.001374,0.132955,2,0.000021,0.273590,0.128144,1.349500,200.357463,0.664400,0.018760,1.216488,-0.255415,0,5.340213,1,stable,0.004048,-0.014712,0.263754,0.001000,0.128144,1.349500
8.600000,0.063094,0.987842,0.000286,0.133789,2,0.000021,0.270894,0.128822,1.348951,195.457584,0.599942,0.018226,1.195574,0.103943,0,5.329614,1,stable,0.002656,0.003489,0.276351,0.001000,0.128822,1.348951
8.700000,0.268516,0.987566,-0.000438,0.134135,4,0.000023,0.266802,0.128998,1.347594,200.111271,0.632452,0.018365,1.195574,-0.026957,0,5.340213,1,stable,0.002805,0.015586,0.289570,0.001000,0.128998,1.347594
8.800000,0.234906,0.988351,-0.000225,0.133962,3,0.000024,0.270751,0.128890,1.345483,194.628618,0.628207,0.021784,1.195574,-0.040925,0,5.329614,1,stable,0.003926,0.014272,0.303377,0.001000,0.128890,1.345483
8.900000,0.164823,0.989907,-0.000244,0.133726,2,0.000023,0.249350,0.128673,1.342806,196.535934,0.627568,0.028083,1.195574,0.039491,0,5.319058,1,stable,0.004884,0.010454,0.317736,0.001000,0.128673,1.342806
9,0.158017,0.991674,-0.000721,0.131936,4,0.000023,0.326097,0.127090,1.339883,193.801534,0.631368,0.018867,1.195574,-0.214005,0,5.229766,1,stable,0.005486,0.010525,0.332609,0.001000,0.127090,1.339883
9.100000,0.148222,0.993071,-0.000833,0.133632,4,0.000023,0.329820,0.128719,1.337019,191.565267,0.625950,0.031832,1.176739,0.767466,0,5.143422,1,stable,0.006063,0.010340,0.347956,0.001000,0.128719,1.337019
9.200000,0.064992,0.993711,-0.000229,0.130882,1,0.000025,0.329755,0.126203,1.334453,189.393073,0.648674,0.037264,1.176739,0.037233,0,5.001688,1,stable,0.006596,0.004736,0.363734,0.001000,0.126203,1.334453
9.300000,-0.035323,0.993500,0.000495,0.129000,3,0.000023,0.298458,0.124353,1.332381,187.619784,0.663193,0.028443,1.176739,-0.000647,0,5.143422,1,stable,0.006649,-0.002660,0.379901,0.001000,0.124353,1.332381
9.400000,0.004475,0.992622,0.000510,0.130641,4,0.000023,0.322531,0.126100,1.331009,185.600568,0.660277,0.030350,1.176739,-0.312972,0,5.229766,1,stable,0.006102,0.000351,0.396411,0.001000,0.126100,1.331009
9.500000,0.280477,0.991442,-0.000181,0.127480,4,0.000023,0.422876,0.123487,1.330523,184.548821,0.640957,0.033858,1.176739,0.240732,0,5.319058,1,transitoire,0.005825,0.023249,0.413217,0.001000,0.123487,1.330523
9.600000,0.432780,0.990387,-0.000685,0.132864,4,0.000023,0.447252,0.127995,1.331033,187.068459,0.630792,0.043656,1.159768,1.003444,0,5.229766,1,transitoire,0.007415,0.037354,0.430273,0.017293,0.127995,1.331033
9.700000,0.073348,0.989817,0.000020,0.132449,4,0.000024,0.466986,0.127769,1.332408,183.323513,0.643980,0.019461,1.159768,0.243767,0,5.143422,1,transitoire,0.010066,0.006567,0.447528,0.037621,0.127769,1.332408
9.800000,-0.399155,0.989924,0.000862,0.145370,4,0.000023,0.618383,0.139600,1.334400,197.645067,0.641666,0.047324,1.159768,0.197332,0,5.229766,1,transitoire,0.010094,-0.037230,0.464935,0.058247,0.139600,1.334400
9.900000,-0.306365,0.990647,-0.000132,0.136112,4,0.000023,0.618195,0.130881,1.336947,194.503267,0.639943,0.043007,1.159768,1.513974,0,5.143422,1,transitoire,0.006577,-0.029646,0.482442,0.079073,0.130881,1.336947
10,-0.020779,0.991674,-0.001115,0.136061,4,0.000023,1.120563,0.132291,1.340022,203.682470,0.603097,0.052029,1.159768,-0.001877,0,5.001688,1,transitoire,0.003850,-0.002103,0.500000,0.100000,0.132291,1.340022
10.100000,-0.089612,0.992522,0.001051,0.129286,4,0.000025,0.771522,0.127271,1.343013,202.874513,0.593184,0.048287,1.157901,5.023675,0.100000,5.143422,1,transitoire,0.003487,-0.009331,0.517558,0.120927,0.127271,1.343013
10.200000,0.073671,0.992728,0.002199,0.136598,1,0.000022,0.521568,0.133193,1.345462,201.407461,0.604152,0.041598,1.157901,-3.490407,0.200000,5.229766,1,stable,0.002558,0.007915,0.535065,0.141753,0.133193,1.345462
10.300000,0.214946,0.992063,-0.000283,0.145898,1,0.000023,1.134442,0.141248,1.347510,196.635903,0.666962,0.063573,1.157901,-2.499539,0.300000,5.319058,1,transitoire,0.003071,0.023871,0.552472,0.162379,0.141248,1.347510
10.400000,0.068605,0.990669,-0.001482,0.134900,4,0.000022,1.567686,0.126935,1.348855,193.676578,0.640033,0.028169,1.172049,6.128733,0.400000,5.229766,1,transitoire,0.004848,0.007820,0.569727,0.182707,0.126935,1.348855
10.500000,-0.054314,0.989045,-0.000653,0.171788,4,0.000022,1.277946,0.164033,1.349293,195.734284,0.633952,0.055077,1.206811,4.332439,0.500000,5.319058,1,transitoire,0.005238,-0.006502,0.586783,0.202643,0.164033,1.349293
10.600000,0.167384,0.987842,-0.001629,0.134330,4,0.000022,1.973450,0.127537,1.348879,192.160648,0.621325,0.053943,1.210044,-2.897398,0.600000,5.329614,1,transitoire,0.004450,0.020233,0.603589,0.222096,0.127537,1.348879
10.700000,0.309265,0.987566,-0.001492,0.135387,4,0.000025,2.697572,0.125581,1.347785,195.748188,0.627941,0.060005,1.261563,6.955038,0.700000,5.319058,1,transitoire,0.005865,0.038587,0.620099,0.240981,0.125581,1.347785
10.800000,-0.035320,0.988351,0.001773,0.124137,4,0.000027,2.938293,0.115476,1.345748,190.979349,0.613059,0.040186,1.345327,7.241222,0.800000,5.229766,1,transitoire,0.008693,-0.004477,0.636266,0.259218,0.115476,1.345748
10.900000,-0.242320,0.989907,0.002725,0.153542,4,0.000023,1.643945,0.147153,1.342929,201.016749,0.679953,0.068214,1.440015,2.407213,0.900000,5.319058,1,chronique,0.007896,-0.031766,0.652044,0.276734,0.147153,1.342929
11,0.135930,0.991674,0.000683,0.121520,4,0.000022,4.054312,0.099271,1.340006,193.113885,0.728707,0.047955,1.475333,-12.943480,1,5.229766,1,transitoire,0.004932,0.018220,0.667391,0.293459,0.099271,1.340006
11.100000,0.117462,0.993071,-0.002312,0.143208,4,0.000022,3.924877,0.128074,1.336870,208.635514,0.736716,0.030210,1.587463,24.103663,1.100000,5.143422,1,transitoire,0.006159,0.016059,0.682264,0.309334,0.128074,1.336870
11.200000,0.579695,0.993711,-0.001129,0.166494,1,0.000022,1.232632,0.157116,1.334444,198.177304,0.711179,0.089610,1.719730,-1.294345,1.200000,5.001688,1,chronique,0.007150,0.081183,0.696623,0.324303,0.157116,1.334444
11.300000,0.127804,0.993500,0.000012,0.081240,4,0.000021,11.609058,0.052760,1.332322,199.735525,0.714681,0.023428,1.729882,-26.922450,1.300000,5.160955,1,transitoire,0.013360,0.018202,0.710430,0.338318,0.052760,1.332322
11.400000,-0.083886,0.992622,0.002107,0.174791,4,0.000022,4.502680,0.161848,1.331087,220.021808,0.697851,0.041266,2.186833,103.764255,1.400000,5.045542,1,transitoire,0.014165,-0.012192,0.723649,0.351335,0.161848,1.331087
11.500000,0.069780,0.991442,0.000293,0.140420,4,0.000021,6.502455,0.108203,1.330597,199.351876,0.700619,0.038382,2.333900,-71.063778,1.500000,5.160955,1,transitoire,0.012470,0.010314,0.736246,0.363320,0.108203,1.330597
11.600000,0.003044,0.990387,0.000042,0.126348,2,0.000021,6.482336,0.099401,1.331047,203.330974,0.714822,0.052799,2.507590,19.997751,1.600000,5.303173,1,transitoire,0.012681,0.000444,0.748190,0.374240,0.099401,1.331047
11.700000,0.014026,0.989817,-0.000662,0.051793,4,0.000021,13.312005,0.035685,1.332372,197.815013,0.714122,0.023443,2.730997,-0.201183,1.700000,5.453450,1,transitoire,0.012083,0.002130,0.759452,0.384069,0.035685,1.332372
