t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000031,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.000944,0.992025,0,0.002081,0,0.000026,3.032373,0.000972,1.348022,0,1,0.100000,0.444303,3.032373,0,0,1,1,1,stable,0.444409,0.000106,0.223947,0.223947,0.120927,0.000972,1.348022
0.200000,0.002793,0.992393,-0.000000,0.003810,0,0.000024,1.360317,0.001857,1.349188,0,1,0.100000,0.399559,1.360317,30.323731,0,1,1,1,stable,0.399986,0.000426,0.274028,0.274028,0.141753,0.001857,1.349188
0.300000,0.004332,0.991886,-0.000005,0.006354,0,0.000024,2.034064,0.003285,1.349444,0.000000,0.993307,0.100000,0.358996,2.034064,-16.720558,0,1,1,1,stable,0.360056,0.001060,0.372213,0.372213,0.162379,0.003285,1.349444
0.400000,0.003458,0.990695,-0.000021,0.009936,0,0.000023,3.005929,0.005513,1.348763,0.000588,0.993307,0.100000,0.322307,3.005929,6.737464,0,1,1,1,stable,0.324222,0.001915,0.598289,0.598289,0.182707,0.005513,1.348763
0.500000,0.001384,0.989342,-0.000062,0.014942,0,0.000051,2.217903,0.008872,1.347216,0.005527,0.993306,0.100000,0.290391,2.217903,9.718653,0,1,1,1,stable,0.292110,0.001719,0.669670,0.669670,0.202643,0.008872,1.347216
0.600000,0.001201,0.988433,-0.000172,0.019966,0,0.000046,1.830320,0.012947,1.344958,0.005578,0.993306,0.100000,0.261814,1.830320,-7.880256,0,1,1,1,stable,0.263177,0.001363,0.704645,0.704645,0.222096,0.012947,1.344958
0.700000,0.001863,0.988383,-0.000218,0.024966,3,0.000045,2.129708,0.018221,1.342217,0.007076,0.993306,0.100000,0.235194,2.129708,-3.875830,0,1,1,1,stable,0.237080,0.001885,0.814087,0.814087,0.240981,0.018221,1.342217
0.800000,0.003738,0.989247,-0.000054,0.033076,3,0.000045,2.208746,0.026294,1.339264,0.006725,0.993306,0.100000,0.210648,2.208746,2.993878,0,1,1,1,stable,0.213677,0.003028,0.938451,0.938451,0.259218,0.026294,1.339264
0.900000,-0.001802,0.990726,0.000303,0.043666,3,0.000045,1.762373,0.036730,1.336398,0.007377,0.993306,0.100000,0.195629,1.762373,0.790375,0,1,1,1,stable,0.192799,-0.002830,1,1,0.276734,0.036730,1.336398
1,-0.009776,0.992322,0.000628,0.048307,1,0.000046,30.391600,0.044380,1.333899,0.025654,0.993302,0.768159,0.173404,3.019151,-4.463729,0,2.364040,1,1,transitoire,0.173061,-0.000342,0.150359,0.150359,0.293459,0.044380,1.333899
1.100000,-0.043168,0.993534,0.000090,0.062068,0,0.000048,1.779508,0.058567,1.331959,0.023685,0.993303,0.774106,0.159041,12.143301,286.292269,0,5.246912,1,1,chronique,0.155700,-0.003341,0.135189,0.135189,0.309334,0.058567,1.331959
