t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000035,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.100000,0.100000,0.100000,0.000457,1.532226
0.100000,0.000888,1.000000,0,0.002098,0,0.000029,3.038654,0.000981,1.535085,0,1,0.100000,0.444310,3.038654,0,0,1,1,1,stable,0.444409,0.000099,0.223947,0.223947,0.120927,0.000981,1.535085
0.200000,0.002600,0.999999,0,0.003858,0,0.000027,1.374111,0.001883,1.537949,0,1,0.100000,0.399586,1.374111,30.386543,0,1,1,1,stable,0.399984,0.000398,0.274028,0.274028,0.141753,0.001883,1.537949
0.300000,0.003878,0.999999,-0.000005,0.006447,0,0.000027,2.058135,0.003343,1.540815,0,1,0.100000,0.359069,2.058135,-16.645436,0,1,1,1,stable,0.360050,0.000982,0.372213,0.372213,0.162379,0.003343,1.540815
0.400000,0.003515,0.999998,-0.000020,0.010103,0,0.000027,3.040133,0.005626,1.543680,0.000624,0.993307,0.100000,0.322212,3.040133,6.840240,0,1,1,1,stable,0.324204,0.001992,0.598289,0.598289,0.182707,0.005626,1.543680
0.500000,0.003929,0.999997,-0.000067,0.015319,0,0.000054,2.293083,0.009127,1.546540,0.003104,0.993307,0.100000,0.289264,2.293083,9.819980,0,1,1,1,stable,0.292106,0.002842,0.669670,0.669670,0.202643,0.009127,1.546540
0.600000,0.004745,0.999996,-0.000191,0.020925,0,0.000048,1.923834,0.013690,1.549393,0.001882,0.993307,0.100000,0.259933,1.923834,-7.470494,0,1,1,1,stable,0.263355,0.003423,0.704645,0.704645,0.222096,0.013690,1.549393
0.700000,0.002952,0.999994,-0.000219,0.026888,3,0.000051,2.211937,0.019730,1.552236,0.001677,0.993307,0.100000,0.234706,2.211937,-3.692490,0,1,1,1,stable,0.237574,0.002868,0.814087,0.814087,0.240981,0.019730,1.552236
0.800000,-0.003979,0.999992,-0.000019,0.034318,3,0.000050,2.067592,0.027371,1.555070,0.003724,0.993306,0.100000,0.217985,2.067592,2.881028,0,1,1,1,stable,0.214280,-0.003705,0.938451,0.938451,0.259218,0.027371,1.555070
0.900000,-0.015043,0.999991,0.000329,0.036060,1,0.000050,1.541498,0.032409,1.557897,0.017137,0.993304,0.100000,0.202881,1.541498,-1.443455,0,1,1,1,stable,0.192253,-0.010628,1,1,0.276734,0.032409,1.557897
