t,S_t,r_t,In_0,An_0,En_0,On_0,phi_0,fn_0,gamma_0,erreur_0,G_0,G_arch_0,In_1,An_1,En_1,On_1,phi_1,fn_1,gamma_1,erreur_1,G_1,G_arch_1,In_2,An_2,En_2,On_2,phi_2,fn_2,gamma_2,erreur_2,G_2,G_arch_2,In_3,An_3,En_3,On_3,phi_3,fn_3,gamma_3,erreur_3,G_3,G_arch_3,In_4,An_4,En_4,On_4,phi_4,fn_4,gamma_4,erreur_4,G_4,G_arch_4
205.000,-0.107836,1.718000,0.100000,0.083373,0.011231,-0.004028,0.130000,0.700000,0.372724,0.015260,-0.006054,adaptive,0.100000,0.158329,0.012892,-0.029760,0.125041,1.251510,0.392178,0.042653,-0.007355,spiral_log,0.100000,0.177267,-0.014407,0.059121,0.057923,1.274748,0.384095,-0.073528,0.017199,spiral_log,0.100000,0.121560,-0.001685,-0.026047,0.057923,1.994651,0.411009,0.024362,-0.004545,spiral_log,0.100000,0.173509,-0.003744,0.075271,0.125041,2.913405,0.436603,-0.079015,0.030802,adaptive
206.000,-0.022114,1.713106,0.001000,0.071408,-0.002106,0.025490,0.123637,0.700000,0.363534,-0.027596,0.004841,spiral_log,0.001000,0.131508,0.014192,0.034820,0.128366,1.249315,0.385213,-0.020628,0.003495,spiral_log,0.001000,0.177147,-0.062266,-0.036641,0.021727,1.269812,0.407753,-0.025625,0.010135,adaptive,0.001000,0.108490,-0.025825,-0.010976,0.081669,1.987998,0.400146,-0.014849,0.002498,spiral_log,0.001000,0.156159,0.042144,0.000012,0.112686,2.902826,0.421111,0.042132,-0.005451,spiral_log
207.000,-0.083342,1.698902,0.001000,0.072121,-0.009380,-0.013558,0.105172,0.700000,0.376276,0.004178,-0.001668,adaptive,0.001000,0.134193,-0.025805,-0.048307,0.115101,1.244725,0.402319,0.022502,-0.002296,spiral_log,0.001000,0.173407,-0.024179,0.068961,-0.016431,1.257319,0.398887,-0.093140,0.017292,spiral_log,0.001000,0.104775,-0.004874,0.024649,0.098564,1.968054,0.410103,-0.029522,0.004035,spiral_log,0.001000,0.156309,0.015749,0.012476,0.092122,2.871765,0.425404,0.003274,-0.001307,adaptive
208.000,-0.083080,1.676779,0.001000,0.072042,0.007252,-0.017618,0.076412,0.700000,0.377488,0.024869,-0.001444,spiral_log,0.001000,0.125548,-0.009859,0.047437,0.086909,1.236744,0.378168,-0.057296,0.006798,spiral_log,0.001000,0.170584,-0.003540,0.072512,-0.052000,1.236792,0.425327,-0.076052,0.029662,adaptive,0.001000,0.107788,0.004478,-0.007972,0.107411,1.937273,0.392925,0.012450,-0.000860,spiral_log,0.001000,0.143384,0.006596,0.020630,0.064813,2.824189,0.400978,-0.014035,0.001280,spiral_log
209.000,-0.058762,1.648902,0.001000,0.071468,0.003190,0.024429,0.040172,0.700000,0.364462,-0.021239,0.008415,adaptive,0.001000,0.134176,-0.014239,0.032194,0.047418,1.226752,0.403801,-0.046433,0.003864,spiral_log,0.001000,0.158655,-0.003352,0.059967,-0.080799,1.211409,0.428987,-0.063318,0.006280,spiral_log,0.001000,0.106889,0.000985,-0.020959,0.107675,1.899057,0.407614,0.021944,-0.000485,spiral_log,0.001000,0.150953,-0.012662,0.012456,0.032742,2.765679,0.410398,-0.025118,0.009936,adaptive
210.000,-0.039966,1.618000,0.100000,0.083374,-0.011453,0.000000,-0.000000,0.700000,0.372709,-0.011453,0.000137,spiral_log,0.100000,0.159694,-0.009570,0.010864,0.001747,1.216534,0.394955,-0.020434,0.000368,spiral_log,0.100000,0.196597,0.005383,-0.053393,-0.099517,1.183978,0.397693,0.058776,0.003640,adaptive,0.100000,0.122955,-0.008159,0.023623,0.099517,1.857439,0.407815,-0.031782,0.001059,spiral_log,0.100000,0.178782,-0.058274,-0.028162,-0.001747,2.702668,0.427423,-0.030112,0.000950,spiral_log
211.000,-0.112548,1.587098,0.293459,0.104378,0.003901,-0.037135,-0.040172,0.700000,0.379344,0.041037,-0.000009,adaptive,0.293459,0.204514,-0.018408,0.038098,-0.044165,1.205817,0.388350,-0.056506,0.003363,spiral_log,0.293459,0.250575,0.001324,0.070450,-0.106093,1.157063,0.401622,-0.069126,0.005042,spiral_log,0.293459,0.146733,-0.005900,-0.031906,0.083760,1.817933,0.379391,0.026006,0.000596,spiral_log,0.293459,0.228284,-0.024226,-0.050373,-0.036125,2.642619,0.425138,0.026148,-0.000386,adaptive
212.000,-0.109821,1.559221,0.406809,0.119778,0.012448,0.028551,-0.076412,0.700000,0.367948,-0.016103,0.000271,spiral_log,0.406809,0.208464,-0.021200,-0.027019,-0.084347,1.196080,0.379600,0.005819,0.000030,spiral_log,0.406809,0.242205,0.014978,0.005970,-0.099949,1.132199,0.385230,0.009008,-0.000650,adaptive,0.406809,0.184729,-0.021494,-0.068654,0.061805,1.781543,0.393335,0.047160,0.002339,spiral_log,0.406809,0.241393,-0.045396,-0.089773,-0.067866,2.588910,0.437169,0.044377,0.002070,spiral_log
213.000,-0.061306,1.537098,0.406809,0.120796,-0.015468,0.022321,-0.105172,0.700000,0.369860,-0.037789,0.005514,adaptive,0.406809,0.241991,0.056150,0.063552,-0.113584,1.188423,0.394070,-0.007402,0.000057,spiral_log,0.406809,0.281013,0.033046,0.053167,-0.082037,1.113103,0.402013,-0.020121,0.000423,spiral_log,0.406809,0.174775,-0.002959,-0.021434,0.035511,1.755600,0.385621,0.018476,0.000301,spiral_log,0.406809,0.193480,-0.016076,-0.010227,-0.094647,2.549265,0.390426,-0.005849,0.000725,adaptive
214.000,-0.110831,1.522894,0.293459,0.103620,-0.003301,-0.038787,-0.123637,0.700000,0.381216,0.035486,-0.014798,resonance,0.293459,0.216898,0.018366,0.043300,-0.128103,1.182724,0.403146,-0.024934,0.011353,resonance,0.293459,0.231757,-0.023864,-0.038182,-0.054700,1.100807,0.421368,0.014318,-0.002145,adaptive,0.293459,0.160417,0.026632,0.054177,0.007028,1.739093,0.389498,-0.027546,0.026882,resonance,0.293459,0.202898,0.023597,0.070544,-0.114522,2.524227,0.401808,-0.046948,0.021994,resonance
215.000,-0.113580,1.518000,0.100000,0.083305,0.011077,0.004012,-0.130000,0.700000,0.371540,0.007065,-0.003859,resonance,0.100000,0.147229,-0.003206,-0.044182,-0.126069,1.180891,0.415529,0.040975,-0.007112,adaptive,0.100000,0.176818,-0.007829,-0.074836,-0.021379,1.096622,0.426683,0.067006,-0.077342,resonance,0.100000,0.124449,-0.004330,-0.001036,-0.021379,1.732590,0.390623,-0.003295,0.001818,resonance,0.100000,0.179015,-0.013059,-0.074249,-0.126069,2.515036,0.426490,0.061190,-0.031532,resonance
216.000,-0.063681,1.522894,0.001000,0.071592,-0.004417,0.023694,-0.123637,0.700000,0.365417,-0.028111,0.040749,resonance,0.001000,0.130591,-0.000611,-0.002610,-0.107823,1.182988,0.384975,0.001999,-0.001318,resonance,0.001000,0.176237,-0.007646,-0.070655,0.013828,1.100596,0.403808,0.063009,-0.039717,resonance,0.001000,0.108448,-0.007603,0.017858,-0.047507,1.738149,0.400283,-0.025461,0.006314,adaptive,0.001000,0.149496,-0.001135,0.021425,-0.128496,2.523508,0.406533,-0.022561,0.032668,resonance
217.000,-0.072707,1.537098,0.001000,0.071894,-0.008022,-0.018217,-0.105172,0.700000,0.378481,0.010194,-0.007816,resonance,0.001000,0.134711,0.001493,-0.050896,-0.075826,1.188082,0.398781,0.052389,-0.013321,adaptive,0.001000,0.177058,-0.011504,-0.037073,0.046659,1.113266,0.406163,0.025569,-0.042696,resonance,0.001000,0.104979,0.006151,-0.001707,-0.069393,1.755780,0.383906,0.007857,-0.006030,resonance,0.001000,0.151561,0.020462,0.059092,-0.121694,2.549403,0.408994,-0.038630,0.030163,resonance
218.000,-0.075507,1.559221,0.001000,0.072209,0.008123,-0.014271,-0.076412,0.700000,0.376943,0.022394,-0.042850,resonance,0.001000,0.128200,0.006230,-0.047503,-0.034329,1.195950,0.381637,0.053733,-0.046516,resonance,0.001000,0.163828,0.001189,-0.061060,0.073213,1.132033,0.387968,0.062249,-0.053711,resonance,0.001000,0.104599,-0.005144,-0.022482,-0.085457,1.782574,0.411678,0.017338,-0.005433,adaptive,0.001000,0.151056,0.029678,-0.015607,-0.106245,2.589713,0.409219,0.045285,-0.086169,resonance
219.000,-0.101855,1.587098,0.001000,0.071436,0.002307,0.025059,-0.040172,0.700000,0.364376,-0.022752,0.022565,resonance,0.001000,0.131664,-0.008157,-0.018445,0.011201,1.205217,0.408818,0.010288,-0.003673,adaptive,0.001000,0.168261,0.001003,0.068037,0.090409,1.156556,0.425244,-0.067033,0.144009,resonance,0.001000,0.107510,0.022832,0.034854,-0.094617,1.818095,0.404859,-0.012022,0.011914,resonance,0.001000,0.151565,0.012376,-0.062126,-0.083366,2.642748,0.409915,0.074502,-0.072690,resonance
220.000,-0.082874,1.618000,0.100000,0.083372,-0.011302,-0.000000,-0.000000,0.700000,0.374162,-0.011302,0.004497,adaptive,0.100000,0.148565,0.005190,-0.014649,0.054810,1.216059,0.380998,0.019839,-0.007849,spiral_log,0.100000,0.176157,0.004112,0.058736,0.096351,1.183375,0.428063,-0.054624,0.021404,spiral_log,0.100000,0.113124,0.021011,-0.042181,-0.096351,1.857691,0.416375,0.063192,-0.024236,spiral_log,0.100000,0.178428,0.014737,-0.052621,-0.054810,2.702872,0.422273,0.067358,-0.025744,adaptive
221.000,-0.241735,1.648902,0.293459,0.104304,0.002784,-0.037980,0.040172,0.700000,0.378237,0.040764,-0.018791,resonance,0.293459,0.214488,0.006601,0.081555,0.090844,1.227564,0.405088,-0.074954,0.034506,resonance,0.293459,0.253586,0.024919,-0.056435,0.090538,1.212183,0.402913,0.081354,-0.030712,adaptive,0.293459,0.165832,0.010166,-0.064531,-0.090728,1.899223,0.399411,0.074698,-0.043266,resonance,0.293459,0.228070,0.018543,0.096632,-0.022726,2.765816,0.424270,-0.078089,0.035930,resonance
222.000,-0.271815,1.676779,0.406809,0.120427,0.013613,0.023219,0.076412,0.700000,0.367737,-0.009606,0.003825,adaptive,0.406809,0.222684,0.003333,-0.081595,0.114699,1.237315,0.383566,0.084928,-0.024039,spiral_log,0.406809,0.268182,0.050162,-0.093730,0.073903,1.237214,0.394432,0.143892,-0.036262,spiral_log,0.406809,0.172141,-0.012838,-0.039768,-0.078375,1.936530,0.384089,0.026930,-0.008358,spiral_log,0.406809,0.246348,0.014201,-0.092630,0.010511,2.823566,0.434293,0.106831,-0.039334,adaptive
223.000,-0.082730,1.698902,0.406809,0.119885,-0.013154,0.029483,0.105172,0.700000,0.367346,-0.042637,0.012308,spiral_log,0.406809,0.237153,-0.006843,-0.084146,0.123413,1.245118,0.391055,0.077303,-0.018927,spiral_log,0.406809,0.269413,0.033208,0.009885,0.048676,1.257747,0.395861,0.023323,-0.009208,adaptive,0.406809,0.175709,-0.000920,-0.015099,-0.060418,1.968493,0.386400,0.014179,-0.003877,spiral_log,0.406809,0.211447,0.014848,0.003413,0.042480,2.872138,0.397259,0.011435,-0.003142,spiral_log
224.000,-0.232366,1.713106,0.293459,0.104132,-0.006856,-0.035827,0.123637,0.700000,0.379877,0.028970,-0.011396,adaptive,0.293459,0.204044,-0.022074,0.043898,0.116051,1.250307,0.412618,-0.065972,0.017305,spiral_log,0.293459,0.225828,0.012517,-0.086745,0.018096,1.271097,0.387595,0.099262,-0.017931,spiral_log,0.293459,0.159307,-0.002940,0.049764,-0.038368,1.988250,0.409470,-0.052703,0.035510,resonance,0.293459,0.220677,-0.056295,0.088414,0.070901,2.903041,0.415374,-0.144709,0.056237,adaptive
225.000,-0.075952,1.718000,0.100000,0.083373,0.011201,-0.004035,0.130000,0.700000,0.373304,0.015235,-0.011399,resonance,0.100000,0.156889,0.006663,0.009638,0.093802,1.250933,0.390375,-0.002974,0.002230,resonance,0.100000,0.183956,-0.010351,-0.076130,-0.014003,1.274271,0.428079,0.065779,-0.025174,adaptive,0.100000,0.123255,0.001105,-0.026250,-0.014003,1.995180,0.410630,0.027355,-0.038165,resonance,0.100000,0.148941,-0.007430,-0.043471,0.093802,2.913859,0.392833,0.036041,-0.026847,resonance
226.000,-0.044045,1.713106,0.001000,0.071455,-0.002125,0.025512,0.123637,0.700000,0.363610,-0.027637,0.022593,resonance,0.001000,0.134649,0.023204,0.016175,0.059799,1.249740,0.395252,0.007029,-0.002801,adaptive,0.001000,0.176432,0.044050,0.046734,-0.043671,1.270447,0.403264,-0.002683,0.004293,resonance,0.001000,0.108032,0.008499,0.036268,0.010785,1.988209,0.392973,-0.027768,0.022700,resonance,0.001000,0.150713,0.023953,0.035180,0.109659,2.903006,0.408296,-0.011227,0.009196,resonance
227.000,-0.032344,1.698902,0.001000,0.071146,-0.025336,-0.032118,0.105172,0.700000,0.903587,0.006782,0.000025,adaptive,0.001000,0.128954,-0.038181,0.040027,0.018682,1.244256,0.988480,-0.078208,0.012074,adaptive,0.001000,0.085508,0.021912,0.053966,-0.067322,1.257273,0.991391,-0.032054,0.002232,adaptive,0.001000,0.097384,0.030382,-0.084898,0.034136,1.968084,0.873686,0.115280,0.022113,resonance,0.001000,0.119084,-0.014536,-0.060517,0.117501,2.871791,1.000000,0.045982,0.003558,adaptive
228.000,-0.048747,1.676779,0.001000,0.071797,0.009056,-0.022655,0.076412,0.700000,0.487086,0.031711,-0.003283,resonance,0.001000,0.132099,0.029881,0.034762,-0.024038,1.237226,0.524292,-0.004882,0.000303,adaptive,0.001000,0.163126,0.024815,0.053970,-0.082175,1.237407,0.497519,-0.029155,0.009020,resonance,0.001000,0.108114,0.024902,-0.035494,0.054358,1.936858,0.506457,0.060396,-0.004243,resonance,0.001000,0.148539,-0.039522,-0.066849,0.116965,2.823841,0.567712,0.027327,-0.002967,resonance
229.000,-0.078465,1.648902,0.001000,0.071390,0.002611,0.025113,0.040172,0.700000,0.375081,-0.022503,0.000543,spiral_log,0.001000,0.132599,0.016091,-0.010141,-0.062725,1.226984,0.400460,0.026232,0.000739,spiral_log,0.001000,0.174445,0.019558,0.049769,-0.086577,1.211352,0.434113,-0.030211,0.000819,spiral_log,0.001000,0.107080,0.004358,-0.038592,0.070049,1.898797,0.419643,0.042950,-0.002053,adaptive,0.001000,0.138828,-0.048152,0.052964,0.108310,2.765465,0.408935,-0.101116,0.058964,resonance
230.000,-0.148741,1.618000,0.100000,0.083376,-0.011702,-0.000000,0.000000,0.700000,0.374499,-0.011702,0.004096,resonance,0.100000,0.158782,0.007264,-0.061153,-0.092371,1.216137,0.407620,0.068417,-0.004709,adaptive,0.100000,0.184670,0.012179,0.073576,-0.080192,1.184003,0.426393,-0.061396,0.048119,resonance,0.100000,0.124197,-0.005054,0.044335,0.080192,1.857844,0.391099,-0.049388,0.018599,resonance,0.100000,0.170563,-0.007944,-0.071758,0.092371,2.702996,0.439068,0.063814,-0.018724,resonance
231.000,-0.118338,1.587098,0.293459,0.104506,0.003820,-0.037205,-0.040172,0.700000,0.379588,0.041025,0.001769,spiral_log,0.293459,0.203901,-0.029143,0.051910,-0.109252,1.205245,0.412521,-0.081053,0.006942,spiral_log,0.293459,0.235840,-0.011152,0.084681,-0.064024,1.156594,0.420277,-0.095833,0.008059,spiral_log,0.293459,0.160809,-0.010957,-0.000763,0.084211,1.818116,0.407727,-0.010195,0.001728,adaptive,0.293459,0.226856,-0.024819,0.006134,0.070486,2.642764,0.420393,-0.030953,0.001005,spiral_log
232.000,-0.174695,1.559221,0.406809,0.119858,0.012400,0.028575,-0.076412,0.700000,0.368009,-0.016175,0.000230,spiral_log,0.406809,0.178022,-0.016838,0.065517,-0.111409,1.195149,0.368378,-0.082355,0.019877,adaptive,0.406809,0.264675,-0.013386,0.041847,-0.040268,1.131230,0.422717,-0.055234,0.003213,spiral_log,0.406809,0.186345,-0.015691,0.024286,0.081998,1.782041,0.394759,-0.039977,0.001679,spiral_log,0.406809,0.244115,-0.003562,-0.105218,0.044375,2.589298,0.436751,0.101655,0.009060,spiral_log
233.000,-0.134300,1.537098,0.406809,0.120848,-0.015495,0.022301,-0.105172,0.700000,0.369369,-0.037796,0.001500,spiral_log,0.406809,0.192809,0.010839,-0.079268,-0.098881,1.187919,0.414218,0.090106,0.008583,spiral_log,0.406809,0.287674,0.009283,-0.016313,-0.012024,1.113836,0.414281,0.025596,0.000577,spiral_log,0.406809,0.181970,-0.003350,0.062109,0.073904,1.756044,0.389467,-0.065459,0.017368,adaptive,0.406809,0.255727,-0.030898,0.039939,0.015998,2.549606,0.419090,-0.070837,0.005296,spiral_log
234.000,-0.165656,1.522894,0.293459,0.103794,-0.003280,-0.038963,-0.123637,0.700000,0.382301,0.035683,0.001121,spiral_log,0.293459,0.216755,-0.060246,-0.085199,-0.073666,1.182906,0.404755,0.024953,-0.006798,adaptive,0.293459,0.206182,0.037662,-0.064363,0.017101,1.100979,0.423567,0.102026,-0.167198,resonance,0.293459,0.163718,0.024052,-0.066299,0.060688,1.738143,0.406741,0.090351,0.008630,spiral_log,0.293459,0.194617,-0.013256,0.001116,-0.012595,2.523504,0.439687,-0.014372,0.000182,spiral_log
235.000,-0.067308,1.518000,0.100000,0.083309,0.011064,0.004016,-0.130000,0.700000,0.371902,0.007047,0.000052,spiral_log,0.100000,0.159928,-0.007150,-0.026747,-0.039422,1.181171,0.398437,0.019597,0.000402,spiral_log,0.100000,0.188320,0.042990,-0.061608,0.043452,1.096309,0.425645,0.104598,0.009588,spiral_log,0.100000,0.126538,-0.039140,-0.000777,0.043452,1.731875,0.402310,-0.038363,0.012528,adaptive,0.100000,0.141043,0.031404,-0.036854,-0.039422,2.514493,0.443129,0.068257,0.004915,spiral_log
236.000,-0.089456,1.522894,0.001000,0.071631,-0.004440,0.023713,-0.123637,0.700000,0.365520,-0.028153,0.000698,spiral_log,0.001000,0.132145,-0.010466,0.038819,-0.000938,1.182783,0.388127,-0.049285,0.017829,adaptive,0.001000,0.166342,0.008383,-0.069221,0.063777,1.100448,0.425866,0.077604,0.006360,spiral_log,0.001000,0.107982,-0.015662,0.039555,0.023543,1.738039,0.403780,-0.055217,0.003211,spiral_log,0.001000,0.154093,0.011797,-0.007636,-0.062705,2.523425,0.433093,0.019433,0.000333,spiral_log
237.000,-0.066109,1.537098,0.001000,0.071922,-0.008019,-0.018260,-0.105172,0.700000,0.379229,0.010240,-0.004032,spiral_log,0.001000,0.128909,0.005975,-0.038840,0.036524,1.188349,0.382309,0.044814,-0.017241,spiral_log,0.001000,0.160995,0.009532,-0.049298,0.075634,1.113255,0.384691,0.058831,-0.022387,spiral_log,0.001000,0.105384,0.000051,0.012459,0.002451,1.755482,0.385131,-0.012409,0.004934,adaptive,0.001000,0.156280,0.036589,0.051318,-0.080995,2.549174,0.423064,-0.014729,0.005795,spiral_log
238.000,-0.050625,1.559221,0.001000,0.072220,0.008131,-0.014264,-0.076412,0.700000,0.376708,0.022395,-0.007825,spiral_log,0.001000,0.128069,0.003049,-0.019633,0.067962,1.195610,0.380938,0.022683,-0.008959,adaptive,0.001000,0.169253,0.009808,0.023065,0.077678,1.132083,0.425360,-0.013257,0.004710,spiral_log,0.001000,0.104370,0.001377,0.039848,-0.018307,1.782628,0.383005,-0.038471,0.013651,spiral_log,0.001000,0.151685,0.013846,0.054326,-0.093259,2.589756,0.437097,-0.040480,0.014333,spiral_log
239.000,-0.024628,1.587098,0.001000,0.071483,0.002307,0.025104,-0.040172,0.700000,0.364800,-0.022797,0.007245,spiral_log,0.001000,0.127958,-0.006332,0.012878,0.089297,1.205125,0.414497,-0.019210,0.006098,spiral_log,0.001000,0.150411,0.010871,0.026898,0.069819,1.156572,0.431086,-0.016026,0.005074,spiral_log,0.001000,0.107692,0.038523,0.001228,-0.037286,1.817998,0.405300,0.037295,-0.014589,adaptive,0.001000,0.154696,0.008013,-0.033294,-0.098928,2.642671,0.434313,0.041307,-0.012353,spiral_log
240.000,-0.103606,1.618000,0.100000,0.083372,-0.011310,0.000000,-0.000000,0.700000,0.373349,-0.011310,0.003140,spiral_log,0.100000,0.160346,0.002505,0.010388,0.097918,1.216709,0.401387,-0.007882,0.003141,adaptive,0.100000,0.186362,0.017317,0.068726,0.053219,1.184127,0.388531,-0.051409,0.014773,spiral_log,0.100000,0.119142,0.003021,-0.044910,-0.053219,1.857604,0.412355,0.047931,-0.012089,spiral_log,0.100000,0.175256,0.010559,-0.063355,-0.097918,2.702801,0.433828,0.073914,-0.017893,spiral_log
241.000,-0.076332,1.648902,0.293459,0.104438,0.002815,-0.038357,0.040172,0.700000,0.381507,0.041173,-0.008746,spiral_log,0.293459,0.205298,0.016534,-0.031815,0.093007,1.227885,0.390129,0.048350,-0.010062,spiral_log,0.293459,0.218979,0.020513,0.033321,0.030126,1.211866,0.385480,-0.012808,0.003064,spiral_log,0.293459,0.163916,-0.007704,0.022383,-0.065088,1.898158,0.408279,-0.030088,0.011880,adaptive,0.293459,0.174588,0.018903,0.066126,-0.090605,2.764938,0.441078,-0.047223,0.011901,spiral_log
242.000,-0.290091,1.676779,0.406809,0.120493,0.013657,0.023265,0.076412,0.700000,0.368250,-0.009607,0.001916,spiral_log,0.406809,0.222576,-0.018464,0.084725,0.075618,1.236247,0.416242,-0.103190,0.040111,adaptive,0.406809,0.268472,-0.005236,0.113342,0.003581,1.236580,0.422249,-0.118578,0.163828,resonance,0.406809,0.172976,-0.006473,-0.058992,-0.072186,1.936636,0.413229,0.052519,-0.008474,spiral_log,0.406809,0.216204,0.007226,0.087692,-0.077770,2.823655,0.438623,-0.080466,0.018268,spiral_log
243.000,-0.107227,1.698902,0.406809,0.119984,-0.013149,0.029531,0.105172,0.700000,0.367638,-0.042680,0.007712,spiral_log,0.406809,0.206237,-0.009331,0.001737,0.048489,1.244810,0.377320,-0.011069,0.001796,spiral_log,0.406809,0.273929,-0.002643,0.084392,-0.022976,1.256639,0.398977,-0.087035,0.017274,spiral_log,0.406809,0.190471,-0.044920,-0.052370,-0.074151,1.966634,0.402578,0.007450,-0.002968,adaptive,0.406809,0.207589,0.005513,-0.020571,-0.060520,2.870559,0.438788,0.026084,-0.003575,spiral_log
244.000,-0.095600,1.713106,0.293459,0.104281,-0.006827,-0.035971,0.123637,0.700000,0.380866,0.029144,-0.002793,spiral_log,0.293459,0.185034,0.005822,-0.056204,0.015638,1.249457,0.416747,0.062025,-0.023812,adaptive,0.293459,0.240548,-0.013810,0.043425,-0.046144,1.270809,0.423358,-0.057235,0.008950,spiral_log,0.293459,0.155018,-0.020975,0.048664,-0.070976,1.989181,0.386172,-0.069639,0.011519,spiral_log,0.293459,0.200676,-0.001367,-0.015268,-0.040187,2.903839,0.402255,0.013902,-0.001480,spiral_log
245.000,-0.134100,1.718000,0.100000,0.083373,0.011229,-0.004029,0.130000,0.700000,0.372819,0.015259,-0.000953,spiral_log,0.100000,0.156894,0.011740,-0.043320,-0.018224,1.251544,0.389371,0.055060,-0.001453,spiral_log,0.100000,0.175711,-0.013100,0.061718,-0.062995,1.274795,0.382365,-0.074818,0.009531,spiral_log,0.100000,0.124245,-0.001186,-0.045918,-0.062995,1.994653,0.408526,0.044732,-0.017405,adaptive,0.100000,0.170989,0.006406,-0.073553,-0.018224,2.913407,0.438880,0.079958,-0.000272,spiral_log
246.000,-0.053410,1.713106,0.001000,0.071501,-0.002112,0.025555,0.123637,0.700000,0.363992,-0.027667,0.001597,spiral_log,0.001000,0.131330,0.014340,0.039182,-0.048359,1.249458,0.385274,-0.024841,0.009828,adaptive,0.001000,0.172993,-0.046335,0.018291,-0.071436,1.270198,0.399268,-0.064626,0.006282,spiral_log,0.001000,0.108220,0.028449,0.023725,-0.050849,1.988219,0.394327,0.004723,-0.000148,spiral_log,0.001000,0.140390,-0.013211,0.043504,0.003907,2.903015,0.397554,-0.056715,0.004575,spiral_log
247.000,-0.051842,1.698902,0.001000,0.072149,-0.009390,-0.013562,0.105172,0.700000,0.376240,0.004172,0.000018,spiral_log,0.001000,0.134097,0.007567,0.033737,-0.070661,1.244549,0.402114,-0.026170,0.000603,spiral_log,0.001000,0.171313,-0.000296,-0.009797,-0.070474,1.257218,0.422962,0.009501,0.000055,adaptive,0.001000,0.108289,0.012406,0.026083,-0.035434,1.968049,0.401453,-0.013677,0.000195,spiral_log,0.001000,0.156300,-0.006076,0.058578,0.024830,2.871761,0.426000,-0.064654,0.004408,spiral_log
248.000,-0.062630,1.676779,0.001000,0.072078,0.007252,-0.017611,0.076412,0.700000,0.377151,0.024863,-0.000503,adaptive,0.001000,0.121673,0.012944,-0.049482,-0.082220,1.237083,0.415813,0.062426,0.004108,spiral_log,0.001000,0.169986,0.009609,-0.048126,-0.060328,1.237427,0.393667,0.057735,0.003512,spiral_log,0.001000,0.107989,0.003460,0.008729,-0.017836,1.937379,0.393259,-0.005269,0.000024,spiral_log,0.001000,0.155577,0.018907,0.028638,0.043341,2.824277,0.419457,-0.009730,0.000514,adaptive
249.000,-0.094547,1.648902,0.001000,0.071554,0.003200,0.024457,0.040172,0.700000,0.364438,-0.021257,0.000473,spiral_log,0.001000,0.131577,-0.004757,-0.026581,-0.081706,1.227290,0.409504,0.021824,0.000419,spiral_log,0.001000,0.165943,0.018122,-0.064292,-0.042397,1.211815,0.389127,0.082414,-0.000858,adaptive,0.001000,0.105897,-0.010780,-0.041480,0.000745,1.898787,0.410206,0.030700,0.000988,spiral_log,0.001000,0.148930,0.028587,-0.041104,0.058472,2.765456,0.440000,0.069691,0.005125,spiral_log
250.000,-0.062093,1.618000,0.100000,0.083375,-0.011474,-0.000000,-0.000000,0.700000,0.373220,-0.011474,0.001510,adaptive,0.100000,0.152813,0.005666,0.006328,-0.069528,1.216113,0.383883,-0.000662,0.000000,spiral_log,0.100000,0.186847,0.002719,-0.028603,-0.019069,1.183777,0.424740,0.031323,0.001029,spiral_log,0.100000,0.123572,0.005197,-0.003200,0.019069,1.858030,0.388067,0.008397,0.000062,spiral_log,0.100000,0.178195,0.021680,-0.071425,0.069528,2.703147,0.419532,0.093105,-0.004451,adaptive
251.000,-0.093436,1.587098,0.293459,0.104597,0.003868,-0.037152,-0.040172,0.700000,0.378725,0.041021,0.001768,spiral_log,0.293459,0.208044,-0.019350,-0.054615,-0.047741,1.205650,0.409823,0.035265,0.001095,spiral_log,0.293459,0.255665,0.005028,0.046542,0.006585,1.157074,0.409817,-0.041514,0.007763,adaptive,0.293459,0.165687,-0.011069,0.027951,0.035938,1.818424,0.397077,-0.039021,0.001599,spiral_log,0.293459,0.223509,0.013826,0.050899,0.076108,2.643009,0.414156,-0.037073,0.001443,spiral_log
252.000,-0.250057,1.559221,0.406809,0.119948,0.012481,0.028551,-0.076412,0.700000,0.367424,-0.016070,0.000270,spiral_log,0.406809,0.251393,-0.014720,0.069716,-0.019730,1.194937,0.402616,-0.084436,0.007534,spiral_log,0.406809,0.266434,-0.010361,0.100290,0.031211,1.131633,0.420578,-0.110651,0.010721,spiral_log,0.406809,0.187320,-0.022483,0.050468,0.050261,1.783224,0.394716,-0.072951,0.017271,adaptive,0.406809,0.202221,-0.004994,-0.079349,0.078099,2.590221,0.392420,0.074356,0.005837,spiral_log
253.000,-0.268517,1.537098,0.406809,0.120897,-0.015499,0.022296,-0.105172,0.700000,0.369123,-0.037794,0.001258,spiral_log,0.406809,0.231160,-0.023504,-0.089426,0.010296,1.188502,0.413520,0.065922,-0.013600,adaptive,0.406809,0.280600,0.044664,-0.109919,0.051605,1.113480,0.399462,0.154584,-0.206333,resonance,0.406809,0.170225,-0.005882,0.007635,0.061126,1.754971,0.410971,-0.013517,0.000191,spiral_log,0.406809,0.250385,-0.027378,-0.086008,0.075654,2.548782,0.432136,0.058630,0.003025,spiral_log
