event_type,t_start,t_end,metric,value,severity,scale
anomaly,51,54,S(t),85.875175,high,
anomaly,52,54,S(t),16.011188,high,
anomaly,50,99,C(t),4.995046,medium,
anomaly,51,100,C(t),4.022737,low,
anomaly,52,101,C(t),3.456741,low,
anomaly,53,102,C(t),3.068214,low,
anomaly,50,99,A_mean(t),13.436488,high,
anomaly,51,100,A_mean(t),6.208841,medium,
anomaly,52,101,A_mean(t),4.604039,medium,
anomaly,53,102,A_mean(t),3.798747,low,
anomaly,54,103,A_mean(t),3.290427,low,
anomaly,55,104,A_mean(t),2.930644,low,
anomaly,50,99,f_mean(t),51.714169,high,
anomaly,51,100,f_mean(t),6.934224,medium,
anomaly,52,101,f_mean(t),4.875347,medium,
anomaly,53,102,f_mean(t),3.945193,low,
anomaly,54,103,f_mean(t),3.382839,low,
anomaly,55,104,f_mean(t),2.994156,low,
anomaly,99,148,entropy_S,4.123054,low,
anomaly,100,149,entropy_S,3.589482,low,
anomaly,101,150,entropy_S,3.171024,low,
anomaly,251,300,mean_high_effort,15.945542,high,
anomaly,252,301,mean_high_effort,6.620222,medium,
anomaly,253,302,mean_high_effort,4.856773,medium,
anomaly,254,303,mean_high_effort,3.993550,low,
anomaly,255,304,mean_high_effort,3.454837,low,
anomaly,256,305,mean_high_effort,3.076219,low,
anomaly,51,53,mean_abs_error,5.893146,medium,
anomaly,56,58,mean_abs_error,5.714359,medium,
fractal_pattern,100,200,entropy_S,0.845574,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.689140,medium,10/100
fractal_pattern,150,250,mean_high_effort,0.677129,medium,10/100
fractal_pattern,200,300,mean_high_effort,0.726730,medium,10/100
fractal_pattern,250,350,mean_high_effort,0.863499,medium,10/100
fractal_pattern,300,400,mean_high_effort,0.894570,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.892326,medium,10/100
