event_type,t_start,t_end,metric,value,severity,scale
fractal_pattern,900,1000,S(t),0.705070,medium,10/100
fractal_pattern,1950,2050,S(t),0.666917,medium,10/100
fractal_pattern,3750,3850,S(t),0.696590,medium,10/100
fractal_pattern,150,250,A_mean(t),0.644132,medium,10/100
fractal_pattern,400,500,A_mean(t),0.769052,medium,10/100
fractal_pattern,750,850,A_mean(t),0.644777,medium,10/100
fractal_pattern,850,950,A_mean(t),0.650507,medium,10/100
fractal_pattern,1000,1100,A_mean(t),0.702542,medium,10/100
fractal_pattern,1100,1200,A_mean(t),0.656006,medium,10/100
fractal_pattern,1200,1300,A_mean(t),0.696969,medium,10/100
fractal_pattern,1300,1400,A_mean(t),0.657289,medium,10/100
fractal_pattern,1400,1500,A_mean(t),0.660752,medium,10/100
fractal_pattern,1500,1600,A_mean(t),0.664132,medium,10/100
fractal_pattern,1600,1700,A_mean(t),0.666265,medium,10/100
fractal_pattern,1700,1800,A_mean(t),0.661443,medium,10/100
fractal_pattern,1800,1900,A_mean(t),0.671731,medium,10/100
fractal_pattern,1900,2000,A_mean(t),0.688697,medium,10/100
fractal_pattern,2000,2100,A_mean(t),0.694106,medium,10/100
fractal_pattern,3700,3800,A_mean(t),0.651054,medium,10/100
fractal_pattern,3400,3500,f_mean(t),0.714557,medium,10/100
fractal_pattern,250,350,entropy_S,0.730242,medium,10/100
fractal_pattern,950,1050,entropy_S,0.903079,high,10/100
fractal_pattern,1800,1900,entropy_S,0.664876,medium,10/100
fractal_pattern,2050,2150,entropy_S,0.830925,medium,10/100
fractal_pattern,2250,2350,entropy_S,0.667975,medium,10/100
fractal_pattern,2950,3050,entropy_S,0.676434,medium,10/100
fractal_pattern,250,350,effort(t),0.759952,medium,10/100
fractal_pattern,350,450,effort(t),0.759329,medium,10/100
fractal_pattern,1850,1950,effort(t),0.663161,medium,10/100
fractal_pattern,1950,2050,effort(t),0.745539,medium,10/100
fractal_pattern,2550,2650,effort(t),0.732480,medium,10/100
fractal_pattern,2850,2950,effort(t),0.817391,medium,10/100
fractal_pattern,2900,3000,effort(t),0.742520,medium,10/100
fractal_pattern,3400,3500,effort(t),0.674491,medium,10/100
fractal_pattern,100,200,mean_high_effort,0.651248,medium,10/100
fractal_pattern,350,450,mean_high_effort,0.722646,medium,10/100
fractal_pattern,550,650,mean_high_effort,0.763037,medium,10/100
fractal_pattern,650,750,mean_high_effort,0.722185,medium,10/100
fractal_pattern,750,850,mean_high_effort,0.669413,medium,10/100
fractal_pattern,800,900,mean_high_effort,0.659388,medium,10/100
fractal_pattern,850,950,mean_high_effort,0.664043,medium,10/100
fractal_pattern,900,1000,mean_high_effort,0.658275,medium,10/100
fractal_pattern,950,1050,mean_high_effort,0.659223,medium,10/100
fractal_pattern,1000,1100,mean_high_effort,0.657463,medium,10/100
fractal_pattern,1050,1150,mean_high_effort,0.658564,medium,10/100
fractal_pattern,1100,1200,mean_high_effort,0.658645,medium,10/100
fractal_pattern,1150,1250,mean_high_effort,0.658438,medium,10/100
fractal_pattern,1200,1300,mean_high_effort,0.656856,medium,10/100
fractal_pattern,1250,1350,mean_high_effort,0.658719,medium,10/100
fractal_pattern,1300,1400,mean_high_effort,0.658189,medium,10/100
fractal_pattern,1350,1450,mean_high_effort,0.655994,medium,10/100
fractal_pattern,1400,1500,mean_high_effort,0.659696,medium,10/100
fractal_pattern,1450,1550,mean_high_effort,0.657429,medium,10/100
fractal_pattern,1500,1600,mean_high_effort,0.655823,medium,10/100
fractal_pattern,1550,1650,mean_high_effort,0.656629,medium,10/100
fractal_pattern,1600,1700,mean_high_effort,0.655867,medium,10/100
fractal_pattern,1650,1750,mean_high_effort,0.657565,medium,10/100
fractal_pattern,1700,1800,mean_high_effort,0.654769,medium,10/100
fractal_pattern,1750,1850,mean_high_effort,0.655673,medium,10/100
fractal_pattern,1800,1900,mean_high_effort,0.655357,medium,10/100
fractal_pattern,1850,1950,mean_high_effort,0.759201,medium,10/100
fractal_pattern,2000,2100,mean_high_effort,0.945987,high,10/100
fractal_pattern,2100,2200,mean_high_effort,0.895113,medium,10/100
fractal_pattern,2150,2250,mean_high_effort,0.667420,medium,10/100
fractal_pattern,2200,2300,mean_high_effort,0.901881,high,10/100
fractal_pattern,2250,2350,mean_high_effort,0.769365,medium,10/100
fractal_pattern,2300,2400,mean_high_effort,0.858206,medium,10/100
fractal_pattern,2350,2450,mean_high_effort,0.769975,medium,10/100
fractal_pattern,2400,2500,mean_high_effort,0.888110,medium,10/100
fractal_pattern,2450,2550,mean_high_effort,0.877888,medium,10/100
fractal_pattern,2500,2600,mean_high_effort,0.916951,high,10/100
fractal_pattern,2550,2650,mean_high_effort,0.825143,medium,10/100
fractal_pattern,2600,2700,mean_high_effort,0.930707,high,10/100
fractal_pattern,2650,2750,mean_high_effort,0.847601,medium,10/100
fractal_pattern,2700,2800,mean_high_effort,0.926262,high,10/100
fractal_pattern,2750,2850,mean_high_effort,0.866690,medium,10/100
fractal_pattern,2800,2900,mean_high_effort,0.910558,high,10/100
fractal_pattern,2850,2950,mean_high_effort,0.895362,medium,10/100
fractal_pattern,2900,3000,mean_high_effort,0.850737,medium,10/100
fractal_pattern,2950,3050,mean_high_effort,0.873108,medium,10/100
fractal_pattern,3000,3100,mean_high_effort,0.713742,medium,10/100
fractal_pattern,3050,3150,mean_high_effort,0.672141,medium,10/100
fractal_pattern,3100,3200,mean_high_effort,0.929098,high,10/100
fractal_pattern,3200,3300,mean_high_effort,0.692459,medium,10/100
fractal_pattern,3450,3550,mean_high_effort,0.659719,medium,10/100
fractal_pattern,3500,3600,mean_high_effort,0.653974,medium,10/100
fractal_pattern,3550,3650,mean_high_effort,0.655148,medium,10/100
fractal_pattern,3600,3700,mean_high_effort,0.655555,medium,10/100
fractal_pattern,3650,3750,mean_high_effort,0.655453,medium,10/100
fractal_pattern,3700,3800,mean_high_effort,0.655704,medium,10/100
fractal_pattern,3750,3850,mean_high_effort,0.655815,medium,10/100
fractal_pattern,3800,3900,mean_high_effort,0.655950,medium,10/100
fractal_pattern,3850,3950,mean_high_effort,0.655286,medium,10/100
fractal_pattern,550,650,d_effort_dt,0.645692,medium,10/100
fractal_pattern,1300,1400,d_effort_dt,0.803614,medium,10/100
fractal_pattern,2200,2300,d_effort_dt,0.654219,medium,10/100
