t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
1.100000,-0.057403,0.993071,0.000029,0.025070,3,0.000022,1.056585,0.018707,1.337025,0.073306,0.663970,0.282254,1.130975,-0.721459,0,7.805478,1,stable,0.280764,-0.001490,0.128756,0.128756,0.309334,0.018707,1.337025
1.200000,-0.037290,0.993711,0.000014,0.029880,3,0.000021,1.061468,0.023484,1.334404,0.207157,0.519069,0.267580,1.130975,-0.378235,0,7.713206,1,stable,0.266605,-0.000975,0.129656,0.129656,0.324303,0.023484,1.334404
1.300000,-0.006793,0.993500,0.000025,0.035901,3,0.000022,1.056154,0.029456,1.332332,0.598527,0.351907,0.253379,1.130975,0.048835,0,6.814911,1,stable,0.253196,-0.000183,0.130562,0.130562,0.338318,0.029456,1.332332
1.400000,-0.016022,0.992622,0.000093,0.042766,3,0.000021,0.990519,0.036373,1.331005,0.601188,0.324155,0.240952,1.130975,-0.053142,0,7.544909,1,stable,0.240521,-0.000431,0.131473,0.131473,0.351335,0.036373,1.331005
1.500000,-0.067339,0.991442,0.000180,0.049381,1,0.000022,0.848637,0.043429,1.330549,0.940891,0.388041,0.230267,1.130975,-0.656352,0,6.814911,1,stable,0.228461,-0.001806,0.132389,0.132389,0.363320,0.043429,1.330549
1.600000,-0.041549,0.990387,0.000152,0.055738,1,0.000021,0.735533,0.050490,1.331001,1.669328,0.634370,0.218027,1.113598,-1.418814,0,7.935615,1,stable,0.216891,-0.001136,0.133310,0.133310,0.374240,0.050490,1.331001
1.700000,0.117009,0.989817,-0.000056,0.064051,1,0.000021,0.795331,0.059481,1.332322,2.245011,0.551624,0.202812,1.113598,-1.131045,0,7.877577,1,stable,0.205955,0.003143,0.134238,0.134238,0.384069,0.059481,1.332322
1.800000,0.264651,0.989924,-0.000248,0.075528,1,0.000021,0.889103,0.071610,1.334395,8.409933,0.845287,0.188740,1.113598,0.597980,0,12.718587,1,stable,0.195912,0.007172,0.135170,0.135170,0.392784,0.071610,1.334395
1.900000,0.208740,0.990647,-0.000247,0.087553,3,0.000021,0.785783,0.084079,1.337017,6.314918,0.843267,0.181015,1.113598,0.937716,0,26.863868,1,stable,0.186696,0.005681,0.136108,0.136108,0.400369,0.084079,1.337017
2,0.054485,0.991674,-0.000135,0.095291,3,0.000021,0.483308,0.092152,1.339927,16.755824,0.675065,0.176352,1.113598,-1.033191,0,20.456878,1,stable,0.177821,0.001469,0.137051,0.137051,0.406809,0.092152,1.339927
2.100000,-0.032323,0.992522,-0.000096,0.100096,2,0.000022,0.355402,0.098246,1.342861,19.221005,0.639962,0.169976,1.102195,-3.024753,0,16.517484,1,stable,0.169049,-0.000927,0.138000,0.138000,0.412092,0.098246,1.342861
2.200000,-0.075631,0.992728,-0.000014,0.107432,4,0.000021,0.560705,0.106857,1.345535,16.997044,0.643847,0.162674,1.102195,-1.279062,0,12.346158,1,stable,0.160521,-0.002152,0.138955,0.138955,0.416209,0.106857,1.345535
2.300000,-0.136837,0.992063,0.000139,0.117151,2,0.000022,0.459260,0.116573,1.347656,16.834383,0.654246,0.156194,1.102195,2.053031,0,9.856896,1,stable,0.152321,-0.003873,0.139915,0.139915,0.419154,0.116573,1.347656
2.400000,0.092864,0.990669,0.000140,0.125927,1,0.000022,0.547203,0.124618,1.348993,15.777641,0.650257,0.141803,1.102195,-1.014451,0,8.945093,1,stable,0.144392,0.002589,0.140880,0.140880,0.420923,0.124618,1.348993
2.500000,0.384594,0.989045,-0.000151,0.141377,1,0.000022,0.554671,0.139041,1.349475,32.381229,0.746169,0.126476,1.102195,0.879433,0,8.187698,1,stable,0.137382,0.010906,0.141851,0.141851,0.421513,0.139041,1.349475
2.600000,0.226781,0.987842,-0.000033,0.156882,4,0.000022,0.519399,0.153930,1.349049,29.292365,0.796001,0.124922,1.094522,0.074677,0,11.049452,1,stable,0.131395,0.006473,0.142828,0.142828,0.420923,0.153930,1.349049
2.700000,-0.302114,0.987566,0.000312,0.159492,4,0.000022,0.205064,0.156626,1.347669,59.142969,0.674789,0.134127,1.094522,-0.352717,0,10.313530,1,stable,0.125349,-0.008778,0.143810,0.143810,0.419154,0.156626,1.347669
2.800000,-0.430877,0.988351,0.000152,0.151102,4,0.000022,0.401554,0.149073,1.345485,95.945905,0.805909,0.130962,1.094522,-3.143355,0,9.756443,1,stable,0.118371,-0.012591,0.144798,0.144798,0.416209,0.149073,1.345485
2.900000,-0.173353,0.989907,-0.000419,0.153148,4,0.000021,0.279754,0.151659,1.342845,86.207036,0.727131,0.116601,1.094522,1.964900,0,10.370404,1,stable,0.111434,-0.005167,0.145791,0.145791,0.412092,0.151659,1.342845
3,0.069887,0.991674,-0.000218,0.164782,4,0.000021,0.406764,0.162533,1.339988,119.722469,0.675402,0.103508,1.094522,-1.217993,0,9.368807,1,stable,0.105444,0.001937,0.146790,0.146790,0.406809,0.162533,1.339988
3.100000,-0.043003,0.993071,0.000462,0.173384,4,0.000021,0.281709,0.170618,1.337107,106.498390,0.680299,0.101695,1.079664,1.270092,0,8.543643,1,stable,0.100329,-0.001366,0.147795,0.147795,0.400369,0.170618,1.337107
3.200000,-0.131799,0.993711,0.000778,0.172708,4,0.000021,0.349304,0.170378,1.334395,121.041249,0.689577,0.099277,1.079664,-1.250551,0,9.223018,1,stable,0.095202,-0.004076,0.148806,0.148806,0.392784,0.170378,1.334395
3.300000,0.031109,0.993500,0.000107,0.175240,1,0.000021,0.295112,0.172167,1.332222,109.279693,0.709923,0.089253,1.079664,0.675959,0,8.543643,1,stable,0.090112,0.000859,0.149822,0.149822,0.384069,0.172167,1.332222
3.400000,0.237509,0.992622,-0.000653,0.183628,4,0.000021,0.366002,0.179383,1.330876,113.739303,0.706920,0.078550,1.079664,-0.541922,0,9.223018,1,stable,0.085676,0.007125,0.150844,0.150844,0.374240,0.179383,1.330876
3.500000,0.097343,0.991442,-0.000762,0.190423,4,0.000021,0.236327,0.185367,1.330474,109.043670,0.740959,0.079019,1.079664,0.708903,0,8.543643,1,stable,0.081968,0.002949,0.151871,0.151871,0.363320,0.185367,1.330474
3.600000,-0.154375,0.990387,-0.000323,0.188335,4,0.000022,0.300250,0.183863,1.330980,119.528155,0.723114,0.082940,1.059370,-1.296751,0,8.213628,1,stable,0.078109,-0.004831,0.152904,0.152904,0.351335,0.183863,1.330980
3.700000,-0.033729,0.989817,-0.000084,0.182617,4,0.000021,0.386893,0.178267,1.332344,116.977396,0.747551,0.074928,1.059370,0.639223,0,7.908160,1,stable,0.073812,-0.001115,0.153944,0.153944,0.338318,0.178267,1.332344
3.800000,0.182421,0.989924,0.000026,0.186448,4,0.000021,0.245284,0.181239,1.334501,124.349129,0.738185,0.064391,1.059370,0.866432,0,8.213628,1,stable,0.070032,0.005641,0.154988,0.154988,0.324303,0.181239,1.334501
3.900000,0.082753,0.990647,0.000550,0.191537,4,0.000021,0.259315,0.185169,1.337153,119.957750,0.741022,0.064413,1.059370,-1.416088,0,7.908160,1,stable,0.066986,0.002573,0.156039,0.156039,0.309334,0.185169,1.337153
4,-0.024523,0.991674,0.000777,0.189208,4,0.000021,0.218802,0.182552,1.339959,123.274138,0.715878,0.064699,1.059370,0.140306,0,7.701946,1,stable,0.063845,-0.000854,0.157095,0.157095,0.293459,0.182552,1.339959
4.100000,0.316788,0.992522,-0.000047,0.183494,4,0.000021,0.233272,0.177130,1.342777,116.109868,0.727684,0.050537,1.040451,-0.405131,0,7.908160,1,stable,0.060584,0.010047,0.158158,0.158158,0.276734,0.177130,1.342777
4.200000,0.510824,0.992728,-0.000914,0.184652,4,0.000021,0.218167,0.178598,1.345502,134.583578,0.776071,0.042074,1.040451,0.144706,0,7.701946,1,stable,0.058367,0.016293,0.159226,0.159226,0.259218,0.178598,1.345502
4.300000,0.039396,0.992063,-0.000309,0.182004,1,0.000021,0.194391,0.176242,1.347725,118.866990,0.747177,0.055511,1.040451,-0.151055,0,8.898947,1,stable,0.056767,0.001256,0.160300,0.160300,0.240981,0.176242,1.347725
4.400000,-0.382274,0.990669,0.000571,0.172294,4,0.000022,0.304013,0.167349,1.349036,172.528115,0.740377,0.066482,1.040451,-0.237754,0,9.130997,1,stable,0.054030,-0.012451,0.161379,0.161379,0.222096,0.167349,1.349036
4.500000,-0.261778,0.989045,0.000222,0.163975,4,0.000021,0.281507,0.159483,1.349437,147.900233,0.720555,0.058911,1.040451,1.096223,0,8.898947,1,stable,0.050322,-0.008590,0.162465,0.162465,0.202643,0.159483,1.349437
4.600000,-0.036389,0.987842,-0.000254,0.162944,4,0.000021,0.226546,0.158081,1.348990,174.165155,0.671820,0.048340,1.021270,-0.225064,0,8.190126,1,stable,0.047111,-0.001229,0.163557,0.163557,0.182707,0.158081,1.348990
4.700000,-0.043705,0.987566,0.000057,0.161059,2,0.000021,0.102283,0.156199,1.347645,166.255069,0.690434,0.046157,1.021270,-0.549609,0,8.898947,1,stable,0.044656,-0.001502,0.164654,0.164654,0.162379,0.156199,1.347645
4.800000,-0.023973,0.988351,0.000255,0.156482,4,0.000022,0.179310,0.152004,1.345480,163.137212,0.701753,0.043195,1.021270,-1.242629,0,9.130997,1,stable,0.042301,-0.000894,0.165757,0.165757,0.141753,0.152004,1.345480
4.900000,0.079343,0.989907,-0.000219,0.151936,4,0.000021,0.192912,0.147586,1.342799,157.266325,0.704860,0.037509,1.021270,0.770270,0,9.375474,1,stable,0.040114,0.002605,0.166866,0.166866,0.120927,0.147586,1.342799
5,0.047031,0.991674,-0.000489,0.150224,1,0.000021,0.176894,0.145564,1.339900,154.561661,0.697394,0.036768,1.021270,0.136014,0,9.130997,1,stable,0.038319,0.001551,0.167982,0.167982,0.100000,0.145564,1.339900
5.100000,-0.211173,0.993071,-0.000198,0.147063,1,0.000021,0.164327,0.142142,1.337015,152.143175,0.693850,0.043711,1.000730,-0.160173,0,9.375474,1,stable,0.036528,-0.007183,0.169103,0.169103,0.079073,0.142142,1.337015
5.200000,-0.446435,0.993711,0.000131,0.142544,1,0.000022,0.208656,0.137581,1.334396,156.213424,0.714534,0.049368,1.000730,-0.125671,0,9.130997,1,stable,0.034121,-0.015247,0.170230,0.170230,0.058247,0.137581,1.334396
5.300000,-0.341317,0.993500,0.000077,0.137439,4,0.000022,0.226590,0.132653,1.332324,151.127089,0.715248,0.042929,1.000730,0.443289,0,8.898947,1,stable,0.031181,-0.011748,0.171363,0.171363,0.037621,0.132653,1.332324
5.400000,0.016693,0.992622,-0.000067,0.134387,1,0.000021,0.156753,0.129572,1.331037,159.386277,0.694013,0.028103,1.000730,0.179336,0,8.190126,1,stable,0.028672,0.000569,0.172502,0.172502,0.017293,0.129572,1.331037
5.500000,0.234154,0.991442,0.000224,0.133434,3,0.000021,0.113482,0.128425,1.330628,166.574143,0.694281,0.019142,1.000730,-0.698363,0,8.898947,1,stable,0.027284,0.008142,0.173647,0.173647,0.001000,0.128425,1.330628
5.600000,0.117937,0.990387,0.000706,0.134460,1,0.000021,0.073047,0.129350,1.331068,159.668852,0.685080,0.022448,0.982818,-0.432718,0,8.190126,1,stable,0.026579,0.004131,0.174798,0.174798,0.001000,0.129350,1.331068
5.700000,0.028509,0.989817,0.000584,0.134041,4,0.000022,0.081364,0.128957,1.332300,169.446721,0.681011,0.024595,0.982818,-0.404346,0,7.585893,1,stable,0.025584,0.000990,0.175955,0.175955,0.001000,0.128957,1.332300
5.800000,0.232186,0.989924,-0.000344,0.133331,4,0.000021,0.073172,0.128300,1.334318,162.244977,0.682557,0.016141,0.982818,0.083171,0,8.190126,1,stable,0.024385,0.008244,0.177118,0.177118,0.001000,0.128300,1.334318
5.900000,0.323942,0.990647,-0.000889,0.134563,4,0.000021,0.094032,0.129433,1.337005,166.058958,0.700091,0.012262,0.982818,-0.081918,0,7.585893,1,stable,0.023833,0.011570,0.178286,0.178286,0.001000,0.129433,1.337005
6,0.040858,0.991674,-0.000240,0.134561,1,0.000022,0.071909,0.129456,1.339997,159.188335,0.688686,0.022949,0.982818,0.208599,0,7.445036,1,stable,0.023577,0.001448,0.179462,0.179462,0.001000,0.129456,1.339997
6.100000,-0.086577,0.992522,0.000433,0.133432,4,0.000022,0.083654,0.128470,1.342902,169.963464,0.686280,0.025930,0.964080,-0.221229,0,7.585893,1,stable,0.022515,-0.003146,0.180643,0.180643,0.001000,0.128470,1.342902
6.200000,0.043488,0.992728,0.000110,0.133279,2,0.000022,0.063132,0.128400,1.345521,160.471887,0.683219,0.019562,0.964080,0.117449,0,7.445036,1,stable,0.021135,0.001582,0.181830,0.181830,0.001000,0.128400,1.345521
6.300000,-0.041894,0.992063,-0.000117,0.133781,4,0.000022,0.099944,0.128866,1.347629,164.316607,0.685977,0.022017,0.964080,-0.205222,0,7.585893,1,stable,0.020206,-0.001558,0.183023,0.183023,0.001000,0.128866,1.347629
6.400000,-0.196365,0.990669,0.000062,0.133433,2,0.000021,0.055534,0.128590,1.348941,158.941116,0.691161,0.028593,0.964080,0.368120,0,8.190126,1,stable,0.019070,-0.007289,0.184222,0.184222,0.001000,0.128590,1.348941
6.500000,-0.060602,0.989045,-0.000317,0.132607,4,0.000021,0.075752,0.127939,1.349384,156.349418,0.694906,0.021268,0.964080,-0.444098,0,7.585893,1,stable,0.017527,-0.002283,0.185427,0.185427,0.001000,0.127939,1.349384
6.600000,0.017029,0.987842,-0.000640,0.133470,4,0.000021,0.064450,0.128680,1.348996,158.292489,0.695966,0.021054,0.947756,0.202180,0,7.985345,1,stable,0.016466,0.000622,0.186639,0.186639,0.001000,0.128680,1.348996
6.700000,-0.260390,0.987566,0.000077,0.133814,2,0.000022,0.057825,0.128926,1.347716,152.760374,0.694346,0.025507,0.947756,-0.113023,0,8.429203,1,stable,0.015693,-0.009814,0.187856,0.187856,0.001000,0.128926,1.347716
6.800000,-0.545987,0.988351,0.000809,0.133826,2,0.000021,0.060665,0.128859,1.345579,160.187847,0.766590,0.034822,0.947756,-0.066252,0,7.985345,1,stable,0.014114,-0.020708,0.189080,0.189080,0.001000,0.128859,1.345579
6.900000,-0.444469,0.989907,0.000536,0.133215,4,0.000021,0.082654,0.128249,1.342865,154.777770,0.789729,0.028683,0.947756,0.028401,0,8.108085,1,stable,0.011733,-0.016949,0.190310,0.190310,0.001000,0.128249,1.342865
7,-0.047003,0.991674,-0.000077,0.133864,4,0.000021,0.065763,0.128831,1.339935,162.020573,0.708285,0.011684,0.947756,0.219896,0,7.957532,1,stable,0.009775,-0.001801,0.191545,0.191545,0.001000,0.128831,1.339935
7.100000,0.275042,0.993071,-0.000070,0.134814,4,0.000021,0.077325,0.129723,1.337065,170.385259,0.695591,0.007979,0.924026,-0.168913,0,8.108085,1,stable,0.009141,0.010628,0.192787,0.192787,0.001000,0.129723,1.337065
7.200000,0.281895,0.993711,0.000396,0.134938,1,0.000021,0.050762,0.129843,1.334457,164.381860,0.686409,0.007574,0.924026,0.115618,0,7.957532,1,stable,0.009544,0.010955,0.194035,0.194035,0.001000,0.129843,1.334457
7.300000,0.112161,0.993500,0.000529,0.134934,1,0.000021,0.042986,0.129834,1.332325,169.833057,0.677137,0.015241,0.924026,-0.265625,0,7.812468,1,stable,0.009953,0.004370,0.195289,0.195289,0.001000,0.129834,1.332325
7.400000,0.065982,0.992622,-0.000053,0.134355,4,0.000021,0.057307,0.129334,1.330923,171.302122,0.666109,0.016569,0.924026,-0.077763,0,7.504065,1,stable,0.009809,0.002595,0.196550,0.196550,0.001000,0.129334,1.330923
7.500000,0.185169,0.991442,-0.000765,0.134549,4,0.000022,0.053443,0.129475,1.330468,167.362921,0.669348,0.019304,0.924026,0.143205,0,7.812468,1,stable,0.009528,0.007348,0.197816,0.197816,0.001000,0.129475,1.330468
7.600000,0.205767,0.990387,-0.000741,0.134547,4,0.000021,0.051313,0.129454,1.331002,167.628730,0.687644,0.018164,0.901319,-0.038632,0,7.504065,1,stable,0.009646,0.008217,0.199089,0.199089,0.001000,0.129454,1.331002
7.700000,0.076548,0.989817,-0.000031,0.134449,1,0.000021,0.051278,0.129391,1.332379,164.282658,0.686410,0.020360,0.901319,-0.021308,0,7.219086,1,stable,0.009829,0.003074,0.200367,0.200367,0.001000,0.129391,1.332379
7.800000,0.140884,0.989924,0.000324,0.134256,4,0.000021,0.058852,0.129234,1.334425,164.064837,0.706381,0.012047,0.901319,-0.000346,0,7.175611,1,stable,0.009586,0.005689,0.201652,0.201652,0.001000,0.129234,1.334425
7.900000,0.269974,0.990647,-0.000049,0.134729,1,0.000021,0.058606,0.129657,1.337032,162.011672,0.718510,0.012286,0.901319,0.075743,0,7.132657,1,stable,0.009567,0.010981,0.202943,0.202943,0.001000,0.129657,1.337032
8,-0.043332,0.991674,-0.000104,0.134832,4,0.000021,0.050392,0.129745,1.339952,160.022326,0.685441,0.019086,0.901319,-0.002463,0,7.004736,1,stable,0.009977,-0.001768,0.204240,0.204240,0.001000,0.129745,1.339952
8.100000,-0.383921,0.992522,0.000165,0.134519,2,0.000021,0.060738,0.129450,1.342815,168.207311,0.694172,0.025392,0.880928,-0.082144,0,7.132657,1,stable,0.009335,-0.015838,0.205544,0.205544,0.001000,0.129450,1.342815
8.200000,-0.222074,0.992728,-0.000349,0.133740,4,0.000022,0.075064,0.128829,1.345453,162.532327,0.657255,0.019212,0.880928,0.103467,0,7.004736,1,stable,0.007587,-0.009232,0.206853,0.206853,0.001000,0.128829,1.345453
8.300000,-0.121663,0.992063,-0.000553,0.134067,4,0.000022,0.070772,0.129137,1.347703,173.552345,0.642128,0.026290,0.880928,0.143255,0,6.881323,1,stable,0.006461,-0.005099,0.208169,0.208169,0.001000,0.129137,1.347703
8.400000,-0.332042,0.990669,0.000645,0.133931,1,0.000021,0.053268,0.128975,1.349131,164.399169,0.649003,0.021414,0.880928,-0.042920,0,6.736584,1,stable,0.005725,-0.013948,0.209490,0.209490,0.001000,0.128975,1.349131
8.500000,-0.280979,0.989045,0.001192,0.134188,2,0.000021,0.054943,0.129207,1.349500,167.494364,0.660375,0.016174,0.880928,-0.175040,0,6.597808,1,stable,0.004311,-0.011863,0.210818,0.210818,0.001000,0.129207,1.349500
8.600000,0.063801,0.987842,0.000242,0.134582,2,0.000021,0.051100,0.129530,1.348953,163.050861,0.600322,0.014020,0.862387,0.016758,0,6.448822,1,stable,0.003135,0.002708,0.212152,0.212152,0.001000,0.129530,1.348953
8.700000,0.269613,0.987566,-0.000353,0.134796,4,0.000021,0.048553,0.129680,1.347598,168.171290,0.631969,0.012952,0.862387,-0.038433,0,6.597808,1,stable,0.003198,0.011539,0.213493,0.213493,0.001000,0.129680,1.347598
8.800000,0.236478,0.988351,-0.000171,0.134812,3,0.000021,0.047954,0.129712,1.345487,163.010996,0.628443,0.015141,0.862387,-0.025475,0,6.448822,1,stable,0.003971,0.010175,0.214839,0.214839,0.001000,0.129712,1.345487
8.900000,0.165081,0.989907,-0.000180,0.134768,4,0.000021,0.044733,0.129676,1.342813,165.286374,0.626136,0.018820,0.862387,-0.005991,0,6.306415,1,stable,0.004596,0.007124,0.216192,0.216192,0.001000,0.129676,1.342813
9,0.157847,0.991674,-0.000517,0.134445,4,0.000022,0.058688,0.129399,1.339890,162.936376,0.630836,0.012626,0.862387,-0.032204,0,6.085431,1,stable,0.004942,0.006877,0.217550,0.217550,0.001000,0.129399,1.339890
9.100000,0.150194,0.993071,-0.000574,0.134820,4,0.000022,0.060718,0.129745,1.337019,161.032923,0.624597,0.020044,0.844335,0.139548,0,5.879409,1,stable,0.005252,0.006592,0.218915,0.218915,0.001000,0.129745,1.337019
9.200000,0.066783,0.993711,-0.000155,0.134496,1,0.000025,0.053108,0.129441,1.334446,159.197397,0.645660,0.023014,0.844335,0.020302,0,5.740983,1,stable,0.005522,0.002949,0.220286,0.220286,0.001000,0.129441,1.334446
9.300000,-0.039288,0.993500,0.000312,0.134313,3,0.000042,0.046448,0.129254,1.332376,157.756735,0.660778,0.018262,0.844335,-0.076103,0,5.879409,1,stable,0.005485,-0.001725,0.221663,0.221663,0.001000,0.129254,1.332376
9.400000,0.011810,0.992622,0.000330,0.134553,1,0.000023,0.048277,0.129505,1.331010,156.083978,0.657804,0.017944,0.844335,-0.066601,0,6.085431,1,stable,0.005071,0.000531,0.223047,0.223047,0.001000,0.129505,1.331010
9.500000,0.287476,0.991442,-0.000104,0.134312,4,0.000023,0.053741,0.129324,1.330530,155.554964,0.640329,0.018673,0.844335,0.018289,0,6.306415,1,stable,0.004860,0.012950,0.224436,0.224436,0.001000,0.129324,1.330530
9.600000,0.449988,0.990387,-0.000390,0.137963,4,0.000024,0.163606,0.132799,1.331026,158.069369,0.631377,0.022572,0.826284,0.054641,0,6.085431,1,stable,0.005665,0.020391,0.225832,0.225832,0.017293,0.132799,1.331026
9.700000,0.083627,0.989817,-0.000000,0.141965,2,0.000022,0.178679,0.136701,1.332394,154.766891,0.646423,0.009785,0.826284,1.098648,0,5.879409,1,transitoire,0.007031,0.003804,0.227233,0.227233,0.037621,0.136701,1.332394
9.800000,-0.404681,0.989924,0.000449,0.146854,1,0.000021,0.204847,0.141411,1.334401,170.293779,0.643630,0.025549,0.826284,0.150734,0,6.085431,1,transitoire,0.006988,-0.018561,0.228641,0.228641,0.058247,0.141411,1.334401
9.900000,-0.313359,0.990647,-0.000074,0.150489,1,0.000025,0.164514,0.145013,1.336962,167.534221,0.642913,0.023089,0.826284,0.261680,0,5.879409,1,stable,0.005137,-0.014461,0.230055,0.230055,0.079073,0.145013,1.336962
10,-0.085079,0.991674,-0.000546,0.154874,4,0.000021,0.187899,0.149371,1.340006,177.330683,0.605012,0.027782,0.826284,-0.403331,0,5.740983,1,transitoire,0.003710,-0.003985,0.231475,0.231475,0.100000,0.149371,1.340006
10.100000,-0.173777,0.992522,0.000537,0.158828,1,0.000024,0.171656,0.153354,1.343007,174.093461,0.588561,0.027079,0.809135,0.233846,0,5.879409,1,stable,0.003202,-0.008172,0.232901,0.232901,0.120927,0.153354,1.343007
10.200000,0.024008,0.992728,0.001120,0.163559,1,0.000023,0.184783,0.157934,1.345484,173.241652,0.591854,0.021422,0.809135,-0.162421,0,5.740983,1,transitoire,0.002381,0.001121,0.234334,0.234334,0.141753,0.157934,1.345484
10.300000,0.264522,0.992063,-0.000173,0.169114,2,0.000023,0.199426,0.163203,1.347504,170.240420,0.646909,0.030650,0.809135,0.131262,0,5.879409,1,transitoire,0.002352,0.012555,0.235772,0.235772,0.162379,0.163203,1.347504
10.400000,0.050636,0.990669,-0.000669,0.173546,2,0.000026,0.161190,0.167410,1.348882,167.657652,0.625879,0.015280,0.809135,0.146432,0,5.740983,1,chronique,0.003251,0.002400,0.237217,0.237217,0.182707,0.167410,1.348882
10.500000,-0.050066,0.989045,-0.000408,0.179350,4,0.000022,0.193291,0.172983,1.349308,174.574363,0.621349,0.023552,0.809135,-0.382363,0,5.879409,1,transitoire,0.003282,-0.002443,0.238667,0.238667,0.202643,0.172983,1.349308
10.600000,0.222498,0.987842,-0.000902,0.182989,1,0.000022,0.136217,0.176675,1.348930,167.678297,0.608513,0.026511,0.793232,0.321018,0,6.085431,1,chronique,0.002920,0.010708,0.240124,0.240124,0.222096,0.176675,1.348930
10.700000,0.332512,0.987566,-0.000622,0.187330,4,0.000020,0.149883,0.180854,1.347833,173.092723,0.621809,0.034838,0.793232,-0.570743,0,5.879409,1,chronique,0.003641,0.016168,0.241587,0.241587,0.240981,0.180854,1.347833
10.800000,0.068907,0.988351,0.000871,0.190779,1,0.000020,0.132334,0.184345,1.345829,167.536344,0.604060,0.022433,0.793232,0.136661,0,5.740983,1,chronique,0.004767,0.003425,0.243056,0.243056,0.259218,0.184345,1.345829
10.900000,-0.173410,0.989907,0.001497,0.196418,4,0.000021,0.182572,0.189729,1.343004,173.830756,0.639011,0.032486,0.793232,-0.175489,0,5.879409,1,chronique,0.004805,-0.008465,0.244530,0.244530,0.276734,0.189729,1.343004
11,-0.062176,0.991674,0.000444,0.199694,1,0.000023,0.123451,0.192875,1.339842,169.553602,0.689925,0.038265,0.793232,0.502374,0,5.740983,1,chronique,0.003880,-0.003028,0.246011,0.246011,0.293459,0.192875,1.339842
11.100000,0.346027,0.993071,-0.000934,0.203348,2,0.000022,0.131715,0.196430,1.336853,173.219028,0.686094,0.025602,0.776429,-0.591206,0,5.879409,1,chronique,0.003441,0.017312,0.247498,0.247498,0.309334,0.196430,1.336853
11.200000,0.710435,0.993711,-0.001291,0.207790,4,0.000021,0.146303,0.200726,1.334368,178.613958,0.685114,0.040015,0.776429,0.082644,0,5.740983,1,stable,0.004670,0.035665,0.248991,0.248991,0.324303,0.200726,1.334368
