t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990787,0,0.001002,0,0.000031,0,0.000457,1.347949,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.165478,0.165478,0.100000,0.000457,1.347949
0.100000,0.000416,0.991914,0,0.001471,0,0.000026,2.149193,0.000677,1.349154,0,1,0.100000,0.469060,2.149193,0,0,1,1,1,stable,0.469099,0.000038,0.117617,0.117617,0.120927,0.000677,1.349154
0.200000,0.000976,0.992369,-0.000000,0.002092,0,0.000024,3.165117,0.000976,1.349452,0,1,0.100000,0.445406,3.165117,21.491928,0,1,1,1,stable,0.445647,0.000241,0.296176,0.296176,0.141753,0.000976,1.349452
0.300000,0.001446,0.991948,-0.000002,0.002930,0,0.000023,0.608365,0.001390,1.348814,0.000000,0.993307,0.100000,0.422963,0.608365,10.159246,0,1,1,1,stable,0.423384,0.000421,0.321871,0.321871,0.162379,0.001390,1.348814
0.400000,0.001533,0.990860,-0.000013,0.003971,0,0.000023,2.510603,0.001923,1.347303,0.000022,0.993307,0.100000,0.401352,2.510603,-25.567527,0,1,1,1,stable,0.402249,0.000897,0.582806,0.582806,0.182707,0.001923,1.347303
0.500000,0.001318,0.989622,-0.000025,0.005408,0,0.000051,1.124041,0.002674,1.345073,0.000141,0.993307,0.100000,0.381469,1.124041,19.022387,0,1,1,1,stable,0.382209,0.000740,0.507644,0.507644,0.202643,0.002674,1.345073
0.600000,0.000934,0.988809,-0.000062,0.006731,0,0.000048,1.604350,0.003433,1.342348,0.000185,0.993307,0.100000,0.362488,1.604350,-13.865629,0,1,1,1,stable,0.363158,0.000670,0.670521,0.670521,0.222096,0.003433,1.342348
0.700000,0.000459,0.988799,-0.000056,0.008203,0,0.000046,1.485515,0.004349,1.339398,0.000179,0.993307,0.100000,0.344815,1.485515,4.803094,0,1,1,1,stable,0.345055,0.000239,0.841613,0.841613,0.240981,0.004349,1.339398
0.800000,-0.000740,0.989632,-0.000037,0.009362,0,0.000046,0.744055,0.005262,1.336515,0.000166,0.993307,0.100000,0.328783,0.744055,-1.188354,0,1,1,1,stable,0.327821,-0.000961,0.890982,0.890982,0.259218,0.005262,1.336515
0.900000,-0.003139,0.991025,0.000044,0.010271,3,0.000045,1.004261,0.006161,1.333976,0.000251,0.993307,0.100000,0.314798,1.004261,-7.414593,0,1,1,1,stable,0.311353,-0.003445,1,1,0.276734,0.006161,1.333976
1,-0.005271,0.992515,0.000137,0.011017,3,0.000046,31.089269,0.006969,1.332027,0.000781,0.993307,0.562632,0.296286,2.837860,2.602053,0,3.286077,1,1,transitoire,0.295506,-0.000780,0.140143,0.140143,0.293459,0.006969,1.332027
1.100000,-0.007311,0.993633,0.000162,0.015967,0,0.000047,2.817091,0.010109,1.330852,0.000702,0.993307,0.572069,0.282120,12.254997,300.850088,0,5.398726,1,1,transitoire,0.280668,-0.001452,0.187339,0.187339,0.309334,0.010109,1.330852
1.200000,-0.004590,0.994037,0.000017,0.018081,3,0.000047,2.121094,0.012086,1.330562,0.000688,0.993307,0.521346,0.267870,12.357159,-282.721784,0,6.372253,1,1,transitoire,0.266517,-0.001353,0.253291,0.253291,0.324303,0.012086,1.330562
1.300000,-0.001419,0.993603,0.000049,0.021013,3,0.000046,2.717083,0.014805,1.331184,0.010365,0.993305,0.344272,0.253770,12.357159,-6.959969,0,5.545517,1,1,transitoire,0.253082,-0.000689,0.395355,0.395355,0.338318,0.014805,1.331184
