t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),An_mean(t),fn_mean(t),spacing_gamma_bias,spacing_G_hint,spacing_planning_hint,best_pair_gamma,best_pair_G,best_pair_score,temporal_coherence,autocorr_tau,decorrelation_time,tau_S,tau_gamma,tau_A_mean,tau_f_mean
1,-0.008178,0.999989,0.000289,0.041789,1,0.000069,39.004990,0.037814,1.560706,0.025393,0.993302,0.672874,0.172025,2.548735,-6.059296,0,3.662595,1,1,transitoire,0.171813,-0.000212,0.107147,0.117809,adaptive,0.293459,0.037814,1.560706,0,0,0,0.107147,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.100000,0.006921,0.999987,-0.000323,0.061323,3,0.000070,2.445136,0.057226,1.563460,0.009300,0.993305,0.488553,0.152862,14.700820,376.039326,0,3.657280,1,1,transitoire,0.154597,0.001735,0.125944,0.138281,adaptive,0.309334,0.057226,1.563460,0,0,0,0.125944,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.200000,0.001867,0.999985,-0.000107,0.076551,3,0.000070,4.321895,0.073317,1.566223,0.033576,0.993301,0.699321,0.131278,14.729186,-365.598537,0,3.576457,1,1,transitoire,0.139418,0.008140,0.354104,0.387498,resonance,0.324303,0.073317,1.566223,0,0,0,0.354104,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.300000,-0.061978,0.999982,0.000129,0.098992,3,0.000069,1.245436,0.095034,1.569001,0.047230,0.993298,0.711636,0.141987,15.354772,18.767588,0,3.657280,1,1,chronique,0.126793,-0.015194,0.356939,0.386913,tanh,0.338318,0.095034,1.569001,0,0,0,0.356939,tanh,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.400000,-0.098430,0.999980,0.000987,0.087566,4,0.000070,2.551289,0.085361,1.571629,0.092582,0.993290,0.886541,0.145401,15.354772,-30.764584,0,15.816311,1,1,transitoire,0.111656,-0.033745,0.510554,0.555879,spiral_log,0.351335,0.085361,1.571629,0,0,0,0.510554,spiral_log,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.500000,-0.038419,0.999978,0.000148,0.084781,3,0.000068,1.436892,0.083513,1.574258,0.036536,0.993300,0.804819,0.098584,15.354772,13.058533,0,24.575568,1,1,chronique,0.095030,-0.003554,0.544723,0.593089,adaptive,0.363320,0.083513,1.574258,0,0,0,0.544723,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.600000,-0.007854,0.999976,-0.000310,0.138186,4,0.000068,2.866871,0.132104,1.576927,0.211343,0.993267,0.654193,0.070884,12.153902,-11.143976,0,24.449745,1,1,transitoire,0.084952,0.018653,0.703796,0.744949,resonance,0.374240,0.132104,1.576927,0,0,0,0.703796,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.700000,-0.114850,0.999974,0.000751,0.158834,3,0.000066,2.070959,0.157038,1.579438,0.203647,0.993268,0.680013,0.086072,12.232797,14.299796,0,24.325203,1,1,transitoire,0.079475,0.054333,0.817889,0.848111,resonance,0.384069,0.157038,1.579438,0,0,0,0.817889,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.800000,-0.142652,0.999972,0.000132,0.183551,4,0.000067,2.705852,0.161029,1.581862,1.961404,0.992924,0.799609,0.097164,12.232797,-7.959125,0,25.447397,1,1,transitoire,0.080319,0.125192,0.940764,0.940857,resonance,0.392784,0.161029,1.581862,0,0,0,0.940764,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.900000,-0.069677,0.999970,-0.002525,0.152420,4,0.000109,3.559401,0.147287,1.584254,0.327064,0.993245,0.706846,0.083390,12.232797,6.348933,0,28.644866,1,1,transitoire,0.092543,0.056668,1,0.943420,resonance,0.400369,0.147287,1.584254,1,1,1,1,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
2,-0.056902,0.999968,-0.004182,0.187235,2,0.000111,10.741662,0.168259,1.586570,1.386744,0.993039,0.616856,0.097912,12.438289,8.535489,0,23.974042,0.740780,1,transitoire,0.092457,-0.005454,0.350000,0.354231,resonance,0.406809,0.168259,1.586570,1,1,1,0.350000,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.400000,0.500000
2.100000,-0.084150,0.999967,-0.001590,0.143782,3,0.000112,4.247724,0.141609,1.589262,0.392291,0.993232,0.645523,0.097323,12.098964,71.822606,0,20.612906,0.747152,0.987656,transitoire,0.082329,-0.013940,0.459580,0.485995,tanh,0.412092,0.141609,1.589262,1,1,1,0.459580,tanh,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.200000,-0.154754,0.999965,-0.001228,0.144471,4,0.000069,2.975306,0.136810,1.591782,2.587907,0.992797,0.603761,0.077625,12.375134,-64.939379,0,19.310944,0.754184,0.976724,transitoire,0.071841,0.013199,0.361742,0.380985,spiral_log,0.416209,0.136810,1.591782,0,0,0,0.361742,spiral_log,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.300000,-0.091386,0.999964,0.000937,0.175131,4,0.000069,1.790651,0.166048,1.594276,3.285577,0.992653,0.603812,0.097584,12.375134,-12.724177,0,19.704658,0.758148,0.967049,chronique,0.066792,-0.030792,0.440974,0.453576,adaptive,0.419154,0.166048,1.594276,0,0,0,0.440974,adaptive,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.400000,-0.127455,0.999963,0.002660,0.152846,4,0.000069,2.052832,0.149668,1.596310,2.148582,0.992886,0.531892,0.105044,12.375134,-11.846549,0,19.306582,0.763623,0.958344,transitoire,0.055131,-0.049913,0.575351,0.607633,resonance,0.420923,0.149668,1.596310,0,0,0,0.575351,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.500000,-0.093643,0.999963,0.000604,0.165455,2,0.000070,2.265473,0.151029,1.598331,2.147709,0.992887,0.611805,0.049909,12.375134,2.621812,0,18.924271,0.768515,0.950556,transitoire,0.041542,0.035595,0.565463,0.597722,tanh,0.421513,0.151029,1.598331,0,0,0,0.565463,tanh,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.600000,0.600000
2.600000,-0.199982,0.999963,-0.001937,0.220336,4,0.000070,1.924772,0.209771,1.600667,1.029392,0.993109,0.563936,0.073656,10.808496,2.126403,0,13.946700,0.772738,0.943554,chronique,0.043147,0.086471,0.665414,0.666704,spiral_log,0.420923,0.209771,1.600667,0,0,0,0.665414,spiral_log,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.700000,-0.175147,0.999963,-0.000396,0.191742,2,0.000068,2.161904,0.185133,1.602841,3.825366,0.992540,0.635734,0.108244,10.808496,-3.407008,0,14.269448,0.774019,0.937227,transitoire,0.052823,0.015979,0.944197,0.923537,resonance,0.419154,0.185133,1.602841,0,0,0,0.944197,resonance,0,0.843817,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.800000,-0.015862,0.999963,0.000241,0.184063,4,0.000069,3.357484,0.153471,1.604815,4.647180,0.992364,0.603535,0.063960,10.808496,2.371319,0,7.628011,0.777497,0.931399,transitoire,0.050127,-0.013648,0.866368,0.870042,resonance,0.416209,0.153471,1.604815,0,0,0,0.866368,resonance,0,0.854774,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
2.900000,-0.215697,0.999963,-0.002708,0.178193,4,0.000070,3.920231,0.169994,1.606451,7.945836,0.991616,0.592245,0.172518,10.872192,11.955803,0,12.607749,0.775936,0.926092,transitoire,0.042906,-0.025911,1,0.990651,resonance,0.412092,0.169994,1.606451,0,0,0,1,resonance,0,0.843812,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3,-0.042646,0.999964,0.000240,0.073542,4,0.000133,35.555492,0.067397,1.608300,4.895792,0.992310,0.675068,0.040091,10.965984,5.627466,0,7.947448,0.778188,0.921086,transitoire,0.034423,-0.003398,0.146228,0.150380,adaptive,0.406809,0.067397,1.608300,0,0,0,0.146228,adaptive,0,0.843798,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.100000,-0.145737,0.999965,0.002556,0.203305,4,0.000130,4.998879,0.198804,1.610013,6.366663,0.991983,0.646320,0.050945,14.478770,316.352614,0,5.614337,0.778500,0.916477,transitoire,0.030431,-0.006336,0.222822,0.227065,adaptive,0.400369,0.198804,1.610013,0,0,0,0.222822,adaptive,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.200000,-0.132980,0.999967,-0.000113,0.193236,1,0.000131,0.287505,0.189439,1.611733,5.914917,0.992085,0.629261,0.025279,14.684410,-305.566134,0,5.321549,0.781992,0.912165,chronique,0.026362,0.026395,0.221279,0.225487,adaptive,0.392784,0.189439,1.611733,0,0,0,0.221279,adaptive,0,0.849321,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.300000,-0.147860,0.999968,0.000200,0.218056,2,0.000137,2.490523,0.211066,1.613445,3.750815,0.992556,0.644682,0.038060,14.684410,-47.113732,0,5.057784,0.785105,0.908220,transitoire,0.027997,0.032373,0.368568,0.368655,resonance,0.384069,0.211066,1.613445,0,0,0,0.368568,resonance,0,0.858192,0.600000,0.600000,0.600000,0.200000,0.700000,0.800000
3.400000,-0.276832,0.999970,0.000841,0.208974,4,0.000133,1.968557,0.202583,1.614713,4.172356,0.992466,0.655632,0.091100,14.684410,22.030176,0,4.333517,0.788054,0.904599,chronique,0.030435,0.015668,0.569010,0.568078,resonance,0.374240,0.202583,1.614713,0,0,0,0.569010,resonance,0,0.866742,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.500000,-0.024662,0.999972,-0.001827,0.157237,4,0.000131,1.843924,0.150132,1.615872,4.211571,0.992458,0.706067,0.022459,14.684410,-5.219663,0,4.865108,0.788327,0.901269,chronique,0.029927,0.028838,0.560630,0.563072,adaptive,0.363320,0.150132,1.615872,0,0,0,0.560630,adaptive,0,0.864985,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.600000,-0.092548,0.999975,-0.005209,0.209533,4,0.000134,2.278808,0.202870,1.617575,9.086365,0.991340,0.676473,0.087433,13.293784,-1.246331,0,5.561784,0.787180,0.898132,transitoire,0.031600,0.010187,0.697373,0.697753,resonance,0.351335,0.202870,1.617575,0,0,0,0.697373,resonance,0,0.855219,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.700000,-0.173338,0.999977,-0.000574,0.153733,2,0.000134,2.422072,0.146800,1.618999,4.962262,0.992296,0.666566,0.123634,13.293784,4.348842,0,4.865108,0.788879,0.895133,transitoire,0.030088,-0.071219,0.769266,0.776649,resonance,0.338318,0.146800,1.618999,0,0,0,0.769266,resonance,0,0.858315,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.800000,-0.065838,0.999979,0.002724,0.112795,4,0.000135,4.023866,0.107286,1.620159,4.759985,0.992340,0.667725,0.085604,13.293784,1.432640,0,4.657367,0.791532,0.892337,transitoire,0.015556,-0.061873,0.888375,0.936517,resonance,0.324303,0.107286,1.620159,0,0,0,0.888375,resonance,0,0.865109,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.900000,-0.131156,0.999982,0.000551,0.152997,4,0.000133,2.213732,0.145459,1.621283,10.778042,0.990915,0.646214,0.114431,13.351842,16.017941,0,4.466641,0.816001,0.889753,transitoire,0.003990,-0.028299,1,0.996011,resonance,0.309334,0.145459,1.621283,0,0,0,1,resonance,0,0.864034,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
4,-0.046766,0.999984,0.001608,0.140160,4,0.000138,33.754650,0.121996,1.622354,7.337265,0.991759,0.635468,0.015261,13.351842,-18.101341,0,4.331750,0.817564,0.887909,transitoire,-0.000988,0.001491,0.135717,0.139513,adaptive,0.293459,0.121996,1.622354,0,0,0,0.135717,adaptive,0,0.868457,0.600000,0.600000,0.600000,0.200000,0.900000,0.900000
4.100000,-0.201851,0.999987,0.003309,0.194864,4,0.000135,3.176416,0.188258,1.623145,11.450725,0.990741,0.637908,0.033424,15.618821,315.409180,0,4.466641,0.817397,0.886193,transitoire,-0.000648,0.015516,0.194704,0.194531,adaptive,0.276734,0.188258,1.623145,0,0,0,0.194704,adaptive,0,0.865297,0.100000,0.100000,0.100000,0.200000,0.900000,0.900000
4.200000,-0.186057,0.999989,-0.000036,0.183389,2,0.000136,1.302672,0.177469,1.623979,6.502647,0.991952,0.650730,0.030549,15.618821,-305.782337,0,4.331750,0.819070,0.884555,chronique,0.001927,0.032476,0.245014,0.242930,adaptive,0.259218,0.177469,1.623979,0,0,0,0.245014,adaptive,0,0.867487,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.300000,-0.031040,0.999991,-0.000283,0.181829,1,0.000131,1.059151,0.175628,1.624726,11.365171,0.990763,0.651707,0.024121,15.618821,-18.737440,0,4.204767,0.820711,0.883032,chronique,0.006989,0.001753,0.306442,0.301214,adaptive,0.240981,0.175628,1.624726,0,0,0,0.306442,adaptive,0,0.871289,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.400000,-0.148635,0.999993,0.000463,0.180035,4,0.000136,2.186895,0.173763,1.625142,13.083380,0.990303,0.638200,0.073179,15.618821,-2.435213,0,4.331750,0.820033,0.881616,transitoire,0.006574,-0.049686,0.515047,0.516941,adaptive,0.222096,0.173763,1.625142,0,0,0,0.515047,adaptive,0,0.865487,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.500000,-0.100897,0.999995,-0.000886,0.139361,4,0.000133,2.452803,0.135623,1.625446,12.698486,0.990408,0.657134,0.067592,15.618821,11.277437,0,4.204767,0.821434,0.880247,transitoire,-0.002123,-0.021207,0.631080,0.653613,resonance,0.202643,0.135623,1.625446,0,0,0,0.631080,resonance,0,0.870062,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.600000,-0.093874,0.999996,-0.002278,0.139423,1,0.000134,1.653123,0.135765,1.626294,12.817564,0.990376,0.653301,0.075995,14.412879,2.659088,0,4.085628,0.822244,0.878969,chronique,-0.005342,0.009823,0.730302,0.737315,resonance,0.182707,0.135765,1.626294,0,0,0,0.730302,resonance,0,0.871627,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.700000,-0.073648,0.999997,0.001563,0.141560,3,0.000131,1.546089,0.134483,1.626736,10.375988,0.991018,0.635751,0.070797,14.412879,-7.996808,0,3.973055,0.822913,0.877762,chronique,-0.003218,-0.022249,0.858971,0.851588,resonance,0.162379,0.134483,1.626736,0,0,0,0.858971,resonance,0,0.872838,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.800000,-0.059662,0.999997,0.002746,0.136417,4,0.000132,1.600150,0.127236,1.626749,10.579954,0.990966,0.625005,0.060366,14.412879,-1.070334,0,3.862996,0.823217,0.876619,chronique,-0.006496,0.027752,0.833643,0.838245,resonance,0.141753,0.127236,1.626749,0,0,0,0.833643,resonance,0,0.872324,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.900000,-0.110915,0.999997,-0.001445,0.130183,4,0.000175,2.608835,0.124742,1.626962,10.125721,0.991082,0.637813,0.101950,14.412879,0.540608,0,3.973055,0.823245,0.875529,transitoire,-0.001356,0.058411,1,0.954473,resonance,0.120927,0.124742,1.626962,1,1,1,1,resonance,0,0.871789,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5,-0.026102,0.999996,-0.001708,0.101282,4,0.000233,3.446064,0.094595,1.626840,10.749055,0.990923,0.613086,0.052110,14.412879,10.086849,0,3.862996,0.824085,0.874484,transitoire,0.008230,0.025866,1,0.947272,resonance,0.100000,0.094595,1.626840,1,1,1,1,resonance,0,0.872667,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5.100000,-0.060863,0.999994,-0.000708,0.131381,4,0.000230,1.762132,0.128192,1.626938,11.062743,0.990842,0.614652,0.085868,13.415896,8.372289,0,3.973055,0.823356,0.873495,chronique,0.011592,0.002779,1,0.967966,resonance,0.079073,0.128192,1.626938,1,1,1,1,resonance,0,0.871932,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.200000,-0.061127,0.999991,-0.001333,0.115161,4,0.000189,1.578651,0.107688,1.626867,11.243735,0.990795,0.627060,0.078122,13.415896,-16.839314,0,4.085628,0.823418,0.872531,chronique,0.010883,-0.019149,0.960000,0.943865,resonance,0.058247,0.107688,1.626867,0,0,0,0.960000,resonance,0,0.873136,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.300000,-0.046599,0.999988,-0.000488,0.106428,2,0.000181,2.092963,0.102576,1.626663,8.726703,0.991428,0.631484,0.065037,13.415896,-1.834810,0,4.204767,0.823488,0.871604,transitoire,0.006696,-0.051912,0.908000,0.921798,resonance,0.037621,0.102576,1.626663,0,0,0,0.908000,resonance,0,0.874363,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.400000,-0.089145,0.999984,0.002799,0.118636,2,0.000171,1.768279,0.112469,1.626365,8.010149,0.991600,0.637249,0.086850,13.415896,5.143121,0,4.331750,0.823279,0.870713,chronique,-0.002373,-0.089223,0.866400,0.903429,spiral_log,0.017293,0.112469,1.626365,0,0,0,0.866400,spiral_log,0,0.877545,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.500000,-0.010785,0.999978,0.001840,0.101130,4,0.000182,1.709601,0.096003,1.625698,7.591879,0.991699,0.660708,0.027950,13.415896,-3.246846,0,4.204767,0.823800,0.869851,chronique,-0.016572,-0.015015,0.813120,0.867361,resonance,0.001000,0.096003,1.625698,0,0,0,0.813120,resonance,0,0.876315,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.600000,-0.087590,0.999972,-0.001371,0.129502,4,0.000181,1.801042,0.125095,1.625425,9.133949,0.991329,0.664484,0.074436,12.577695,-0.586778,0,4.331750,0.822784,0.869029,chronique,-0.017344,0.057092,0.770496,0.769295,resonance,0.001000,0.125095,1.625425,0,0,0,0.770496,resonance,0,0.884823,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.700000,-0.047257,0.999964,0.001196,0.098962,4,0.000179,2.178142,0.097027,1.624897,4.962262,0.992296,0.666508,0.055466,12.577695,0.914413,0,4.204767,0.823283,0.868217,transitoire,-0.006372,0.028923,0.716397,0.675429,resonance,0.001000,0.097027,1.624897,0,0,0,0.716397,resonance,0,0.883288,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.800000,-0.049210,0.999955,0.002337,0.117392,4,0.000178,1.584792,0.113625,1.623873,8.409194,0.991505,0.667580,0.053042,12.577695,3.770997,0,4.331750,0.823120,0.867443,chronique,-0.001055,0.008321,0.673117,0.655673,adaptive,0.001000,0.113625,1.623873,0,0,0,0.673117,adaptive,0,0.887337,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.900000,-0.052454,0.999945,-0.001116,0.120233,4,0.000182,0.767365,0.116091,1.622927,4.290566,0.992441,0.686039,0.051884,12.577695,-5.933501,0,4.466641,0.823002,0.866691,chronique,0.000397,0.013506,0.618494,0.614197,resonance,0.001000,0.116091,1.622927,0,0,0,0.618494,resonance,0,0.892084,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6,-0.043482,0.999934,-0.002461,0.122535,1,0.000184,0.687604,0.117376,1.622036,4.032727,0.992496,0.687138,0.036801,12.577695,-8.174268,0,4.497516,0.822952,0.865963,chronique,0.002542,-0.008523,0.574795,0.569163,resonance,0.001000,0.117376,1.622036,0,0,0,0.574795,resonance,0,0.896023,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.100000,-0.105785,0.999921,-0.000629,0.122189,2,0.000182,1.000195,0.118681,1.621078,3.917497,0.992520,0.685014,0.065054,11.854519,-0.797612,0,4.528821,0.822743,0.865258,chronique,0.000909,-0.027406,0.539836,0.543865,tanh,0.001000,0.118681,1.621078,0,0,0,0.539836,tanh,0,0.901040,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.200000,-0.053129,0.999907,-0.000009,0.112065,4,0.000179,0.993409,0.109154,1.620050,4.163579,0.992468,0.674381,0.034961,11.854519,3.125912,0,4.497516,0.823408,0.864572,chronique,-0.003616,-0.011166,0.511869,0.523188,tanh,0.001000,0.109154,1.620050,0,0,0,0.511869,tanh,0,0.895753,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.300000,-0.052752,0.999891,-0.000226,0.127742,4,0.000178,0.870520,0.122793,1.618980,5.865767,0.992096,0.679631,0.030213,11.854519,-0.067863,0,4.528821,0.823374,0.863919,stable,-0.005061,0.010002,0.489495,0.492470,resonance,0.001000,0.122793,1.618980,0,0,0,0.489495,resonance,0,0.898994,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.400000,-0.047205,0.999875,0.000998,0.125969,4,0.000171,0.838487,0.121484,1.617753,4.032727,0.992496,0.676918,0.034149,11.854519,-1.228891,0,4.538605,0.823339,0.863285,stable,-0.002937,-0.000563,0.471596,0.466472,tanh,0.001000,0.121484,1.617753,0,0,0,0.471596,tanh,0,0.902269,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.500000,-0.095459,0.999856,0.001405,0.125065,4,0.000175,0.869937,0.121198,1.616282,3.624737,0.992582,0.690435,0.049882,11.854519,-0.320326,0,4.548431,0.823214,0.862671,stable,-0.002734,-0.002006,0.457277,0.456908,tanh,0.001000,0.121198,1.616282,0,0,0,0.457277,tanh,0,0.905870,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.600000,-0.058966,0.999837,-0.000887,0.118277,4,0.000179,0.571520,0.115325,1.614773,4.163579,0.992468,0.694741,0.039287,11.220290,0.314502,0,4.538605,0.823742,0.862073,stable,-0.002785,0.025182,0.445822,0.445820,adaptive,0.001000,0.115325,1.614773,0,0,0,0.445822,adaptive,0,0.902784,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.700000,-0.066676,0.999816,-0.001863,0.126930,4,0.000178,0.558080,0.122389,1.613394,5.865767,0.992096,0.690970,0.035065,11.220290,-2.984170,0,4.548431,0.823806,0.861501,stable,0.001568,0.024879,0.436657,0.427002,adaptive,0.001000,0.122389,1.613394,0,0,0,0.436657,adaptive,0,0.904538,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.800000,-0.038052,0.999793,0.000178,0.128293,4,0.000174,0.456486,0.123047,1.611854,4.032727,0.992496,0.681318,0.027976,11.220290,-0.134399,0,4.538605,0.823980,0.860947,stable,0.005436,-0.016789,0.429326,0.421495,adaptive,0.001000,0.123047,1.611854,0,0,0,0.429326,adaptive,0,0.905455,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.900000,-0.087292,0.999769,0.001217,0.128081,2,0.000177,0.471860,0.124103,1.610056,3.820534,0.992541,0.674825,0.043881,11.220290,-1.015944,0,4.548431,0.823710,0.860411,stable,0.002176,-0.041704,0.423461,0.430920,adaptive,0.001000,0.124103,1.610056,0,0,0,0.423461,adaptive,0,0.908599,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
7,-0.091402,0.999744,0.000059,0.121730,2,0.000175,0.318529,0.118530,1.608248,4.086270,0.992485,0.666718,0.041692,11.220290,0.153739,0,4.538605,0.824126,0.859887,stable,-0.004789,-0.025323,0.418768,0.433557,adaptive,0.001000,0.118530,1.608248,0,0,0,0.418768,adaptive,0,0.907433,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
