t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000017,0,0.000457,1.339942,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.300000,0.300000,0.100000,0.000457,1.339942
0.100000,0.000471,0.992522,0,0.001655,0,0.000017,0.165103,0.000765,1.342872,0,1,0.100000,0.468988,0.165103,0,0,1,1,1,stable,0.469099,0.000111,0.300000,0.300000,0.120927,0.000765,1.342872
0.200000,0.001227,0.992728,-0.000000,0.002592,0,0.000017,0.239043,0.001224,1.345525,0,1,0.100000,0.445347,0.239043,1.651030,0,1,1,1,stable,0.445653,0.000306,0.300000,0.300000,0.141753,0.001224,1.345525
0.300000,0.001896,0.992063,-0.000006,0.003863,0,0.000016,0.333385,0.001875,1.347639,0,1,0.100000,0.422877,0.333385,0.739401,0,1,1,1,stable,0.423395,0.000518,0.300000,0.300000,0.162379,0.001875,1.347639
0.400000,0.001947,0.990669,-0.000016,0.005495,0,0.000016,0.447637,0.002760,1.348999,0.000055,0.993307,0.100000,0.401656,0.447637,0.943418,0,1,1,1,stable,0.402267,0.000611,0.300000,0.300000,0.182707,0.002760,1.348999
0.500000,0.001447,0.989045,-0.000030,0.007456,0,0.000018,0.572690,0.003902,1.349468,0.000410,0.993307,0.100000,0.381668,0.572690,1.142519,0,1,1,1,stable,0.382203,0.000535,0.300000,0.300000,0.202643,0.003902,1.349468
0.600000,0.001171,0.987842,-0.000045,0.009653,0,0.000018,0.705324,0.005309,1.348999,0.000585,0.993307,0.100000,0.362737,0.705324,1.250531,0,1,1,1,stable,0.363136,0.000399,0.300000,0.300000,0.222096,0.005309,1.348999
0.700000,0.001046,0.987566,-0.000048,0.012008,0,0.000022,0.861440,0.007022,1.347639,0.000526,0.993307,0.100000,0.344786,0.861440,1.326346,0,1,1,1,stable,0.345012,0.000226,0.300000,0.300000,0.240981,0.007022,1.347639
0.800000,-0.000483,0.988351,-0.000020,0.014553,0,0.000018,1.059950,0.009126,1.345525,0.000505,0.993307,0.100000,0.328100,1.059950,1.561155,0,1,1,1,stable,0.327779,-0.000320,0.300000,0.300000,0.259218,0.009126,1.345525
0.900000,-0.004727,0.989907,0.000034,0.017343,3,0.000019,1.087276,0.011632,1.342872,0.000905,0.993307,0.100000,0.312935,1.087276,1.985098,0,1,1,1,stable,0.311365,-0.001571,0.300000,0.300000,0.276734,0.011632,1.342872
1,-0.009826,0.991674,0.000078,0.020304,3,0.000022,0.990213,0.014466,1.339943,0.004190,0.993306,0.679809,0.298568,1.073613,0.273263,0,3.943726,1,1,stable,0.295669,-0.002899,0.300000,0.300000,0.293459,0.014466,1.339943
1.100000,-0.011074,0.993071,0.000066,0.023777,1,0.000019,0.981052,0.017948,1.337026,0.003996,0.993306,0.692485,0.283890,1.045813,-0.970627,0,8.010415,1,1,stable,0.280651,-0.003239,0.300000,0.300000,0.309334,0.017948,1.337026
