t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000033,0,0.000457,1.339942,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.117184,0.117184,0.100000,0.000457,1.339942
0.100000,0.000419,0.992522,0,0.001486,0,0.000025,3.121018,0.000684,1.342872,0,1,0.100000,0.469002,3.121018,0,0,1,1,1,stable,0.469099,0.000096,0.292420,0.292420,0.120927,0.000684,1.342872
0.200000,0.001000,0.992728,-0.000000,0.002145,0,0.000024,0.470447,0.001002,1.345525,0,1,0.100000,0.445392,0.470447,31.210179,0,1,1,1,stable,0.445652,0.000260,0.311218,0.311218,0.141753,0.001002,1.345525
0.300000,0.001484,0.992063,-0.000005,0.003008,0,0.000024,0.333491,0.001430,1.347639,0.000000,0.993307,0.100000,0.422963,0.333491,-26.505707,0,1,1,1,stable,0.423390,0.000427,0.318317,0.318317,0.162379,0.001430,1.347639
0.400000,0.001569,0.990669,-0.000014,0.004092,0,0.000024,2.453269,0.001988,1.348999,0.000026,0.993307,0.100000,0.401367,2.453269,-1.369560,0,1,1,1,stable,0.402255,0.000888,0.562277,0.562277,0.182707,0.001988,1.348999
0.500000,0.001335,0.989045,-0.000025,0.005584,0,0.000050,1.294119,0.002773,1.349468,0.000160,0.993307,0.100000,0.381195,1.294119,21.197780,0,1,1,1,stable,0.382214,0.001019,0.685641,0.685641,0.202643,0.002773,1.349468
0.600000,0.000982,0.987842,-0.000061,0.007178,0,0.000046,0.599879,0.003668,1.348999,0.000210,0.993307,0.100000,0.362487,0.599879,-11.591500,0,1,1,1,stable,0.363186,0.000699,0.665604,0.665604,0.222096,0.003668,1.348999
0.700000,0.000493,0.987566,-0.000079,0.008528,0,0.000048,0.957079,0.004559,1.347639,0.000195,0.993307,0.100000,0.344860,0.957079,-6.942405,0,1,1,1,stable,0.345083,0.000224,0.740688,0.740688,0.240981,0.004559,1.347639
0.800000,-0.000770,0.988351,-0.000038,0.009754,0,0.000046,1.288743,0.005537,1.345525,0.000174,0.993307,0.100000,0.328837,1.288743,3.572001,0,1,1,1,stable,0.327847,-0.000990,0.879988,0.879988,0.259218,0.005537,1.345525
0.900000,-0.003334,0.989907,0.000044,0.010727,3,0.000045,1.032937,0.006519,1.342872,0.000293,0.993307,0.100000,0.314957,1.032937,3.316639,0,1,1,1,stable,0.311375,-0.003582,0.984819,0.984819,0.276734,0.006519,1.342872
1,-0.005553,0.991674,0.000141,0.011547,3,0.000047,44.695067,0.007406,1.339943,0.000934,0.993307,0.576615,0.296100,2.787144,-2.558059,0,3.362834,1,1,transitoire,0.295516,-0.000583,0.100000,0.100000,0.293459,0.007406,1.339943
1.100000,-0.007744,0.993071,0.000159,0.016909,0,0.000048,4.860876,0.010856,1.337025,0.000837,0.993307,0.577372,0.283032,16.756451,436.621300,0,5.551646,1,1,transitoire,0.280693,-0.002339,0.287473,0.287473,0.309334,0.010856,1.337025
1.200000,-0.004417,0.993711,0.000012,0.018221,3,0.000050,0.988781,0.012504,1.334404,0.000771,0.993307,0.526755,0.268051,17.558987,-398.341903,0,6.632692,1,1,chronique,0.266469,-0.001581,0.307139,0.307139,0.324303,0.012504,1.334404
1.300000,-0.001355,0.993500,0.000078,0.021977,3,0.000047,2.726050,0.015800,1.332331,0.013444,0.993305,0.349587,0.253735,17.558987,-38.720953,0,5.801226,1,1,transitoire,0.253018,-0.000718,0.461879,0.461879,0.338318,0.015800,1.332331
1.400000,-0.001100,0.992622,0.000145,0.026395,3,0.000048,2.006376,0.019775,1.331005,0.008590,0.993306,0.305162,0.240776,17.558987,17.372688,0,5.757204,1,1,transitoire,0.240309,-0.000467,0.576824,0.576824,0.351335,0.019775,1.331005
1.500000,-0.006765,0.991442,0.000336,0.031414,0,0.000045,1.519786,0.024040,1.330548,0.010215,0.993305,0.338900,0.231620,17.558987,-7.196736,0,5.801226,1,1,chronique,0.228256,-0.003364,0.660123,0.660123,0.363320,0.024040,1.330548
1.600000,-0.005133,0.990387,0.000325,0.035218,0,0.000044,1.274798,0.026978,1.331001,0.024108,0.993303,0.569173,0.216312,13.850753,-4.865900,0,5.757204,1,1,chronique,0.216571,0.000259,0.679846,0.679846,0.374240,0.026978,1.331001
1.700000,0.006133,0.989817,-0.000187,0.043995,0,0.000045,2.157543,0.034091,1.332321,0.023984,0.993303,0.530034,0.189680,13.850753,-2.449884,0,5.713846,1,1,transitoire,0.205763,0.016083,0.873680,0.873680,0.384069,0.034091,1.332321
1.800000,0.015168,0.989924,-0.000691,0.060228,1,0.000044,1.768171,0.048794,1.334371,0.056530,0.993296,0.685223,0.162961,13.850753,8.827449,0,5.454633,1,1,chronique,0.196776,0.033815,0.831462,0.831462,0.392784,0.048794,1.334371
1.900000,0.008026,0.990647,-0.001206,0.077748,3,0.000045,2.205843,0.066904,1.336965,0.042494,0.993299,0.761474,0.148871,13.850753,-3.893722,0,10.220018,1,1,transitoire,0.189673,0.040802,1,1,0.400369,0.066904,1.336965
2,-0.001155,0.991674,-0.001231,0.095355,3,0.000048,39.219612,0.078455,1.339852,0.111175,0.993286,0.646142,0.180878,13.850753,4.376719,0,9.936978,0.732043,1,transitoire,0.183490,0.002612,0.116661,0.116661,0.406809,0.078455,1.339852
2.100000,-0.010100,0.992522,-0.000840,0.059649,3,0.000048,4.426895,0.054815,1.342868,0.092630,0.993290,0.687422,0.175912,18.924525,370.137698,0,10.220018,0.731029,0.987240,transitoire,0.174527,-0.001384,0.169624,0.169624,0.412092,0.054815,1.342868
2.200000,-0.017938,0.992728,0.000044,0.060794,4,0.000047,1.664159,0.058205,1.345527,0.088175,0.993290,0.703602,0.169318,19.264694,-347.927174,0,9.936978,0.733462,0.975594,chronique,0.165689,-0.003630,0.215007,0.215007,0.416209,0.058205,1.345527
2.300000,-0.018911,0.992063,0.000056,0.065518,4,0.000046,3.266907,0.064101,1.347645,0.085075,0.993291,0.662587,0.167201,19.264694,-27.627357,0,11.434894,0.731949,0.965067,transitoire,0.157111,-0.010090,0.476727,0.476727,0.419154,0.064101,1.347645
2.400000,-0.000225,0.990669,0.000088,0.069682,1,0.000046,1.857464,0.067763,1.348997,0.095289,0.993289,0.588362,0.142264,19.293872,16.027478,0,7.715249,0.733118,0.955353,chronique,0.148439,0.006175,0.570113,0.570113,0.420923,0.067763,1.348997
2.500000,-0.001282,0.989045,-0.000183,0.102389,1,0.000044,1.676532,0.095308,1.349489,0.194354,0.993270,0.613496,0.106648,19.293872,-14.094427,0,12.055168,0.731025,0.946464,chronique,0.141516,0.034868,0.594369,0.594369,0.421513,0.095308,1.349489
2.600000,-0.001566,0.987842,0.000098,0.146159,1,0.000044,2.517279,0.133700,1.349116,0.169875,0.993275,0.625847,0.099507,16.598396,-1.809330,0,12.389032,0.729956,0.938178,transitoire,0.137261,0.037754,0.758152,0.758152,0.420923,0.133700,1.349116
2.700000,-0.063549,0.987566,0.000735,0.158119,4,0.000044,0.839928,0.142792,1.347764,0.135093,0.993281,0.653458,0.171555,16.598396,8.407475,0,12.072490,0.729149,0.930466,chronique,0.133453,-0.038102,0.756065,0.756065,0.419154,0.142792,1.347764
2.800000,-0.032179,0.988351,0.000161,0.083478,4,0.000046,6.143250,0.071345,1.345463,0.863644,0.993141,0.892214,0.154969,16.598396,-16.773506,0,40.538617,0.693354,0.923276,transitoire,0.123698,-0.031271,0.883960,0.883960,0.416209,0.071345,1.345463
2.900000,-0.011938,0.989907,-0.002402,0.082372,1,0.000045,3.866527,0.078796,1.342893,1.327548,0.993050,0.824979,0.116524,17.102101,53.033217,0,40.509535,0.702984,0.915348,transitoire,0.114983,-0.001541,1,1,0.412092,0.078796,1.342893
3,-0.035381,0.991674,0.000433,0.129807,4,0.000109,29.248581,0.117476,1.340029,0.648017,0.993183,0.803820,0.101958,17.202038,-22.767230,0,25.925907,0.707201,0.908269,transitoire,0.109109,0.007152,0.153663,0.153663,0.406809,0.117476,1.340029
3.100000,-0.054485,0.993071,0.001081,0.135273,2,0.000108,2.394554,0.133098,1.337074,0.870435,0.993140,0.842739,0.103386,18.922973,253.820543,0,19.063099,0.714312,0.901783,transitoire,0.104232,0.000846,0.192574,0.192574,0.400369,0.133098,1.337074
3.200000,-0.052289,0.993711,0.000600,0.128864,4,0.000110,2.473341,0.127073,1.334396,0.712088,0.993171,0.818575,0.101213,18.922973,-268.540278,0,16.397373,0.717525,0.895924,transitoire,0.099089,-0.002123,0.304059,0.304059,0.392784,0.127073,1.334396
3.300000,-0.057056,0.993500,0.000079,0.130995,1,0.000110,0.673367,0.127612,1.332220,0.748267,0.993164,0.757757,0.089298,18.922973,0.787872,0,14.385718,0.722274,0.890518,chronique,0.093963,0.004665,0.304404,0.304404,0.384069,0.127612,1.332220
3.400000,-0.057660,0.992622,-0.001006,0.148055,4,0.000110,3.240277,0.142656,1.330854,0.686385,0.993176,0.726178,0.061536,18.922973,-17.999742,0,13.308365,0.726450,0.885570,transitoire,0.089642,0.028828,0.542838,0.542838,0.374240,0.142656,1.330854
3.500000,0.000772,0.991442,-0.001388,0.173759,4,0.000109,1.100156,0.161204,1.330365,0.666387,0.993179,0.695369,0.071444,18.922973,25.669107,0,12.381136,0.730632,0.881024,chronique,0.087492,0.016048,0.577405,0.577405,0.363320,0.161204,1.330365
3.600000,-0.082143,0.990387,-0.001230,0.164020,3,0.000108,2.133805,0.160700,1.330956,1.170489,0.993081,0.687508,0.118054,16.965965,-21.401216,0,13.308365,0.728630,0.876846,transitoire,0.084416,-0.022898,0.723836,0.723836,0.351335,0.160700,1.330956
