t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
3.300000,-0.002549,0.953688,-0.000000,0.028363,0,0.000018,1.354846,0.016445,1.317356,0.000323,0.720973,0.000000,1.532759,-0.044094,0,12.795851,stable
3.400000,-0.002266,0.949772,-0.000000,0.029009,0,0.000017,1.346838,0.016977,1.313467,0.000318,0.724969,0.000000,1.532759,-0.063180,0,13.617374,stable
3.500000,-0.001125,0.942661,-0.000000,0.029566,0,0.000018,1.337424,0.017467,1.312132,0.000411,0.669062,0.000000,1.532759,-0.080081,0,12.082010,stable
3.600000,-0.000298,0.934548,-0.000000,0.030013,3,0.000018,1.332504,0.017899,1.313467,0.000566,0.592878,0.000000,1.525062,-0.094134,0,11.636764,stable
3.700000,-0.000429,0.927558,-0.000000,0.030325,3,0.000018,1.331804,0.018256,1.317356,0.000493,0.589554,0.000000,1.525062,-0.049209,0,11.223168,stable
3.800000,-0.001323,0.923592,-0.000000,0.030469,3,0.000022,1.328912,0.018518,1.323459,0.000627,0.601393,0.000000,1.525062,-0.006997,0,11.100915,stable
3.900000,-0.002711,0.923588,0.000000,0.030411,3,0.000020,1.334815,0.018660,1.331227,0.000745,0.666754,0.000000,1.525062,-0.028920,0,10.981297,stable
4,-0.002734,0.926469,0.000000,0.030115,0,0.000019,1.341437,0.018654,1.339942,0.000789,0.722642,0.000000,1.525062,0.059034,0,11.132729,stable
4.100000,-0.000967,0.928852,0.000000,0.029544,0,0.000019,1.346678,0.018473,1.348769,0.000914,0.664055,0.000000,1.517924,0.066216,0,10.727311,stable
4.200000,-0.000265,0.926365,0.000000,0.028667,0,0.000018,1.353484,0.018089,1.356829,0.001475,0.591418,0.000000,1.517924,0.052413,0,9.897084,stable
4.300000,-0.000731,0.916137,0.000000,0.027462,0,0.000018,1.367222,0.017483,1.363293,0.001212,0.591223,0.000000,1.517924,0.068059,0,10.328252,stable
4.400000,-0.001456,0.899078,0.000000,0.025929,0,0.000018,1.383910,0.016646,1.367475,0.001390,0.610963,0.000000,1.517924,0.137382,0,9.723771,stable
4.500000,-0.001873,0.880554,-0.000000,0.024091,0,0.000018,1.406477,0.015584,1.368921,0.001352,0.647010,0.000000,1.517924,0.166873,0,9.186134,stable
4.600000,-0.001205,0.868472,-0.000000,0.021998,0,0.000018,1.438728,0.014326,1.367475,0.001315,0.628627,0.000000,1.511158,0.225678,0,8.789400,stable
4.700000,-0.000706,0.869010,-0.000000,0.019730,0,0.000018,1.478909,0.012922,1.363293,0.001449,0.583193,0.000000,1.511158,0.322508,0,8.425516,stable
4.800000,-0.000392,0.882722,-0.000000,0.017380,0,0.000019,1.519332,0.011434,1.356829,0.001359,0.565089,0.000000,1.514022,0.401808,0,8.014536,stable
4.900000,-0.000073,0.904370,-0.000000,0.015049,0,0.000018,1.557603,0.009934,1.348769,0.001333,0.565410,0.000000,1.519874,0.404233,0,7.641784,stable
5,-0.000039,0.926469,-0.000000,0.012829,0,0.000018,1.591621,0.008488,1.339942,0.001305,0.561684,0.000000,1.528516,0.382708,0,8.014536,stable
5.100000,-0.000089,0.943205,-0.000000,0.010788,0,0.000018,1.619750,0.007149,1.331227,0.001289,0.561639,0.000000,1.534253,0.340184,0,8.425516,transitoire
5.200000,-0.000091,0.952136,-0.000000,0.008971,0,0.000018,1.641014,0.005950,1.323459,0.001265,0.561753,0.000000,1.547056,0.281290,0,8.789400,transitoire
5.300000,-0.000108,0.953688,-0.000000,0.007397,0,0.000018,1.655133,0.004908,1.317356,0.001240,0.561658,0.000000,1.561550,0.212638,0,9.186134,transitoire
5.400000,-0.000115,0.949772,0.000000,0.006062,0,0.000018,1.662420,0.004023,1.313467,0.001217,0.561304,0.000000,1.576359,0.141184,0,9.723771,transitoire
5.500000,-0.000073,0.942661,0.000000,0.004952,0,0.000018,1.663614,0.003287,1.312132,0.001195,0.560996,0.000000,1.590296,0.072873,0,10.328252,transitoire
5.600000,-0.000027,0.934548,0.000000,0.004041,0,0.000018,1.665295,0.002682,1.313467,0.001174,0.561357,0.000000,1.596406,0.011943,0,10.524000,transitoire
5.700000,-0.000009,0.927558,0.000000,0.003300,0,0.000018,1.667999,0.002191,1.317356,0.001153,0.561841,0.000000,1.608570,0.016808,0,10.727311,transitoire
5.800000,-0.000003,0.923592,0.000000,0.002703,0,0.000018,1.666182,0.001796,1.323459,0.001133,0.561792,0.000000,1.619928,0.027040,0,11.226798,transitoire
5.900000,-0.000006,0.923588,-0.000000,0.002224,0,0.000018,1.659926,0.001479,1.331227,0.001114,0.560764,0.000000,1.629348,-0.018170,0,11.775071,transitoire
6,-0.000010,0.926469,-0.000000,0.001841,0,0.000019,1.649356,0.001225,1.339942,0.001096,0.559572,0.000000,1.637875,-0.062558,0,11.903336,chronique
6.100000,-0.000006,0.928852,-0.000000,0.001536,0,0.000018,1.634665,0.001023,1.348769,0.001078,0.559168,0.000000,1.638758,-0.105707,0,12.034426,chronique
6.200000,-0.000002,0.926365,-0.000000,0.001292,0,0.000018,1.616151,0.000862,1.356829,0.001060,0.557787,0.000000,1.643541,-0.146905,0,12.477918,chronique
6.300000,-0.000001,0.916137,-0.000000,0.001097,0,0.000018,1.594234,0.000733,1.363293,0.001043,0.553503,0.000000,1.645625,-0.185139,0,12.955349,chronique
6.400000,-0.000000,0.899078,-0.000000,0.000941,0,0.000018,1.569464,0.000631,1.367475,0.001027,0.548415,0.000000,1.645826,-0.219171,0,14.601696,chronique
6.500000,-0.000001,0.880554,-0.000000,0.000817,0,0.000018,1.542506,0.000549,1.368921,0.001011,0.545948,0.000000,1.645826,-0.247699,0,16.727387,chronique
6.600000,-0.000001,0.868472,0.000000,0.000718,0,0.000018,1.519911,0.000484,1.367475,0.000996,0.545880,0.000000,1.641954,-0.269577,0,17.467497,chronique
6.700000,-0.000001,0.869010,0.000000,0.000639,0,0.000018,1.501856,0.000432,1.363293,0.000981,0.544949,0.000000,1.641954,-0.225953,0,18.276132,chronique
6.800000,-0.000001,0.882722,0.000000,0.000576,0,0.000018,1.482114,0.000391,1.356829,0.000967,0.545203,0.000000,1.641954,-0.180548,0,20.662373,chronique
6.900000,-0.000001,0.904370,0.000000,0.000527,0,0.000018,1.460341,0.000359,1.348769,0.000953,0.546976,0.000000,1.641954,-0.197426,0,23.765314,chronique
7,-0.000000,0.926469,0.000000,0.000489,0,0.000018,1.436335,0.000334,1.339942,0.000939,0.537559,0.000000,1.641954,-0.217724,0,24.482427,chronique
7.100000,-0.000000,0.943205,0.000000,0.000461,0,0.000018,1.410057,0.000316,1.331227,0.000926,0.530490,0.000000,1.638428,-0.240068,0,25.244164,chronique
7.200000,-0.000000,0.952136,0.000000,0.000440,0,0.000018,1.382272,0.000303,1.323459,0.000913,0.530464,0.000000,1.638428,-0.262776,0,26.783241,chronique
7.300000,-0.000000,0.953688,0.000000,0.000428,0,0.000019,1.353882,0.000296,1.317356,0.000901,0.532469,0.000000,1.638428,-0.277849,0,28.522170,stable
7.400000,-0.000000,0.949772,0.000000,0.000422,0,0.000018,1.327072,0.000293,1.313467,0.000888,0.534424,0.000000,1.638428,-0.283897,0,28.619552,stable
7.500000,-0.000001,0.942661,-0.000000,0.000422,4,0.000018,1.309811,0.000295,1.312132,0.000877,0.530250,0.000000,1.638428,-0.268108,0,28.717601,stable
7.600000,-0.000001,0.934548,-0.000000,0.000430,0,0.000018,1.336031,0.000301,1.313467,0.000865,0.529804,0.000000,1.634306,-0.172602,0,29.403182,stable
7.700000,-0.000000,0.927558,-0.000000,0.000444,0,0.000018,1.368124,0.000313,1.317356,0.000854,0.536278,0.000000,1.634306,0.262197,0,30.122298,stable
7.800000,-0.000000,0.923592,-0.000000,0.000466,0,0.000018,1.399236,0.000331,1.323459,0.000843,0.539421,0.000000,1.634306,0.320926,0,30.496709,stable
7.900000,-0.000000,0.923588,-0.000000,0.000497,0,0.000018,1.428841,0.000354,1.331227,0.000832,0.541191,0.000000,1.634306,0.311126,0,30.880545,stable
8,-0.000000,0.926469,-0.000000,0.000538,0,0.000019,1.456501,0.000386,1.339942,0.000822,0.546505,0.000001,1.634306,0.296042,0,32.341639,stable
8.100000,-0.000001,0.928852,0.000000,0.000591,0,0.000018,1.481904,0.000426,1.348769,0.000812,0.556623,0.000001,1.630492,0.276605,0,33.947861,stable
8.200000,-0.000001,0.926365,0.000000,0.000659,0,0.000019,1.504880,0.000478,1.356829,0.000802,0.568301,0.000001,1.630492,0.254034,0,34.260010,stable
8.300000,-0.000001,0.916137,0.000000,0.000745,0,0.000018,1.525406,0.000544,1.363293,0.000792,0.593443,0.000002,1.630492,0.229753,0,34.577953,stable
8.400000,-0.000000,0.899078,0.000000,0.000854,0,0.000018,1.543599,0.000627,1.367475,0.000783,0.619970,0.000003,1.630492,0.205259,0,35.980288,stable
8.500000,-0.000001,0.880554,0.000000,0.000992,0,0.000019,1.559678,0.000733,1.368921,0.000773,0.628553,0.000006,1.630492,0.181932,0,37.501176,stable
8.600000,-0.000002,0.868472,0.000000,0.001167,0,0.000020,1.579709,0.000868,1.367475,0.000764,0.626690,0.000005,1.626558,0.160787,0,37.566395,stable
8.700000,-0.000004,0.869010,-0.000000,0.001389,0,0.000018,1.603325,0.001040,1.363293,0.000756,0.629153,0.000010,1.627671,0.200314,0,37.631840,stable
8.800000,-0.000008,0.882722,-0.000000,0.001671,0,0.000018,1.623658,0.001260,1.356829,0.000747,0.643999,0.000009,1.629552,0.236160,0,47.424803,chronique
8.900000,-0.000012,0.904370,-0.000001,0.002032,0,0.000018,1.639597,0.001542,1.348769,0.000739,0.718035,0.000005,1.632395,0.203327,0,64.107566,chronique
9,-0.000013,0.926469,-0.000001,0.002493,0,0.000018,1.650001,0.001905,1.339942,0.000730,0.780233,0.000024,1.635722,0.159388,0,66.676172,chronique
9.100000,-0.000016,0.943205,-0.000001,0.003084,0,0.000018,1.653692,0.002373,1.331227,0.000722,0.664315,0.000053,1.636473,0.104044,0,69.459203,chronique
9.200000,-0.000022,0.952136,-0.000002,0.003841,0,0.000018,1.649426,0.002975,1.323459,0.000715,0.625379,0.000085,1.639876,0.036912,0,82.263261,chronique
9.300000,-0.000021,0.953688,-0.000004,0.004809,0,0.000018,1.635861,0.003751,1.317356,0.000707,0.647205,0.000086,1.642918,-0.042666,0,100.854752,chronique
9.400000,-0.000008,0.949772,-0.000005,0.006046,0,0.000018,1.611551,0.004747,1.313467,0.000699,0.729773,0.000272,1.645109,-0.135650,0,112.100384,chronique
9.500000,-0.000054,0.942661,-0.000004,0.007615,0,0.000018,1.574991,0.006019,1.312132,0.000692,0.849257,0.000691,1.645542,-0.243093,0,126.168590,chronique
9.600000,-0.000202,0.934548,0.000005,0.009591,0,0.000018,1.530342,0.007630,1.313467,0.000685,0.862786,0.000718,1.643431,-0.365599,0,112.100384,chronique
9.700000,-0.000260,0.927558,0.000022,0.012050,0,0.000017,1.475941,0.009645,1.317357,0.000679,0.809244,0.001198,1.643431,-0.446490,0,100.854752,chronique
9.800000,-0.000370,0.923592,0.000048,0.015063,0,0.000017,1.404716,0.012126,1.323460,0.000672,0.724416,0.002721,1.643431,-0.544009,0,82.263261,chronique
9.900000,-0.000270,0.923588,0.000072,0.018683,0,0.000017,1.316342,0.015119,1.331228,0.000665,0.709208,0.002889,1.643431,-0.712255,0,69.459203,chronique
10,-0.000253,0.926469,0.000037,0.022926,0,0.000018,1.212013,0.018638,1.339943,0.000660,0.641203,0.008309,1.643431,-0.883744,0,66.676172,chronique
10.100000,-0.001184,0.928852,0.000034,0.027755,0,0.000018,1.094582,0.022656,1.348771,0.000652,0.555860,0.010003,1.641088,-1.043288,0,64.107566,chronique
10.200000,-0.001354,0.926365,0.000166,0.033070,0,0.000018,0.968346,0.027085,1.356823,0.000695,0.861129,0.012553,1.641088,-1.174304,0,56.864348,stable
10.300000,-0.001638,0.916137,-0.000104,0.038710,0,0.000018,0.838636,0.031792,1.363284,0.000669,0.807733,0.013721,1.641088,-1.262363,0,51.091729,stable
10.400000,0.000537,0.899078,-0.000507,0.044470,0,0.000018,0.710920,0.036603,1.367452,0.000650,0.761590,0.020839,1.641088,-1.297096,0,43.340812,stable
10.500000,-0.002217,0.880554,-0.000916,0.050136,0,0.000018,0.590275,0.041339,1.368896,0.000970,0.870827,0.026602,1.641088,-1.277170,0,37.631840,stable
10.600000,0.000775,0.868472,-0.000446,0.055514,0,0.000018,0.486314,0.045836,1.367476,0.001571,0.868144,0.019859,1.638840,-1.206444,0,37.566395,stable
10.700000,-0.000634,0.869010,0.000685,0.060459,0,0.000018,0.401109,0.049974,1.363303,0.001705,0.889083,0.032089,1.638840,-1.039611,0,37.501176,stable
10.800000,-0.002846,0.882722,0.000972,0.064882,0,0.000018,0.328720,0.053679,1.356836,0.001216,0.854553,0.019080,1.638840,-0.852050,0,35.980288,stable
10.900000,0.001152,0.904370,0.000472,0.068749,0,0.000020,0.268090,0.056923,1.348782,0.001015,0.879790,0.013618,1.638840,-0.723895,0,36.001096,stable
11,0.004845,0.926469,-0.000039,0.072069,0,0.000018,0.217684,0.059714,1.339969,0.002409,0.869871,0.028110,1.638840,-0.606300,0,35.670068,stable
11.100000,0.004618,0.943205,-0.000159,0.074881,0,0.000018,0.175766,0.062085,1.331272,0.001672,0.934142,0.034248,1.636675,-0.504059,0,60.172533,stable
11.200000,0.003510,0.952136,0.000128,0.077239,0,0.000018,0.140693,0.064079,1.323521,0.002219,0.900625,0.033249,1.636675,-0.419174,0,57.325506,stable
11.300000,0.005629,0.953688,0.000660,0.079201,0,0.000018,0.111082,0.065745,1.317434,0.002138,0.858281,0.029991,1.636675,-0.350737,0,54.735719,stable
11.400000,0.009036,0.949772,0.001232,0.080826,0,0.000018,0.085879,0.067131,1.313555,0.002352,0.806256,0.044955,1.636675,-0.296109,0,62.794670,stable
11.500000,0.002041,0.942661,0.001617,0.082167,0,0.000018,0.064361,0.068280,1.312215,0.002408,0.790670,0.063034,1.636675,-0.252031,0,99.568715,stable
11.600000,-0.010555,0.934548,0.001503,0.083269,0,0.000019,0.051489,0.069230,1.313498,0.006610,0.750488,0.055185,1.634301,-0.215172,0,97.191691,stable
11.700000,0.002030,0.927558,0.000496,0.084172,0,0.000018,0.046617,0.070011,1.317280,0.008665,0.899691,0.025346,1.634301,-0.128721,0,110.885748,stable
11.800000,-0.001539,0.923592,-0.001175,0.084907,0,0.000018,0.043308,0.070651,1.323352,0.029455,0.918392,0.073575,1.634301,-0.048722,0,110.507156,stable
11.900000,-0.000021,0.923588,-0.001702,0.085501,0,0.000018,0.040340,0.071171,1.331157,0.015623,0.921728,0.057444,1.634301,-0.033089,0,110.131140,stable
12,0.007186,0.926469,-0.001034,0.085974,0,0.000018,0.036682,0.071586,1.339804,0.010574,0.921566,0.094397,1.634301,-0.029681,0,110.507156,stable
12.100000,-0.012059,0.928852,-0.001397,0.086341,0,0.000018,0.032776,0.071910,1.348743,0.011791,0.929411,0.082195,1.631929,-0.036575,0,110.131140,stable
12.200000,-0.001855,0.926365,-0.000670,0.086615,0,0.000017,0.027136,0.072152,1.356785,0.035514,0.929791,0.070773,1.631929,-0.039066,0,118.149837,stable
12.300000,-0.010868,0.916137,-0.000853,0.086805,0,0.000018,0.020911,0.072321,1.363376,0.034498,0.923191,0.053861,1.631929,-0.056397,0,111.360454,stable
12.400000,0.008766,0.899078,0.001297,0.086917,0,0.000018,0.013218,0.072420,1.367588,0.020241,0.908224,0.049924,1.631929,-0.062253,0,108.000178,stable
12.500000,0.000860,0.880554,0.002165,0.086954,0,0.000026,0.004954,0.072453,1.369008,0.037548,0.913068,0.075853,1.631929,-0.076928,0,104.836753,stable
12.600000,0.009627,0.868472,0.000981,0.086917,0,0.000018,0.004674,0.072420,1.367605,0.033160,0.911861,0.049524,1.629643,-0.082640,0,91.148641,stable
12.700000,0.003498,0.869010,0.000182,0.086805,0,0.000018,0.012528,0.072321,1.363366,0.020670,0.905927,0.064112,1.629643,-0.002801,0,80.622134,stable
12.800000,-0.004233,0.882722,-0.000335,0.086615,0,0.000018,0.019512,0.072152,1.356831,0.020534,0.902998,0.037223,1.629643,0.078540,0,77.054975,stable
12.900000,-0.001120,0.904370,-0.000117,0.086341,0,0.000018,0.025307,0.071910,1.348729,0.017948,0.900807,0.013108,1.629643,0.069841,0,73.790103,stable
13,0.004568,0.926469,0.000347,0.085974,0,0.000018,0.029797,0.071586,1.339871,0.020659,0.901973,0.018905,1.629643,0.057952,0,66.006433,stable
13.100000,0.007011,0.943205,0.000508,0.085501,0,0.000017,0.032927,0.071171,1.331128,0.020126,0.901835,0.031138,1.627414,0.044901,0,59.708181,stable
13.200000,0.006674,0.952136,0.000245,0.084907,0,0.000017,0.034842,0.070651,1.323335,0.019700,0.878240,0.040164,1.627414,0.031293,0,58.401287,stable
13.300000,0.006453,0.953688,-0.000325,0.084172,0,0.000017,0.035910,0.070011,1.317216,0.020003,0.873553,0.044404,1.627414,0.019154,0,57.150379,stable
13.400000,0.009299,0.949772,-0.001068,0.083269,0,0.000018,0.036676,0.069230,1.313325,0.019731,0.866859,0.042522,1.627414,0.010678,0,55.044273,stable
13.500000,0.010143,0.942661,-0.001802,0.082167,0,0.000017,0.037833,0.068280,1.312019,0.019904,0.886738,0.061430,1.627414,0.007661,0,53.087878,stable
13.600000,-0.000596,0.934548,-0.002147,0.080826,0,0.000017,0.046103,0.067131,1.313417,0.019573,0.899864,0.065530,1.624995,0.011567,0,52.509598,stable
13.700000,-0.005550,0.927558,-0.001664,0.079201,0,0.000017,0.061376,0.065745,1.317343,0.025307,0.899955,0.052483,1.624995,0.082703,0,51.943780,stable
13.800000,-0.001937,0.923592,-0.000610,0.077239,0,0.000018,0.078294,0.064079,1.323448,0.022224,0.899617,0.067491,1.624995,0.152733,0,49.680455,stable
13.900000,-0.006978,0.923588,0.000536,0.074881,0,0.000018,0.097313,0.062085,1.331319,0.025463,0.895864,0.043466,1.624995,0.169179,0,47.606132,stable
14,0.007199,0.926469,0.001963,0.072069,0,0.000019,0.118057,0.059714,1.340014,0.024202,0.893675,0.062510,1.624995,0.190190,0,47.463519,stable
14.100000,-0.003304,0.928852,0.000894,0.068749,0,0.000018,0.141821,0.056923,1.348846,0.033175,0.883262,0.062842,1.622671,0.207436,0,47.321757,stable
14.200000,0.002821,0.926365,0.000688,0.064882,0,0.000018,0.168818,0.053679,1.356866,0.037414,0.885010,0.059595,1.622671,0.237637,0,46.858676,stable
14.300000,-0.008949,0.916137,0.000930,0.060459,0,0.000018,0.199981,0.049974,1.363300,0.028573,0.882388,0.048817,1.622671,0.269975,0,46.404569,stable
14.400000,0.002307,0.899078,0.000399,0.055514,0,0.000018,0.235634,0.045836,1.367451,0.030710,0.869842,0.024011,1.622671,0.311632,0,45.979107,stable
14.500000,-0.000019,0.880554,-0.000744,0.050136,0,0.000017,0.275827,0.041339,1.368874,0.036006,0.872440,0.047542,1.622671,0.356529,0,45.561375,stable
14.600000,0.003368,0.868472,-0.000952,0.044470,0,0.000017,0.325633,0.036603,1.367454,0.027549,0.872502,0.025367,1.620353,0.401931,0,45.979107,stable
14.700000,0.002815,0.869010,-0.000090,0.038710,0,0.000018,0.383009,0.031792,1.363276,0.024741,0.872840,0.031257,1.620353,0.498056,0,45.561375,stable
14.800000,0.000702,0.882722,-0.000117,0.033070,0,0.000017,0.438665,0.027085,1.356813,0.024451,0.858325,0.020991,1.620353,0.573762,0,45.104563,stable
14.900000,0.000345,0.904370,-0.000534,0.027755,0,0.000017,0.489105,0.022656,1.348758,0.024313,0.858196,0.012557,1.620353,0.556560,0,44.656821,stable
15,0.000419,0.926469,-0.000755,0.022926,0,0.000018,0.531309,0.018638,1.339936,0.024090,0.857011,0.011674,1.620353,0.504402,0,42.489664,stable
15.100000,0.000363,0.943205,-0.000725,0.018683,0,0.000018,0.563217,0.015119,1.331225,0.023919,0.857849,0.009911,1.617877,0.422040,0,40.523113,stable
15.200000,0.000250,0.952136,-0.000549,0.015063,0,0.000018,0.583966,0.012126,1.323458,0.023756,0.860307,0.007302,1.617877,0.319074,0,38.772987,stable
15.300000,0.000153,0.953688,-0.000326,0.012050,0,0.000018,0.593798,0.009645,1.317357,0.023601,0.859386,0.007386,1.617877,0.207496,0,40.523113,stable
15.400000,0.000112,0.949772,-0.000113,0.009591,0,0.000017,0.593759,0.007630,1.313468,0.023447,0.861494,0.006435,1.617877,0.098315,0,42.489664,transitoire
15.500000,0.000129,0.942661,0.000061,0.007615,0,0.000017,0.585365,0.006019,1.312133,0.023296,0.862917,0.005057,1.617877,-0.000393,0,44.656821,transitoire
15.600000,0.000093,0.934548,0.000184,0.006046,0,0.000017,0.575909,0.004747,1.313468,0.023147,0.858684,0.005854,1.615522,-0.083940,0,45.104563,chronique
15.700000,0.000006,0.927558,0.000239,0.004809,0,0.000017,0.566527,0.003751,1.317357,0.023000,0.859418,0.005446,1.615522,-0.094559,0,45.561375,chronique
15.800000,-0.000003,0.923592,0.000191,0.003841,0,0.000018,0.552146,0.002975,1.323459,0.022854,0.860305,0.002520,1.615522,-0.093820,0,45.979107,chronique
15.900000,-0.000013,0.923588,0.000014,0.003084,0,0.000017,0.533211,0.002373,1.331227,0.022711,0.858593,0.002472,1.615522,-0.143805,0,46.404569,chronique
16,0.000003,0.926469,-0.000069,0.002493,0,0.000018,0.510110,0.001905,1.339942,0.022569,0.856813,0.001228,1.615522,-0.189355,0,46.858676,chronique
16.100000,0.000004,0.928852,-0.000026,0.002032,0,0.000018,0.483236,0.001542,1.348769,0.022428,0.860613,0.001974,1.612982,-0.231003,0,47.321757,chronique
16.200000,0.000006,0.926365,-0.000025,0.001671,0,0.000018,0.453029,0.001260,1.356829,0.022290,0.860320,0.001474,1.612982,-0.268741,0,47.463519,chronique
16.300000,-0.000001,0.916137,-0.000047,0.001389,0,0.000018,0.420012,0.001040,1.363293,0.022153,0.871071,0.001275,1.612982,-0.302077,0,47.606132,chronique
