t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
0,0.009837,0.926469,0,0.134846,2,0.000039,0,0.129746,1.320000,0,0.100000,0.493788,0,0,0,1,stable
0.100000,0.395265,0.928852,0,0.118340,2,0.000043,1.881392,0.114080,1.320000,0,0.172742,0.000000,1.881392,0,0,1,stable
0.200000,0.328568,0.926365,0.000000,0.100415,2,0.000042,2.040726,0.096911,1.320000,0,0.170566,0.000000,2.040726,18.813923,0,1,stable
0.300000,0.071487,0.916137,0.000000,0.111363,1,0.000042,1.748360,0.107542,1.320000,0.000000,0.100000,0.000000,1.748360,1.593337,0,1,stable
0.400000,-0.029924,0.899078,0.000000,0.127090,1,0.000042,1.848197,0.122761,1.320000,42.887221,0.100000,0.000000,1.848197,-2.923658,0,1,stable
0.500000,0.056839,0.880554,0.000000,0.142690,2,0.000043,1.793088,0.137836,1.320000,197.393442,0.100000,0.000000,1.793088,0.998369,0,1,stable
0.600000,0.009935,0.868472,-0.000000,0.157489,2,0.000045,1.732909,0.152117,1.320000,275.018202,0.100000,0.000000,1.732909,-0.551089,0,1,stable
0.700000,-0.024107,0.869010,0.000000,0.171101,2,0.000044,1.675696,0.165230,1.320000,182.216141,0.100000,0.000000,1.675696,-0.601788,0,1,stable
0.800000,0.206722,0.882722,0.000000,0.183297,2,0.000044,1.623743,0.176952,1.320000,170.718286,0.166743,0.000000,1.623743,-0.572130,0,1,stable
0.900000,0.357746,0.904370,0.000000,0.193987,2,0.000045,1.578227,0.187196,1.320000,226.438615,0.171511,0.000000,1.578227,-0.519535,0,1,stable
1,0.208199,0.926469,0.000000,0.203195,2,0.000045,1.539438,0.195989,1.320000,174.535818,0.666722,0.000000,1.961059,-0.455161,0,6.160336,chronique
1.100000,0.001527,0.943205,0.000000,0.211016,2,0.000045,1.507057,0.203427,1.320000,174.689377,0.659569,0.000000,1.923438,-0.387893,0,5.529163,chronique
1.200000,-0.015831,0.952136,0.000000,0.217588,2,0.000045,1.480426,0.209651,1.320000,158.850409,0.591645,0.000000,1.923438,-0.323806,0,6.160336,chronique
1.300000,-0.052938,0.953688,0.000000,0.223064,2,0.000045,1.458744,0.214813,1.320000,172.226949,0.573604,0.000000,1.923438,-0.266313,0,6.954180,chronique
1.400000,-0.360660,0.949772,0.000000,0.227596,2,0.000044,1.441203,0.219067,1.320000,151.201174,0.422823,0.000000,1.923438,-0.216814,0,7.201240,chronique
1.500000,-0.682111,0.942661,-0.000000,0.231327,2,0.000041,1.427054,0.222555,1.320000,146.021055,0.527913,0.000000,1.923438,-0.175412,0,6.954180,chronique
1.600000,-0.495967,0.934548,-0.000000,0.234384,2,0.000042,1.415641,0.225401,1.320000,134.897278,0.633402,0.000000,1.890851,-0.141494,0,10.630922,chronique
1.700000,0.143599,0.927558,-0.000000,0.236875,2,0.000041,1.406412,0.227712,1.320000,223.777113,0.570910,0.000000,1.890851,-0.114125,0,9.541703,chronique
1.800000,0.422742,0.923592,-0.000000,0.238891,2,0.000042,1.398908,0.229576,1.320000,311.378372,0.626661,0.000000,1.890851,-0.092292,0,6.342680,stable
1.900000,-0.087682,0.923588,0.000000,0.240507,2,0.000041,1.392757,0.231067,1.320000,257.358773,0.643983,0.000000,1.890851,-0.075036,0,4.750120,stable
