t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
1,-0.066296,0.991674,0.000060,0.034294,1,0.000021,1.190787,0.028388,1.339944,0.203896,0.681953,0.297580,1.451368,-0.985713,0,3.604853,1,stable,0.295681,-0.001898,0.141851,0.293459,0.028388,1.339944
1.100000,-0.087022,0.993071,0.000035,0.041039,1,0.000022,1.122739,0.035725,1.337027,0.225519,0.714012,0.283284,1.434211,-1.105383,0,8.145223,1,stable,0.280744,-0.002541,0.144303,0.309334,0.035725,1.337027
1.200000,-0.059420,0.993711,-0.000022,0.049379,1,0.000023,1.081567,0.044512,1.334406,0.330013,0.589194,0.268270,1.434211,-0.680479,0,9.510805,1,stable,0.266501,-0.001769,0.146790,0.324303,0.044512,1.334406
1.300000,-0.006030,0.993500,-0.000022,0.059320,3,0.000022,1.035312,0.054860,1.332336,1.475105,0.411391,0.253240,1.434211,-0.411723,0,8.564841,1,stable,0.253033,-0.000207,0.149313,0.338318,0.054860,1.332336
1.400000,-0.036326,0.992622,0.000141,0.070044,3,0.000022,0.947034,0.066222,1.331018,1.714005,0.397418,0.241510,1.434211,-0.462546,0,9.510805,1,stable,0.240364,-0.001145,0.151871,0.351335,0.066222,1.331018
1.500000,-0.155825,0.991442,0.000381,0.079460,4,0.000022,0.761724,0.076575,1.330561,3.124088,0.491374,0.233144,1.434211,-0.882788,0,8.564841,1,stable,0.228254,-0.004891,0.154465,0.363320,0.076575,1.330561
1.600000,-0.105547,0.990387,0.000341,0.087643,1,0.000022,0.607968,0.085513,1.330993,6.371783,0.732104,0.219845,1.400990,-1.853094,0,14.104711,1,stable,0.216445,-0.003400,0.157095,0.374240,0.085513,1.330993
1.700000,0.178718,0.989817,-0.000113,0.099861,1,0.000022,0.725167,0.097994,1.332297,9.626332,0.626645,0.199644,1.400990,-1.537566,0,13.056038,1,stable,0.205348,0.005704,0.159762,0.384069,0.097994,1.332297
1.800000,0.406046,0.989924,-0.000459,0.117245,4,0.000022,0.844691,0.115389,1.334373,29.462609,0.842006,0.182326,1.400990,1.171994,0,14.156687,1,stable,0.195542,0.013216,0.162465,0.392784,0.115389,1.334373
1.900000,0.268680,0.990647,-0.000383,0.132390,4,0.000022,0.675828,0.130620,1.337008,21.491156,0.833592,0.177975,1.400990,1.195235,0,30.498841,1,stable,0.186834,0.008859,0.165205,0.400369,0.130620,1.337008
2,0.065100,0.991674,-0.000156,0.137871,2,0.000022,0.425441,0.136435,1.339909,57.230323,0.676336,0.176100,1.400990,-1.688631,0,19.183344,1,stable,0.178209,0.002109,0.167982,0.406809,0.136435,1.339909
2.100000,0.017972,0.992522,-0.000196,0.142942,2,0.000023,0.370408,0.141912,1.342858,49.924468,0.670606,0.168955,1.358949,-2.503865,0,13.992085,1,stable,0.169469,0.000515,0.170795,0.412092,0.141912,1.342858
2.200000,-0.013439,0.992728,-0.000055,0.153796,4,0.000022,0.536436,0.152202,1.345567,49.005828,0.671180,0.161626,1.358949,-0.550328,0,17.281444,1,stable,0.161037,-0.000588,0.173647,0.416209,0.152202,1.345567
2.300000,-0.130951,0.992063,0.000290,0.163766,2,0.000022,0.378830,0.161202,1.347690,45.403922,0.690742,0.157672,1.358949,1.660282,0,22.592696,1,stable,0.152938,-0.004734,0.176535,0.419154,0.161202,1.347690
2.400000,0.149996,0.990669,0.000278,0.168426,4,0.000030,0.510526,0.165435,1.348979,43.918758,0.710547,0.139589,1.358949,-1.576062,0,17.281444,1,stable,0.144908,0.005319,0.179462,0.420923,0.165435,1.348979
2.500000,0.506096,0.989045,-0.000331,0.180921,1,0.000023,0.414452,0.177178,1.349475,68.812422,0.800380,0.119630,1.358949,1.316959,0,13.992085,1,stable,0.138093,0.018463,0.182426,0.421513,0.177178,1.349475
2.600000,0.289343,0.987842,-0.000151,0.193612,4,0.000021,0.398635,0.189139,1.349100,61.533676,0.795413,0.121959,1.319581,-0.960744,0,15.489873,1,stable,0.132682,0.010723,0.185427,0.420923,0.189139,1.349100
2.700000,-0.361082,0.987566,0.000465,0.193338,3,0.000023,0.148406,0.188860,1.347692,108.880807,0.682575,0.140700,1.319581,-0.158170,0,13.932179,1,stable,0.126915,-0.013784,0.188467,0.419154,0.188860,1.347692
2.800000,-0.519001,0.988351,0.000237,0.182469,4,0.000023,0.387588,0.178878,1.345427,158.060788,0.789116,0.139557,1.319581,-2.502286,0,10.571626,1,stable,0.119454,-0.020102,0.191545,0.416209,0.178878,1.345427
2.900000,-0.213659,0.989907,-0.000672,0.182376,1,0.000021,0.240406,0.179174,1.342809,145.618774,0.718277,0.120406,1.319581,2.391814,0,8.734400,1,stable,0.111855,-0.008550,0.194662,0.412092,0.179174,1.342809
3,0.048491,0.991674,-0.000352,0.190989,4,0.000021,0.352260,0.187082,1.340042,193.558846,0.671699,0.103888,1.319581,-1.471815,0,8.336008,1,stable,0.105571,0.001683,0.197816,0.406809,0.187082,1.340042
3.100000,-0.092133,0.993071,0.000755,0.196001,3,0.000023,0.213283,0.191809,1.337196,171.831819,0.682009,0.104332,1.290609,1.118535,0,8.734400,1,stable,0.100429,-0.003904,0.201009,0.400369,0.191809,1.337196
3.200000,-0.185656,0.993711,0.001225,0.193802,4,0.000020,0.317833,0.190070,1.334391,190.351497,0.698091,0.102984,1.290609,-1.389766,0,8.336008,1,stable,0.095091,-0.007892,0.204240,0.392784,0.190070,1.334391
3.300000,0.010899,0.993500,0.000168,0.194249,1,0.000020,0.281505,0.189958,1.332117,173.287442,0.710581,0.089383,1.290609,1.045505,0,7.972373,1,stable,0.089698,0.000315,0.207510,0.384069,0.189958,1.332117
3.400000,0.241844,0.992622,-0.000988,0.200302,4,0.000022,0.317620,0.194887,1.330755,179.146283,0.703431,0.075107,1.290609,-0.363286,0,8.336008,1,stable,0.085239,0.010132,0.210818,0.374240,0.194887,1.330755
3.500000,0.096003,0.991442,-0.001101,0.204383,4,0.000021,0.219887,0.198248,1.330407,171.332105,0.736337,0.077698,1.290609,0.361152,0,7.972373,1,stable,0.081797,0.004099,0.214165,0.363320,0.198248,1.330407
3.600000,-0.167825,0.990387,-0.000428,0.202129,4,0.000020,0.276142,0.196330,1.330959,183.097805,0.729547,0.085527,1.264479,-0.977327,0,7.899809,1,stable,0.078038,-0.007489,0.217550,0.351335,0.196330,1.330959
3.700000,-0.037979,0.989817,-0.000114,0.195471,4,0.000020,0.358245,0.189866,1.332361,178.744873,0.748840,0.075339,1.264479,0.562544,0,7.828554,1,stable,0.073531,-0.001808,0.220974,0.338318,0.189866,1.332361
3.800000,0.202827,0.989924,0.000017,0.197047,4,0.000021,0.245917,0.190773,1.334593,185.567002,0.739495,0.060616,1.264479,0.821035,0,7.899809,1,stable,0.069708,0.009091,0.224436,0.324303,0.190773,1.334593
3.900000,0.094681,0.990647,0.000810,0.199444,4,0.000020,0.221070,0.192386,1.337270,180.192494,0.737973,0.062649,1.264479,-1.123282,0,7.828554,1,stable,0.066958,0.004309,0.227936,0.309334,0.192386,1.337270
4,-0.023432,0.991674,0.001188,0.196186,4,0.000020,0.243978,0.188976,1.339973,183.315522,0.718404,0.065176,1.264479,-0.248473,0,6.770259,1,stable,0.063959,-0.001217,0.231475,0.293459,0.188976,1.339973
4.100000,0.323674,0.992522,-0.000080,0.189510,4,0.000021,0.257108,0.182730,1.342690,173.827619,0.729760,0.045404,1.239016,0.229082,0,7.828554,1,stable,0.060662,0.015259,0.235052,0.276734,0.182730,1.342690
4.200000,0.524892,0.992728,-0.001409,0.189685,4,0.000020,0.237133,0.183129,1.345479,192.164533,0.752206,0.033764,1.239016,0.131301,0,6.770259,1,stable,0.058864,0.025099,0.238667,0.259218,0.183129,1.345479
4.300000,0.037319,0.992063,-0.000476,0.186212,2,0.000020,0.209461,0.179944,1.347801,174.229842,0.720341,0.056154,1.239016,-0.199749,0,6.031712,1,stable,0.057951,0.001797,0.242320,0.240981,0.179944,1.347801
4.400000,-0.395669,0.990669,0.000887,0.177204,4,0.000020,0.320783,0.171667,1.349071,230.211964,0.716108,0.074854,1.239016,-0.276719,0,6.847104,1,stable,0.055199,-0.019655,0.246011,0.222096,0.171667,1.349071
4.500000,-0.270197,0.989045,0.000340,0.168479,4,0.000020,0.326557,0.163473,1.349412,202.635975,0.700489,0.064483,1.239016,1.113218,0,6.031712,1,stable,0.050849,-0.013635,0.249740,0.202643,0.163473,1.349412
4.600000,-0.041000,0.987842,-0.000395,0.166510,4,0.000020,0.265362,0.161238,1.348983,229.635184,0.660932,0.049349,1.209817,0.057735,0,5.859641,1,stable,0.047203,-0.002145,0.253506,0.182707,0.161238,1.348983
4.700000,-0.048400,0.987566,0.000102,0.163683,2,0.000021,0.163919,0.158540,1.347651,219.937976,0.674969,0.047266,1.209817,-0.611949,0,6.031712,1,stable,0.044669,-0.002596,0.257309,0.162379,0.158540,1.347651
4.800000,-0.030192,0.988351,0.000414,0.158913,4,0.000020,0.224417,0.154142,1.345441,215.763161,0.684639,0.044719,1.209817,-1.014431,0,6.847104,1,stable,0.042226,-0.001743,0.261150,0.141753,0.154142,1.345441
4.900000,0.076627,0.989907,-0.000335,0.153635,4,0.000020,0.253734,0.149059,1.342735,208.760152,0.690055,0.036992,1.209817,0.604989,0,7.917412,1,stable,0.039974,0.003990,0.265027,0.120927,0.149059,1.342735
5,0.046532,0.991674,-0.000779,0.151734,1,0.000020,0.218157,0.146886,1.339862,205.083743,0.682222,0.036650,1.209817,0.293166,0,7.345103,1,stable,0.038298,0.002457,0.268941,0.100000,0.146886,1.339862
5.100000,-0.213650,0.993071,-0.000316,0.148180,1,0.000020,0.214092,0.143135,1.337006,201.612907,0.679608,0.048309,1.177667,-0.355772,0,7.917412,1,stable,0.036582,-0.011727,0.272892,0.079073,0.143135,1.337006
5.200000,-0.449509,0.993711,0.000213,0.143716,1,0.000020,0.245404,0.138600,1.334387,204.964860,0.700648,0.058774,1.177667,-0.040646,0,7.345103,1,stable,0.033804,-0.024970,0.276878,0.058247,0.138600,1.334387
5.300000,-0.342833,0.993500,0.000122,0.138330,4,0.000020,0.273654,0.133416,1.332318,198.860313,0.712237,0.049437,1.177667,0.313113,0,6.849955,1,stable,0.030094,-0.019344,0.280900,0.037621,0.133416,1.332318
5.400000,0.018331,0.992622,-0.000109,0.135052,1,0.000020,0.202583,0.130119,1.331067,206.388429,0.696960,0.028970,1.177667,0.282502,0,6.414846,1,stable,0.027024,0.001034,0.284958,0.017293,0.130119,1.331067
5.500000,0.236830,0.991442,0.000367,0.134064,3,0.000021,0.156623,0.128940,1.330701,212.855306,0.697063,0.015503,1.177667,-0.710707,0,6.849955,1,stable,0.025756,0.013709,0.289050,0.001000,0.128940,1.330701
5.600000,0.119174,0.990387,0.001167,0.134838,1,0.000022,0.100556,0.129681,1.331126,205.074594,0.682788,0.025267,1.149919,-0.459598,0,6.414846,1,stable,0.025578,0.007003,0.293178,0.001000,0.129681,1.331126
5.700000,0.027605,0.989817,0.000973,0.134231,4,0.000022,0.107950,0.129133,1.332273,214.265036,0.678200,0.036235,1.149919,-0.560670,0,6.031712,1,stable,0.024865,0.001619,0.297339,0.001000,0.129133,1.332273
5.800000,0.229825,0.989924,-0.000582,0.132956,4,0.000022,0.125820,0.127971,1.334244,206.250333,0.679529,0.018752,1.149919,0.073935,0,6.414846,1,stable,0.023753,0.013893,0.301535,0.001000,0.127971,1.334244
5.900000,0.323088,0.990647,-0.001505,0.134603,4,0.000022,0.140478,0.129494,1.336987,209.325124,0.695683,0.016523,1.149919,0.178699,0,6.031712,1,stable,0.023689,0.019791,0.305764,0.001000,0.129494,1.336987
6,0.040435,0.991674,-0.000410,0.134483,1,0.000022,0.110087,0.129388,1.340046,201.726006,0.681736,0.032150,1.149919,0.146580,0,5.859641,1,stable,0.024106,0.002474,0.310026,0.001000,0.129388,1.340046
6.100000,-0.086824,0.992522,0.000747,0.133207,4,0.000022,0.125079,0.128207,1.342928,211.806133,0.679842,0.032596,1.120058,-0.303903,0,6.031712,1,stable,0.023101,-0.005488,0.314320,0.001000,0.128207,1.342928
6.200000,0.041550,0.992728,0.000191,0.133071,1,0.000022,0.106473,0.128197,1.345516,201.611994,0.679862,0.028132,1.120058,0.149912,0,6.038579,1,stable,0.021502,0.002648,0.318646,0.001000,0.128197,1.345516
6.300000,-0.040790,0.992063,-0.000203,0.133436,4,0.000025,0.157570,0.128570,1.347619,204.702944,0.681867,0.029872,1.120058,-0.186056,0,6.045461,1,stable,0.020641,-0.002678,0.323004,0.001000,0.128570,1.347619
6.400000,-0.193632,0.990669,0.000108,0.132769,2,0.000022,0.098722,0.128019,1.348891,198.689195,0.686217,0.042055,1.120058,0.510966,0,6.422613,1,stable,0.019392,-0.012773,0.327393,0.001000,0.128019,1.348891
6.500000,-0.056950,0.989045,-0.000558,0.131125,4,0.000020,0.147813,0.126711,1.349313,195.552762,0.683975,0.030842,1.120058,-0.588472,0,6.045461,1,stable,0.017389,-0.003838,0.331812,0.001000,0.126711,1.349313
6.600000,0.020127,0.987842,-0.001138,0.132613,4,0.000021,0.120402,0.127980,1.348994,196.861126,0.699445,0.035099,1.091851,0.490906,0,6.422613,1,stable,0.016209,0.001335,0.336261,0.001000,0.127980,1.348994
6.700000,-0.259336,0.987566,0.000138,0.132784,2,0.000020,0.091566,0.128053,1.347782,190.755073,0.695951,0.033232,1.091851,-0.274109,0,6.849955,1,stable,0.015507,-0.017725,0.340740,0.001000,0.128053,1.347782
6.800000,-0.543230,0.988351,0.001451,0.133081,1,0.000021,0.119200,0.128178,1.345624,197.744162,0.771702,0.050915,1.091851,-0.288361,0,6.422613,1,stable,0.013298,-0.037618,0.345247,0.001000,0.128178,1.345624
6.900000,-0.438895,0.989907,0.000959,0.131586,4,0.000020,0.163089,0.126697,1.342858,191.664355,0.778858,0.040348,1.091851,0.276344,0,6.256674,1,stable,0.009589,-0.030758,0.349781,0.001000,0.126697,1.342858
7,-0.047384,0.991674,-0.000151,0.132921,4,0.000020,0.122375,0.127901,1.339930,198.531324,0.691797,0.015677,1.091851,0.438891,0,6.249551,1,stable,0.006622,-0.003357,0.354344,0.001000,0.127901,1.339930
7.100000,0.275287,0.993071,-0.000124,0.134737,4,0.000020,0.141638,0.129641,1.337099,205.774836,0.681299,0.017458,1.064116,-0.407139,0,6.256674,1,stable,0.006019,0.019806,0.358933,0.001000,0.129641,1.337099
7.200000,0.280894,0.993711,0.000725,0.134389,4,0.000021,0.099876,0.129325,1.334503,199.541521,0.666354,0.018042,1.064116,0.192625,0,6.249551,1,stable,0.007320,0.020453,0.363547,0.001000,0.129325,1.334503
7.300000,0.110498,0.993500,0.000986,0.134494,4,0.000020,0.100521,0.129387,1.332320,204.533607,0.661179,0.030319,1.064116,-0.417615,0,6.242445,1,stable,0.008609,0.008115,0.368188,0.001000,0.129387,1.332320
7.400000,0.066896,0.992622,-0.000104,0.132671,4,0.000020,0.140137,0.127852,1.330858,205.477535,0.650823,0.030565,1.064116,0.006442,0,6.064361,1,stable,0.008835,0.004993,0.372852,0.001000,0.127852,1.330858
7.500000,0.181123,0.991442,-0.001436,0.133190,4,0.000020,0.139466,0.128269,1.330408,201.095143,0.661066,0.038739,1.064116,0.396160,0,6.242445,1,stable,0.008797,0.013719,0.377541,0.001000,0.128269,1.330408
7.600000,0.201237,0.990387,-0.001385,0.132490,2,0.000021,0.109111,0.127617,1.331002,200.716118,0.690671,0.036576,1.037359,-0.006704,0,6.064361,1,stable,0.009467,0.015427,0.382252,0.001000,0.127617,1.331002
7.700000,0.075690,0.989817,-0.000059,0.132008,1,0.000020,0.123312,0.127262,1.332414,197.031134,0.684885,0.039304,1.037359,-0.303554,0,5.896157,1,stable,0.010242,0.005867,0.386986,0.001000,0.127262,1.332414
7.800000,0.139850,0.989924,0.000617,0.131637,4,0.000020,0.137498,0.126936,1.334438,196.288666,0.707421,0.021882,1.037359,0.142008,0,6.064361,1,stable,0.010204,0.010969,0.391741,0.001000,0.126936,1.334438
7.900000,0.267432,0.990647,-0.000102,0.133676,1,0.000020,0.144114,0.128707,1.337038,193.855521,0.713167,0.023030,1.037359,0.141864,0,5.896157,1,stable,0.010582,0.021254,0.396517,0.001000,0.128707,1.337038
8,-0.045177,0.991674,-0.000192,0.133591,1,0.000021,0.107416,0.128600,1.339959,191.467007,0.677154,0.032691,1.037359,0.066162,0,5.815737,1,stable,0.011772,-0.003623,0.401312,0.001000,0.128600,1.339959
8.100000,-0.378622,0.992522,0.000312,0.132677,2,0.000021,0.171202,0.127661,1.342774,199.210975,0.683379,0.045119,1.012101,-0.366980,0,5.896157,1,stable,0.010890,-0.030863,0.406127,0.001000,0.127661,1.342774
8.200000,-0.215831,0.992728,-0.000682,0.129056,4,0.000020,0.250337,0.124789,1.345404,193.018557,0.651133,0.035678,1.012101,0.637859,0,5.815737,1,stable,0.007849,-0.017818,0.410960,0.001000,0.124789,1.345404
8.300000,-0.107933,0.992063,-0.001084,0.130398,4,0.000020,0.216465,0.126042,1.347746,203.511235,0.646281,0.050070,1.012101,0.791350,0,5.737481,1,stable,0.006015,-0.009027,0.415809,0.001000,0.126042,1.347746
8.400000,-0.318264,0.990669,0.001247,0.128689,1,0.000020,0.177084,0.124310,1.349217,194.293784,0.652148,0.037089,1.012101,-0.338719,0,5.697692,1,stable,0.004984,-0.026839,0.420676,0.001000,0.124310,1.349217
8.500000,-0.273287,0.989045,0.002353,0.130561,2,0.000022,0.164849,0.126069,1.349518,197.242881,0.663477,0.025851,1.012101,-0.393813,0,5.658451,1,stable,0.002563,-0.023288,0.425557,0.001000,0.126069,1.349518
8.600000,0.061285,0.987842,0.000456,0.132568,2,0.000020,0.152910,0.127717,1.348924,192.178154,0.602927,0.028838,0.985675,-0.122348,0,5.390522,1,stable,0.000551,0.005279,0.430454,0.001000,0.127717,1.348924
8.700000,0.264221,0.987566,-0.000693,0.132763,3,0.000022,0.128398,0.127600,1.347568,196.710064,0.635645,0.029270,0.985675,-0.119396,0,5.658451,1,stable,0.000951,0.023058,0.435364,0.001000,0.127600,1.347568
8.800000,0.231236,0.988351,-0.000357,0.132316,1,0.000022,0.139905,0.127297,1.345463,191.330101,0.630500,0.032757,0.985675,-0.245116,0,5.390522,1,stable,0.002769,0.020389,0.440286,0.001000,0.127297,1.345463
8.900000,0.162918,0.989907,-0.000366,0.132206,2,0.000022,0.112137,0.127192,1.342780,193.143366,0.629392,0.040431,0.985675,0.115068,0,5.146819,1,stable,0.004280,0.014481,0.445221,0.001000,0.127192,1.342780
9,0.157534,0.991674,-0.001017,0.129121,4,0.000022,0.241967,0.124460,1.339862,190.446743,0.633796,0.025663,0.985675,-0.277679,0,5.089299,1,stable,0.005237,0.014202,0.450166,0.001000,0.124460,1.339862
9.100000,0.146013,0.993071,-0.001152,0.132349,4,0.000022,0.243495,0.127619,1.337016,188.254373,0.628002,0.042019,0.960667,1.298305,0,5.033049,1,stable,0.006124,0.013322,0.455121,0.001000,0.127619,1.337016
9.200000,0.061820,0.993711,-0.000297,0.127780,4,0.000022,0.239567,0.123463,1.334467,186.111508,0.651170,0.046692,0.960667,0.015274,0,4.973934,1,stable,0.006896,0.005696,0.460085,0.001000,0.123463,1.334467
9.300000,-0.034146,0.993500,0.000650,0.125652,3,0.000023,0.161754,0.121311,1.332389,184.379239,0.666855,0.033713,0.960667,-0.039279,0,5.033049,1,stable,0.007012,-0.003149,0.465057,0.001000,0.121311,1.332389
9.400000,0.000163,0.992622,0.000609,0.128757,4,0.000022,0.225688,0.124475,1.331009,182.368110,0.663801,0.035555,0.960667,-0.778129,0,5.089299,1,stable,0.006406,0.000005,0.470036,0.001000,0.124475,1.331009
9.500000,0.277523,0.991442,-0.000221,0.124913,4,0.000022,0.341561,0.121229,1.330518,181.251903,0.643130,0.038767,0.960667,0.639340,0,5.146819,1,transitoire,0.006087,0.026440,0.475021,0.001000,0.121229,1.330518
9.600000,0.427203,0.990387,-0.000810,0.131242,4,0.000022,0.393419,0.126417,1.331037,183.987414,0.632113,0.048548,0.935643,1.158727,0,5.089299,1,transitoire,0.007921,0.041132,0.480011,0.017293,0.126417,1.331037
9.700000,0.071016,0.989817,0.000029,0.130219,4,0.000022,0.397369,0.125624,1.332415,180.187406,0.644604,0.020820,0.935643,0.518588,0,5.033049,1,transitoire,0.010853,0.006890,0.485004,0.037621,0.125624,1.332415
9.800000,-0.398270,0.989924,0.000967,0.145160,4,0.000022,0.550093,0.139324,1.334399,194.222193,0.642278,0.050018,0.935643,0.039499,0,5.089299,1,transitoire,0.010867,-0.039150,0.490001,0.058247,0.139324,1.334399
9.900000,-0.305166,0.990647,-0.000141,0.134573,4,0.000022,0.542969,0.129343,1.336943,191.199856,0.641049,0.044272,0.940139,1.527235,0,5.033049,1,transitoire,0.007157,-0.030299,0.495000,0.079073,0.129343,1.336943
10,-0.016180,0.991674,-0.001176,0.134912,4,0.000022,1.068610,0.131206,1.340023,200.300199,0.605247,0.052061,0.941761,-0.071237,0,4.973934,1,transitoire,0.004348,-0.001640,0.500000,0.100000,0.131206,1.340023
10.100000,-0.088585,0.992522,0.001070,0.129143,4,0.000027,0.643542,0.127131,1.343012,199.704233,0.596224,0.047559,0.947801,5.256409,0.100000,5.033049,1,transitoire,0.003998,-0.009001,0.505000,0.120927,0.127131,1.343012
10.200000,0.073851,0.992728,0.002188,0.137049,1,0.000024,0.412107,0.133663,1.345463,198.366470,0.606860,0.040277,0.952901,-4.250683,0.200000,5.089299,1,stable,0.003070,0.007562,0.509999,0.141753,0.133663,1.345463
10.300000,0.219989,0.992063,-0.000276,0.146872,1,0.000024,0.976376,0.142346,1.347513,193.493600,0.669714,0.060332,0.952901,-2.314344,0.300000,5.146819,1,transitoire,0.003528,0.022775,0.514996,0.162379,0.142346,1.347513
10.400000,0.066255,0.990669,-0.001418,0.137558,4,0.000025,1.304592,0.130366,1.348865,190.566685,0.642882,0.025953,0.973540,5.642687,0.400000,5.089299,1,transitoire,0.005194,0.006892,0.519989,0.182707,0.130366,1.348865
10.500000,-0.052953,0.989045,-0.000633,0.172834,4,0.000021,1.103408,0.165192,1.349303,192.928685,0.637002,0.049186,1.009468,3.282162,0.500000,5.146819,1,transitoire,0.005492,-0.005675,0.524979,0.202643,0.165192,1.349303
10.600000,0.179042,0.987842,-0.001534,0.141378,4,0.000024,1.526040,0.135122,1.348895,189.122678,0.622994,0.048939,1.013738,-2.011846,0.600000,5.390522,1,transitoire,0.004758,0.019005,0.529964,0.222096,0.135122,1.348895
10.700000,0.314177,0.987566,-0.001338,0.141189,4,0.000021,2.212585,0.132995,1.347779,193.077407,0.631482,0.054644,1.055469,4.226324,0.600000,5.146819,1,transitoire,0.006058,0.033816,0.534943,0.240981,0.132995,1.347779
10.800000,-0.013404,0.988351,0.001602,0.129476,4,0.000021,2.238007,0.122938,1.345735,188.100699,0.615888,0.034868,1.127132,6.865453,0.600000,5.089299,1,transitoire,0.008491,-0.001417,0.539915,0.259218,0.122938,1.345735
10.900000,-0.238877,0.989907,0.002480,0.160790,4,0.000020,1.303733,0.155093,1.342935,197.298542,0.676650,0.058781,1.199607,0.254214,0.600000,5.146819,1,chronique,0.007951,-0.026165,0.544879,0.276734,0.155093,1.342935
11,0.119996,0.991674,0.000603,0.130472,4,0.000021,3.070460,0.112724,1.339973,190.260039,0.728824,0.045527,1.228149,-9.342742,0.600000,5.089299,1,transitoire,0.005437,0.013273,0.549834,0.293459,0.112724,1.339973
11.100000,0.149563,0.993071,-0.001957,0.143996,4,0.000020,3.101877,0.134044,1.336898,205.144025,0.735502,0.028231,1.308249,17.667272,0.600000,5.033049,1,transitoire,0.006239,0.016632,0.554779,0.309334,0.134044,1.336898
11.200000,0.591227,0.993711,-0.001144,0.169185,1,0.000020,0.901840,0.161436,1.334395,194.277904,0.708556,0.073191,1.411584,0.314167,0.600000,4.973934,1,chronique,0.007273,0.066519,0.559714,0.324303,0.161436,1.334395
11.300000,0.140499,0.993500,-0.000154,0.076530,4,0.000021,8.344570,0.061693,1.332373,195.643309,0.710777,0.015771,1.417676,-22.000362,0.600000,5.350559,1,transitoire,0.012290,0.015882,0.564636,0.338318,0.061693,1.332373
11.400000,0.028469,0.992622,0.001869,0.198518,4,0.000020,3.431096,0.190781,1.331086,217.399005,0.693512,0.042406,1.743758,74.427292,0.600000,5.148442,1,transitoire,0.012961,0.003270,0.569546,0.351335,0.190781,1.331086
11.500000,-0.122053,0.991442,0.000313,0.097884,4,0.000020,6.132022,0.089371,1.330476,196.858604,0.702765,0.034423,1.855712,-49.134738,0.600000,5.350559,1,transitoire,0.012577,-0.014049,0.574443,0.363320,0.089371,1.330476
11.600000,0.094855,0.990387,-0.000184,0.134247,4,0.000020,4.086350,0.113484,1.330997,193.168527,0.698365,0.031658,2.033891,27.009258,0.600000,5.148442,1,transitoire,0.010812,0.010999,0.579324,0.374240,0.113484,1.330997
