t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
0,0.011444,0.926469,0,0.156540,2,0.000039,0,0.150413,1.320000,0,0.100000,0.493788,0,0,0,1,stable
0.100000,0.436788,0.928852,0,0.131406,2,0.000044,1.802656,0.126466,1.320000,0,0.174126,0.000000,1.802656,0,0,1,stable
0.200000,0.348500,0.926365,0.000000,0.107149,2,0.000043,1.944523,0.103235,1.320000,0,0.171210,0.000000,1.944523,18.026555,0,1,stable
0.300000,0.072814,0.916137,0.000000,0.114831,1,0.000043,1.360294,0.110715,1.320000,0.000000,0.100000,0.000000,1.360294,1.418673,0,1,stable
0.400000,-0.026179,0.899078,0.000000,0.127414,1,0.000045,1.481858,0.122900,1.320000,60.770565,0.100000,0.000000,1.481858,-5.842291,0,1,stable
0.500000,0.063227,0.880554,0.000000,0.139947,2,0.000046,1.447818,0.135019,1.320000,250.566202,0.100000,0.000000,1.447818,1.215641,0,1,stable
0.600000,0.014771,0.868472,-0.000000,0.151977,2,0.000045,1.408353,0.146637,1.320000,327.802460,0.100000,0.000000,1.408353,-0.340402,0,1,stable
0.700000,-0.020682,0.869010,0.000000,0.163269,2,0.000045,1.369882,0.157528,1.320000,222.563241,0.100000,0.000000,1.369882,-0.394644,0,1,stable
0.800000,0.197579,0.882722,0.000000,0.173663,2,0.000045,1.333689,0.167536,1.320000,208.406680,0.166464,0.000000,1.333689,-0.384708,0,1,stable
0.900000,0.339567,0.904370,0.000000,0.183067,2,0.000045,1.300597,0.176575,1.320000,260.970115,0.170921,0.000000,1.300597,-0.361935,0,1,stable
1,0.197737,0.926469,0.000000,0.191451,2,0.000044,1.271036,0.184617,1.320000,205.938879,0.682293,0.000000,1.873589,-0.330918,0,6.421454,stable
1.100000,0.003527,0.943205,0.000000,0.198834,2,0.000044,1.245112,0.191682,1.320000,197.388326,0.673045,0.000000,1.743012,-0.295608,0,5.998707,stable
1.200000,-0.013827,0.952136,0.000000,0.205267,2,0.000046,1.222698,0.197822,1.320000,180.540224,0.611104,0.000000,1.743012,-0.259241,0,6.421454,stable
1.300000,-0.051422,0.953688,0.000000,0.210824,2,0.000045,1.203519,0.203111,1.320000,192.102846,0.600581,0.000000,1.743012,-0.224147,0,6.908302,stable
1.400000,-0.344013,0.949772,0.000000,0.215586,2,0.000045,1.187226,0.207632,1.320000,170.278552,0.464320,0.000000,1.743012,-0.191788,0,7.619630,stable
1.500000,-0.647063,0.942661,-0.000000,0.219639,2,0.000045,1.173443,0.211467,1.320000,161.347752,0.527764,0.000000,1.743012,-0.162929,0,6.908302,stable
1.600000,-0.466595,0.934548,-0.000000,0.223063,2,0.000045,1.161801,0.214700,1.320000,150.191733,0.622908,0.000000,1.669213,-0.137828,0,9.512816,stable
1.700000,0.144147,0.927558,-0.000000,0.225934,2,0.000045,1.151957,0.217403,1.320000,233.098207,0.575023,0.000000,1.669213,-0.116417,0,8.886555,stable
1.800000,0.410212,0.923592,-0.000000,0.228318,2,0.000045,1.143602,0.219643,1.320000,312.374283,0.629950,0.000000,1.669213,-0.098440,0,5.964791,stable
1.900000,-0.080997,0.923588,0.000000,0.230274,2,0.000044,1.136464,0.221477,1.320000,259.763256,0.643927,0.000000,1.669213,-0.083552,0,4.488906,stable
2,-0.733955,0.926469,0.000000,0.231851,2,0.000046,1.130306,0.222952,1.320000,407.405054,0.640074,0.000000,1.669213,-0.071382,0,5.747992,stable
2.100000,-0.685091,0.928852,-0.000000,0.233089,2,0.000045,1.124925,0.224109,1.320000,377.296341,0.716902,0.000000,1.617041,-0.061576,0,5.091713,stable
2.200000,-0.239096,0.926365,-0.000000,0.234019,2,0.000045,1.120141,0.224977,1.320000,459.280993,0.564889,0.000000,1.617041,-0.053817,0,4.295581,stable
2.300000,-0.147787,0.916137,-0.000000,0.234667,2,0.000045,1.115800,0.225581,1.320000,496.971713,0.599490,0.000000,1.617041,-0.047834,0,3.714749,stable
2.400000,-0.182865,0.899078,-0.000000,0.235049,2,0.000046,1.111762,0.225937,1.320000,445.846372,0.609870,0.000000,1.617041,-0.043411,0,4.250312,stable
2.500000,0.117002,0.880554,-0.000000,0.235176,2,0.000046,1.107900,0.226054,1.320000,427.530734,0.606014,0.000000,1.617041,-0.040380,0,4.013643,stable
2.600000,0.120974,0.868472,-0.000000,0.235049,2,0.000045,1.107901,0.225937,1.320000,425.848029,0.656133,0.000000,1.575848,-0.038626,0,4.439445,stable
