t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000029,0,0.000457,1.339942,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.339942
0.100000,0.000457,0.992522,0,0.001608,0,0.000023,2.481536,0.000743,1.342872,0,1,0.100000,0.469032,2.481536,0,0,1,1,1,stable,0.469099,0.000067,0.187076,0.187076,0.100000,0.000743,1.342872
0.200000,0.001155,0.992728,-0.000000,0.002438,0,0.000022,2.187716,0.001151,1.345525,0,1,0.100000,0.445353,2.187716,24.815363,0,1,1,1,stable,0.445649,0.000297,0.309128,0.309128,0.100000,0.001151,1.345525
0.300000,0.001747,0.992063,-0.000004,0.003548,0,0.000021,2.181745,0.001721,1.347639,0.000000,0.993307,0.100000,0.422603,2.181745,-2.938199,0,1,1,1,stable,0.423391,0.000787,0.496809,0.496809,0.100000,0.001721,1.347639
0.400000,0.001806,0.990669,-0.000016,0.005031,0,0.000021,0.757783,0.002518,1.348999,0.000047,0.993307,0.100000,0.401415,0.757783,-0.059719,0,1,1,1,stable,0.402285,0.000870,0.463942,0.463942,0.100000,0.002518,1.348999
0.500000,0.001330,0.989045,-0.000046,0.006633,0,0.000045,1.791326,0.003454,1.349468,0.000301,0.993307,0.100000,0.381229,1.791326,-14.239618,0,1,1,1,stable,0.382241,0.001012,0.630600,0.630600,0.100000,0.003454,1.349468
0.600000,0.001056,0.987842,-0.000064,0.008522,0,0.000045,1.296834,0.004638,1.348999,0.000472,0.993307,0.100000,0.362342,1.296834,10.335432,0,1,1,1,stable,0.363211,0.000869,0.733838,0.733838,0.100000,0.004638,1.348999
0.700000,0.000862,0.987566,-0.000089,0.010211,0,0.000044,0.933822,0.005921,1.347639,0.000428,0.993307,0.100000,0.344646,0.933822,-4.944916,0,1,1,1,stable,0.345121,0.000475,0.778558,0.778558,0.100000,0.005921,1.347639
0.800000,-0.000281,0.988351,-0.000045,0.011682,3,0.000044,1.506892,0.007352,1.345525,0.000391,0.993307,0.100000,0.328638,1.506892,-3.630119,0,1,1,1,stable,0.327903,-0.000735,0.923176,0.923176,0.100000,0.007352,1.345525
0.900000,-0.003401,0.989907,0.000074,0.013065,3,0.000041,1.171047,0.008907,1.342872,0.000494,0.993307,0.100000,0.315357,1.171047,5.730700,0,1,1,1,stable,0.311448,-0.003908,1,1,0.100000,0.008907,1.342872
