t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000019,0,0.000457,1.339942,0,1,0.100000,0.493789,0,0,0,1,1,1,stable,0.493788,-0.000000,0.447059,0.447059,0.100000,0.000457,1.339942
0.100000,0.000276,0.992522,0,0.001655,0,0.000019,0.274287,0.000765,1.342872,0,1,0.100000,0.468930,0.274287,0,0,1,1,1,stable,0.469099,0.000169,0.457040,0.457040,0.120927,0.000765,1.342872
0.200000,0.000724,0.992728,-0.000000,0.002606,0,0.000017,0.349477,0.001230,1.345525,0,1,0.100000,0.445178,0.349477,2.742872,0,1,1,1,stable,0.445657,0.000479,0.467047,0.467047,0.141753,0.001230,1.345525
0.300000,0.001135,0.992063,-0.000009,0.003921,0,0.000017,0.448226,0.001901,1.347639,0.000000,0.993307,0.100000,0.422578,0.448226,0.751897,0,1,1,1,stable,0.423413,0.000836,0.477075,0.477075,0.162379,0.001901,1.347639
0.400000,0.001192,0.990669,-0.000025,0.005635,0,0.000017,0.569244,0.002823,1.348999,0.000018,0.993307,0.100000,0.401289,0.569244,0.987486,0,1,1,1,stable,0.402310,0.001022,0.487118,0.487118,0.182707,0.002823,1.348999
0.500000,0.000913,0.989045,-0.000049,0.007694,0,0.000017,0.695020,0.004007,1.349468,0.000139,0.993307,0.100000,0.381352,0.695020,1.210189,0,1,1,1,stable,0.382277,0.000926,0.497169,0.497169,0.202643,0.004007,1.349468
0.600000,0.000723,0.987842,-0.000075,0.009925,0,0.000017,0.810474,0.005427,1.348999,0.000209,0.993307,0.100000,0.362542,0.810474,1.257753,0,1,1,1,stable,0.363238,0.000697,0.507222,0.507222,0.222096,0.005427,1.348999
0.700000,0.000615,0.987566,-0.000081,0.012156,0,0.000017,0.935043,0.007092,1.347639,0.000180,0.993307,0.100000,0.344744,0.935043,1.154540,0,1,1,1,stable,0.345133,0.000389,0.517270,0.517270,0.240981,0.007092,1.347639
0.800000,-0.000246,0.988351,-0.000036,0.014433,3,0.000018,1.109551,0.009105,1.345525,0.000173,0.993307,0.100000,0.328426,1.109551,1.245694,0,1,1,1,stable,0.327908,-0.000518,0.527307,0.527307,0.259218,0.009105,1.345525
0.900000,-0.002702,0.989907,0.000060,0.016869,3,0.000017,1.126690,0.011449,1.342872,0.000274,0.993307,0.100000,0.314181,1.126690,1.745075,0,1,1,1,stable,0.311470,-0.002711,0.537327,0.537327,0.276734,0.011449,1.342872
1,-0.005375,0.991674,0.000137,0.019248,1,0.000017,0.983060,0.013897,1.339943,0.001384,0.993307,0.665644,0.300626,1.118120,0.171397,0,3.733531,1,1,stable,0.295678,-0.004949,0.547323,0.547323,0.293459,0.013897,1.339943
1.100000,-0.005830,0.993071,0.000109,0.022198,1,0.000017,1.016831,0.017017,1.337027,0.001167,0.993307,0.672324,0.285965,1.073100,-1.436301,0,7.419391,1,1,stable,0.280493,-0.005472,0.557290,0.557290,0.309334,0.017017,1.337027
1.200000,-0.003815,0.993711,0.000036,0.027053,3,0.000017,1.194130,0.021798,1.334407,0.003462,0.993306,0.507301,0.269696,1.084357,0.337709,0,7.119984,1,1,stable,0.266026,-0.003670,0.567220,0.567220,0.324303,0.021798,1.334407
1.300000,-0.001170,0.993500,0.000076,0.034770,3,0.000017,1.297890,0.028715,1.332336,0.006845,0.993306,0.349195,0.252221,1.143457,1.772985,0,6.383994,1,1,stable,0.252428,0.000207,0.577108,0.577108,0.338318,0.028715,1.332336
1.400000,-0.001688,0.992622,0.000359,0.045434,3,0.000017,1.288895,0.037785,1.331014,0.006357,0.993306,0.297552,0.239930,1.206237,1.037602,0,5.692000,1,1,stable,0.239823,-0.000107,0.586947,0.586947,0.351335,0.037785,1.331014
1.500000,-0.011477,0.991442,0.000790,0.051670,0,0.000017,0.846297,0.044585,1.330559,0.008529,0.993306,0.350141,0.236319,1.260305,-0.089945,0,5.135352,1,1,stable,0.227823,-0.008496,0.596731,0.596731,0.363320,0.044585,1.330559
1.600000,-0.009104,0.990387,0.000702,0.052740,3,0.000017,1.258796,0.046894,1.330993,0.039896,0.993300,0.751971,0.218667,1.226901,-4.425982,0,9.957066,1,1,stable,0.215745,-0.002922,0.606455,0.606455,0.374240,0.046894,1.330993
1.700000,0.005115,0.989817,-0.000330,0.064894,1,0.000018,1.082579,0.058607,1.332295,0.045687,0.993298,0.663789,0.187330,1.259928,4.124985,0,9.810117,1,1,stable,0.204721,0.017391,0.616110,0.616110,0.384069,0.058607,1.332295
1.800000,0.014787,0.989924,-0.001019,0.087909,1,0.000018,1.484082,0.081396,1.334337,0.096008,0.993289,0.731233,0.156346,1.259928,-1.762163,0,9.716897,1,1,stable,0.195892,0.039546,0.625693,0.625693,0.392784,0.081396,1.334337
1.900000,0.001986,0.990647,-0.001212,0.113886,3,0.000018,1.286571,0.107156,1.336944,0.071901,0.993293,0.768447,0.157973,1.332416,4.015027,0,12.401826,1,1,stable,0.189297,0.031323,0.635196,0.635196,0.400369,0.107156,1.336944
2,-0.005458,0.991674,-0.000973,0.113820,3,0.000019,1.387853,0.105894,1.339826,0.210430,0.993267,0.739642,0.169233,1.339359,-1.975109,0,10.267360,0.693456,1,stable,0.182366,0.013133,0.644614,0.644614,0.406809,0.105894,1.339826
2.100000,-0.006645,0.992522,-0.000705,0.105966,1,0.000019,1.235896,0.100912,1.342841,0.140264,0.993280,0.738693,0.173551,1.349058,1.012822,0,8.759732,0.693534,0.985403,stable,0.174310,0.000760,0.653940,0.653940,0.412092,0.100912,1.342841
2.200000,-0.008330,0.992728,0.000259,0.109412,3,0.000019,1.967308,0.106945,1.345537,0.141949,0.993280,0.694328,0.159014,1.349058,-1.519573,0,8.048395,0.693633,0.972136,stable,0.165656,0.006642,0.663170,0.663170,0.416209,0.106945,1.345537
2.300000,-0.027657,0.992063,0.000125,0.134672,4,0.000020,1.064335,0.127527,1.347707,0.131748,0.993282,0.730678,0.168663,1.485206,7.314119,0,7.443911,0.693747,0.960027,stable,0.157911,-0.010752,0.672296,0.672296,0.419154,0.127527,1.347707
2.400000,-0.000085,0.990669,0.000832,0.135068,4,0.000017,2.031412,0.123205,1.348947,0.185370,0.993272,0.815676,0.121575,1.485206,-9.029725,0,11.798349,0.694090,0.948932,transitoire,0.149145,0.027570,0.681313,0.681313,0.420923,0.123205,1.348947
2.500000,-0.014114,0.989045,-0.001171,0.169991,1,0.000017,1.328125,0.161376,1.349553,0.468031,0.993218,0.835652,0.083215,1.633709,9.670764,0,13.922891,0.694041,0.938738,stable,0.143918,0.068404,0.690216,0.690216,0.421513,0.161376,1.349553
2.600000,-0.006025,0.987842,-0.000108,0.191879,4,0.000017,1.098640,0.183281,1.349251,0.340385,0.993242,0.880110,0.096402,1.582778,-7.032871,0,11.798349,0.694082,0.929327,stable,0.142256,0.045854,0.698998,0.698998,0.420923,0.183281,1.349251
2.700000,-0.056785,0.987566,0.001024,0.186582,2,0.000017,0.602753,0.175858,1.347831,0.193340,0.993270,0.884219,0.187562,1.582778,-2.294849,0,10.236350,0.693957,0.920614,stable,0.138853,-0.048709,0.707655,0.707655,0.419154,0.175858,1.347831
