t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000031,0,0.000457,1.339942,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.339942
0.100000,0.000419,0.992522,0,0.001486,0,0.000025,2.452004,0.000684,1.342872,0,1,0.100000,0.469037,2.452004,0,0,1,1,1,stable,0.469099,0.000062,0.187076,0.187076,0.120927,0.000684,1.342872
0.200000,0.000997,0.992728,-0.000000,0.002137,0,0.000024,2.140831,0.000998,1.345525,0,1,0.100000,0.445392,2.140831,24.520037,0,1,1,1,stable,0.445649,0.000257,0.309128,0.309128,0.141753,0.000998,1.345525
0.300000,0.001484,0.992063,-0.000003,0.003008,0,0.000023,2.112610,0.001430,1.347639,0.000000,0.993307,0.100000,0.422720,2.112610,-3.111726,0,1,1,1,stable,0.423387,0.000667,0.496809,0.496809,0.162379,0.001430,1.347639
0.400000,0.001610,0.990669,-0.000014,0.004189,0,0.000023,0.659909,0.002031,1.348999,0.000024,0.993307,0.100000,0.401520,0.659909,-0.282208,0,1,1,1,stable,0.402272,0.000752,0.463942,0.463942,0.182707,0.002031,1.348999
0.500000,0.001310,0.989045,-0.000039,0.005500,0,0.000050,1.675421,0.002736,1.349468,0.000137,0.993307,0.100000,0.381299,1.675421,-14.527014,0,1,1,1,stable,0.382219,0.000920,0.630600,0.630600,0.202643,0.002736,1.349468
0.600000,0.000972,0.987842,-0.000052,0.007108,0,0.000047,1.155890,0.003637,1.348999,0.000248,0.993307,0.100000,0.362419,1.155890,10.155118,0,1,1,1,stable,0.363183,0.000763,0.733838,0.733838,0.222096,0.003637,1.348999
0.700000,0.000491,0.987566,-0.000071,0.008576,0,0.000046,0.763960,0.004581,1.347639,0.000218,0.993307,0.100000,0.344851,0.763960,-5.195303,0,1,1,1,stable,0.345085,0.000234,0.778558,0.778558,0.240981,0.004581,1.347639
0.800000,-0.000766,0.988351,-0.000042,0.009747,0,0.000046,1.268972,0.005536,1.345525,0.000187,0.993307,0.100000,0.328885,1.268972,-3.919304,0,1,1,1,stable,0.327850,-0.001035,0.923176,0.923176,0.259218,0.005536,1.345525
0.900000,-0.003313,0.989907,0.000046,0.010671,3,0.000043,0.873923,0.006496,1.342872,0.000302,0.993307,0.100000,0.314991,0.873923,5.050116,0,1,1,1,stable,0.311374,-0.003617,1,1,0.276734,0.006496,1.342872
1,-0.005539,0.991674,0.000148,0.011527,3,0.000045,42.124905,0.007394,1.339943,0.000935,0.993307,0.573567,0.296136,2.296417,-3.950484,0,3.364860,1,1,transitoire,0.295512,-0.000624,0.107147,0.107147,0.293459,0.007394,1.339943
1.100000,-0.007727,0.993071,0.000160,0.016884,0,0.000047,2.346972,0.010841,1.337025,0.000835,0.993307,0.576909,0.281709,15.572580,412.509821,0,5.556916,1,1,transitoire,0.280686,-0.001023,0.125944,0.125944,0.309334,0.010841,1.337025
1.200000,-0.004911,0.993711,0.000013,0.019420,3,0.000047,4.106254,0.013140,1.334404,0.000779,0.993307,0.526891,0.268556,15.641294,-397.779329,0,6.700787,1,1,transitoire,0.266569,-0.001987,0.354104,0.354104,0.324303,0.013140,1.334404
1.300000,-0.001165,0.993500,0.000034,0.021462,3,0.000046,0.818180,0.015535,1.332331,0.011397,0.993305,0.349460,0.253559,16.227721,17.592818,0,5.900789,1,1,chronique,0.253080,-0.000479,0.356939,0.356939,0.338318,0.015535,1.332331
1.400000,-0.001367,0.992622,0.000178,0.026584,3,0.000047,2.594091,0.019838,1.331004,0.009329,0.993305,0.306526,0.240953,16.227721,-32.880742,0,6.245633,1,1,transitoire,0.240387,-0.000566,0.510554,0.510554,0.351335,0.019838,1.331004
1.500000,-0.006680,0.991442,0.000256,0.031197,3,0.000045,1.164071,0.023894,1.330548,0.012081,0.993305,0.342972,0.231058,16.275083,17.759106,0,5.900789,1,1,chronique,0.228322,-0.002736,0.544723,0.544723,0.363320,0.023894,1.330548
1.600000,-0.005507,0.990387,0.000286,0.035218,0,0.000045,2.132078,0.027194,1.331001,0.022821,0.993303,0.551678,0.216701,12.819313,-14.300196,0,5.774255,1,1,transitoire,0.216685,-0.000016,0.703796,0.703796,0.374240,0.027194,1.331001
1.700000,0.006277,0.989817,-0.000150,0.043876,0,0.000045,1.793470,0.033895,1.332321,0.022471,0.993303,0.515935,0.190683,12.819313,9.680067,0,5.653034,1,1,chronique,0.205849,0.015166,0.817889,0.817889,0.384069,0.033895,1.332321
1.800000,0.015269,0.989924,-0.000726,0.059335,1,0.000045,2.148527,0.048252,1.334374,0.061464,0.993295,0.687192,0.159122,12.819313,-3.386076,0,5.420661,1,1,transitoire,0.196784,0.037662,0.940764,0.940764,0.392784,0.048252,1.334374
1.900000,0.008011,0.990647,-0.001125,0.080217,3,0.000046,1.813143,0.069076,1.336954,0.044483,0.993299,0.760112,0.148131,12.819313,3.550568,0,10.288387,1,1,chronique,0.189991,0.041860,1,1,0.400369,0.069076,1.336954
2,-0.001218,0.991674,-0.001349,0.096232,3,0.000046,46.388965,0.079072,1.339849,0.114586,0.993285,0.644687,0.181624,12.819313,-3.353843,0,9.869163,0.732402,1,transitoire,0.183878,0.002254,0.100000,0.100000,0.406809,0.079072,1.339849
2.100000,-0.010004,0.992522,-0.000856,0.058852,3,0.000047,5.633979,0.054229,1.342869,0.095494,0.993289,0.686041,0.176557,19.533244,445.758227,0,10.288387,0.731451,0.987257,transitoire,0.174867,-0.001690,0.209580,0.209580,0.412092,0.054229,1.342869
2.200000,-0.016888,0.992728,0.000040,0.059992,4,0.000047,2.698866,0.057560,1.345528,0.090780,0.993290,0.702355,0.171763,20.169639,-407.549860,0,9.869163,0.733934,0.975630,transitoire,0.165986,-0.005776,0.361742,0.361742,0.416209,0.057560,1.345528
2.300000,-0.018193,0.992063,0.000072,0.062826,4,0.000046,1.659846,0.061954,1.347648,0.088431,0.993290,0.659013,0.166017,20.190594,-29.351138,0,10.488335,0.733320,0.965121,chronique,0.157220,-0.008797,0.440974,0.440974,0.419154,0.061954,1.347648
2.400000,-0.000548,0.990669,0.000148,0.070949,1,0.000046,2.449383,0.068800,1.348995,0.094933,0.993289,0.587371,0.142288,20.190594,-10.390197,0,7.390372,0.734509,0.955463,transitoire,0.148647,0.006359,0.575351,0.575351,0.420923,0.068800,1.348995
2.500000,-0.001576,0.989045,-0.000186,0.102929,1,0.000043,1.571086,0.095471,1.349491,0.184801,0.993272,0.608792,0.108156,20.190594,7.895373,0,11.298441,0.732768,0.946625,chronique,0.141729,0.033574,0.565463,0.565463,0.421513,0.095471,1.349491
2.600000,-0.001328,0.987842,0.000124,0.144143,1,0.000046,2.137146,0.132037,1.349107,0.161080,0.993276,0.623123,0.105053,17.257843,-8.782975,0,11.419095,0.731984,0.938399,transitoire,0.137359,0.032306,0.665414,0.665414,0.420923,0.132037,1.349107
2.700000,-0.059188,0.987566,0.000695,0.152117,4,0.000047,2.256122,0.138093,1.347745,0.128469,0.993283,0.650521,0.178817,17.257843,5.660601,0,11.542354,0.730980,0.930754,transitoire,0.133104,-0.045713,0.944197,0.944197,0.419154,0.138093,1.347745
2.800000,-0.031292,0.988351,0.000155,0.085091,4,0.000046,5.661005,0.068853,1.345468,0.769748,0.993159,0.885670,0.151818,17.257843,1.189760,0,37.150351,0.697987,0.923620,transitoire,0.122751,-0.029066,0.866368,0.866368,0.416209,0.068853,1.345468
2.900000,-0.012064,0.989907,-0.002817,0.086665,1,0.000046,4.398694,0.082300,1.342902,1.133603,0.993088,0.815879,0.115115,17.768996,34.048836,0,36.757820,0.706650,0.915839,transitoire,0.114262,-0.000853,1,1,0.412092,0.082300,1.342902
3,-0.037386,0.991674,0.000619,0.132149,4,0.000109,30.854654,0.119140,1.340031,0.571836,0.993198,0.792516,0.101581,18.052301,-12.623112,0,24.043490,0.710879,0.908866,transitoire,0.108480,0.006899,0.146228,0.146228,0.406809,0.119140,1.340031
3.100000,-0.055030,0.993071,0.001102,0.135869,2,0.000110,3.146141,0.133699,1.337073,0.806086,0.993152,0.836606,0.102681,19.881208,264.559594,0,17.864319,0.716914,0.902479,transitoire,0.103614,0.000933,0.222822,0.222822,0.400369,0.133699,1.337073
3.200000,-0.050551,0.993711,0.000588,0.129125,4,0.000109,0.749735,0.126905,1.334394,0.630062,0.993186,0.813253,0.099771,19.881208,-277.085125,0,14.393141,0.719023,0.896681,chronique,0.098509,-0.001262,0.221279,0.221279,0.392784,0.126905,1.334394
3.300000,-0.058912,0.993500,0.000096,0.133503,1,0.000109,2.623925,0.131339,1.332251,0.681056,0.993177,0.752808,0.089033,19.881208,-23.964061,0,12.051450,0.723618,0.891297,transitoire,0.093481,0.004448,0.368568,0.368568,0.384069,0.131339,1.332251
3.400000,-0.056855,0.992622,-0.000731,0.148137,1,0.000111,2.807004,0.140951,1.330824,0.615501,0.993189,0.723439,0.061298,19.881208,18.741900,0,11.362864,0.727115,0.886365,transitoire,0.089167,0.032779,0.569010,0.569010,0.374240,0.140951,1.330824
3.500000,0.000638,0.991442,-0.001645,0.174755,4,0.000111,0.784005,0.162559,1.330358,0.596699,0.993193,0.684549,0.071880,19.881208,1.830792,0,10.748714,0.731208,0.881815,chronique,0.087361,0.015480,0.560630,0.560630,0.363320,0.162559,1.330358
3.600000,-0.081792,0.990387,-0.001320,0.163586,3,0.000110,2.102430,0.160367,1.330958,1.071436,0.993101,0.676679,0.116229,17.789325,-20.229988,0,11.362864,0.729196,0.877632,transitoire,0.084245,-0.021661,0.697373,0.697373,0.351335,0.160367,1.330958
3.700000,-0.031713,0.989817,-0.000306,0.130238,4,0.000108,3.780238,0.113797,1.332324,2.702222,0.992774,0.747797,0.080294,17.789325,13.184244,0,14.853768,0.729993,0.873620,transitoire,0.078280,0.021482,0.769266,0.769266,0.338318,0.113797,1.332324
3.800000,-0.054695,0.989924,0.000036,0.165218,4,0.000108,2.424795,0.153013,1.334675,2.117393,0.992893,0.701442,0.092495,17.868587,16.778083,0,14.809523,0.733615,0.869840,transitoire,0.076104,0.044030,0.888375,0.888375,0.324303,0.153013,1.334675
3.900000,-0.043570,0.990647,0.002183,0.153038,2,0.000107,1.517566,0.143558,1.337254,1.110183,0.993093,0.681515,0.095524,17.868587,-13.554430,0,14.765540,0.737568,0.866347,chronique,0.075861,0.012468,1,1,0.309334,0.143558,1.337254
4,-0.104208,0.991674,0.003129,0.161913,3,0.000107,33.387472,0.144051,1.340112,0.834340,0.993147,0.653060,0.071816,17.868587,-9.072296,0,13.843813,0.741142,0.863128,transitoire,0.073077,0.001261,0.135717,0.135717,0.293459,0.144051,1.340112
4.100000,-0.032522,0.992522,-0.000387,0.152963,3,0.000110,3.181037,0.148999,1.342826,1.293874,0.993057,0.704109,0.059336,19.592908,318.699065,0,16.601439,0.739887,0.860153,transitoire,0.069525,0.010189,0.194704,0.194704,0.276734,0.148999,1.342826
4.200000,-0.026119,0.992728,-0.000674,0.161663,4,0.000109,1.344385,0.157624,1.345514,2.356494,0.992844,0.686137,0.045182,19.592908,-302.064356,0,16.085346,0.742399,0.857289,chronique,0.066873,0.021691,0.245014,0.245014,0.259218,0.157624,1.345514
4.300000,-0.021465,0.992063,-0.000326,0.166373,4,0.000109,1.415560,0.162269,1.347724,1.287175,0.993058,0.665291,0.062870,19.592908,-18.366511,0,15.600374,0.744213,0.854617,chronique,0.065284,0.002414,0.306442,0.306442,0.240981,0.162269,1.347724
4.400000,-0.068184,0.990669,0.000748,0.142363,4,0.000109,2.811401,0.140547,1.349034,1.083572,0.993098,0.649215,0.094747,19.592908,0.711750,0,14.466151,0.745482,0.852108,transitoire,0.062215,-0.030716,0.515047,0.515047,0.222096,0.140547,1.349034
4.500000,-0.049450,0.989045,0.000419,0.109212,4,0.000108,2.422740,0.108079,1.349407,1.474730,0.993021,0.639293,0.088644,19.592908,13.958402,0,13.485678,0.748151,0.849739,transitoire,0.056619,-0.021277,0.631080,0.631080,0.202643,0.108079,1.349407
4.600000,-0.048130,0.987842,-0.000754,0.122057,4,0.000107,2.215155,0.116532,1.348937,1.502020,0.993016,0.624659,0.080750,17.951720,-3.886603,0,13.242325,0.750733,0.847530,transitoire,0.052067,0.011727,0.730302,0.730302,0.182707,0.116532,1.348937
4.700000,-0.025505,0.987566,-0.000482,0.124762,3,0.000106,1.439215,0.121181,1.347679,1.243514,0.993067,0.612592,0.063648,17.951720,-2.075851,0,13.007599,0.753066,0.845471,chronique,0.050412,0.005165,0.858971,0.858971,0.162379,0.121181,1.347679
4.800000,-0.064225,0.988351,0.001063,0.123936,4,0.000106,1.104336,0.119724,1.345358,1.253375,0.993065,0.603760,0.094010,17.951720,-7.759407,0,11.568527,0.754167,0.843546,chronique,0.048310,0.021991,0.833643,0.833643,0.141753,0.119724,1.345358
4.900000,-0.027476,0.989907,-0.001150,0.101964,4,0.000109,2.129423,0.099773,1.342701,1.527210,0.993011,0.616229,0.063806,17.951720,-3.348788,0,10.416154,0.756260,0.841722,transitoire,0.047673,0.024210,1,1,0.120927,0.099773,1.342701
5,-0.033477,0.991674,-0.001924,0.119540,4,0.000132,1.407343,0.115797,1.339870,1.573426,0.993002,0.602342,0.075966,17.951720,10.250872,0,9.444181,0.757404,0.840012,chronique,0.047248,0.020100,0.960000,0.960000,0.100000,0.115797,1.339870
5.100000,-0.024490,0.993071,-0.001107,0.114735,3,0.000128,1.617842,0.111376,1.336999,1.293558,0.993057,0.592967,0.074254,16.605759,-7.220796,0,8.638122,0.758860,0.838393,chronique,0.046512,-0.027742,0.908000,0.908000,0.079073,0.111376,1.336999
5.200000,-0.048446,0.993711,0.000627,0.116304,4,0.000127,1.138442,0.110244,1.334380,1.193199,0.993077,0.590860,0.105561,16.605759,2.104984,0,7.625068,0.759740,0.836863,chronique,0.041942,-0.063619,0.866400,0.866400,0.058247,0.110244,1.334380
5.300000,-0.021909,0.993500,0.000355,0.093642,4,0.000127,2.849253,0.088166,1.332315,1.261332,0.993063,0.588303,0.067137,16.605759,-4.793998,0,6.824689,0.761524,0.835408,transitoire,0.034698,-0.029735,0.813120,0.813120,0.037621,0.088166,1.332315
5.400000,-0.020995,0.992622,-0.000396,0.114269,4,0.000128,1.275277,0.109133,1.331103,1.327916,0.993050,0.582802,0.047192,16.605759,17.108112,0,6.481057,0.762145,0.834040,chronique,0.030558,0.007156,0.770496,0.770496,0.017293,0.109133,1.331103
