t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000032,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.165478,0.165478,0.100000,0.000457,1.346064
0.100000,0.000415,0.992025,0,0.001471,0,0.000025,2.151989,0.000677,1.348022,0,1,0.100000,0.469060,2.151989,0,0,1,1,1,stable,0.469099,0.000038,0.117617,0.117617,0.120927,0.000677,1.348022
0.200000,0.000976,0.992393,-0.000000,0.002092,0,0.000024,3.168332,0.000976,1.349188,0,1,0.100000,0.445406,3.168332,21.519891,0,1,1,1,stable,0.445647,0.000241,0.296176,0.296176,0.141753,0.000976,1.349188
0.300000,0.001446,0.991886,-0.000002,0.002930,0,0.000023,0.606945,0.001390,1.349444,0.000000,0.993307,0.100000,0.422963,0.606945,10.163431,0,1,1,1,stable,0.423384,0.000421,0.321871,0.321871,0.162379,0.001390,1.349444
0.400000,0.001532,0.990695,-0.000013,0.003971,0,0.000024,2.507522,0.001923,1.348763,0.000022,0.993307,0.100000,0.401353,2.507522,-25.613875,0,1,1,1,stable,0.402249,0.000896,0.582806,0.582806,0.182707,0.001923,1.348763
0.500000,0.001315,0.989342,-0.000025,0.005408,0,0.000051,1.121432,0.002674,1.347216,0.000142,0.993307,0.100000,0.381471,1.121432,19.005774,0,1,1,1,stable,0.382209,0.000738,0.507644,0.507644,0.202643,0.002674,1.347216
0.600000,0.000931,0.988433,-0.000062,0.006730,0,0.000048,1.602398,0.003432,1.344959,0.000186,0.993307,0.100000,0.362491,1.602398,-13.860898,0,1,1,1,stable,0.363158,0.000667,0.670521,0.670521,0.222096,0.003432,1.344959
0.700000,0.000455,0.988383,-0.000056,0.008200,0,0.000047,1.484303,0.004348,1.342217,0.000180,0.993307,0.100000,0.344820,1.484303,4.809655,0,1,1,1,stable,0.345054,0.000235,0.841613,0.841613,0.240981,0.004348,1.342217
0.800000,-0.000752,0.989247,-0.000037,0.009358,0,0.000046,0.743969,0.005260,1.339265,0.000166,0.993307,0.100000,0.328792,0.743969,-1.180949,0,1,1,1,stable,0.327821,-0.000971,0.890982,0.890982,0.259218,0.005260,1.339265
0.900000,-0.003159,0.990726,0.000045,0.010268,3,0.000046,1.005302,0.006158,1.336391,0.000255,0.993307,0.100000,0.314813,1.005302,-7.403341,0,1,1,1,stable,0.311351,-0.003462,1,1,0.276734,0.006158,1.336391
1,-0.005274,0.992322,0.000136,0.011015,3,0.000046,31.091004,0.006966,1.333875,0.000786,0.993307,0.563708,0.296284,2.837927,2.613327,0,3.312111,1,1,transitoire,0.295503,-0.000781,0.140143,0.140143,0.293459,0.006966,1.333875
1.100000,-0.007300,0.993534,0.000161,0.015969,0,0.000048,2.821805,0.010110,1.331956,0.000711,0.993307,0.571104,0.282116,12.255619,300.857024,0,5.402837,1,1,transitoire,0.280665,-0.001450,0.187339,0.187339,0.309334,0.010110,1.331956
1.200000,-0.004585,0.994015,0.000017,0.018084,3,0.000048,2.124474,0.012088,1.330819,0.000692,0.993307,0.520060,0.267867,12.360381,-282.691984,0,6.371995,1,1,transitoire,0.266514,-0.001352,0.253291,0.253291,0.324303,0.012088,1.330819
1.300000,-0.001415,0.993658,0.000049,0.021016,3,0.000047,2.715500,0.014806,1.330570,0.010292,0.993305,0.343224,0.253767,12.360381,-6.973315,0,5.550634,1,1,transitoire,0.253079,-0.000687,0.395355,0.395355,0.338318,0.014806,1.330570
1.400000,-0.001129,0.992598,0.000117,0.024910,3,0.000048,1.561351,0.018348,1.331234,0.007654,0.993306,0.286696,0.240809,12.360381,5.910257,0,5.348092,1,1,chronique,0.240370,-0.000439,0.448618,0.448618,0.351335,0.018348,1.331234
1.500000,-0.005931,0.991176,0.000267,0.029551,0,0.000046,2.087370,0.022257,1.332745,0.009031,0.993305,0.317719,0.230954,12.360381,-11.541485,0,5.550634,1,1,transitoire,0.228316,-0.002639,0.590854,0.590854,0.363320,0.022257,1.332745
1.600000,-0.004367,0.989847,0.000229,0.033547,0,0.000046,1.903527,0.025328,1.334960,0.019400,0.993303,0.526214,0.216221,9.949160,5.260183,0,5.348092,1,1,chronique,0.216687,0.000466,0.728168,0.728168,0.374240,0.025328,1.334960
1.700000,0.006589,0.989051,-0.000155,0.042245,0,0.000045,1.556220,0.031884,1.337666,0.019200,0.993304,0.493501,0.191272,9.949160,-1.838425,0,5.159811,1,1,chronique,0.205890,0.014617,0.799675,0.799675,0.384069,0.031884,1.337666
1.800000,0.014192,0.989055,-0.000700,0.056652,0,0.000044,1.906816,0.045160,1.340596,0.049870,0.993298,0.691943,0.163853,9.949160,-3.473073,0,5.103693,1,1,chronique,0.196778,0.032925,0.874147,0.874147,0.392784,0.045160,1.340596
