t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000076,0.990999,0,0.008972,0,0.000030,0,0.004295,1.346064,0,1,0.100000,0.493791,0,0,0,1,1,1,stable,0.493788,-0.000003,0.100000,0.100000,0.100000,0.004295,1.346064
0.100000,0.007632,0.992025,0,0.014176,0,0.000026,3.811912,0.007249,1.348022,0,1,0.100000,0.443706,3.811912,0,0,1,1,1,stable,0.444409,0.000703,0.187076,0.187076,0.120927,0.007249,1.348022
0.200000,0.017236,0.992393,-0.000000,0.020958,0,0.000024,3.881635,0.011704,1.349188,0,1,0.100000,0.397010,3.881635,38.119121,0,1,1,1,stable,0.400082,0.003072,0.309128,0.309128,0.141753,0.011704,1.349188
0.300000,0.016162,0.991886,-0.000026,0.029986,0,0.000024,3.724525,0.018489,1.349443,0.000000,0.993307,0.100000,0.353994,3.724525,0.697231,0,1,1,1,stable,0.360571,0.006577,0.496809,0.496809,0.162379,0.018489,1.349443
0.400000,-0.003013,0.990695,-0.000107,0.040807,0,0.000023,1.999480,0.027535,1.348760,0.064785,0.993295,0.100000,0.321826,1.999480,-1.571101,0,1,1,1,stable,0.325578,0.003752,0.463942,0.463942,0.182707,0.027535,1.348760
0.500000,-0.012640,0.989342,-0.000379,0.047568,1,0.000052,2.437151,0.035392,1.347208,0.239835,0.993261,0.100000,0.292577,2.437151,-17.250448,0,1,1,1,stable,0.293627,0.001050,0.630600,0.630600,0.202643,0.035392,1.347208
0.600000,-0.006336,0.988433,-0.000588,0.055573,3,0.000049,1.843431,0.045745,1.344947,0.278460,0.993254,0.100000,0.263676,1.843431,4.376708,0,1,1,1,stable,0.264434,0.000758,0.733838,0.733838,0.222096,0.045745,1.344947
0.700000,-0.015436,0.988383,-0.000537,0.073067,3,0.000047,1.726159,0.064047,1.342210,0.523317,0.993207,0.100000,0.232613,1.726159,-5.937205,0,1,1,1,stable,0.238113,0.005500,0.778558,0.778558,0.240981,0.064047,1.342210
0.800000,0.006784,0.989247,0.000136,0.095277,3,0.000048,2.052398,0.084661,1.339247,0.326912,0.993245,0.100000,0.198781,2.052398,-1.172717,0,1,1,1,stable,0.215192,0.016411,0.923176,0.923176,0.259218,0.084661,1.339247
0.900000,-0.000058,0.990726,0.000906,0.119126,1,0.000045,1.782237,0.113721,1.336480,0.647824,0.993183,0.100000,0.176784,1.782237,3.262393,0,1,1,1,stable,0.196328,0.019544,1,1,0.276734,0.113721,1.336480
1,-0.067926,0.992322,0.001569,0.154038,4,0.000046,43.470891,0.142770,1.333984,0.487364,0.993214,0.639254,0.178474,3.846774,-2.701612,0,2.391272,1,1,transitoire,0.179857,0.001383,0.107147,0.107147,0.293459,0.142770,1.333984
1.100000,-0.167310,0.993534,0.000173,0.149826,4,0.000048,1.880498,0.146492,1.331955,2.159019,0.992884,0.846105,0.169134,17.054813,416.886539,0,8.900382,1,1,chronique,0.162095,-0.007039,0.125944,0.125944,0.309334,0.146492,1.331955
1.200000,-0.119788,0.994015,-0.000176,0.160582,2,0.000048,3.577460,0.157304,1.330787,2.467759,0.992822,0.803128,0.162172,17.054813,-415.903928,0,16.507046,1,1,transitoire,0.144747,-0.017425,0.354104,0.354104,0.324303,0.157304,1.330787
1.300000,-0.172224,0.993658,-0.000409,0.165467,4,0.000047,0.326243,0.161976,1.330604,9.319298,0.991283,0.614459,0.131179,17.054813,16.969621,0,13.237005,1,1,chronique,0.127453,-0.003726,0.356939,0.356939,0.338318,0.161976,1.330604
1.400000,-0.168402,0.992598,0.000458,0.178843,4,0.000050,2.399282,0.173630,1.331474,4.774838,0.992336,0.589418,0.127891,17.054813,-32.512175,0,12.268834,1,1,transitoire,0.114105,-0.013786,0.510554,0.510554,0.351335,0.173630,1.331474
1.500000,-0.185829,0.991176,0.002533,0.173985,3,0.000047,0.596164,0.169201,1.333037,3.544944,0.992599,0.519318,0.150057,17.054813,20.730391,0,11.157649,1,1,chronique,0.100464,-0.049594,0.544723,0.544723,0.363320,0.169201,1.333037
1.600000,-0.148446,0.989847,0.003059,0.182616,4,0.000046,2.456574,0.174631,1.334783,2.873237,0.992739,0.493253,0.120286,13.722241,-18.031174,0,11.762397,1,1,transitoire,0.082393,-0.037893,0.703796,0.703796,0.374240,0.174631,1.334783
