t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
1,-0.052324,0.991674,0.000000,0.021850,0,0.000022,1.111521,0.015282,1.339942,0.084689,0.663760,0.295649,1.144052,0.436596,0,4.465332,1,stable,0.295649,-0.000000,0.872138,0.000000,0.293459,0.015282,1.339942
1.100000,-0.060498,0.993071,0.000000,0.026140,3,0.000022,1.058642,0.019334,1.337025,0.079782,0.672893,0.280867,1.133208,-0.543614,0,8.236945,1,stable,0.280867,-0.000000,0.871244,0.000000,0.309334,0.019334,1.337025
1.200000,-0.039242,0.993711,0.000000,0.030988,3,0.000022,1.005501,0.024141,1.334404,0.212066,0.530109,0.266823,1.133208,-0.528788,0,8.242864,1,stable,0.266823,-0.000000,0.870344,0.000000,0.324303,0.024141,1.334404
1.300000,-0.009759,0.993500,0.000000,0.036436,3,0.000022,0.950959,0.029754,1.332330,0.668207,0.360315,0.253482,1.133208,-0.531407,0,7.265699,1,stable,0.253482,-0.000000,0.869438,0.000000,0.338318,0.029754,1.332330
1.400000,-0.020283,0.992622,0.000000,0.042518,3,0.000022,0.894497,0.036192,1.331003,0.624783,0.314460,0.240808,1.133208,-0.545419,0,7.261995,1,stable,0.240808,-0.000000,0.868527,0.000000,0.351335,0.036192,1.331003
1.500000,-0.067393,0.991442,0.000000,0.049246,1,0.000022,0.836174,0.043442,1.330546,0.988483,0.382518,0.228768,1.133208,-0.564620,0,7.258295,1,stable,0.228768,-0.000000,0.867611,0.000000,0.363320,0.043442,1.330546
1.600000,-0.046200,0.990387,0.000000,0.056611,1,0.000022,0.779951,0.051450,1.331003,1.533559,0.597809,0.217329,1.114567,-0.583231,0,7.486824,1,stable,0.217329,-0.000000,0.866690,0.000000,0.374240,0.051450,1.331003
1.700000,0.108997,0.989817,-0.000000,0.064574,1,0.000023,0.726339,0.060125,1.332330,1.979272,0.516254,0.206463,1.114567,-0.562231,0,6.970650,1,stable,0.206463,0.000000,0.865762,0.000000,0.384069,0.060125,1.332330
1.800000,0.252076,0.989924,-0.000000,0.073065,1,0.000022,0.672267,0.069340,1.334404,8.159561,0.831906,0.196140,1.114567,-0.536122,0,11.221141,1,stable,0.196140,0.000000,0.864830,0.000000,0.392784,0.069340,1.334404
1.900000,0.198080,0.990647,-0.000000,0.081988,1,0.000022,0.618186,0.078946,1.337025,6.012613,0.839839,0.186333,1.114567,-0.540717,0,25.830168,1,stable,0.186333,0.000000,0.863892,0.000000,0.400369,0.078946,1.337025
2,0.041300,0.991674,-0.000000,0.091218,1,0.000022,0.564564,0.088777,1.339942,15.798997,0.673260,0.177016,1.114567,-0.540815,0,16.781829,1,stable,0.177016,0.000000,0.862949,0.000000,0.406809,0.088777,1.339942
2.100000,-0.039206,0.992522,-0.000000,0.100617,4,0.000022,0.511854,0.098661,1.342872,18.799525,0.649395,0.168165,1.092754,-0.536219,0,12.428212,1,stable,0.168165,-0.000000,0.862000,0.000000,0.412092,0.098661,1.342872
2.200000,-0.107797,0.992728,-0.000000,0.110035,2,0.000022,0.460480,0.108434,1.345525,16.547030,0.650907,0.159757,1.092754,-0.527094,0,10.563208,1,stable,0.159757,-0.000000,0.861045,0.000000,0.416209,0.108434,1.345525
2.300000,-0.147473,0.992063,0.000000,0.119322,2,0.000022,0.410834,0.117940,1.347639,15.512182,0.664743,0.151769,1.092754,-0.513742,0,9.184903,1,stable,0.151769,-0.000000,0.860085,0.000000,0.419154,0.117940,1.347639
2.400000,0.075651,0.990669,0.000000,0.128335,2,0.000021,0.363280,0.127042,1.348999,15.298939,0.632349,0.144181,1.092754,-0.496467,0,7.564106,1,stable,0.144181,0.000000,0.859120,0.000000,0.420923,0.127042,1.348999
2.500000,0.360022,0.989045,-0.000000,0.136945,2,0.000025,0.318158,0.135625,1.349468,30.538133,0.717910,0.136972,1.092754,-0.475537,0,6.429531,1,stable,0.136972,0.000000,0.858149,0.000000,0.421513,0.135625,1.349468
2.600000,0.190930,0.987842,-0.000000,0.145041,2,0.000023,0.279254,0.143595,1.348999,28.329927,0.786792,0.130123,1.069121,-0.451217,0,9.178559,1,stable,0.130123,0.000000,0.857172,0.000000,0.420923,0.143595,1.348999
2.700000,-0.294974,0.987566,0.000000,0.152532,2,0.000022,0.246483,0.150880,1.347639,59.359735,0.675621,0.123617,1.069121,-0.389045,0,9.174311,1,stable,0.123617,-0.000000,0.856190,0.000000,0.419154,0.150880,1.347639
2.800000,-0.459727,0.988351,0.000000,0.159347,2,0.000023,0.215906,0.157431,1.345525,85.393003,0.797090,0.117436,1.069121,-0.327707,0,8.939962,1,stable,0.117436,-0.000000,0.855202,0.000000,0.416209,0.157431,1.345525
2.900000,-0.193100,0.989907,-0.000000,0.165436,2,0.000022,0.187081,0.163216,1.342872,76.010677,0.725665,0.111564,1.069121,-0.305772,0,11.131478,1,stable,0.111564,-0.000000,0.854209,0.000000,0.412092,0.163216,1.342872
3,0.018305,0.991674,-0.000000,0.170766,2,0.000022,0.159630,0.168218,1.339942,117.856954,0.661358,0.105986,1.069121,-0.288250,0,10.508022,1,stable,0.105986,0.000000,0.853210,0.000000,0.406809,0.168218,1.339942
3.100000,-0.073483,0.993071,0.000000,0.175322,2,0.000029,0.133266,0.172438,1.337025,99.891451,0.668518,0.100687,1.044277,-0.274512,0,11.131478,1,stable,0.100687,-0.000000,0.852205,0.000000,0.400369,0.172438,1.337025
3.200000,-0.164354,0.993711,0.000000,0.179101,2,0.000022,0.109385,0.175885,1.334404,110.365599,0.690167,0.095652,1.044277,-0.263639,0,10.508022,1,stable,0.095652,-0.000000,0.851194,0.000000,0.392784,0.175885,1.334404
3.300000,0.002728,0.993500,0.000000,0.182114,2,0.000022,0.087507,0.178579,1.332330,101.947008,0.717001,0.090870,1.044277,-0.238809,0,9.950699,1,stable,0.090870,-0.000000,0.850178,0.000000,0.384069,0.178579,1.332330
3.400000,0.200213,0.992622,-0.000000,0.184381,2,0.000022,0.066302,0.180545,1.331003,106.734116,0.708593,0.086326,1.044277,-0.218779,0,10.508022,1,stable,0.086326,0.000000,0.849156,0.000000,0.374240,0.180545,1.331003
3.500000,0.083640,0.991442,-0.000000,0.185928,2,0.000021,0.050097,0.181818,1.330546,101.496335,0.738094,0.082010,1.044277,-0.212046,0,9.950699,1,stable,0.082010,0.000000,0.848129,0.000000,0.363320,0.181818,1.330546
3.600000,-0.148423,0.990387,-0.000000,0.186789,2,0.000021,0.041162,0.182432,1.331003,109.931871,0.721336,0.077910,1.025554,-0.162057,0,9.332251,1,stable,0.077910,-0.000000,0.847096,0.000000,0.351335,0.182432,1.331003
3.700000,-0.065572,0.989817,-0.000000,0.187001,2,0.000021,0.041942,0.182428,1.332330,108.560070,0.746830,0.074014,1.025554,-0.089343,0,8.786179,1,stable,0.074014,-0.000000,0.846056,0.000000,0.338318,0.182428,1.332330
3.800000,0.157677,0.989924,0.000000,0.186607,3,0.000022,0.042458,0.181849,1.334404,111.998535,0.732128,0.070313,1.025554,0.007796,0,8.149618,1,stable,0.070313,0.000000,0.845012,0.000000,0.324303,0.181849,1.334404
3.900000,0.055992,0.990647,0.000000,0.185650,1,0.000021,0.048434,0.180737,1.337025,112.089870,0.745558,0.066798,1.025554,0.005160,0,7.599064,1,stable,0.066798,0.000000,0.843961,0.000000,0.309334,0.180737,1.337025
4,-0.051793,0.991674,0.000000,0.184178,1,0.000022,0.055489,0.179139,1.339942,114.521272,0.727656,0.063458,1.025554,0.059763,0,7.892974,1,stable,0.063458,-0.000000,0.842905,0.000000,0.293459,0.179139,1.339942
4.100000,0.295153,0.992522,-0.000000,0.182237,1,0.000022,0.068459,0.177101,1.342872,107.254678,0.741303,0.060285,1.004512,0.070544,0,8.210533,1,stable,0.060285,0.000000,0.841842,0.000000,0.276734,0.177101,1.342872
4.200000,0.502098,0.992728,-0.000000,0.179876,1,0.000021,0.079484,0.174668,1.345525,126.541687,0.788166,0.057271,1.004512,0.129702,0,7.892974,1,stable,0.057271,0.000000,0.840774,0.000000,0.259218,0.174668,1.345525
4.300000,0.041353,0.992063,-0.000000,0.177145,1,0.000021,0.088677,0.171889,1.347639,110.778487,0.750404,0.054407,1.004512,0.110249,0,8.299433,1,stable,0.054407,0.000000,0.839700,0.000000,0.240981,0.171889,1.347639
4.400000,-0.389183,0.990669,0.000000,0.174092,1,0.000022,0.096238,0.168810,1.348999,164.524035,0.741100,0.051687,1.004512,0.091935,0,8.620431,1,stable,0.051687,-0.000000,0.838621,0.000000,0.222096,0.168810,1.348999
4.500000,-0.271637,0.989045,0.000000,0.170767,1,0.000021,0.102433,0.165478,1.349468,141.157422,0.724768,0.049102,1.004512,0.075606,0,8.299433,1,stable,0.049102,-0.000000,0.837535,0.000000,0.202643,0.165478,1.349468
4.600000,-0.054198,0.987842,-0.000000,0.167217,1,0.000021,0.111054,0.161938,1.348999,167.207598,0.669422,0.046647,0.982056,0.061954,0,7.965371,1,stable,0.046647,-0.000000,0.836443,0.000000,0.182707,0.161938,1.348999
4.700000,-0.052146,0.987566,0.000000,0.163490,1,0.000022,0.122081,0.158234,1.347639,158.798738,0.687475,0.044315,0.982056,0.086208,0,8.299433,1,stable,0.044315,-0.000000,0.835346,0.000000,0.162379,0.158234,1.347639
4.800000,-0.041167,0.988351,0.000000,0.159632,1,0.000022,0.131681,0.154410,1.345525,155.466664,0.699201,0.042099,0.982056,0.110271,0,8.620431,1,stable,0.042099,-0.000000,0.834243,0.000000,0.141753,0.154410,1.345525
4.900000,0.064209,0.989907,-0.000000,0.155684,1,0.000021,0.139551,0.150506,1.342872,150.365885,0.701393,0.039994,0.982056,0.096003,0,8.967258,1,stable,0.039994,0.000000,0.833134,0.000000,0.120927,0.150506,1.342872
5,0.037564,0.991674,-0.000000,0.151689,1,0.000021,0.145466,0.146563,1.339942,147.869575,0.695381,0.037995,0.982056,0.078692,0,8.620431,1,stable,0.037995,0.000000,0.832018,0.000000,0.100000,0.146563,1.339942
5.100000,-0.218932,0.993071,-0.000000,0.147684,1,0.000021,0.149310,0.142615,1.337025,145.363618,0.692876,0.036095,0.958809,0.059158,0,8.967258,1,stable,0.036095,-0.000000,0.830897,0.000000,0.079073,0.142615,1.337025
5.200000,-0.449523,0.993711,0.000000,0.143704,1,0.000021,0.151076,0.138697,1.334404,149.696931,0.712634,0.034290,0.958809,0.038436,0,8.620431,1,stable,0.034290,-0.000000,0.829770,0.000000,0.058247,0.138697,1.334404
5.300000,-0.348909,0.993500,0.000000,0.139781,1,0.000021,0.150870,0.134838,1.332330,144.612129,0.712326,0.032576,0.958809,0.017659,0,8.299433,1,stable,0.032576,-0.000000,0.828637,0.000000,0.037621,0.134838,1.332330
5.400000,0.013490,0.992622,-0.000000,0.135943,1,0.000021,0.148899,0.131066,1.331003,152.434105,0.689941,0.030947,0.958809,-0.002056,0,8.052439,1,stable,0.030947,0.000000,0.827498,0.000000,0.017293,0.131066,1.331003
5.500000,0.229936,0.991442,0.000000,0.132939,1,0.000022,0.117102,0.128109,1.330546,160.478702,0.690140,0.029399,0.958809,-0.019710,0,8.299433,1,stable,0.029399,0.000000,0.826353,0.000000,0.001000,0.128109,1.330546
5.600000,0.115859,0.990387,0.000000,0.133170,2,0.000022,0.009564,0.128311,1.331003,153.456304,0.682711,0.027929,0.937535,-0.317969,0,8.052439,1,stable,0.027929,0.000000,0.825202,0.000000,0.001000,0.128311,1.331003
5.700000,0.023643,0.989817,0.000000,0.133376,2,0.000022,0.011950,0.128490,1.332330,163.157149,0.678620,0.026533,0.937535,-1.075383,0,7.819722,1,stable,0.026533,0.000000,0.824045,0.000000,0.001000,0.128490,1.332330
5.800000,0.231486,0.989924,-0.000000,0.133559,2,0.000021,0.013955,0.128649,1.334404,156.262815,0.680074,0.025206,0.937535,0.023858,0,8.052439,1,stable,0.025206,0.000000,0.822882,0.000000,0.001000,0.128649,1.334404
5.900000,0.322424,0.990647,-0.000000,0.133722,2,0.000021,0.015298,0.128791,1.337025,160.432989,0.700401,0.023946,0.937535,0.020049,0,7.819722,1,stable,0.023946,0.000000,0.821714,0.000000,0.001000,0.128791,1.337025
6,0.039896,0.991674,-0.000000,0.133866,2,0.000021,0.015768,0.128916,1.339942,153.463907,0.692156,0.022749,0.937535,0.013429,0,7.737588,1,stable,0.022749,0.000000,0.820538,0.000000,0.001000,0.128916,1.339942
6.100000,-0.088689,0.992522,0.000000,0.133995,2,0.000021,0.015247,0.129028,1.342872,164.299153,0.689826,0.021611,0.917129,0.004706,0,7.819722,1,stable,0.021611,-0.000000,0.819357,0.000000,0.001000,0.129028,1.342872
6.200000,0.046409,0.992728,0.000000,0.134110,2,0.000029,0.013717,0.129128,1.345525,154.936583,0.686622,0.020531,0.917129,-0.005213,0,7.737588,1,stable,0.020531,0.000000,0.818170,0.000000,0.001000,0.129128,1.345525
6.300000,-0.044918,0.992063,-0.000000,0.134212,2,0.000022,0.011269,0.129217,1.347639,159.168769,0.690038,0.019504,0.917129,-0.015296,0,7.819722,1,stable,0.019504,-0.000000,0.816977,0.000000,0.001000,0.129217,1.347639
6.400000,-0.201193,0.990669,0.000000,0.134303,2,0.000023,0.008090,0.129295,1.348999,153.849795,0.695318,0.018529,0.917129,-0.024484,0,8.052439,1,stable,0.018529,-0.000000,0.815778,0.000000,0.001000,0.129295,1.348999
6.500000,-0.066253,0.989045,-0.000000,0.134383,2,0.000022,0.004451,0.129366,1.349468,151.152919,0.697354,0.017603,0.917129,-0.031787,0,7.819722,1,stable,0.017603,-0.000000,0.814573,0.000000,0.001000,0.129366,1.349468
6.600000,0.013004,0.987842,-0.000000,0.134455,2,0.000022,0.004152,0.129428,1.348999,153.261871,0.697548,0.016722,0.895776,-0.036396,0,7.737588,1,stable,0.016722,0.000000,0.813361,0.000000,0.001000,0.129428,1.348999
6.700000,-0.262302,0.987566,0.000000,0.134519,2,0.000022,0.007194,0.129484,1.347639,147.805877,0.695870,0.015886,0.895776,-0.002985,0,7.819722,1,stable,0.015886,-0.000000,0.812144,0.000000,0.001000,0.129484,1.347639
6.800000,-0.548666,0.988351,0.000000,0.134576,2,0.000022,0.009764,0.129533,1.345525,155.219775,0.765895,0.015092,0.895776,0.030415,0,7.737588,1,stable,0.015092,-0.000000,0.810920,0.000000,0.001000,0.129533,1.345525
6.900000,-0.449179,0.989907,0.000000,0.134627,2,0.000022,0.011582,0.129577,1.342872,149.966498,0.787815,0.014337,0.895776,0.025703,0,8.367345,1,stable,0.014337,-0.000000,0.809690,0.000000,0.001000,0.129577,1.342872
7,-0.046605,0.991674,-0.000000,0.134672,2,0.000022,0.012448,0.129617,1.339942,157.134438,0.709613,0.013621,0.895776,0.018181,0,8.324111,1,stable,0.013621,-0.000000,0.808455,0.000000,0.001000,0.129617,1.339942
7.100000,0.274050,0.993071,-0.000000,0.134713,2,0.000022,0.012260,0.129652,1.337025,166.068995,0.698785,0.012939,0.873695,0.008655,0,8.367345,1,stable,0.012939,0.000000,0.807213,0.000000,0.001000,0.129652,1.337025
7.200000,0.281766,0.993711,0.000000,0.134749,2,0.000023,0.011024,0.129683,1.334404,159.894282,0.691170,0.012293,0.873695,-0.001881,0,8.324111,1,stable,0.012293,0.000000,0.805965,0.000000,0.001000,0.129683,1.334404
7.300000,0.112137,0.993500,0.000000,0.134781,2,0.000021,0.008852,0.129711,1.332330,165.369436,0.676774,0.011678,0.873695,-0.012354,0,8.281322,1,stable,0.011678,0.000000,0.804711,0.000000,0.001000,0.129711,1.332330
7.400000,0.064857,0.992622,-0.000000,0.134809,2,0.000021,0.005943,0.129735,1.331003,166.964120,0.663697,0.011094,0.873695,-0.021725,0,8.210707,1,stable,0.011094,0.000000,0.803450,0.000000,0.001000,0.129735,1.331003
7.500000,0.187073,0.991442,-0.000000,0.134835,2,0.000021,0.002569,0.129757,1.330546,163.072758,0.665054,0.010539,0.873695,-0.029087,0,8.281322,1,stable,0.010539,0.000000,0.802184,0.000000,0.001000,0.129757,1.330546
7.600000,0.205890,0.990387,-0.000000,0.134857,2,0.000021,0.002476,0.129777,1.331003,163.508531,0.680113,0.010012,0.853260,-0.033742,0,8.210707,1,stable,0.010012,0.000000,0.800911,0.000000,0.001000,0.129777,1.331003
7.700000,0.076022,0.989817,-0.000000,0.134878,2,0.000021,0.005660,0.129795,1.332330,160.168430,0.680754,0.009512,0.853260,-0.000928,0,8.141285,1,stable,0.009512,0.000000,0.799633,0.000000,0.001000,0.129795,1.332330
7.800000,0.140703,0.989924,0.000000,0.134896,2,0.000022,0.008372,0.129810,1.334404,159.987328,0.701634,0.009036,0.853260,0.031842,0,7.789368,1,stable,0.009036,0.000000,0.798348,0.000000,0.001000,0.129810,1.334404
7.900000,0.270694,0.990647,-0.000000,0.134912,2,0.000022,0.010342,0.129824,1.337025,158.009429,0.708246,0.008584,0.853260,0.027121,0,7.466615,1,stable,0.008584,0.000000,0.797057,0.000000,0.001000,0.129824,1.337025
8,-0.043783,0.991674,-0.000000,0.134926,2,0.000022,0.011368,0.129837,1.339942,156.076519,0.678213,0.008155,0.853260,0.019694,0,7.358075,1,stable,0.008155,-0.000000,0.795760,0.000000,0.001000,0.129837,1.339942
8.100000,-0.387316,0.992522,0.000000,0.134939,2,0.000021,0.011338,0.129848,1.342872,164.397899,0.682950,0.007747,0.833177,0.010258,0,7.466615,1,stable,0.007747,-0.000000,0.794456,0.000000,0.001000,0.129848,1.342872
8.200000,-0.224189,0.992728,-0.000000,0.134951,2,0.000022,0.010245,0.129858,1.345525,158.782317,0.647362,0.007360,0.833177,-0.000292,0,7.358075,1,stable,0.007360,-0.000000,0.793147,0.000000,0.001000,0.129858,1.345525
8.300000,-0.125711,0.992063,-0.000000,0.134961,2,0.000022,0.008183,0.129867,1.347639,170.030723,0.637076,0.006992,0.833177,-0.010934,0,7.252644,1,stable,0.006992,-0.000000,0.791831,0.000000,0.001000,0.129867,1.347639
8.400000,-0.333907,0.990669,0.000000,0.134970,2,0.000021,0.005348,0.129875,1.348999,160.744637,0.642244,0.006642,0.833177,-0.020616,0,7.234896,1,stable,0.006642,-0.000000,0.790510,0.000000,0.001000,0.129875,1.348999
8.500000,-0.283109,0.989045,0.000000,0.134978,2,0.000022,0.002013,0.129882,1.349468,163.762064,0.656539,0.006310,0.833177,-0.028356,0,7.217235,1,stable,0.006310,-0.000000,0.789182,0.000000,0.001000,0.129882,1.349468
8.600000,0.065572,0.987842,0.000000,0.134986,2,0.000022,0.001984,0.129888,1.348999,159.428099,0.603071,0.005995,0.812472,-0.033352,0,6.872862,1,stable,0.005995,0.000000,0.787848,0.000000,0.001000,0.129888,1.348999
8.700000,0.271995,0.987566,-0.000000,0.134992,2,0.000022,0.005265,0.129894,1.347639,164.790962,0.635180,0.005695,0.812472,-0.000285,0,7.217235,1,stable,0.005695,0.000000,0.786507,0.000000,0.001000,0.129894,1.347639
8.800000,0.238795,0.988351,-0.000000,0.134998,2,0.000022,0.008048,0.129899,1.345525,159.585353,0.629626,0.005410,0.812472,0.032811,0,6.872862,1,stable,0.005410,0.000000,0.785161,0.000000,0.001000,0.129899,1.345525
8.900000,0.165450,0.989907,-0.000000,0.135003,2,0.000022,0.010055,0.129904,1.342872,161.932809,0.626014,0.005140,0.812472,0.027831,0,6.559857,1,stable,0.005140,0.000000,0.783808,0.000000,0.001000,0.129904,1.342872
9,0.156042,0.991674,-0.000000,0.135008,2,0.000027,0.011089,0.129908,1.339942,159.654087,0.632089,0.004883,0.812472,0.020071,0,6.367649,1,stable,0.004883,0.000000,0.782450,0.000000,0.001000,0.129908,1.339942
9.100000,0.149122,0.993071,-0.000000,0.135012,2,0.000025,0.011050,0.129911,1.337025,157.776412,0.624356,0.004639,0.791841,0.010333,0,6.186384,1,stable,0.004639,0.000000,0.781085,0.000000,0.001000,0.129911,1.337025
9.200000,0.066158,0.993711,-0.000000,0.135016,2,0.000025,0.009947,0.129915,1.334404,155.985756,0.643269,0.004407,0.791841,-0.000390,0,5.584772,1,stable,0.004407,0.000000,0.779714,0.000000,0.001000,0.129915,1.334404
9.300000,-0.041199,0.993500,0.000000,0.135019,2,0.000023,0.007892,0.129918,1.332330,154.570295,0.659934,0.004186,0.791841,-0.011029,0,6.186384,1,stable,0.004186,-0.000000,0.778337,0.000000,0.001000,0.129918,1.332330
9.400000,0.011957,0.992622,0.000000,0.135022,2,0.000025,0.005088,0.129920,1.331003,152.941345,0.656962,0.003977,0.791841,-0.020548,0,6.367649,1,stable,0.003977,0.000000,0.776953,0.000000,0.001000,0.129920,1.331003
9.500000,0.287713,0.991442,-0.000000,0.135025,2,0.000023,0.001807,0.129923,1.330546,152.483986,0.637850,0.003778,0.791841,-0.028040,0,6.559857,1,stable,0.003778,0.000000,0.775564,0.000000,0.001000,0.129923,1.330546
9.600000,0.450552,0.990387,-0.000000,0.138346,1,0.000022,0.123161,0.133157,1.331003,154.977165,0.627933,0.003589,0.772791,-0.032811,0,6.367649,1,stable,0.003589,0.000000,0.774168,0.000000,0.017293,0.133157,1.331003
9.700000,0.086318,0.989817,0.000000,0.142562,1,0.000026,0.154536,0.137262,1.332330,151.729877,0.642025,0.003410,0.772791,1.213544,0,6.186384,1,transitoire,0.003410,0.000000,0.772767,0.000000,0.037621,0.137262,1.332330
9.800000,-0.404579,0.989924,0.000000,0.146923,1,0.000022,0.157751,0.141507,1.334404,167.184104,0.639510,0.003239,0.772791,0.313744,0,6.270217,1,transitoire,0.003239,-0.000000,0.771359,0.000000,0.058247,0.141507,1.334404
9.900000,-0.312453,0.990647,-0.000000,0.151409,1,0.000022,0.159415,0.145872,1.337025,164.672673,0.639896,0.003077,0.772791,0.032151,0,6.186384,1,transitoire,0.003077,-0.000000,0.769945,0.000000,0.079073,0.145872,1.337025
10,-0.088885,0.991674,-0.000000,0.155998,1,0.000022,0.159346,0.150336,1.339942,174.533368,0.604221,0.002923,0.772791,0.016647,0,5.584772,1,transitoire,0.002923,-0.000000,0.768525,0.000000,0.100000,0.150336,1.339942
10.100000,-0.174215,0.992522,0.000000,0.160666,1,0.000025,0.157459,0.154875,1.342872,171.036518,0.588795,0.002777,0.753290,-0.000695,0,6.172786,1,transitoire,0.002777,-0.000000,0.767099,0.000000,0.120927,0.154875,1.342872
10.200000,0.022511,0.992728,0.000000,0.165388,1,0.000022,0.153782,0.159465,1.345525,170.143999,0.592699,0.002638,0.753290,-0.018872,0,5.579224,1,transitoire,0.002638,0.000000,0.765666,0.000000,0.141753,0.159465,1.345525
10.300000,0.269102,0.992063,-0.000000,0.170137,1,0.000022,0.148458,0.164080,1.347639,167.279316,0.648114,0.002507,0.753290,-0.036767,0,6.172786,1,chronique,0.002507,0.000000,0.764228,0.000000,0.162379,0.164080,1.347639
10.400000,0.055204,0.990669,-0.000000,0.174884,1,0.000022,0.141735,0.168692,1.348999,164.866723,0.626620,0.002381,0.753290,-0.053238,0,5.579224,1,chronique,0.002381,0.000000,0.762783,0.000000,0.182707,0.168692,1.348999
10.500000,-0.044060,0.989045,-0.000000,0.179602,1,0.000021,0.133946,0.173273,1.349468,171.933979,0.621038,0.002262,0.753290,-0.067231,0,6.172786,1,chronique,0.002262,-0.000000,0.761333,0.000000,0.202643,0.173273,1.349468
10.600000,0.224616,0.987842,-0.000000,0.184263,1,0.000023,0.128962,0.177797,1.348999,164.929350,0.609173,0.002149,0.733511,-0.077887,0,6.179577,1,chronique,0.002149,0.000000,0.759876,0.000000,0.222096,0.177797,1.348999
10.700000,0.324765,0.987566,-0.000000,0.188837,1,0.000021,0.126849,0.182236,1.347639,170.158122,0.622775,0.002042,0.733511,-0.049848,0,6.172786,1,chronique,0.002042,0.000000,0.758413,0.000000,0.240981,0.182236,1.347639
10.800000,0.062156,0.988351,0.000000,0.193299,1,0.000022,0.123866,0.186565,1.345525,164.726035,0.604141,0.001940,0.733511,-0.021127,0,5.579224,1,chronique,0.001940,0.000000,0.756944,0.000000,0.259218,0.186565,1.345525
10.900000,-0.184567,0.989907,0.000000,0.197623,1,0.000021,0.119799,0.190759,1.342872,170.687614,0.640039,0.001843,0.733511,-0.029828,0,6.172786,1,chronique,0.001843,-0.000000,0.755470,0.000000,0.276734,0.190759,1.342872
11,-0.067641,0.991674,0.000000,0.201784,1,0.000022,0.114511,0.194794,1.339942,166.669057,0.691517,0.001750,0.733511,-0.040671,0,5.579224,1,chronique,0.001750,-0.000000,0.753989,0.000000,0.293459,0.194794,1.339942
11.100000,0.361984,0.993071,-0.000000,0.205762,1,0.000022,0.107959,0.198650,1.337025,170.653605,0.687210,0.001663,0.715403,-0.052882,0,6.172786,1,chronique,0.001663,0.000000,0.752502,0.000000,0.309334,0.198650,1.337025
11.200000,0.727155,0.993711,-0.000000,0.209535,1,0.000022,0.100204,0.202307,1.334404,176.788751,0.686748,0.001580,0.715403,-0.065514,0,5.579224,1,chronique,0.001580,0.000000,0.751009,0.000000,0.324303,0.202307,1.334404
