t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status
13.800000,0.316090,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
13.900000,0.097727,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.000000,0.000000,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.100000,0.095752,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.200000,0.303425,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.300000,0.442426,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.400000,0.351721,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.500000,0.000000,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.600000,-0.479308,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.700000,-0.851175,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.800000,-0.906297,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
14.900000,-0.580835,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
15.000000,-0.000000,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
15.100000,0.580835,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
15.200000,0.906297,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
15.300000,0.851175,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
15.400000,0.479308,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
15.500000,0.000000,1.000000,0.0,1.000000,0.000000,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,stable
