t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
6.400000,-0.000231,0.899078,-0.000000,0.016380,3,0.000019,1.341644,0.011814,1.367475,0.001189,0.578725,0.018529,1.434249,-0.038389,0,3.609821,1,stable,0.018529,-0.000000,0.000020,0.001000,0.011814,1.367475
6.500000,-0.000860,0.880554,-0.000000,0.016617,3,0.000018,1.335602,0.012048,1.368921,0.001171,0.573952,0.017603,1.434249,-0.051681,0,3.741665,1,stable,0.017603,-0.000000,0.000028,0.001000,0.012048,1.368921
6.600000,-0.001307,0.868472,0.000000,0.016852,3,0.000018,1.335052,0.012280,1.367475,0.001193,0.590436,0.016723,1.431881,-0.060423,0,3.609821,1,stable,0.016722,-0.000000,0.000037,0.001000,0.012280,1.367475
6.700000,-0.001748,0.869010,0.000000,0.017085,3,0.000018,1.340013,0.012512,1.363293,0.001152,0.623226,0.015887,1.431881,-0.005493,0,3.486951,1,stable,0.015886,-0.000001,0.000050,0.001000,0.012512,1.363293
6.800000,-0.001997,0.882722,0.000000,0.017315,3,0.000018,1.344110,0.012742,1.356829,0.001134,0.665849,0.015093,1.431881,0.049603,0,3.481775,1,stable,0.015092,-0.000001,0.000068,0.001000,0.012742,1.356829
6.900000,-0.001345,0.904370,0.000000,0.017542,3,0.000018,1.346873,0.012970,1.348769,0.001122,0.701914,0.014338,1.431881,0.040976,0,3.476614,1,stable,0.014337,-0.000001,0.000091,0.001000,0.012970,1.348769
7,-0.000567,0.926469,0.000000,0.017767,3,0.000018,1.347976,0.013197,1.339942,0.001183,0.677548,0.013621,1.431881,0.027625,0,3.468059,1,stable,0.013620,-0.000000,0.000123,0.001000,0.013197,1.339942
7.100000,-0.000275,0.943205,0.000000,0.017989,3,0.000018,1.347275,0.013422,1.331227,0.001155,0.626519,0.012939,1.429314,0.011036,0,3.476614,1,stable,0.012939,0.000000,0.000167,0.001000,0.013422,1.331227
7.200000,-0.000123,0.952136,0.000000,0.018208,3,0.000018,1.344804,0.013645,1.323459,0.001145,0.620506,0.012291,1.429314,-0.007016,0,3.481775,1,stable,0.012292,0.000001,0.000225,0.001000,0.013645,1.323459
7.300000,-0.000044,0.953688,0.000000,0.018424,3,0.000018,1.340767,0.013866,1.317356,0.001129,0.660178,0.011676,1.429314,-0.024707,0,3.486951,1,stable,0.011678,0.000002,0.000303,0.001000,0.013866,1.317356
7.400000,-0.000606,0.949772,0.000000,0.018638,3,0.000018,1.335501,0.014084,1.313467,0.001115,0.678039,0.011092,1.429314,-0.040374,0,3.609821,1,stable,0.011094,0.000002,0.000410,0.001000,0.014084,1.313467
7.500000,-0.001477,0.942661,-0.000000,0.018848,3,0.000018,1.329445,0.014301,1.312132,0.001134,0.654430,0.010538,1.429314,-0.052653,0,3.741665,1,stable,0.010539,0.000001,0.000553,0.001000,0.014301,1.312132
7.600000,-0.001418,0.934548,-0.000000,0.019055,3,0.000018,1.328685,0.014515,1.313467,0.001128,0.660554,0.010010,1.427041,-0.060568,0,3.609821,1,stable,0.010013,0.000003,0.000746,0.001000,0.014515,1.313467
7.700000,-0.000933,0.927558,-0.000000,0.019260,3,0.000018,1.333189,0.014727,1.317356,0.001149,0.654827,0.009506,1.427041,-0.007596,0,3.486951,1,stable,0.009512,0.000006,0.001007,0.001000,0.014727,1.317356
7.800000,-0.000627,0.923592,-0.000000,0.019460,3,0.000018,1.336835,0.014936,1.323459,0.001150,0.654300,0.009028,1.427041,0.045041,0,3.481775,1,stable,0.009037,0.000009,0.001359,0.001000,0.014936,1.323459
7.900000,-0.000004,0.923588,-0.000000,0.019658,3,0.000018,1.339162,0.015142,1.331227,0.001126,0.656140,0.008579,1.427041,0.036464,0,3.486951,1,stable,0.008585,0.000006,0.001833,0.001000,0.015142,1.331227
8,-0.001009,0.926469,0.000000,0.019853,3,0.000018,1.339796,0.015345,1.339942,0.001117,0.658583,0.008170,1.427041,0.023265,0,3.609821,1,stable,0.008156,-0.000014,0.002473,0.001000,0.015345,1.339942
8.100000,-0.001827,0.928852,0.000000,0.020044,3,0.000018,1.338484,0.015546,1.348769,0.001253,0.702414,0.007788,1.425005,0.006342,0,3.486951,1,stable,0.007748,-0.000040,0.003335,0.001000,0.015546,1.348769
8.200000,-0.001645,0.926365,-0.000000,0.020231,3,0.000018,1.335114,0.015743,1.356829,0.001164,0.671402,0.007388,1.425005,-0.013116,0,3.481775,1,stable,0.007358,-0.000030,0.004496,0.001000,0.015743,1.356829
8.300000,-0.001292,0.916137,0.000000,0.020415,3,0.000018,1.329720,0.015937,1.363293,0.001206,0.584491,0.007006,1.425005,-0.033705,0,3.476614,1,stable,0.006989,-0.000017,0.006060,0.001000,0.015937,1.363293
8.400000,-0.000104,0.899078,0.000003,0.020596,3,0.000018,1.322477,0.016128,1.367475,0.001182,0.549723,0.006653,1.425005,-0.053938,0,3.468059,1,stable,0.006639,-0.000014,0.008163,0.001000,0.016128,1.367475
8.500000,-0.000687,0.880554,0.000003,0.020773,3,0.000018,1.313662,0.016316,1.368921,0.001233,0.548424,0.006302,1.425005,-0.072435,0,3.476614,1,stable,0.006306,0.000004,0.010987,0.001000,0.016316,1.368921
8.600000,-0.000917,0.868472,0.000000,0.020946,3,0.000018,1.309407,0.016500,1.367475,0.001316,0.622485,0.005930,1.423190,-0.088151,0,3.481775,1,stable,0.005991,0.000061,0.014774,0.001000,0.016500,1.367475
8.700000,-0.001064,0.869010,-0.000004,0.021116,3,0.000018,1.309417,0.016680,1.363293,0.001212,0.667171,0.005505,1.423190,-0.042549,0,3.476614,1,stable,0.005695,0.000190,0.019840,0.001000,0.016680,1.363293
8.800000,-0.001775,0.882722,-0.000008,0.021282,3,0.000018,1.306911,0.016857,1.356829,0.001196,0.656624,0.005063,1.423190,0.000104,0,3.468059,1,stable,0.005419,0.000357,0.026597,0.001000,0.016857,1.356829
8.900000,-0.001750,0.904370,-0.000010,0.021444,3,0.000018,1.300886,0.017030,1.348769,0.001196,0.644222,0.004697,1.423190,-0.025055,0,3.459545,1,stable,0.005166,0.000469,0.035571,0.001000,0.017030,1.348769
9,-0.001205,0.926469,-0.000009,0.021602,3,0.000018,1.290337,0.017200,1.339942,0.001189,0.658497,0.004520,1.423190,-0.060250,0,3.426569,1,stable,0.004963,0.000444,0.047426,0.001000,0.017200,1.339942
9.100000,-0.001074,0.943205,-0.000010,0.021756,3,0.000018,1.274262,0.017365,1.331227,0.001199,0.651891,0.004708,1.421518,-0.105491,0,3.394215,1,stable,0.004950,0.000241,0.062973,0.001000,0.017365,1.331227
9.200000,-0.001295,0.952136,-0.000016,0.021906,3,0.000018,1.251647,0.017527,1.323459,0.001175,0.655894,0.005056,1.421518,-0.160757,0,3.371143,1,stable,0.004942,-0.000115,0.083173,0.001000,0.017527,1.323459
9.300000,-0.001055,0.953688,-0.000025,0.022053,3,0.000018,1.221457,0.017684,1.317356,0.001171,0.684841,0.005427,1.421518,-0.226151,0,3.348382,1,stable,0.004938,-0.000489,0.109097,0.001000,0.017684,1.317356
9.400000,-0.000353,0.949772,-0.000028,0.022195,3,0.000018,1.182648,0.017838,1.313467,0.001158,0.659409,0.005576,1.421518,-0.301898,0,3.209524,1,stable,0.004938,-0.000638,0.141851,0.001000,0.017838,1.313467
9.500000,-0.000706,0.942661,-0.000015,0.022333,3,0.000018,1.134233,0.017987,1.312132,0.001163,0.660590,0.005326,1.421518,-0.388092,0,3.348382,1,stable,0.004938,-0.000388,0.182426,0.001000,0.017987,1.312132
9.600000,-0.001985,0.934548,0.000021,0.023034,0,0.000018,1.139152,0.018596,1.313468,0.001180,0.657933,0.005798,1.419925,-0.484149,0,3.371143,1,stable,0.004938,0.000104,0.231475,0.017293,0.018596,1.313468
9.700000,-0.001983,0.927558,0.000067,0.023891,0,0.000025,1.094218,0.019334,1.317357,0.001238,0.720540,0.005346,1.419925,0.049191,0,3.348382,1,stable,0.004962,-0.000384,0.289050,0.037621,0.019334,1.317357
9.800000,-0.002213,0.923592,0.000110,0.024777,0,0.000020,1.024210,0.020097,1.323462,0.001229,0.684863,0.009180,1.419925,-0.449335,0,3.209524,1,stable,0.004948,-0.004231,0.354344,0.058247,0.020097,1.323462
9.900000,-0.001820,0.923588,0.000132,0.025688,0,0.000017,0.942590,0.020882,1.331229,0.001176,0.704336,0.011119,1.419925,-0.700079,0,3.081725,1,stable,0.004938,-0.006181,0.425557,0.079073,0.020882,1.331229
10,-0.000365,0.926469,0.000054,0.026621,0,0.000020,0.851365,0.021685,1.339943,0.001188,0.722019,0.005350,1.419925,-0.816203,0,2.955874,1,stable,0.004938,0.000869,0.500000,0.100000,0.021685,1.339943
10.100000,-0.001760,0.928852,0.000049,0.027571,0,0.000018,0.753835,0.022504,1.348771,0.001260,0.718128,0.009625,1.418462,-0.912253,0,3.081725,1,stable,0.004970,0.006926,0.574443,0.120927,0.022504,1.348771
10.200000,-0.002215,0.926365,0.000195,0.028533,0,0.000017,0.654130,0.023333,1.356824,0.001500,0.769501,0.009981,1.418462,-0.975302,0,2.955874,1,stable,0.005259,0.008644,0.645656,0.141753,0.023333,1.356824
10.300000,-0.003613,0.916137,-0.000104,0.029503,0,0.000017,0.556639,0.024169,1.363287,0.001274,0.758574,0.014921,1.418462,-0.997050,0,2.839898,1,stable,0.005507,0.002546,0.710950,0.162379,0.024169,1.363287
10.400000,-0.001641,0.899078,-0.000436,0.030474,0,0.000027,0.465127,0.025006,1.367463,0.001280,0.724512,0.012852,1.418462,-0.974907,0,4.128107,1,stable,0.005697,0.002071,0.768525,0.182707,0.025006,1.367463
10.500000,-0.001889,0.880554,-0.000699,0.031440,0,0.000017,0.382449,0.025841,1.368910,0.001745,0.706287,0.012373,1.418462,-0.915124,0,4.058502,1,stable,0.005847,0.006884,0.817574,0.202643,0.025841,1.368910
10.600000,-0.001553,0.868472,-0.000315,0.032397,0,0.000017,0.315991,0.026667,1.367475,0.001465,0.707831,0.012974,1.416952,-0.826773,0,4.058277,1,stable,0.006182,0.002510,0.858149,0.222096,0.026667,1.367475
10.700000,-0.001070,0.869010,0.000417,0.033339,0,0.000017,0.265818,0.027480,1.363296,0.001347,0.724443,0.014111,1.416952,-0.664580,0,4.058052,1,stable,0.006299,-0.007813,0.890903,0.240981,0.027480,1.363296
10.800000,-0.003160,0.882722,0.000556,0.034259,0,0.000017,0.224688,0.028276,1.356831,0.001329,0.738042,0.021803,1.416952,-0.501737,0,4.021566,1,stable,0.005966,-0.015838,0.916827,0.259218,0.028276,1.356831
10.900000,-0.004726,0.904370,0.000256,0.035154,0,0.000017,0.190876,0.029049,1.348772,0.001616,0.818414,0.023665,1.416952,-0.411300,0,3.985731,1,stable,0.005209,-0.018457,0.937027,0.276734,0.029049,1.348772
11,-0.004581,0.926469,-0.000018,0.036016,0,0.000017,0.162677,0.029796,1.339949,0.001447,0.814504,0.021875,1.416952,-0.338113,0,5.184119,1,stable,0.004938,-0.016068,0.952574,0.293459,0.029796,1.339949
11.100000,-0.004138,0.943205,-0.000073,0.036843,0,0.000019,0.138588,0.030512,1.331238,0.001571,0.736203,0.019438,1.415314,-0.281996,0,5.154881,1,stable,0.004960,-0.009951,0.964429,0.309334,0.030512,1.331238
11.200000,-0.004627,0.952136,0.000075,0.037629,0,0.000021,0.117432,0.031193,1.323474,0.001537,0.691033,0.022325,1.415314,-0.240891,0,5.126997,1,stable,0.005073,-0.001561,0.973403,0.324303,0.031193,1.323474
11.300000,-0.005117,0.953688,0.000333,0.038371,0,0.000018,0.098390,0.031836,1.317375,0.001535,0.692144,0.024090,1.415314,-0.211552,0,5.099413,1,stable,0.005465,0.006564,0.980160,0.338318,0.031836,1.317375
11.400000,-0.002989,0.949772,0.000602,0.039064,0,0.000019,0.080971,0.032437,1.313488,0.001507,0.714808,0.018926,1.415314,-0.190419,0,5.503257,1,stable,0.006095,0.009714,0.985226,0.351335,0.032437,1.313488
11.500000,-0.000037,0.942661,0.000775,0.039707,0,0.000017,0.064958,0.032995,1.312152,0.001799,0.656109,0.004951,1.415314,-0.174198,0,5.485386,1,stable,0.006658,0.002813,0.989013,0.363320,0.032995,1.312152
11.600000,-0.003549,0.934548,0.000711,0.040295,0,0.000017,0.055897,0.033505,1.313474,0.001797,0.684019,0.024521,1.413509,-0.160122,0,5.503257,1,stable,0.006583,-0.009501,0.991837,0.374240,0.033505,1.313474
11.700000,-0.005601,0.927558,0.000235,0.040827,0,0.000019,0.053409,0.033967,1.317339,0.003355,0.694349,0.028763,1.413509,-0.090615,0,5.485386,1,stable,0.005875,-0.004362,0.993940,0.384069,0.033967,1.317339
